No.;Timecode In;Timecode Out;Subtitle
"132";"00:02:40:05";"00:02:40:05";"FABstHeut bei Gesprächen im Kanzleramt.ÿÿâ"
"133";"00:02:40:05";"00:02:44:18";"Um die Kindergrundsicherung geht es

erneut bei GesprÈachen im Kanzleramt."
"134";"00:02:44:22";"00:02:44:22";"FABst2N Kanzler Scholz will eine Lösungÿÿ^"
"135";"00:02:44:22";"00:02:46:24";"Kanzler Scholz will eine LÈosung"
"136";"00:02:47:01";"00:02:47:01";"FABst3d im regierungsinternen Konflikt( ( 6"
"137";"00:02:47:01";"00:02:47:01";"FABst$ erreichen.ÿÿ="
"138";"00:02:47:01";"00:02:49:20";"im regierungsinternen Konflikt

erreichen."
"139";"00:02:50:00";"00:02:50:00";"FABst4d Familienministerin Paus ( ( und Fi}"
"140";"00:02:50:00";"00:02:50:00";"FABst.nanzminister Lindnerÿÿ3t"
"141";"00:02:50:00";"00:02:53:09";"Familienministerin Paus

und Finanzminister Lindner"
"142";"00:02:53:14";"00:02:53:14";"FABst5d streiten über die Finanzierung( ( der  Â"
"143";"00:02:53:14";"00:02:53:14";"FABst6neuen Familienleistung. ÿÿ+Ò"
"144";"00:02:53:14";"00:02:57:15";"streiten Èuber die Finanzierung

der neuen Familienleistung."
"145";"00:02:58:12";"00:02:58:12";"FABst6dDer FDP-Chef will die zusätzlichen( ( Ausga</i>f"
"146";"00:02:58:12";"00:02:58:12";"FABst@ben bei 2 Mrd. Euro deckeln. ÿÿ!¡6"
"147";"00:02:58:12";"00:03:02:24";"Der FDP-Chef will die zusÈatzlichen

Ausgaben bei 2 Mrd. Euro deckeln."
"148";"00:03:03:04";"00:03:03:04";"FABst7d Die Grünen-Politikerin( ( forderte¬z"
"149";"00:03:03:04";"00:03:03:04";"FABst0 stets deutlich mehr.ÿÿ1Ô"
"150";"00:03:03:04";"00:03:06:21";"Die GrÈunen-Politikerin

forderte stets deutlich mehr."
"151";"00:03:09:03";"00:03:09:03";"FABst8D Tina Hassel in Berlin:ÿÿ±"
"152";"00:03:09:03";"00:03:10:15";"Tina Hassel in Berlin:"
"153";"00:03:10:19";"00:03:10:19";"FABst9d Seit 17 Uhr sitzt man zusammen.( ( V"
"154";"00:03:10:19";"00:03:10:19";"FABst* Was hören Sie?ÿÿ72Þ"
"155";"00:03:10:19";"00:03:14:05";"Seit 17 Uhr sitzt man zusammen.

Was hÈoren Sie?"
"156";"00:03:16:15";"00:03:16:15";"FABst:D Noch wird verhandelt.!º"
"157";"00:03:16:15";"00:03:18:08";"Noch wird verhandelt."
"158";"00:03:18:10";"00:03:18:10";"FABst;d Die vierte Runde im Kanzleramt( ( ,,"
"159";"00:03:18:10";"00:03:18:10";"FABst(in einer Woche:A^"
"160";"00:03:18:10";"00:03:21:03";"Die vierte Runde im Kanzleramt

in einer Woche:"
"161";"00:03:21:07";"00:03:21:07";"FABst<dDas zeigt, der Druck ist gewaltig,( ( sic"
"162";"00:03:21:07";"00:03:21:07";"FABstDh gesichtswahrend zu einigen - %ãØ"
"163";"00:03:21:07";"00:03:25:12";"Das zeigt, der Druck ist gewaltig,

sich gesichtswahrend zu einigen -"
"164";"00:03:25:16";"00:03:25:16";"FABst=d vor der Kabinettsklausur( ( 4"
"165";"00:03:25:16";"00:03:25:16";"FABst in Meseberg.ÿÿA¢B"
"166";"00:03:25:16";"00:03:27:19";"vor der Kabinettsklausur

in Meseberg."
"167";"00:03:27:23";"00:03:27:23";"FABst>dVor allem für die Familienministerin( ( b"
"168";"00:03:27:23";"00:03:27:23";"FABst8 geht es um viel.ÿÿ)Ô<"
"169";"00:03:27:23";"00:03:31:01";"Vor allem fÈur die Familienministerin

geht es um viel."
"170";"00:03:31:03";"00:03:31:03";"FABst?d Paus hatte ursprünglich( ( einen BetÄ""
"171";"00:03:31:03";"00:03:31:03";"FABst8rag von 12 Mrd. gefordertÿÿ)÷,"
"172";"00:03:31:03";"00:03:34:13";"Paus hatte ursprÈunglich

einen Betrag von 12 Mrd. gefordert"
"173";"00:03:34:15";"00:03:34:15";"FABst@d und deswegen das( ( WachstumschaI"
"174";"00:03:34:15";"00:03:34:15";"FABst2ncengesetz angehalten.ÿÿ/õ¼"
"175";"00:03:34:15";"00:03:37:19";"und deswegen das

Wachstumschancengesetz angehalten."
"176";"00:03:37:23";"00:03:37:23";"FABstAB Was wir hören, ist:ÿÿMª"
"177";"00:03:37:23";"00:03:39:07";"Was wir hÈoren, ist:"
"178";"00:03:39:11";"00:03:39:11";"FABstBTMan wird sich vor Dienstag einigen,ÿÿ<i>ð"
"179";"00:03:39:11";"00:03:41:17";"Man wird sich vor Dienstag einigen,"
"180";"00:03:41:19";"00:03:41:19";"FABstCd aber der große Wurf ( ( ist ni¬"
"181";"00:03:41:19";"00:03:41:19";"FABst&cht zu erwarten.ÿÿ;¢ò"
"182";"00:03:41:19";"00:03:44:05";"aber der groûe Wurf

ist nicht zu erwarten."
"183";"00:03:44:09";"00:03:44:09";"FABstDd Es dürfte nur wenig mehr( ( als di<u>t"
"184";"00:03:44:09";"00:03:44:09";"FABst.e 2 Mrd. Euro geben,ÿÿ3¸("
"185";"00:03:44:09";"00:03:47:10";"Es dÈurfte nur wenig mehr

als die 2 Mrd. Euro geben,"
"186";"00:03:47:14";"00:03:47:14";"FABstEd die der Finanzminister( ( im Hauseü"
"187";"00:03:47:14";"00:03:47:14";"FABst.halt vorgesehen hat.ÿÿ3®Ø"
"188";"00:03:47:14";"00:03:50:13";"die der Finanzminister

im Haushalt vorgesehen hat."
"189";"00:03:50:17";"00:03:50:17";"FABstFd Deshalb werden die Grünen( ( den Syst"
"190";"00:03:50:17";"00:03:50:17";"FABst2emumstieg hervorheben:ÿÿ/æ¤"
"191";"00:03:50:17";"00:03:54:11";"Deshalb werden die GrÈunen

den Systemumstieg hervorheben:"
"192";"00:03:54:15";"00:03:54:15";"FABstGdErstmals werden alle Leistungen ( ( für bâ"
"193";"00:03:54:15";"00:03:54:15";"FABst<edürftige Kinder gebündelt,ÿÿ%ú"
"194";"00:03:54:15";"00:03:58:23";"Erstmals werden alle Leistungen

fÈur bedÈurftige Kinder gebÈundelt,"
"195";"00:03:59:02";"00:03:59:02";"FABstHd und auf Dauer soll mehr Geld( ( bei þ"
"196";"00:03:59:02";"00:03:59:02";"FABst2den Familien ankommen.ÿÿ/"
"197";"00:03:59:02";"00:04:02:19";"und auf Dauer soll mehr Geld

bei den Familien ankommen."
"198";"00:04:02:23";"00:04:02:23";"FABstId Die Einigung( ( wird aber nur s""
"199";"00:04:02:23";"00:04:02:23";"FABst.Eckpunkte betreffen,ÿÿ3Ï"
"200";"00:04:02:23";"00:04:05:18";"Die Einigung

wird aber nur Eckpunkte betreffen,"
"201";"00:04:05:22";"00:04:05:22";"FABstJH mit vielen offenen Fragen.ÿÿá"
"202";"00:04:05:22";"00:04:07:14";"mit vielen offenen Fragen."
"203";"00:04:07:18";"00:04:07:18";"FABstKd Die werden erst mit Verbänden( ( und E"
"204";"00:04:07:18";"00:04:07:18";"FABstBxperten beraten werden müssen.ÿÿ"
"205";"00:04:07:18";"00:04:11:13";"Die werden erst mit VerbÈanden

und Experten beraten werden mÈussen."
"206";"00:04:11:17";"00:04:11:17";"FABstLdDie Ampel will nicht noch einmal( ( ei$<i>"
"207";"00:04:11:17";"00:04:11:17";"FABst6nen Kompromiss erzielen,ÿÿ+ª"
"208";"00:04:11:17";"00:04:15:24";"Die Ampel will nicht noch einmal

einen Kompromiss erzielen,"
"209";"00:04:16:03";"00:04:16:03";"FABstMd die sofort danach( ( in neue<p"
"210";"00:04:16:03";"00:04:16:03";"FABst&m Streit mündet.ÿÿ;"
"211";"00:04:16:03";"00:04:19:02";"die sofort danach

in neuem Streit mÈundet."
"212";"00:04:21:07";"00:04:21:07";"FABstNL Danke, Tina Hassel in Berlin.ÿÿº¦"
"213";"00:04:21:07";"00:04:23:10";"Danke, Tina Hassel in Berlin."
"214";"00:04:25:02";"00:04:25:02";"FABstOd Russische Behörden ( ( best¯d"
"215";"00:04:25:02";"00:04:25:02";"FABst$ätigten den Todÿÿ=%H"
"216";"00:04:25:02";"00:04:27:11";"Russische BehÈorden

bestÈatigten den Tod"
"217";"00:04:27:14";"00:04:27:14";"FABstPd von Wagner-Chef Prigoschin (62)( ( beT"
"218";"00:04:27:14";"00:04:27:14";"FABst6i einem Flugzeugabsturz.ÿÿ+¾"
"219";"00:04:27:14";"00:04:31:01";"von Wagner-Chef Prigoschin (62)

bei einem Flugzeugabsturz."
"220";"00:04:31:05";"00:04:31:05";"FABstQd DNA-Tests hätten ergeben,( ( dass er æ"
"221";"00:04:31:05";"00:04:31:05";"FABst6 an Bord der am Mittwochÿÿ+¬"
"222";"00:04:31:05";"00:04:34:18";"DNA-Tests hÈatten ergeben,

dass er an Bord der am Mittwoch"
"223";"00:04:34:22";"00:04:34:22";"FABstRd verunglückten Maschine war,( ( erkt"
"224";"00:04:34:22";"00:04:34:22";"FABst2lärten die Ermittler. ÿÿ/[p"
"225";"00:04:34:22";"00:04:38:05";"verunglÈuckten Maschine war,

erklÈarten die Ermittler."
"226";"00:04:38:14";"00:04:38:14";"FABstSd Warum das Flugzeug zwischen( ( Moskau up"
"227";"00:04:38:14";"00:04:38:14";"FABst>nd St. Petersburg abstürzte,ÿÿ#9æ"
"228";"00:04:38:14";"00:04:42:19";"Warum das Flugzeug zwischen

Moskau und St. Petersburg abstÈurzte,"
"229";"00:04:43:08";"00:04:43:08";"FABstT@ ist weiter unklar.ÿÿ»L"
"230";"00:04:43:08";"00:04:44:23";"ist weiter unklar."
"231";"00:04:46:09";"00:04:46:09";"FABstUdNach dem bewaffneten Wagner-Aufstand( ( T("
"232";"00:04:46:09";"00:04:46:09";"FABst4 vor zwei Monatenÿÿ-ì "
"233";"00:04:46:09";"00:04:49:18";"Nach dem bewaffneten Wagner-Aufstand

vor zwei Monaten"
"234";"00:04:49:21";"00:04:49:21";"FABstVd bezeichnete Präsident Putin( ( PriÛ8"
"235";"00:04:49:21";"00:04:49:21";"FABst2goschin als Verräter. ÿÿ/C<u>"
"236";"00:04:49:21";"00:04:53:06";"bezeichnete PrÈasident Putin

Prigoschin als VerrÈater."
"237";"00:04:53:12";"00:04:53:12";"FABstWd Der Kreml bestreitet,( ( in seinen d¦"
"238";"00:04:53:12";"00:04:53:12";"FABst4Tod verwickelt zu sein.ÿÿ-±&"
"239";"00:04:53:12";"00:04:57:04";"Der Kreml bestreitet,

in seinen Tod verwickelt zu sein."
"240";"00:04:58:11";"00:04:58:11";"FABstXd An der Grenze zu Polen( ( registri@Ô"
"241";"00:04:58:11";"00:04:58:11";"FABst0ert die Bundespolizeiÿÿ1 t"
"242";"00:04:58:11";"00:05:01:18";"An der Grenze zu Polen

registriert die Bundespolizei"
"243";"00:05:01:22";"00:05:01:22";"FABstYVeine Zunahme der Schleusungsversuche.ÿÿf"
"244";"00:05:01:22";"00:05:04:10";"eine Zunahme der Schleusungsversuche."
"245";"00:05:04:14";"00:05:04:14";"FABstZd Im ersten Halbjahr wurden an den( ( OstgrF*"
"246";"00:05:04:14";"00:05:04:14";"FABstDenzen Brandenburgs und Sachsensÿÿ<u>ü"
"247";"00:05:04:14";"00:05:08:14";"Im ersten Halbjahr wurden an den

Ostgrenzen Brandenburgs und Sachsens"
"248";"00:05:08:18";"00:05:08:18";"FABst[d mehr als 12.000 Migranten( ( ohne Einr`ò"
"249";"00:05:08:18";"00:05:08:18";"FABst<eisedokumente aufgegriffen.ÿÿ%´"
"250";"00:05:08:18";"00:05:12:15";"mehr als 12.000 Migranten

ohne Einreisedokumente aufgegriffen."
"251";"00:05:12:20";"00:05:12:20";"FABst\TDas sind im Schnitt fast 70 pro Tag.ÿÿÏ."
"252";"00:05:12:20";"00:05:15:09";"Das sind im Schnitt fast 70 pro Tag."
"253";"00:05:15:13";"00:05:15:13";"FABst]d Die Landesregierungen( ( fordern mehl "
"254";"00:05:15:13";"00:05:15:13";"FABst8r Unterstützung vom Bund.ÿÿ)"
"255";"00:05:15:13";"00:05:19:10";"Die Landesregierungen

fordern mehr UnterstÈutzung vom Bund."
"256";"00:05:21:09";"00:05:21:09";"FABst^d Ein Einsatz der Bundespolizei( ( in G!H"
"257";"00:05:21:09";"00:05:21:09";"FABst8örlitz Anfang der Woche: 1@¬"
"258";"00:05:21:09";"00:05:24:23";"Ein Einsatz der Bundespolizei

in GÈorlitz Anfang der Woche:"
"259";"00:05:25:00";"00:05:25:00";"FABst_d In einem Transporter werden( ( 27 Menscþ"
"260";"00:05:25:00";"00:05:25:00";"FABst6hen aus Syrien entdeckt.3Ï<u>"
"261";"00:05:25:00";"00:05:28:18";"In einem Transporter werden

27 Menschen aus Syrien entdeckt."
"262";"00:05:28:22";"00:05:28:22";"FABst`P Die Fahrerin (41) aus der UkraineÿÿâÚ"
"263";"00:05:28:22";"00:05:31:03";"Die Fahrerin (41) aus der Ukraine"
"264";"00:05:31:08";"00:05:31:08";"FABstad wird wegen des Verdachts( ( der EinsX("
"265";"00:05:31:08";"00:05:31:08";"FABst4chleusung festgenommen.ÿÿ-¸"
"266";"00:05:31:08";"00:05:34:16";"wird wegen des Verdachts

der Einschleusung festgenommen."
"267";"00:05:34:20";"00:05:34:20";"FABstbd Fast täglich( ( werden derzeit ò"
"268";"00:05:34:20";"00:05:34:20";"FABst*illegale Einreisenÿÿ7<"
"269";"00:05:34:20";"00:05:37:12";"Fast tÈaglich

werden derzeit illegale Einreisen"
"270";"00:05:37:16";"00:05:37:16";"FABstcd im Grenzraum( ( zu Polen und Ts0"
"271";"00:05:37:16";"00:05:37:16";"FABst2chechien festgestellt.ÿÿ/éÈ"
"272";"00:05:37:16";"00:05:40:15";"im Grenzraum

zu Polen und Tschechien festgestellt."
"273";"00:05:40:19";"00:05:40:19";"FABstdd Die Bundespolizei ( ( ist imh"
"274";"00:05:40:19";"00:05:40:19";"FABst" Dauereinsatz.ÿÿ?ÇX"
"275";"00:05:40:19";"00:05:43:08";"Die Bundespolizei

ist im Dauereinsatz."
"276";"00:05:43:16";"00:05:43:16";"FABsteF Besonders problematischõ"
"277";"00:05:43:16";"00:05:45:17";"Besonders problematisch"
"278";"00:05:46:04";"00:05:46:04";"FABstfd ist die Skrupellosigkeit( ( der SchWH"
"279";"00:05:46:04";"00:05:46:04";"FABst2leuser-Organisationen.7ßh"
"280";"00:05:46:04";"00:05:49:20";"ist die Skrupellosigkeit

der Schleuser-Organisationen."
"281";"00:05:49:24";"00:05:49:24";"FABstgPWir haben vielfach FeststellungenöÈ"
"282";"00:05:49:24";"00:05:52:11";"Wir haben vielfach Feststellungen"
"283";"00:05:52:15";"00:05:52:15";"FABsthd von sogenannten( ( Behältnis¡Ø"
"284";"00:05:52:15";"00:05:52:15";"FABst schleusungen.ÿÿA¢Z"
"285";"00:05:52:15";"00:05:55:06";"von sogenannten

BehÈaltnisschleusungen."
"286";"00:05:55:11";"00:05:55:11";"FABstid In denen werden Menschen( ( teilweise^È"
"287";"00:05:55:11";"00:05:55:11";"FABst6 wie Ware transportiert.ÿÿ+Í¸"
"288";"00:05:55:11";"00:05:59:09";"In denen werden Menschen

teilweise wie Ware transportiert."
