No.;Timecode In;Timecode Out;Subtitle
48;00:01:09:08;00:01:14:01;"Das GebÈaudeenergiegesetz kommt.

Wir setzen uns auf die Tagesordnung."
49;00:01:14:06;00:01:14:06;FABstdWir schaffen damit einen Meilenstein( ( fbL
50;00:01:14:06;00:01:14:06;FABstLür mehr Klimaschutz in Deutschland.ÿÿ
51;00:01:14:06;00:01:19:03;"Wir schaffen damit einen Meilenstein

fÈur mehr Klimaschutz in Deutschland."
52;00:01:21:21;00:01:21:21;FABstH Bis dahin hat es gedauert.ÿÿÍ
53;00:01:21:21;00:01:23:16;Bis dahin hat es gedauert.
54;00:01:23:23;00:01:23:23;FABstRDie Fraktionen hatten viele Fragen.ÿÿ¯Ä
55;00:01:23:23;00:01:26:09;Die Fraktionen hatten viele Fragen.
56;00:01:26:11;00:01:26:11;FABstPWelche Heizungen zugelassen werdenÿÿðö
57;00:01:26:11;00:01:28:16;Welche Heizungen zugelassen werden
58;00:01:29:06;00:01:29:06;FABstd und wie soziale Förderungen( ( ¯t
59;00:01:29:06;00:01:29:06;FABst*aussehen könnten.ÿÿ7
60;00:01:29:06;00:01:31:23;"und wie soziale FÈorderungen

aussehen kÈonnten."
61;00:01:33:00;00:01:33:00;FABstd Wir hatten fachlichen( ( Erö¦¬
62;00:01:33:00;00:01:33:00;"FABst&rterungsbedarf. `;<i>t"
63;00:01:33:00;00:01:35:17;"Wir hatten fachlichen

ErÈorterungsbedarf."
64;00:01:36:22;00:01:36:22;FABstdWir wollten der Regierung zeigen, ( ( dase
65;00:01:36:22;00:01:36:22;FABstDs wir Veränderungsbedarf sehen.ÿÿq¨
66;00:01:36:22;00:01:42:02;"Wir wollten der Regierung zeigen,

dass wir VerÈanderungsbedarf sehen."
67;00:01:46:07;00:01:46:07;FABstd In der vorliegenden Einigung( ( geh(¸
68;00:01:46:07;00:01:46:07;FABst.t es um vier Punkte:ÿÿ3r
69;00:01:46:07;00:01:49:17;"In der vorliegenden Einigung

geht es um vier Punkte:"
70;00:01:50:02;00:01:50:02;FABstd Erst nach kommunaler Wärmeplanung( ( gelt Ê
71;00:01:50:02;00:01:50:02;FABstHen die Regeln zum Heizungstausch.ÿÿÈ
72;00:01:50:02;00:01:55:16;"Erst nach kommunaler WÈarmeplanung

gelten die Regeln zum Heizungstausch."
73;00:01:56:02;00:01:56:02;"FABstd Möglich sind Holz- und( ( Pellet-, te"""
74;00:01:56:02;00:01:56:02;FABst4ils sogar Gasheizungen.ÿÿ-ø¸
75;00:01:56:02;00:02:00:15;"MÈoglich sind Holz- und

Pellet-, teils sogar Gasheizungen."
76;00:02:07:09;00:02:07:09;FABstd Nun scheint auch( ( die FDP zu:
77;00:02:07:09;00:02:07:09;"FABst&frieden zu sein.ÿÿ;·ø"
78;00:02:07:09;00:02:10:14;"Nun scheint auch

die FDP zufrieden zu sein."
79;00:02:10:19;00:02:10:19;FABstd Sie wollte nicht, dass bestimmte( ( HeizkP
80;00:02:10:19;00:02:10:19;FABst:ungen vorgeschrieben sind.ÿÿ'¿ö
81;00:02:10:19;00:02:15:08;"Sie wollte nicht, dass bestimmte

Heizungen vorgeschrieben sind."
82;00:02:16:00;00:02:16:00;FABstdWir lassen alle Technologien zu, bis( ( z{p
83;00:02:16:00;00:02:16:00;FABstLur kommunalen Wärmeplanung ohnehin.ÿÿah
84;00:02:16:00;00:02:21:04;"Wir lassen alle Technologien zu, bis

zur kommunalen WÈarmeplanung ohnehin."
85;00:02:21:15;00:02:21:15;FABstd Auch danach sind( ( verschiedene
86;00:02:21:15;00:02:21:15;FABst2 Technologien möglich.ÿÿ/
87;00:02:21:15;00:02:25:19;"Auch danach sind

verschiedene Technologien mÈoglich."
88;00:02:27:00;00:02:27:00;"FABst d Noch diese Woche soll( ( das Heizungsn"""
89;00:02:27:00;00:02:27:00;FABst2gesetz beraten werden.ÿÿ/ F
90;00:02:27:00;00:02:31:06;"Noch diese Woche soll

das Heizungsgesetz beraten werden."
91;00:02:33:07;00:02:33:07;FABst!D Tina Hassel in Berlin:ÿÿ¨0
92;00:02:33:07;00:02:35:01;Tina Hassel in Berlin:
93;00:02:35:05;00:02:35:05;"FABst""d Wie ist die Einigung( ( zustPR"
94;00:02:35:05;00:02:35:05;"FABst""ande gekommen?ÿÿ?ì&"
95;00:02:35:05;00:02:37:17;"Wie ist die Einigung

zustande gekommen?"
96;00:02:38:13;00:02:38:13;FABst#d Die letzten Stunden( ( waren einZ\
97;00:02:38:13;00:02:38:13;"FABst. regelrechter Krimi.;À"
98;00:02:38:13;00:02:42:00;"Die letzten Stunden

waren ein regelrechter Krimi."
99;00:02:42:08;00:02:42:08;FABst$d Die Lösung kam erst zustande,( ( als deÌ0
100;00:02:42:08;00:02:42:08;FABst<r Kanzler, der Wirtschafts--Ìî
101;00:02:42:08;00:02:46:00;"Die LÈosung kam erst zustande,

als der Kanzler, der Wirtschafts-"
102;00:02:46:02;00:02:46:02;FABst%d und der Finanzminister( ( zu deny
103;00:02:46:02;00:02:46:02;FABst* Beratungen kamen.ÿÿ7Ê
104;00:02:46:02;00:02:49:04;"und der Finanzminister

zu den Beratungen kamen."
105;00:02:49:06;00:02:49:06;FABst&d Um die Änderungswünsche( ( O
106;00:02:49:06;00:02:49:06;"FABst""der Fraktionenÿÿ?
f"
107;00:02:49:06;00:02:51:14;"Um die ÈAnderungswÈunsche

der Fraktionen"
108;00:02:51:20;00:02:51:20;FABst'H verbindlich rückzukoppeln.ÿÿ3ò
109;00:02:51:20;00:02:53:11;verbindlich rÈuckzukoppeln.
110;00:02:53:15;00:02:53:15;FABst(d Unter enormem Zeitdruck( ( kann daRÎ
111;00:02:53:15;00:02:53:15;FABst2s Gesetz nun doch nochÿÿ/Æ
112;00:02:53:15;00:02:56:17;"Unter enormem Zeitdruck

kann das Gesetz nun doch noch"
113;00:02:56:19;00:02:56:19;FABst)d vor der Sommerpause( ( im BundestaEÎ
114;00:02:56:19;00:02:56:19;FABst4g verabschiedet werden.ÿÿ-Ñæ
115;00:02:56:19;00:02:59:23;"vor der Sommerpause

im Bundestag verabschiedet werden."
116;00:03:00:00;00:03:00:00;FABst*PAuch der Kanzler will verhindern,ÿÿ¼
117;00:03:00:00;00:03:01:24;Auch der Kanzler will verhindern,
118;00:03:02:02;00:03:02:02;FABst+d dass sich der Streit( ( über deþ¼
119;00:03:02:02;00:03:02:02;FABst*n Sommer hinzieht.ÿÿ7
120;00:03:02:02;00:03:04:18;"dass sich der Streit

Èuber den Sommer hinzieht."
121;00:03:04:20;00:03:04:20;FABst,d Wenn das Gesetz so kommt,( ( habenEd
122;00:03:04:20;00:03:04:20;FABst2 betroffene Eigentümerÿÿ/B
123;00:03:04:20;00:03:07:22;"Wenn das Gesetz so kommt,

haben betroffene EigentÈumer"
124;00:03:07:24;00:03:07:24;FABst-d nun vier Jahre Zeit, ( ( um siè
125;00:03:07:24;00:03:07:24;FABst*ch zu entscheiden:ÿÿ7ªl
126;00:03:07:24;00:03:10:14;"nun vier Jahre Zeit,

um sich zu entscheiden:"
127;00:03:10:16;00:03:10:16;FABst.d Wie heizen sie( ( künftig kli£R
128;00:03:10:16;00:03:10:16;FABst$mafreundlicher.ÿÿ=ÁÂ
129;00:03:10:16;00:03:13:01;"Wie heizen sie

kÈunftig klimafreundlicher."
130;00:03:13:03;00:03:13:03;FABst/dSolange keine kommunale Wärmeplanung( ( Øè
131;00:03:13:03;00:03:13:03;FABst8 für sie vorliegt,ÿÿ)_
132;00:03:13:03;00:03:16:06;"Solange keine kommunale WÈarmeplanung

fÈur sie vorliegt,"
133;00:03:16:08;00:03:16:08;FABst0d ändert sich für die Betroffenen( ( u<i>
134;00:03:16:08;00:03:16:08;"FABst, vorerst nichts.ÿÿ5
&"
135;00:03:16:08;00:03:19:02;"Èandert sich fÈur die Betroffenen

vorerst nichts."
136;00:03:19:04;00:03:19:04;FABst1dDer hitzige Streit in der Koalition( ( 4
137;00:03:19:04;00:03:19:04;FABstBhat tiefe Spuren hinterlassen.ÿÿ:
138;00:03:19:04;00:03:22:24;"Der hitzige Streit in der Koalition

hat tiefe Spuren hinterlassen."
139;00:03:28:11;00:03:28:11;FABst2d Die Linkspartei streitet über( ( den Umçd
140;00:03:28:11;00:03:28:11;FABst<gang mit Sahra Wagenknecht.ÿÿ%
141;00:03:28:11;00:03:32:09;"Die Linkspartei streitet Èuber

den Umgang mit Sahra Wagenknecht."
142;00:03:32:11;00:03:32:11;FABst3d Das wurde heute bei einer Sitzung( ( der Jn
143;00:03:32:11;00:03:32:11;FABst@Bundestagsfraktion deutlich. ÿÿ!l
144;00:03:32:11;00:03:36:22;"Das wurde heute bei einer Sitzung

der Bundestagsfraktion deutlich."
145;00:03:37:23;00:03:37:23;FABst4L Abgeordnete bekräftigten dortÿÿz
146;00:03:37:23;00:03:39:21;Abgeordnete bekrÈaftigten dort
147;00:03:39:23;00:03:39:23;FABst5d ihre Kritik an einem Beschluss( ( 2
148;00:03:39:23;00:03:39:23;FABst.des Parteivorstands.ÿÿ3Ãz
149;00:03:39:23;00:03:43:03;"ihre Kritik an einem Beschluss

des Parteivorstands."
150;00:03:43:08;00:03:43:08;FABst6d Dieser hatte( ( Wagenknecht|
151;00:03:43:08;00:03:43:08;"FABst"" aufgefordert,ÿÿ?ð"""
152;00:03:43:08;00:03:45:21;"Dieser hatte

Wagenknecht aufgefordert,"
153;00:03:45:23;00:03:45:23;FABst7Rihr Bundestagsmandat zurückzugeben.ÿÿº
154;00:03:45:23;00:03:48:07;ihr Bundestagsmandat zurÈuckzugeben.
155;00:03:48:09;00:03:48:09;FABst8d Anlass sind( ( die ÜberlegungeÖ
156;00:03:48:09;00:03:48:09;FABst*n der Politikerin,ÿÿ7
157;00:03:48:09;00:03:51:03;"Anlass sind

die ÈUberlegungen der Politikerin,"
158;00:03:51:05;00:03:51:05;FABst9L eine eigene Partei zu gründen.ÿÿqv
159;00:03:51:05;00:03:53:02;eine eigene Partei zu grÈunden.
160;00:03:53:04;00:03:53:04;FABst:d Spitzenfunktionen bei der Linken( ( hat W°
161;00:03:53:04;00:03:53:04;FABst<agenknecht nicht mehr inne.ÿÿ%B
162;00:03:53:04;00:03:57:00;"Spitzenfunktionen bei der Linken

hat Wagenknecht nicht mehr inne."
163;00:03:57:23;00:03:57:23;"FABst;d In welche Richtung( ( soll es geÀ"
164;00:03:57:23;00:03:57:23;FABst,hen für die Linken?=>
165;00:03:57:23;00:04:00:20;"In welche Richtung

soll es gehen fÈur die Linken?"
166;00:04:00:22;00:04:00:22;FABst<d Zunächst schnell vorbei( ( ô
167;00:04:00:22;00:04:00:22;FABst$an den Kameras.ET
168;00:04:00:22;00:04:03:04;"ZunÈachst schnell vorbei

an den Kameras."
169;00:04:03:06;00:04:03:06;FABst=L Rein in die Fraktionssitzung.ÿÿÍ
170;00:04:03:06;00:04:05:01;Rein in die Fraktionssitzung.
171;00:04:05:03;00:04:05:03;FABst>L Nur wenige Fraktionsmitgliederÿÿ
172;00:04:05:03;00:04:07:00;Nur wenige Fraktionsmitglieder
173;00:04:07:02;00:04:07:02;FABst?d wollen sich zum Streit( ( um Sahraä
174;00:04:07:02;00:04:07:02;FABst. Wagenknecht äußern.ÿÿ3¬
175;00:04:07:02;00:04:10:01;"wollen sich zum Streit

um Sahra Wagenknecht Èauûern."
176;00:04:10:02;00:04:10:02;"FABst@d Diejenigen, die es tun,( ( J"""
177;00:04:10:02;00:04:10:02;"FABst""sind deutlich:ÿÿ?ô"
178;00:04:10:02;00:04:12:09;"Diejenigen, die es tun,

sind deutlich:"
179;00:04:12:11;00:04:12:11;FABstARDie Forderung des Parteivorstandes,ÿÿµ
180;00:04:12:11;00:04:14:14;Die Forderung des Parteivorstandes,
181;00:04:14:16;00:04:14:16;FABstBd Wagenknecht solle ihr Mandat( ( niedejÀ
182;00:04:14:16;00:04:14:16;FABst4rlegen, sei ein Fehler.ÿÿ-ìt
183;00:04:14:16;00:04:17:24;"Wagenknecht solle ihr Mandat

niederlegen, sei ein Fehler."
184;00:04:18:01;00:04:18:01;FABstCF Das ist nicht nur Streití¶
185;00:04:18:01;00:04:19:14;Das ist nicht nur Streit
186;00:04:19:16;00:04:19:16;FABstDd zwischen Sahra Wagenknecht( ( und 7æ
187;00:04:19:16;00:04:19:16;"FABst.dem Parteivorstand. ;ª"
188;00:04:19:16;00:04:22:15;"zwischen Sahra Wagenknecht

und dem Parteivorstand."
189;00:04:22:17;00:04:22:17;FABstEd Hier wird einem Teil der Partei( ( der ®
190;00:04:22:17;00:04:22:17;FABst<Stuhl vor die Tür gestellt.ÿÿ%A4
191;00:04:22:17;00:04:26:08;"Hier wird einem Teil der Partei

der Stuhl vor die TÈur gestellt."
192;00:04:26:10;00:04:26:10;FABstFN Das Tischtuch ist zerschnitten,ÿÿ£8
193;00:04:26:10;00:04:28:06;Das Tischtuch ist zerschnitten,
194;00:04:28:08;00:04:28:08;FABstGd die Schere in der Hand( ( hält dµL
195;00:04:28:08;00:04:28:08;FABst*er Parteivorstand.ÿÿ7Õ
196;00:04:28:08;00:04:31:01;"die Schere in der Hand

hÈalt der Parteivorstand."
197;00:04:31:03;00:04:31:03;FABstHdAm Wochenende hatten die Vorsitzenden( (
198;00:04:31:03;00:04:31:03;FABst< Schirdewan und Wisslerÿÿ%Ô
199;00:04:31:03;00:04:34:15;"Am Wochenende hatten die Vorsitzenden

Schirdewan und Wissler"
200;00:04:34:17;00:04:34:17;FABstIN ihren Beschluss publik gemacht.ÿÿ¥*
201;00:04:34:17;00:04:36:12;ihren Beschluss publik gemacht.
202;00:04:36:15;00:04:36:15;FABstJd Und damit begründet,( ( dass Wagenñ¶
203;00:04:36:15;00:04:36:15;FABst0knecht daran arbeite,ÿÿ1Ë
204;00:04:36:15;00:04:39:16;"Und damit begrÈundet,

dass Wagenknecht daran arbeite,"
205;00:04:39:18;00:04:39:18;FABstKP eine Konkurrenzpartei zu gründen.ÿÿb
206;00:04:39:18;00:04:41:18;eine Konkurrenzpartei zu grÈunden.
207;00:04:41:20;00:04:41:20;FABstLd Auch vom Fraktionschef Bartsch( ( K`
208;00:04:41:20;00:04:41:20;FABst0ritik an Wagenknecht.ÿÿ1åz
209;00:04:41:20;00:04:44:22;"Auch vom Fraktionschef Bartsch

Kritik an Wagenknecht."
210;00:04:45:01;00:04:45:01;FABstMdWenn man den Versuch unternimmt,( ( .¬
211;00:04:45:01;00:04:45:01;FABst2eine Partei zu gründen7
212;00:04:45:01;00:04:49:09;"Wenn man den Versuch unternimmt,

eine Partei zu grÈunden"
213;00:04:49:11;00:04:49:11;FABstNd oder Gespräche führt,( ( eine neueXâ
214;00:04:49:11;00:04:49:11;FABst< Partei ins Leben zu rufen.-
215;00:04:49:11;00:04:53:20;"oder GesprÈache fÈuhrt,

eine neue Partei ins Leben zu rufen."
216;00:04:53:22;00:04:53:22;FABstOd Wenn dort auch Menschen aus ( ( der Li\
217;00:04:53:22;00:04:53:22;FABst6nken kontaktiert werden,ÿÿ+·
218;00:04:53:22;00:04:57:20;"Wenn dort auch Menschen aus

der Linken kontaktiert werden,"
219;00:04:57:22;00:04:57:22;FABstPd das ist( ( und bleibt für miø^
220;00:04:57:22;00:04:57:22;"FABst&ch inakzeptabel.ÿÿ;é"
221;00:04:57:22;00:05:00:16;"das ist

und bleibt fÈur mich inakzeptabel."
222;00:05:01:07;00:05:01:07;FABstQd Sahra Wagenknecht war bei( ( der Frak<u>
223;00:05:01:07;00:05:01:07;FABst8tionssitzung nicht dabei,ÿÿ)Ä*
224;00:05:01:07;00:05:04:21;"Sahra Wagenknecht war bei

der Fraktionssitzung nicht dabei,"
225;00:05:04:23;00:05:04:23;FABstR: wie so oft.ÿÿ#
226;00:05:04:23;00:05:06:00;wie so oft.
227;00:05:06:02;00:05:06:02;FABstSdZur Aufforderung des Parteivorstandes( ( l0
228;00:05:06:02;00:05:06:02;FABstDbisher keine Reaktion von ihr.ÿÿßf
229;00:05:06:02;00:05:10:01;"Zur Aufforderung des Parteivorstandes

bisher keine Reaktion von ihr."
230;00:05:10:03;00:05:10:03;FABstTd Der ist für Wagenknecht( ( auçØ
231;00:05:10:03;00:05:10:03;FABst(ch nicht bindend.ÿÿ9ÏÄ
232;00:05:10:03;00:05:12:17;"Der ist fÈur Wagenknecht

auch nicht bindend."
233;00:05:12:19;00:05:12:19;FABstUd Der Beschluss,( ( eher ein sy)Z
234;00:05:12:19;00:05:12:19;FABst$mbolischer Akt.ÿÿ=®6
235;00:05:12:19;00:05:15:04;"Der Beschluss,

eher ein symbolischer Akt."
236;00:05:15:06;00:05:15:06;FABstVd Von jetzt an gilt es, ( ( nach D
237;00:05:15:06;00:05:15:06;FABst(vorne zu schauen.A·8
238;00:05:15:06;00:05:17:21;"Von jetzt an gilt es,

nach vorne zu schauen."
239;00:05:17:23;00:05:17:23;FABstWd Wir konzentrieren uns( ( auV
240;00:05:17:23;00:05:17:23;"FABst""f die Inhalte.GîJ"
241;00:05:17:23;00:05:20:04;"Wir konzentrieren uns

auf die Inhalte."
242;00:05:20:08;00:05:20:08;FABstXD Die Parteivorsitzendenÿÿ$
243;00:05:20:08;00:05:21:18;Die Parteivorsitzenden
244;00:05:21:20;00:05:21:20;FABstYd versuchen der Debatte um Sahra ( ( WageXþ
245;00:05:21:20;00:05:21:20;FABst<nknecht ein Ende zu setzen.ÿÿ%ÿ
246;00:05:21:20;00:05:25:11;"versuchen der Debatte um Sahra

Wagenknecht ein Ende zu setzen."
247;00:05:25:13;00:05:25:13;FABstZd Durch ihren Beschluss wurde ( ( der SJz
248;00:05:25:13;00:05:25:13;FABst4treit weiter angefacht.ÿÿ-ÉÚ
249;00:05:25:13;00:05:28:20;"Durch ihren Beschluss wurde

der Streit weiter angefacht."
250;00:05:28:22;00:05:28:22;FABst[d Der Riss durch die Partei( ( schGÂ
251;00:05:28:22;00:05:28:22;FABst.eint tiefer denn je.ÿÿ3ïð
252;00:05:28:22;00:05:31:16;"Der Riss durch die Partei

scheint tiefer denn je."
253;00:05:32:15;00:05:32:15;FABst\d Nach der Anklage( ( in der Doæ
254;00:05:32:15;00:05:32:15;FABst$kumenten-Affäreÿÿ=l²
255;00:05:32:15;00:05:35:04;"Nach der Anklage

in der Dokumenten-AffÈare"
256;00:05:35:06;00:05:35:06;FABst]dmuss der frühere US-Präsident Trump( ( ers5¦
257;00:05:35:06;00:05:35:06;FABstBtmals vor Gericht erscheinen. ÿÿÒZ
258;00:05:35:06;00:05:39:04;"muss der frÈuhere US-PrÈasident Trump

erstmals vor Gericht erscheinen."
259;00:05:39:06;00:05:39:06;FABst^> Der Republikanerÿÿï
260;00:05:39:06;00:05:40:09;Der Republikaner
261;00:05:40:12;00:05:40:12;FABst_d ist wegen Verstößen gegen( ( ein Anti-
262;00:05:40:12;00:05:40:12;FABst:Spionage-Gesetz angeklagt.ÿÿ'¹:
263;00:05:40:12;00:05:44:00;"ist wegen VerstÈoûen gegen

ein Anti-Spionage-Gesetz angeklagt."
264;00:05:44:02;00:05:44:02;FABst`L Vor dem Bundesgericht in Miamiÿÿô^
265;00:05:44:02;00:05:45:24;Vor dem Bundesgericht in Miami
266;00:05:46:01;00:05:46:01;FABstad wird der 76-Jährige sich( ( zu den VÙ
267;00:05:46:01;00:05:46:01;FABst4orwürfen äußern können.ÿÿ-ò~
268;00:05:46:01;00:05:49:19;"wird der 76-JÈahrige sich

zu den VorwÈurfen Èauûern kÈonnen."
269;00:05:51:06;00:05:51:06;FABstbd Ihm wird vorgeworfen, ( ( zum En
270;00:05:51:06;00:05:51:06;FABst*de seiner Amtszeitÿÿ7Þ
271;00:05:51:06;00:05:54:13;"Ihm wird vorgeworfen,

zum Ende seiner Amtszeit"
272;00:05:54:15;00:05:54:15;FABstcdgeheime Regierungsdokumente in seine( ( PriAâ
273;00:05:54:15;00:05:54:15;FABstHvatresidenz mitgenommen zu haben.ÿÿÞî
274;00:05:54:15;00:05:59:08;"geheime Regierungsdokumente in seine

Privatresidenz mitgenommen zu haben."
275;00:05:59:17;00:05:59:17;FABstdd Donald Trump auf dem Weg( ( zum8À
276;00:05:59:17;00:05:59:17;FABst( Gerichtsgebäude.AZ,
277;00:05:59:17;00:06:03:01;"Donald Trump auf dem Weg

zum GerichtsgebÈaude."
278;00:06:03:03;00:06:03:03;FABsted Dort großer Medienandrang( ( un©B
279;00:06:03:03;00:06:03:03;FABst,d Demonstrierende =ò¨
280;00:06:03:03;00:06:05:22;"Dort groûer Medienandrang

und Demonstrierende Ð"
281;00:06:05:24;00:06:05:24;FABstfd bisher deutlich weniger( ( als von deà
282;00:06:05:24;00:06:05:24;FABst2n Behörden befürchtet.ÿÿ/z
283;00:06:05:24;00:06:09:11;"bisher deutlich weniger

als von den BehÈorden befÈurchtet."
284;00:06:09:15;00:06:09:15;FABstgH In den letzten acht Jahrenõ*
285;00:06:09:15;00:06:11:06;In den letzten acht Jahren
286;00:06:11:09;00:06:11:09;FABsthd wurde über ihn auf eine Million( ( veâ
287;00:06:11:09;00:06:11:09;FABst8rschiedene Arten gelogen.1òø
288;00:06:11:09;00:06:14:21;"wurde Èuber ihn auf eine Million

verschiedene Arten gelogen."
289;00:06:14:23;00:06:14:23;FABstid Jeder war sich sicher, ( ( er ispà
290;00:06:14:23;00:06:14:23;FABst.t schuldig für dies.ÿÿ3rÐ
291;00:06:14:23;00:06:17:17;"Jeder war sich sicher,

er ist schuldig fÈur dies."
292;00:06:17:19;00:06:17:19;FABstjN Am Ende war es immer eine Lüge.ÿÿ|ö
293;00:06:17:19;00:06:19:16;Am Ende war es immer eine LÈuge.
294;00:06:19:20;00:06:19:20;FABstkd Donald Trump( ( äußert sich heuz
295;00:06:19:20;00:06:19:20;FABst2te in sozialen Medien,ÿÿ/Í
296;00:06:19:20;00:06:22:21;"Donald Trump

Èauûert sich heute in sozialen Medien,"
297;00:06:22:23;00:06:22:23;FABstld schreibt einmal mehr( ( von Hexenjag>Ú
298;00:06:22:23;00:06:22:23;FABst2d und Wahleinmischung.ÿÿ/x
299;00:06:22:23;00:06:26:04;"schreibt einmal mehr

von Hexenjagd und Wahleinmischung."
300;00:06:26:06;00:06:26:06;FABstmd In der Anklageschrift geht es ( ( um Do/.
301;00:06:26:06;00:06:26:06;FABst8kumente aus diesen Boxen.ÿÿ)²°
302;00:06:26:06;00:06:29:19;"In der Anklageschrift geht es

um Dokumente aus diesen Boxen."
303;00:06:29:21;00:06:29:21;FABstnd Gestapelt unter anderem in( ( einem Bad
304;00:06:29:21;00:06:29:21;FABst:ezimmer und einem Ballsaalÿÿ'b
305;00:06:29:21;00:06:33:11;"Gestapelt unter anderem in

einem Badezimmer und einem Ballsaal"
306;00:06:33:13;00:06:33:13;FABstoL in seinem Anwesen in Florida.ÿÿÞÎ
307;00:06:33:13;00:06:35:10;in seinem Anwesen in Florida.
308;00:06:35:12;00:06:35:12;FABstpd Darin laut Anklage( ( auch InformatkD
309;00:06:35:12;00:06:35:12;FABst2ionen zu US-Atomwaffenÿÿ/
310;00:06:35:12;00:06:38:21;"Darin laut Anklage

auch Informationen zu US-Atomwaffen"
311;00:06:38:23;00:06:38:23;FABstqdTrump soll die Dokumente mit auf sein( ( T
312;00:06:38:23;00:06:38:23;FABstHPrivatanwesen in Florida genommenÿÿ\
313;00:06:38:23;00:06:43:01;"Trump soll die Dokumente mit auf sein

Privatanwesen in Florida genommen"
314;00:06:43:03;00:06:43:03;FABstrVund vor den Behörden versteckt haben.ÿÿÜ
