No.;Timecode In;Timecode Out;Subtitle
"30";"00:00:39:11";"00:00:39:11";"FABst&ten überfordert.ÿÿ;td"
"31";"00:00:39:11";"00:00:42:11";"niemand

werde mit den Kosten Èuberfordert."
"32";"00:00:42:16";"00:00:42:16";"FABstN Ab 2024 sollen Heizungen zu 65 %ÿÿØ"
"33";"00:00:42:16";"00:00:45:17";"Ab 2024 sollen Heizungen zu 65 %"
"34";"00:00:46:08";"00:00:46:08";"FABstd mit erneuerbaren Energien( ( WÞ"
"35";"00:00:46:08";"00:00:46:08";"FABst(betrieben werden.ÿÿ9"
"36";"00:00:46:08";"00:00:49:02";"mit erneuerbaren Energien

betrieben werden."
"37";"00:00:49:06";"00:00:49:06";"FABstd Geplant sind aber( ( Ausnahmen ukV"
"38";"00:00:49:06";"00:00:49:06";"FABst.nd Übergangsfristen.ÿÿ3P<i>"
"39";"00:00:49:06";"00:00:52:17";"Geplant sind aber

Ausnahmen und ÈUbergangsfristen."
"40";"00:00:53:10";"00:00:53:10";"FABstd Beratung für die Umrüstung ( ( der :ô"
"41";"00:00:53:10";"00:00:53:10";"FABst420 Jahre alten Heizung,5¸"
"42";"00:00:53:10";"00:00:57:05";"Beratung fÈur die UmrÈustung

der 20 Jahre alten Heizung,"
"43";"00:00:57:09";"00:00:57:09";"FABstVden mögliche Einbau einer Wärmepumpe.¼"
"44";"00:00:57:09";"00:01:00:04";"den mÈogliche Einbau einer WÈarmepumpe."
"45";"00:01:00:09";"00:01:00:09";"FABstd In den nächsten Jahren ( ( stehóâ"
"46";"00:01:00:09";"00:01:00:09";"FABst,t das für viele an.ÿÿ5L"
"47";"00:01:00:09";"00:01:03:12";"In den nÈachsten Jahren

steht das fÈur viele an."
"48";"00:01:03:16";"00:01:03:16";"FABstd Das Förderprogramm der( ( BundesregiB"
"49";"00:01:03:16";"00:01:03:16";"FABst<erung dazu, noch in Arbeit.ÿÿ%³ª"
"50";"00:01:03:16";"00:01:07:14";"Das FÈorderprogramm der

Bundesregierung dazu, noch in Arbeit."
"51";"00:01:07:18";"00:01:07:18";"FABstdEs könnte danach gestaffelt werden,( ( wieÞÞ"
"52";"00:01:07:18";"00:01:07:18";"FABstB alt und schmutzig die HeizungÿÿÜN"
"53";"00:01:07:18";"00:01:11:24";"Es kÈonnte danach gestaffelt werden,

wie alt und schmutzig die Heizung"
"54";"00:01:12:03";"00:01:12:03";"FABstL ist, sagt der Finanzminister.ÿÿ"
"55";"00:01:12:03";"00:01:14:13";"ist, sagt der Finanzminister."
"56";"00:01:22:24";"00:01:22:24";"FABstd Im Bericht aus Berlin( ( nennt Hab("
"57";"00:01:22:24";"00:01:22:24";"FABst2eck Lindners Vorschlagÿÿ/á"
"58";"00:01:22:24";"00:01:26:15";"Im Bericht aus Berlin

nennt Habeck Lindners Vorschlag"
"59";"00:01:26:19";"00:01:26:19";"FABstd eine Möglichkeit unter mehreren,( ( um ò"
"60";"00:01:26:19";"00:01:26:19";"FABst6die Bürger zu entlasten.ÿÿ+[Â"
"61";"00:01:26:19";"00:01:30:23";"eine MÈoglichkeit unter mehreren,

um die BÈurger zu entlasten."
"62";"00:01:31:23";"00:01:31:23";"FABstd Man könnte es( ( am Einkomme÷"
"63";"00:01:31:23";"00:01:31:23";"FABst n ausrichten.Iùú"
"64";"00:01:31:23";"00:01:34:10";"Man kÈonnte es

am Einkommen ausrichten."
"65";"00:01:34:14";"00:01:34:14";"FABstdMan könnte die Beträge versteuern,( ( s>"
"66";"00:01:34:14";"00:01:34:14";"FABst@odass die besser Verdienenden)<i>"
"67";"00:01:34:14";"00:01:39:14";"Man kÈonnte die BetrÈage versteuern,

sodass die besser Verdienenden"
"68";"00:01:39:18";"00:01:39:18";"FABstd das Gleiche bekommen,( ( aber eine´"
"69";"00:01:39:18";"00:01:39:18";"FABst:n Teil zurückgeben müssen.ÿÿ'Ü"
"70";"00:01:39:18";"00:01:43:09";"das Gleiche bekommen,

aber einen Teil zurÈuckgeben mÈussen."
"71";"00:01:43:14";"00:01:43:14";"FABstdDann hätte man die soziale Förderung( ( a"
"72";"00:01:43:14";"00:01:43:14";"FABstB des Steuersystems da drin.ÿÿ"
"73";"00:01:43:14";"00:01:47:05";"Dann hÈatte man die soziale FÈorderung

des Steuersystems da drin."
"74";"00:01:47:09";"00:01:47:09";"FABstd Die Koalitionspartner seien sich( ( einikæ"
"75";"00:01:47:09";"00:01:47:09";"FABst:g, dass die mit wenig Geldÿÿ'Þö"
"76";"00:01:47:09";"00:01:51:00";"Die Koalitionspartner seien sich

einig, dass die mit wenig Geld"
"77";"00:01:51:04";"00:01:51:04";"FABstd beim Umstieg unterstützt( ( werden
>"
"78";"00:01:51:04";"00:01:51:04";"FABst0sollten, sagt Habeck.ÿÿ1ªü"
"79";"00:01:51:04";"00:01:54:11";"beim Umstieg unterstÈutzt

werden sollten, sagt Habeck."
"80";"00:01:54:15";"00:01:54:15";"FABstd Im ZDF bringt Bundesbauministerin( ( Geyw7,"
"81";"00:01:54:15";"00:01:54:15";"FABstHitz eine Abwrackprämie ins Spiel.ÿÿà"
"82";"00:01:54:15";"00:01:59:12";"Im ZDF bringt Bundesbauministerin

Geywitz eine AbwrackprÈamie ins Spiel."
"83";"00:02:00:23";"00:02:00:23";"FABstdWichtig ist, dass die schmutzigsten( ( Ke+x"
"84";"00:02:00:23";"00:02:00:23";"FABstHssel zuerst ausgetauscht werden. !¯æ"
"85";"00:02:00:23";"00:02:05:07";"Wichtig ist, dass die schmutzigsten

Kessel zuerst ausgetauscht werden."
"86";"00:02:05:11";"00:02:05:11";"FABstNEine Abwrackprämie ist sinnvoll,;Ä"
"87";"00:02:05:11";"00:02:07:15";"Eine AbwrackprÈamie ist sinnvoll,"
"88";"00:02:07:19";"00:02:07:19";"FABst d die die alten Modelle( ( als erstml"
"89";"00:02:07:19";"00:02:07:19";"FABst*e vom Markt nimmt.ÿÿ7Ý"
"90";"00:02:07:19";"00:02:10:17";"die die alten Modelle

als erste vom Markt nimmt."
"91";"00:02:10:21";"00:02:10:21";"FABst!REine Prämie wäre technologieoffen,ÿÿ</i>à"
"92";"00:02:10:21";"00:02:13:03";"Eine PrÈamie wÈare technologieoffen,"
"93";"00:02:13:07";"00:02:13:07";"FABst"d d.h. der Hausbesitzer kann( ( entsche)"
"94";"00:02:13:07";"00:02:13:07";"FABst>iden, wofür er sie einsetzt.ÿÿ#bÜ"
"95";"00:02:13:07";"00:02:17:03";"d.h. der Hausbesitzer kann

entscheiden, wofÈur er sie einsetzt."
"96";"00:02:17:06";"00:02:17:06";"FABst#L Schon jetzt zeichnet sich ab:ÿÿ½"
"97";"00:02:17:06";"00:02:19:01";"Schon jetzt zeichnet sich ab:"
"98";"00:02:19:05";"00:02:19:05";"FABst$dOhne Mehrkosten für die Bürger*innen( ( wir=¤"
"99";"00:02:19:05";"00:02:19:05";"FABstHd die Wärmewende nicht gelingen. ÿÿwÊ"
"100";"00:02:19:05";"00:02:23:15";"Ohne Mehrkosten fÈur die BÈurger*innen

wird die WÈarmewende nicht gelingen."
"101";"00:02:23:19";"00:02:23:19";"FABst%d Bis Ende April will die Koalition( ( Ö"
"102";"00:02:23:19";"00:02:23:19";"FABst0 Klarheit schaffen,ÿÿ1öD"
"103";"00:02:23:19";"00:02:26:19";"Bis Ende April will die Koalition

Klarheit schaffen,"
"104";"00:02:26:24";"00:02:26:24";"FABst&d wie sie bei der Umrüstung ( ( unter½´"
"105";"00:02:26:24";"00:02:26:24";"FABst0stützt werden sollen.ÿÿ1["
"106";"00:02:26:24";"00:02:30:10";"wie sie bei der UmrÈustung

unterstÈutzt werden sollen."
"107";"00:02:31:14";"00:02:31:14";"FABst'F Streit gibt es weiterhinÿÿÇÚ"
"108";"00:02:31:14";"00:02:33:05";"Streit gibt es weiterhin"
"109";"00:02:33:09";"00:02:33:09";"FABst(d über die geplante( ( KinderáZ"
"110";"00:02:33:09";"00:02:33:09";"FABst$grundsicherung.ÿÿ=Ê"
"111";"00:02:33:09";"00:02:35:23";"Èuber die geplante

Kindergrundsicherung."
"112";"00:02:36:02";"00:02:36:02";"FABst)d Bundesfinanzminister Lindner( ( bekräftiÅ`"
"113";"00:02:36:02";"00:02:36:02";"FABst<gte in der Bild am Sonntag,ÿÿ%"
"114";"00:02:36:02";"00:02:39:21";"Bundesfinanzminister Lindner

bekrÈaftigte in der Bild am Sonntag,"
"115";"00:02:40:00";"00:02:40:00";"FABst*der sehe kaum finanziellen Spielraum( ( x"
"116";"00:02:40:00";"00:02:40:00";"FABst2 für das Vorhaben.ÿÿ/KÜ"
"117";"00:02:40:00";"00:02:43:02";"er sehe kaum finanziellen Spielraum

fÈur das Vorhaben."
"118";"00:02:43:06";"00:02:43:06";"FABst+N Für Familien sei viel passiert,ÿÿ4"
"119";"00:02:43:06";"00:02:45:07";"FÈur Familien sei viel passiert,"
"120";"00:02:45:12";"00:02:45:12";"FABst,d er verwies auf die Erhöhung( ( É"
"121";"00:02:45:12";"00:02:45:12";"FABst*des Kindergeldes.ÿÿ7¤Ê"
"122";"00:02:45:12";"00:02:48:20";"er verwies auf die ErhÈohung

des Kindergeldes."
"123";"00:02:49:01";"00:02:49:01";"FABst-d Familienministerin Paus( ( V"
"124";"00:02:49:01";"00:02:49:01";"FABst"von den Grünenÿÿ?DX"
"125";"00:02:49:01";"00:02:51:13";"Familienministerin Paus

von den GrÈunen"
"126";"00:02:51:17";"00:02:51:17";"FABst.N hält das nicht für ausreichend.ÿÿ«h"
"127";"00:02:51:17";"00:02:53:19";"hÈalt das nicht fÈur ausreichend."
"128";"00:02:53:23";"00:02:53:23";"FABst/PSie dringt auf zusätzliche Mittel.ÿÿFv"
"129";"00:02:53:23";"00:02:56:10";"Sie dringt auf zusÈatzliche Mittel."
"130";"00:02:56:14";"00:02:56:14";"FABst0F Die Kindergrundsicherungÿÿãf"
"131";"00:02:56:14";"00:02:58:01";"Die Kindergrundsicherung"
"132";"00:02:58:05";"00:02:58:05";"FABst1d soll Leistungen wie Kindergeld( ( und î"
"133";"00:02:58:05";"00:02:58:05";"FABst6Kinderzuschläge bündeln.ÿÿ+ÏV"
"134";"00:02:58:05";"00:03:01:24";"soll Leistungen wie Kindergeld

und KinderzuschlÈage bÈundeln."
"135";"00:03:03:06";"00:03:03:06";"FABst2dRussland hat turnusgemäß den Vorsitz( ( im#~"
"136";"00:03:03:06";"00:03:03:06";"FABstF UN-Sicherheitsrat übernommen - ÿÿp"
"137";"00:03:03:06";"00:03:07:22";"Russland hat turnusgemÈaû den Vorsitz

im UN-Sicherheitsrat Èubernommen -"
"138";"00:03:08:01";"00:03:08:01";"FABst3d trotz des Angriffskrieges( ( ^x"
"139";"00:03:08:01";"00:03:08:01";"FABst&in der Ukraine.ÿÿ;îP"
"140";"00:03:08:01";"00:03:11:07";"trotz des Angriffskrieges

in der Ukraine."
"141";"00:03:11:11";"00:03:11:11";"FABst4H Deren Präsident Selenskyjÿÿi^"
"142";"00:03:11:11";"00:03:13:02";"Deren PrÈasident Selenskyj"
"143";"00:03:13:06";"00:03:13:06";"FABst5d sprach von einem Bankrott( ( internat ¶"
"144";"00:03:13:06";"00:03:13:06";"FABst2ionaler Institutionen.ÿÿ/ÓÄ"
"145";"00:03:13:06";"00:03:16:23";"sprach von einem Bankrott

internationaler Institutionen."
"146";"00:03:17:03";"00:03:17:03";"FABst6d Dass Russland( ( dem wichtigsten"
"147";"00:03:17:03";"00:03:17:03";"FABst0 UN-Gremium vorsitze,ÿÿ1 ö"
"148";"00:03:17:03";"00:03:20:08";"Dass Russland

dem wichtigsten UN-Gremium vorsitze,"
"149";"00:03:20:12";"00:03:20:12";"FABst7H sei absurd und destruktiv.ÿÿx"
"150";"00:03:20:12";"00:03:23:01";"sei absurd und destruktiv."
"151";"00:03:23:03";"00:03:23:03";"FABst8d Der EU-Außenbeauftragte Borrell( ( â"
"152";"00:03:23:03";"00:03:23:03";"FABst( kündigte an,ÿÿ9]æ"
"153";"00:03:23:03";"00:03:25:18";"Der EU-Auûenbeauftragte Borrell

kÈundigte an,"
"154";"00:03:25:22";"00:03:25:22";"FABst9ddie EU werde den Sicherheitsrat vor( ( Missú"
"155";"00:03:25:22";"00:03:25:22";"FABstDbrauch durch Russland schützen.ÿÿ|~"
"156";"00:03:25:22";"00:03:30:13";"die EU werde den Sicherheitsrat vor

Missbrauch durch Russland schÈutzen."
"157";"00:03:31:17";"00:03:31:17";"FABst:d In Bulgarien ist( ( ein neues Par`>"
"158";"00:03:31:17";"00:03:31:17";"FABst4lament gewählt worden -ÿÿ-\"
"159";"00:03:31:17";"00:03:35:04";"In Bulgarien ist

ein neues Parlament gewÈahlt worden -"
"160";"00:03:35:08";"00:03:35:08";"FABst;Rzum fünften Mal binnen zwei Jahren.ÿÿ}:"
"161";"00:03:35:08";"00:03:37:21";"zum fÈunften Mal binnen zwei Jahren."
"162";"00:03:38:00";"00:03:38:00";"FABst<d Es zeichnet sich( ( ein Kopf-aV"
"163";"00:03:38:00";"00:03:38:00";"FABst(n-Kopf-Rennen ab:Aè"
"164";"00:03:38:00";"00:03:41:00";"Es zeichnet sich

ein Kopf-an-Kopf-Rennen ab:"
"165";"00:03:41:04";"00:03:41:04";"FABst=d Zwischen dem liberal-konservativen( ( BlocZ("
"166";"00:03:41:04";"00:03:41:04";"FABstHk von Ex-Ministerpräsident Petkov!ZÊ"
"167";"00:03:41:04";"00:03:45:07";"Zwischen dem liberal-konservativen

Block von Ex-MinisterprÈasident Petkov"
"168";"00:03:45:11";"00:03:45:11";"FABst>d und dem Mitte-Rechts-Bündnis( ( des Ex-Â"
"169";"00:03:45:11";"00:03:45:11";"FABst8Regierungschefs Borissow.ÿÿ)V"
"170";"00:03:45:11";"00:03:48:23";"und dem Mitte-Rechts-BÈundnis

des Ex-Regierungschefs Borissow."
"171";"00:03:49:02";"00:03:49:02";"FABst?d Die Neuwahl war nötig geworden,( ( nacÍú"
"172";"00:03:49:02";"00:03:49:02";"FABst:hdem die Regierungsbildungÿÿ'Âò"
"173";"00:03:49:02";"00:03:52:18";"Die Neuwahl war nÈotig geworden,

nachdem die Regierungsbildung"
"174";"00:03:52:22";"00:03:52:22";"FABst@H im Herbst gescheitert war.ÿÿÍt"
"175";"00:03:52:22";"00:03:54:24";"im Herbst gescheitert war."
"176";"00:03:55:03";"00:03:55:03";"FABstAd Auch dieses Mal gehen Beobachter( ( von sc~"
"177";"00:03:55:03";"00:03:55:03";"FABst>hwierigen Verhandlungen aus.ÿÿ#²"
"178";"00:03:55:03";"00:03:59:18";"Auch dieses Mal gehen Beobachter

von schwierigen Verhandlungen aus."
"179";"00:04:01:05";"00:04:01:05";"FABstBd Zum Wahlausgang in Bulgarien( ( jetztR´"
"180";"00:04:01:05";"00:04:01:05";"FABst4 Anna Tillack in Sofia.ÿÿ-û¶"
"181";"00:04:01:05";"00:04:04:24";"Zum Wahlausgang in Bulgarien

jetzt Anna Tillack in Sofia."
"182";"00:04:08:16";"00:04:08:16";"FABstCd Die Umfragen( ( von zwei verschrr"
"183";"00:04:08:16";"00:04:08:16";"FABst*iedenen Institutenÿÿ7"
"184";"00:04:08:16";"00:04:14:06";"Die Umfragen

von zwei verschiedenen Instituten"
"185";"00:04:14:10";"00:04:14:10";"FABstDd sehen Kiril Petkow( ( knapp vo<ä"
"186";"00:04:14:10";"00:04:14:10";"FABst(r Bojko Borissov.ÿÿ9Ì¾"
"187";"00:04:14:10";"00:04:17:13";"sehen Kiril Petkow

knapp vor Bojko Borissov."
"188";"00:04:17:17";"00:04:17:17";"FABstEN Das kann sich aber noch ändern.ÿÿ"
"189";"00:04:17:17";"00:04:22:03";"Das kann sich aber noch Èandern."
"190";"00:04:22:08";"00:04:22:08";"FABstFd Auch die pro-russische Partei( ( .>"
"191";"00:04:22:08";"00:04:22:08";"FABst( hat über 10 %.ÿÿ9ø"
"192";"00:04:22:08";"00:04:26:19";"Auch die pro-russische Partei

hat Èuber 10 %."
"193";"00:04:26:23";"00:04:26:23";"FABstGd Der Wahlsieger wird mit( ( der RegieI®"
"194";"00:04:26:23";"00:04:26:23";"FABst6rungsbildung beauftragt.ÿÿ+ý"
"195";"00:04:26:23";"00:04:32:01";"Der Wahlsieger wird mit

der Regierungsbildung beauftragt."
"196";"00:04:32:06";"00:04:32:06";"FABstHd Wird Kiril Petkow beauftragt, ( ( kann h"
"197";"00:04:32:06";"00:04:32:06";"FABst8er das nicht alleine tun.ÿÿ)Âà"
"198";"00:04:32:06";"00:04:36:10";"Wird Kiril Petkow beauftragt,

kann er das nicht alleine tun."
"199";"00:04:36:14";"00:04:36:14";"FABstId Er würde aber auch( ( eine Minderhì"
"200";"00:04:36:14";"00:04:36:14";"FABst0eitsregierung führen.ÿÿ1D"
"201";"00:04:36:14";"00:04:41:03";"Er wÈurde aber auch

eine Minderheitsregierung fÈuhren."
"202";"00:04:41:07";"00:04:41:07";"FABstJd Ob Bojko Borissov da mitspielt,( ( RÜ"
"203";"00:04:41:07";"00:04:41:07";"FABst, ist noch unklar.ÿÿ58"
"204";"00:04:41:07";"00:04:44:20";"Ob Bojko Borissov da mitspielt,

ist noch unklar."
"205";"00:04:44:24";"00:04:44:24";"FABstKd Der Druck aus der Gesellschaft( ( d"
"206";"00:04:44:24";"00:04:44:24";"FABst,wird aber stärker.ÿÿ5"
"207";"00:04:44:24";"00:04:48:18";"Der Druck aus der Gesellschaft

wird aber stÈarker."
"208";"00:04:48:22";"00:04:48:22";"FABstLd Die Menschen wollen( ( eine handl}"
"209";"00:04:48:22";"00:04:48:22";"FABst0ungsfähige Regierung.ÿÿ1>V"
"210";"00:04:48:22";"00:04:52:11";"Die Menschen wollen

eine handlungsfÈahige Regierung."
"211";"00:04:52:15";"00:04:52:15";"FABstMTU.a. die Inflation ist ein Problem.ÿÿ¶F"
"212";"00:04:52:15";"00:04:54:19";"U.a. die Inflation ist ein Problem."
"213";"00:04:57:06";"00:04:57:06";"FABstN: Vielen Dank.ÿÿ#</i>~"
"214";"00:04:57:06";"00:04:58:10";"Vielen Dank."
"215";"00:04:59:07";"00:04:59:07";"FABstOdAuch in Finnland waren die Menschen ( ( heub"
"216";"00:04:59:07";"00:04:59:07";"FABstHte zur Parlamentswahl aufgerufen.ÿÿùê"
"217";"00:04:59:07";"00:05:03:13";"Auch in Finnland waren die Menschen

heute zur Parlamentswahl aufgerufen."
"218";"00:05:03:15";"00:05:03:15";"FABstPd Vor einer Stunde( ( schlossen4¤"
"219";"00:05:03:15";"00:05:03:15";"FABst& die Wahllokale.ÿÿ;p"
"220";"00:05:03:15";"00:05:06:00";"Vor einer Stunde

schlossen die Wahllokale."
"221";"00:05:07:05";"00:05:07:05";"FABstQTNach Auszählung von 50 % der Stimmenÿÿ0"
"222";"00:05:07:05";"00:05:09:07";"Nach AuszÈahlung von 50 % der Stimmen"
"223";"00:05:09:11";"00:05:09:11";"FABstRd liegen Konservative( ( und Sozial#"
"224";"00:05:09:11";"00:05:09:11";"FABst0demokraten gleichauf.ÿÿ1v"
"225";"00:05:09:11";"00:05:12:12";"liegen Konservative

und Sozialdemokraten gleichauf."
"226";"00:05:13:16";"00:05:13:16";"FABstSd Finnland ist seit 1917 unabhängig( ( undËÚ"
"227";"00:05:13:16";"00:05:13:16";"FABst> gehörte vorher zu Russland.ÿÿ#ò"
"228";"00:05:13:16";"00:05:17:12";"Finnland ist seit 1917 unabhÈangig

und gehÈorte vorher zu Russland."
"229";"00:05:17:17";"00:05:17:17";"FABstTd Seit 1995( ( ist das Land M"
"230";"00:05:17:17";"00:05:17:17";"FABst$itglied der EU,ÿÿ=Å"
"231";"00:05:17:17";"00:05:20:13";"Seit 1995

ist das Land Mitglied der EU,"
"232";"00:05:22:23";"00:05:22:23";"FABstUTin Kürze tritt es auch der NATO bei.ÿÿQò"
"233";"00:05:22:23";"00:05:25:23";"in KÈurze tritt es auch der NATO bei."
"234";"00:05:26:03";"00:05:26:03";"FABstVd Etwa 5,5 Mio. Menschen( ( lebQ"
"235";"00:05:26:03";"00:05:26:03";"FABst$en in Finnland.ÿÿ=þ:"
"236";"00:05:26:03";"00:05:29:09";"Etwa 5,5 Mio. Menschen

leben in Finnland."
"237";"00:05:30:00";"00:05:30:00";"FABstWH Einer UN-Erhebung zufolgeÿÿà¨"
"238";"00:05:30:00";"00:05:32:07";"Einer UN-Erhebung zufolge"
"239";"00:05:32:17";"00:05:32:17";"FABstXd ist Finnland( ( das glücklichsÝ@"
"240";"00:05:32:17";"00:05:32:17";"FABst(te Land der Welt.ÿÿ9\"
"241";"00:05:32:17";"00:05:35:19";"ist Finnland

das glÈucklichste Land der Welt."
"242";"00:05:37:12";"00:05:37:12";"FABstYVSie hofft weiter auf ihre Wiederwahl.´"
"243";"00:05:37:12";"00:05:40:03";"Sie hofft weiter auf ihre Wiederwahl."
"244";"00:05:40:23";"00:05:40:23";"FABstZd Ministerpräsidentin Sanna Marin( ( sÇ¬"
"245";"00:05:40:23";"00:05:40:23";"FABst6ieht vor wenigen Minuten3b"
"246";"00:05:40:23";"00:05:44:06";"MinisterprÈasidentin Sanna Marin

sieht vor wenigen Minuten"
"247";"00:05:44:10";"00:05:44:10";"FABst[B erste Auszählungen.ÿÿ6Ú"
"248";"00:05:44:10";"00:05:45:18";"erste AuszÈahlungen."
"249";"00:05:45:22";"00:05:45:22";"FABst\d 1,7 Million Menschen( ( hatten be="
"250";"00:05:45:22";"00:05:45:22";"FABst.reits vorab gewählt.;3f"
"251";"00:05:45:22";"00:05:48:22";"1,7 Million Menschen

hatten bereits vorab gewÈahlt."
"252";"00:05:49:01";"00:05:49:01";"FABst]d Die regierenden Sozialdemokraten( ( lac"
"253";"00:05:49:01";"00:05:49:01";"FABst6nden danach auf Platz 2.ÿÿ+Í"
"254";"00:05:49:01";"00:05:53:06";"Die regierenden Sozialdemokraten

landen danach auf Platz 2."
"255";"00:05:54:09";"00:05:54:09";"FABst^d Früher war es so,( ( dass dieÑ<u>"
"256";"00:05:54:09";"00:05:54:09";"FABst( SozialdemokratenA"
"257";"00:05:54:09";"00:05:57:04";"FrÈuher war es so,

dass die Sozialdemokraten"
"258";"00:05:57:08";"00:05:57:08";"FABst_d in diesen Stimmen( ( gut abges"
"259";"00:05:57:08";"00:05:57:08";"FABst$chnitten haben.Eð"
"260";"00:05:57:08";"00:05:59:21";"in diesen Stimmen

gut abgeschnitten haben."
"261";"00:06:00:00";"00:06:00:00";"FABst`dDann haben wir über den Wahlabend( ( Æ~"
"262";"00:06:00:00";"00:06:00:00";"FABst0 Prozente verloren.ÿÿ1ôò"
"263";"00:06:00:00";"00:06:03:00";"Dann haben wir Èuber den Wahlabend

Prozente verloren."
"264";"00:06:03:04";"00:06:03:04";"FABstad Jetzt habe ich das Gefühl,( ( dasß"
"265";"00:06:03:04";"00:06:03:04";"FABst*s wir überraschen.ÿÿ7(`"
"266";"00:06:03:04";"00:06:06:03";"Jetzt habe ich das GefÈuhl,

dass wir Èuberraschen."
"267";"00:06:06:07";"00:06:06:07";"FABstbdDass sie Finnland in die NATO führt,( ( spþ"
"268";"00:06:06:07";"00:06:06:07";"FABstFielte im Wahlkampf keine Rolle. ÿÿ¼`"
"269";"00:06:06:07";"00:06:10:10";"Dass sie Finnland in die NATO fÈuhrt,

spielte im Wahlkampf keine Rolle."
"270";"00:06:10:14";"00:06:10:14";"FABstcd Die Zustimmung( ( ist über Par¥²"
"271";"00:06:10:14";"00:06:10:14";"FABst&teigrenzen groß.C!n"
"272";"00:06:10:14";"00:06:13:03";"Die Zustimmung

ist Èuber Parteigrenzen groû."
"273";"00:06:13:07";"00:06:13:07";"FABstddVielmehr bestimmten soziale Themen ( ( und FZ"
"274";"00:06:13:07";"00:06:13:07";"FABstDStaatsverschuldung die Debatte.ÿÿê"
"275";"00:06:13:07";"00:06:17:10";"Vielmehr bestimmten soziale Themen

und Staatsverschuldung die Debatte."
"276";"00:06:17:14";"00:06:17:14";"FABsteL Er lag nach den ersten ZahlenÿÿÄ"
"277";"00:06:17:14";"00:06:19:17";"Er lag nach den ersten Zahlen"
"278";"00:06:19:21";"00:06:19:21";"FABstfd mit seiner konservativen( ( Nationale%2"
"279";"00:06:19:21";"00:06:19:21";"FABst6n Sammlungspartei vorne.ÿÿ+¬"
"280";"00:06:19:21";"00:06:23:12";"mit seiner konservativen

Nationalen Sammlungspartei vorne."
"281";"00:06:23:16";"00:06:23:16";"FABstgd Petteri Orpo will Finnlands( ( nächster íÖ"
"282";"00:06:23:16";"00:06:23:16";"FABst8Ministerpräsident werden.ÿÿ))"
"283";"00:06:23:16";"00:06:27:14";"Petteri Orpo will Finnlands

nÈachster MinisterprÈasident werden."
"284";"00:06:27:20";"00:06:27:20";"FABsthd Im Wahlkampf forderte er( ( Kürzungenþ^"
