No.;Timecode In;Timecode Out;Subtitle
509;00:10:15:03;00:10:15:03;FABst¹B Ich war überrascht.#F
510;00:10:15:03;00:10:16:24;Ich war Èuberrascht.
511;00:10:17:12;00:10:17:12;FABstºd Ich dachte,( ( beim Abitur läNÎ
512;00:10:17:12;00:10:17:12;FABst2uft alles geregelt ab.7ï
513;00:10:17:12;00:10:22:17;"Ich dachte,

beim Abitur lÈauft alles geregelt ab."
514;00:10:23:12;00:10:23:12;FABst»d Den ganzen Tag über versuchten( ( Schu?Ø
515;00:10:23:12;00:10:23:12;FABst6lleiterin Kathi Kösters ÿÿ+9Ä
516;00:10:23:12;00:10:27:01;"Den ganzen Tag Èuber versuchten

Schulleiterin Kathi KÈosters"
517;00:10:27:03;00:10:27:03;FABst¼d und ihre Kollegen, die Aufgaben( ( vom Scò
518;00:10:27:03;00:10:27:03;FABstBhulserver des Landes zu laden.ÿÿÄd
519;00:10:27:03;00:10:31:04;"und ihre Kollegen, die Aufgaben

vom Schulserver des Landes zu laden."
520;00:10:31:07;00:10:31:07;FABst½F Doch es tat sich nichts.ÿÿJl
521;00:10:31:07;00:10:35:22;Doch es tat sich nichts.
522;00:10:37:04;00:10:37:04;FABst¾d Da waren wir schon nervös -( ( man sucvV
523;00:10:37:04;00:10:37:04;FABst:ht ja den Fehler bei sich./Ô¾
524;00:10:37:04;00:10:40:20;"Da waren wir schon nervÈos -

man sucht ja den Fehler bei sich."
525;00:10:40:22;00:10:40:22;FABst¿8 Man denkt,ÿÿ%ZÄ
526;00:10:40:22;00:10:42:01;Man denkt,
527;00:10:42:03;00:10:42:03;FABstÀd es geht vielleicht mit( ( einem and§Ö
528;00:10:42:03;00:10:42:03;FABst:eren Browser oder Rechner.ÿÿ'÷@
529;00:10:42:03;00:10:45:19;"es geht vielleicht mit

einem anderen Browser oder Rechner."
530;00:10:45:21;00:10:45:21;FABstÁJ Dann kriegten wir aber mit,ÿÿR
531;00:10:45:21;00:10:47:13;Dann kriegten wir aber mit,
532;00:10:47:15;00:10:47:15;FABstÂd dass es an vielen Schulen( ( µ~
533;00:10:47:15;00:10:47:15;FABst$Probleme gibt.ÿÿ=Ç~
534;00:10:47:15;00:10:49:24;"dass es an vielen Schulen

Probleme gibt."
535;00:10:50:01;00:10:50:01;FABstÃd Heute muss Schulministerin( ( FeÓÒ
536;00:10:50:01;00:10:50:01;FABst(ller eingestehen:ÿÿ9
537;00:10:50:01;00:10:53:02;"Heute muss Schulministerin

Feller eingestehen:"
538;00:10:53:04;00:10:53:04;FABstÄd Die komplette technische( ( Infrastré
539;00:10:53:04;00:10:53:04;FABst2uktur der Abiturserverÿÿ/ÒÆ
540;00:10:53:04;00:10:56:09;"Die komplette technische

Infrastruktur der Abiturserver"
541;00:10:56:12;00:10:56:12;FABstÅd ging in die Knie und die Ursache( ( wuý0
542;00:10:56:12;00:10:56:12;FABst6rde noch nicht gefunden.ÿÿ+ïÆ
543;00:10:56:12;00:11:00:04;"ging in die Knie und die Ursache

wurde noch nicht gefunden."
544;00:11:00:17;00:11:00:17;FABstÆd Ich entschuldige mich bei( ( Abiturieöü
545;00:11:00:17;00:11:00:17;FABst8ntinnen und Abiturienten,1þ¸
546;00:11:00:17;00:11:04:06;"Ich entschuldige mich bei

Abiturientinnen und Abiturienten,"
547;00:11:04:09;00:11:04:09;FABstÇd bei den Eltern,( ( bei den Lehrerü¨
548;00:11:04:09;00:11:04:09;FABst*innen und Lehrern.?J
549;00:11:04:09;00:11:07:05;"bei den Eltern,

bei den Lehrerinnen und Lehrern."
550;00:11:07:07;00:11:07:07;FABstÈPGerade aber bei den Abiturienten,ÿÿ^
551;00:11:07:07;00:11:09:08;Gerade aber bei den Abiturienten,
552;00:11:09:11;00:11:09:11;FABstÉd weil sie sich gezielt( ( daraufîZ
553;00:11:09:11;00:11:09:11;FABst, vorbereitet haben.ÿÿ5Í
554;00:11:09:11;00:11:12:05;"weil sie sich gezielt

darauf vorbereitet haben."
555;00:11:12:07;00:11:12:07;FABstÊdSeit 12 Uhr funktioniert das Laden( ( dÊ:
556;00:11:12:07;00:11:12:07;FABst8er Abituraufgaben wieder.ÿÿ)éX
557;00:11:12:07;00:11:15:23;"Seit 12 Uhr funktioniert das Laden

der Abituraufgaben wieder."
558;00:11:16:00;00:11:16:00;FABstËd Die Klausuren sollen am Freitag( ( nachgÊX
559;00:11:16:00;00:11:16:00;FABst>eholt werden - teils später.ÿÿ#eì
560;00:11:16:00;00:11:20:04;"Die Klausuren sollen am Freitag

nachgeholt werden - teils spÈater."
561;00:11:20:21;00:11:20:21;FABstÌd Für Muslime ist am Freitag( ( dasx
562;00:11:20:21;00:11:20:21;FABst* Ende des Ramadan,ÿÿ7ðì
563;00:11:20:21;00:11:23:23;"FÈur Muslime ist am Freitag

das Ende des Ramadan,"
564;00:11:24:00;00:11:24:00;FABstÍF ein religiöser Feiertag.ÿÿ´â
565;00:11:24:00;00:11:25:23;ein religiÈoser Feiertag.
566;00:11:26:00;00:11:26:00;FABstÎd Sie dürfen sich( ( auf Wunsch vÌ
567;00:11:26:00;00:11:26:00;FABst*beurlauben lassen.ÿÿ7éò
568;00:11:26:00;00:11:28:22;"Sie dÈurfen sich

auf Wunsch beurlauben lassen."
569;00:11:29:22;00:11:29:22;FABstÏdMit einer großen Gedenkveranstaltung( ( Ò
570;00:11:29:22;00:11:29:22;FABst2 wurde in Polenÿÿ/Þ\
571;00:11:29:22;00:11:32:24;"Mit einer groûen Gedenkveranstaltung

wurde in Polen"
572;00:11:33:00;00:11:33:00;FABstÐdan den 80. Jahrestag des Aufstands( ( im ï
573;00:11:33:00;00:11:33:00;FABst<Warschauer Ghetto erinnert.ÿÿ%Ý°
574;00:11:33:00;00:11:37:03;"an den 80. Jahrestag des Aufstands

im Warschauer Ghetto erinnert."
575;00:11:37:05;00:11:37:05;FABstÑd1943 leisteten jüdische Aufständische( ( Ý
576;00:11:37:05;00:11:37:05;FABst< wochenlang Widerstand,ÿÿ%å
577;00:11:37:05;00:11:41:08;"1943 leisteten jÈudische AufstÈandische

wochenlang Widerstand,"
578;00:11:41:10;00:11:41:10;FABstÒd als die SS die Menschen( ( in Lagerô
579;00:11:41:10;00:11:41:10;FABst. deportieren wollte.ÿÿ3º°
580;00:11:41:10;00:11:44:22;"als die SS die Menschen

in Lager deportieren wollte."
581;00:11:45:11;00:11:45:11;FABstÓH Bundespräsident Steinmeierÿÿ´Ä
582;00:11:45:11;00:11:47:04;BundesprÈasident Steinmeier
583;00:11:47:06;00:11:47:06;FABstÔd bat in seiner Rede um Vergebung( ( für dj
584;00:11:47:06;00:11:47:06;FABst>ie Verbrechen der Deutschen.ÿÿ#æÜ
585;00:11:47:06;00:11:50:24;"bat in seiner Rede um Vergebung

fÈur die Verbrechen der Deutschen."
586;00:11:51:01;00:11:51:01;FABstÕdZugleich dankte er Polen und Israel ( ( für
587;00:11:51:01;00:11:51:01;FABstH die Bereitschaft zur Versöhnung.ÿÿ¬
588;00:11:51:01;00:11:55:05;"Zugleich dankte er Polen und Israel

fÈur die Bereitschaft zur VersÈohnung."
589;00:11:55:23;00:11:55:23;FABstÖd Es ist ein schwieriger Besuch( ( fü#¢
590;00:11:55:23;00:11:55:23;FABst4r den Bundespräsidenten5#
591;00:11:55:23;00:11:59:06;"Es ist ein schwieriger Besuch

fÈur den BundesprÈasidenten"
592;00:11:59:08;00:11:59:08;FABst×: in Warschau.+7²
593;00:11:59:08;00:12:00:12;in Warschau.
594;00:12:00:14;00:12:00:14;FABstØd Er spricht auf Deutsch,( ( der êÎ
595;00:12:00:14;00:12:00:14;FABst,Sprache der Täter. ÿÿ5Ü
596;00:12:00:14;00:12:03:07;"Er spricht auf Deutsch,

der Sprache der TÈater."
597;00:12:03:09;00:12:03:09;"FABstÙd Zum ersten Mal darf( ( ein deuts÷"""
598;00:12:03:09;00:12:03:09;FABst.ches Staatsoberhauptÿÿ3
599;00:12:03:09;00:12:06:06;"Zum ersten Mal darf

ein deutsches Staatsoberhaupt"
600;00:12:06:08;00:12:06:08;FABstÚH bei diesem Gedenken reden.ÿÿD¬
601;00:12:06:08;00:12:07:24;bei diesem Gedenken reden.
602;00:12:08:09;00:12:08:09;FABstÛd Die entsetzlichen Verbrechen,( ( die DÒ
603;00:12:08:09;00:12:08:09;FABst:eutsche hier verübt haben,/eÄ
604;00:12:08:09;00:12:12:12;"Die entsetzlichen Verbrechen,

die Deutsche hier verÈubt haben,"
605;00:12:12:14;00:12:12:14;FABstÜN erfüllen mich mit tiefer Scham.ÿÿÑP
606;00:12:12:14;00:12:15:15;erfÈullen mich mit tiefer Scham.
607;00:12:16:13;00:12:16:13;FABstÝd Aber es erfüllt mich auch ( ( mit D5x
608;00:12:16:13;00:12:16:13;FABst0ankbarkeit und Demut,ÿÿ1ôl
609;00:12:16:13;00:12:21:12;"Aber es erfÈullt mich auch

mit Dankbarkeit und Demut,"
610;00:12:23:23;00:12:23:23;FABstÞd dass ich an diesem Gedenken( (
611;00:12:23:23;00:12:23:23;FABst(teilhaben kann.ÿÿ9r
612;00:12:23:23;00:12:26:17;"dass ich an diesem Gedenken

teilhaben kann."
613;00:12:26:19;00:12:26:19;FABstß< Warschau 1940:ÿÿ!\
614;00:12:26:19;00:12:28:02;Warschau 1940:
615;00:12:28:04;00:12:28:04;FABstàd Die Nazis sperren( ( über eine halVÀ
616;00:12:28:04;00:12:28:04;"FABst,be Million Menschenÿÿ5
\"
617;00:12:28:04;00:12:31:19;"Die Nazis sperren

Èuber eine halbe Million Menschen"
618;00:12:32:15;00:12:32:15;FABstád in das Ghetto, durch eine Mauer( ( getÙ&
619;00:12:32:15;00:12:32:15;FABst:rennt vom Rest der Stadt. ÿÿ'ü¨
620;00:12:32:15;00:12:36:05;"in das Ghetto, durch eine Mauer

getrennt vom Rest der Stadt."
621;00:12:36:07;00:12:36:07;FABstâd Die Menschen( ( leiden unter Huât
622;00:12:36:07;00:12:36:07;FABst(nger, Krankheitenÿÿ9¨¢
623;00:12:36:07;00:12:39:00;"Die Menschen

leiden unter Hunger, Krankheiten"
624;00:12:39:02;00:12:39:02;FABstãL und der willkürlichen Gewalt.ÿÿ«
625;00:12:39:02;00:12:41:02;und der willkÈurlichen Gewalt.
626;00:12:41:22;00:12:41:22;FABstäd Ab Juli 1942 werden( ( täglich 6000
627;00:12:41:22;00:12:41:22;FABst0Menschen in Viehwagenÿÿ1²
628;00:12:41:22;00:12:45:16;"Ab Juli 1942 werden

tÈaglich 6000 Menschen in Viehwagen"
629;00:12:45:18;00:12:45:18;"FABståd ins Vernichtungslager( ( nach Tre
®"
630;00:12:45:18;00:12:45:18;FABst*blinka deportiert.ÿÿ7ïä
631;00:12:45:18;00:12:48:19;"ins Vernichtungslager

nach Treblinka deportiert."
632;00:12:48:22;00:12:48:22;FABstæVInsgesamt sind es mindestens 350.000.ÿÿ
633;00:12:48:22;00:12:51:15;Insgesamt sind es mindestens 350.000.
634;00:12:51:17;00:12:51:17;FABstçdDie verbliebenen Menschen im Ghetto( ( ­
635;00:12:51:17;00:12:51:17;FABst4 wagen den Aufstand.ÿÿ-ñ6
636;00:12:51:17;00:12:55:03;"Die verbliebenen Menschen im Ghetto

wagen den Aufstand."
637;00:12:55:06;00:12:55:06;FABstèd Mit den wenigen Waffen,( (
638;00:12:55:06;00:12:55:06;"FABst""die sie haben.ÿÿ?©Ô"
639;00:12:55:06;00:12:57:11;"Mit den wenigen Waffen,

die sie haben."
640;00:12:57:13;00:12:57:13;"FABstéd Doch gegen die Übermacht( ( der Deuts""T"
641;00:12:57:13;00:12:57:13;FABst>chen haben sie keine Chance.ÿÿ#
642;00:12:57:13;00:13:01:04;"Doch gegen die ÈUbermacht

der Deutschen haben sie keine Chance."
643;00:13:01:06;00:13:01:06;FABstêd Für Marian Kalwary,( ( Überlebú
644;00:13:01:06;00:13:01:06;FABst*ender des Ghettos,ÿÿ7<i>À
645;00:13:01:06;00:13:03:22;"FÈur Marian Kalwary,

ÈUberlebender des Ghettos,"
646;00:13:04:00;00:13:04:00;FABstëd war der Aufstand( ( trotzdemþz
647;00:13:04:00;00:13:04:00;FABst$ nicht umsonst.ÿÿ=Ï
648;00:13:04:00;00:13:06:12;"war der Aufstand

trotzdem nicht umsonst."
649;00:13:06:23;00:13:06:23;FABstìd Die Menschen( ( hatten nichts mÂ¦
650;00:13:06:23;00:13:06:23;FABst(ehr zu verlieren.A·>
651;00:13:06:23;00:13:09:16;"Die Menschen

hatten nichts mehr zu verlieren."
652;00:13:09:18;00:13:09:18;FABstíd Aber sie konnten( ( einen ehrenv¡T
653;00:13:09:18;00:13:09:18;FABst,ollen Tod gewinnen.=ë¤
654;00:13:09:18;00:13:12:16;"Aber sie konnten

einen ehrenvollen Tod gewinnen."
655;00:13:12:18;00:13:12:18;FABstîF Das ist ihnen gelungen.ÿÿ2p
656;00:13:12:18;00:13:14:12;Das ist ihnen gelungen.
657;00:13:14:17;00:13:14:17;FABstïd Sie haben das Ziel( ( des Aufsø4
658;00:13:14:17;00:13:14:17;"FABst&tandes erreicht.ÿÿ;á"
659;00:13:14:17;00:13:17:07;"Sie haben das Ziel

des Aufstandes erreicht."
660;00:13:17:09;00:13:17:09;FABstðd Deshalb ehren wir heute( ( s°l
661;00:13:17:09;00:13:17:09;"FABst&einen Jahrestag.ÿÿ;Âà"
662;00:13:17:09;00:13:20:03;"Deshalb ehren wir heute

seinen Jahrestag."
663;00:13:21:23;00:13:21:23;FABstñd Steinmeier bittet in Warschau( ( À
664;00:13:21:23;00:13:21:23;FABst( um Vergebung.ÿÿ9·Ô
665;00:13:21:23;00:13:25:21;"Steinmeier bittet in Warschau

um Vergebung."
666;00:13:25:23;00:13:25:23;FABstòd Er macht klar,( ( dass es kein£>
667;00:13:25:23;00:13:25:23;"FABst&en Schlussstrichÿÿ;¦"
668;00:13:25:23;00:13:28:15;"Er macht klar,

dass es keinen Schlussstrich"
669;00:13:28:17;00:13:28:17;FABstód unter dieses dunkle Kapitel( ( der ±`
670;00:13:28:17;00:13:28:17;FABst4Geschichte geben wird. ÿÿ-°~
671;00:13:28:17;00:13:32:03;"unter dieses dunkle Kapitel

der Geschichte geben wird."
672;00:13:33:24;00:13:33:24;FABstôN In der DDR galt er als Legende:ÿÿ_<
673;00:13:33:24;00:13:36:07;In der DDR galt er als Legende:
674;00:13:36:09;00:13:36:09;FABstõdSportreporter Heinz Florian Oertel( ( D
675;00:13:36:09;00:13:36:09;"FABst& ist tot.ÿÿ;ÿÎ"
676;00:13:36:09;00:13:39:11;"Sportreporter Heinz Florian Oertel

ist tot."
677;00:13:39:13;00:13:39:13;FABstöd Wie heute bekannt wurde,( ( starb er a÷À
678;00:13:39:13;00:13:39:13;FABst8m 27. März mit 95 Jahren.ÿÿ)ST
679;00:13:39:13;00:13:43:17;"Wie heute bekannt wurde,

starb er am 27. MÈarz mit 95 Jahren."
680;00:13:44:19;00:13:44:19;FABst÷d Berühmt wurde Oertel v.a. durch ( ( seinen<
681;00:13:44:19;00:13:44:19;FABst> Kommentar bei Olympia 1980,ÿÿ#µ
682;00:13:44:19;00:13:49:10;"BerÈuhmt wurde Oertel v.a. durch

seinen Kommentar bei Olympia 1980,"
683;00:13:50:01;00:13:50:01;FABstød als der DDR-Marathonläufer( ( Waldemadâ
684;00:13:50:01;00:13:50:01;FABst6r Cierpinski Gold holte.ÿÿ+íè
685;00:13:50:01;00:13:54:10;"als der DDR-MarathonlÈaufer

Waldemar Cierpinski Gold holte."
686;00:13:56:07;00:13:56:07;FABstùd * (Originalton) Liebe junge Väter( ( visì
687;00:13:56:07;00:13:56:07;FABst<elleicht, oder angehende: *ÿÿ%Ò
688;00:13:56:07;00:14:00:00;"* (Originalton) Liebe junge VÈater

vielleicht, oder angehende: *"
689;00:14:00:02;00:14:00:02;FABstú@ * Haben Sie Mut. *ÿÿ?Æ
690;00:14:00:02;00:14:01:05;* Haben Sie Mut. *
691;00:14:01:08;00:14:01:08;FABstûd * Nennen Sie Ihre Neuankömmlinge( ( ²
692;00:14:01:08;00:14:01:08;FABst,ruhig Waldemar. *ÿÿ5´D
693;00:14:01:08;00:14:04:20;"* Nennen Sie Ihre NeuankÈommlinge

ruhig Waldemar. *"
694;00:14:06:15;00:14:06:15;FABstü> Die Lottozahlen:ÿÿê
695;00:14:06:15;00:14:10:15;Die Lottozahlen:
696;00:14:26:09;00:14:26:09;FABstýd Nun die Wettervorhersage( ( für Do5j
697;00:14:26:09;00:14:26:09;FABst.nnerstag, 20. April:ÿÿ3æ
698;00:14:26:09;00:14:30:02;"Nun die Wettervorhersage

fÈur Donnerstag, 20. April:"
699;00:14:31:16;00:14:31:16;FABstþd Ein Höhentief sorgt( ( für kühles ud
700;00:14:31:16;00:14:31:16;FABst6nd wechselhaftes Wetter.ÿÿ+È
701;00:14:31:16;00:14:34:24;"Ein HÈohentief sorgt

fÈur kÈuhles und wechselhaftes Wetter."
702;00:14:35:01;00:14:35:01;FABstÿTDahinter strömt mildere Luft zu uns.ÿÿÈ¬
703;00:14:35:01;00:14:37:11;Dahinter strÈomt mildere Luft zu uns.
704;00:14:37:12;00:14:37:12;FABstd Heute Nacht breitet sich( ( aus demlÌ
705;00:14:37:12;00:14:37:12;FABst0 Osten über die Mitteÿÿ1,
706;00:14:37:12;00:14:40:15;"Heute Nacht breitet sich

aus dem Osten Èuber die Mitte"
707;00:14:40:17;00:14:40:17;FABstd bis in den Westen Regen aus,( ( t}¼
708;00:14:40:17;00:14:40:17;FABst*eils fällt Schnee.ÿÿ7À
709;00:14:40:17;00:14:43:15;"bis in den Westen Regen aus,

teils fÈallt Schnee."
710;00:14:43:17;00:14:43:17;FABstd Südlich der Donau( ( regnet e¹l
711;00:14:43:17;00:14:43:17;"FABst""s noch länger.ÿÿ?1¦"
712;00:14:43:17;00:14:46:04;"SÈudlich der Donau

regnet es noch lÈanger."
713;00:14:46:06;00:14:46:06;FABstJ Morgen gibt es viele Wolken,ÿÿÇ
714;00:14:46:06;00:14:47:24;Morgen gibt es viele Wolken,
715;00:14:48:01;00:14:48:01;FABstd gebietsweise Regen oder Schauer,( ( ¼
716;00:14:48:01;00:14:48:01;FABst0vereinzelt Gewitter.ÿÿ1Æ|
717;00:14:48:01;00:14:51:05;"gebietsweise Regen oder Schauer,

vereinzelt Gewitter."
718;00:14:51:07;00:14:51:07;FABstdHin und wieder zeigt sich die Sonne,( ( bô
719;00:14:51:07;00:14:51:07;FABst<am längsten im Nordosten.ÿÿ%+Ô
720;00:14:51:07;00:14:54:23;"Hin und wieder zeigt sich die Sonne,

am lÈangsten im Nordosten."
721;00:15:03:07;00:15:03:07;FABstd Am Freitag im Südwesten( ( Sonne, Wolú
722;00:15:03:07;00:15:03:07;FABst8ken, hier und da Schauer.ÿÿ)©f
723;00:15:03:07;00:15:07:02;"Am Freitag im SÈudwesten

Sonne, Wolken, hier und da Schauer."
724;00:15:07:04;00:15:07:04;FABstN Nach Nordosten durchweg sonnig.ÿÿÓB
725;00:15:07:04;00:15:09:04;Nach Nordosten durchweg sonnig.
726;00:15:09:06;00:15:09:06;FABstd Der Samstag wird( ( der wärmstãÎ
727;00:15:09:06;00:15:09:06;"FABst&e Tag der Woche.ÿÿ;ìl"
728;00:15:09:06;00:15:11:21;"Der Samstag wird

der wÈarmste Tag der Woche."
729;00:15:11:23;00:15:11:23;FABstdIm Verlauf ziehen von Westen Wolken( ( mi(
730;00:15:11:23;00:15:11:23;FABst@t Schauern und Gewittern auf,ÿÿ!©à
731;00:15:11:23;00:15:15:21;"Im Verlauf ziehen von Westen Wolken

mit Schauern und Gewittern auf,"
732;00:15:15:23;00:15:15:23;"FABstd die am Sonntag( ( auch den O)"""
733;00:15:15:23;00:15:15:23;FABst$sten erreichen.ÿÿ=
734;00:15:15:23;00:15:18:11;"die am Sonntag

auch den Osten erreichen."
735;00:15:20:06;00:15:20:06;FABstd In den tagesthemen um 22.15 Uhr( ( sâ
736;00:15:20:06;00:15:20:06;FABst, mit Aline Abboudÿÿ5Ô(
737;00:15:20:06;00:15:23:07;"In den tagesthemen um 22.15 Uhr

mit Aline Abboud"
738;00:15:23:09;00:15:23:09;FABstd geht es um die( ( ausgefallenen ¼
739;00:15:23:09;00:15:23:09;FABst4Abiturprüfungen in NRW.ÿÿ-@&
740;00:15:23:09;00:15:26:24;"geht es um die

ausgefallenen AbiturprÈufungen in NRW."
741;00:15:27:01;00:15:27:01;FABstd Und um um die Frage, wer da( ( seine H~
742;00:15:27:01;00:15:27:01;FABstBausaufgaben nicht gemacht hat.ÿÿ°P
743;00:15:27:01;00:15:30:23;"Und um um die Frage, wer da

seine Hausaufgaben nicht gemacht hat."
744;00:15:31:00;00:15:31:00;FABst@ Und wir berichtenÿÿÌÎ
745;00:15:31:00;00:15:32:05;Und wir berichten
746;00:15:32:07;00:15:32:07;FABstd über das Scheitern der Waffenruhe( ( û
747;00:15:32:07;00:15:32:07;FABst6im Sudan und die Folgen.ÿÿ+©
748;00:15:32:07;00:15:35:22;"Èuber das Scheitern der Waffenruhe

im Sudan und die Folgen."
749;00:15:35:24;00:15:35:24;FABstL Ihnen noch einen guten Abend.ÿÿ¡
750;00:15:35:24;00:15:37:24;Ihnen noch einen guten Abend.
751;00:15:38:01;00:15:38:01;FABstLCopyright Untertitel: NDR 2023ÿÿü
752;00:15:38:01;00:15:42:02;Copyright Untertitel: NDR 2023
