No.;Timecode In;Timecode Out;Subtitle
"44";"00:01:07:10";"00:01:07:10";"FABstPAllen, deren Leben durch die Flutò8"
"45";"00:01:07:10";"00:01:09:14";"Allen, deren Leben durch die Flut"
"46";"00:01:09:16";"00:01:09:16";"FABstdeinen tiefen Einschnitt erfahren( ( hat, ´"
"47";"00:01:09:16";"00:01:09:16";"FABst<verspricht der heutige Tag:-³°"
"48";"00:01:09:16";"00:01:13:24";"einen tiefen Einschnitt erfahren

hat, verspricht der heutige Tag:"
"49";"00:01:14:01";"00:01:14:01";"FABstVWir sind und bleiben an eurer Seite.ÿÿö¢"
"50";"00:01:14:01";"00:01:16:05";"Wir sind und bleiben an eurer Seite."
"51";"00:01:16:07";"00:01:16:07";"FABstd Niemand ist( ( und niemand <"
"52";"00:01:16:07";"00:01:16:07";"FABst$wird vergessen.ÿÿ="
"53";"00:01:16:07";"00:01:18:19";"Niemand ist

und niemand wird vergessen."
"54";"00:01:19:06";"00:01:19:06";"FABstd Die Spuren der Flutkatastrophe( ( prägen Ï"
"55";"00:01:19:06";"00:01:19:06";"FABst>noch immer das Bild vor Ort.ÿÿ#ý4"
"56";"00:01:19:06";"00:01:23:20";"Die Spuren der Flutkatastrophe

prÈagen noch immer das Bild vor Ort."
"57";"00:01:24:13";"00:01:24:13";"FABstd Das Ahrtal gleicht einer einzigen( ( e"
"58";"00:01:24:13";"00:01:24:13";"FABst2 riesigen Baustelle.ÿÿ/J"
"59";"00:01:24:13";"00:01:27:20";"Das Ahrtal gleicht einer einzigen

riesigen Baustelle."
"60";"00:01:27:22";"00:01:27:22";"FABstJ Noch immer gibt es Menschen,ÿÿÈ"
"61";"00:01:27:22";"00:01:29:15";"Noch immer gibt es Menschen,"
"62";"00:01:29:17";"00:01:29:17";"FABstd die noch nicht( ( in ihre Häuser Ì"
"63";"00:01:29:17";"00:01:29:17";"FABst.zurückkehren können.ÿÿ3þ"
"64";"00:01:29:17";"00:01:32:17";"die noch nicht

in ihre HÈauser zurÈuckkehren kÈonnen."
"65";"00:01:32:19";"00:01:32:19";"FABstd Ingo Poppelreuter( ( streitet mitzR"
"66";"00:01:32:19";"00:01:32:19";"FABst0 seiner Versicherung,ÿÿ1ýJ"
"67";"00:01:32:19";"00:01:36:01";"Ingo Poppelreuter

streitet mit seiner Versicherung,"
"68";"00:01:36:13";"00:01:36:13";"FABstd ob sein Haus saniert werden kann( ( oder oR"
"69";"00:01:36:13";"00:01:36:13";"FABst>b es abgerissen werden muss.ÿÿ#¬ü"
"70";"00:01:36:13";"00:01:40:13";"ob sein Haus saniert werden kann

oder ob es abgerissen werden muss."
"71";"00:01:40:15";"00:01:40:15";"FABstRFür mich ist es schwer zermürbend.</u>®"
"72";"00:01:40:15";"00:01:42:16";"FÈur mich ist es schwer zermÈurbend."
"73";"00:01:42:18";"00:01:42:18";"FABst: Macht müde.+"
"74";"00:01:42:18";"00:01:43:22";"Macht mÈude."
"75";"00:01:43:24";"00:01:43:24";"FABstJ Immer Anwalt und Schreiben.ÿÿÃÀ"
"76";"00:01:43:24";"00:01:46:00";"Immer Anwalt und Schreiben."
"77";"00:01:46:15";"00:01:46:15";"FABstd Die Flut hatte im Ahrtal( ( für massiÆ"
"78";"00:01:46:15";"00:01:46:15";"FABst6ve Zerstörungen gesorgt.ÿÿ+"
"79";"00:01:46:15";"00:01:50:17";"Die Flut hatte im Ahrtal

fÈur massive ZerstÈorungen gesorgt."
"80";"00:01:50:19";"00:01:50:19";"FABstJ Seitdem hat sich viel getan.ÿÿéH"
"81";"00:01:50:19";"00:01:52:17";"Seitdem hat sich viel getan."
"82";"00:01:52:22";"00:01:52:22";"FABst d Geschäfte haben wieder geöffnet,( ( digitfô"
"83";"00:01:52:22";"00:01:52:22";"FABstDale Sirenen wurden installiert,ÿÿì"
"84";"00:01:52:22";"00:01:57:01";"GeschÈafte haben wieder geÈoffnet,

digitale Sirenen wurden installiert,"
"85";"00:01:57:03";"00:01:57:03";"FABst!H es wird Glasfaser verlegt.ÿÿ¨¸"
"86";"00:01:57:03";"00:01:58:23";"es wird Glasfaser verlegt."
"87";"00:01:59:06";"00:01:59:06";"FABst"d Es gibt aber auch( ( viele Übe"
"88";"00:01:59:06";"00:01:59:06";"FABst$rgangslösungen,ÿÿ=H"
"89";"00:01:59:06";"00:02:01:20";"Es gibt aber auch

viele ÈUbergangslÈosungen,"
"90";"00:02:01:22";"00:02:01:22";"FABst#d zum Beispiel provisorische( ( Klär<u>"
"91";"00:02:01:22";"00:02:01:22";"FABst.anlagen und Brücken.ÿÿ34"
"92";"00:02:01:22";"00:02:04:24";"zum Beispiel provisorische

KlÈaranlagen und BrÈucken."
"93";"00:02:09:18";"00:02:09:18";"FABst$d Wir stehen hier( ( an einer2ø"
"94";"00:02:09:18";"00:02:09:18";"FABst$ Behelfsbrücke.EEÒ"
"95";"00:02:09:18";"00:02:11:24";"Wir stehen hier

an einer BehelfsbrÈucke."
"96";"00:02:12:01";"00:02:12:01";"FABst%RDie muss noch ausgetauscht werden.å"
"97";"00:02:12:01";"00:02:14:01";"Die muss noch ausgetauscht werden."
"98";"00:02:14:03";"00:02:14:03";"FABst&d Es ist noch viele Jahre( ( DX"
"99";"00:02:14:03";"00:02:14:03";"FABst"was zu machen.ÿÿ?¸"
"100";"00:02:14:03";"00:02:16:08";"Es ist noch viele Jahre

was zu machen."
"101";"00:02:16:11";"00:02:16:11";"FABst'd Aber wir sehen große und kleine( ( Fort­8"
"102";"00:02:16:11";"00:02:16:11";"FABst<schritte an vielen Stellen.ÿÿ%§"
"103";"00:02:16:11";"00:02:20:02";"Aber wir sehen groûe und kleine

Fortschritte an vielen Stellen."
"104";"00:02:20:04";"00:02:20:04";"FABst(d Diese Fußgängerbrücke( ( wurde durcà"
"105";"00:02:20:04";"00:02:20:04";"FABst4h die Flut weggerissen.ÿÿ-¶N"
"106";"00:02:20:04";"00:02:23:14";"Diese FuûgÈangerbrÈucke

wurde durch die Flut weggerissen."
"107";"00:02:23:16";"00:02:23:16";"FABst)d Vielleicht bleibt sie ( ( für iý"
"108";"00:02:23:16";"00:02:23:16";"FABst(mmer hier liegen,ÿÿ9Ý "
"109";"00:02:23:16";"00:02:26:06";"Vielleicht bleibt sie

fÈur immer hier liegen,"
"110";"00:02:26:08";"00:02:26:08";"FABst*Pals Mahnmal und Ort des Gedenkens.ÿÿ²2"
"111";"00:02:26:08";"00:02:28:10";"als Mahnmal und Ort des Gedenkens."
"112";"00:02:29:15";"00:02:29:15";"FABst+> Der Plan steht:'æ&"
"113";"00:02:29:15";"00:02:30:21";"Der Plan steht:"
"114";"00:02:30:23";"00:02:30:23";"FABst,d In Heimerzheim in NRW( ( will FamilL""
"115";"00:02:30:23";"00:02:30:23";"FABst4ie Kronberg genau dort,5¦"
"116";"00:02:30:23";"00:02:34:05";"In Heimerzheim in NRW

will Familie Kronberg genau dort,"
"117";"00:02:34:07";"00:02:34:07";"FABst-d wo ihr Haus zerstört wurde,( ( ¹"
"118";"00:02:34:07";"00:02:34:07";"FABst& neu aufbauen.ÿÿ;¯Ö"
"119";"00:02:34:07";"00:02:36:21";"wo ihr Haus zerstÈort wurde,

neu aufbauen."
"120";"00:02:37:00";"00:02:37:00";"FABst.dDirekt neben der Swist, die vor zwei( ( Jabh"
"121";"00:02:37:00";"00:02:37:00";"FABstFhren zum reißenden Strom wurde. ÿÿ."
"122";"00:02:37:00";"00:02:41:05";"Direkt neben der Swist, die vor zwei

Jahren zum reiûenden Strom wurde."
"123";"00:02:41:07";"00:02:41:07";"FABst/d Doch sie kämpfen( ( schon langåÂ"
"124";"00:02:41:07";"00:02:41:07";"FABst&e um die Gelder.ÿÿ;Öh"
"125";"00:02:41:07";"00:02:43:24";"Doch sie kÈampfen

schon lange um die Gelder."
"126";"00:02:44:22";"00:02:44:22";"FABst0H Wir müssen Energie haben.y"
"127";"00:02:44:22";"00:02:47:00";"Wir mÈussen Energie haben."
"128";"00:02:47:02";"00:02:47:02";"FABst1d Weil wir uns( ( nicht unterk~"
"129";"00:02:47:02";"00:02:47:02";"FABst"riegen lassen.G."
"130";"00:02:47:02";"00:02:50:03";"Weil wir uns

nicht unterkriegen lassen."
"131";"00:02:50:05";"00:02:50:05";"FABst2L Aber das kostet viel Energie.«"
"132";"00:02:50:05";"00:02:52:16";"Aber das kostet viel Energie."
"133";"00:02:53:14";"00:02:53:14";"FABst3H Für den Bau eines Hauses,ÿÿ;t"
"134";"00:02:53:14";"00:02:55:07";"FÈur den Bau eines Hauses,"
"135";"00:02:55:09";"00:02:55:09";"FABst4d das einem Hochwasser( ( stan:"
"136";"00:02:55:09";"00:02:55:09";"FABst"dhalten soll. ÿÿ?¼"
"137";"00:02:55:09";"00:02:57:22";"das einem Hochwasser

standhalten soll."
"138";"00:02:57:24";"00:02:57:24";"FABst5TMit dickeren Wänden und ohne Keller.ÿÿ2"
"139";"00:02:57:24";"00:03:00:10";"Mit dickeren WÈanden und ohne Keller."
"140";"00:03:01:08";"00:03:01:08";"FABst6dDie Kronbergs sind nicht die einzigen( ( \"
"141";"00:03:01:08";"00:03:01:08";"FABst: in den Flutgebieten,ÿÿ'J"
"142";"00:03:01:08";"00:03:04:20";"Die Kronbergs sind nicht die einzigen

in den Flutgebieten,"
"143";"00:03:04:23";"00:03:04:23";"FABst7N die genau dort wieder aufbauen.ÿÿ§z"
"144";"00:03:04:23";"00:03:06:19";"die genau dort wieder aufbauen."
"145";"00:03:06:21";"00:03:06:21";"FABst8PViele Schäden sind zwar beseitigt,ÿÿT"
"146";"00:03:06:21";"00:03:09:00";"Viele SchÈaden sind zwar beseitigt,"
"147";"00:03:09:02";"00:03:09:02";"FABst9d Sorgen macht vielen( ( aber der %¦"
"148";"00:03:09:02";"00:03:09:02";"FABst(Hochwasserschutz.ÿÿ9üÔ"
"149";"00:03:09:02";"00:03:11:18";"Sorgen macht vielen

aber der Hochwasserschutz."
"150";"00:03:11:20";"00:03:11:20";"FABst:J Da sei nicht viel passiert,ÿÿÊ"
"151";"00:03:11:20";"00:03:13:13";"Da sei nicht viel passiert,"
"152";"00:03:13:15";"00:03:13:15";"FABst;d kritisiert auch der Landrat( ( i}ê"
"153";"00:03:13:15";"00:03:13:15";"FABst,m Kreis Euskirchen.ÿÿ5ÂF"
"154";"00:03:13:15";"00:03:16:10";"kritisiert auch der Landrat

im Kreis Euskirchen."
"155";"00:03:17:04";"00:03:17:04";"FABst<d Konzepte retten keine Menschen( ( unA2"
"156";"00:03:17:04";"00:03:17:04";"FABst2d keine Infrastruktur.7"
"157";"00:03:17:04";"00:03:21:12";"Konzepte retten keine Menschen

und keine Infrastruktur."
"158";"00:03:21:14";"00:03:21:14";"FABst=d Wir müssen( ( in Sofortmaßnah|¬"
"159";"00:03:21:14";"00:03:21:14";"FABst$men einsteigen.Eôt"
"160";"00:03:21:14";"00:03:24:22";"Wir mÈussen

in Sofortmaûnahmen einsteigen."
"161";"00:03:24:24";"00:03:24:24";"FABst>d Die wurden( ( mit den Konze"
"162";"00:03:24:24";"00:03:24:24";"FABst pten erdacht.ÿÿAà~"
"163";"00:03:24:24";"00:03:27:07";"Die wurden

mit den Konzepten erdacht."
"164";"00:03:27:09";"00:03:27:09";"FABst?F Aber es ist nicht klar:ÿÿ²à"
"165";"00:03:27:09";"00:03:29:03";"Aber es ist nicht klar:"
"166";"00:03:29:05";"00:03:29:05";"FABst@d Was ist Hochwasserschutz,( ( w)Ò"
"167";"00:03:29:05";"00:03:29:05";"FABst*as ist Starkregen?ÿÿ7"
"168";"00:03:29:05";"00:03:32:06";"Was ist Hochwasserschutz,

was ist Starkregen?"
"169";"00:03:32:07";"00:03:32:07";"FABstAd Es gibt unterschiedliche( ( Förderung¶Æ"
"170";"00:03:32:07";"00:03:32:07";"FABst4en, zum Teil gar keine.ÿÿ-³Ú"
"171";"00:03:32:07";"00:03:35:19";"Es gibt unterschiedliche

FÈorderungen, zum Teil gar keine."
"172";"00:03:36:08";"00:03:36:08";"FABstBd Weniger Bürokratie,( ( schnellere ¾"
"173";"00:03:36:08";"00:03:36:08";"FABst2Genehmigungsverfahren:ÿÿ/à"
"174";"00:03:36:08";"00:03:39:15";"Weniger BÈurokratie,

schnellere Genehmigungsverfahren:"
"175";"00:03:39:17";"00:03:39:17";"FABstCd Das wünschen sich( ( viele K½f"
"176";"00:03:39:17";"00:03:39:17";"FABst&ommunalpolitikerÿÿ;òÚ"
"177";"00:03:39:17";"00:03:42:03";"Das wÈunschen sich

viele Kommunalpolitiker"
"178";"00:03:42:05";"00:03:42:05";"FABstDF von der Landesregierung.ÿÿ¹Ø"
"179";"00:03:42:05";"00:03:43:19";"von der Landesregierung."
"180";"00:03:43:21";"00:03:43:21";"FABstED Es wird Jahre dauern,ÿÿ²8"
"181";"00:03:43:21";"00:03:45:07";"Es wird Jahre dauern,"
"182";"00:03:45:09";"00:03:45:09";"FABstFd bis weitere Rückhaltebecken( ( <u>@"
"183";"00:03:45:09";"00:03:45:09";"FABst$ gebaut sind.ÿÿ=Ê"
"184";"00:03:45:09";"00:03:47:19";"bis weitere RÈuckhaltebecken

gebaut sind."
"185";"00:03:47:21";"00:03:47:21";"FABstGd Schnell helfen sollen Sirenen,( ( Warn-A:¨"
"186";"00:03:47:21";"00:03:47:21";"FABstDpps oder auch Starkregenkarten,ÿÿëª"
"187";"00:03:47:21";"00:03:51:21";"Schnell helfen sollen Sirenen,

Warn-Apps oder auch Starkregenkarten,"
"188";"00:03:51:23";"00:03:51:23";"FABstHd um sich( ( auf Katastrophend"
"189";"00:03:51:23";"00:03:51:23";"FABst$ vorzubereiten.ÿÿ="
"190";"00:03:51:23";"00:03:54:05";"um sich

auf Katastrophen vorzubereiten."
"191";"00:03:54:08";"00:03:54:08";"FABstId Denn Klimaexpertinnen( ( und .Ö"
"192";"00:03:54:08";"00:03:54:08";"FABst(-experten warnen:ÿÿ9Ïj"
"193";"00:03:54:08";"00:03:56:23";"Denn Klimaexpertinnen

und -experten warnen:"
"194";"00:03:57:00";"00:03:57:00";"FABstJd Extremwetterereignisse( ( könntenÔ"
"195";"00:03:57:00";"00:03:57:00";"FABst. häufiger auftreten.ÿÿ36Ð"
"196";"00:03:57:00";"00:04:00:08";"Extremwetterereignisse

kÈonnten hÈaufiger auftreten."
"197";"00:04:02:21";"00:04:02:21";"FABstK: Der Kanzlerÿÿ#</i>~"
"198";"00:04:02:21";"00:04:04:00";"Der Kanzler"
"199";"00:04:04:01";"00:04:04:01";"FABstLd hat sich vor seinem Urlaub( ( den Frag%("
"200";"00:04:04:01";"00:04:04:01";"FABst@en von Journalisten gestellt.ÿÿ!Î:"
"201";"00:04:04:01";"00:04:07:21";"hat sich vor seinem Urlaub

den Fragen von Journalisten gestellt."
"202";"00:04:07:23";"00:04:07:23";"FABstMd Zum zweiten Mal war er( ( Gast der \"
"203";"00:04:07:23";"00:04:07:23";"FABst2Sommer-Pressekonferenzÿÿ/¾ª"
"204";"00:04:07:23";"00:04:11:14";"Zum zweiten Mal war er

Gast der Sommer-Pressekonferenz"
"205";"00:04:11:16";"00:04:11:16";"FABstNd vom Verein( ( der Hauptstad'^"
"206";"00:04:11:16";"00:04:11:16";"FABst"tjournalisten.ÿÿ?®î"
"207";"00:04:11:16";"00:04:14:07";"vom Verein

der Hauptstadtjournalisten."
"208";"00:04:14:12";"00:04:14:12";"FABstOd Dort muss er Fragen beantworten,( ( di+ð"
"209";"00:04:14:12";"00:04:14:12";"FABst6e er vorher nicht kennt.ÿÿ+º"
"210";"00:04:14:12";"00:04:18:02";"Dort muss er Fragen beantworten,

die er vorher nicht kennt."
"211";"00:04:18:04";"00:04:18:04";"FABstP@ Scholz räumte ein,ÿÿ¢"
"212";"00:04:18:04";"00:04:19:08";"Scholz rÈaumte ein,"
"213";"00:04:19:10";"00:04:19:10";"FABstQder hätte sich in der Ampelkoalition( ( w</u>"
"214";"00:04:19:10";"00:04:19:10";"FABst<eniger Konflikte gewünscht.ÿÿ%p"
"215";"00:04:19:10";"00:04:23:05";"er hÈatte sich in der Ampelkoalition

weniger Konflikte gewÈunscht."
"216";"00:04:23:07";"00:04:23:07";"FABstRd Die Regierungspolitik( ( sevÎ"
"217";"00:04:23:07";"00:04:23:07";"FABst$i aber richtig.ÿÿ=ÍR"
"218";"00:04:23:07";"00:04:26:07";"Die Regierungspolitik

sei aber richtig."
"219";"00:04:28:00";"00:04:28:00";"FABstSd Im Fokus vor versammelter Presse( ( Tè"
"220";"00:04:28:00";"00:04:28:00";"FABst.heute ein Kanzler,;x"
"221";"00:04:28:00";"00:04:31:06";"Im Fokus vor versammelter Presse

heute ein Kanzler,"
"222";"00:04:31:08";"00:04:31:08";"FABstTP der sich besonders gelassen gibt.ä("
"223";"00:04:31:08";"00:04:33:24";"der sich besonders gelassen gibt."
"224";"00:04:35:00";"00:04:35:00";"FABstUB Etwa bei der Frage,ÿÿ"
"225";"00:04:35:00";"00:04:36:09";"Etwa bei der Frage,"
"226";"00:04:36:11";"00:04:36:11";"FABstVd wie die Gesellschaft( ( wieder gl"
"227";"00:04:36:11";"00:04:36:11";"FABst*eeint werden kann.ÿÿ7¨|"
"228";"00:04:36:11";"00:04:39:08";"wie die Gesellschaft

wieder geeint werden kann."
"229";"00:04:40:04";"00:04:40:04";"FABstWNMan muss sich einmal klarmachen:î"
"230";"00:04:40:04";"00:04:42:22";"Man muss sich einmal klarmachen:"
"231";"00:04:44:22";"00:04:44:22";"FABstXd Der Konsens, der Kompromiss, ( ( das Xæ"
"232";"00:04:44:22";"00:04:44:22";"FABst8Fünfe gerade sein lassen,1-|"
"233";"00:04:44:22";"00:04:48:10";"Der Konsens, der Kompromiss,

das FÈunfe gerade sein lassen,"
"234";"00:04:48:12";"00:04:48:12";"FABstYd ist ein guter Weg,( ( Deutschland5R"
"235";"00:04:48:12";"00:04:48:12";"FABst4 nach vorne zu bringen.ÿÿ-ÊZ"
"236";"00:04:48:12";"00:04:51:15";"ist ein guter Weg,

Deutschland nach vorne zu bringen."
"237";"00:04:51:23";"00:04:51:23";"FABstZ> Auf Gelassenheitÿÿø"
"238";"00:04:51:23";"00:04:53:02";"Auf Gelassenheit"
"239";"00:04:53:04";"00:04:53:04";"FABst[d setzt er auch im Umgang( ( mit den ho"
"240";"00:04:53:04";"00:04:53:04";"FABst:hen Umfragewerten der AfD.ÿÿ'Ý"
"241";"00:04:53:04";"00:04:56:17";"setzt er auch im Umgang

mit den hohen Umfragewerten der AfD."
"242";"00:04:57:17";"00:04:57:17";"FABst\d Ich glaube, dass die AfD( ( bei der"
"243";"00:04:57:17";"00:04:57:17";"FABst4nächsten Bundestagswahlÿÿ-aV"
"244";"00:04:57:17";"00:05:01:01";"Ich glaube, dass die AfD

bei der nÈachsten Bundestagswahl"
"245";"00:05:01:03";"00:05:01:03";"FABst]d ähnlich abschneiden wird( ( wie£h"
"246";"00:05:01:03";"00:05:01:03";"FABst( bei der letzten.ÿÿ9"
"247";"00:05:01:03";"00:05:03:20";"Èahnlich abschneiden wird

wie bei der letzten."
"248";"00:05:04:05";"00:05:04:05";"FABst^P In der jährlichen Sommerkonferenzÿÿb"
"249";"00:05:04:05";"00:05:06:08";"In der jÈahrlichen Sommerkonferenz"
"250";"00:05:06:10";"00:05:06:10";"FABst_d beantwortet der Kanzler ( ( eine ,"
"251";"00:05:06:10";"00:05:06:10";"FABst,Vielzahl an Fragen.ÿÿ5Å^"
"252";"00:05:06:10";"00:05:09:06";"beantwortet der Kanzler

eine Vielzahl an Fragen."
"253";"00:05:09:08";"00:05:09:08";"FABst`d Von der China-Strategie( ( bis hi$^"
"254";"00:05:09:08";"00:05:09:08";"FABst0n zu den Verwerfungenÿÿ1òJ"
"255";"00:05:09:08";"00:05:12:08";"Von der China-Strategie

bis hin zu den Verwerfungen"
"256";"00:05:12:10";"00:05:12:10";"FABstad in der Ampel-Koalition,( ( etwa Ô"
"257";"00:05:12:10";"00:05:12:10";"FABst.beim Heizungsstreit.ÿÿ3Á|"
"258";"00:05:12:10";"00:05:15:06";"in der Ampel-Koalition,

etwa beim Heizungsstreit."
"259";"00:05:15:12";"00:05:15:12";"FABstbNDass da so laut diskutiert wird,ÿÿï"
"260";"00:05:15:12";"00:05:18:07";"Dass da so laut diskutiert wird,"
"261";"00:05:18:12";"00:05:18:12";"FABstcd gefällt weder mir ( ( noch j×"
"262";"00:05:18:12";"00:05:18:12";"FABst"emanden sonst.ÿÿ?ã"
"263";"00:05:18:12";"00:05:21:15";"gefÈallt weder mir

noch jemanden sonst."
"264";"00:05:22:08";"00:05:22:08";"FABstdd Weniger laute Diskussionen( ( gibt D"
"265";"00:05:22:08";"00:05:22:08";"FABst0es beim Thema Ukraineÿÿ1ÃØ"
"266";"00:05:22:08";"00:05:25:14";"Weniger laute Diskussionen

gibt es beim Thema Ukraine"
"267";"00:05:25:16";"00:05:25:16";"FABsted und der Bereitschaft,( ( das Land weÆ"
"268";"00:05:25:16";"00:05:25:16";"FABst0iter zu unterstützen.ÿÿ1A"
"269";"00:05:25:16";"00:05:28:21";"und der Bereitschaft,

das Land weiter zu unterstÈutzen."
"270";"00:05:28:23";"00:05:28:23";"FABstfd Wenngleich Scholz,( ( gefragt nacJÒ"
"271";"00:05:28:23";"00:05:28:23";"FABst.h der Streumunition,ÿÿ3</i>ú"
"272";"00:05:28:23";"00:05:31:22";"Wenngleich Scholz,

gefragt nach der Streumunition,"
"273";"00:05:31:23";"00:05:31:23";"FABstg@ eine Grenze zieht.ÿÿ½t"
"274";"00:05:31:23";"00:05:33:00";"eine Grenze zieht."
"275";"00:05:33:18";"00:05:33:18";"FABsthdHier hat die amerikanische Regierung( ( L@"
"276";"00:05:33:18";"00:05:33:18";"FABstD eine Entscheidung getroffen,ÿÿì"
"277";"00:05:33:18";"00:05:37:15";"Hier hat die amerikanische Regierung

eine Entscheidung getroffen,"
"278";"00:05:37:17";"00:05:37:17";"FABstiD die nicht unsere ist.ÿÿ¸Ö"
"279";"00:05:37:17";"00:05:39:00";"die nicht unsere ist."
"280";"00:05:39:05";"00:05:39:05";"FABstjd Scholz lässt keinen Zweifel, ( ( dassÅ"
"281";"00:05:39:05";"00:05:39:05";"FABst8 er weiter regieren will,ÿÿ)ÄÆ"
"282";"00:05:39:05";"00:05:42:16";"Scholz lÈasst keinen Zweifel,

dass er weiter regieren will,"
"283";"00:05:42:18";"00:05:42:18";"FABstkd auch nach( ( der nächsten Bu®Z"
"284";"00:05:42:18";"00:05:42:18";"FABst ndestagswahl.ÿÿA­^"
"285";"00:05:42:18";"00:05:44:23";"auch nach

der nÈachsten Bundestagswahl."
"286";"00:05:45:04";"00:05:45:04";"FABstld* Ihre Regierungszeit ist in gut zwei( ( J"
"287";"00:05:45:04";"00:05:45:04";"FABstDJahren eventuell vorbei ... *ÿÿój"
"288";"00:05:45:04";"00:05:49:17";"* Ihre Regierungszeit ist in gut zwei

Jahren eventuell vorbei ... *"
"289";"00:05:50:00";"00:05:50:00";"FABstm2 Nö.ÿÿ+$~"
"290";"00:05:50:00";"00:05:51:05";"NÈo."
"291";"00:05:51:23";"00:05:51:23";"FABstnd Mit der Pressekonferenz heute( ( beginntØ"
"292";"00:05:51:23";"00:05:51:23";"FABst> die offizielle Sommerpause.ÿÿ#Ú¬"
"293";"00:05:51:23";"00:05:55:23";"Mit der Pressekonferenz heute

beginnt die offizielle Sommerpause."
"294";"00:05:56:00";"00:05:56:00";"FABstod In die startet der Kanzler( ( geRH"
