No.;Timecode In;Timecode Out;Subtitle
48;00:01:01:09;00:01:05:02;"Beide fielen jeweils bei einer

Mehrheit der Abgeordneten durch."
49;00:01:05:05;00:01:05:05;FABstd Vor der Abstimmung warb Katrin( ( Hellingl
50;00:01:05:05;00:01:05:05;FABst<-Plahr für ihren Vorschlag.ÿÿ%YD
51;00:01:05:05;00:01:08:24;"Vor der Abstimmung warb Katrin

Helling-Plahr fÈur ihren Vorschlag."
52;00:01:09:01;00:01:09:01;FABstd Der sah eine Beratungspflicht vor( ( und =\
53;00:01:09:01;00:01:09:01;FABst@drohte keine Strafbarkeit an.ÿÿ!Ñ|
54;00:01:09:01;00:01:12:24;"Der sah eine Beratungspflicht vor

und drohte keine Strafbarkeit an."
55;00:01:13:08;00:01:13:08;FABstdWichtig ist, dass wir die Menschen( ( :¸
56;00:01:13:08;00:01:13:08;FABst>nicht wieder alleine lassen,+ñ4
57;00:01:13:08;00:01:18:13;"Wichtig ist, dass wir die Menschen

nicht wieder alleine lassen,"
58;00:01:18:15;00:01:18:15;FABstd mit ihrem Schmerz, ihrer Angst( ( und i`.
59;00:01:18:15;00:01:18:15;FABst@hrem Wunsch, gehen zu dürfen.)\j
60;00:01:18:15;00:01:23:00;"mit ihrem Schmerz, ihrer Angst

und ihrem Wunsch, gehen zu dÈurfen."
61;00:01:24:00;00:01:24:00;FABstd Deshalb brauchen wir( ( eine recO¤
62;00:01:24:00;00:01:24:00;FABst*htssichere Lösung.ÿÿ7G
63;00:01:24:00;00:01:26:19;"Deshalb brauchen wir

eine rechtssichere LÈosung."
64;00:01:26:21;00:01:26:21;FABstd Deshalb dürfen wir nicht wieder( ( miÊT
65;00:01:26:21;00:01:26:21;FABst6t dem Strafrecht drohen.ÿÿ+Æô
66;00:01:26:21;00:01:30:07;"Deshalb dÈurfen wir nicht wieder

mit dem Strafrecht drohen."
67;00:01:30:09;00:01:30:09;FABstd Den Abgeordneten, die den zweiten( ( ¸
68;00:01:30:09;00:01:30:09;FABst4Entwurf unterstützten,ÿÿ-H
69;00:01:30:09;00:01:33:16;"Den Abgeordneten, die den zweiten

Entwurf unterstÈutzten,"
70;00:01:33:18;00:01:33:18;FABstdwaren strafrechtliche Konsequenzen( ( $
71;00:01:33:18;00:01:33:18;FABst* aber wichtig.ÿÿ7¥â
72;00:01:33:18;00:01:36:13;"waren strafrechtliche Konsequenzen

aber wichtig."
73;00:01:36:21;00:01:36:21;FABstd Psychisch kranke Menschen,( ( die uqØ
74;00:01:36:21;00:01:36:21;FABst0nter Druck stehen ...9¸ú
75;00:01:36:21;00:01:40:00;"Psychisch kranke Menschen,

die unter Druck stehen ..."
76;00:01:40:02;00:01:40:02;FABstd Behinderte Menschen,( ( Menschen iCB
77;00:01:40:02;00:01:40:02;FABst8n Ausnahmesituationen ...1ô<
78;00:01:40:02;00:01:43:12;"Behinderte Menschen,

Menschen in Ausnahmesituationen ..."
79;00:01:43:14;00:01:43:14;FABstdDiesen Menschen ist die Gesellschaft( ( Ô
80;00:01:43:14;00:01:43:14;FABst> ihren Schutz schuldig.ÿÿ#
81;00:01:43:14;00:01:47:22;"Diesen Menschen ist die Gesellschaft

ihren Schutz schuldig."
82;00:01:50:04;00:01:50:04;FABstH Diesen Schutz kann man nurÿÿ
83;00:01:50:04;00:01:52:07;Diesen Schutz kann man nur
84;00:01:52:09;00:01:52:09;FABstd mithilfe des Strafrechts( (
85;00:01:52:09;00:01:52:09;"FABst""gewährleisten.ÿÿ?9"
86;00:01:52:09;00:01:55:07;"mithilfe des Strafrechts

gewÈahrleisten."
87;00:01:55:18;00:01:55:18;FABstP Auch dieser Vorschlag fiel durch.ÿÿ­0
88;00:01:55:18;00:01:57:23;Auch dieser Vorschlag fiel durch.
89;00:01:58:00;00:01:58:00;FABst d Die Abgeordneten( ( scheiterD
90;00:01:58:00;00:01:58:00;FABst$ten am Versuch,ÿÿ=ç2
91;00:01:58:00;00:02:00:11;"Die Abgeordneten

scheiterten am Versuch,"
92;00:02:00:13;00:02:00:13;FABst!d Suizidhilfe nach den Maßgaben( ( des åZ
93;00:02:00:13;00:02:00:13;FABst8Bundesverfassungsgerichtsÿÿ)«
94;00:02:00:13;00:02:03:24;"Suizidhilfe nach den Maûgaben

des Bundesverfassungsgerichts"
95;00:02:04:01;00:02:04:01;"FABst""< zu regulieren.ÿÿ!Çb"
96;00:02:04:01;00:02:05:05;zu regulieren.
97;00:02:05:07;00:02:05:07;FABst#d Die Vorsitzende( ( des Deutschen (>
98;00:02:05:07;00:02:05:07;FABst*Ethikrats fordert,ÿÿ7Ï
99;00:02:05:07;00:02:08:03;"Die Vorsitzende

des Deutschen Ethikrats fordert,"
100;00:02:08:05;00:02:08:05;FABst$N dass sie es noch einmal angehen.ÿÿ¤
101;00:02:08:05;00:02:10:03;dass sie es noch einmal angehen.
102;00:02:10:05;00:02:10:05;FABst%d Patientinnen und Patienten,( ( ü
103;00:02:10:05;00:02:10:05;FABst*die Einrichtungen,?ØÒ
104;00:02:10:05;00:02:13:03;"Patientinnen und Patienten,

die Einrichtungen,"
105;00:02:13:05;00:02:13:05;FABst&d Ärztinnen und Ärzte( ( wünschen s.
106;00:02:13:05;00:02:13:05;FABst0ich Rechtssicherheit.9°
107;00:02:13:05;00:02:16:18;"ÈArztinnen und ÈArzte

wÈunschen sich Rechtssicherheit."
108;00:02:16:20;00:02:16:20;FABst'F Es ist jetzt ungeregelt.ÿÿ§F
109;00:02:16:20;00:02:18:16;Es ist jetzt ungeregelt.
110;00:02:18:21;00:02:18:21;FABst(d Wir wissen nicht,( ( was wir tuntt
111;00:02:18:21;00:02:18:21;FABst. können, tun sollen.ÿÿ3<&
112;00:02:18:21;00:02:21:24;"Wir wissen nicht,

was wir tun kÈonnen, tun sollen."
113;00:02:22:01;00:02:22:01;FABst)d Da wünschen sich viele,( ( dass man¤>
114;00:02:22:01;00:02:22:01;FABst4 das noch mal versucht.ÿÿ-ÞP
115;00:02:22:01;00:02:26:14;"Da wÈunschen sich viele,

dass man das noch mal versucht."
116;00:02:27:14;00:02:27:14;FABst*d Dem Bundesgesundheitsminister( ( gaben K
117;00:02:27:14;00:02:27:14;FABst<die Abgeordneten heute auf,ÿÿ%§X
118;00:02:27:14;00:02:31:09;"Dem Bundesgesundheitsminister

gaben die Abgeordneten heute auf,"
119;00:02:31:11;00:02:31:11;FABst+P die Suizid-Vorbeugung auszubauen.ÿÿ×X
120;00:02:31:11;00:02:33:12;die Suizid-Vorbeugung auszubauen.
121;00:02:33:18;00:02:33:18;FABst,d Am Aktionsplan Suizidprävention( ( þê
122;00:02:33:18;00:02:33:18;FABst, wird gearbeitet.=Õn
123;00:02:33:18;00:02:37:02;"Am Aktionsplan SuizidprÈavention

wird gearbeitet."
124;00:02:37:05;00:02:37:05;FABst-d Ich glaube, dass wir nach der( ( SommerYV
125;00:02:37:05;00:02:37:05;FABst>pause etwas vorlegen können.+}è
126;00:02:37:05;00:02:41:14;"Ich glaube, dass wir nach der

Sommerpause etwas vorlegen kÈonnen."
127;00:02:41:16;00:02:41:16;FABst.d Die Anregungen( ( durch den heS:
128;00:02:41:16;00:02:41:16;FABst6ute beschlossenen Antragÿÿ+Çj
129;00:02:41:16;00:02:45:09;"Die Anregungen

durch den heute beschlossenen Antrag"
130;00:02:45:11;00:02:45:11;FABst/D werden wir aufnehmen.ÿÿ®Ö
131;00:02:45:11;00:02:47:07;werden wir aufnehmen.
132;00:02:48:21;00:02:48:21;FABst0d Rechtsunsicherheit ( ( bei $
133;00:02:48:21;00:02:48:21;FABst$der Suizidhilfeÿÿ=ñ®
134;00:02:48:21;00:02:51:06;"Rechtsunsicherheit

bei der Suizidhilfe"
135;00:02:51:08;00:02:51:08;FABst1H fürchtet Lauterbach nicht.ÿÿj(
136;00:02:51:08;00:02:53:01;fÈurchtet Lauterbach nicht.
137;00:02:53:03;00:02:53:03;FABst2d Denn in Zweifelsfällen( ( könnten diX
138;00:02:53:03;00:02:53:03;FABst4e Gerichte entscheiden.ÿÿ-øê
139;00:02:53:03;00:02:56:17;"Denn in ZweifelsfÈallen

kÈonnten die Gerichte entscheiden."
140;00:02:58:18;00:02:58:18;FABst3d Er fühlt sich( ( gefangen inèB
141;00:02:58:18;00:02:58:18;FABst& seinem Körper -C!
142;00:02:58:18;00:03:01:03;"Er fÈuhlt sich

gefangen in seinem KÈorper -"
143;00:03:01:05;00:03:01:05;FABst4d das sagt Harald Mayer( ( übú
144;00:03:01:05;00:03:01:05;FABst$er sich selbst.E®ú
145;00:03:01:05;00:03:03:14;"das sagt Harald Mayer

Èuber sich selbst."
146;00:03:03:16;00:03:03:16;FABst5F Er hat Multiple SkleroseÿÿÁ
147;00:03:03:16;00:03:05:03;Er hat Multiple Sklerose
148;00:03:05:05;00:03:05:05;FABst6d und kann sich vom Hals abwärts( ( âø
149;00:03:05:05;00:03:05:05;FABst,nicht mehr bewegen.ÿÿ5É
150;00:03:05:05;00:03:08:03;"und kann sich vom Hals abwÈarts

nicht mehr bewegen."
151;00:03:08:05;00:03:08:05;FABst7J Früher war er Feuerwehrmann.ÿÿ$
152;00:03:08:05;00:03:10:00;FrÈuher war er Feuerwehrmann.
153;00:03:10:06;00:03:10:06;FABst8: Das bin ich.ÿÿ#¸¶
154;00:03:10:06;00:03:11:13;Das bin ich.
155;00:03:12:10;00:03:12:10;FABst9d Wenn sich sein Zustand( ( weite
156;00:03:12:10;00:03:12:10;FABst(r verschlechtert,ÿÿ9
157;00:03:12:10;00:03:15:03;"Wenn sich sein Zustand

weiter verschlechtert,"
158;00:03:15:05;00:03:15:05;FABst:d würde der 52-Jährige( ( gerne SterbZø
159;00:03:15:05;00:03:15:05;FABst:ehilfe in Anspruch nehmen.ÿÿ'×\
160;00:03:15:05;00:03:18:15;"wÈurde der 52-JÈahrige

gerne Sterbehilfe in Anspruch nehmen."
161;00:03:18:17;00:03:18:17;"FABst;dDass heute dazu kein Gesetzentwurf( ( uED"
162;00:03:18:17;00:03:18:17;FABst8nd keine Beratungspflichtÿÿ)¹:
163;00:03:18:17;00:03:22:07;"Dass heute dazu kein Gesetzentwurf

und keine Beratungspflicht"
164;00:03:22:09;00:03:22:09;FABst<d verabschiedet wurde,( ( sieh$
165;00:03:22:09;00:03:22:09;"FABst""t er positiv. ÿÿ?ó<u>"
166;00:03:22:09;00:03:24:16;"verabschiedet wurde,

sieht er positiv."
167;00:03:25:03;00:03:25:03;FABst=B So ist es am besten.ÿÿï~
168;00:03:25:03;00:03:26:18;So ist es am besten.
169;00:03:28:06;00:03:28:06;FABst>d Ich habe mich schon( ( über zwanzi«0
170;00:03:28:06;00:03:28:06;FABst2g Jahre damit befasst.7Á\
171;00:03:28:06;00:03:32:00;"Ich habe mich schon

Èuber zwanzig Jahre damit befasst."
172;00:03:32:05;00:03:32:05;FABst?NIch brauche keine Beratung mehr.Ñ
173;00:03:32:05;00:03:34:10;Ich brauche keine Beratung mehr.
174;00:03:34:17;00:03:34:17;FABst@< So ist es gut.ÿÿ!·
175;00:03:34:17;00:03:36:01;So ist es gut.
176;00:03:37:04;00:03:37:04;FABstAN Harald Mayer fordert seit Jahrenÿÿøâ
177;00:03:37:04;00:03:39:06;Harald Mayer fordert seit Jahren
178;00:03:39:08;00:03:39:08;FABstBd die Herausgabe eines( ( bestimmten FZ
179;00:03:39:08;00:03:39:08;FABst8Mittels zur Selbsttötung:ÿÿ)P
180;00:03:39:08;00:03:42:16;"die Herausgabe eines

bestimmten Mittels zur SelbsttÈotung:"
181;00:03:42:18;00:03:42:18;FABstC< Pentobarbital.ÿÿ!Ö,
182;00:03:42:18;00:03:43:21;Pentobarbital.
183;00:03:43:23;00:03:43:23;FABstDL Deswegen ging er vor Gericht.ÿÿãê
184;00:03:43:23;00:03:45:19;Deswegen ging er vor Gericht.
185;00:03:45:20;00:03:45:20;FABstEd In der Schweiz( ( darf das MitteY
186;00:03:45:20;00:03:45:20;FABst2l verschrieben werden,ÿÿ/±>
187;00:03:45:20;00:03:48:19;"In der Schweiz

darf das Mittel verschrieben werden,"
188;00:03:48:21;00:03:48:21;FABstFD in Deutschland nicht.ÿÿÐ²
189;00:03:48:21;00:03:50:06;in Deutschland nicht.
190;00:03:50:10;00:03:50:10;FABstGVDie Abstimmung im Bundestag bedeutet,ÿÿí²
191;00:03:50:10;00:03:52:19;Die Abstimmung im Bundestag bedeutet,
192;00:03:52:23;00:03:52:23;FABstHd dass bei der Suizidbeihilfe ( ( allesP
193;00:03:52:23;00:03:52:23;FABst4 so bleibt, wie es ist.ÿÿ-ÝÒ
194;00:03:52:23;00:03:56:05;"dass bei der Suizidbeihilfe

alles so bleibt, wie es ist."
195;00:03:56:07;00:03:56:07;FABstId Das Bundesgesundheitsministerium ( ( will 22
196;00:03:56:07;00:03:56:07;FABstBin den nächsten Wochen prüfen,ÿÿÒ^
197;00:03:56:07;00:04:00:07;"Das Bundesgesundheitsministerium

will in den nÈachsten Wochen prÈufen,"
198;00:04:00:09;00:04:00:09;FABstJd wie die Abgabe von Pentobarbital( ( g?D
199;00:04:00:09;00:04:00:09;FABst2eregelt werden könnte.ÿÿ/5&
200;00:04:00:09;00:04:03:21;"wie die Abgabe von Pentobarbital

geregelt werden kÈonnte."
201;00:04:04:01;00:04:04:01;FABstKd Harald Mayer will das( ( notfalls vor.
202;00:04:04:01;00:04:04:01;FABst2 Gericht durchsetzen -ÿÿ/À
203;00:04:04:01;00:04:07:11;"Harald Mayer will das

notfalls vor Gericht durchsetzen -"
204;00:04:07:13;00:04:07:13;FABstLd und in jedem Fall( ( selbst über s<u>R
205;00:04:07:13;00:04:07:13;FABst2einen Tod entscheiden.ÿÿ/
206;00:04:07:13;00:04:10:16;"und in jedem Fall

selbst Èuber seinen Tod entscheiden."
207;00:04:13:02;00:04:13:02;FABstM@ Das Heizungsgesetzÿÿ¨*
208;00:04:13:02;00:04:14:07;Das Heizungsgesetz
209;00:04:14:09;00:04:14:09;FABstNd wird doch erst nach( ( der SommerpM²
210;00:04:14:09;00:04:14:09;FABst:ause im Bundestag beraten.ÿÿ'Êj
211;00:04:14:09;00:04:18:00;"wird doch erst nach

der Sommerpause im Bundestag beraten."
212;00:04:18:02;00:04:18:02;FABstOd Das Bundesverfassungsgericht( ( stopptes0
213;00:04:18:02;00:04:18:02;FABst@ den Plan der Ampelkoalition,ÿÿ!¦
214;00:04:18:02;00:04:21:22;"Das Bundesverfassungsgericht

stoppte den Plan der Ampelkoalition,"
215;00:04:21:24;00:04:21:24;FABstPRmorgen darüber abstimmen zu lassen.ÿÿOÎ
216;00:04:21:24;00:04:24:06;morgen darÈuber abstimmen zu lassen.
217;00:04:24:08;00:04:24:08;FABstQTDie Karlsruher Richter gaben gesternÿÿÞ¸
218;00:04:24:08;00:04:26:13;Die Karlsruher Richter gaben gestern
219;00:04:26:15;00:04:26:15;FABstRdeinem Eilantrag des CDU-Abgeordneten( ( A<u>
220;00:04:26:15;00:04:26:15;FABst2 Heilmann statt:ÿÿ/X
221;00:04:26:15;00:04:30:02;"einem Eilantrag des CDU-Abgeordneten

Heilmann statt:"
222;00:04:30:04;00:04:30:04;FABstSdSeine Rechte würden durch den engen( ( Zei
223;00:04:30:04;00:04:30:04;FABstBtplan möglicherweise verletzt.ÿÿcn
224;00:04:30:04;00:04:34:15;"Seine Rechte wÈurden durch den engen

Zeitplan mÈoglicherweise verletzt."
225;00:04:34:17;00:04:34:17;FABstTd Die Regierungsfraktionen( ( hatten utx
226;00:04:34:17;00:04:34:17;FABst2mfangreiche Änderungenÿÿ/
227;00:04:34:17;00:04:37:22;"Die Regierungsfraktionen

hatten umfangreiche ÈAnderungen"
228;00:04:37:24;00:04:37:24;FABstUd an dem Gesetz( ( erst am Frei?Z
229;00:04:37:24;00:04:37:24;"FABst""tag vorgelegt.ÿÿ?ÿ"
230;00:04:37:24;00:04:40:21;"an dem Gesetz

erst am Freitag vorgelegt."
231;00:04:42:19;00:04:42:19;FABstVd Unionschef Merz weiß,( ( bei wem erÇÊ
232;00:04:42:19;00:04:42:19;"FABst. sich bedanken muss.;æ"
233;00:04:42:19;00:04:45:24;"Unionschef Merz weiû,

bei wem er sich bedanken muss."
234;00:04:46:01;00:04:46:01;FABstWd Schließlich zog Thomas Heilmann ( ( vor dü
235;00:04:46:01;00:04:46:01;FABst<as Bundesverfassungsgericht-ÿ
236;00:04:46:01;00:04:49:21;"Schlieûlich zog Thomas Heilmann

vor das Bundesverfassungsgericht"
237;00:04:49:23;00:04:49:23;FABstXd und hat so das Heizungsgesetz( ( zVr
238;00:04:49:23;00:04:49:23;FABst0umindest ausgebremst.ÿÿ1</i>T
239;00:04:49:23;00:04:53:03;"und hat so das Heizungsgesetz

zumindest ausgebremst."
240;00:04:53:05;00:04:53:05;FABstYd Dem Berliner CDU-Abgeordneten( ( xF
241;00:04:53:05;00:04:53:05;FABst0geht es aber um mehr.ÿÿ1Ô
242;00:04:53:05;00:04:56:07;"Dem Berliner CDU-Abgeordneten

geht es aber um mehr."
243;00:04:56:09;00:04:56:09;FABstZdEr bemängelt, dass die Abgeordneten( ( z·
244;00:04:56:09;00:04:56:09;FABst<u oft zu wenig Zeit hätten,-5
245;00:04:56:09;00:05:00:03;"Er bemÈangelt, dass die Abgeordneten

zu oft zu wenig Zeit hÈatten,"
246;00:05:00:06;00:05:00:06;FABst[d um sich mit allen Details( ( einesIº
247;00:05:00:06;00:05:00:06;FABst2 Gesetzes zu befassen.ÿÿ/Öh
248;00:05:00:06;00:05:03:09;"um sich mit allen Details

eines Gesetzes zu befassen."
249;00:05:03:19;00:05:03:19;FABst\d Wir sind nicht nur dafür da,( ( die Ha£â
250;00:05:03:19;00:05:03:19;FABst>nd zu heben und abzustimmen.+´
251;00:05:03:19;00:05:08:07;"Wir sind nicht nur dafÈur da,

die Hand zu heben und abzustimmen."
252;00:05:08:09;00:05:08:09;FABst]d Wir sind auch dazu da,( ( sich um dij
253;00:05:08:09;00:05:08:09;FABst4ese Details zu kümmern.5'ä
254;00:05:08:09;00:05:11:16;"Wir sind auch dazu da,

sich um diese Details zu kÈummern."
255;00:05:11:18;00:05:11:18;FABst^H Dafür werden wir bezahlt.ÿÿ)Ü
256;00:05:11:18;00:05:13:08;DafÈur werden wir bezahlt.
257;00:05:13:10;00:05:13:10;FABst_d Beim Heizungsgesetz( ( rät Heö
258;00:05:13:10;00:05:13:10;FABst(ilmann der Ampel:ÿÿ9éª
259;00:05:13:10;00:05:16:00;"Beim Heizungsgesetz

rÈat Heilmann der Ampel:"
260;00:05:16:11;00:05:16:11;FABst`d Experten noch mal fragen,( ( AusschussG¼
261;00:05:16:11;00:05:16:11;FABst4 noch mal tagen lassen,ÿÿ-Íz
262;00:05:16:11;00:05:20:00;"Experten noch mal fragen,

Ausschuss noch mal tagen lassen,"
263;00:05:20:02;00:05:20:02;FABstad dann hätte man die( ( formellen V¾P
264;00:05:20:02;00:05:20:02;FABst4oraussetzungen erfüllt.ÿÿ-t
265;00:05:20:02;00:05:23:13;"dann hÈatte man die

formellen Voraussetzungen erfÈullt."
266;00:05:24:01;00:05:24:01;FABstbRDas Verfahren noch mal aufschnüren?ÿÿkô
267;00:05:24:01;00:05:26:12;Das Verfahren noch mal aufschnÈuren?
268;00:05:26:14;00:05:26:14;FABstcd Das wollen weder Grüne( ( nocÐÜ
269;00:05:26:14;00:05:26:14;FABst$h SPD oder FDP.ÿÿ=~
270;00:05:26:14;00:05:29:11;"Das wollen weder GrÈune

noch SPD oder FDP."
271;00:05:30:04;00:05:30:04;FABstdd Nach der Sommerpause soll( ( übe6
272;00:05:30:04;00:05:30:04;FABst.r das fertige Gesetzÿÿ3<i>.
273;00:05:30:04;00:05:33:07;"Nach der Sommerpause soll

Èuber das fertige Gesetz"
274;00:05:33:09;00:05:33:09;FABsteP debattiert und abgestimmt werden.ÿÿb
275;00:05:33:09;00:05:35:17;debattiert und abgestimmt werden.
276;00:05:35:19;00:05:35:19;FABstfPDas soll Planungssicherheit geben.ÿÿÛ
277;00:05:35:19;00:05:38:03;Das soll Planungssicherheit geben.
278;00:05:39:00;00:05:39:00;FABstgVDamit wollen wir den Menschen sagen:ÙÂ
279;00:05:39:00;00:05:41:09;Damit wollen wir den Menschen sagen:
280;00:05:41:10;00:05:41:10;FABsthdIhr könnt euch darauf einstellen, ( ( Unt
281;00:05:41:10;00:05:41:10;FABstDernehmerinnen, Handwerkerinnen,%p
282;00:05:41:10;00:05:45:14;"Ihr kÈonnt euch darauf einstellen,

Unternehmerinnen, Handwerkerinnen,"
283;00:05:45:16;00:05:45:16;FABstid Heizungsbauerinnen,( ( Immobil~
284;00:05:45:16;00:05:45:16;FABst*ien-Besitzerinnen:ÿÿ7Ã
285;00:05:45:16;00:05:49:00;"Heizungsbauerinnen,

Immobilien-Besitzerinnen:"
286;00:05:49:02;00:05:49:02;FABstjd Die fragen sich,( ( welche HeizuJ¨
287;00:05:49:02;00:05:49:02;FABst4ng sie einbauen sollen.ÿÿ-n
288;00:05:49:02;00:05:52:02;"Die fragen sich,

welche Heizung sie einbauen sollen."
289;00:05:52:07;00:05:52:07;FABstkTDer FDP-Fraktionsvorsitzende betont:ÿÿçz
290;00:05:52:07;00:05:54:17;Der FDP-Fraktionsvorsitzende betont:
291;00:05:54:19;00:05:54:19;FABstld Ihm sei nie( ( um Schnelligk
292;00:05:54:19;00:05:54:19;FABst eit gegangen,ÿÿAþv
293;00:05:54:19;00:05:57:04;"Ihm sei nie

um Schnelligkeit gegangen,"
294;00:05:57:06;00:05:57:06;FABstmJ sondern um ein gutes Gesetz.ÿÿ<i>
295;00:05:57:06;00:05:59:00;sondern um ein gutes Gesetz.
296;00:05:59:03;00:05:59:03;FABstnd Das sei( ( mit den ÄnderungÊ
297;00:05:59:03;00:05:59:03;FABsten der Fall.ÿÿCÁd
298;00:05:59:03;00:06:01:08;"Das sei

mit den ÈAnderungen der Fall."
299;00:06:01:10;00:06:01:10;"FABstod Die FDP würde dazu( ( auch nach de
¬"
300;00:06:01:10;00:06:01:10;FABst0r Sommerpause stehen.ÿÿ1èN
301;00:06:01:10;00:06:04:13;"Die FDP wÈurde dazu

auch nach der Sommerpause stehen."
302;00:06:05:09;00:06:05:09;FABstpd Wir haben den Gesetzentwurf( ( jV
303;00:06:05:09;00:06:05:09;"FABst.a schon beschlossen,;®"
304;00:06:05:09;00:06:08:09;"Wir haben den Gesetzentwurf

ja schon beschlossen,"
305;00:06:08:11;00:06:08:11;FABstqNinsofern gibt es keinen Zweifel.³¨
306;00:06:08:11;00:06:10:09;insofern gibt es keinen Zweifel.
307;00:06:10:16;00:06:10:16;FABstrd Einfach mehr Lesezeit( ( für Ìæ
308;00:06:10:16;00:06:10:16;FABst(die Abgeordneten ÿÿ9¸¾
309;00:06:10:16;00:06:13:05;"Einfach mehr Lesezeit

fÈur die Abgeordneten"
310;00:06:13:07;00:06:13:07;FABstsF reicht der Union nicht.ÿÿf
311;00:06:13:07;00:06:14:18;reicht der Union nicht.
312;00:06:15:03;00:06:15:03;FABsttB Es gibt allen Grund,#äê
313;00:06:15:03;00:06:16:15;Es gibt allen Grund,
314;00:06:16:17;00:06:16:17;FABstud dieses Gesetz( ( inhaltlich s>¼
315;00:06:16:17;00:06:16:17;FABst(auber zu beraten.AºV
316;00:06:16:17;00:06:19:13;"dieses Gesetz

inhaltlich sauber zu beraten."
317;00:06:19:15;00:06:19:15;FABstvdDie Einwände der Sachverständigen( ( pº
