No.;Timecode In;Timecode Out;Subtitle
97;00:02:10:04;00:02:10:04;FABst6Staatschef Lukaschenko,ÿÿ+
98;00:02:10:04;00:02:13:17;"SpÈater erklÈarte der belarussische

Staatschef Lukaschenko,"
99;00:02:13:20;00:02:13:20;FABst$H Prigoschin sei in Belarus.ÿÿø
100;00:02:13:20;00:02:15:10;Prigoschin sei in Belarus.
101;00:02:15:12;00:02:15:12;FABst%J Prigoschin selbst schweigt.ÿÿ4
102;00:02:15:12;00:02:17:06;Prigoschin selbst schweigt.
103;00:02:17:15;00:02:17:15;FABst&d Dem Verteidigungsminister( ( sA<
104;00:02:17:15;00:02:17:15;FABst(agte Lukaschenko,ÿÿ9£®
105;00:02:17:15;00:02:20:14;"Dem Verteidigungsminister

sagte Lukaschenko,"
106;00:02:20:17;00:02:20:17;FABst'd man müsse die Wagner-Leute( ( iÏÆ
107;00:02:20:17;00:02:20:17;"FABst&m Auge behalten.ÿÿ;`"
108;00:02:20:17;00:02:23:16;"man mÈusse die Wagner-Leute

im Auge behalten."
109;00:02:23:19;00:02:23:19;FABst(d Aber von ihren Kriegserfahrungen( ( Xð
110;00:02:23:19;00:02:23:19;FABst,könne man lernen.ÿÿ5^®
111;00:02:23:19;00:02:26:24;"Aber von ihren Kriegserfahrungen

kÈonne man lernen."
112;00:02:28:07;00:02:28:07;FABst)d Die Schwäche,( ( die das Syste©°
113;00:02:28:07;00:02:28:07;FABst2m Putin offenbart hat,7Ö
114;00:02:28:07;00:02:32:08;"Die SchwÈache,

die das System Putin offenbart hat,"
115;00:02:32:10;00:02:32:10;FABst*d macht man einen Sieg Putins,( ( dasx
116;00:02:32:10;00:02:32:10;"FABst. ist die neue Linie.;P"
117;00:02:32:10;00:02:36:07;"macht man einen Sieg Putins,

das ist die neue Linie."
118;00:02:37:04;00:02:37:04;FABst+d Prigoschin:( ( Aus den Augen,f
119;00:02:37:04;00:02:37:04;"FABst"" aus dem Sinn.ÿÿ?Ïè"
120;00:02:37:04;00:02:39:17;"Prigoschin:

Aus den Augen, aus dem Sinn."
121;00:02:39:19;00:02:39:19;FABst,NDer Aufstand: schnell vergessen.ÿÿÌ6
122;00:02:39:19;00:02:41:20;Der Aufstand: schnell vergessen.
123;00:02:41:22;00:02:41:22;FABst-VUnd Putin als Garant der Stabilität.ÿÿÆ
124;00:02:41:22;00:02:44:05;Und Putin als Garant der StabilitÈat.
125;00:02:44:10;00:02:44:10;FABst.dOb das beim Volk weiter verfängt,( ( þ
126;00:02:44:10;00:02:44:10;FABst4muss sich noch zeigen.ÿÿ-èP
127;00:02:44:10;00:02:49:02;"Ob das beim Volk weiter verfÈangt,

muss sich noch zeigen."
128;00:02:51:08;00:02:51:08;FABst/dGeht Putin gestärkt oder geschwächt( ( V:
129;00:02:51:08;00:02:51:08;FABst6 aus der Krise hervor?ÿÿ+
130;00:02:51:08;00:02:55:00;"Geht Putin gestÈarkt oder geschwÈacht

aus der Krise hervor?"
131;00:02:55:02;00:02:55:02;FABst0d Dazu haben wir Expertinnen( ( und
132;00:02:55:02;00:02:55:02;FABst* Experten befragt.ÿÿ7¦
133;00:02:55:02;00:02:58:05;"Dazu haben wir Expertinnen

und Experten befragt."
134;00:02:58:09;00:02:58:09;FABst1d Einen Hintergrund( ( finden Sie x@
135;00:02:58:09;00:02:58:09;FABst(auf tagesschau.deÿÿ9²
136;00:02:58:09;00:03:01:15;"Einen Hintergrund

finden Sie auf tagesschau.de"
137;00:03:03:02;00:03:03:02;FABst2d Die Fraktionsspitzen ( ( von Sw
138;00:03:03:02;00:03:03:02;FABst*PD, Grünen und FDPÿÿ7i4
139;00:03:03:02;00:03:05:23;"Die Fraktionsspitzen

von SPD, GrÈunen und FDP"
140;00:03:06:00;00:03:06:00;FABst3d haben letzte Details( ( für das He</u>L
141;00:03:06:00;00:03:06:00;FABst0izungsgesetz geklärt.ÿÿ1>
142;00:03:06:00;00:03:09:09;"haben letzte Details

fÈur das Heizungsgesetz geklÈart."
143;00:03:09:11;00:03:09:11;FABst4: Dazu gehört:ÿÿ#B
144;00:03:09:11;00:03:10:15;Dazu gehÈort:
145;00:03:10:17;00:03:10:17;FABst5d Welche Förderungen es geben soll,( ( wiþ
146;00:03:10:17;00:03:10:17;FABst<e Mieter an der Investitionÿÿ%h
147;00:03:10:17;00:03:14:09;"Welche FÈorderungen es geben soll,

wie Mieter an der Investition"
148;00:03:14:11;00:03:14:11;FABst6d in eine klimafreundliche( ( Heizum<i>
149;00:03:14:11;00:03:14:11;FABst,ng beteiligt werdenÿÿ5
150;00:03:14:11;00:03:17:09;"in eine klimafreundliche

Heizung beteiligt werden"
151;00:03:17:11;00:03:17:11;FABst7J und welche Zeitpläne gelten.ÿÿ0
152;00:03:17:11;00:03:19:06;und welche ZeitplÈane gelten.
153;00:03:19:08;00:03:19:08;FABst8d Der Gesetzentwurf soll nun ( ( entsp8
154;00:03:19:08;00:03:19:08;FABst6rechend geändert werden.ÿÿ+-Â
155;00:03:19:08;00:03:22:14;"Der Gesetzentwurf soll nun

entsprechend geÈandert werden."
156;00:03:22:17;00:03:22:17;FABst9d Vertreter der Ampelkoalition( ( sF
157;00:03:22:17;00:03:22:17;FABst*ehen gute Chancen,ÿÿ7Î
158;00:03:22:17;00:03:25:15;"Vertreter der Ampelkoalition

sehen gute Chancen,"
159;00:03:25:17;00:03:25:17;FABst:d dass das Gesetz noch vor( ( der Sommer]Þ
160;00:03:25:17;00:03:25:17;FABst8pause verabschiedet wird.ÿÿ)Ë@
161;00:03:25:17;00:03:29:01;"dass das Gesetz noch vor

der Sommerpause verabschiedet wird."
162;00:03:29:24;00:03:29:24;"FABst;dDie Fraktionsvorsitzenden der Ampel( ( (\"
163;00:03:29:24;00:03:29:24;FABst:im Bundestag einigten sich/
164;00:03:29:24;00:03:33:16;"Die Fraktionsvorsitzenden der Ampel

im Bundestag einigten sich"
165;00:03:33:19;00:03:33:19;FABst<d bei einem der umstrittensten( ( Geset?
166;00:03:33:19;00:03:33:19;FABst4zesvorhaben des Bundes.5év
167;00:03:33:19;00:03:37:04;"bei einem der umstrittensten

Gesetzesvorhaben des Bundes."
168;00:03:37:06;00:03:37:06;FABst=d FDP-Chef Lindner ist zufrieden,( ( 1.
169;00:03:37:06;00:03:37:06;FABst. bleibt aber vage.ÿÿ3ëÒ
170;00:03:37:06;00:03:41:09;"FDP-Chef Lindner ist zufrieden,

bleibt aber vage."
171;00:03:42:07;00:03:42:07;FABst>d Von dem, was ich gehört habe,( ( geht eú
172;00:03:42:07;00:03:42:07;FABst<s in die richtige Richtung:-øÈ
173;00:03:42:07;00:03:46:12;"Von dem, was ich gehÈort habe,

geht es in die richtige Richtung:"
174;00:03:46:14;00:03:46:14;FABst?dDie Frage der Technologiefreiheit( ( ?6
175;00:03:46:14;00:03:46:14;FABst* zu stärken.?=Ð
176;00:03:46:14;00:03:50:05;"Die Frage der Technologiefreiheit

zu stÈarken."
177;00:03:52:03;00:03:52:03;FABst@d Und im Bereich( ( der finanzipH
178;00:03:52:03;00:03:52:03;FABst$ellen Förderungÿÿ=w 
179;00:03:52:03;00:03:55:09;"Und im Bereich

der finanziellen FÈorderung"
180;00:03:55:14;00:03:55:14;FABstAd tragfähige Vereinbarungen( ( Ò
181;00:03:55:14;00:03:55:14;"FABst""zu ergänzen.ÿÿ?z²"
182;00:03:55:14;00:03:58:08;"tragfÈahige Vereinbarungen

zu ergÈanzen."
183;00:04:00:10;00:04:00:10;FABstBd Konkret ist aus den Fraktionen( ( xt
184;00:04:00:10;00:04:00:10;"FABst& zu erfahren:ÿÿ;äÊ"
185;00:04:00:10;00:04:03:11;"Konkret ist aus den Fraktionen

zu erfahren:"
186;00:04:16:00;00:04:16:00;FABstCF Das war der SPD wichtig.ÿÿü
187;00:04:16:00;00:04:17:21;Das war der SPD wichtig.
188;00:04:19:09;00:04:19:09;FABstDd Entscheidend ist, ( ( dass wC¾
189;00:04:19:09;00:04:19:09;"FABst""ir KlimaschutzGç"
190;00:04:19:09;00:04:21:22;"Entscheidend ist,

dass wir Klimaschutz"
191;00:04:21:24;00:04:21:24;FABstEd und sozialen Zusammenhalt ( ( in diÚ
192;00:04:21:24;00:04:21:24;FABst0esem Gesetz abbilden.9ð*
193;00:04:21:24;00:04:25:02;"und sozialen Zusammenhalt

in diesem Gesetz abbilden."
194;00:04:25:04;00:04:25:04;FABstFL Dass wir niemanden überfordernÿÿ4<
195;00:04:25:04;00:04:27:00;Dass wir niemanden Èuberfordern
196;00:04:27:02;00:04:27:02;FABstGdund zeitlich die kommunale Ebene( ( ~:
197;00:04:27:02;00:04:27:02;FABst0in den Blick nehmen.ÿÿ1Ë\
198;00:04:27:02;00:04:30:04;"und zeitlich die kommunale Ebene

in den Blick nehmen."
199;00:04:30:15;00:04:30:15;FABstHL Große Städte sollen bis 2026,ÿÿÃê
200;00:04:30:15;00:04:32:20;Groûe StÈadte sollen bis 2026,
201;00:04:32:22;00:04:32:22;FABstId kleinere Gemeinden bis 2028( ( eine koX
202;00:04:32:22;00:04:32:22;FABstBmmunale Wärmeplanung vorlegen.ÿÿEÄ
203;00:04:32:22;00:04:37:09;"kleinere Gemeinden bis 2028

eine kommunale WÈarmeplanung vorlegen."
204;00:04:37:19;00:04:37:19;FABstJ> Die soll klären,ÿÿL*
205;00:04:37:19;00:04:38:24;Die soll klÈaren,
206;00:04:39:01;00:04:39:01;FABstKd wo Fern- oder Nahwärme statt( ( individu¦\
207;00:04:39:01;00:04:39:01;FABst<eller Heizung möglich wäre.ÿÿ%¼
208;00:04:39:01;00:04:42:21;"wo Fern- oder NahwÈarme statt

individueller Heizung mÈoglich wÈare."
209;00:04:42:23;00:04:42:23;FABstLB Die Grünen betonen:ÿÿWD
210;00:04:42:23;00:04:44:03;Die GrÈunen betonen:
211;00:04:44:05;00:04:44:05;FABstMd Wir freuen uns, dass wir einen ( ( verbi
212;00:04:44:05;00:04:44:05;FABst>ndlichen Fahrplan festlegen,+</i>
213;00:04:44:05;00:04:48:01;"Wir freuen uns, dass wir einen

verbindlichen Fahrplan festlegen,"
214;00:04:48:03;00:04:48:03;FABstNd wie Deutschland umstellt( ( auf klÜ
215;00:04:48:03;00:04:48:03;"FABst.imaneutrales Heizen.;Ð,"
216;00:04:48:03;00:04:51:04;"wie Deutschland umstellt

auf klimaneutrales Heizen."
217;00:04:51:06;00:04:51:06;FABstOJ Das passiert zum ersten Mal.ÿÿªX
218;00:04:51:06;00:04:53:01;Das passiert zum ersten Mal.
219;00:04:53:03;00:04:53:03;FABstPdDas gilt für jeden, der sich ab 2024( ( Æ`
220;00:04:53:03;00:04:53:03;FABstJfür eine neue Heizung entscheidet.ÿÿV$
221;00:04:53:03;00:04:58:06;"Das gilt fÈur jeden, der sich ab 2024

fÈur eine neue Heizung entscheidet."
222;00:04:58:13;00:04:58:13;FABstQd Nächste Woche soll das Gesetz( ( im Båf
223;00:04:58:13;00:04:58:13;FABst8undestag beraten werden. ÿÿ)Ê
224;00:04:58:13;00:05:02:00;"NÈachste Woche soll das Gesetz

im Bundestag beraten werden."
225;00:05:02:03;00:05:02:03;FABstRD Die Union kritisiert:ÿÿÿb
226;00:05:02:03;00:05:03:11;Die Union kritisiert:
227;00:05:03:21;00:05:03:21;FABstSL Monatelanger Streit der Ampelñ(
228;00:05:03:21;00:05:05:17;Monatelanger Streit der Ampel
229;00:05:05:19;00:05:05:19;FABstTd und dann wenige Tage,( ( ums^
230;00:05:05:19;00:05:05:19;FABst& durchzudrücken.C\
231;00:05:05:19;00:05:08:22;"und dann wenige Tage,

ums durchzudrÈucken."
232;00:05:09:05;00:05:09:05;FABstUd Das führt dazu,( ( dass wieder F­ö
233;00:05:09:05;00:05:09:05;FABst0ehler gemacht werden,ÿÿ1È
234;00:05:09:05;00:05:12:10;"Das fÈuhrt dazu,

dass wieder Fehler gemacht werden,"
235;00:05:12:12;00:05:12:12;FABstVJ dass repariert werden muss.ÿÿ«
236;00:05:12:12;00:05:14:05;dass repariert werden muss.
237;00:05:14:07;00:05:14:07;FABstWd Es beschädigt( ( parlamentariÕ
238;00:05:14:07;00:05:14:07;"FABst""sche Beratung.ÿÿ?ßT"
239;00:05:14:07;00:05:16:17;"Es beschÈadigt

parlamentarische Beratung."
240;00:05:17:00;00:05:17:00;FABstXd Bisher gibt es( ( nur die pol
241;00:05:17:00;00:05:17:00;FABst&itische EinigungCä
242;00:05:17:00;00:05:19:15;"Bisher gibt es

nur die politische Einigung"
243;00:05:19:17;00:05:19:17;FABstYH zum Gebäudeenergie-Gesetz.8
244;00:05:19:17;00:05:21:08;zum GebÈaudeenergie-Gesetz.
245;00:05:21:10;00:05:21:10;FABstZd Die muss in den Entwurf( ( ein~ä
246;00:05:21:10;00:05:21:10;FABst*gearbeitet werden.ÿÿ7ëú
247;00:05:21:10;00:05:24:06;"Die muss in den Entwurf

eingearbeitet werden."
248;00:05:24:11;00:05:24:11;FABst[d Nur darüber( ( kann das Parä¨
249;00:05:24:11;00:05:24:11;FABst$lament beraten.ÿÿ=<
250;00:05:24:11;00:05:26:23;"Nur darÈuber

kann das Parlament beraten."
251;00:05:27:04;00:05:27:04;FABst\d Die Opposition( ( beklagt d3
252;00:05:27:04;00:05:27:04;FABst en Zeitdruck.ÿÿAÀ¨
253;00:05:27:04;00:05:29:11;"Die Opposition

beklagt den Zeitdruck."
254;00:05:29:13;00:05:29:13;FABst]F Doch die Regierung will,ÿÿç*
255;00:05:29:13;00:05:31:00;Doch die Regierung will,
256;00:05:31:02;00:05:31:02;FABst^ddass das Gesetz vor der Sommerpause( ( aj
257;00:05:31:02;00:05:31:02;FABst8 verabschiedet wird.ÿÿ)
258;00:05:31:02;00:05:34:04;"dass das Gesetz vor der Sommerpause

verabschiedet wird."
259;00:05:35:12;00:05:35:12;FABst_d Der Haushaltsstreit der Koalition( ( \
260;00:05:35:12;00:05:35:12;FABst6konnte beigelegt werdenÿÿ+ê
261;00:05:35:12;00:05:38:24;"Der Haushaltsstreit der Koalition

konnte beigelegt werden"
262;00:05:39:01;00:05:39:01;FABst`d nach Informationen( ( des ARD-Ht¨
263;00:05:39:01;00:05:39:01;FABst(auptstadtstudios.ÿÿ9×Ì
264;00:05:39:01;00:05:41:19;"nach Informationen

des ARD-Hauptstadtstudios."
265;00:05:41:21;00:05:41:21;FABstad So kann der Etatentwurf für 2024( ( und dH
266;00:05:41:21;00:05:41:21;FABstDie mittelfristige Finanzplanungÿÿÿ
267;00:05:41:21;00:05:47:00;"So kann der Etatentwurf fÈur 2024

und die mittelfristige Finanzplanung"
268;00:05:47:02;00:05:47:02;FABstbN vom Kabinett beschlossen werden.ÿÿÎ
269;00:05:47:02;00:05:49:09;vom Kabinett beschlossen werden.
270;00:05:49:20;00:05:49:20;FABstcd Details zur Kindergrundsicherung( ( wuFÖ
271;00:05:49:20;00:05:49:20;FABst6rden noch offengelassen.ÿÿ+©À
272;00:05:49:20;00:05:53:16;"Details zur Kindergrundsicherung

wurden noch offengelassen."
273;00:05:53:18;00:05:53:18;FABstdd In die Gespräche hatte sich( ( auch Kanz¹ª
274;00:05:53:18;00:05:53:18;FABst8ler Scholz eingeschaltet.ÿÿ)ø*
275;00:05:53:18;00:05:57:17;"In die GesprÈache hatte sich

auch Kanzler Scholz eingeschaltet."
276;00:05:59:02;00:05:59:02;FABstedBei der Antidiskriminierungsstelle( ( OÒ
277;00:05:59:02;00:05:59:02;FABst2des Bundes sind 2022ÿÿ/*
278;00:05:59:02;00:06:02:18;"Bei der Antidiskriminierungsstelle

des Bundes sind 2022"
279;00:06:02:20;00:06:02:20;FABstfd so viele Anfragen eingegangen( ( l
280;00:06:02:20;00:06:02:20;FABst( wie nie zuvor.ÿÿ9¼
281;00:06:02:20;00:06:05:20;"so viele Anfragen eingegangen

wie nie zuvor."
282;00:06:06:05;00:06:06:05;FABstgN Die Leiterin Ataman teilte mit,ÿÿÀ
283;00:06:06:05;00:06:08:13;Die Leiterin Ataman teilte mit,
284;00:06:08:15;00:06:08:15;FABsthd dass sich über 8800 Menschen( ( Üö
285;00:06:08:15;00:06:08:15;"FABst&beraten ließen.ÿÿ;*H"
286;00:06:08:15;00:06:12:01;"dass sich Èuber 8800 Menschen

beraten lieûen."
287;00:06:12:16;00:06:12:16;FABstid Der größte Anteil entfalle( ( auf rassg
288;00:06:12:16;00:06:12:16;FABst8istische Diskriminierung.ÿÿ)®
289;00:06:12:16;00:06:16:10;"Der grÈoûte Anteil entfalle

auf rassistische Diskriminierung."
290;00:06:16:12;00:06:16:12;FABstjd Ataman wertete es positiv,( ( dass diwº
291;00:06:16:12;00:06:16:12;FABst6e Menschen sich wehren -ÿÿ+v
292;00:06:16:12;00:06:20:16;"Ataman wertete es positiv,

dass die Menschen sich wehren -"
293;00:06:20:18;00:06:20:18;FABstkd äußerte sich aber besorgt ( ( über âv
294;00:06:20:18;00:06:20:18;FABst0die zunehmende Hetze.ÿÿ1çt
295;00:06:20:18;00:06:24:15;"Èauûerte sich aber besorgt

Èuber die zunehmende Hetze."
296;00:06:26:03;00:06:26:03;FABstld Teambesprechung beim( ( AntidiskrimP¢
297;00:06:26:03;00:06:26:03;FABst8inierungsnetzwerk Berlin.1¹
298;00:06:26:03;00:06:30:01;"Teambesprechung beim

Antidiskriminierungsnetzwerk Berlin."
299;00:06:30:03;00:06:30:03;FABstmd Wer diskriminiert wird( ( und spÞ
300;00:06:30:03;00:06:30:03;FABst(ich wehren will, Aâz
301;00:06:30:03;00:06:32:20;"Wer diskriminiert wird

und sich wehren will,"
302;00:06:32:22;00:06:32:22;FABstnTfindet in der Beratungsstelle Hilfe.ÿÿ
303;00:06:32:22;00:06:35:02;findet in der Beratungsstelle Hilfe.
304;00:06:36:00;00:06:36:00;FABstod Ein Schwerpunkt unserer Arbeit( ( ist RaJ@
305;00:06:36:00;00:06:36:00;FABst:ssismus im Arbeitsbereich,/Ú
306;00:06:36:00;00:06:41:05;"Ein Schwerpunkt unserer Arbeit

ist Rassismus im Arbeitsbereich,"
307;00:06:41:07;00:06:41:07;FABstp@ im Arbeitskontext.%á®
308;00:06:41:07;00:06:42:14;im Arbeitskontext.
309;00:06:43:02;00:06:43:02;FABstqJ Wir haben sehr viele Fälle,ÿÿV
310;00:06:43:02;00:06:45:07;Wir haben sehr viele FÈalle,
311;00:06:45:09;00:06:45:09;FABstrdwo Menschen rassistisches Mobbing( ( etA(
312;00:06:45:09;00:06:45:09;FABst<wa im Arbeitsleben erleben.ÿÿ%¥T
313;00:06:45:09;00:06:49:23;"wo Menschen rassistisches Mobbing

etwa im Arbeitsleben erleben."
314;00:06:50:14;00:06:50:14;FABstsN Wie kann das im Alltag aussehen?ÿÿê
315;00:06:50:14;00:06:52:18;Wie kann das im Alltag aussehen?
316;00:06:52:20;00:06:52:20;FABsttdDas schildert die Bundesbeauftragte( ( Hú
317;00:06:52:20;00:06:52:20;FABst8für Antidiskriminierungÿÿ)`\
318;00:06:52:20;00:06:56:06;"Das schildert die Bundesbeauftragte

fÈur Antidiskriminierung"
319;00:06:56:08;00:06:56:08;FABstud bei der Vorstellung( ( des x
320;00:06:56:08;00:06:56:08;FABst$Jahresberichts.ÿÿ=í®
