No.;Timecode In;Timecode Out;Subtitle
59;00:01:29:02;00:01:32:10;"Der Kanzler lÈasst sich heute

nicht aus der Ruhe bringen."
60;00:01:32:18;00:01:32:18;FABstPDas ist jetzt kein Cyber-Angriff.ÿÿöJ
61;00:01:32:18;00:01:35:01;Das ist jetzt kein Cyber-Angriff.
62;00:01:36:14;00:01:36:14;FABstB Nein, ist es nicht.ÿÿ¥
63;00:01:36:14;00:01:37:21;Nein, ist es nicht.
64;00:01:37:23;00:01:37:23;FABstd Wer sich schon mal gefragt hat,( ( wann S7î
65;00:01:37:23;00:01:37:23;FABst@cholz zuletzt im Freibad war:ÿÿ!Î
66;00:01:37:23;00:01:41:22;"Wer sich schon mal gefragt hat,

wann Scholz zuletzt im Freibad war:"
67;00:01:41:24;00:01:41:24;FABstD 40 Jahre ist das her.ÿÿ
68;00:01:41:24;00:01:43:09;40 Jahre ist das her.
69;00:01:43:23;00:01:43:23;FABstdVon den Gewaltausbrüchen in Berliner( ( Freí
70;00:01:43:23;00:01:43:23;FABstHibädern hat er aber mitbekommen. ÿÿFä
71;00:01:43:23;00:01:48:16;"Von den GewaltausbrÈuchen in Berliner

FreibÈadern hat er aber mitbekommen."
72;00:01:48:17;00:01:48:17;FABstD Inakzeptabel sei das.ÿÿ
73;00:01:48:17;00:01:50:10;Inakzeptabel sei das.
74;00:01:52:18;00:01:52:18;FABstd Es ist völlig richtig,( ( wenn die KªD
75;00:01:52:18;00:01:52:18;FABst4onsequenz gezogen wird,5ÄT
76;00:01:52:18;00:01:56:02;"Es ist vÈollig richtig,

wenn die Konsequenz gezogen wird,"
77;00:01:56:04;00:01:56:04;FABstN jetzt auch Polizei einzusetzen.Á®
78;00:01:56:04;00:01:58:00;jetzt auch Polizei einzusetzen.
79;00:01:58:02;00:01:58:02;FABstd Wir müssen ganz klar zeigen,( ( dass Ê¢
80;00:01:58:02;00:01:58:02;FABstDwir das als Staat nicht dulden.ÿÿçL
81;00:01:58:02;00:02:03:13;"Wir mÈussen ganz klar zeigen,

dass wir das als Staat nicht dulden."
82;00:02:05:04;00:02:05:04;FABstd Innenpolitisch geht es auch( ( um
83;00:02:05:04;00:02:05:04;FABst2den Höhenflug der AfD.ÿÿ/Dö
84;00:02:05:04;00:02:08:12;"Innenpolitisch geht es auch

um den HÈohenflug der AfD."
85;00:02:08:14;00:02:08:14;FABst dDie Partei hat die Sozialdemokraten( ( i>
86;00:02:08:14;00:02:08:14;FABst>n Umfragen zuletzt überholt.ÿÿ#[f
87;00:02:08:14;00:02:12:15;"Die Partei hat die Sozialdemokraten

in Umfragen zuletzt Èuberholt."
88;00:02:12:17;00:02:12:17;FABst!d Davon lasse er sich nicht( ( verunsiche|:
89;00:02:12:17;00:02:12:17;FABst6rn, signalisiert Scholz.ÿÿ+ÁÌ
90;00:02:12:17;00:02:17:07;"Davon lasse er sich nicht

verunsichern, signalisiert Scholz."
91;00:02:18:10;00:02:18:10;"FABst""dIch bin zuversichtlich, dass die AfD( ( d"
92;00:02:18:10;00:02:18:10;FABstFbei der nächsten Bundestagswahlÿÿ3Ü
93;00:02:18:10;00:02:22:10;"Ich bin zuversichtlich, dass die AfD

bei der nÈachsten Bundestagswahl"
94;00:02:22:12;00:02:22:12;FABst#dnicht viel anders abschneiden wird( (
95;00:02:22:12;00:02:22:12;FABst6 als bei der letzten.ÿÿ+å
96;00:02:22:12;00:02:25:18;"nicht viel anders abschneiden wird

als bei der letzten."
97;00:02:25:20;00:02:25:20;FABst$B Also mit etwa 10 %.ÿÿÔ
98;00:02:25:20;00:02:27:00;Also mit etwa 10 %.
99;00:02:27:02;00:02:27:02;FABst%d CDU und CSU profitieren selbst ( ( nicht^Ü
100;00:02:27:02;00:02:27:02;FABst> so vom Umfragetief der SPD,ÿÿ#ñ~
101;00:02:27:02;00:02:30:24;"CDU und CSU profitieren selbst

nicht so vom Umfragetief der SPD,"
102;00:02:31:01;00:02:31:01;FABst&F wie sie es gerne hätten.ÿÿr4
103;00:02:31:01;00:02:32:16;wie sie es gerne hÈatten.
104;00:02:33:07;00:02:33:07;FABst'd Als hauptverantwortlich( ( für ôÊ
105;00:02:33:07;00:02:33:07;FABst,die hohen AfD-Werteÿÿ5çh
106;00:02:33:07;00:02:36:04;"Als hauptverantwortlich

fÈur die hohen AfD-Werte"
107;00:02:36:06;00:02:36:06;FABst(d sieht man bei der Union( ( den Kanzle¾
108;00:02:36:06;00:02:36:06;FABst2r und seine Regierung.ÿÿ/Õt
109;00:02:36:06;00:02:39:21;"sieht man bei der Union

den Kanzler und seine Regierung."
110;00:02:40:18;00:02:40:18;FABst)d Wenn die Politik in den Augen( ( der M6
111;00:02:40:18;00:02:40:18;FABstBenschen nicht erfolgreich ist,'ä
112;00:02:40:18;00:02:44:14;"Wenn die Politik in den Augen

der Menschen nicht erfolgreich ist,"
113;00:02:44:16;00:02:44:16;FABst*d wenn sie unzufrieden sind,( ( insbeso@ò
114;00:02:44:16;00:02:44:16;FABst6ndere mit der Regierung:3Î
115;00:02:44:16;00:02:48:01;"wenn sie unzufrieden sind,

insbesondere mit der Regierung:"
116;00:02:48:03;00:02:48:03;FABst+dDann ist es ein Konjunkturprogramm( (
117;00:02:48:03;00:02:48:03;FABst<für die politischen Ränder.ÿÿ%¥(
118;00:02:48:03;00:02:51:17;"Dann ist es ein Konjunkturprogramm

fÈur die politischen RÈander."
119;00:02:51:19;00:02:51:19;FABst,PDavon profitiert derzeit die AfD.ÿÿh
120;00:02:51:19;00:02:53:19;Davon profitiert derzeit die AfD.
121;00:02:54:05;00:02:54:05;FABst-d Etwa vom öffentlich ausgetragenen( ( StrÞ¾
122;00:02:54:05;00:02:54:05;FABst>eit über das Heizungsgesetz.ÿÿ#R
123;00:02:54:05;00:02:58:04;"Etwa vom Èoffentlich ausgetragenen

Streit Èuber das Heizungsgesetz."
124;00:02:58:06;00:02:58:06;FABst.d Kurz vor der Sommerpause( ( hatte siP
125;00:02:58:06;00:02:58:06;FABst2ch die Ampel geeinigt.ÿÿ/Ò´
126;00:02:58:06;00:03:01:13;"Kurz vor der Sommerpause

hatte sich die Ampel geeinigt."
127;00:03:01:15;00:03:01:15;FABst/d Abgestimmt wird über das Gesetz( ( erÙö
128;00:03:01:15;00:03:01:15;FABst6st nach der Sommerpause.ÿÿ+×Ö
129;00:03:01:15;00:03:05:13;"Abgestimmt wird Èuber das Gesetz

erst nach der Sommerpause."
130;00:03:05:17;00:03:05:17;FABst0d Der Kanzler plädiert( ( für meGÐ
131;00:03:05:17;00:03:05:17;"FABst&hr Gelassenheit.ÿÿ;ÐÄ"
132;00:03:05:17;00:03:08:08;"Der Kanzler plÈadiert

fÈur mehr Gelassenheit."
133;00:03:09:04;00:03:09:04;FABst1TMan muss sich da einmal klarmachen:ÿÿÄ´
134;00:03:09:04;00:03:12:08;Man muss sich da einmal klarmachen:
135;00:03:13:16;00:03:13:16;FABst2d Der Kompromiss,( ( das Fünfe g¼n
136;00:03:13:16;00:03:13:16;FABst*erade sein lassen,ÿÿ7¼v
137;00:03:13:16;00:03:17:02;"Der Kompromiss,

das FÈunfe gerade sein lassen,"
138;00:03:17:04;00:03:17:04;FABst3d ist ein guter Weg,( ( der Deutschæ
139;00:03:17:04;00:03:17:04;FABst4land nach vorne bringt.ÿÿ-V
140;00:03:17:04;00:03:20:14;"ist ein guter Weg,

der Deutschland nach vorne bringt."
141;00:03:21:05;00:03:21:05;FABst4d Für die zweite Regierungshälfte( ( müsse Ñ®
142;00:03:21:05;00:03:21:05;FABstBdie Ampel ihr Erscheinungsbildÿÿÿð
143;00:03:21:05;00:03:25:07;"FÈur die zweite RegierungshÈalfte

mÈusse die Ampel ihr Erscheinungsbild"
144;00:03:25:09;00:03:25:09;FABst5d in der Öffentlichkeit verbessern, ( ( sagtð
145;00:03:25:09;00:03:25:09;FABstF Politikwissenschaftlerin Kropp.ÿÿæ
146;00:03:25:09;00:03:30:01;"in der ÈOffentlichkeit verbessern,

sagt Politikwissenschaftlerin Kropp."
147;00:03:30:03;00:03:30:03;FABst6d Weniger Streit,( ( dafür mehr Zuku«ê
148;00:03:30:03;00:03:30:03;FABst,nftsthemen angehen.ÿÿ5
149;00:03:30:03;00:03:33:09;"Weniger Streit,

dafÈur mehr Zukunftsthemen angehen."
150;00:03:34:12;00:03:34:12;FABst7dDas ist die Wende beim Wohnungsbau,( ( i,>
151;00:03:34:12;00:03:34:12;FABstFm Verkehr, bei den Bahnstrecken.#2
152;00:03:34:12;00:03:39:08;"Das ist die Wende beim Wohnungsbau,

im Verkehr, bei den Bahnstrecken."
153;00:03:39:12;00:03:39:12;FABst8d Hier ist zu verdeutlichen,( ( dass 5ô
154;00:03:39:12;00:03:39:12;FABst0die Richtung stimmt, 9·~
155;00:03:39:12;00:03:43:01;"Hier ist zu verdeutlichen,

dass die Richtung stimmt,"
156;00:03:43:03;00:03:43:03;FABst9d denn die Maßnahmen( ( können nicG
157;00:03:43:03;00:03:43:03;FABst*ht sofort greifen.ÿÿ7¥h
158;00:03:43:03;00:03:46:02;"denn die Maûnahmen

kÈonnen nicht sofort greifen."
159;00:03:46:04;00:03:46:04;FABst:d Man braucht( ( eine positive8F
160;00:03:46:04;00:03:46:04;FABst Entwicklung,ÿÿAÙ
161;00:03:46:04;00:03:48:11;"Man braucht

eine positive Entwicklung,"
162;00:03:48:13;00:03:48:13;"FABst;d mit der man dann( ( in den Wahl2h"
163;00:03:48:13;00:03:48:13;FABst*kampf ziehen kann.ÿÿ7°|
164;00:03:48:13;00:03:51:05;"mit der man dann

in den Wahlkampf ziehen kann."
165;00:03:51:07;00:03:51:07;FABst<RTrotz Umfragetief und Ampel-Streit:ÿÿ¦X
166;00:03:51:07;00:03:53:13;Trotz Umfragetief und Ampel-Streit:
167;00:03:53:15;00:03:53:15;FABst=d Der Kanzler denkt( ( noch lange nIL
168;00:03:53:15;00:03:53:15;FABst*icht ans Aufhören.ÿÿ7¼
169;00:03:53:15;00:03:56:16;"Der Kanzler denkt

noch lange nicht ans AufhÈoren."
170;00:03:57:18;00:03:57:18;FABst>d * Ihre Regierungszeit ist in fast( ( genaRN
171;00:03:57:18;00:03:57:18;FABstHu zwei Jahren eventuell vorbei. *ÿÿ¯
172;00:03:57:18;00:04:03:07;"* Ihre Regierungszeit ist in fast

genau zwei Jahren eventuell vorbei. *"
173;00:04:03:21;00:04:03:21;FABst?2 Nö.ÿÿ+vZ
174;00:04:03:21;00:04:05:05;NÈo.
175;00:04:06:05;00:04:06:05;FABst@d Ich stehe am Anfang( ( meiner Tätô
176;00:04:06:05;00:04:06:05;FABst8igkeit als Bundeskanzler.ÿÿ)ÿ$
177;00:04:06:05;00:04:09:17;"Ich stehe am Anfang

meiner TÈatigkeit als Bundeskanzler."
178;00:04:09:19;00:04:09:19;FABstAd Scholz zeigt sich in jedem Fall( ( KÞ
179;00:04:09:19;00:04:09:19;FABst2zufrieden mit Scholz.ÿÿ/üN
180;00:04:09:19;00:04:12:24;"Scholz zeigt sich in jedem Fall

zufrieden mit Scholz."
181;00:04:13:01;00:04:13:01;FABstBd Auch wenn er heute( ( nicht gänzlP
182;00:04:13:01;00:04:13:01;FABst.ich beantwortet hat,ÿÿ3°Ô
183;00:04:13:01;00:04:16:03;"Auch wenn er heute

nicht gÈanzlich beantwortet hat,"
184;00:04:16:05;00:04:16:05;"FABstCd wie er seine Koalition wieder( ( auf Erf;"
185;00:04:16:05;00:04:16:05;FABst>olgskurs zu bringen gedenkt.ÿÿ#ðR
186;00:04:16:05;00:04:19:24;"wie er seine Koalition wieder

auf Erfolgskurs zu bringen gedenkt."
187;00:04:21:20;00:04:21:20;FABstDdBeobachtet hat die Pressekonferenz( ( +®
188;00:04:21:20;00:04:21:20;FABst8auch Claudia Kornmeier.ÿÿ)ÔN
189;00:04:21:20;00:04:25:17;"Beobachtet hat die Pressekonferenz

auch Claudia Kornmeier."
190;00:04:25:19;00:04:25:19;FABstEd Scholz zufrieden mit Scholz -( ( wii´
191;00:04:25:19;00:04:25:19;FABst2e überzeugend war das?ÿÿ/s,
192;00:04:25:19;00:04:29:09;"Scholz zufrieden mit Scholz -

wie Èuberzeugend war das?"
193;00:04:30:05;00:04:30:05;FABstFd Er hat heute viel dafür getan,( ( um diesßx
194;00:04:30:05;00:04:30:05;FABst>en Eindruck zu hinterlassen.ÿÿ#Ù
195;00:04:30:05;00:04:34:21;"Er hat heute viel dafÈur getan,

um diesen Eindruck zu hinterlassen."
196;00:04:34:23;00:04:34:23;FABstGREr ist betont gelassen aufgetreten.ÿÿâî
197;00:04:34:23;00:04:37:14;Er ist betont gelassen aufgetreten.
198;00:04:38:13;00:04:38:13;FABstHd Er war auch recht freundlich( ( zX
199;00:04:38:13;00:04:38:13;FABst,u den Journalisten,ÿÿ5æö
200;00:04:38:13;00:04:41:23;"Er war auch recht freundlich

zu den Journalisten,"
201;00:04:42:00;00:04:42:00;"FABstId was man von ihm( ( nicht imme6"""
202;00:04:42:00;00:04:42:00;"FABst""r gewohnt ist.ÿÿ?ª"
203;00:04:42:00;00:04:44:16;"was man von ihm

nicht immer gewohnt ist."
204;00:04:44:18;00:04:44:18;FABstJTKeine arroganten Ein-Wort-Antworten.ÿÿ»î
205;00:04:44:18;00:04:47:17;Keine arroganten Ein-Wort-Antworten.
206;00:04:53:19;00:04:53:19;FABstKd Ob man ihm die Zuversicht( ( l
207;00:04:53:19;00:04:53:19;FABst$abnehmen will,ÿÿ=ëB
208;00:04:53:19;00:04:57:11;"Ob man ihm die Zuversicht

abnehmen will,"
209;00:04:57:18;00:04:57:18;FABstLd dass die AfD( ( in den Umfragen D
210;00:04:57:18;00:04:57:18;FABst,wieder sinken wird:ÿÿ5Úà
211;00:04:57:18;00:05:01:09;"dass die AfD

in den Umfragen wieder sinken wird:"
212;00:05:02:00;00:05:02:00;FABstMd Da würde ich( ( ein Fragezeicå
213;00:05:02:00;00:05:02:00;"FABst&hen dran machen.ÿÿ;¨6"
214;00:05:02:00;00:05:05:04;"Da wÈurde ich

ein Fragezeichen dran machen."
215;00:05:05:10;00:05:05:10;FABstNd Vielleicht ist da eher( ( die Hof(p
216;00:05:05:10;00:05:05:10;FABst.fnung mit verbunden,ÿÿ3¯Ä
217;00:05:05:10;00:05:08:21;"Vielleicht ist da eher

die Hoffnung mit verbunden,"
218;00:05:08:23;00:05:08:23;FABstOd dass die nächste Wahl ( ( erst iÒ
219;00:05:08:23;00:05:08:23;FABst*n zwei Jahren ist.ÿÿ7Å¬
220;00:05:08:23;00:05:12:11;"dass die nÈachste Wahl

erst in zwei Jahren ist."
221;00:05:13:05;00:05:13:05;FABstPd So harmonisch, wie er tat,( ( waFò
222;00:05:13:05;00:05:13:05;FABst(r das Bild nicht,ÿÿ9¯@
223;00:05:13:05;00:05:16:10;"So harmonisch, wie er tat,

war das Bild nicht,"
224;00:05:16:12;00:05:16:12;FABstQd das seine Ampel( ( gerade in lJJ
225;00:05:16:12;00:05:16:12;FABst*etzter Zeit abgab.ÿÿ7¬
226;00:05:16:12;00:05:19:17;"das seine Ampel

gerade in letzter Zeit abgab."
227;00:05:19:19;00:05:19:19;FABstRd Wie hat er die Arbeit( ( seiner KXÎ
228;00:05:19:19;00:05:19:19;FABst0oalitionäre bewertet?ÿÿ1>
229;00:05:19:19;00:05:23:09;"Wie hat er die Arbeit

seiner KoalitionÈare bewertet?"
230;00:05:23:14;00:05:23:14;FABstSd Er hat natürlich trotzdem ( ( erst m</u>x
231;00:05:23:14;00:05:23:14;FABst2al die Erfolge betont.ÿÿ/Í¢
232;00:05:23:14;00:05:27:10;"Er hat natÈurlich trotzdem

erst mal die Erfolge betont."
233;00:05:27:12;00:05:27:12;FABstTdEtwa die Anhebung des Mindestlohns( ( X¢
234;00:05:27:12;00:05:27:12;FABst, auf zwölf Euro.ÿÿ5t*
235;00:05:27:12;00:05:31:01;"Etwa die Anhebung des Mindestlohns

auf zwÈolf Euro."
236;00:05:31:12;00:05:31:12;FABstUd Dann, dass wir gut( ( über den Wõ°
237;00:05:31:12;00:05:31:12;FABst,inter gekommen sindÿÿ5
238;00:05:31:12;00:05:34:21;"Dann, dass wir gut

Èuber den Winter gekommen sind"
239;00:05:35:02;00:05:35:02;FABstVB trotz Energiekrise.ÿÿ²Þ
240;00:05:35:02;00:05:37:06;trotz Energiekrise.
241;00:05:37:18;00:05:37:18;FABstWd Es ist nicht zu den schlimmsten( ( Q
242;00:05:37:18;00:05:37:18;FABst4Befürchtungen gekommen,ÿÿ-2Â
243;00:05:37:18;00:05:41:07;"Es ist nicht zu den schlimmsten

BefÈurchtungen gekommen,"
244;00:05:41:09;00:05:41:09;FABstX> sagte er heute.ÿÿ¨d
245;00:05:41:09;00:05:42:17;sagte er heute.
246;00:05:42:19;00:05:42:19;FABstYd Dann wurde( ( ein neues Gese$r
247;00:05:42:19;00:05:42:19;"FABst""tz beschlossenÿÿ?©"
248;00:05:42:19;00:05:46:10;"Dann wurde

ein neues Gesetz beschlossen"
249;00:05:46:13;00:05:46:13;FABstZd bei der Einwanderung( ( vonf
250;00:05:46:13;00:05:46:13;FABst Fachkräften.ÿÿAJÆ
251;00:05:46:13;00:05:49:09;"bei der Einwanderung

von FachkrÈaften."
252;00:05:49:22;00:05:49:22;FABst[dAber die Frage ist, ob Fachkräfte, ( ( zum Àä
253;00:05:49:22;00:05:49:22;FABstDBeispiel im Bereich der Pflege,ÿÿ­¾
254;00:05:49:22;00:05:54:19;"Aber die Frage ist, ob FachkrÈafte,

zum Beispiel im Bereich der Pflege,"
255;00:05:54:21;00:05:54:21;FABst\N nach Deutschland kommen werden.ÿÿ­
256;00:05:54:21;00:05:57:07;nach Deutschland kommen werden.
257;00:05:57:20;00:05:57:20;FABst]d Er hat aber auch( ( die Grünä
258;00:05:57:20;00:05:57:20;"FABst""en kritisiert:ÿÿ?õð"
259;00:05:57:20;00:06:01:06;"Er hat aber auch

die GrÈunen kritisiert:"
260;00:06:03:17;00:06:03:17;FABst^d Man müsse sichergehen, ( ( dass¼
261;00:06:03:17;00:06:03:17;FABst, das Heizungsgesetzÿÿ5©ò
262;00:06:03:17;00:06:07:21;"Man mÈusse sichergehen,

dass das Heizungsgesetz"
263;00:06:08:12;00:06:08:12;"FABst_d auch bei einer Volksabstimmung( ( ;^"
264;00:06:08:12;00:06:08:12;FABst,durchkommen würde.ÿÿ5nà
265;00:06:08:12;00:06:13:04;"auch bei einer Volksabstimmung

durchkommen wÈurde."
266;00:06:20:06;00:06:20:06;FABst`d Er hat die kühne Prognose gewagt,( ( dießº
267;00:06:20:06;00:06:20:06;FABstF AfD werde bei der nächsten WahlÿÿØ
268;00:06:20:06;00:06:25:09;"Er hat die kÈuhne Prognose gewagt,

die AfD werde bei der nÈachsten Wahl"
269;00:06:25:11;00:06:25:11;FABstad nur noch etwa bei 10 % liegen,( ( jeWÀ
270;00:06:25:11;00:06:25:11;FABst2tzt sind sie bei 20 %.ÿÿ/¢Ô
271;00:06:25:11;00:06:29:08;"nur noch etwa bei 10 % liegen,

jetzt sind sie bei 20 %."
272;00:06:29:10;00:06:29:10;FABstbd Was hat er gesagt,( ( wie er da<f
273;00:06:29:10;00:06:29:10;FABst*s hinkriegen will?ÿÿ7´R
274;00:06:29:10;00:06:32:15;"Was hat er gesagt,

wie er das hinkriegen will?"
275;00:06:33:00;00:06:33:00;FABstcd Seine These( ( für den Zuspruc À
276;00:06:33:00;00:06:33:00;FABst*h für die AfD ist:ÿÿ7/B
277;00:06:33:00;00:06:36:11;"Seine These

fÈur den Zuspruch fÈur die AfD ist:"
278;00:06:36:18;00:06:36:18;FABstdd Die Leute sind sich( ( doch W
279;00:06:36:18;00:06:36:18;"FABst&nicht so sicher,ÿÿ;¾ø"
280;00:06:36:18;00:06:39:17;"Die Leute sind sich

doch nicht so sicher,"
281;00:06:39:19;00:06:39:19;FABsted ob sie( ( eine gute Zukunfti*
282;00:06:39:19;00:06:39:19;"FABst"" haben werden.ÿÿ?±º"
283;00:06:39:19;00:06:42:17;"ob sie

eine gute Zukunft haben werden."
284;00:06:42:23;00:06:42:23;"FABstfdDa sei die Politik in der Pflicht,( ( ;"
285;00:06:42:23;00:06:42:23;FABst0 Politik zu machen,ÿÿ1¯¦
286;00:06:42:23;00:06:46:13;"Da sei die Politik in der Pflicht,

Politik zu machen,"
287;00:06:46:16;00:06:46:16;FABstgd die den Menschen Vertrauen gibt,( (
288;00:06:46:16;00:06:46:16;FABst,dass es die gibt.ÿÿ5Z
289;00:06:46:16;00:06:50:07;"die den Menschen Vertrauen gibt,

dass es die gibt."
290;00:06:56:14;00:06:56:14;FABsthd Auch zwei Jahre danach( ( ist es noc
291;00:06:56:14;00:06:56:14;"FABst2h immer unvorstellbar,ÿÿ/©"""
292;00:06:56:14;00:07:00:05;"Auch zwei Jahre danach

ist es noch immer unvorstellbar,"
293;00:07:00:07;00:07:00:07;FABstidmit welcher Wucht ganze Straßenzüge( ( un9Ä
294;00:07:00:07;00:07:00:07;FABstHter Wassermassen begraben wurden.ÿÿò
295;00:07:00:07;00:07:04:23;"mit welcher Wucht ganze StraûenzÈuge

unter Wassermassen begraben wurden."
296;00:07:05:07;00:07:05:07;FABstjd Im Ahrtal starben( ( mindestenA
297;00:07:05:07;00:07:05:07;FABst$s 134 Menschen.ÿÿ=ª&
298;00:07:05:07;00:07:08:15;"Im Ahrtal starben

mindestens 134 Menschen."
299;00:07:09:20;00:07:09:20;FABstkd Viele Überlebende( ( standen überü
300;00:07:09:20;00:07:09:20;FABst2 Nacht vor dem Nichts.ÿÿ/¢
301;00:07:09:20;00:07:13:13;"Viele ÈUberlebende

standen Èuber Nacht vor dem Nichts."
302;00:07:14:06;00:07:14:06;FABstldSie bauen hier ihr Leben wieder auf( ( uSÞ
303;00:07:14:06;00:07:14:06;FABstFnd wollen sich wappnen dagegen, ÿÿ¬2
304;00:07:14:06;00:07:18:24;"Sie bauen hier ihr Leben wieder auf

und wollen sich wappnen dagegen,"
305;00:07:19:01;00:07:19:01;FABstmd dass das Wasser( ( nicht erneut m0
306;00:07:19:01;00:07:19:01;FABst0alles zerstören kann.ÿÿ1Z:
307;00:07:19:01;00:07:22:21;"dass das Wasser

nicht erneut alles zerstÈoren kann."
308;00:07:23:23;00:07:23:23;FABstnd Eine Region wurde heute still( ( 4
309;00:07:23:23;00:07:23:23;FABst* und hielt inne,ÿÿ7ó8
310;00:07:23:23;00:07:27:04;"Eine Region wurde heute still

und hielt inne,"
311;00:07:27:06;00:07:27:06;FABstod um derer zu gedenken,( ( die sV
312;00:07:27:06;00:07:27:06;FABst*ie verloren haben.ÿÿ7©
