No.;Timecode In;Timecode Out;Subtitle
40;00:01:00:04;00:01:00:04;FABstH Dafür gibts viele Gründe:ÿÿØ
41;00:01:00:04;00:01:02:01;DafÈur gibts viele GrÈunde:
42;00:01:02:03;00:01:02:03;FABstd Steigende Zinsen, Baukosten,( ( Fachkräëê
43;00:01:02:03;00:01:02:03;FABst8ftemangel, Bürokratie ...ÿÿ)&8
44;00:01:02:03;00:01:06:15;"Steigende Zinsen, Baukosten,

FachkrÈaftemangel, BÈurokratie ..."
45;00:01:08:05;00:01:08:05;FABstd Die Liste ist lang,( ( die HerXà
46;00:01:08:05;00:01:08:05;FABst*ausforderung groß.ÿÿ7H
47;00:01:08:05;00:01:11:08;"Die Liste ist lang,

die Herausforderung groû."
48;00:01:11:10;00:01:11:10;FABstd Und der Traum vom Eigenheim( ( ist soæ
49;00:01:11:10;00:01:11:10;FABstB aussichtslos wie lange nicht.ÿÿý
50;00:01:11:10;00:01:15:20;"Und der Traum vom Eigenheim

ist so aussichtslos wie lange nicht."
51;00:01:15:22;00:01:15:22;FABst> Lucretia Gather.ÿÿÃZ
52;00:01:15:22;00:01:17:06;Lucretia Gather.
53;00:01:19:02;00:01:19:02;FABstd Ihr Traum( ( vom eigenen Hausz
54;00:01:19:02;00:01:19:02;"FABst"" ist geplatzt.ÿÿ?µ~"
55;00:01:19:02;00:01:21:23;"Ihr Traum

vom eigenen Haus ist geplatzt."
56;00:01:22:00;00:01:22:00;FABstd In einem Neubaugebiet ( ( am Ra@L
57;00:01:22:00;00:01:22:00;FABst(nde von LandstuhlAØ
58;00:01:22:00;00:01:24:23;"In einem Neubaugebiet

am Rande von Landstuhl"
59;00:01:25:00;00:01:25:00;FABstd wollte Olesja Gruschas( ( mit i%´
60;00:01:25:00;00:01:25:00;FABst(hrem Mann bauen. `9Ç¨
61;00:01:25:00;00:01:27:22;"wollte Olesja Gruschas

mit ihrem Mann bauen."
62;00:01:27:24;00:01:27:24;FABstd Vier Jahre warteten sie auf( ( den Zusc2
63;00:01:27:24;00:01:27:24;FABst<hlag für dieses Grundstück.ÿÿ%¤
64;00:01:27:24;00:01:31:21;"Vier Jahre warteten sie auf

den Zuschlag fÈur dieses GrundstÈuck."
65;00:01:31:23;00:01:31:23;FABstd Aber in dieser Zeit( ( explodie4È
66;00:01:31:23;00:01:31:23;FABst,rten die Baukosten.ÿÿ5á
67;00:01:31:23;00:01:34:20;"Aber in dieser Zeit

explodierten die Baukosten."
68;00:01:34:22;00:01:34:22;FABstd Dann verdoppelte sich( ( nocb
69;00:01:34:22;00:01:34:22;"FABst&h der Zinssatz. ÿÿ;×*"
70;00:01:34:22;00:01:37:09;"Dann verdoppelte sich

noch der Zinssatz."
71;00:01:37:11;00:01:37:11;FABstd Die monatliche Belastung ( ( für dª@
72;00:01:37:11;00:01:37:11;FABst2ie beiden Angestelltenÿÿ/Í$
73;00:01:37:11;00:01:40:14;"Die monatliche Belastung

fÈur die beiden Angestellten"
74;00:01:40:16;00:01:40:16;FABstL läge jetzt bei über 3000 Euro.ÿÿ
75;00:01:40:16;00:01:42:18;lÈage jetzt bei Èuber 3000 Euro.
76;00:01:42:20;00:01:42:20;"FABstF Sie zogen die Reißleine.ÿÿ""¢"
77;00:01:42:20;00:01:44:13;Sie zogen die Reiûleine.
78;00:01:45:14;00:01:45:14;FABstL Man möchte ja auch noch leben.ÿÿ5j
79;00:01:45:14;00:01:47:21;Man mÈochte ja auch noch leben.
80;00:01:47:23;00:01:47:23;FABstd Ich hatte damit zu kämpfen,( ( fÈ
81;00:01:47:23;00:01:47:23;"FABst.and es sehr traurig.;ür"
82;00:01:47:23;00:01:51:03;"Ich hatte damit zu kÈampfen,

fand es sehr traurig."
83;00:01:51:05;00:01:51:05;FABstd Mein Mann ist da( ( realisti}
84;00:01:51:05;00:01:51:05;"FABst""scher als ich.`?Û"
85;00:01:51:05;00:01:54:00;"Mein Mann ist da

realistischer als ich."
86;00:01:54:19;00:01:54:19;FABst F Man muss jetzt schauen.ÿÿñR
87;00:01:54:19;00:01:57:13;Man muss jetzt schauen.
88;00:02:00:07;00:02:00:07;FABst!d Auch andere Familien seien( ( abgesprP
89;00:02:00:07;00:02:00:07;FABst4ungen, erzählt Gruscha.ÿÿ-!H
90;00:02:00:07;00:02:03:23;"Auch andere Familien seien

abgesprungen, erzÈahlt Gruscha."
91;00:02:04:00;00:02:04:00;"FABst""d Die Stadt sagt, der Verkauf( ( der ~@"
92;00:02:04:00;00:02:04:00;FABst4noch freien Grundstückeÿÿ-1Â
93;00:02:04:00;00:02:07:12;"Die Stadt sagt, der Verkauf

der noch freien GrundstÈucke"
94;00:02:07:14;00:02:07:14;FABst#@ laufe schleppend.ÿÿÐ¢
95;00:02:07:14;00:02:08:21;laufe schleppend.
96;00:02:08:23;00:02:08:23;FABst$d Viele könnten es( ( sich nich©0
97;00:02:08:23;00:02:08:23;FABst$t mehr leisten.ÿÿ=Ð(
98;00:02:08:23;00:02:11:14;"Viele kÈonnten es

sich nicht mehr leisten."
99;00:02:11:16;00:02:11:16;FABst%dSo geht es nicht nur Privatleuten,( ( f
100;00:02:11:16;00:02:11:16;FABst6sondern auch Bauträgern.ÿÿ+î
101;00:02:11:16;00:02:15:09;"So geht es nicht nur Privatleuten,

sondern auch BautrÈagern."
102;00:02:15:11;00:02:15:11;"FABst&d Wie hier in Zweibrücken( ( im Südwes;j"
103;00:02:15:11;00:02:15:11;FABst6ten von Rheinland-Pfalz.ÿÿ+åÜ
104;00:02:15:11;00:02:18:23;"Wie hier in ZweibrÈucken

im SÈudwesten von Rheinland-Pfalz."
105;00:02:19:00;00:02:19:00;FABst'dDie kommunale Wohnungsbaugesellschaft( ( woOº
106;00:02:19:00;00:02:19:00;FABstJllte zwölf Sozialwohnungen bauen -ÿÿKü
107;00:02:19:00;00:02:23:11;"Die kommunale Wohnungsbaugesellschaft

wollte zwÈolf Sozialwohnungen bauen -"
108;00:02:23:13;00:02:23:13;FABst(B auf diesem Gelände.ÿÿº
109;00:02:23:13;00:02:25:00;auf diesem GelÈande.
110;00:02:25:02;00:02:25:02;FABst)d Ein Neubau( ( mit 800 Quadratm7º
111;00:02:25:02;00:02:25:02;FABst(etern Wohnfläche.ÿÿ9$¤
112;00:02:25:02;00:02:27:24;"Ein Neubau

mit 800 Quadratmetern WohnflÈache."
113;00:02:28:01;00:02:28:01;FABst*d Doch seit die Gesellschaft( ( dasd
114;00:02:28:01;00:02:28:01;FABst, Grundstück kaufte.ÿÿ5kè
115;00:02:28:01;00:02:31:05;"Doch seit die Gesellschaft

das GrundstÈuck kaufte."
116;00:02:31:07;00:02:31:07;FABst+d sind die Kosten für Material,( ( Handwe²
117;00:02:31:07;00:02:31:07;FABst<rker und Energie gestiegen.ÿÿ%¹&
118;00:02:31:07;00:02:35:03;"sind die Kosten fÈur Material,

Handwerker und Energie gestiegen."
119;00:02:35:05;00:02:35:05;FABst,P Nun liegt das Bauprojekt auf Eis.ÿÿì.
120;00:02:35:05;00:02:37:17;Nun liegt das Bauprojekt auf Eis.
121;00:02:38:09;00:02:38:09;FABst-dGescheitert ist das Vorhaben daran,( (
122;00:02:38:09;00:02:38:09;FABst6 dass die Baukosten3Î
123;00:02:38:09;00:02:41:20;"Gescheitert ist das Vorhaben daran,

dass die Baukosten"
124;00:02:41:22;00:02:41:22;FABst.d innerhalb eines halben Jahres( ( ?,
125;00:02:41:22;00:02:41:22;FABst*explodiert sind.?ó6
126;00:02:41:22;00:02:44:19;"innerhalb eines halben Jahres

explodiert sind."
127;00:02:44:21;00:02:44:21;FABst/dUrsprünglich hatten wir mit 2,3 Mio.( ( ÃD
128;00:02:44:21;00:02:44:21;FABst< Baukosten gerechnet.ÿÿ%å
129;00:02:44:21;00:02:48:03;"UrsprÈunglich hatten wir mit 2,3 Mio.

Baukosten gerechnet."
130;00:02:48:05;00:02:48:05;FABst0d Anschließend( ( sind 3,1 Mioõ
131;00:02:48:05;00:02:48:05;FABst$. rausgekommen.ÿÿ=Ì$
132;00:02:48:05;00:02:51:06;"Anschlieûend

sind 3,1 Mio. rausgekommen."
133;00:02:51:18;00:02:51:18;FABst1dZeitgleich wurde ein KfW-Zuschuss( ( N
134;00:02:51:18;00:02:51:18;FABst2von 40 % gestrichen,ÿÿ/´î
135;00:02:51:18;00:02:55:21;"Zeitgleich wurde ein KfW-Zuschuss

von 40 % gestrichen,"
136;00:02:56:14;00:02:56:14;FABst2Rmit dem wir fest kalkuliert haben.ÿÿþ
137;00:02:56:14;00:02:58:21;mit dem wir fest kalkuliert haben.
138;00:02:58:23;00:02:58:23;FABst3J Die Wohnungsbaugesellschaftÿÿ¿¢
139;00:02:58:23;00:03:00:17;Die Wohnungsbaugesellschaft
140;00:03:00:19;00:03:00:19;FABst4d kann den Neubau( ( finanziell niq
141;00:03:00:19;00:03:00:19;FABst(cht mehr stemmen.ÿÿ9Ö
142;00:03:00:19;00:03:03:17;"kann den Neubau

finanziell nicht mehr stemmen."
143;00:03:03:19;00:03:03:19;FABst5P Sie braucht ihr Geld für anderes.ÿÿ\(
144;00:03:03:19;00:03:06:00;Sie braucht ihr Geld fÈur anderes.
145;00:03:06:02;00:03:06:02;FABst6d Sie muss einen Großteil( ( ihrer 50ÿÖ
146;00:03:06:02;00:03:06:02;FABst.0 Bestandsimmobilienÿÿ3Û
147;00:03:06:02;00:03:09:01;"Sie muss einen Groûteil

ihrer 500 Bestandsimmobilien"
148;00:03:09:03;00:03:09:03;FABst7D energetisch sanieren.ÿÿÓT
149;00:03:09:03;00:03:10:16;energetisch sanieren.
150;00:03:10:18;00:03:10:18;FABst8d Bauinvestitionen sind unattraktiv( ( mÖ
151;00:03:10:18;00:03:10:18;FABst. wie lange nicht,ÿÿ3¾.
152;00:03:10:18;00:03:13:20;"Bauinvestitionen sind unattraktiv

wie lange nicht,"
153;00:03:13:22;00:03:13:22;FABst9d heißt es im Gutachten( ( der Im÷¼
154;00:03:13:22;00:03:13:22;FABst,mobilienwirtschaft.ÿÿ5Îh
155;00:03:13:22;00:03:16:21;"heiût es im Gutachten

der Immobilienwirtschaft."
156;00:03:16:23;00:03:16:23;FABst:d Die Bautätigkeit geht zurück -( ( trotz 7°
157;00:03:16:23;00:03:16:23;FABst<00.000 fehlender Wohnungen.ÿÿ%òþ
158;00:03:16:23;00:03:21:12;"Die BautÈatigkeit geht zurÈuck -

trotz 700.000 fehlender Wohnungen."
159;00:03:21:14;00:03:21:14;"FABst;d Auf dem Immobilienmarkt( ( herØ"
160;00:03:21:14;00:03:21:14;FABst*rsche Stillstand, ÿÿ7 
161;00:03:21:14;00:03:24:07;"Auf dem Immobilienmarkt

herrsche Stillstand,"
162;00:03:24:09;00:03:24:09;FABst<d sagt Immobilienfachmann( ( SZÞ
163;00:03:24:09;00:03:24:09;FABst$ven Carstensen.ÿÿ=£*
164;00:03:24:09;00:03:26:24;"sagt Immobilienfachmann

Sven Carstensen."
165;00:03:27:01;00:03:27:01;FABst=d Die Wohnraumknappheit( ( werdeB:
166;00:03:27:01;00:03:27:01;FABst* sich verschärfen.ÿÿ7-x
167;00:03:27:01;00:03:30:04;"Die Wohnraumknappheit

werde sich verschÈarfen."
168;00:03:30:15;00:03:30:15;FABst>d Das Setzen auf staatliche( ( Förderungë¦
169;00:03:30:15;00:03:30:15;FABst4 wird nicht ausreichen.5ò
170;00:03:30:15;00:03:34:07;"Das Setzen auf staatliche

FÈorderung wird nicht ausreichen."
171;00:03:34:10;00:03:34:10;FABst?d Wir brauchen( ( VerschlankunJú
172;00:03:34:10;00:03:34:10;"FABst$g der Prozesse,E"""
173;00:03:34:10;00:03:36:23;"Wir brauchen

Verschlankung der Prozesse,"
174;00:03:36:24;00:03:36:24;FABst@d Entschlackung von( ( Planungs- und0È
175;00:03:36:24;00:03:36:24;FABst, Baurechtsvorgaben.ÿÿ5³ü
176;00:03:36:24;00:03:40:18;"Entschlackung von

Planungs- und Baurechtsvorgaben."
177;00:03:42:00;00:03:42:00;FABstAd Das Thema Grunderwerbssteuer( ( musp
178;00:03:42:00;00:03:42:00;FABst0s hinterfragt werden.ÿÿ1ÔV
179;00:03:42:00;00:03:45:20;"Das Thema Grunderwerbssteuer

muss hinterfragt werden."
180;00:03:45:22;00:03:45:22;FABstBd Es muss geschaut werden, wie( ( bekomme_¦
181;00:03:45:22;00:03:45:22;FABst:n wir das Bauen günstiger.ÿÿ'¸
182;00:03:45:22;00:03:50:04;"Es muss geschaut werden, wie

bekommen wir das Bauen gÈunstiger."
183;00:03:50:23;00:03:50:23;FABstCd Bis diese Maßnahmen greifen,( ( kön
184;00:03:50:23;00:03:50:23;FABst.nten Jahre vergehen.ÿÿ3
185;00:03:50:23;00:03:54:10;"Bis diese Maûnahmen greifen,

kÈonnten Jahre vergehen."
186;00:03:54:12;00:03:54:12;FABstDdOlesja Gruscha in Landstuhl hofft,( ( dass
187;00:03:54:12;00:03:54:12;FABst@sich die Lage doch entspannt.ÿÿ!
188;00:03:54:12;00:03:59:00;"Olesja Gruscha in Landstuhl hofft,

dass sich die Lage doch entspannt."
189;00:03:59:02;00:03:59:02;FABstEd Ihren Traum vom eigenen Haus( ( wilÒ
190;00:03:59:02;00:03:59:02;FABst0l sie nicht aufgeben.ÿÿ1
191;00:03:59:02;00:04:02:17;"Ihren Traum vom eigenen Haus

will sie nicht aufgeben."
192;00:04:04:17;00:04:04:17;FABstFdDass sich die Lage entspannen wird,( ( si*Æ
193;00:04:04:17;00:04:04:17;FABstJeht die Baubranche eher skeptisch.ÿÿÚ\
194;00:04:04:17;00:04:09:04;"Dass sich die Lage entspannen wird,

sieht die Baubranche eher skeptisch."
195;00:04:09:07;00:04:09:07;FABstGd Der Tenor dort( ( ist eher nv
196;00:04:09:07;00:04:09:07;"FABst""ach dem Motto:ÿÿ?</i>ì"
197;00:04:09:07;00:04:11:19;"Der Tenor dort

ist eher nach dem Motto:"
198;00:04:11:21;00:04:11:21;"FABstHd ""Wenn jetzt nichts passiert,( ( droht C"
199;00:04:11:21;00:04:11:21;"FABst@dem Wohnungsbau der Absturz.""ÿÿ!¡à"
200;00:04:11:21;00:04:15:16;"""Wenn jetzt nichts passiert,

droht dem Wohnungsbau der Absturz."""
201;00:04:15:18;00:04:15:18;FABstId 400.000 neue Wohnungen pro Jahr( ( wollt6Ì
202;00:04:15:18;00:04:15:18;FABst>e die Bundesregierung bauen,ÿÿ#ÕÔ
203;00:04:15:18;00:04:19:15;"400.000 neue Wohnungen pro Jahr

wollte die Bundesregierung bauen,"
204;00:04:19:17;00:04:19:17;FABstJB als sie 2021 antrat.ÿÿâ
205;00:04:19:17;00:04:21:19;als sie 2021 antrat.
206;00:04:21:21;00:04:21:21;FABstKd Auch wenn die genauen Zahlen ( ( noch tt
207;00:04:21:21;00:04:21:21;FABst:nicht vorliegen, ist klar:ÿÿ'£<i>
208;00:04:21:21;00:04:26:01;"Auch wenn die genauen Zahlen

noch nicht vorliegen, ist klar:"
209;00:04:26:12;00:04:26:12;FABstLNEs werden deutlich weniger sein.ÿÿ</u>V
210;00:04:26:12;00:04:28:19;Es werden deutlich weniger sein.
211;00:04:28:21;00:04:28:21;FABstMdDas hat Bundesbauministerin Geywitz( ( S
212;00:04:28:21;00:04:28:21;FABst4 schon zugegeben.ÿÿ-ÅÊ
213;00:04:28:21;00:04:32:00;"Das hat Bundesbauministerin Geywitz

schon zugegeben."
214;00:04:32:02;00:04:32:02;FABstNJ Mit ihr spreche ich gleich.ÿÿÍ¦
215;00:04:32:02;00:04:33:22;Mit ihr spreche ich gleich.
216;00:04:33:24;00:04:33:24;FABstOdHeute trafen die Spitzenverbände( ( der d£6
217;00:04:33:24;00:04:33:24;FABst<eutschen Wohnungswirtschaftÿÿ%áê
218;00:04:33:24;00:04:37:18;"Heute trafen die SpitzenverbÈande

der deutschen Wohnungswirtschaft"
219;00:04:37:21;00:04:37:21;FABstPRin Berlin auf die Bundesregierung.ÿÿ¾¸
220;00:04:37:21;00:04:40:01;in Berlin auf die Bundesregierung.
221;00:04:40:03;00:04:40:03;FABstQd Die Bau-wirtschaft kritisiert( ( unkla/
222;00:04:40:03;00:04:40:03;FABstDre staatliche Förderbedingungenÿÿ~4
223;00:04:40:03;00:04:44:06;"Die Bau-wirtschaft kritisiert

unklare staatliche FÈorderbedingungen"
224;00:04:44:08;00:04:44:08;FABstRTund zu lange Genehmigungsverfahren.ÿÿ©ô
225;00:04:44:08;00:04:46:13;und zu lange Genehmigungsverfahren.
226;00:04:46:15;00:04:46:15;FABstSd Im Gepäck hatten die Bauherren ( ( aber Ð8
227;00:04:46:15;00:04:46:15;FABst>auch Milliarden-Forderungen.ÿÿ#¢Â
228;00:04:46:15;00:04:50:07;"Im GepÈack hatten die Bauherren

aber auch Milliarden-Forderungen."
229;00:04:50:09;00:04:50:09;FABstT< Justus Kliss.ÿÿ!Ôª
230;00:04:50:09;00:04:51:11;Justus Kliss.
231;00:04:51:14;00:04:51:14;FABstUd Es ist ein bisschen( ( wie
232;00:04:51:14;00:04:51:14;FABst$im Unterricht: E
233;00:04:51:14;00:04:53:19;"Es ist ein bisschen

wie im Unterricht:"
234;00:04:53:21;00:04:53:21;FABstVd Sieben Verbändevertreter( ( lò@
235;00:04:53:21;00:04:53:21;"FABst""auschen einem,G&"
236;00:04:53:21;00:04:56:04;"Sieben VerbÈandevertreter

lauschen einem,"
237;00:04:56:06;00:04:56:06;FABstWdder erklärt, was das größte Problem( ( ¸¤
238;00:04:56:06;00:04:56:06;FABst6 beim Wohnungsbau ist:ÿÿ+À
239;00:04:56:06;00:04:59:14;"der erklÈart, was das grÈoûte Problem

beim Wohnungsbau ist:"
240;00:04:59:16;00:04:59:16;FABstX< Die Baukosten.ÿÿ!¸
241;00:04:59:16;00:05:00:19;Die Baukosten.
242;00:05:00:21;00:05:00:21;FABstYd Beim Neubau von Wohnungen,( ( wo der æ
243;00:05:00:21;00:05:00:21;FABst>Mietwohnungsbau stattfindet,+Á°
244;00:05:00:21;00:05:04:20;"Beim Neubau von Wohnungen,

wo der Mietwohnungsbau stattfindet,"
245;00:05:04:21;00:05:04:21;FABstZd werden Baukosten aufgerufen,( ( !<
246;00:05:04:21;00:05:04:21;FABst(die dazu führen:AI
247;00:05:04:21;00:05:08:15;"werden Baukosten aufgerufen,

die dazu fÈuhren:"
248;00:05:08:17;00:05:08:17;FABst[dVermieter, egal ob Genossenschaft,( ( .
249;00:05:08:17;00:05:08:17;FABst8kommunales Unternehmen,ÿÿ)©Ö
250;00:05:08:17;00:05:14:00;"Vermieter, egal ob Genossenschaft,

kommunales Unternehmen,"
251;00:05:15:05;00:05:15:05;FABst\d oder freier Träger müssen( ( für minÒ
252;00:05:15:05;00:05:15:05;FABst@destens 17,50 Euro vermieten.ÿÿ!</i>¶
253;00:05:15:05;00:05:19:11;"oder freier TrÈager mÈussen

fÈur mindestens 17,50 Euro vermieten."
254;00:05:20:01;00:05:20:01;FABst]d Ein Preistreiber dabei:( ( sehr hop¦
255;00:05:20:01;00:05:20:01;FABst2he Standards beim Bau.ÿÿ/îª
256;00:05:20:01;00:05:23:11;"Ein Preistreiber dabei:

sehr hohe Standards beim Bau."
257;00:05:23:13;00:05:23:13;FABst^d Vorgegeben durch komplizierte( ( Bau|l
258;00:05:23:13;00:05:23:13;FABst6vorschriften und Normen.ÿÿ+Â
259;00:05:23:13;00:05:27:07;"Vorgegeben durch komplizierte

Bauvorschriften und Normen."
260;00:05:29:14;00:05:29:14;FABst_d Wir brauchen eine Regelung,( ( .
261;00:05:29:14;00:05:29:14;"FABst*die es ermöglicht,?."""
262;00:05:29:14;00:05:33:00;"Wir brauchen eine Regelung,

die es ermÈoglicht,"
263;00:05:33:08;00:05:33:08;FABst`d dass Bauherren und Architekten( ( von ^À
264;00:05:33:08;00:05:33:08;FABst6diesen Normen abweichen.3¦
265;00:05:33:08;00:05:37:08;"dass Bauherren und Architekten

von diesen Normen abweichen."
266;00:05:38:11;00:05:38:11;"FABstad In den vergangen Jahren pendelte ( ( die Zt"""
267;00:05:38:11;00:05:38:11;FABstBahl fertiggestellter Wohnungenÿÿ¾
268;00:05:38:11;00:05:42:13;"In den vergangen Jahren pendelte

die Zahl fertiggestellter Wohnungen"
269;00:05:42:15;00:05:42:15;FABstbL zwischen 280.000 und 300.000.ÿÿª
270;00:05:42:15;00:05:44:13;zwischen 280.000 und 300.000.
271;00:05:44:23;00:05:44:23;FABstcV2022 liegt die Schätzung bei 280.000.ÿÿD<
272;00:05:44:23;00:05:47:18;2022 liegt die SchÈatzung bei 280.000.
273;00:05:48:09;00:05:48:09;FABstd> Zur Erinnerung:ÿÿÒê
274;00:05:48:09;00:05:49:16;Zur Erinnerung:
275;00:05:49:18;00:05:49:18;FABsted Die Koalition wollte( ( 400.000 Woh5ê
276;00:05:49:18;00:05:49:18;FABst0nungen im Jahr bauen.ÿÿ1³ü
277;00:05:49:18;00:05:53:02;"Die Koalition wollte

400.000 Wohnungen im Jahr bauen."
278;00:05:53:04;00:05:53:04;FABstfd 14,5 Mrd. Euro( ( steckt die But´
279;00:05:53:04;00:05:53:04;FABst(ndesbauministerinÿÿ9<u>
280;00:05:53:04;00:05:56:02;"14,5 Mrd. Euro

steckt die Bundesbauministerin"
281;00:05:56:04;00:05:56:04;FABstgd bis 2026( ( in den sozialenO&
282;00:05:56:04;00:05:56:04;FABst Wohnungsbau.ÿÿAÅ
283;00:05:56:04;00:05:59:01;"bis 2026

in den sozialen Wohnungsbau."
284;00:05:59:03;00:05:59:03;FABsthRDie Verbände fordern deutlich mehr.ÿÿ`$
285;00:05:59:03;00:06:01:18;Die VerbÈande fordern deutlich mehr.
286;00:06:03:00;00:06:03:00;FABstid Wir schlagen vor,( ( ein SondervYX
287;00:06:03:00;00:06:03:00;"FABst.ermögen zu schaffen.;>j"
288;00:06:03:00;00:06:06:05;"Wir schlagen vor,

ein SondervermÈogen zu schaffen."
289;00:06:06:07;00:06:06:07;FABstjd Ähnlich wie bei der Bundeswehr( ( ÿÒ
290;00:06:06:07;00:06:06:07;FABst,über 50 Mrd. Euro.=8B
291;00:06:06:07;00:06:09:09;"ÈAhnlich wie bei der Bundeswehr

Èuber 50 Mrd. Euro."
292;00:06:09:11;00:06:09:11;FABstkd Um in den nächsten drei Jahren( ( die Saûâ
293;00:06:09:11;00:06:09:11;FABst:che nach vorne zu bringen.ÿÿ' ®
294;00:06:09:11;00:06:13:12;"Um in den nÈachsten drei Jahren

die Sache nach vorne zu bringen."
295;00:06:14:01;00:06:14:01;FABstld Die Baugewerkschaft sorgt sich( ( um dW
296;00:06:14:01;00:06:14:01;FABst6ie Arbeitsplätze am Bau.ÿÿ+a
297;00:06:14:01;00:06:17:18;"Die Baugewerkschaft sorgt sich

um die ArbeitsplÈatze am Bau."
298;00:06:17:20;00:06:17:20;FABstmd Wenn Aufträgen fehlten,( ( würden F0
299;00:06:17:20;00:06:17:20;FABst.achkräfte abwandern.ÿÿ3xl
300;00:06:17:20;00:06:21:06;"Wenn AuftrÈagen fehlten,

wÈurden FachkrÈafte abwandern."
301;00:06:21:16;00:06:21:16;"FABstnd Ich befürchte,( ( dass ein ""Gast&"
302;00:06:21:16;00:06:21:16;"FABst,roeffekt"" eintritt.=Ê"
303;00:06:21:16;00:06:25:11;"Ich befÈurchte,

dass ein ""Gastroeffekt"" eintritt."
304;00:06:25:21;00:06:25:21;FABstod Wie in der Pandemie( ( in db
305;00:06:25:21;00:06:25:21;FABst$er Gastronomie:EÈ 
306;00:06:25:21;00:06:28:20;"Wie in der Pandemie

in der Gastronomie:"
307;00:06:28:22;00:06:28:22;FABstpd Wenn die Leute( ( wegen anderR&
308;00:06:28:22;00:06:28:22;"FABst&er Möglichkeitenÿÿ;Ê"
309;00:06:28:22;00:06:32:05;"Wenn die Leute

wegen anderer MÈoglichkeiten"
310;00:06:32:07;00:06:32:07;FABstqd in andere Branchen wechseln,( ( ist es >
311;00:06:32:07;00:06:32:07;FABst:schwer, sie zurückzuholen.ÿÿ'sº
312;00:06:32:07;00:06:36:10;"in andere Branchen wechseln,

ist es schwer, sie zurÈuckzuholen."
313;00:06:36:12;00:06:36:12;FABstrd Noch sei genug Personal da, ( ( um die®
314;00:06:36:12;00:06:36:12;FABst6 400.000 Sozialwohnungenÿÿ+
