No.;Timecode In;Timecode Out;Subtitle
"26";"00:00:43:15";"00:00:43:15";"FABst4 aus 25 Nationenÿÿ-¬¼"
"27";"00:00:43:15";"00:00:46:24";"Als 10.000 Soldatinnen und Soldaten

aus 25 Nationen"
"28";"00:00:47:01";"00:00:47:01";"FABstd eine nie dagewesene Übung( ( namensø"
"29";"00:00:47:01";"00:00:47:01";"FABst4 Air Defender begannen.ÿÿ-Ð"
"30";"00:00:47:01";"00:00:51:06";"eine nie dagewesene ÈUbung

namens Air Defender begannen."
"31";"00:00:51:23";"00:00:51:23";"FABstd Nicht,( ( um Putin ein SignPN"
"32";"00:00:51:23";"00:00:51:23";"FABst al zu senden,ÿÿAµä"
"33";"00:00:51:23";"00:00:54:11";"Nicht,

um Putin ein Signal zu senden,"
"34";"00:00:54:14";"00:00:54:14";"FABstd so beteuern es( ( PolitikerQ"
"35";"00:00:54:14";"00:00:54:14";"FABst" und Generäle.ÿÿ?ê"
"36";"00:00:54:14";"00:00:57:12";"so beteuern es

Politiker und GenerÈale."
"37";"00:00:58:11";"00:00:58:11";"FABstN Man wolle den Ernstfall proben.ÿÿ¯Ð"
"38";"00:00:58:11";"00:01:00:19";"Man wolle den Ernstfall proben."
"39";"00:01:01:00";"00:01:01:00";"FABstRDer aber ist nicht mehr utopisch -ÿÿÔ8"
"40";"00:01:01:00";"00:01:03:20";"Der aber ist nicht mehr utopisch -"
"41";"00:01:03:22";"00:01:03:22";"FABstd das wissen wir,( ( seit Put^à"
"42";"00:01:03:22";"00:01:03:22";"FABst$in Krieg führt.ÿÿ={"
"43";"00:01:03:22";"00:01:06:20";"das wissen wir,

seit Putin Krieg fÈuhrt."
"44";"00:01:07:06";"00:01:07:06";"FABstd Das tat er im Osten der Ukraine( ( ]r"
"45";"00:01:07:06";"00:01:07:06";"FABst, auch schon 2018,ÿÿ54"
"46";"00:01:07:06";"00:01:10:22";"Das tat er im Osten der Ukraine

auch schon 2018,"
"47";"00:01:11:01";"00:01:11:01";"FABstd als die Entscheidung ( ( zu dK¨"
"48";"00:01:11:01";"00:01:11:01";"FABst(ieser Übung fiel.ÿÿ9~"
"49";"00:01:11:01";"00:01:13:20";"als die Entscheidung

zu dieser ÈUbung fiel."
"50";"00:01:13:23";"00:01:13:23";"FABst@ Christina Harland.ÿÿ"
"51";"00:01:13:23";"00:01:15:07";"Christina Harland."
"52";"00:01:16:16";"00:01:16:16";"FABstPUm 8 Uhr ging es in Wunstorf los -`îL"
"53";"00:01:16:16";"00:01:19:01";"Um 8 Uhr ging es in Wunstorf los -"
"54";"00:01:19:03";"00:01:19:03";"FABstd mit dem Start( ( des ersten A40r0"
"55";"00:01:19:03";"00:01:19:03";"FABst&0m beim Manöver.`;#ö"
"56";"00:01:19:03";"00:01:22:04";"mit dem Start

des ersten A400m beim ManÈover."
"57";"00:01:22:13";"00:01:22:13";"FABst> Der Fliegerhorstÿÿ¥"
"58";"00:01:22:13";"00:01:23:18";"Der Fliegerhorst"
"59";"00:01:23:20";"00:01:23:20";"FABstd ist das logistische Drehkreuz( ( der ]î"
"60";"00:01:23:20";"00:01:23:20";"FABst8Übung Air Defender 2023. ÿÿ)vú"
"61";"00:01:23:20";"00:01:27:16";"ist das logistische Drehkreuz

der ÈUbung Air Defender 2023."
"62";"00:01:27:24";"00:01:27:24";"FABstd Von hier aus starten Flüge( ( für die 6d"
"63";"00:01:27:24";"00:01:27:24";"FABst>Luftbetankung der Kampfjets,ÿÿ#¶¤"
"64";"00:01:27:24";"00:01:31:22";"Von hier aus starten FlÈuge

fÈur die Luftbetankung der Kampfjets,"
"65";"00:01:32:01";"00:01:32:01";"FABstd aber auch für den Nachschub( ( anÆt"
"66";"00:01:32:01";"00:01:32:01";"FABst0 die Übungsstandorte.ÿÿ1{D"
"67";"00:01:32:01";"00:01:35:05";"aber auch fÈur den Nachschub

an die ÈUbungsstandorte."
"68";"00:01:35:10";"00:01:35:10";"FABstd 23 NATO-Staaten( ( und die Partner4"
"69";"00:01:35:10";"00:01:35:10";"FABst, Japan und Schwedenÿÿ5ÚV"
"70";"00:01:35:10";"00:01:38:17";"23 NATO-Staaten

und die Partner Japan und Schweden"
"71";"00:01:38:19";"00:01:38:19";"FABstd proben den Bündnisfall( ( im deâ"
"72";"00:01:38:19";"00:01:38:19";"FABst(utschen Luftraum.ÿÿ9 ~"
"73";"00:01:38:19";"00:01:41:21";"proben den BÈundnisfall

im deutschen Luftraum."
"74";"00:01:43:17";"00:01:43:17";"FABstd Mit Air Defender 2023 zeigen, ( ( beweiWz"
"75";"00:01:43:17";"00:01:43:17";"FABst8sen und demonstrieren wir`)¬Ä"
"76";"00:01:43:17";"00:01:48:08";"Mit Air Defender 2023 zeigen,

beweisen und demonstrieren wir"
"77";"00:01:48:10";"00:01:48:10";"FABstd die Verteidigungsfähigkeit( ( d<u>"
"78";"00:01:48:10";"00:01:48:10";"FABst(ieses Bündnisses.`9Hê"
"79";"00:01:48:10";"00:01:51:09";"die VerteidigungsfÈahigkeit

dieses BÈundnisses."
"80";"00:01:51:11";"00:01:51:11";"FABstd Diese Übung( ( ist gegen niemaû"
"81";"00:01:51:11";"00:01:51:11";"FABst$nden gerichtet.ÿÿ=<"
"82";"00:01:51:11";"00:01:54:10";"Diese ÈUbung

ist gegen niemanden gerichtet."
"83";"00:01:54:12";"00:01:54:12";"FABstd Es ist ein Signal( ( in di&Æ"
"84";"00:01:54:12";"00:01:54:12";"FABst"e NATO hinein.ÿÿ?¢:"
"85";"00:01:54:12";"00:01:57:16";"Es ist ein Signal

in die NATO hinein."
"86";"00:02:00:01";"00:02:00:01";"FABst dEs sind überwiegend NATO-Staaten,( ( dieÎ8"
"87";"00:02:00:01";"00:02:00:01";"FABst> an dieser Übung teilnehmen,ÿÿ#L"
"88";"00:02:00:01";"00:02:03:23";"Es sind Èuberwiegend NATO-Staaten,

die an dieser ÈUbung teilnehmen,"
"89";"00:02:04:00";"00:02:04:00";"FABst!F die deutsch geführt ist.ÿÿ`"
"90";"00:02:04:00";"00:02:05:12";"die deutsch gefÈuhrt ist."
"91";"00:02:05:14";"00:02:05:14";"FABst"H Dass wir in der Lage sind,ÿÿ·"
"92";"00:02:05:14";"00:02:07:09";"Dass wir in der Lage sind,"
"93";"00:02:07:11";"00:02:07:11";"FABst#d dieses Land und dieses Bündnis( ( ^"
"94";"00:02:07:11";"00:02:07:11";"FABst(zu verteidigen.ÿÿ9H"
"95";"00:02:07:11";"00:02:10:02";"dieses Land und dieses BÈundnis

zu verteidigen."
"96";"00:02:10:04";"00:02:10:04";"FABst$d Am Wochenende: Demo vor( ( der HauptTÞ"
"97";"00:02:10:04";"00:02:10:04";"FABst6wache des Fliegerhorsts.ÿÿ+</u>ò"
"98";"00:02:10:04";"00:02:13:13";"Am Wochenende: Demo vor

der Hauptwache des Fliegerhorsts."
"99";"00:02:13:15";"00:02:13:15";"FABst%: Die Kritik:ÿÿ#­°"
"100";"00:02:13:15";"00:02:14:18";"Die Kritik:"
"101";"00:02:14:20";"00:02:14:20";"FABst&d Die NATO provoziere Russland( ( mit der [Ì"
"102";"00:02:14:20";"00:02:14:20";"FABst<Großübung mitten in Europa.ÿÿ%©("
"103";"00:02:14:20";"00:02:18:17";"Die NATO provoziere Russland

mit der GroûÈubung mitten in Europa."
"104";"00:02:18:19";"00:02:18:19";"FABst'TDer Appell: Diplomatie statt Waffen.ÿÿ¾"
"105";"00:02:18:19";"00:02:21:05";"Der Appell: Diplomatie statt Waffen."
"106";"00:02:21:06";"00:02:21:06";"FABst(> Andere Meinungenÿÿ."
"107";"00:02:21:06";"00:02:22:11";"Andere Meinungen"
"108";"00:02:22:13";"00:02:22:13";"FABst)dhört man ein paar Kilometer weiter( ( in dµ""
"109";"00:02:22:13";"00:02:22:13";"FABst>er Innenstadt von Wunstorf. ÿÿ#ºî"
"110";"00:02:22:13";"00:02:26:07";"hÈort man ein paar Kilometer weiter

in der Innenstadt von Wunstorf."
"111";"00:02:27:12";"00:02:27:12";"FABst*B Ich finde es nötig.`"
"112";"00:02:27:12";"00:02:29:05";"Ich finde es nÈotig."
"113";"00:02:30:23";"00:02:30:23";"FABst+TGut finde ich nichts Militärisches,ÿÿ7"
"114";"00:02:30:23";"00:02:33:07";"Gut finde ich nichts MilitÈarisches,"
"115";"00:02:33:09";"00:02:33:09";"FABst,d und es wäre schön,( ( wenn wir d8"
"116";"00:02:33:09";"00:02:33:09";"FABst,as nicht bräuchten.ÿÿ5E"
"117";"00:02:33:09";"00:02:36:14";"und es wÈare schÈon,

wenn wir das nicht brÈauchten."
"118";"00:02:36:16";"00:02:36:16";"FABst-d Aber es sieht aus, als wäre das( ( wi¢4"
"119";"00:02:36:16";"00:02:36:16";"FABst6eder wichtiger geworden.ÿÿ+·¢"
"120";"00:02:36:16";"00:02:40:07";"Aber es sieht aus, als wÈare das

wieder wichtiger geworden."
"121";"00:02:40:09";"00:02:40:09";"FABst.N Wer soll uns sonst verteidigen?`Ø"
"122";"00:02:40:09";"00:02:42:13";"Wer soll uns sonst verteidigen?"
"123";"00:02:42:16";"00:02:42:16";"FABst/dAlle meckern nur rum, aber wenn's ( ( zureÚ"
"124";"00:02:42:16";"00:02:42:16";"FABstD Tatsache kommt, denn sagen se:ÿÿ¦Î"
"125";"00:02:42:16";"00:02:47:04";"Alle meckern nur rum, aber wenn's

zur Tatsache kommt, denn sagen se:"
"126";"00:02:47:07";"00:02:47:07";"FABst0@ "Ich doch nicht."ÿÿì"
"127";"00:02:47:07";"00:02:48:19";""Ich doch nicht.""
"128";"00:02:50:03";"00:02:50:03";"FABst1dWenn mal ein Flieger tiefer fliegt,( ( P4"
"129";"00:02:50:03";"00:02:50:03";"FABst> ist das lauter wie sonst.`#"
"130";"00:02:50:03";"00:02:54:13";"Wenn mal ein Flieger tiefer fliegt,

ist das lauter wie sonst."
"131";"00:02:55:07";"00:02:55:07";"FABst2PWir leben damit, das gehört dazu.ÿÿ "
"132";"00:02:55:07";"00:02:57:19";"Wir leben damit, das gehÈort dazu."
"133";"00:02:58:21";"00:02:58:21";"FABst3dGeübt wird in drei Zonen im Norden,( ( içà"
"134";"00:02:58:21";"00:02:58:21";"FABstJm Osten und im Süden Deutschlands.ÿÿä"
"135";"00:02:58:21";"00:03:03:07";"GeÈubt wird in drei Zonen Ð im Norden,

im Osten und im SÈuden Deutschlands."
"136";"00:03:03:14";"00:03:03:14";"FABst4P Insgesamt ein gewaltiger Aufwand:ÿÿÒ"
"137";"00:03:03:14";"00:03:05:19";"Insgesamt ein gewaltiger Aufwand:"
"138";"00:03:05:22";"00:03:05:22";"FABst5d 250 Maschinen,( ( fast 10.000 SoB"
"139";"00:03:05:22";"00:03:05:22";"FABst4ldatinnen und Soldaten.ÿÿ-ðÎ"
"140";"00:03:05:22";"00:03:09:12";"250 Maschinen,

fast 10.000 Soldatinnen und Soldaten."
"141";"00:03:10:10";"00:03:10:10";"FABst6d Als Wehrbeauftragte( ( verfolgel"
"142";"00:03:10:10";"00:03:10:10";"FABst& ich ganz genau,`;<u>"
"143";"00:03:10:10";"00:03:13:04";"Als Wehrbeauftragte

verfolge ich ganz genau,"
"144";"00:03:13:06";"00:03:13:06";"FABst7F wie diese Übung abläuft.`ÓÄ"
"145";"00:03:13:06";"00:03:14:23";"wie diese ÈUbung ablÈauft."
"146";"00:03:15:01";"00:03:15:01";"FABst8d Ich kann schon heute( ( von meinen$4"
"147";"00:03:15:01";"00:03:15:01";"FABst8 ersten Eindrücken sagen,ÿÿ)>®"
"148";"00:03:15:01";"00:03:18:20";"Ich kann schon heute

von meinen ersten EindrÈucken sagen,"
"149";"00:03:18:22";"00:03:18:22";"FABst9L dass ich sehr beeindruckt bin.ÿÿø"
"150";"00:03:18:22";"00:03:21:01";"dass ich sehr beeindruckt bin."
"151";"00:03:21:10";"00:03:21:10";"FABst:d Von der Professionalität,( ( </u>p"
"152";"00:03:21:10";"00:03:21:10";"FABst&der Kreativität,ÿÿ;T²"
"153";"00:03:21:10";"00:03:24:05";"Von der ProfessionalitÈat,

der KreativitÈat,"
"154";"00:03:24:08";"00:03:24:08";"FABst;d von der Ernsthaftigkeit( ( unk®"
"155";"00:03:24:08";"00:03:24:08";"FABst(d dem Engagement.ÿÿ9çÌ"
"156";"00:03:24:08";"00:03:27:03";"von der Ernsthaftigkeit

und dem Engagement."
"157";"00:03:27:11";"00:03:27:11";"FABst<dDie Übung ist ein gutes Zeichen,( ( dasñ,"
"158";"00:03:27:11";"00:03:27:11";"FABst8s wir einsatzbereit sind.ÿÿ)"
"159";"00:03:27:11";"00:03:33:11";"Die ÈUbung ist ein gutes Zeichen,

dass wir einsatzbereit sind."
"160";"00:03:34:13";"00:03:34:13";"FABst=d Eine so große gemeinsame( ( Luftwaffe¾î"
"161";"00:03:34:13";"00:03:34:13";"FABst4nübung gab es noch nie.ÿÿ-Lt"
"162";"00:03:34:13";"00:03:38:06";"Eine so groûe gemeinsame

LuftwaffenÈubung gab es noch nie."
"163";"00:03:38:08";"00:03:38:08";"FABst>d Noch nie wurden( ( so viele Flug²"
"164";"00:03:38:08";"00:03:38:08";"FABst(zeuge aus den USAÿÿ9ûÒ"
"165";"00:03:38:08";"00:03:41:08";"Noch nie wurden

so viele Flugzeuge aus den USA"
"166";"00:03:41:10";"00:03:41:10";"FABst?d in so kurzer Zeit( ( nach Europa veä"
"167";"00:03:41:10";"00:03:41:10";"FABst.rlegt 100 sind es.ÿÿ3²H"
"168";"00:03:41:10";"00:03:45:11";"in so kurzer Zeit

nach Europa verlegt Ð 100 sind es."
"169";"00:03:45:13";"00:03:45:13";"FABst@N Die Gewerkschaft der Fluglotsenÿÿêð"
"170";"00:03:45:13";"00:03:47:16";"Die Gewerkschaft der Fluglotsen"
"171";"00:03:47:18";"00:03:47:18";"FABstAd hatte Chaos( ( im zivilen Luftve;*"
"172";"00:03:47:18";"00:03:47:18";"FABst(rkehr befürchtet.ÿÿ9"
"173";"00:03:47:18";"00:03:50:14";"hatte Chaos

im zivilen Luftverkehr befÈurchtet."
"174";"00:03:50:17";"00:03:50:17";"FABstBL Das ist bislang ausgeblieben.ÿÿî"
"175";"00:03:50:17";"00:03:52:15";"Das ist bislang ausgeblieben."
"176";"00:03:52:17";"00:03:52:17";"FABstCd Das Manöver( ( läuft noch bisjî"
"177";"00:03:52:17";"00:03:52:17";"FABst" zum 23. Juni.ÿÿ?¾"
"178";"00:03:52:17";"00:03:55:16";"Das ManÈover

lÈauft noch bis zum 23. Juni."
"179";"00:03:57:09";"00:03:57:09";"FABstDJ Es könnte die Woche werden,ÿÿy<u>"
"180";"00:03:57:09";"00:03:59:03";"Es kÈonnte die Woche werden,"
"181";"00:03:59:05";"00:03:59:05";"FABstEdin der wir mehr Klarheit bekommen( ( in dÂ"
"182";"00:03:59:05";"00:03:59:05";"FABst@er überhitzten Heizungsfrage.ÿÿ!B"
"183";"00:03:59:05";"00:04:03:11";"in der wir mehr Klarheit bekommen

in der Èuberhitzten Heizungsfrage."
"184";"00:04:03:14";"00:04:03:14";"FABstFd Noch ringen( ( die Koalitions%&"
"185";"00:04:03:14";"00:04:03:14";"FABst(fraktionen darum,ÿÿ9"
"186";"00:04:03:14";"00:04:06:11";"Noch ringen

die Koalitionsfraktionen darum,"
"187";"00:04:06:13";"00:04:06:13";"FABstGdwann welche Heizung zu welchem Preis( ( ;b"
"188";"00:04:06:13";"00:04:06:13";"FABst@ ausgetauscht werden soll.ÿÿ!¸R"
"189";"00:04:06:13";"00:04:10:15";"wann welche Heizung zu welchem Preis

ausgetauscht werden soll."
"190";"00:04:11:02";"00:04:11:02";"FABstHd Ein paar hundert Meter weiter( ( vnØ"
"191";"00:04:11:02";"00:04:11:02";"FABst0ersucht der Minister,ÿÿ1îP"
"192";"00:04:11:02";"00:04:14:05";"Ein paar hundert Meter weiter

versucht der Minister,"
"193";"00:04:14:07";"00:04:14:07";"FABstId den das Gesetz in den Umfragen( ( zurüµ,"
"194";"00:04:14:07";"00:04:14:07";"FABstFckwarf, wieder voranzuschreiten.ÿÿ¢d"
"195";"00:04:14:07";"00:04:18:15";"den das Gesetz in den Umfragen

zurÈuckwarf, wieder voranzuschreiten."
"196";"00:04:19:14";"00:04:19:14";"FABstJ> Zur Energiewendeÿÿß¶"
"197";"00:04:19:14";"00:04:20:20";"Zur Energiewende"
"198";"00:04:20:22";"00:04:20:22";"FABstKd gehören nicht nur Heizkessel ( ( und W¹"
"199";"00:04:20:22";"00:04:20:22";"FABst:ärmepumpen in Eigenheimen.ÿÿ'N"
"200";"00:04:20:22";"00:04:24:15";"gehÈoren nicht nur Heizkessel

und WÈarmepumpen in Eigenheimen."
"201";"00:04:24:17";"00:04:24:17";"FABstLd Es gibt Millionen Menschen,( ( die in D°"
"202";"00:04:24:17";"00:04:24:17";"FABst:Mehrfamilienhäusern wohnenÿÿ'Â"
"203";"00:04:24:17";"00:04:28:09";"Es gibt Millionen Menschen,

die in MehrfamilienhÈausern wohnen"
"204";"00:04:28:11";"00:04:28:11";"FABstMd und - vor allem in Städten -( ( miÜÜ"
"205";"00:04:28:11";"00:04:28:11";"FABst,t Fernwärme heizen.ÿÿ5mö"
"206";"00:04:28:11";"00:04:31:20";"und - vor allem in StÈadten -

mit FernwÈarme heizen."
"207";"00:04:32:06";"00:04:32:06";"FABstNd Statt Tausende Heizungen( ( O8"
"208";"00:04:32:06";"00:04:32:06";"FABst"auszutauschen,ÿÿ?§ö"
"209";"00:04:32:06";"00:04:34:15";"Statt Tausende Heizungen

auszutauschen,"
"210";"00:04:34:17";"00:04:34:17";"FABstOd müsste nur ein zentrales Netz( ( aufÈ"
"211";"00:04:34:17";"00:04:34:17";"FABst6 grün umgestellt werden.ÿÿ+zr"
"212";"00:04:34:17";"00:04:38:11";"mÈusste nur ein zentrales Netz

auf grÈun umgestellt werden."
"213";"00:04:38:16";"00:04:38:16";"FABstPTKlingt nach 'ner guten Alternative.ÿÿÂ"
"214";"00:04:38:16";"00:04:41:00";"Klingt nach 'ner guten Alternative."
"215";"00:04:41:09";"00:04:41:09";"FABstQd Bislang sind in Deutschland( ( nur ;Ö"
"216";"00:04:41:09";"00:04:41:09";"FABst4rund 15 % der Wohnungenÿÿ-âÐ"
"217";"00:04:41:09";"00:04:44:15";"Bislang sind in Deutschland

nur rund 15 % der Wohnungen"
"218";"00:04:44:17";"00:04:44:17";"FABstRL an so ein Netz angeschlossen.ÿÿë¾"
"219";"00:04:44:17";"00:04:46:14";"an so ein Netz angeschlossen."
"220";"00:04:46:16";"00:04:46:16";"FABstS< Justus Kliss.ÿÿ!Ó¬"
"221";"00:04:46:16";"00:04:47:22";"Justus Kliss."
"222";"00:04:49:01";"00:04:49:01";"FABstTd Mehr von solchen Rohren( ( sollen injü"
"223";"00:04:49:01";"00:04:49:01";"FABst> Deutschland verlegt werden:+ÜD"
"224";"00:04:49:01";"00:04:52:12";"Mehr von solchen Rohren

sollen in Deutschland verlegt werden:"
"225";"00:04:52:15";"00:04:52:15";"FABstUB Fernwärmeleitungen.#_$"
"226";"00:04:52:15";"00:04:53:20";"FernwÈarmeleitungen."
"227";"00:04:53:22";"00:04:53:22";"FABstVd Hier im sächsischen Pirna( ( inves¥°"
"228";"00:04:53:22";"00:04:53:22";"FABst2tieren die Stadtwerke.ÿÿ/x"
"229";"00:04:53:22";"00:04:56:22";"Hier im sÈachsischen Pirna

investieren die Stadtwerke."
"230";"00:04:56:24";"00:04:56:24";"FABstWd 5000 Haushalte( ( versorgt der s"
"231";"00:04:56:24";"00:04:56:24";"FABst*tadteigene Betriebÿÿ7>"
"232";"00:04:56:24";"00:04:59:15";"5000 Haushalte

versorgt der stadteigene Betrieb"
"233";"00:04:59:16";"00:04:59:16";"FABstXN und es könnten noch mehr werden.ÿÿNø"
"234";"00:04:59:16";"00:05:01:13";"und es kÈonnten noch mehr werden."
"235";"00:05:02:12";"00:05:02:12";"FABstYPIn den letzten Wochen und Monatenêv"
"236";"00:05:02:12";"00:05:04:15";"In den letzten Wochen und Monaten"
"237";"00:05:04:16";"00:05:04:16";"FABstZd ist eine große Nachfrage( ( an FeÆ"
"238";"00:05:04:16";"00:05:04:16";"FABst,rnwärmeanschlüssen.=Þà"
"239";"00:05:04:16";"00:05:07:16";"ist eine groûe Nachfrage

an FernwÈarmeanschlÈussen."
"240";"00:05:07:18";"00:05:07:18";"FABst[d Wir müssen schauen,( ( wo dø"
"241";"00:05:07:18";"00:05:07:18";"FABst$as möglich ist ÿÿ=Z2"
"242";"00:05:07:18";"00:05:09:22";"Wir mÈussen schauen,

wo das mÈoglich ist"
"243";"00:05:09:24";"00:05:09:24";"FABst\Rund wann ich die anschließen kann.ÿÿGÎ"
"244";"00:05:09:24";"00:05:12:01";"und wann ich die anschlieûen kann."
"245";"00:05:12:17";"00:05:12:17";"FABst]d Nicht immer liegt die( ( FernwärmelíZ"
"246";"00:05:12:17";"00:05:12:17";"FABst4eitung vor der Haustür.ÿÿ-3"
"247";"00:05:12:17";"00:05:16:13";"Nicht immer liegt die

FernwÈarmeleitung vor der HaustÈur."
"248";"00:05:17:04";"00:05:17:04";"FABst^d Wer an so eine Fernwärmeleitung( ( £j"
"249";"00:05:17:04";"00:05:17:04";"FABst.angeschlossen ist,ÿÿ3ï"
"250";"00:05:17:04";"00:05:20:04";"Wer an so eine FernwÈarmeleitung

angeschlossen ist,"
"251";"00:05:20:06";"00:05:20:06";"FABst_d muss sich keine Gedanken machen( ( ¢"
"252";"00:05:20:06";"00:05:20:06";"FABst* um Wärmepumpenÿÿ7V"
"253";"00:05:20:06";"00:05:22:22";"muss sich keine Gedanken machen

um WÈarmepumpen"
"254";"00:05:22:24";"00:05:22:24";"FABst`d oder andere( ( klimafreundlich<"
"255";"00:05:22:24";"00:05:22:24";"FABst$eren Heizungen.ÿÿ=¯&"
"256";"00:05:22:24";"00:05:25:11";"oder andere

klimafreundlicheren Heizungen."
"257";"00:05:25:13";"00:05:25:13";"FABstad Denn der Versorger( ( ist dar"
"258";"00:05:25:13";"00:05:25:13";"FABst"für zuständig,ÿÿ?üä"
"259";"00:05:25:13";"00:05:27:23";"Denn der Versorger

ist dafÈur zustÈandig,"
"260";"00:05:28:00";"00:05:28:00";"FABstbd dass die Wärmeversorgung( ( in ZukuÓî"
"261";"00:05:28:00";"00:05:28:00";"FABst2nft klimaneutral wird.ÿÿ/½"
"262";"00:05:28:00";"00:05:31:02";"dass die WÈarmeversorgung

in Zukunft klimaneutral wird."
"263";"00:05:32:02";"00:05:32:02";"FABstcd Der Preis für Fernwärme( ( wird derze"
"264";"00:05:32:02";"00:05:32:02";"FABst8it vom Anbieter bestimmt.ÿÿ)¤¶"
"265";"00:05:32:02";"00:05:35:14";"Der Preis fÈur FernwÈarme

wird derzeit vom Anbieter bestimmt."
"266";"00:05:35:16";"00:05:35:16";"FABstddEine Kontrolle findet nicht statt,( ( kritÂ"
"267";"00:05:35:16";"00:05:35:16";"FABst>isieren Verbraucherschützer.ÿÿ#Uö"
"268";"00:05:35:16";"00:05:40:01";"Eine Kontrolle findet nicht statt,

kritisieren VerbraucherschÈutzer."
"269";"00:05:40:19";"00:05:40:19";"FABsted Der Ausbau und die Regulierung( ( müs®D"
"270";"00:05:40:19";"00:05:40:19";"FABst4sen Hand in Hand gehen.5É<i>"
"271";"00:05:40:19";"00:05:45:01";"Der Ausbau und die Regulierung

mÈussen Hand in Hand gehen."
"272";"00:05:46:17";"00:05:46:17";"FABstfVUm das Bundeskartellamt zu zitieren:ÿÿ<u>ö"
"273";"00:05:46:17";"00:05:49:05";"Um das Bundeskartellamt zu zitieren:"
"274";"00:05:49:07";"00:05:49:07";"FABstgN Das sind unregulierte Monopole.ÿÿ<i>F"
"275";"00:05:49:07";"00:05:51:13";"Das sind unregulierte Monopole."
"276";"00:05:51:15";"00:05:51:15";"FABsthTDas drückt sich in den Preisen aus.ÿÿu"
"277";"00:05:51:15";"00:05:54:10";"Das drÈuckt sich in den Preisen aus."
"278";"00:05:55:03";"00:05:55:03";"FABstid Wirtschaftsminister Habeck( ( will mXv"
"279";"00:05:55:03";"00:05:55:03";"FABst2it Hilfe der Fernwärmeÿÿ/&"
"280";"00:05:55:03";"00:05:58:15";"Wirtschaftsminister Habeck

will mit Hilfe der FernwÈarme"
"281";"00:05:58:17";"00:05:58:17";"FABstjTdas Projekt Wärmewende voranbringen.ÿÿ\Z"
"282";"00:05:58:17";"00:06:00:20";"das Projekt WÈarmewende voranbringen."
"283";"00:06:01:04";"00:06:01:04";"FABstkN 100.000 Gebäude sollen jährlich³:"
"284";"00:06:01:04";"00:06:03:11";"100.000 GebÈaude sollen jÈahrlich"
"285";"00:06:03:13";"00:06:03:13";"FABstld an Fernwärmesysteme( ( anges¼¸"
"286";"00:06:03:13";"00:06:03:13";"FABst&chlossen werden.Cn"
"287";"00:06:03:13";"00:06:06:22";"an FernwÈarmesysteme

angeschlossen werden."
"288";"00:06:06:24";"00:06:06:24";"FABstmdDas wären nach groben Schätzungen( ( 400."
"289";"00:06:06:24";"00:06:06:24";"FABst@000 700.000 Wohneinheiten, ÿÿ!Í8"
"290";"00:06:06:24";"00:06:12:12";"Das wÈaren nach groben SchÈatzungen

400.000 Ð 700.000 Wohneinheiten,"
