No.;Timecode In;Timecode Out;Subtitle
"131";"00:02:27:14";"00:02:27:14";"FABst>ne diplomatische Offensive ÿÿ#×¸"
"132";"00:02:27:14";"00:02:31:15";"Er nutzt die Tage vor dem Gipfel

fÈur eine diplomatische Offensive Ð"
"133";"00:02:31:19";"00:02:31:19";"FABst1d damit sein Land vielleicht doch( ( l"
"134";"00:02:31:19";"00:02:31:19";"FABst4eine Einladung bekommt:ÿÿ-éà"
"135";"00:02:31:19";"00:02:35:00";"damit sein Land vielleicht doch

eine Einladung bekommt:"
"136";"00:02:35:04";"00:02:35:04";"FABst2F Zur NATO-Mitgliedschaft.ÿÿô4"
"137";"00:02:35:04";"00:02:36:18";"Zur NATO-Mitgliedschaft."
"138";"00:02:36:22";"00:02:36:22";"FABst3d Auch vier Tage( ( vor dem Gi-6"
"139";"00:02:36:22";"00:02:36:22";"FABst$pfel in VilniusEÓ¦"
"140";"00:02:36:22";"00:02:39:06";"Auch vier Tage

vor dem Gipfel in Vilnius"
"141";"00:02:39:10";"00:02:39:10";"FABst4d wird heftig gerungen,( ( wie sich d"
"142";"00:02:39:10";"00:02:39:10";"FABst6as Bündnis positioniert.3X"
"143";"00:02:39:10";"00:02:42:17";"wird heftig gerungen,

wie sich das BÈundnis positioniert."
"144";"00:02:42:21";"00:02:42:21";"FABst58 Klar ist,ÿÿ%@"
"145";"00:02:42:21";"00:02:43:23";"Klar ist,"
"146";"00:02:44:02";"00:02:44:02";"FABst6d dass Kiew von einzelnen Staaten( ( Siu"
"147";"00:02:44:02";"00:02:44:02";"FABst8cherheitszusagen bekommt.ÿÿ)""
"148";"00:02:44:02";"00:02:47:17";"dass Kiew von einzelnen Staaten

Sicherheitszusagen bekommt."
"149";"00:02:47:21";"00:02:47:21";"FABst78 Die Logik:ÿÿ%ýÂ"
"150";"00:02:47:21";"00:02:49:00";"Die Logik:"
"151";"00:02:49:04";"00:02:49:04";"FABst8d Wenn schon nicht( ( der formelley"
"152";"00:02:49:04";"00:02:49:04";"FABst, Beistand der NATO,ÿÿ5½"
"153";"00:02:49:04";"00:02:52:08";"Wenn schon nicht

der formelle Beistand der NATO,"
"154";"00:02:52:12";"00:02:52:12";"FABst9d dann wenigstens( ( bewaffnet HÐ"
"155";"00:02:52:12";"00:02:52:12";"FABst(bis an die Zähne.ÿÿ90@"
"156";"00:02:52:12";"00:02:55:20";"dann wenigstens

bewaffnet bis an die ZÈahne."
"157";"00:02:57:16";"00:02:57:16";"FABst:d Im Bundestag gab es heute( ( schwere ¦"
"158";"00:02:57:16";"00:02:57:16";"FABst@Vorwürfe gegen die Regierung.ÿÿ!gb"
"159";"00:02:57:16";"00:03:01:08";"Im Bundestag gab es heute

schwere VorwÈurfe gegen die Regierung."
"160";"00:03:01:12";"00:03:01:12";"FABst;d In einer hitzigen Debatte zum( ( Heizungs`Î"
"161";"00:03:01:12";"00:03:01:12";"FABst:gesetz warf die Oppositionÿÿ'6"
"162";"00:03:01:12";"00:03:05:04";"In einer hitzigen Debatte zum

Heizungsgesetz warf die Opposition"
"163";"00:03:05:08";"00:03:05:08";"FABst<d der Ampel-Koalition( ( Missachtun}~"
"164";"00:03:05:08";"00:03:05:08";"FABst0g des Parlaments vor.ÿÿ1³Ü"
"165";"00:03:05:08";"00:03:09:04";"der Ampel-Koalition

Missachtung des Parlaments vor."
"166";"00:03:09:08";"00:03:09:08";"FABst=d Das Vorgehen der Koalition( ( sei eind"
"167";"00:03:09:08";"00:03:09:08";"FABst4er Demokratie unwürdig.ÿÿ-f¾"
"168";"00:03:09:08";"00:03:13:10";"Das Vorgehen der Koalition

sei einer Demokratie unwÈurdig."
"169";"00:03:13:14";"00:03:13:14";"FABst>F Eigentlich sollte heuteÿÿÔÔ"
"170";"00:03:13:14";"00:03:15:01";"Eigentlich sollte heute"
"171";"00:03:15:05";"00:03:15:05";"FABst?d das umstrittene Heizungsgesetz( ( vi~"
"172";"00:03:15:05";"00:03:15:05";"FABst.erabschiedet werden.ÿÿ3äv"
"173";"00:03:15:05";"00:03:18:06";"das umstrittene Heizungsgesetz

verabschiedet werden."
"174";"00:03:18:10";"00:03:18:10";"FABst@d Das Bundesverfassungsgericht( ( hatte d-ú"
"175";"00:03:18:10";"00:03:18:10";"FABst8as Gesetzgebungsverfahrenÿÿ)ì¨"
"176";"00:03:18:10";"00:03:22:01";"Das Bundesverfassungsgericht

hatte das Gesetzgebungsverfahren"
"177";"00:03:22:05";"00:03:22:05";"FABstAd wegen zu kurzer Beratungsfristen( ( für Ð¤"
"178";"00:03:22:05";"00:03:22:05";"FABst:die Abgeordneten gestoppt.ÿÿ'\"
"179";"00:03:22:05";"00:03:26:15";"wegen zu kurzer Beratungsfristen

fÈur die Abgeordneten gestoppt."
"180";"00:03:28:00";"00:03:28:00";"FABstBdSchon am Morgen turbulente Szenen:( ( æ"
"181";"00:03:28:00";"00:03:28:00";"FABst0Ein "Hammelsprung".9"
"182";"00:03:28:00";"00:03:31:09";"Schon am Morgen turbulente Szenen:

Ein "Hammelsprung"."
"183";"00:03:31:14";"00:03:31:14";"FABstCdDie Union möchte über den Beschluss ( ( des""
"184";"00:03:31:14";"00:03:31:14";"FABstH Verfassungsgerichts debattieren,!Ä"
"185";"00:03:31:14";"00:03:35:18";"Die Union mÈochte Èuber den Beschluss

des Verfassungsgerichts debattieren,"
"186";"00:03:35:23";"00:03:35:23";"FABstDd der das Heizungsgesetz( ( vorer2"
"187";"00:03:35:23";"00:03:35:23";"FABst(st gestoppt hat. ÿÿ9ø"
"188";"00:03:35:23";"00:03:38:12";"der das Heizungsgesetz

vorerst gestoppt hat."
"189";"00:03:38:16";"00:03:38:16";"FABstEd Der zuständige Minister Habeck( ( is</u>n"
"190";"00:03:38:16";"00:03:38:16";"FABst0t aber nicht mehr da.ÿÿ1Í"
"191";"00:03:38:16";"00:03:42:02";"Der zustÈandige Minister Habeck

ist aber nicht mehr da."
"192";"00:03:42:06";"00:03:42:06";"FABstFdDeshalb zitieren wir nach Paragraf( ( 43iÎ"
"193";"00:03:42:06";"00:03:42:06";"FABstB Absatz 1 der GeschäftsordnungÿÿyZ"
"194";"00:03:42:06";"00:03:46:21";"Deshalb zitieren wir nach Paragraf

43 Absatz 1 der GeschÈaftsordnung"
"195";"00:03:47:00";"00:03:47:00";"FABstGH den Bundesminister Habeck.ÿÿ</u>Ò"
"196";"00:03:47:00";"00:03:49:07";"den Bundesminister Habeck."
"197";"00:03:49:13";"00:03:49:13";"FABstHPDafür gibt es aber keine Mehrheit.ÿÿgÖ"
"198";"00:03:49:13";"00:03:51:19";"DafÈur gibt es aber keine Mehrheit."
"199";"00:03:51:23";"00:03:51:23";"FABstId Der vermisste Minister spricht ( ( wie vN"
"200";"00:03:51:23";"00:03:51:23";"FABst<geplant in der Länderkammerÿÿ%mÂ"
"201";"00:03:51:23";"00:03:55:15";"Der vermisste Minister spricht

wie geplant in der LÈanderkammer"
"202";"00:03:55:19";"00:03:55:19";"FABstJd zu einem anderen Gesetz und wehrt( ( sicb"
"203";"00:03:55:19";"00:03:55:19";"FABst>h später gegen die Vorwürfe.ÿÿ#4"
"204";"00:03:55:19";"00:03:59:21";"zu einem anderen Gesetz und wehrt

sich spÈater gegen die VorwÈurfe."
"205";"00:04:00:01";"00:04:00:01";"FABstKd Es ist eine Frage( ( des Respekts°"
"206";"00:04:00:01";"00:04:00:01";"FABst2 vor der Landeskammer,7Å<"
"207";"00:04:00:01";"00:04:04:03";"Es ist eine Frage

des Respekts vor der Landeskammer,"
"208";"00:04:04:08";"00:04:04:08";"FABstLdsich bei der Beratung der Gesetze( ( h/r"
"209";"00:04:04:08";"00:04:04:08";"FABst8ier auch zu verantworten.1""
"210";"00:04:04:08";"00:04:08:14";"sich bei der Beratung der Gesetze

hier auch zu verantworten."
"211";"00:04:09:00";"00:04:09:00";"FABstMdIm Bundestag geht es dann tatsächlich( ( ùè"
"212";"00:04:09:00";"00:04:09:00";"FABstBum das Gebäudeenergiegesetz.ÿÿM°"
"213";"00:04:09:00";"00:04:12:22";"Im Bundestag geht es dann tatsÈachlich

um das GebÈaudeenergiegesetz."
"214";"00:04:13:01";"00:04:13:01";"FABstNdUnions-Fraktionschef Merz kritisiert,( ( ¦"
"215";"00:04:13:01";"00:04:13:01";"FABst4 dass die Ampelÿÿ-ì|"
"216";"00:04:13:01";"00:04:16:04";"Unions-Fraktionschef Merz kritisiert,

dass die Ampel"
"217";"00:04:16:07";"00:04:16:07";"FABstOd nicht mehr grundsätzlich( ( neu darü:¬"
"218";"00:04:16:07";"00:04:16:07";"FABst2ber diskutieren wolle.ÿÿ/·$"
"219";"00:04:16:07";"00:04:19:19";"nicht mehr grundsÈatzlich

neu darÈuber diskutieren wolle."
"220";"00:04:19:23";"00:04:19:23";"FABstPd Wenn sie jetzt schon( ( für die nÈ`"
"221";"00:04:19:23";"00:04:19:23";"FABst.ächste Sitzungswoche;"
"222";"00:04:19:23";"00:04:23:00";"Wenn sie jetzt schon

fÈur die nÈachste Sitzungswoche"
"223";"00:04:23:04";"00:04:23:04";"FABstQd dieses Gesetz( ( in unverändert</i>h"
"224";"00:04:23:04";"00:04:23:04";"FABst,er Form einbringen:=ë¨"
"225";"00:04:23:04";"00:04:26:20";"dieses Gesetz

in unverÈanderter Form einbringen:"
"226";"00:04:28:21";"00:04:28:21";"FABstRL Das ist ein weiterer Ausdruckÿÿø"
"227";"00:04:28:21";"00:04:32:00";"Das ist ein weiterer Ausdruck"
"228";"00:04:32:10";"00:04:32:10";"FABstSdvon Respektlosigkeit und Ignoranz ( ( dem+ò"
"229";"00:04:32:10";"00:04:32:10";"FABstD Deutschen Bundestag gegenüber.ÿÿWú"
"230";"00:04:32:10";"00:04:37:07";"von Respektlosigkeit und Ignoranz

dem Deutschen Bundestag gegenÈuber."
"231";"00:04:38:09";"00:04:38:09";"FABstTd Die SPD sieht das nicht so,( ( ¢"
"232";"00:04:38:09";"00:04:38:09";"FABst(die Zeit dränge.ÿÿ9n"
"233";"00:04:38:09";"00:04:41:14";"Die SPD sieht das nicht so,

die Zeit drÈange."
"234";"00:04:41:19";"00:04:41:19";"FABstUd Wir wollen( ( mehr Tempo imh"
"235";"00:04:41:19";"00:04:41:19";"FABst Klimaschutz.IÞ*"
"236";"00:04:41:19";"00:04:44:01";"Wir wollen

mehr Tempo im Klimaschutz."
"237";"00:04:44:05";"00:04:44:05";"FABstVd Deswegen werden wir( ( in der nächÛè"
"238";"00:04:44:05";"00:04:44:05";"FABst2sten regulären Sitzung7Mp"
"239";"00:04:44:05";"00:04:47:22";"Deswegen werden wir

in der nÈachsten regulÈaren Sitzung"
"240";"00:04:48:01";"00:04:48:01";"FABstWd des Parlaments das( ( Gebäudeener§"
"241";"00:04:48:01";"00:04:48:01";"FABst6giegesetz verabschieden.ÿÿ+ö*"
"242";"00:04:48:01";"00:04:52:10";"des Parlaments das

GebÈaudeenergiegesetz verabschieden."
"243";"00:04:53:22";"00:04:53:22";"FABstXd Am Nachmittag( ( der nächst°<u>"
"244";"00:04:53:22";"00:04:53:22";"FABst$e Hammelsprung.ÿÿ=²""
"245";"00:04:53:22";"00:04:56:08";"Am Nachmittag

der nÈachste Hammelsprung."
"246";"00:04:56:12";"00:04:56:12";"FABstYd Die AfD zweifelt aber an der( ( Beschlus"ø"
"247";"00:04:56:12";"00:04:56:12";"FABst<sfähigkeit des Bundestages.ÿÿ%c¾"
"248";"00:04:56:12";"00:05:00:05";"Die AfD zweifelt aber an der

BeschlussfÈahigkeit des Bundestages."
"249";"00:05:00:09";"00:05:00:09";"FABstZd Tatsächlich sind nicht mehr( ( genuÝ"
"250";"00:05:00:09";"00:05:00:09";"FABst4g Abgeordnete anwesend.ÿÿ-þâ"
"251";"00:05:00:09";"00:05:03:24";"TatsÈachlich sind nicht mehr

genug Abgeordnete anwesend."
"252";"00:05:04:03";"00:05:04:03";"FABst[d Die Sommerpause( ( beginnt dadurfð"
"253";"00:05:04:03";"00:05:04:03";"FABst.ch ungeplant früher.;!|"
"254";"00:05:04:03";"00:05:07:02";"Die Sommerpause

beginnt dadurch ungeplant frÈuher."
"255";"00:05:07:07";"00:05:07:07";"FABst\d Für die Koalition ein Tiefpunkt( ( inZ"
"256";"00:05:07:07";"00:05:07:07";"FABst8 einer schwierigen Woche.1¨v"
"257";"00:05:07:07";"00:05:10:23";"FÈur die Koalition ein Tiefpunkt

in einer schwierigen Woche."
"258";"00:05:11:03";"00:05:11:03";"FABst]dDer Ampel drohen neue Diskussionen( ( umV@"
"259";"00:05:11:03";"00:05:11:03";"FABstB Haushalt und Heizungsgesetz. ÿÿô:"
"260";"00:05:11:03";"00:05:15:12";"Der Ampel drohen neue Diskussionen

um Haushalt und Heizungsgesetz."
"261";"00:05:19:01";"00:05:19:01";"FABst^d Bundestag und Bundesrat machen ( ( den W¼"
"262";"00:05:19:01";"00:05:19:01";"FABst>eg frei für eine Genehmigungÿÿ#[Ð"
"263";"00:05:19:01";"00:05:22:23";"Bundestag und Bundesrat machen

den Weg frei fÈur eine Genehmigung"
"264";"00:05:23:02";"00:05:23:02";"FABst_d des Hafens Mukran( ( als Standort fÆ"
"265";"00:05:23:02";"00:05:23:02";"FABst.ür ein LNG-Terminal.ÿÿ3~0"
"266";"00:05:23:02";"00:05:27:03";"des Hafens Mukran

als Standort fÈur ein LNG-Terminal."
"267";"00:05:27:14";"00:05:27:14";"FABst`dZwei Spezialschiffe zur Umwandlung( ( 3("
"268";"00:05:27:14";"00:05:27:14";"FABst. von Flüssigerdgasÿÿ3Y4"
"269";"00:05:27:14";"00:05:31:12";"Zwei Spezialschiffe zur Umwandlung

von FlÈussigerdgas"
"270";"00:05:31:17";"00:05:31:17";"FABstad sollen vor Rügen vor Anker gehen,( ( aucÊl"
"271";"00:05:31:17";"00:05:31:17";"FABst>h eine Pipeline ist geplant.ÿÿ#@"
"272";"00:05:31:17";"00:05:36:14";"sollen vor RÈugen vor Anker gehen,

auch eine Pipeline ist geplant."
"273";"00:05:37:10";"00:05:37:10";"FABstbd Umweltschützer fürchten Schäden,( ( auch Æ"
"274";"00:05:37:10";"00:05:37:10";"FABstFdie Landesregierung ist dagegen.ÿÿî"
"275";"00:05:37:10";"00:05:42:09";"UmweltschÈutzer fÈurchten SchÈaden,

auch die Landesregierung ist dagegen."
"276";"00:05:42:22";"00:05:42:22";"FABstcdWirtschaftsminister Habeck (Grüne)( ( â~"
"277";"00:05:42:22";"00:05:42:22";"FABst4verteidigt das Projekt.ÿÿ-ö¸"
"278";"00:05:42:22";"00:05:46:24";"Wirtschaftsminister Habeck (GrÈune)

verteidigt das Projekt."
"279";"00:05:47:03";"00:05:47:03";"FABstdd Es gehe darum,( ( die EnergieverWh"
"280";"00:05:47:03";"00:05:47:03";"FABst,sorgung zu sichern.ÿÿ5ÈÜ"
"281";"00:05:47:03";"00:05:50:02";"Es gehe darum,

die Energieversorgung zu sichern."
"282";"00:05:51:18";"00:05:51:18";"FABstedDie Rohre für die neue Gaspipeline( ( ´("
"283";"00:05:51:18";"00:05:51:18";"FABst4lagern im Hafen Mukran.5
Z"
"284";"00:05:51:18";"00:05:55:12";"Die Rohre fÈur die neue Gaspipeline

lagern im Hafen Mukran."
"285";"00:05:55:16";"00:05:55:16";"FABstfd Sie waren gedacht als Ersatzrohre( ( ò"
"286";"00:05:55:16";"00:05:55:16";"FABst0 für Nord Stream 2.9þ"
