No.;Timecode In;Timecode Out;Subtitle
"77";"00:01:38:13";"00:01:41:08";"Ist eine ÈOl- oder Gas-Heizung

Èalter als 30 Jahre,"
"78";"00:01:41:10";"00:01:41:10";"FABstL muss sie ausgetauscht werden.ÿÿéV"
"79";"00:01:41:10";"00:01:43:03";"muss sie ausgetauscht werden."
"80";"00:01:43:10";"00:01:43:10";"FABstH Aber es gelten Ausnahmen:ÿÿèü"
"81";"00:01:43:10";"00:01:45:05";"Aber es gelten Ausnahmen:"
"82";"00:01:45:07";"00:01:45:07";"FABst d Wer zum Beispiel( ( seit 2002 in"
"83";"00:01:45:07";"00:01:45:07";"FABst, seinem Haus wohnt,ÿÿ5¤<i>"
"84";"00:01:45:07";"00:01:48:04";"Wer zum Beispiel

seit 2002 in seinem Haus wohnt,"
"85";"00:01:48:06";"00:01:48:06";"FABst!d muss eine noch ältere Heizung( ( Ä"
"86";"00:01:48:06";"00:01:48:06";"FABst,nicht austauschen,ÿÿ5ÿâ"
"87";"00:01:48:06";"00:01:51:03";"muss eine noch Èaltere Heizung

nicht austauschen,"
"88";"00:01:51:05";"00:01:51:05";"FABst"H solange sie funktioniert.ÿÿ"
"89";"00:01:51:05";"00:01:52:21";"solange sie funktioniert."
"90";"00:01:53:15";"00:01:53:15";"FABst#J Bei kaputten Heizungen gilt:ÿÿ°&"
"91";"00:01:53:15";"00:01:55:13";"Bei kaputten Heizungen gilt:"
"92";"00:01:56:04";"00:01:56:04";"FABst$d Für eine Übergangsfrist von( ( drei Jahr/f"
"93";"00:01:56:04";"00:01:56:04";"FABst8en darf eine neue Heizungÿÿ)¸Ö"
"94";"00:01:56:04";"00:02:00:03";"FÈur eine ÈUbergangsfrist von

drei Jahren darf eine neue Heizung"
"95";"00:02:00:05";"00:02:00:05";"FABst%d mit fossilen Brennstoffen( ( wie (î"
"96";"00:02:00:05";"00:02:00:05";"FABst0Gas eingebaut werden.ÿÿ1úr"
"97";"00:02:00:05";"00:02:03:05";"mit fossilen Brennstoffen

wie Gas eingebaut werden."
"98";"00:02:03:12";"00:02:03:12";"FABst&VDanach muss aber ausgetauscht werden.ÿÿÞ"
"99";"00:02:03:12";"00:02:05:21";"Danach muss aber ausgetauscht werden."
"100";"00:02:06:06";"00:02:06:06";"FABst'd Oder die Heizung wird( ( z.B. mit e#º"
"101";"00:02:06:06";"00:02:06:06";"FABst<i>ner Wärmepumpe so ergänzt,ÿÿ%´î"
"102";"00:02:06:06";"00:02:09:23";"Oder die Heizung wird

z.B. mit einer WÈarmepumpe so ergÈanzt,"
"103";"00:02:10:00";"00:02:10:00";"FABst(d dass mindestens zu 65 % mit( ( erneuerbK"
"104";"00:02:10:00";"00:02:10:00";"FABst<aren Energien geheizt wird.ÿÿ%»"
"105";"00:02:10:00";"00:02:13:24";"dass mindestens zu 65 % mit

erneuerbaren Energien geheizt wird."
"106";"00:02:15:19";"00:02:15:19";"FABst)d Hausbesitzer über 80 Jahren( ( 2"
"107";"00:02:15:19";"00:02:15:19";"FABst*sind bei Heizungenÿÿ7ÇB"
"108";"00:02:15:19";"00:02:18:18";"Hausbesitzer Èuber 80 Jahren

sind bei Heizungen"
"109";"00:02:18:20";"00:02:18:20";"FABst*d im selbstgenutzten Haus( ( von die~2"
"110";"00:02:18:20";"00:02:18:20";"FABst2sen Pflichten befreit.ÿÿ/"
"111";"00:02:18:20";"00:02:22:06";"im selbstgenutzten Haus

von diesen Pflichten befreit."
"112";"00:02:24:10";"00:02:24:10";"FABst+dNeue Gasheizungen bleiben zulässig,( ( ÕF"
"113";"00:02:24:10";"00:02:24:10";"FABst4 wenn sie in Zukunftÿÿ-óú"
"114";"00:02:24:10";"00:02:28:00";"Neue Gasheizungen bleiben zulÈassig,

wenn sie in Zukunft"
"115";"00:02:28:02";"00:02:28:02";"FABst,d mit 100 % Wasserstoff ( ( betrie;^"
"116";"00:02:28:02";"00:02:28:02";"FABst*ben werden können.ÿÿ7.n"
"117";"00:02:28:02";"00:02:30:23";"mit 100 % Wasserstoff

betrieben werden kÈonnen."
"118";"00:02:33:02";"00:02:33:02";"FABst-dSie dürfen aber nur eingebaut werden,( ( þ"
"119";"00:02:33:02";"00:02:33:02";"FABst@ wenn es in absehbarer Zeitÿÿ!À"
"120";"00:02:33:02";"00:02:37:01";"Sie dÈurfen aber nur eingebaut werden,

wenn es in absehbarer Zeit"
"121";"00:02:37:03";"00:02:37:03";"FABst.d ein Gasnetz geben wird,( ( durch daszf"
"122";"00:02:37:03";"00:02:37:03";"FABst> Wasserstoff geliefert wird.ÿÿ#Ø"
"123";"00:02:37:03";"00:02:40:21";"ein Gasnetz geben wird,

durch das Wasserstoff geliefert wird."
"124";"00:02:40:23";"00:02:40:23";"FABst/d Der Heizungstausch soll( ( staatlA"
"125";"00:02:40:23";"00:02:40:23";"FABst0ich gefördert werden,ÿÿ1Jv"
"126";"00:02:40:23";"00:02:43:22";"Der Heizungstausch soll

staatlich gefÈordert werden,"
"127";"00:02:43:24";"00:02:43:24";"FABst0L um soziale Härten abzufedern.ÿÿj~"
"128";"00:02:43:24";"00:02:45:20";"um soziale HÈarten abzufedern."
"129";"00:02:45:22";"00:02:45:22";"FABst1d Details hierzu gibt es( ( abp8"
"130";"00:02:45:22";"00:02:45:22";"FABst"er noch nicht.ÿÿ?»"
"131";"00:02:45:22";"00:02:48:03";"Details hierzu gibt es

aber noch nicht."
"132";"00:02:48:09";"00:02:48:09";"FABst2d Ende des Jahres 2044( ( darf dann L\"
"133";"00:02:48:09";"00:02:48:09";"FABst.endgültig nicht mehrÿÿ3xL"
"134";"00:02:48:09";"00:02:51:13";"Ende des Jahres 2044

darf dann endgÈultig nicht mehr"
"135";"00:02:51:15";"00:02:51:15";"FABst3d mit fossilen Brennstoffen( ( N"
"136";"00:02:51:15";"00:02:51:15";"FABst&geheizt werden.ÿÿ;8"
"137";"00:02:51:15";"00:02:54:06";"mit fossilen Brennstoffen

geheizt werden."
"138";"00:02:57:19";"00:02:57:19";"FABst4d Daniel Pokraka( ( aus unserem U"
"139";"00:02:57:19";"00:02:57:19";"FABst(Hauptstadtstudio:ÿÿ9øÊ"
"140";"00:02:57:19";"00:03:00:20";"Daniel Pokraka

aus unserem Hauptstadtstudio:"
"141";"00:03:01:10";"00:03:01:10";"FABst5dWas sind die wesentlichen Änderungen( ("
"142";"00:03:01:10";"00:03:01:10";"FABstB zum ursprünglichen Entwurf?ÿÿ¾"
"143";"00:03:01:10";"00:03:05:07";"Was sind die wesentlichen ÈAnderungen

zum ursprÈunglichen Entwurf?"
"144";"00:03:06:07";"00:03:06:07";"FABst6> Es gibt einige.ÿÿûj"
"145";"00:03:06:07";"00:03:07:22";"Es gibt einige."
"146";"00:03:08:10";"00:03:08:10";"FABst7d Es soll auch in einem Neubau( ( {"
"147";"00:03:08:10";"00:03:08:10";"FABst(möglich bleiben,ÿÿ9bÂ"
"148";"00:03:08:10";"00:03:11:14";"Es soll auch in einem Neubau

mÈoglich bleiben,"
"149";"00:03:11:20";"00:03:11:20";"FABst8L eine Hybridheizung einzubauen.ÿÿ÷Ú"
"150";"00:03:11:20";"00:03:14:02";"eine Hybridheizung einzubauen."
"151";"00:03:14:06";"00:03:14:06";"FABst9d Zum Beispiel eine Kombination ( ( aus G2"
"152";"00:03:14:06";"00:03:14:06";"FABst8asheizung und Wärmepumpe.ÿÿ)i"
"153";"00:03:14:06";"00:03:17:22";"Zum Beispiel eine Kombination

aus Gasheizung und WÈarmepumpe."
"154";"00:03:18:04";"00:03:18:04";"FABst:d Es gibt mehr Ausnahmen( ( und Überga§¨"
"155";"00:03:18:04";"00:03:18:04";"FABst:ngsregelungen als geplant.ÿÿ'±"
"156";"00:03:18:04";"00:03:22:11";"Es gibt mehr Ausnahmen

und ÈUbergangsregelungen als geplant."
"157";"00:03:22:18";"00:03:22:18";"FABst;d Es gibt so viele unterschiedliche( ( GegeNþ"
"158";"00:03:22:18";"00:03:22:18";"FABst@benheiten und Erfordernisse. ÿÿ!Òj"
"159";"00:03:22:18";"00:03:27:10";"Es gibt so viele unterschiedliche

Gegebenheiten und Erfordernisse."
"160";"00:03:29:09";"00:03:29:09";"FABst<d Wer über 80 ist, und die( ( selbst ge¢@"
"161";"00:03:29:09";"00:03:29:09";"FABst<nutzte Heizung geht kaputt,ÿÿ%¯â"
"162";"00:03:29:09";"00:03:33:07";"Wer Èuber 80 ist, und die

selbst genutzte Heizung geht kaputt,"
"163";"00:03:33:09";"00:03:33:09";"FABst=d der kann noch mal( ( eine fossileW"
"164";"00:03:33:09";"00:03:33:09";"FABst* Heizung einbauen.ÿÿ7</u>Â"
"165";"00:03:33:09";"00:03:36:14";"der kann noch mal

eine fossile Heizung einbauen."
"166";"00:03:39:12";"00:03:39:12";"FABst>N Da gibt es eine Übergangsfrist.ÿÿ7"
"167";"00:03:39:12";"00:03:41:22";"Da gibt es eine ÈUbergangsfrist."
"168";"00:03:42:03";"00:03:42:03";"FABst?d Gasheizungen, die auf 100 Prozent( ( W,Ð"
"169";"00:03:42:03";"00:03:42:03";"FABst:asserstoff umrüstbar sind,ÿÿ'2Ì"
"170";"00:03:42:03";"00:03:46:09";"Gasheizungen, die auf 100 Prozent

Wasserstoff umrÈustbar sind,"
"171";"00:03:46:13";"00:03:46:13";"FABst@< sind erlaubt.ÿÿ!ÿp"
"172";"00:03:46:13";"00:03:48:08";"sind erlaubt."
"173";"00:03:48:14";"00:03:48:14";"FABstAd Aber nur da, wo das Gasnetz( ( das in mÀ"
"174";"00:03:48:14";"00:03:48:14";"FABstBabsehbarer Zeit auch mitmacht.ÿÿp"
"175";"00:03:48:14";"00:03:53:03";"Aber nur da, wo das Gasnetz

das in absehbarer Zeit auch mitmacht."
"176";"00:03:53:10";"00:03:53:10";"FABstBRWer hat sich am Ende durchgesetzt?ÿÿëº"
"177";"00:03:53:10";"00:03:56:01";"Wer hat sich am Ende durchgesetzt?"
"178";"00:03:57:08";"00:03:57:08";"FABstCH Robert Habeck war wichtig,ÿÿæ"
"179";"00:03:57:08";"00:03:59:15";"Robert Habeck war wichtig,"
"180";"00:03:59:21";"00:03:59:21";"FABstDd dass bei allen Ausnahmen( ( undKz"
"181";"00:03:59:21";"00:03:59:21";"FABst( Übergangsfristenÿÿ9xþ"
"182";"00:03:59:21";"00:04:03:05";"dass bei allen Ausnahmen

und ÈUbergangsfristen"
"183";"00:04:03:08";"00:04:03:08";"FABstEd der Umstieg auf Heizen ( ( mit e'ä"
"184";"00:04:03:08";"00:04:03:08";"FABst.rneuerbaren Energienÿÿ3¢"
"185";"00:04:03:08";"00:04:06:19";"der Umstieg auf Heizen

mit erneuerbaren Energien"
"186";"00:04:06:22";"00:04:06:22";"FABstFJ wirklich verbindlich kommt.ÿÿÃÆ"
"187";"00:04:06:22";"00:04:09:00";"wirklich verbindlich kommt."
"188";"00:04:09:05";"00:04:09:05";"FABstG: Das ist so.ÿÿ#±¬"
"189";"00:04:09:05";"00:04:10:19";"Das ist so."
"190";"00:04:10:23";"00:04:10:23";"FABstHd Für die FDP( ( war Technologie-OøÀ"
"191";"00:04:10:23";"00:04:10:23";"FABst(ffenheit wichtig.ÿÿ9ª"
"192";"00:04:10:23";"00:04:14:10";"FÈur die FDP

war Technologie-Offenheit wichtig."
"193";"00:04:14:15";"00:04:14:15";"FABstIdAlso weniger Fokus auf Wärmepumpen,( ( át"
"194";"00:04:14:15";"00:04:14:15";"FABst:sondern auch Wasserstoff,ÿÿ'î."
"195";"00:04:14:15";"00:04:18:22";"Also weniger Fokus auf WÈarmepumpen,

sondern auch Wasserstoff,"
"196";"00:04:19:02";"00:04:19:02";"FABstJd und zwar nicht nur( ( grüner WasseÎl"
"197";"00:04:19:02";"00:04:19:02";"FABst.rstoff aus Ökostrom.ÿÿ3Ú"
"198";"00:04:19:02";"00:04:22:16";"und zwar nicht nur

grÈuner Wasserstoff aus ÈOkostrom."
"199";"00:04:24:12";"00:04:24:12";"FABstKD Auch das ist möglich.ÿÿ>"
"200";"00:04:24:12";"00:04:26:08";"Auch das ist mÈoglich."
"201";"00:04:26:13";"00:04:26:13";"FABstLd Die SPD hat immer besonders( ( die Soz"
"202";"00:04:26:13";"00:04:26:13";"FABst:ialverträglichkeit betont.ÿÿ'e"
"203";"00:04:26:13";"00:04:31:10";"Die SPD hat immer besonders

die SozialvertrÈaglichkeit betont."
"204";"00:04:35:02";"00:04:35:02";"FABstMPDa müssen wir noch etwas abwarten.ÿÿN"
"205";"00:04:35:02";"00:04:37:13";"Da mÈussen wir noch etwas abwarten."
"206";"00:04:38:12";"00:04:38:12";"FABstNd Wer wie viel Zuschuss bekommt,( ( -ö"
"207";"00:04:38:12";"00:04:38:12";"FABst.ist noch nicht klar.ÿÿ3öÔ"
"208";"00:04:38:12";"00:04:42:07";"Wer wie viel Zuschuss bekommt,

ist noch nicht klar."
"209";"00:04:46:15";"00:04:46:15";"FABstOH Daniel Pokraka in Berlin.ÿÿ b"
"210";"00:04:46:15";"00:04:48:12";"Daniel Pokraka in Berlin."
"211";"00:04:51:16";"00:04:51:16";"FABstPd Das gab es so noch nie( ( in der CF"
"212";"00:04:51:16";"00:04:51:16";"FABst,Geschichte der USA:ÿÿ5Ó"
"213";"00:04:51:16";"00:04:55:00";"Das gab es so noch nie

in der Geschichte der USA:"
"214";"00:04:55:16";"00:04:55:16";"FABstQd Ein ehemaliger Staatspräsident( ( ò2"
"215";"00:04:55:16";"00:04:55:16";"FABst(wird angeklagt.ÿÿ9<u>l"
"216";"00:04:55:16";"00:04:58:15";"Ein ehemaliger StaatsprÈasident

wird angeklagt."
"217";"00:04:59:03";"00:04:59:03";"FABstRdEs ist Donald Trump (76), der jetzt( ( U<"
"218";"00:04:59:03";"00:04:59:03";"FABstDwieder Präsident werden möchte.ÿÿû"
"219";"00:04:59:03";"00:05:03:05";"Es ist Donald Trump (76), der jetzt

wieder PrÈasident werden mÈochte."
"220";"00:05:03:21";"00:05:03:21";"FABstSd Die Anklage gegen ihn( ( ist nfJ"
"221";"00:05:03:21";"00:05:03:21";"FABst*icht überraschend,ÿÿ7gü"
"222";"00:05:03:21";"00:05:06:21";"Die Anklage gegen ihn

ist nicht Èuberraschend,"
"223";"00:05:06:23";"00:05:06:23";"FABstTd sticht aber heraus( ( in vieloÐ"
"224";"00:05:06:23";"00:05:06:23";"FABst$erlei Hinsicht:ÿÿ=³""
"225";"00:05:06:23";"00:05:09:10";"sticht aber heraus

in vielerlei Hinsicht:"
"226";"00:05:09:18";"00:05:09:18";"FABstUd Sie steht im Zusammenhang( ( mit dell>"
"227";"00:05:09:18";"00:05:09:18";"FABst@ikaten Vorwürfen gegen Trump.ÿÿ!a@"
"228";"00:05:09:18";"00:05:13:17";"Sie steht im Zusammenhang

mit delikaten VorwÈurfen gegen Trump."
"229";"00:05:14:17";"00:05:14:17";"FABstVd Konkret geht es( ( um Schweige2ô"
"230";"00:05:14:17";"00:05:14:17";"FABst*geldzahlungen 2016ÿÿ7·Ì"
"231";"00:05:14:17";"00:05:18:22";"Konkret geht es

um Schweigegeldzahlungen 2016"
"232";"00:05:18:24";"00:05:18:24";"FABstWd an die Pornodarstellerin( ( S=ì"
"233";"00:05:18:24";"00:05:18:24";"FABst"tormy Daniels,ÿÿ?Ù<"
"234";"00:05:18:24";"00:05:21:23";"an die Pornodarstellerin

Stormy Daniels,"
"235";"00:05:22:17";"00:05:22:17";"FABstXd die vermutlich( ( falsch dek}Ü"
"236";"00:05:22:17";"00:05:22:17";"FABst$lariert wurden.ÿÿ="
"237";"00:05:22:17";"00:05:25:01";"die vermutlich

falsch deklariert wurden."
"238";"00:05:25:03";"00:05:25:03";"FABstYdOb daraus eine Verurteilung folgt,( ( ,"
"239";"00:05:25:03";"00:05:25:03";"FABst:ist noch nicht abzusehen.ÿÿ'È"
"240";"00:05:25:03";"00:05:28:14";"Ob daraus eine Verurteilung folgt,

ist noch nicht abzusehen."
"241";"00:05:28:16";"00:05:28:16";"FABstZd Trump sieht sich trotzdem( ( wieder inUp"
"242";"00:05:28:16";"00:05:28:16";"FABst4s Weiße Haus einziehen.ÿÿ-0<i>"
"243";"00:05:28:16";"00:05:32:08";"Trump sieht sich trotzdem

wieder ins Weiûe Haus einziehen."
"244";"00:05:32:10";"00:05:32:10";"FABst[d Der Prozess könnte sich( ( für TLn"
"245";"00:05:32:10";"00:05:32:10";"FABst.rump noch auszahlen.ÿÿ3½®"
"246";"00:05:32:10";"00:05:35:05";"Der Prozess kÈonnte sich

fÈur Trump noch auszahlen."
"247";"00:05:35:07";"00:05:35:07";"FABst\< Gudrun Engel.ÿÿ!ÖÔ"
"248";"00:05:35:07";"00:05:36:10";"Gudrun Engel."
"249";"00:05:37:16";"00:05:37:16";"FABst]d Touristenattraktion( ( ist X"
"250";"00:05:37:16";"00:05:37:16";"FABst$er auch heute: Eâ"
"251";"00:05:37:16";"00:05:40:02";"Touristenattraktion

ist er auch heute:"
"252";"00:05:40:04";"00:05:40:04";"FABst^J Der Trump Tower in New York.ã"
"253";"00:05:40:04";"00:05:41:23";"Der Trump Tower in New York."
"254";"00:05:42:04";"00:05:42:04";"FABst_dVon demonstrierenden Anhängern Trumps( ( Ó2"
"255";"00:05:42:04";"00:05:42:04";"FABst@ am Nachmittag keine Spur.ÿÿ!àÖ"
"256";"00:05:42:04";"00:05:46:05";"Von demonstrierenden AnhÈangern Trumps

am Nachmittag keine Spur."
"257";"00:05:47:00";"00:05:47:00";"FABst`d Für die Presse( ( ist die Anklage¸R"
"258";"00:05:47:00";"00:05:47:00";"FABst,erhebung Top-Thema.ÿÿ5Í8"
"259";"00:05:47:00";"00:05:50:06";"FÈur die Presse

ist die Anklageerhebung Top-Thema."
"260";"00:05:51:08";"00:05:51:08";"FABstaPDiese freut sich über die Anklage:ÿÿVÄ"
"261";"00:05:51:08";"00:05:53:11";"Diese freut sich Èuber die Anklage:"
"262";"00:05:54:12";"00:05:54:12";"FABstbB Ich fühle mich gut.ÿÿ#¾"
"263";"00:05:54:12";"00:05:56:03";"Ich fÈuhle mich gut."
"264";"00:05:56:20";"00:05:56:20";"FABstcTWir kommen der Gerechtigkeit näher.ÿÿd&"
"265";"00:05:56:20";"00:05:59:02";"Wir kommen der Gerechtigkeit nÈaher."
"266";"00:06:00:01";"00:06:00:01";"FABstdVEndlich wird vor Gericht verhandelt,ÿÿ2"
"267";"00:06:00:01";"00:06:02:10";"Endlich wird vor Gericht verhandelt,"
"268";"00:06:02:12";"00:06:02:12";"FABsted nicht nur( ( in der öffentliV"
"269";"00:06:02:12";"00:06:02:12";"FABst chen Debatte.ÿÿAÅÔ"
"270";"00:06:02:12";"00:06:04:20";"nicht nur

in der Èoffentlichen Debatte."
"271";"00:06:05:10";"00:06:05:10";"FABstfVDie wird schon lange erhitzt geführt.ÿÿ¾"
"272";"00:06:05:10";"00:06:07:18";"Die wird schon lange erhitzt gefÈuhrt."
"273";"00:06:08:01";"00:06:08:01";"FABstgd Für oder gegen Trump?( ( Das bew½¢"
"274";"00:06:08:01";"00:06:08:01";"FABst.egt weiterhin viele.ÿÿ3¬Ò"
"275";"00:06:08:01";"00:06:11:04";"FÈur oder gegen Trump?

Das bewegt weiterhin viele."
"276";"00:06:12:01";"00:06:12:01";"FABsthd Heute sind die Zeitungen( ( schCZ"
"277";"00:06:12:01";"00:06:12:01";"FABst&nell vergriffen.ÿÿ;ã"
"278";"00:06:12:01";"00:06:14:19";"Heute sind die Zeitungen

schnell vergriffen."
"279";"00:06:14:21";"00:06:14:21";"FABstiREinmal mehr spaltet Trump das Land.ÿÿ "
"280";"00:06:14:21";"00:06:17:01";"Einmal mehr spaltet Trump das Land."
"281";"00:06:18:04";"00:06:18:04";"FABstjPIch hoffe, er geht ins Gefängnis.ÿÿsR"
"282";"00:06:18:04";"00:06:20:05";"Ich hoffe, er geht ins GefÈangnis."
"283";"00:06:20:07";"00:06:20:07";"FABstkPEr verdient es, er ist kriminell.ÿÿÆ"
"284";"00:06:20:07";"00:06:22:10";"Er verdient es, er ist kriminell."
"285";"00:06:22:12";"00:06:22:12";"FABstld Hab ein schönes Leben( ( in orangeÓ"
"286";"00:06:22:12";"00:06:22:12";"FABst2ner Gefängniskleidung!ÿÿ/F"
"287";"00:06:22:12";"00:06:25:18";"Hab ein schÈones Leben

in orangener GefÈangniskleidung!"
"288";"00:06:27:05";"00:06:27:05";"FABstmd Ich weiß nicht,( ( warum sie Ë"
