No.;Timecode In;Timecode Out;Subtitle
46;00:01:03:00;00:01:03:00;FABstd Jetzt fährt die Justiz( ( schärfwD
47;00:01:03:00;00:01:03:00;FABst*ere Geschütze auf.ÿÿ7¢
48;00:01:03:00;00:01:05:17;"Jetzt fÈahrt die Justiz

schÈarfere GeschÈutze auf."
49;00:01:05:19;00:01:05:19;FABstdHeute gab es bundesweite Razzien( ( gege/²
50;00:01:05:19;00:01:05:19;FABst:n Mitglieder der Bewegung.ÿÿ'éj
51;00:01:05:19;00:01:09:10;"Heute gab es bundesweite Razzien

gegen Mitglieder der Bewegung."
52;00:01:09:12;00:01:09:12;FABstd Die Letzte Generation( ( sei eine kr
53;00:01:09:12;00:01:09:12;FABst0iminelle Vereinigung.ÿÿ1°^
54;00:01:09:12;00:01:12:17;"Die Letzte Generation

sei eine kriminelle Vereinigung."
55;00:01:12:19;00:01:12:19;FABstd An der Frage( ( scheiden sickÚ
56;00:01:12:19;00:01:12:19;"FABst""h die Geister.ÿÿ?ü"
57;00:01:12:19;00:01:15:03;"An der Frage

scheiden sich die Geister."
58;00:01:15:05;00:01:15:05;FABstL Max Kell und Andre Kartschall.ÿÿÊN
59;00:01:15:05;00:01:17:09;Max Kell und Andre Kartschall.
60;00:01:20:22;00:01:20:22;FABstd Um kurz nach 7 Uhr morgens( ( kommt mâ
61;00:01:20:22;00:01:20:22;FABst2die Polizei in Berlin,7ì:
62;00:01:20:22;00:01:25:12;"Um kurz nach 7 Uhr morgens

kommt die Polizei in Berlin,"
63;00:01:25:14;00:01:25:14;"FABstd Bayern, Hessen( ( und vier weite;"
64;00:01:25:14;00:01:25:14;FABst*ren Bundesländern.?JÖ
65;00:01:25:14;00:01:29:09;"Bayern, Hessen

und vier weiteren BundeslÈandern."
66;00:01:29:16;00:01:29:16;FABstd Auch bei ihm klingelt es:( ( Ingo BleA
67;00:01:29:16;00:01:29:16;FABst2chschmidt in Augsburg.ÿÿ/t
68;00:01:29:16;00:01:33:15;"Auch bei ihm klingelt es:

Ingo Blechschmidt in Augsburg."
69;00:01:33:17;00:01:33:17;FABstd Er stand im Impressum( ( der heute bq
70;00:01:33:17;00:01:33:17;FABst6eschlagnahmten Homepage.ÿÿ+À
71;00:01:33:17;00:01:37:23;"Er stand im Impressum

der heute beschlagnahmten Homepage."
72;00:01:38:05;00:01:38:05;FABstdEr sagt, er habe nur Telefondienst( ( 8<u>
73;00:01:38:05;00:01:38:05;FABst6für die Gruppe gemacht -ÿÿ+<i>
74;00:01:38:05;00:01:43:01;"Er sagt, er habe nur Telefondienst

fÈur die Gruppe gemacht -"
75;00:01:43:03;00:01:43:03;"FABstd und die Vorwürfe( ( seien vöY"""
76;00:01:43:03;00:01:43:03;FABst$llig überzogen.ÿÿ=(
77;00:01:43:03;00:01:45:16;"und die VorwÈurfe

seien vÈollig Èuberzogen."
78;00:01:45:21;00:01:45:21;FABstd Eine kriminelle Vereinigung( ( ist(Ì
79;00:01:45:21;00:01:45:21;FABst2 was ganz Erhebliches.7ÄH
80;00:01:45:21;00:01:49:01;"Eine kriminelle Vereinigung

ist was ganz Erhebliches."
81;00:01:49:05;00:01:49:05;FABstd Gangsterbanden,( ( die sich z
82;00:01:49:05;00:01:49:05;FABst(usammenschließen,Aô
83;00:01:49:05;00:01:51:22;"Gangsterbanden,

die sich zusammenschlieûen,"
84;00:01:51:24;00:01:51:24;FABstNum nachts Straftaten zu begehen.ÿÿÜ
85;00:01:51:24;00:01:53:24;um nachts Straftaten zu begehen.
86;00:01:54:03;00:01:54:03;FABst d Die Letzte Generation und ich vom( ( KliH
87;00:01:54:03;00:01:54:03;FABstHma-Camp engagieren uns friedlich.ÿÿ©Î
88;00:01:54:03;00:02:00:13;"Die Letzte Generation und ich vom

Klima-Camp engagieren uns friedlich."
89;00:02:01:06;00:02:01:06;FABst!L Was ist die Letzte Generation?ÿÿõ¤
90;00:02:01:06;00:02:03:16;Was ist die Letzte Generation?
91;00:02:04:01;00:02:04:01;"FABst""d Eine Protestgruppe,( ( die ê"
92;00:02:04:01;00:02:04:01;FABst$quasi nebenbei ÿÿ=X
93;00:02:04:01;00:02:06:16;"Eine Protestgruppe,

die quasi nebenbei"
94;00:02:06:18;00:02:06:18;FABst#d Straftaten wie Nötigung begeht ( ( oder Ì|
95;00:02:06:18;00:02:06:18;FABst>eine Kriminelle Vereinigung?ÿÿ#£®
96;00:02:06:18;00:02:12:07;"Straftaten wie NÈotigung begeht

oder eine Kriminelle Vereinigung?"
97;00:02:12:14;00:02:12:14;FABst$d Eher Letzteres, glaubt die( ( Generalstg
98;00:02:12:14;00:02:12:14;FABst8aatsanwaltschaft München.ÿÿ) :
99;00:02:12:14;00:02:16:11;"Eher Letzteres, glaubt die

Generalstaatsanwaltschaft MÈunchen."
100;00:02:16:13;00:02:16:13;FABst%dDie Gruppe sammele sogar Geld ein,( ( um ih4<u>
101;00:02:16:13;00:02:16:13;FABst@re Straftaten zu finanzieren.ÿÿ!ÃR
102;00:02:16:13;00:02:20:17;"Die Gruppe sammele sogar Geld ein,

um ihre Straftaten zu finanzieren."
103;00:02:22:12;00:02:22:12;FABst&dOb die Tatsachen ausreichend sind( ( für <u>Þ
104;00:02:22:12;00:02:22:12;FABst@eine kriminelle Vereinigung, )Ñ
105;00:02:22:12;00:02:26:15;"Ob die Tatsachen ausreichend sind

fÈur eine kriminelle Vereinigung,"
106;00:02:26:17;00:02:26:17;FABst'd wird sich am Ende dieses( ( Ermittl]è
107;00:02:26:17;00:02:26:17;FABst2ungsverfahrens zeigen.7âP
108;00:02:26:17;00:02:29:17;"wird sich am Ende dieses

Ermittlungsverfahrens zeigen."
109;00:02:29:19;00:02:29:19;FABst(D Einen Anfangsverdachtÿÿ³¶
110;00:02:29:19;00:02:31:05;Einen Anfangsverdacht
111;00:02:31:07;00:02:31:07;FABst)d hat man aufgrund( ( dieser SpendyD
112;00:02:31:07;00:02:31:07;FABst*enkampagne bejaht.ÿÿ7ÿ
113;00:02:31:07;00:02:34:08;"hat man aufgrund

dieser Spendenkampagne bejaht."
114;00:02:34:10;00:02:34:10;FABst*d Auch der Ermittlungsrichter, der ( ( dieE¾
115;00:02:34:10;00:02:34:10;FABstF Durchsuchungsbeschlüsse erließ.ÿÿö
116;00:02:34:10;00:02:39:02;"Auch der Ermittlungsrichter, der

die DurchsuchungsbeschlÈusse erlieû."
117;00:02:39:20;00:02:39:20;FABst+d Zuvor war die( ( GeneralstaatsaC8
118;00:02:39:20;00:02:39:20;FABst4nwaltschaft schriftlichÿÿ-ÀX
119;00:02:39:20;00:02:42:21;"Zuvor war die

Generalstaatsanwaltschaft schriftlich"
120;00:02:42:24;00:02:42:24;FABst,Petwas übers Ziel hinausgeschossen.ÿÿ8
121;00:02:42:24;00:02:45:16;etwas Èubers Ziel hinausgeschossen.
122;00:02:45:18;00:02:45:18;"FABst-d ""Die Letzte Generation( ( stellt eineq"
123;00:02:45:18;00:02:45:18;FABst4 kriminelle Vereinigungÿÿ-¿¼
124;00:02:45:18;00:02:49:14;"""Die Letzte Generation

stellt eine kriminelle Vereinigung"
125;00:02:49:17;00:02:49:17;"FABst.L gemäß Paragraph 129 StGb dar!""ÿÿÀ$"
126;00:02:49:17;00:02:52:11;"gemÈaû Paragraph 129 StGb dar!"""
127;00:02:52:13;00:02:52:13;FABst/N Das ist aber noch nicht geklärt.ÿÿ¢
128;00:02:52:13;00:02:55:08;Das ist aber noch nicht geklÈart.
129;00:02:57:12;00:02:57:12;FABst0d Ob sie die Kriterien für eine( ( krimi×B
130;00:02:57:12;00:02:57:12;FABst:nelle Vereinigung erfüllt,/à
131;00:02:57:12;00:03:02:16;"Ob sie die Kriterien fÈur eine

kriminelle Vereinigung erfÈullt,"
132;00:03:02:18;00:03:02:18;FABst1D steht noch nicht fest.!
133;00:03:02:18;00:03:04:14;steht noch nicht fest.
134;00:03:04:24;00:03:04:24;FABst2< Das ist offen.ÿÿ!
135;00:03:04:24;00:03:06:09;Das ist offen.
136;00:03:07:05;00:03:07:05;FABst3d Die Antwort ist komplex,( ( die Gerir°
137;00:03:07:05;00:03:07:05;FABst4chte müssen das klären.ÿÿ-H
138;00:03:07:05;00:03:11:15;"Die Antwort ist komplex,

die Gerichte mÈussen das klÈaren."
139;00:03:12:06;00:03:12:06;FABst4d In Berlin gilt die Gruppe nicht( ( al4¤
140;00:03:12:06;00:03:12:06;FABst8s kriminelle Vereinigung.ÿÿ)ê,
141;00:03:12:06;00:03:17:10;"In Berlin gilt die Gruppe nicht

als kriminelle Vereinigung."
142;00:03:17:12;00:03:17:12;FABst5d Hier hatte sie den Verkehr( ( auf der ¢
143;00:03:17:12;00:03:17:12;FABst8Stadtautobahn lahmgelegt,ÿÿ)¼2
144;00:03:17:12;00:03:22:17;"Hier hatte sie den Verkehr

auf der Stadtautobahn lahmgelegt,"
145;00:03:22:19;00:03:22:19;FABst6J zum Ärger vieler Autofahrer.ÿÿ$
146;00:03:22:19;00:03:25:06;zum ÈArger vieler Autofahrer.
147;00:03:25:17;00:03:25:17;FABst7d Heute Nachmittag( ( Pressekon'Ä
148;00:03:25:17;00:03:25:17;"FABst&ferenz in Berlin`;¿d"
149;00:03:25:17;00:03:28:20;"Heute Nachmittag

Pressekonferenz in Berlin"
150;00:03:28:22;00:03:28:22;FABst8Runter beachtlichem Medieninteresse.`ñ
151;00:03:28:22;00:03:31:16;unter beachtlichem Medieninteresse.
152;00:03:31:18;00:03:31:18;FABst9D Man will weitermachen.`2
153;00:03:31:18;00:03:33:13;Man will weitermachen.
154;00:03:37:07;00:03:37:07;FABst:d Wir müssen jetzt( ( weiter WidÌ²
155;00:03:37:07;00:03:37:07;FABst&erstand leisten.C
156;00:03:37:07;00:03:40:07;"Wir mÈussen jetzt

weiter Widerstand leisten."
157;00:03:40:10;00:03:40:10;"FABst;d Denn wir müssen uns( ( weiter laut§Ú"
158;00:03:40:10;00:03:40:10;FABst2stark dafür einsetzen,72Â
159;00:03:40:10;00:03:44:12;"Denn wir mÈussen uns

weiter lautstark dafÈur einsetzen,"
160;00:03:44:14;00:03:44:14;"FABst<J dass Leben geschützt werden.ÿÿ;"
161;00:03:44:14;00:03:46:15;dass Leben geschÈutzt werden.
162;00:03:46:17;00:03:46:17;FABst=PDas hat gerade oberste Priorität.ÿÿ0
163;00:03:46:17;00:03:49:05;Das hat gerade oberste PrioritÈat.
164;00:03:49:07;00:03:49:07;FABst>d Deswegen fordern wir( ( alle Bürg<i>j
165;00:03:49:07;00:03:49:07;FABst<er*innen dieses Landes auf,ÿÿ%éD
166;00:03:49:07;00:03:53:22;"Deswegen fordern wir

alle BÈurger*innen dieses Landes auf,"
167;00:03:53:24;00:03:53:24;FABst?d sich nächsten Mittwoch( ( an Protest×
168;00:03:53:24;00:03:53:24;FABst2märsche zu beteiligen.ÿÿ/!P
169;00:03:53:24;00:03:57:06;"sich nÈachsten Mittwoch

an ProtestmÈarsche zu beteiligen."
170;00:03:57:08;00:03:57:08;FABst@H Heute ist einer in Berlin.ÿÿ.
171;00:03:57:08;00:03:59:07;Heute ist einer in Berlin.
172;00:03:59:15;00:03:59:15;FABstAd Das Ergebnis: Die Straße( ( des 17. Jï
173;00:03:59:15;00:03:59:15;FABst>uni ist zeitweilig gesperrt.ÿÿ#éD
174;00:03:59:15;00:04:03:18;"Das Ergebnis: Die Straûe

des 17. Juni ist zeitweilig gesperrt."
175;00:04:03:20;00:04:03:20;FABstBd Zum Protestzug( ( kommen wieder vu`
176;00:04:03:20;00:04:03:20;FABst.iele Medienvertreterÿÿ3<u>
177;00:04:03:20;00:04:06:17;"Zum Protestzug

kommen wieder viele Medienvertreter"
178;00:04:06:19;00:04:06:19;FABstCF und rund 400 Teilnehmer.ÿÿ²Ì
179;00:04:06:19;00:04:08:08;und rund 400 Teilnehmer.
180;00:04:11:01;00:04:11:01;FABstDd Felor Badenberg, CDU-Politikerin ( ( und/@
181;00:04:11:01;00:04:11:01;FABstF neue Justizsenatorin in Berlin.ÿÿà®
182;00:04:11:01;00:04:15:04;"Felor Badenberg, CDU-Politikerin

und neue Justizsenatorin in Berlin."
183;00:04:15:09;00:04:15:09;FABstEH Guten Abend.Guten Abend.ÿÿø
184;00:04:15:09;00:04:17:04;Guten Abend.Guten Abend.
185;00:04:17:16;00:04:17:16;FABstFd Innenministerin Faeser sagte,( ( dass d(¾
186;00:04:17:16;00:04:17:16;FABst<i>e Maßnahmen heute zeigten,ÿÿ%r
187;00:04:17:16;00:04:22:02;"Innenministerin Faeser sagte,

dass die Maûnahmen heute zeigten,"
188;00:04:22:05;00:04:22:05;FABstGd dass der Rechtsstaat sich nicht( ( auf UÊ
189;00:04:22:05;00:04:22:05;FABst<der Nase herumtanzen ließe.ÿÿ%\
190;00:04:22:05;00:04:26:16;"dass der Rechtsstaat sich nicht

auf der Nase herumtanzen lieûe."
191;00:04:26:22;00:04:26:22;FABstHL War das die letzten Monate so?ÿÿËò
192;00:04:26:22;00:04:29:01;War das die letzten Monate so?
193;00:04:29:11;00:04:29:11;FABstIL Das würde ich so nicht sagen.ÿÿ*f
194;00:04:29:11;00:04:32:01;Das wÈurde ich so nicht sagen.
195;00:04:35:23;00:04:35:23;FABstJd Aber die letzten Vorfälle haben( ( geze¨æ
196;00:04:35:23;00:04:35:23;FABst<i>gt, dass der Protest sich ÿÿ%¾
197;00:04:35:23;00:04:40:12;"Aber die letzten VorfÈalle haben

gezeigt, dass der Protest sich"
198;00:04:40:16;00:04:40:16;FABstKd verändert hat,( ( eine neue QualÔz
199;00:04:40:16;00:04:40:16;FABst,ität und Quantität.ÿÿ5úÐ
200;00:04:40:16;00:04:44:02;"verÈandert hat,

eine neue QualitÈat und QuantitÈat."
201;00:04:44:06;00:04:44:06;FABstLd Das sind Sachverhalte,( ( die ne~
202;00:04:44:06;00:04:44:06;FABst*u bewertet werden.ÿÿ7¦d
203;00:04:44:06;00:04:47:13;"Das sind Sachverhalte,

die neu bewertet werden."
204;00:04:47:17;00:04:47:17;FABstMF Das ist heute geschehen.ÿÿÙ,
205;00:04:47:17;00:04:49:01;Das ist heute geschehen.
206;00:04:51:14;00:04:51:14;FABstNRErfüllt denn die Letzte GenerationÿÿT\
207;00:04:51:14;00:04:54:00;ErfÈullt denn die Letzte Generation
208;00:04:54:04;00:04:54:04;FABstOd die Kriterien( ( einer kriminel
209;00:04:54:04;00:04:54:04;"FABst&len Vereinigung?ÿÿ;Ù"
210;00:04:54:04;00:04:57:06;"die Kriterien

einer kriminellen Vereinigung?"
211;00:04:58:20;00:04:58:20;FABstPd Die Frage kann man( ( pauschal!T
212;00:04:58:20;00:04:58:20;FABst( nicht behaupten.ÿÿ9Þ
213;00:04:58:20;00:05:01:23;"Die Frage kann man

pauschal nicht behaupten."
214;00:05:02:02;00:05:02:02;FABstQN Es kommt auf den Einzelfall an.ÿÿºä
215;00:05:02:02;00:05:04:18;Es kommt auf den Einzelfall an.
216;00:05:06:00;00:05:06:00;FABstRF Um welche Gruppe genau.ÿÿ¾
217;00:05:06:00;00:05:08:03;Um welche Gruppe genau.
218;00:05:10:21;00:05:10:21;FABstSN Man kann nicht genau behaupten,ÿÿÄ|
219;00:05:10:21;00:05:13:00;Man kann nicht genau behaupten,
220;00:05:13:02;00:05:13:02;FABstTd dass die Letzte Generation( (
221;00:05:13:02;00:05:13:02;FABst$kriminell ist.ÿÿ=à*
222;00:05:13:02;00:05:16:12;"dass die Letzte Generation

kriminell ist."
223;00:05:16:17;00:05:16:17;FABstUTUnabhängig davon ist es eine Frage,ÿÿö
224;00:05:16:17;00:05:19:05;UnabhÈangig davon ist es eine Frage,
225;00:05:19:10;00:05:19:10;FABstVd die die Gerichte( ( zu entsAÂ
226;00:05:19:10;00:05:19:10;"FABst""cheiden haben.ÿÿ?öJ"
227;00:05:19:10;00:05:22:01;"die die Gerichte

zu entscheiden haben."
228;00:05:23:21;00:05:23:21;FABstWd Sie wollen sie in Teilen( ( als krimiaL
229;00:05:23:21;00:05:23:21;FABst6nell einstufen? Richtig?ÿÿ+Ì¸
230;00:05:23:21;00:05:31:04;"Sie wollen sie in Teilen

als kriminell einstufen? Richtig?"
231;00:05:32:24;00:05:32:24;FABstX4 Nein.ÿÿ)¡
232;00:05:32:24;00:05:33:24;Nein.
233;00:05:34:22;00:05:34:22;FABstYdIch will nur sagen, dass man sie( ( nichtI¶
234;00:05:34:22;00:05:34:22;FABst< als kriminelle Vereinigungÿÿ%á²
235;00:05:34:22;00:05:39:11;"Ich will nur sagen, dass man sie

nicht als kriminelle Vereinigung"
236;00:05:39:15;00:05:39:15;FABstZ> einstufen kann.ÿÿÄ
237;00:05:39:15;00:05:40:17;einstufen kann.
238;00:05:42:00;00:05:42:00;FABst[NEs geht immer um den Einzelfall.ÿÿå^
239;00:05:42:00;00:05:44:18;Es geht immer um den Einzelfall.
240;00:05:44:21;00:05:44:21;FABst\TDen haben die Gerichte zu bewerten.ÿÿÞ
241;00:05:44:21;00:05:47:20;Den haben die Gerichte zu bewerten.
242;00:05:49:15;00:05:49:15;FABst]> Man fragt sich,ÿÿ¦¬
243;00:05:49:15;00:05:50:17;Man fragt sich,
244;00:05:50:22;00:05:50:22;FABst^dwenn Menschen zu spät zu Terminen( ( Ô
245;00:05:50:22;00:05:50:22;FABst6kommen, ist das lästig.ÿÿ+O^
246;00:05:50:22;00:05:54:22;"wenn Menschen zu spÈat zu Terminen

kommen, ist das lÈastig."
247;00:05:57:19;00:05:57:19;FABst_d Aber muss man dafür( ( so vieleú
248;00:05:57:19;00:05:57:19;"FABst& Razzien machen?ÿÿ;8"
249;00:05:57:19;00:06:01:06;"Aber muss man dafÈur

so viele Razzien machen?"
250;00:06:03:07;00:06:03:07;FABst`d Was die Maßnahmen jetzt( ( inú
251;00:06:03:07;00:06:03:07;"FABst& Bayern angehen,ÿÿ;d"
252;00:06:03:07;00:06:06:19;"Was die Maûnahmen jetzt

in Bayern angehen,"
253;00:06:06:23;00:06:06:23;FABstaVvon der dortigen Staatsanwaltschaft:ÿÿê>
254;00:06:06:23;00:06:10:00;von der dortigen Staatsanwaltschaft:
255;00:06:10:10;00:06:10:10;FABstbRDie möchte ich nicht kommentieren.ÿÿ.
256;00:06:10:10;00:06:13:08;Die mÈochte ich nicht kommentieren.
257;00:06:13:20;00:06:13:20;FABstcd Ich kenne den Sachverhalt( ( [
258;00:06:13:20;00:06:13:20;"FABst"" nicht ganz.ÿÿ?´^"
259;00:06:13:20;00:06:16:24;"Ich kenne den Sachverhalt

nicht ganz."
260;00:06:17:10;00:06:17:10;FABstdd Das ist nicht( ( mein Verant°
261;00:06:17:10;00:06:17:10;"FABst&wortungsbereich.ÿÿ;½R"
262;00:06:17:10;00:06:20:20;"Das ist nicht

mein Verantwortungsbereich."
263;00:06:21:12;00:06:21:12;FABsteB In Berlin sehen wir,ÿÿÖR
264;00:06:21:12;00:06:22:23;In Berlin sehen wir,
265;00:06:25:22;00:06:25:22;FABstfd dass hier tagtäglich( ( Mensche²h
266;00:06:25:22;00:06:25:22;FABst*n genötigt werden.ÿÿ7+`
267;00:06:25:22;00:06:29:10;"dass hier tagtÈaglich

Menschen genÈotigt werden."
268;00:06:29:14;00:06:29:14;FABstgPMit Gewalt im juristischen Sinne.ÿÿÌÆ
269;00:06:29:14;00:06:32:08;Mit Gewalt im juristischen Sinne.
270;00:06:32:21;00:06:32:21;FABsthL Wie das der Film gezeigt hat.ÿÿ·n
271;00:06:32:21;00:06:35:10;Wie das der Film gezeigt hat.
272;00:06:36:05;00:06:36:05;FABstid Menschen kommen nicht( ( pünkµÀ
273;00:06:36:05;00:06:36:05;FABst(tlich zur Arbeit.ÿÿ9ü<i>
274;00:06:36:05;00:06:39:15;"Menschen kommen nicht

pÈunktlich zur Arbeit."
275;00:06:39:19;00:06:39:19;FABstjd Können ihre Kinder nicht( ( püú
276;00:06:39:19;00:06:39:19;"FABst&nktlich abholen.ÿÿ;â¢"
277;00:06:39:19;00:06:42:20;"KÈonnen ihre Kinder nicht

pÈunktlich abholen."
278;00:06:43:00;00:06:43:00;FABstkPGeschäftstermine werden versäumt.ÿÿØä
279;00:06:43:00;00:06:45:19;GeschÈaftstermine werden versÈaumt.
280;00:06:46:06;00:06:46:06;FABstlN Finanzielle Einbußen entstehen.ÿÿgÀ
281;00:06:46:06;00:06:48:23;Finanzielle Einbuûen entstehen.
282;00:06:51:08;00:06:51:08;FABstmd Mehr Sorge macht die Tatsache,( ( .h
283;00:06:51:08;00:06:51:08;FABst( dass Feuerwehrÿÿ9°X
284;00:06:51:08;00:06:55:00;"Mehr Sorge macht die Tatsache,

dass Feuerwehr"
285;00:06:57:22;00:06:57:22;FABstnd Polizeiwagen,( ( Krankenwagen O~
286;00:06:57:22;00:06:57:22;FABst4nicht mehr durchkommen.ÿÿ-×Æ
287;00:06:57:22;00:07:01:24;"Polizeiwagen,

Krankenwagen nicht mehr durchkommen."
288;00:07:04:07;00:07:04:07;FABstodDiesbezüglich sind wir in einem ( ( engenýê
289;00:07:04:07;00:07:04:07;FABst< Austausch mit der Polizei.ÿÿ%ÊX
290;00:07:04:07;00:07:08:21;"DiesbezÈuglich sind wir in einem

engen Austausch mit der Polizei."
291;00:07:09:00;00:07:09:00;FABstpJ Und mit der Innenverwaltung.ÿÿÌÌ
292;00:07:09:00;00:07:11:10;Und mit der Innenverwaltung.
293;00:07:11:14;00:07:11:14;FABstqREs gibt Fälle, wo nachweisbar ist,ÿÿJ
294;00:07:11:14;00:07:14:10;Es gibt FÈalle, wo nachweisbar ist,
295;00:07:17:12;00:07:17:12;FABstrd dass Krankenwagen mit Verdacht( ( auf S&È
296;00:07:17:12;00:07:17:12;FABstBchlaganfall, Herzerkrankungen,ÿÿÁò
297;00:07:17:12;00:07:22:17;"dass Krankenwagen mit Verdacht

auf Schlaganfall, Herzerkrankungen,"
298;00:07:23:06;00:07:23:06;FABstsd bis zu 26 Minuten später( ( im KrÎ¶
299;00:07:23:06;00:07:23:06;FABst,ankenhaus ankommen.ÿÿ5ö
300;00:07:23:06;00:07:27:06;"bis zu 26 Minuten spÈater

im Krankenhaus ankommen."
301;00:07:28:20;00:07:28:20;FABsttd Wir können alle froh sein,( ( dass ¶
302;00:07:28:20;00:07:28:20;FABst0da nichts passierte. ÿÿ1ð
303;00:07:28:20;00:07:32:12;"Wir kÈonnen alle froh sein,

dass da nichts passierte."
304;00:07:32:16;00:07:32:16;FABstuL Ich möchte mir nicht ausmalen,ÿÿÔ
305;00:07:32:16;00:07:35:06;Ich mÈochte mir nicht ausmalen,
306;00:07:37:05;00:07:37:05;FABstvd und auch nicht( ( die Verant+p
307;00:07:37:05;00:07:37:05;FABst$wortung tragen,ÿÿ=
308;00:07:37:05;00:07:40:01;"und auch nicht

die Verantwortung tragen,"
309;00:07:40:03;00:07:40:03;FABstwNdass die nicht pünktlich kommen.ÿÿö
310;00:07:40:03;00:07:42:18;dass die nicht pÈunktlich kommen.
311;00:07:42:20;00:07:42:20;FABstxJ Und womöglich jemand stirbt.ÿÿ
312;00:07:42:20;00:07:45:01;Und womÈoglich jemand stirbt.
313;00:07:45:05;00:07:45:05;FABstyd Das hat( ( die Protestbeweg¬
314;00:07:45:05;00:07:45:05;FABst$ung auch nicht.ÿÿ=ÁJ
315;00:07:45:05;00:07:47:22;"Das hat

die Protestbewegung auch nicht."
316;00:07:48:01;00:07:48:01;FABstzF Die will das verhindern.ÿÿõÖ
317;00:07:48:01;00:07:50:05;Die will das verhindern.
318;00:07:56:08;00:07:56:08;FABst{d Der Grund, warum in den Fällen( ( die Fr~
319;00:07:56:08;00:07:56:08;FABst:agen zu spät ankamen, ist:ÿÿ'zt
320;00:07:56:08;00:08:02:21;"Der Grund, warum in den FÈallen

die Fragen zu spÈat ankamen, ist:"
321;00:08:03:15;00:08:03:15;FABst|d große Teile der Stadt( ( wur¯n
