No.;Timecode In;Timecode Out;Subtitle
1255;00:27:24:03;00:27:24:03;FABst: wollte Tweed herstellen. ÿÿ'Ê
1256;00:27:24:03;00:27:27:14;"Unser VorgÈanger war Tuchmacher,

der wollte Tweed herstellen."
1257;00:27:27:16;00:27:27:16;FABstÐd Deswegen haben wir( ( viele Farà°
1258;00:27:27:16;00:27:27:16;FABst(ben in der Herde.ÿÿ9±H
1259;00:27:27:16;00:27:30:23;"Deswegen haben wir

viele Farben in der Herde."
1260;00:27:31:02;00:27:31:02;FABstÑd Aber unser Haupteinkommen ( ( ist d³Ì
1261;00:27:31:02;00:27:31:02;FABst0ie Landschaftspflege.ÿÿ1¬
1262;00:27:31:02;00:27:34:15;"Aber unser Haupteinkommen

ist die Landschaftspflege."
1263;00:27:35:05;00:27:35:05;FABstÒJ Denn Wolle oder Lammfleischÿÿ|
1264;00:27:35:05;00:27:37:09;Denn Wolle oder Lammfleisch
1265;00:27:37:11;00:27:37:11;FABstÓd machen bei Schäfern heutzutage ( ( nur e~
1266;00:27:37:11;00:27:37:11;FABst>twa 30 % des Einkommens aus.ÿÿ#2
1267;00:27:37:11;00:27:41:15;"machen bei SchÈafern heutzutage

nur etwa 30 % des Einkommens aus."
1268;00:27:41:17;00:27:41:17;FABstÔd Der Rest sind( ( Gelder und Ó®
1269;00:27:41:17;00:27:41:17;FABst Subventionen,ÿÿA
1270;00:27:41:17;00:27:44:01;"Der Rest sind

Gelder und Subventionen,"
1271;00:27:44:03;00:27:44:03;FABstÕd die sie für( ( die Beweidung deô
1272;00:27:44:03;00:27:44:03;FABst,r Flächen erhalten.ÿÿ5k
1273;00:27:44:03;00:27:46:22;"die sie fÈur

die Beweidung der FlÈachen erhalten."
1274;00:27:46:24;00:27:46:24;FABstÖd Für den Erhalt( ( natürlicheÿÀ
1275;00:27:46:24;00:27:46:24;"FABst""r Lebensräume.ÿÿ?TR"
1276;00:27:46:24;00:27:49:06;"FÈur den Erhalt

natÈurlicher LebensrÈaume."
1277;00:27:49:08;00:27:49:08;FABst×D Hanouk, komm ans Eck.ÿÿLb
1278;00:27:49:08;00:27:51:04;Hanouk, komm ans Eck.
1279;00:27:51:06;00:27:51:06;FABstØdDafür zieht Ute Svensson mit ihrer( ( Herdeh`
1280;00:27:51:06;00:27:51:06;FABst@ jeden Tag ein Stück weiter. ÿÿ!9x
1281;00:27:51:06;00:27:55:05;"DafÈur zieht Ute Svensson mit ihrer

Herde jeden Tag ein StÈuck weiter."
1282;00:27:55:07;00:27:55:07;FABstÙd Lässt die Schafe grasen,( ( dilò
1283;00:27:55:07;00:27:55:07;FABst$e Wiese düngen,ÿÿ=j:
1284;00:27:55:07;00:27:58:04;"LÈasst die Schafe grasen,

die Wiese dÈungen,"
1285;00:27:58:06;00:27:58:06;FABstÚF den Boden festtrampeln.ÿÿuÞ
1286;00:27:58:06;00:27:59:24;den Boden festtrampeln.
1287;00:28:00:01;00:28:00:01;FABstÛd Den Mindestlohn( ( erreicht s®È
1288;00:28:00:01;00:28:00:01;"FABst""ie damit kaum,ÿÿ?·®"
1289;00:28:00:01;00:28:02:18;"Den Mindestlohn

erreicht sie damit kaum,"
1290;00:28:02:20;00:28:02:20;FABstÜJ aber das nimmt sie in Kauf.ÿÿ?Ì
1291;00:28:02:20;00:28:04:16;aber das nimmt sie in Kauf.
1292;00:28:04:18;00:28:04:18;FABstÝd Das darf man nicht( ( als normÖ
1293;00:28:04:18;00:28:04:18;FABst(alen Beruf sehen.ÿÿ9çº
1294;00:28:04:18;00:28:07:08;"Das darf man nicht

als normalen Beruf sehen."
1295;00:28:07:10;00:28:07:10;FABstÞH Das ist einfach ein Leben.ÿÿH
1296;00:28:07:10;00:28:09:10;Das ist einfach ein Leben.
1297;00:28:09:20;00:28:09:20;FABstßd Und spätestens jetzt, wo die( ( Schäfe©Ø
1298;00:28:09:20;00:28:09:20;FABst6rin auf der Weide steht,ÿÿ+z
1299;00:28:09:20;00:28:13:06;"Und spÈatestens jetzt, wo die

SchÈaferin auf der Weide steht,"
1300;00:28:13:08;00:28:13:08;FABstàd inmitten ihrer Tiere, stellt sich( ( þ²
1301;00:28:13:08;00:28:13:08;FABst6so etwas wie Idylle ein.ÿÿ+R
1302;00:28:13:08;00:28:17:06;"inmitten ihrer Tiere, stellt sich

so etwas wie Idylle ein."
1303;00:28:18:20;00:28:18:20;FABstád Ganz kurz zumindest, ( ( denn½è
1304;00:28:18:20;00:28:18:20;FABst( ein Schaf lahmt.ÿÿ9³>
1305;00:28:18:20;00:28:21:24;"Ganz kurz zumindest,

denn ein Schaf lahmt."
1306;00:28:26:16;00:28:26:16;FABstâVZugsalbe, Klebeband - Problem gelöst.ÿÿÑ*
1307;00:28:26:16;00:28:29:17;Zugsalbe, Klebeband - Problem gelÈost.
1308;00:28:29:22;00:28:29:22;FABstãd Sorgen machen Ute Svensson( ( ¼
1309;00:28:29:22;00:28:29:22;"FABst""andere Dinge.ÿÿ?­"
1310;00:28:29:22;00:28:32:12;"Sorgen machen Ute Svensson

andere Dinge."
1311;00:28:32:14;00:28:32:14;FABstäN Etwa die zunehmende Bürokratie.ÿÿ¨
1312;00:28:32:14;00:28:34:22;Etwa die zunehmende BÈurokratie.
1313;00:28:34:24;00:28:34:24;FABstådOder dass es für sie und ihre Tiere( ( fì
1314;00:28:34:24;00:28:34:24;FABst:immer weniger Platz gibt.ÿÿ'¥Ê
1315;00:28:34:24;00:28:39:05;"Oder dass es fÈur sie und ihre Tiere

immer weniger Platz gibt."
1316;00:28:40:18;00:28:40:18;FABstæd Wenn ich mir( ( die letzten 30åV
1317;00:28:40:18;00:28:40:18;"FABst& Jahre anschaue,ÿÿ;l"
1318;00:28:40:18;00:28:43:13;"Wenn ich mir

die letzten 30 Jahre anschaue,"
1319;00:28:43:15;00:28:43:15;FABstçJ wo ich mal gehütet habe ...ÿÿf
1320;00:28:43:15;00:28:45:17;wo ich mal gehÈutet habe ...
1321;00:28:45:21;00:28:45:21;FABstèd Da ist jetzt 'ne Straße,( ( ein Neub
1322;00:28:45:21;00:28:45:21;FABst:augebiet, Industriegebiet.ÿÿ'T
1323;00:28:45:21;00:28:49:18;"Da ist jetzt 'ne Straûe,

ein Neubaugebiet, Industriegebiet."
1324;00:28:49:22;00:28:49:22;FABstéd Es gestaltet sich schon( ( recht s÷ 
1325;00:28:49:22;00:28:49:22;FABst2chwierig mittlerweile.ÿÿ/ÿ
1326;00:28:49:22;00:28:53:11;"Es gestaltet sich schon

recht schwierig mittlerweile."
1327;00:28:53:15;00:28:53:15;FABstêd Und diese Schnelllebigkeit -( ( da past
1328;00:28:53:15;00:28:53:15;FABst>sen wir nicht ins Bild rein.ÿÿ#Õ<
1329;00:28:53:15;00:28:58:16;"Und diese Schnelllebigkeit -

da passen wir nicht ins Bild rein."
1330;00:29:03:07;00:29:03:07;"FABstë: Dieses Bild:ÿÿ#""<"
1331;00:29:03:07;00:29:04:18;Dieses Bild:
1332;00:29:05:13;00:29:05:13;FABstìd Vielleicht würde es ( ( auch om
1333;00:29:05:13;00:29:05:13;"FABst&hne Ute Svenssonÿÿ;ø"
1334;00:29:05:13;00:29:08:14;"Vielleicht wÈurde es

auch ohne Ute Svensson"
1335;00:29:08:16;00:29:08:16;FABstíL und ihre Schafe funktionieren.ÿÿvþ
1336;00:29:08:16;00:29:10:24;und ihre Schafe funktionieren.
1337;00:29:11:01;00:29:11:01;FABstîP Schöner wäre es sicherlich nicht.ÿÿlf
1338;00:29:11:01;00:29:13:13;SchÈoner wÈare es sicherlich nicht.
1339;00:29:17:18;00:29:17:18;FABstïdFür die Natur und ihre Schönheiten( ( gibû
1340;00:29:17:18;00:29:17:18;FABstDt es für alle freien Eintritt, ÿÿ(¼
1341;00:29:17:18;00:29:21:20;"FÈur die Natur und ihre SchÈonheiten

gibt es fÈur alle freien Eintritt,"
1342;00:29:21:22;00:29:21:22;FABstðd manch ein Kultur-Erlebnis( ( É
1343;00:29:21:22;00:29:21:22;"FABst&kostet hingegen:ÿÿ;ùf"
1344;00:29:21:22;00:29:24:18;"manch ein Kultur-Erlebnis

kostet hingegen:"
1345;00:29:24:22;00:29:24:22;FABstñd Theateraufführungen,( ( Kinobesu´
1346;00:29:24:22;00:29:24:22;FABst*che oder Konzerte.ÿÿ7 
1347;00:29:24:22;00:29:28:02;"TheaterauffÈuhrungen,

Kinobesuche oder Konzerte."
1348;00:29:28:17;00:29:28:17;FABstòd Diese Angebote sollen( ( mehr jungeÝZ
1349;00:29:28:17;00:29:28:17;FABst4 Erwachsene wahrnehmen,ÿÿ-ææ
1350;00:29:28:17;00:29:32:15;"Diese Angebote sollen

mehr junge Erwachsene wahrnehmen,"
1351;00:29:32:19;00:29:32:19;FABstóVhat die Bundesregierung entschieden.ÿÿfp
1352;00:29:32:19;00:29:35:05;hat die Bundesregierung entschieden.
1353;00:29:35:07;00:29:35:07;FABstôB Ab heute geht's los:ÿÿ%
1354;00:29:35:07;00:29:36:18;Ab heute geht's los:
1355;00:29:36:22;00:29:36:22;FABstõd Vom Staat gibt es( ( ein Guthaben®p
1356;00:29:36:22;00:29:36:22;FABst2 in Höhe von 200 Euro,ÿÿ/ þ
1357;00:29:36:22;00:29:40:06;"Vom Staat gibt es

ein Guthaben in HÈohe von 200 Euro,"
1358;00:29:40:10;00:29:40:10;FABstöF mit der KulturPass-App.ÿÿ4`
1359;00:29:40:10;00:29:42:06;mit der KulturPass-App.
1360;00:29:42:21;00:29:42:21;FABst÷d Das Sponsoring für Tickets,( ( (Ê
1361;00:29:42:21;00:29:42:21;FABst*Bücher oder Museenÿÿ7k2
1362;00:29:42:21;00:29:46:00;"Das Sponsoring fÈur Tickets,

BÈucher oder Museen"
1363;00:29:46:02;00:29:46:02;FABstødist auch Hilfe für den Kulturbetrieb( ( h
1364;00:29:46:02;00:29:46:02;FABst> nach der Corona-Krise.ÿÿ#ü
1365;00:29:46:02;00:29:50:01;"ist auch Hilfe fÈur den Kulturbetrieb

nach der Corona-Krise."
1366;00:29:50:05;00:29:50:05;FABstùd Die App gibt es nur für die,( ( die E<u>
1367;00:29:50:05;00:29:50:05;FABst2dieses Jahr 18 werden.ÿÿ/Ä
1368;00:29:50:05;00:29:54:08;"Die App gibt es nur fÈur die,

die dieses Jahr 18 werden."
1369;00:29:55:07;00:29:55:07;FABstúd Und das Registrieren ( ( ist nÜä
1370;00:29:55:07;00:29:55:07;FABst*icht ganz so easy.ÿÿ7èr
1371;00:29:55:07;00:29:58:13;"Und das Registrieren

ist nicht ganz so easy."
1372;00:29:58:17;00:29:58:17;FABstû@ Benedikt Scheper.ÿÿ.È
1373;00:29:58:17;00:30:00:00;Benedikt Scheper.
1374;00:30:01:22;00:30:01:22;FABstüd Nina Calmels ist 18,( ( liebt KíF
1375;00:30:01:22;00:30:01:22;FABst(ino und Konzerte.Ar
1376;00:30:01:22;00:30:05:03;"Nina Calmels ist 18,

liebt Kino und Konzerte."
1377;00:30:05:07;00:30:05:07;FABstýd Der KulturPass( ( kommt für sc
1378;00:30:05:07;00:30:05:07;FABst$ie wie gerufen.E¨
1379;00:30:05:07;00:30:08:03;"Der KulturPass

kommt fÈur sie wie gerufen."
1380;00:30:08:07;00:30:08:07;FABstþd Wer 2005 geboren wurde, erhält ( ( mit d3
1381;00:30:08:07;00:30:08:07;FABst>em digitalen Personalausweisÿÿ#Þ
1382;00:30:08:07;00:30:13:06;"Wer 2005 geboren wurde, erhÈalt

mit dem digitalen Personalausweis"
1383;00:30:13:08;00:30:13:08;FABstÿL 200 Euro Guthaben in der App.ÿÿdÊ
1384;00:30:13:08;00:30:15:15;200 Euro Guthaben in der App.
1385;00:30:16:16;00:30:16:16;FABstd Am ersten Tag( ( hakte bei einif
1386;00:30:16:16;00:30:16:16;"FABst&gen die Technik.ÿÿ;l"
1387;00:30:16:16;00:30:19:21;"Am ersten Tag

hakte bei einigen die Technik."
1388;00:30:20:00;00:30:20:00;FABstJ Ich finde das Konzept super.ë(
1389;00:30:20:00;00:30:22:02;Ich finde das Konzept super.
1390;00:30:22:06;00:30:22:06;FABstd Es hat nur bei mir ( ( nichè
1391;00:30:22:06;00:30:22:06;FABst$t funktioniert.EãZ
1392;00:30:22:06;00:30:24:21;"Es hat nur bei mir

nicht funktioniert."
1393;00:30:24:23;00:30:24:23;FABstd Ich habe auch( ( von vielen aNâ
1394;00:30:24:23;00:30:24:23;"FABst""nderen gehört,ÿÿ?p"
1395;00:30:24:23;00:30:27:16;"Ich habe auch

von vielen anderen gehÈort,"
1396;00:30:27:18;00:30:27:18;FABstd dass es nicht geklappt hat -( ( :V
1397;00:30:27:18;00:30:27:18;FABst*bei anderen schon.ÿÿ7¾<i>
1398;00:30:27:18;00:30:30:10;"dass es nicht geklappt hat -

bei anderen schon."
1399;00:30:30:12;00:30:30:12;FABstd Ich finde,( ( es war ziemlichY´
1400;00:30:30:12;00:30:30:12;FABst, kompliziert dafür,ÿÿ5YÚ
1401;00:30:30:12;00:30:33:07;"Ich finde,

es war ziemlich kompliziert dafÈur,"
1402;00:30:33:09;00:30:33:09;FABstH dass es so einfach klang.ÿÿ
1403;00:30:33:09;00:30:35:08;dass es so einfach klang.
1404;00:30:35:12;00:30:35:12;FABstd Ob Kino oder Konzert -( ( über 5000Ò<
1405;00:30:35:12;00:30:35:12;FABst0 Anbieter machen mit.ÿÿ1¼
1406;00:30:35:12;00:30:39:12;"Ob Kino oder Konzert -

Èuber 5000 Anbieter machen mit."
1407;00:30:39:16;00:30:39:16;FABstd Von der Notenbuchhandlung bis zum ( ( DeutR
1408;00:30:39:16;00:30:39:16;FABstFschen Fußballmuseum in Dortmund.ÿÿØ
1409;00:30:39:16;00:30:44:11;"Von der Notenbuchhandlung bis zum

Deutschen Fuûballmuseum in Dortmund."
1410;00:30:44:14;00:30:44:14;FABstdIn Hamburg setzen viele Musik-Clubs( ( 2ö
1411;00:30:44:14;00:30:44:14;FABst4 auf den KulturPass.ÿÿ-×>
1412;00:30:44:14;00:30:48:07;"In Hamburg setzen viele Musik-Clubs

auf den KulturPass."
1413;00:30:48:19;00:30:48:19;FABstdWir erhoffen uns, dass junge Leute( ( va*
1414;00:30:48:19;00:30:48:19;"FABst>ermehrt zu Konzerten kommen.+Ê"""
1415;00:30:48:19;00:30:52:24;"Wir erhoffen uns, dass junge Leute

vermehrt zu Konzerten kommen."
1416;00:30:53:03;00:30:53:03;FABstd Nach der Pandemie( ( ist das beiT
1417;00:30:53:03;00:30:53:03;FABst&sonders wichtig.Cv
1418;00:30:53:03;00:30:56:07;"Nach der Pandemie

ist das besonders wichtig."
1419;00:30:56:19;00:30:56:19;FABstdWenn sie auch Noten kaufen können,( ( sicä¬
1420;00:30:56:19;00:30:56:19;FABstDh für Musik begeistern können, ÿÿõ
1421;00:30:56:19;00:31:02:04;"Wenn sie auch Noten kaufen kÈonnen,

sich fÈur Musik begeistern kÈonnen,"
1422;00:31:03:20;00:31:03:20;FABstB finde ich das super.ÿÿ«¨
1423;00:31:03:20;00:31:05:23;finde ich das super.
1424;00:31:08:00;00:31:08:00;FABstd Vom Club bis zur Kunsthalle ( ( viele¤
1425;00:31:08:00;00:31:08:00;FABst: Kulturpartner sind dabei.ÿÿ'ÊF
1426;00:31:08:00;00:31:11:21;"Vom Club bis zur Kunsthalle Ð

viele Kulturpartner sind dabei."
1427;00:31:11:23;00:31:11:23;FABstd Doch nicht jeder( ( sieht das An$
1428;00:31:11:23;00:31:11:23;FABst*gebot nur positiv.ÿÿ7¢P
1429;00:31:11:23;00:31:14:23;"Doch nicht jeder

sieht das Angebot nur positiv."
1430;00:31:15:02;00:31:15:02;FABstd Manche bezweifeln,( ( ob es alle 1Þ
1431;00:31:15:02;00:31:15:02;FABst.8-Jährigen erreicht.ÿÿ3L
1432;00:31:15:02;00:31:18:14;"Manche bezweifeln,

ob es alle 18-JÈahrigen erreicht."
1433;00:31:19:12;00:31:19:12;FABstB Es ist gut gemeint,#êN
1434;00:31:19:12;00:31:20:16;Es ist gut gemeint,
1435;00:31:20:18;00:31:20:18;FABstd aber ich glaube nicht,( ( dass es .ì
1436;00:31:20:18;00:31:20:18;FABst0sehr treffsicher ist.ÿÿ1Åd
1437;00:31:20:18;00:31:23:21;"aber ich glaube nicht,

dass es sehr treffsicher ist."
1438;00:31:23:23;00:31:23:23;FABstdJunge Menschen entscheiden sich aus( ( an},
1439;00:31:23:23;00:31:23:23;FABstHderen Gründen als freiem EintrittÿÿOT
1440;00:31:23:23;00:31:28:06;"Junge Menschen entscheiden sich aus

anderen GrÈunden als freiem Eintritt"
1441;00:31:28:08;00:31:28:08;FABstH für oder gegen ein Museum.ÿÿmÞ
1442;00:31:28:08;00:31:29:22;fÈur oder gegen ein Museum.
1443;00:31:29:24;00:31:29:24;FABstF Bildungsferne Schichten:ÿÿ©
1444;00:31:29:24;00:31:31:10;Bildungsferne Schichten:
1445;00:31:31:12;00:31:31:12;FABstdDa ist der Anmeldeprozess schon so,( ( j
1446;00:31:31:12;00:31:31:12;FABst: dass manche aufgeben.ÿÿ'î
1447;00:31:31:12;00:31:34:21;"Da ist der Anmeldeprozess schon so,

dass manche aufgeben."
1448;00:31:35:06;00:31:35:06;FABstd Die Kulturstaatsministerin( ( s,ô
1449;00:31:35:06;00:31:35:06;"FABst&ieht das anders.ÿÿ;·"
1450;00:31:35:06;00:31:37:22;"Die Kulturstaatsministerin

sieht das anders."
1451;00:31:37:24;00:31:37:24;FABstD Um alle zu erreichen,ÿÿÔ
1452;00:31:37:24;00:31:39:15;Um alle zu erreichen,
1453;00:31:39:17;00:31:39:17;FABstd lässt Claudia Roth die App ( ( vor Ät
1454;00:31:39:17;00:31:39:17;FABst4allem digital bewerben.ÿÿ-Ç
1455;00:31:39:17;00:31:43:01;"lÈasst Claudia Roth die App

vor allem digital bewerben."
1456;00:31:43:03;00:31:43:03;FABstd Nach der belastenden Pandemie( ( will si* 
1457;00:31:43:03;00:31:43:03;FABst>e die Kulturbranche fördern.ÿÿ#\®
1458;00:31:43:03;00:31:47:09;"Nach der belastenden Pandemie

will sie die Kulturbranche fÈordern."
1459;00:31:47:11;00:31:47:11;FABst: Einerseits.ÿÿ#æ
1460;00:31:47:11;00:31:48:15;Einerseits.
1461;00:31:49:06;00:31:49:06;FABstdAuch junge Menschen haben massiv( ( untl´
1462;00:31:49:06;00:31:49:06;FABst8er der Pandemie gelitten.1¨
1463;00:31:49:06;00:31:52:24;"Auch junge Menschen haben massiv

unter der Pandemie gelitten."
1464;00:31:53:01;00:31:53:01;FABstd Für die soll der KulturPass( ( ×Ø
1465;00:31:53:01;00:31:53:01;"FABst"" so wirken,G</i>n"
1466;00:31:53:01;00:31:55:22;"FÈur die soll der KulturPass

so wirken,"
1467;00:31:55:24;00:31:55:24;FABstd wie eine Art Interrail-Ticket( ( Kt
1468;00:31:55:24;00:31:55:24;FABst( in die Kultur.ÿÿ9¼Æ
1469;00:31:55:24;00:31:59:12;"wie eine Art Interrail-Ticket

in die Kultur."
1470;00:32:00:10;00:32:00:10;FABstd Dass sie inspiriert werden,( ( Fº
1471;00:32:00:10;00:32:00:10;FABst$ rauszugehen.ÿÿ=</i>ä
1472;00:32:00:10;00:32:03:08;"Dass sie inspiriert werden,

rauszugehen."
1473;00:32:03:15;00:32:03:15;FABst D 750.000 junge Deutscheÿÿø°
1474;00:32:03:15;00:32:05:11;750.000 junge Deutsche
1475;00:32:05:13;00:32:05:13;FABst!d haben Anspruch auf die 200 Euro( ( QÆ
1476;00:32:05:13;00:32:05:13;FABst2für ihre Kultur-Kasse.ÿÿ/cT
1477;00:32:05:13;00:32:09:04;"haben Anspruch auf die 200 Euro

fÈur ihre Kultur-Kasse."
1478;00:32:09:06;00:32:09:06;"FABst""d Vom Bund fließen zunächst( ( 100 4"
1479;00:32:09:06;00:32:09:06;FABst0Mio. Euro in die App.ÿÿ1¤Ä
1480;00:32:09:06;00:32:12:18;"Vom Bund flieûen zunÈachst

100 Mio. Euro in die App."
1481;00:32:12:20;00:32:12:20;FABst#d Ein attraktives Angebot( ( f|
1482;00:32:12:20;00:32:12:20;"FABst&ür Nina Calmels.ÿÿ;!T"
1483;00:32:12:20;00:32:15:15;"Ein attraktives Angebot

fÈur Nina Calmels."
1484;00:32:15:17;00:32:15:17;FABst$VSie studiert schon das Kino-Programm.ÿÿÇú
1485;00:32:15:17;00:32:18:07;Sie studiert schon das Kino-Programm.
1486;00:32:18:11;00:32:18:11;FABst%d In den nächsten Tagen( ( probiere iÑ
1487;00:32:18:11;00:32:18:11;FABst.ch noch mal die App.ÿÿ3Ì
1488;00:32:18:11;00:32:22:01;"In den nÈachsten Tagen

probiere ich noch mal die App."
1489;00:32:22:03;00:32:22:03;FABst&J Ich hoffe, das klappt dann.ÿÿøî
1490;00:32:22:03;00:32:23:22;Ich hoffe, das klappt dann.
1491;00:32:23:24;00:32:23:24;FABst'd Wenn es klappen sollte,( ( werde ichy
1492;00:32:23:24;00:32:23:24;FABst8 mir Kino-Tickets kaufen,ÿÿ)Íö
1493;00:32:23:24;00:32:27:10;"Wenn es klappen sollte,

werde ich mir Kino-Tickets kaufen,"
1494;00:32:27:12;00:32:27:12;"FABst(d Poetry-Slam-Tickets -( ( viele ""b"
1495;00:32:27:12;00:32:27:12;FABst,verschiedene Dinge.ÿÿ5¤$
1496;00:32:27:12;00:32:30:06;"Poetry-Slam-Tickets -

viele verschiedene Dinge."
1497;00:32:30:08;00:32:30:08;FABst)> Der KulturPass ÿÿ¿b
1498;00:32:30:08;00:32:31:15;Der KulturPass Ð
1499;00:32:31:17;00:32:31:17;FABst*d ein Impuls für die Branche( ( uÇà
1500;00:32:31:17;00:32:31:17;"FABst&nd ihr Publikum.ÿÿ;6"
1501;00:32:31:17;00:32:34:05;"ein Impuls fÈur die Branche

und ihr Publikum."
1502;00:32:35:09;00:32:35:09;FABst+d Das Wetter( ( gibt es jeden D
1503;00:32:35:09;00:32:35:09;"FABst""Tag geschenkt.ÿÿ?Ât"
1504;00:32:35:09;00:32:38:06;"Das Wetter

gibt es jeden Tag geschenkt."
1505;00:32:38:17;00:32:38:17;FABst,PKarsten, was bekommen wir morgen?ÿÿÊò
1506;00:32:38:17;00:32:41:05;Karsten, was bekommen wir morgen?
1507;00:32:41:07;00:32:41:07;FABst-d Für die meisten geht es weiter( ( mit µ>
1508;00:32:41:07;00:32:41:07;FABst6diesem Hochdruck-Wetter.`+Ô4
1509;00:32:41:07;00:32:45:12;"FÈur die meisten geht es weiter

mit diesem Hochdruck-Wetter."
1510;00:32:45:22;00:32:45:22;FABst.N Sonnenschein von früh bis spät.ÿÿ`
1511;00:32:45:22;00:32:48:04;Sonnenschein von frÈuh bis spÈat.
1512;00:32:48:15;00:32:48:15;FABst/J Solche Bilder gibt es dann.ÿÿ¾à
1513;00:32:48:15;00:32:51:01;Solche Bilder gibt es dann.
1514;00:32:52:18;00:32:52:18;FABst0F Aber es tut sich etwas.ÿÿÜ
1515;00:32:52:18;00:32:54:21;Aber es tut sich etwas.
1516;00:32:55:24;00:32:55:24;FABst1dDieses Hochdruck über Skandinavien( ( nei¤ü
1517;00:32:55:24;00:32:55:24;FABst:gt sich dem Ende entgegen.ÿÿ'
1518;00:32:55:24;00:33:00:15;"Dieses Hochdruck Èuber Skandinavien

neigt sich dem Ende entgegen."
1519;00:33:01:16;00:33:01:16;FABst2d Es gibt ein Tiefdruckgebiet( ( ò
1520;00:33:01:16;00:33:01:16;FABst*über dem Atlantik.ÿÿ7¨
1521;00:33:01:16;00:33:04:19;"Es gibt ein Tiefdruckgebiet

Èuber dem Atlantik."
1522;00:33:04:21;00:33:04:21;FABst3d Das kleinere hier rechts( ( v<
1523;00:33:04:21;00:33:04:21;FABst$erändert etwas.ÿÿ=
1524;00:33:04:21;00:33:08:05;"Das kleinere hier rechts

verÈandert etwas."
1525;00:33:09:18;00:33:09:18;FABst4d Sie sehen es aus Polen( ( nach Dbî
1526;00:33:09:18;00:33:09:18;FABst*eutschland kommen.ÿÿ7êê
1527;00:33:09:18;00:33:13:24;"Sie sehen es aus Polen

nach Deutschland kommen."
1528;00:33:14:17;00:33:14:17;FABst5J Die Trockenheit lässt nach.ÿÿoB
1529;00:33:14:17;00:33:17:05;Die Trockenheit lÈasst nach.
1530;00:33:17:22;00:33:17:22;FABst6N Freitag und Samstag fällt Regen.ÿÿXJ
1531;00:33:17:22;00:33:20:18;Freitag und Samstag fÈallt Regen.
1532;00:33:21:19;00:33:21:19;FABst7d Die Wolken vom Atlantik( ( brau.º
1533;00:33:21:19;00:33:21:19;FABst,chen etwas länger. ÿÿ5
1534;00:33:21:19;00:33:25:03;"Die Wolken vom Atlantik

brauchen etwas lÈanger."
1535;00:33:25:08;00:33:25:08;FABst8d Die kommen spätestens( ( am Montag ov
1536;00:33:25:08;00:33:25:08;FABst6der Dienstag bei uns an.ÿÿ+</u>
1537;00:33:25:08;00:33:29:22;"Die kommen spÈatestens

am Montag oder Dienstag bei uns an."
1538;00:33:31:03;00:33:31:03;FABst9d Deshalb sieht die Ausbeute( ( der \
1539;00:33:31:03;00:33:31:03;FABst.Regenmengen so aus, ÿÿ3Ö
1540;00:33:31:03;00:33:35:10;"Deshalb sieht die Ausbeute

der Regenmengen so aus,"
1541;00:33:35:17;00:33:35:17;FABst:d dass wir den Regen( ( vor allem im tê
1542;00:33:35:17;00:33:35:17;FABst2Osten erwarten können.ÿÿ/V
1543;00:33:35:17;00:33:40:05;"dass wir den Regen

vor allem im Osten erwarten kÈonnen."
1544;00:33:41:04;00:33:41:04;"FABst;d Schauen wir uns die Regenmenge( ( d^"
1545;00:33:41:04;00:33:41:04;FABst0er nächsten Woche an:ÿÿ15ì
1546;00:33:41:04;00:33:44:22;"Schauen wir uns die Regenmenge

der nÈachsten Woche an:"
1547;00:33:45:07;00:33:45:07;FABst<d Da gibt es endlich mal( ( mehr Naì
1548;00:33:45:07;00:33:45:07;FABst,ss in Mitteleuropa.ÿÿ5ìà
1549;00:33:45:07;00:33:49:17;"Da gibt es endlich mal

mehr Nass in Mitteleuropa."
1550;00:33:50:19;00:33:50:19;FABst=d Ein guter Tropfen( ( auf den tJ
1551;00:33:50:19;00:33:50:19;FABst$rockenen Boden.ÿÿ=­B
1552;00:33:50:19;00:33:53:21;"Ein guter Tropfen

auf den trockenen Boden."
1553;00:33:53:24;00:33:53:24;FABst>B Eine gute Nachricht.ÿÿê
1554;00:33:53:24;00:33:56:04;Eine gute Nachricht.
1555;00:33:56:16;00:33:56:16;FABst?F Schauen wir nach vorne.ÿÿÈ\
1556;00:33:56:16;00:33:58:12;Schauen wir nach vorne.
1557;00:33:58:17;00:33:58:17;FABst@d Hier sind die Wolken,( ( die wir 'æ
1558;00:33:58:17;00:33:58:17;FABst0gerade gesehen haben.ÿÿ1Å¶
1559;00:33:58:17;00:34:02:04;"Hier sind die Wolken,

die wir gerade gesehen haben."
1560;00:34:02:08;00:34:02:08;FABstAd In der Nacht und auch morgen( ( driftenj®
1561;00:34:02:08;00:34:02:08;FABst8 sie in den Osten hinein.ÿÿ)«Z
1562;00:34:02:08;00:34:06:18;"In der Nacht und auch morgen

driften sie in den Osten hinein."
1563;00:34:07:01;00:34:07:01;FABstBPMorgen gibt es die ersten Schauer.ÿÿì´
1564;00:34:07:01;00:34:10:05;Morgen gibt es die ersten Schauer.
1565;00:34:10:20;00:34:10:20;FABstCd In Berlin und Brandenburg( ( kan®
1566;00:34:10:20;00:34:10:20;FABst.n es Gewitter geben.ÿÿ3Æ*
1567;00:34:10:20;00:34:15:02;"In Berlin und Brandenburg

kann es Gewitter geben."
1568;00:34:16:05;00:34:16:05;FABstDJ Ansonsten bleibt es sonnig.ÿÿµ2
