No.;Timecode In;Timecode Out;Subtitle
58;00:01:23:10;00:01:23:10;FABst<es schon lange nicht mehr. -</u>|
59;00:01:23:10;00:01:27:02;"Lob fÈur den Wirtschaftsminister

gab es schon lange nicht mehr."
60;00:01:27:04;00:01:27:04;FABstd Robert Habeck versucht es( ( mxÄ
61;00:01:27:04;00:01:27:04;FABst*it Lob für andere,?Lf
62;00:01:27:04;00:01:29:23;"Robert Habeck versucht es

mit Lob fÈur andere,"
63;00:01:30:00;00:01:30:00;FABstN für seinen neuen Staatssekretär.ÿÿ²Ì
64;00:01:30:00;00:01:31:21;fÈur seinen neuen StaatssekretÈar.
65;00:01:31:23;00:01:31:23;FABstd Philip Nimmermann kommt vom( ( hessischejÄ
66;00:01:31:23;00:01:31:23;FABst8n Wirtschaftsministerium.ÿÿ)¾ä
67;00:01:31:23;00:01:35:14;"Philip Nimmermann kommt vom

hessischen Wirtschaftsministerium."
68;00:01:35:16;00:01:35:16;FABstJ Er ist promovierter Ökonom.ÿÿH.
69;00:01:35:16;00:01:37:06;Er ist promovierter ÈOkonom.
70;00:01:37:08;00:01:37:08;FABst> Habeck kennt ihnÿÿÍ4
71;00:01:37:08;00:01:38:10;Habeck kennt ihn
72;00:01:38:12;00:01:38:12;FABstd als Finanzstaatssekretär( ( in Sºþ
73;00:01:38:12;00:01:38:12;FABst*chleswig-Holstein.ÿÿ7Õ
74;00:01:38:12;00:01:41:03;"als FinanzstaatssekretÈar

in Schleswig-Holstein."
75;00:01:41:05;00:01:41:05;FABstd Er ist( ( ein erfahrener Ve5
76;00:01:41:05;00:01:41:05;"FABst""rwaltungschef,GÊ"
77;00:01:41:05;00:01:43:10;"Er ist

ein erfahrener Verwaltungschef,"
78;00:01:43:12;00:01:43:12;FABstRseit vielen Jahren Staatssekretär.%4
79;00:01:43:12;00:01:45:22;seit vielen Jahren StaatssekretÈar.
80;00:01:45:24;00:01:45:24;FABstdEr ist ein Kenner von Energiemärkten( ( Ä¸
81;00:01:45:24;00:01:45:24;FABst< und ein guter Ökonom,ÿÿ%*ò
82;00:01:45:24;00:01:49:21;"Er ist ein Kenner von EnergiemÈarkten

und ein guter ÈOkonom,"
83;00:01:49:23;00:01:49:23;FABstd der die Energiewende( ( mit Leidens5ð
84;00:01:49:23;00:01:49:23;FABst2chaft bereichern wird.ÿÿ/¥f
85;00:01:49:23;00:01:54:04;"der die Energiewende

mit Leidenschaft bereichern wird."
86;00:01:55:13;00:01:55:13;FABst d Wichtig: Nimmermann hat keine( ( bisherH
87;00:01:55:13;00:01:55:13;FABst< bekannten Verwandtschaftenÿÿ%¯¦
88;00:01:55:13;00:01:59:17;"Wichtig: Nimmermann hat keine

bisher bekannten Verwandtschaften"
89;00:01:59:19;00:01:59:19;FABst!J ins Wirtschaftsministerium.ÿÿÅ
90;00:01:59:19;00:02:01:16;ins Wirtschaftsministerium.
91;00:02:01:18;00:02:01:18;"FABst""d Mehr interessiert( ( die Oppos®"
92;00:02:01:18;00:02:01:18;FABst*ition heute nicht.ÿÿ7ºX
93;00:02:01:18;00:02:04:15;"Mehr interessiert

die Opposition heute nicht."
94;00:02:04:17;00:02:04:17;FABst#RSie will kaum über den Neuen reden,ÿÿ+
95;00:02:04:17;00:02:06:18;Sie will kaum Èuber den Neuen reden,
96;00:02:06:20;00:02:06:20;FABst$d stellt aber neue Forderungen( ( z/ì
97;00:02:06:20;00:02:06:20;FABst*ur Wärmewende auf.ÿÿ7
98;00:02:06:20;00:02:10:11;"stellt aber neue Forderungen

zur WÈarmewende auf."
99;00:02:10:13;00:02:10:13;FABst%d Dass man Lösungen erarbeitet,( ( diÅî
100;00:02:10:13;00:02:10:13;FABst2e praxistauglich sind.7®Ü
101;00:02:10:13;00:02:13:22;"Dass man LÈosungen erarbeitet,

die praxistauglich sind."
102;00:02:13:24;00:02:13:24;FABst&d Die von den Handwerkern ( ( umgesY|
103;00:02:13:24;00:02:13:24;FABst,etzt werden können,=C
104;00:02:13:24;00:02:16:23;"Die von den Handwerkern

umgesetzt werden kÈonnen,"
105;00:02:17:00;00:02:17:00;FABst'H die technologieoffen sind.ÿÿý:
106;00:02:17:00;00:02:18:21;die technologieoffen sind.
107;00:02:18:23;00:02:18:23;FABst(d Nicht diese Einseitigkeit( ( m.
108;00:02:18:23;00:02:18:23;FABst*it der Wärmepumpe,ÿÿ7¤
109;00:02:18:23;00:02:22:04;"Nicht diese Einseitigkeit

mit der WÈarmepumpe,"
110;00:02:22:06;00:02:22:06;FABst)dsondern die breiten Möglichkeiten( ( °ð
111;00:02:22:06;00:02:22:06;FABst4ökologischen Heizens.ÿÿ-0t
112;00:02:22:06;00:02:25:15;"sondern die breiten MÈoglichkeiten

Èokologischen Heizens."
113;00:02:25:17;00:02:25:17;FABst*d Kopfzerbrechen bereitet Habeck( ( hEV
114;00:02:25:17;00:02:25:17;FABst0eute nicht die Union,ÿÿ1¢ü
115;00:02:25:17;00:02:29:05;"Kopfzerbrechen bereitet Habeck

heute nicht die Union,"
116;00:02:29:07;00:02:29:07;FABst+dsondern sein Koalitionspartner FDP,( ( d
117;00:02:29:07;00:02:29:07;FABst<er das Gesetz bremsen will.ÿÿ%ÿ
118;00:02:29:07;00:02:33:18;"sondern sein Koalitionspartner FDP,

der das Gesetz bremsen will."
119;00:02:36:20;00:02:36:20;FABst,d Der Einstieg in den Ausstieg( ( aus dem.R
120;00:02:36:20;00:02:36:20;FABst: Verbrennen von Öl und Gas/ª
121;00:02:36:20;00:02:40:11;"Der Einstieg in den Ausstieg

aus dem Verbrennen von ÈOl und Gas"
122;00:02:40:13;00:02:40:13;FABst-J sollte nun gegangen werden.ÿÿÍ<
123;00:02:40:13;00:02:42:04;sollte nun gegangen werden.
124;00:02:42:06;00:02:42:06;FABst.d So ist es( ( politisch vereio@
125;00:02:42:06;00:02:42:06;FABst nbart worden.ÿÿAì^
126;00:02:42:06;00:02:44:10;"So ist es

politisch vereinbart worden."
127;00:02:44:13;00:02:44:13;FABst/d So wie von uns Vertragstreue( (
128;00:02:44:13;00:02:44:13;"FABst&erwartet wird,ÿÿ;â0"
129;00:02:44:13;00:02:46:23;"So wie von uns Vertragstreue

erwartet wird,"
130;00:02:47:00;00:02:47:00;FABst0d erwarte ich das auch( ( von den VÚ
131;00:02:47:00;00:02:47:00;FABst,Koalitionspartnern.ÿÿ5õH
132;00:02:47:00;00:02:49:23;"erwarte ich das auch

von den Koalitionspartnern."
133;00:02:50:00;00:02:50:00;FABst1d Stattdessen legt die FDP( ( heute~
134;00:02:50:00;00:02:50:00;FABst, noch einmal nach. ÿÿ5Ö¶
135;00:02:50:00;00:02:52:19;"Stattdessen legt die FDP

heute noch einmal nach."
136;00:02:52:21;00:02:52:21;FABst2d Habecks Gesetz sei nicht( ( beschluss
137;00:02:52:21;00:02:52:21;FABst>reif, weil nicht durchdacht.ÿÿ#·
138;00:02:52:21;00:02:56:11;"Habecks Gesetz sei nicht

beschlussreif, weil nicht durchdacht."
139;00:02:56:13;00:02:56:13;FABst3d Wenn man sich anschaut, ( ( was azº
140;00:02:56:13;00:02:56:13;FABst,uf dem Tisch liegt,=¬@
141;00:02:56:13;00:02:59:20;"Wenn man sich anschaut,

was auf dem Tisch liegt,"
142;00:02:59:22;00:02:59:22;FABst4J ist es eine große Baustelle.V
143;00:02:59:22;00:03:01:24;ist es eine groûe Baustelle.
144;00:03:03:09;00:03:03:09;FABst5L Ich kann mir nicht vorstellen,ÿÿÆ¸
145;00:03:03:09;00:03:05:11;Ich kann mir nicht vorstellen,
146;00:03:05:13;00:03:05:13;FABst6d dass wir vor der Sommerpause ( ( ein kt
147;00:03:05:13;00:03:05:13;FABst8Ergebnis erzielen können.ÿÿ)a:
148;00:03:05:13;00:03:09:19;"dass wir vor der Sommerpause

ein Ergebnis erzielen kÈonnen."
149;00:03:11:04;00:03:11:04;FABst7d Neue Heizungen( ( sollten für jeÖ
150;00:03:11:04;00:03:11:04;FABst,den bezahlbar sein.ÿÿ5Í&
151;00:03:11:04;00:03:14:14;"Neue Heizungen

sollten fÈur jeden bezahlbar sein."
152;00:03:14:16;00:03:14:16;FABst8d Sie müssten aber schnell kommen,( ( ú
153;00:03:14:16;00:03:14:16;FABst( sagt die SPD.ÿÿ9ü.
154;00:03:14:16;00:03:18:00;"Sie mÈussten aber schnell kommen,

sagt die SPD."
155;00:03:20:10;00:03:20:10;FABst9VWenn wir klimaneutral werden wollen,êL
156;00:03:20:10;00:03:23:06;Wenn wir klimaneutral werden wollen,
157;00:03:23:08;00:03:23:08;FABst:d muss die Wärmewände( ( jetzt ex
158;00:03:23:08;00:03:23:08;FABst*ingeleitet werden.?ì
159;00:03:23:08;00:03:26:10;"muss die WÈarmewÈande

jetzt eingeleitet werden."
160;00:03:26:12;00:03:26:12;"FABst;d Sie muss( ( ambitioniert eing¤"
161;00:03:26:12;00:03:26:12;FABst$eleitet werden,ÿÿ=&
162;00:03:26:12;00:03:29:00;"Sie muss

ambitioniert eingeleitet werden,"
163;00:03:29:02;00:03:29:02;FABst<dweil man in den letzten 16 Jahren( ( X
164;00:03:29:02;00:03:29:02;FABst4keinen Mut dazu hatte.ÿÿ-Ù~
165;00:03:29:02;00:03:32:15;"weil man in den letzten 16 Jahren

keinen Mut dazu hatte."
166;00:03:32:17;00:03:32:17;FABst=d Beim Zeitplan bekommt Habeck( ( Unterst
167;00:03:32:17;00:03:32:17;FABst@ützung im Koalitionskonflikt.ÿÿ!
168;00:03:32:17;00:03:36:19;"Beim Zeitplan bekommt Habeck

UnterstÈutzung im Koalitionskonflikt."
169;00:03:36:21;00:03:36:21;FABst>d Den nächsten( ( hat er schon voá
170;00:03:36:21;00:03:36:21;FABst(m Zaun gebrochen.ÿÿ9â®
171;00:03:36:21;00:03:39:23;"Den nÈachsten

hat er schon vom Zaun gebrochen."
172;00:03:40:00;00:03:40:00;FABst?d Zur Freude( ( von Wirtschaft ua
173;00:03:40:00;00:03:40:00;FABst(nd Gewerkschaftenÿÿ9ÿ
174;00:03:40:00;00:03:43:07;"Zur Freude

von Wirtschaft und Gewerkschaften"
175;00:03:43:09;00:03:43:09;FABst@dwill er 2024 subventionierten Strom( ( .
176;00:03:43:09;00:03:43:09;FABst<für die Industrie anbieten.ÿÿ%+&
177;00:03:43:09;00:03:47:09;"will er 2024 subventionierten Strom

fÈur die Industrie anbieten."
178;00:03:47:22;00:03:47:22;FABstAdDas dürfte beim FDP-Finanzminister( ( auÒp
179;00:03:47:22;00:03:47:22;FABst:f wenig Gegenliebe stoßen.ÿÿ'H
180;00:03:47:22;00:03:52:14;"Das dÈurfte beim FDP-Finanzminister

auf wenig Gegenliebe stoûen."
181;00:03:55:03;00:03:55:03;"FABstBd Es gibt auch gute Nachrichten beim( ( St"""
182;00:03:55:03;00:03:55:03;FABstJrom- und Gaspreis für Verbraucher:ÿÿ1|
183;00:03:55:03;00:03:59:16;"Es gibt auch gute Nachrichten beim

Strom- und Gaspreis fÈur Verbraucher:"
184;00:03:59:18;00:03:59:18;FABstCB Sie sinken endlich!ÿÿÒx
185;00:03:59:18;00:04:01:00;Sie sinken endlich!
186;00:04:01:03;00:04:01:03;FABstDd Das hat das Verbraucherportal( ( c
187;00:04:01:03;00:04:01:03;FABst0Verivox festgestellt.ÿÿ1»
188;00:04:01:03;00:04:04:10;"Das hat das Verbraucherportal

Verivox festgestellt."
189;00:04:04:12;00:04:04:12;FABstEdDie Energiepreise auf dem Weltmarkt( ( ö
190;00:04:04:12;00:04:04:12;FABst8 sind längst gefallenÿÿ)D´
191;00:04:04:12;00:04:07:20;"Die Energiepreise auf dem Weltmarkt

sind lÈangst gefallen"
192;00:04:07:22;00:04:07:22;FABstFd und niedriger als( ( vor dem russ=
193;00:04:07:22;00:04:07:22;FABst0ischen Angriffskrieg.ÿÿ1ªz
194;00:04:07:22;00:04:10:22;"und niedriger als

vor dem russischen Angriffskrieg."
195;00:04:10:24;00:04:10:24;FABstGH Trotzdem hat es gedauert,ÿÿ¤ò
196;00:04:10:24;00:04:12:18;Trotzdem hat es gedauert,
197;00:04:12:20;00:04:12:20;FABstHd bis Privathaushalte( ( davon pVr
198;00:04:12:20;00:04:12:20;FABst*rofitieren können.ÿÿ7{Ä
199;00:04:12:20;00:04:16:06;"bis Privathaushalte

davon profitieren kÈonnen."
200;00:04:17:08;00:04:17:08;FABstIPZum Glück haben sich die Gasuhrenÿÿb
201;00:04:17:08;00:04:19:23;Zum GlÈuck haben sich die Gasuhren
202;00:04:20:00;00:04:20:00;FABstJd im milden Winter( ( nicht so
203;00:04:20:00;00:04:20:00;"FABst&schnell gedreht.ÿÿ;à"
204;00:04:20:00;00:04:22:23;"im milden Winter

nicht so schnell gedreht."
205;00:04:23:24;00:04:23:24;FABstKPTrotzdem merken auch Unternehmer:ÿÿ<i>²
206;00:04:23:24;00:04:26:08;Trotzdem merken auch Unternehmer:
207;00:04:26:10;00:04:26:10;FABstLd Es könnte sein, dass sie( ( nicht mT
208;00:04:26:10;00:04:26:10;FABst2ehr lange durchhalten.ÿÿ/²T
209;00:04:26:10;00:04:30:10;"Es kÈonnte sein, dass sie

nicht mehr lange durchhalten."
210;00:04:32:16;00:04:32:16;FABstMVMittagsbetrieb in der Bäckerei Korte:fT
211;00:04:32:16;00:04:35:07;Mittagsbetrieb in der BÈackerei Korte:
212;00:04:35:09;00:04:35:09;FABstNdStatt ganzer werden hier vor allem( ( halbæ
213;00:04:35:09;00:04:35:09;FABst>e und Viertelbrote verkauft.+Î@
214;00:04:35:09;00:04:39:17;"Statt ganzer werden hier vor allem

halbe und Viertelbrote verkauft."
215;00:04:39:19;00:04:39:19;FABstOdSören Korte spürt, die hohen Preise( ( macMú
216;00:04:39:19;00:04:39:19;FABstBhen seinen Kunden zu schaffen.ÿÿÅz
217;00:04:39:19;00:04:43:24;"SÈoren Korte spÈurt, die hohen Preise

machen seinen Kunden zu schaffen."
218;00:04:44:01;00:04:44:01;FABstP< Für ihn selbstÿÿ!
219;00:04:44:01;00:04:45:03;FÈur ihn selbst
220;00:04:45:05;00:04:45:05;FABstQd sind die hohen Energiepreise( ( sogN6
221;00:04:45:05;00:04:45:05;"FABst0ar existenzbedrohend.ÿÿ1
^"
222;00:04:45:05;00:04:48:15;"sind die hohen Energiepreise

sogar existenzbedrohend."
223;00:04:48:17;00:04:48:17;FABstRd Wir müssen gucken,( ( die Preise þJ
224;00:04:48:17;00:04:48:17;FABst4eventuell noch erhöhen.5Kl
225;00:04:48:17;00:04:52:12;"Wir mÈussen gucken,

die Preise eventuell noch erhÈohen."
226;00:04:52:14;00:04:52:14;FABstSd Einfach gucken, wo wir( ( Einsparpo.Ð
227;00:04:52:14;00:04:52:14;FABst8tenziale einholen können.1OÒ
228;00:04:52:14;00:04:56:23;"Einfach gucken, wo wir

Einsparpotenziale einholen kÈonnen."
229;00:04:57:19;00:04:57:19;FABstTd Die Öfen statt auf 290 Grad( ( nurÆ
230;00:04:57:19;00:04:57:19;FABst2 auf 280 Grad heizen, ÿÿ/
231;00:04:57:19;00:05:02:01;"Die ÈOfen statt auf 290 Grad

nur auf 280 Grad heizen,"
232;00:05:03:05;00:05:03:05;FABstUH dafür fünf Minuten länger.ÿÿiT
233;00:05:03:05;00:05:05:03;dafÈur fÈunf Minuten lÈanger.
234;00:05:05:19;00:05:05:19;FABstVd Bis August ist er( ( an den alten s6
235;00:05:05:19;00:05:05:19;FABst2Stromvertrag gebunden.ÿÿ/ÜÊ
236;00:05:05:19;00:05:09:01;"Bis August ist er

an den alten Stromvertrag gebunden."
237;00:05:09:02;00:05:09:02;FABstWdDanach könnte es noch teurer werden,( ( ÓF
238;00:05:09:02;00:05:09:02;FABst6 so sein Versorger.ÿÿ+¨
239;00:05:09:02;00:05:12:10;"Danach kÈonnte es noch teurer werden,

so sein Versorger."
240;00:05:12:12;00:05:12:12;FABstXd Von fallenden Preisen ist in( ( der Bäck¾
241;00:05:12:12;00:05:12:12;FABst<erei noch nichts zu spüren.ÿÿ%I
242;00:05:12:12;00:05:16:19;"Von fallenden Preisen ist in

der BÈackerei noch nichts zu spÈuren."
243;00:05:16:21;00:05:16:21;FABstYd Innerlich freut man sich,( ( dass diÖ
244;00:05:16:21;00:05:16:21;FABst>e Energiepreise runtergehen,ÿÿ#¤
245;00:05:16:21;00:05:20:18;"Innerlich freut man sich,

dass die Energiepreise runtergehen,"
246;00:05:20:21;00:05:20:21;FABstZd aber es ist doch die Frage,( ( 9
247;00:05:20:21;00:05:20:21;"FABst*wann kommt es an.ÿÿ7
."
248;00:05:20:21;00:05:24:04;"aber es ist doch die Frage,

wann kommt es an."
249;00:05:24:16;00:05:24:16;FABst[d Die Einkaufspreise fallen an( ( den Eneæ
250;00:05:24:16;00:05:24:16;FABstBrgiemärkten seit Jahresbeginn.ÿÿMà
251;00:05:24:16;00:05:28:20;"Die Einkaufspreise fallen an

den EnergiemÈarkten seit Jahresbeginn."
252;00:05:28:22;00:05:28:22;FABst\d Erste Grundversorger( ( geben das aw
253;00:05:28:22;00:05:28:22;FABst0n ihre Kunden weiter.ÿÿ1½Ø
254;00:05:28:22;00:05:32:16;"Erste Grundversorger

geben das an ihre Kunden weiter."
255;00:05:32:18;00:05:32:18;FABst]N Grundversorger sind Unternehmen,ÿÿ|
256;00:05:32:18;00:05:34:19;Grundversorger sind Unternehmen,
257;00:05:34:21;00:05:34:21;FABst^ddie regional die meisten Haushalte( ( miN
258;00:05:34:21;00:05:34:21;FABst:t Strom und Gas beliefern.ÿÿ'¯Ð
259;00:05:34:21;00:05:38:13;"die regional die meisten Haushalte

mit Strom und Gas beliefern."
260;00:05:38:15;00:05:38:15;FABst_d Laut einer Analyse von Verivox( ( seT
261;00:05:38:15;00:05:38:15;FABst0nken von Mai bis Juliÿÿ14
262;00:05:38:15;00:05:42:09;"Laut einer Analyse von Verivox

senken von Mai bis Juli"
263;00:05:42:11;00:05:42:11;FABst`dinsgesamt 91 Strom- und 80 Gasfirmen( ( j
264;00:05:42:11;00:05:42:11;FABst@ihre Grundversorgungstarife.ÿÿ!¿
265;00:05:42:11;00:05:47:10;"insgesamt 91 Strom- und 80 Gasfirmen

ihre Grundversorgungstarife."
266;00:05:47:12;00:05:47:12;FABstad Strom wird dabei im Schnitt( ( um 12
267;00:05:47:12;00:05:47:12;FABst8% günstiger, Gas um 23 %.ÿÿ)y(
268;00:05:47:12;00:05:52:06;"Strom wird dabei im Schnitt

um 12 % gÈunstiger, Gas um 23 %."
269;00:05:53:01;00:05:53:01;FABstbd Doch das Preisniveau bleibt hoch,( ( J
270;00:05:53:01;00:05:53:01;FABst* so Verivox.ÿÿ7p
271;00:05:53:01;00:05:56:06;"Doch das Preisniveau bleibt hoch,

so Verivox."
272;00:05:56:08;00:05:56:08;FABstcd Das hängt mit( ( der Beschaffu:
273;00:05:56:08;00:05:56:08;FABst2ngsstrategie zusammen.7ñ4
274;00:05:56:08;00:05:59:10;"Das hÈangt mit

der Beschaffungsstrategie zusammen."
275;00:05:59:12;00:05:59:12;FABstdd Gerade Grundversorger kaufen( ( langfrT>
276;00:05:59:12;00:05:59:12;FABst6istig Strom und Gas ein.3¬
277;00:05:59:12;00:06:03:02;"Gerade Grundversorger kaufen

langfristig Strom und Gas ein."
278;00:06:03:05;00:06:03:05;"FABsted Die haben gerade noch( ( die hohe""´"
279;00:06:03:05;00:06:03:05;FABst0n Preise zu schulternÿÿ1ù8
280;00:06:03:05;00:06:06:06;"Die haben gerade noch

die hohen Preise zu schultern"
281;00:06:06:08;00:06:06:08;FABstfd und können daher( ( Preise ún
282;00:06:06:08;00:06:06:08;FABst nicht senken.ÿÿAât
283;00:06:06:08;00:06:08:24;"und kÈonnen daher

Preise nicht senken."
284;00:06:09:01;00:06:09:01;FABstgd Wir beobachten( ( sehr große P¿
285;00:06:09:01;00:06:09:01;FABst(reisunterschiede.ÿÿ9Ò
286;00:06:09:01;00:06:11:19;"Wir beobachten

sehr groûe Preisunterschiede."
287;00:06:11:21;00:06:11:21;FABsthd Es gibt Energieversorger,( ( die erhöF
288;00:06:11:21;00:06:11:21;FABst:hen sogar noch die Preise.ÿÿ'î
289;00:06:11:21;00:06:15:07;"Es gibt Energieversorger,

die erhÈohen sogar noch die Preise."
290;00:06:15:09;00:06:15:09;FABstidDie Preisbremsen der Bundesregierung( ( lmp
291;00:06:15:09;00:06:15:09;FABstDiegen bei 40 Cent pro kwH Stromÿÿìø
292;00:06:15:09;00:06:19:10;"Die Preisbremsen der Bundesregierung

liegen bei 40 Cent pro kwH Strom"
293;00:06:19:12;00:06:19:12;FABstjD und 12 Cent beim Gas.ÿÿÊÄ
294;00:06:19:12;00:06:20:24;und 12 Cent beim Gas.
295;00:06:21:01;00:06:21:01;FABstkd Doch 80 % aller Strom- und 90 %( ( der Ga{|
296;00:06:21:01;00:06:21:01;FABstBstarife in der GrundversorgungÿÿÄÆ
297;00:06:21:01;00:06:25:06;"Doch 80 % aller Strom- und 90 %

der Gastarife in der Grundversorgung"
298;00:06:25:08;00:06:25:08;FABstl> liegen darüber.ÿÿTê
299;00:06:25:08;00:06:26:13;liegen darÈuber.
300;00:06:28:09;00:06:28:09;FABstmdVerbraucher profitieren von sinkenden( ( l
301;00:06:28:09;00:06:28:09;FABstFPreisen am Strom- und Gasmarkt ÿÿÈv
302;00:06:28:09;00:06:32:21;"Verbraucher profitieren von sinkenden

Preisen am Strom- und Gasmarkt Ð"
303;00:06:32:23;00:06:32:23;"FABstnF und zwar als Neukunden.ÿÿ
R"
304;00:06:32:23;00:06:34:14;und zwar als Neukunden.
305;00:06:34:16;00:06:34:16;FABstoVDenn die zahlen in der Regel weniger.ÿÿà
306;00:06:34:16;00:06:37:07;Denn die zahlen in der Regel weniger.
307;00:06:37:14;00:06:37:14;FABstpdWenn ich in Grundversorgung bin,( ( kann
308;00:06:37:14;00:06:37:14;FABst: ich in 14 Tagen wechseln.ÿÿ'Êt
309;00:06:37:14;00:06:41:22;"Wenn ich in Grundversorgung bin,

kann ich in 14 Tagen wechseln."
310;00:06:41:24;00:06:41:24;FABstqd Man wird vermutlich( ( einen günst´p
311;00:06:41:24;00:06:41:24;FABst4igeren Anbieter finden.ÿÿ-ä
312;00:06:41:24;00:06:46:08;"Man wird vermutlich

einen gÈunstigeren Anbieter finden."
313;00:06:48:22;00:06:48:22;FABstrd Auch Bäcker Sören Korte will( ( seinWH
314;00:06:48:22;00:06:48:22;FABst2en Anbieter wechseln ÿÿ/Ç
315;00:06:48:22;00:06:53:00;"Auch BÈacker SÈoren Korte will

seinen Anbieter wechseln Ð"
