No.;Timecode In;Timecode Out;Subtitle
26;00:00:43:17;00:00:46:16;"Von den Flitterwochen der Ampel

im Herbst 2021"
27;00:00:46:18;00:00:46:18;FABstTsind nur Selfie-Erinnerungen übrig.ÿÿª
28;00:00:46:18;00:00:49:07;sind nur Selfie-Erinnerungen Èubrig.
29;00:00:52:01;00:00:52:01;FABstd Der heutige Tag ist der Höhepunkt( ( desÒè
30;00:00:52:01;00:00:52:01;FABstF Streits beim Thema Klimaschutz,ÿÿÕî
31;00:00:52:01;00:00:56:07;"Der heutige Tag ist der HÈohepunkt

des Streits beim Thema Klimaschutz,"
32;00:00:56:09;00:00:56:09;FABstF zwischen FDP und Grünen.ÿÿ&È
33;00:00:56:09;00:00:58:06;zwischen FDP und GrÈunen.
34;00:00:59:09;00:00:59:09;FABstd Auch die SPD ist genervt, ( ( wie ihk¬
35;00:00:59:09;00:00:59:09;FABst2r Fraktionschef sagte.ÿÿ/<i>
36;00:00:59:09;00:01:03:13;"Auch die SPD ist genervt,

wie ihr Fraktionschef sagte."
37;00:01:06:12;00:01:06:12;FABstd Die Kanzlerpartei ist mal näher( ( an d¿B
38;00:01:06:12;00:01:06:12;FABst<er FDP, mal an den Grünen. ÿÿ%Â
39;00:01:06:12;00:01:10:14;"Die Kanzlerpartei ist mal nÈaher

an der FDP, mal an den GrÈunen."
40;00:01:11:00;00:01:11:00;FABstd Dieser Tage muss die SPD( ( den Ladewz
41;00:01:11:00;00:01:11:00;FABst<n überhaupt zusammenhalten.ÿÿ%Iz
42;00:01:11:00;00:01:14:20;"Dieser Tage muss die SPD

den Laden Èuberhaupt zusammenhalten."
43;00:01:14:22;00:01:14:22;FABstdNiemand soll auf die Idee kommen,( ( es s.T
44;00:01:14:22;00:01:14:22;FABst@ei besser, nicht zu regieren,ÿÿ!â¼
45;00:01:14:22;00:01:18:23;"Niemand soll auf die Idee kommen,

es sei besser, nicht zu regieren,"
46;00:01:19:00;00:01:19:00;FABstH als in der Ampel zu sein.ÿÿà
47;00:01:19:00;00:01:20:20;als in der Ampel zu sein.
48;00:01:21:03;00:01:21:03;FABstd Dazu spreche ich gleich mit( ( Marie-4â
49;00:01:21:03;00:01:21:03;FABstBAgnes Strack-Zimmermann (FDP).ÿÿªX
50;00:01:21:03;00:01:24:22;"Dazu spreche ich gleich mit

Marie-Agnes Strack-Zimmermann (FDP)."
51;00:01:25:04;00:01:25:04;FABstd Zunächst Iris Sayram( ( übeB¼
52;00:01:25:04;00:01:25:04;FABst r Ampel-ChaosÿÿAð²
53;00:01:25:04;00:01:27:11;"ZunÈachst Iris Sayram

Èuber Ampel-Chaos"
54;00:01:27:13;00:01:27:13;FABstd und( ( einen umstrittenen 1¾
55;00:01:27:13;00:01:27:13;"FABst""Gesetzentwurf.ÿÿ?$"
56;00:01:27:13;00:01:30:01;"und

einen umstrittenen Gesetzentwurf."
57;00:01:32:04;00:01:32:04;FABstd Es weht ein rauer Wind( ( heute t¶
58;00:01:32:04;00:01:32:04;FABst*um den Reichstag ?ÝX
59;00:01:32:04;00:01:35:03;"Es weht ein rauer Wind

heute um den Reichstag Ð"
60;00:01:35:05;00:01:35:05;FABst> auch politisch.'
61;00:01:35:05;00:01:36:15;auch politisch.
62;00:01:36:23;00:01:36:23;FABst@ Erst lässt die FDPÿÿyò
63;00:01:36:23;00:01:38:08;Erst lÈasst die FDP
64;00:01:38:10;00:01:38:10;FABstd das umstrittene Heizungsgesetz( ( nich.
65;00:01:38:10;00:01:38:10;FABst6t auf die Tagesordnung. ÿÿ+h
66;00:01:38:10;00:01:41:20;"das umstrittene Heizungsgesetz

nicht auf die Tagesordnung."
67;00:01:41:22;00:01:41:22;FABstd Dann stellt( ( die Grüne-FraktÐö
68;00:01:41:22;00:01:41:22;FABst$ionsvorsitzendeÿÿ=j
69;00:01:41:22;00:01:44:07;"Dann stellt

die GrÈune-Fraktionsvorsitzende"
70;00:01:44:09;00:01:44:09;FABst8 auf Sturm:ÿÿ%Ç¬
71;00:01:44:09;00:01:45:13;auf Sturm:
72;00:01:45:15;00:01:45:15;FABstL Das ist mehr als bedauerlich.©
73;00:01:45:15;00:01:47:13;Das ist mehr als bedauerlich.
74;00:01:47:22;00:01:47:22;FABstNDamit ist die Handlungsfähigkeitrz
75;00:01:47:22;00:01:50:10;Damit ist die HandlungsfÈahigkeit
76;00:01:50:12;00:01:50:12;FABstd und die Arbeitsfähigkeit( ( unsererØF
77;00:01:50:12;00:01:50:12;FABst0 Ampel nimmt Schaden.ÿÿ1D
78;00:01:50:12;00:01:57:14;"und die ArbeitsfÈahigkeit

unserer Ampel nimmt Schaden."
79;00:01:58:02;00:01:58:02;FABstdIn der Vergangenheit immer bekannt( ( /$
80;00:01:58:02;00:01:58:02;FABst8als ehrlicher Kaufmann.ÿÿ)ÿü
81;00:01:58:02;00:02:01:18;"In der Vergangenheit immer bekannt

als ehrlicher Kaufmann."
82;00:02:02:08;00:02:02:08;FABstd Das gilt offenbar( ( für Christianäê
83;00:02:02:08;00:02:02:08;FABst, Linder nicht mehr.ÿÿ5¨
84;00:02:02:08;00:02:05:18;"Das gilt offenbar

fÈur Christian Linder nicht mehr."
85;00:02:06:17;00:02:06:17;FABst d Es geht mal wieder( ( um das GebYü
86;00:02:06:17;00:02:06:17;FABst*äudeenergiegesetz.ÿÿ7#ð
87;00:02:06:17;00:02:09:17;"Es geht mal wieder

um das GebÈaudeenergiegesetz."
88;00:02:10:03;00:02:10:03;FABst!8 Rückblick:ÿÿ%*
89;00:02:10:03;00:02:11:11;RÈuckblick:
90;00:02:11:13;00:02:11:13;"FABst""d Bereits 2022 hatte die Ampel ( ( wesenR"
91;00:02:11:13;00:02:11:13;FABst:tliche Punkte beschlossen:ÿÿ'.
92;00:02:11:13;00:02:14:24;"Bereits 2022 hatte die Ampel

wesentliche Punkte beschlossen:"
93;00:02:15:01;00:02:15:01;FABst#d Das Einbauverbot( ( neuer Gas- und H
94;00:02:15:01;00:02:15:01;FABst0 Ölheizungen ab 2024.ÿÿ16Ð
95;00:02:15:01;00:02:18:08;"Das Einbauverbot

neuer Gas- und ÈOlheizungen ab 2024."
96;00:02:19:00;00:02:19:00;FABst$d Doch seit ein erster Entwurf( ( aU.
97;00:02:19:00;00:02:19:00;FABst*n die Presse ging,ÿÿ7ß²
98;00:02:19:00;00:02:21:21;"Doch seit ein erster Entwurf

an die Presse ging,"
99;00:02:21:23;00:02:21:23;FABst%P sind die Schlagzeilen verheerend:ÿÿè~
100;00:02:21:23;00:02:23:21;sind die Schlagzeilen verheerend:
101;00:02:23:23;00:02:23:23;FABst&d Entsprechend turbulent( ( verlief di#Ì
102;00:02:23:23;00:02:23:23;FABst:e Diskussion in der Ampel.ÿÿ'²Ò
103;00:02:23:23;00:02:27:09;"Entsprechend turbulent

verlief die Diskussion in der Ampel."
104;00:02:27:11;00:02:27:11;FABst'd Nach einer Marathon-Sitzung( ( gibt e{
105;00:02:27:11;00:02:27:11;FABst8s die Zustimmung der FDP.ÿÿ)Õ&
106;00:02:27:11;00:02:31:02;"Nach einer Marathon-Sitzung

gibt es die Zustimmung der FDP."
107;00:02:31:19;00:02:31:19;FABst(d Dass sie( ( die Beratung im Pe
108;00:02:31:19;00:02:31:19;FABst,arlament blockiert,ÿÿ5ü
109;00:02:31:19;00:02:34:12;"Dass sie

die Beratung im Parlament blockiert,"
110;00:02:34:14;00:02:34:14;FABst)Tnennt Wirtschaftsminister Habeck so:ÿÿÂ
111;00:02:34:14;00:02:37:02;nennt Wirtschaftsminister Habeck so:
112;00:02:38:11;00:02:38:11;FABst*d Dass es nicht aufgesetzt wird,( ( ist aaø
113;00:02:38:11;00:02:38:11;FABstBus meiner Sicht ein Wortbruch.'Úü
114;00:02:38:11;00:02:42:18;"Dass es nicht aufgesetzt wird,

ist aus meiner Sicht ein Wortbruch."
115;00:02:43:13;00:02:43:13;FABst+P Die FDP will davon nichts wissen:ÿÿÁb
116;00:02:43:13;00:02:45:18;Die FDP will davon nichts wissen:
117;00:02:46:04;00:02:46:04;FABst,d Die Bedenken( ( hat die FDP <²
118;00:02:46:04;00:02:46:04;"FABst""früh markiert.G"
119;00:02:46:04;00:02:48:13;"Die Bedenken

hat die FDP frÈuh markiert."
120;00:02:48:15;00:02:48:15;FABst-TSchon im Kabinett haben wir gesagt,ïP
121;00:02:48:15;00:02:50:19;Schon im Kabinett haben wir gesagt,
122;00:02:50:21;00:02:50:21;FABst.d so ist das Gesetz ( ( nicht Ò
123;00:02:50:21;00:02:50:21;"FABst""beratungsreif.ÿÿ?©"
124;00:02:50:21;00:02:53:00;"so ist das Gesetz

nicht beratungsreif."
125;00:02:53:02;00:02:53:02;FABst/d Dabei hatte Lindner dem Gesetz( ( im AprXØ
126;00:02:53:02;00:02:53:02;FABst:il im Kabinett zugestimmt.ÿÿ'Â>
127;00:02:53:02;00:02:56:19;"Dabei hatte Lindner dem Gesetz

im April im Kabinett zugestimmt."
128;00:02:56:21;00:02:56:21;FABst0J In einer Protokollerklärungÿÿv
129;00:02:56:21;00:02:58:13;In einer ProtokollerklÈarung
130;00:02:58:15;00:02:58:15;FABst1d beharrte er auf Veränderungen( ( im pçâ
131;00:02:58:15;00:02:58:15;FABst8arlamentarischen Prozess.ÿÿ)¥
132;00:02:58:15;00:03:02:01;"beharrte er auf VerÈanderungen

im parlamentarischen Prozess."
133;00:03:02:03;00:03:02:03;FABst2d Mit der Weigerung heute( ( kommt derz
134;00:03:02:03;00:03:02:03;FABst6 Entwurf dort nicht hin.ÿÿ+T
135;00:03:02:03;00:03:05:10;"Mit der Weigerung heute

kommt der Entwurf dort nicht hin."
136;00:03:05:12;00:03:05:12;FABst3d Es ist nicht( ( der erste gelb.
137;00:03:05:12;00:03:05:12;"FABst&-grüne Konflikt:ÿÿ;"
138;00:03:05:12;00:03:08:01;"Es ist nicht

der erste gelb-grÈune Konflikt:"
139;00:03:08:03;00:03:08:03;FABst4H Nach dem Streit um E-FuelsÿÿÐ,
140;00:03:08:03;00:03:09:17;Nach dem Streit um E-Fuels
141;00:03:09:19;00:03:09:19;FABst5d und die Planungsbeschleunigung( ( 6.
142;00:03:09:19;00:03:09:19;FABst(von Autobahnen.ÿÿ9¤V
143;00:03:09:19;00:03:12:10;"und die Planungsbeschleunigung

von Autobahnen."
144;00:03:12:12;00:03:12:12;FABst6d Der um das Heizungsgesetz( ( i^¦
145;00:03:12:12;00:03:12:12;FABst(st der heftigste.ÿÿ9Õ
146;00:03:12:12;00:03:15:03;"Der um das Heizungsgesetz

ist der heftigste."
147;00:03:15:13;00:03:15:13;"FABst7d ""Von 170 Seiten( ( gehören 120"
148;00:03:15:13;00:03:15:13;"FABst$ in die Tonne"",ÿÿ=ëÔ"
149;00:03:15:13;00:03:18:04;"""Von 170 Seiten

gehÈoren 120 in die Tonne"","
150;00:03:18:06;00:03:18:06;FABst8F twittert ein Liberaler.ÿÿ</u>R
151;00:03:18:06;00:03:19:20;twittert ein Liberaler.
152;00:03:20:08;00:03:20:08;"FABst9d ""Die FDP ist eine unzuverlässige( ( â"
153;00:03:20:08;00:03:20:08;"FABst0destruktive Clique"",ÿÿ1"
154;00:03:20:08;00:03:23:12;"""Die FDP ist eine unzuverlÈassige

destruktive Clique"","
155;00:03:23:14;00:03:23:14;"FABst:D entgegnet ein Grüner.ÿÿ;¸"
156;00:03:23:14;00:03:25:01;entgegnet ein GrÈuner.
157;00:03:26:09;00:03:26:09;"FABst;J Opposition in der Koalition.ÿÿ§"
158;00:03:26:09;00:03:28:07;Opposition in der Koalition.
159;00:03:28:09;00:03:28:09;FABst<PDie eigentliche Opposition staunt:ÿÿd
160;00:03:28:09;00:03:30:11;Die eigentliche Opposition staunt:
161;00:03:30:13;00:03:30:13;FABst=J Die Ampel ist stehend k.o.!4
162;00:03:30:13;00:03:32:09;Die Ampel ist stehend k.o.!
163;00:03:32:11;00:03:32:11;FABst>d Interessant, dass die FDP( ( dem Kanz2
164;00:03:32:11;00:03:32:11;FABst:ler den Stinkefinger zeigt/</u>
165;00:03:32:11;00:03:36:13;"Interessant, dass die FDP

dem Kanzler den Stinkefinger zeigt"
166;00:03:37:09;00:03:37:09;FABst?> und gesagt hat:'Ï
167;00:03:37:09;00:03:38:16;und gesagt hat:
168;00:03:38:18;00:03:38:18;"FABst@d ""Egal, was ihr möchtet,( ( wir Õ"
169;00:03:38:18;00:03:38:18;"FABst,machen das nicht!"" =Èt"
170;00:03:38:18;00:03:41:13;"""Egal, was ihr mÈochtet,

wir machen das nicht!"""
171;00:03:41:15;00:03:41:15;FABstAd Das kennt man sonst nur( ( drei MonrÒ
172;00:03:41:15;00:03:41:15;"FABst<ate vor der Bundestagswahl.ÿÿ%ª"""
173;00:03:41:15;00:03:45:19;"Das kennt man sonst nur

drei Monate vor der Bundestagswahl."
174;00:03:46:14;00:03:46:14;FABstBd Wir sind( ( bei der Hälfte dçä
175;00:03:46:14;00:03:46:14;"FABst""er Legislatur.ÿÿ?ÃX"
176;00:03:46:14;00:03:49:01;"Wir sind

bei der HÈalfte der Legislatur."
177;00:03:49:03;00:03:49:03;FABstCd Olaf Scholz( ( sollte die NotAd
178;00:03:49:03;00:03:49:03;"FABst""bremse ziehen.ÿÿ?å("
179;00:03:49:03;00:03:51:23;"Olaf Scholz

sollte die Notbremse ziehen."
180;00:03:53:11;00:03:53:11;FABstDd Auch die Kanzler-Partei bekommt( ( den Oâ
181;00:03:53:11;00:03:53:11;FABst<Konflikt nicht eingefangen.ÿÿ%ñ´
182;00:03:53:11;00:03:57:13;"Auch die Kanzler-Partei bekommt

den Konflikt nicht eingefangen."
183;00:03:58:14;00:03:58:14;FABstEd Ich habe den Eindruck, dass( ( einigex
184;00:03:58:14;00:03:58:14;FABst@ nicht nachvollziehen können,){¾
185;00:03:58:14;00:04:02:19;"Ich habe den Eindruck, dass

einige nicht nachvollziehen kÈonnen,"
186;00:04:02:21;00:04:02:21;FABstFd warum wir nicht im Bundestag( ( mit de<
187;00:04:02:21;00:04:02:21;FABst6r ersten Lesung beraten.3×x
188;00:04:02:21;00:04:06:17;"warum wir nicht im Bundestag

mit der ersten Lesung beraten."
189;00:04:07:05;00:04:07:05;FABstGN Um das Gesetz besser zu machen.ÿÿ©Ü
190;00:04:07:05;00:04:09:09;Um das Gesetz besser zu machen.
191;00:04:09:11;00:04:09:11;FABstHJ Das wäre im Interesse aller.ÿÿ=t
192;00:04:09:11;00:04:11:15;Das wÈare im Interesse aller.
193;00:04:12:17;00:04:12:17;FABstIB Im Interesse aller.ÿÿÍX
194;00:04:12:17;00:04:14:04;Im Interesse aller.
195;00:04:14:06;00:04:14:06;FABstJdWessen Interesse dient ein Streit, ( ( der B
196;00:04:14:06;00:04:14:06;FABstDso öffentlich ausgetragen wird?ÿÿV
197;00:04:14:06;00:04:18:23;"Wessen Interesse dient ein Streit,

der so Èoffentlich ausgetragen wird?"
198;00:04:21:13;00:04:21:13;FABstKd Dazu begrüße ich live( ( eineq
199;00:04:21:13;00:04:21:13;FABst(n bekannten Kopf ÿÿ9ò°
200;00:04:21:13;00:04:24:03;"Dazu begrÈuûe ich live

einen bekannten Kopf"
201;00:04:24:05;00:04:24:05;FABstLdaus dem Vorstand der FDP-Fraktion( ( Y
202;00:04:24:05;00:04:24:05;FABst* und -Partei.ÿÿ7<i>
203;00:04:24:05;00:04:26:23;"aus dem Vorstand der FDP-Fraktion

und -Partei."
204;00:04:27:00;00:04:27:00;FABstMd Eine, die bekannt ( ( für klB
205;00:04:27:00;00:04:27:00;"FABst""are Worte ist.ÿÿ?¸"
206;00:04:27:00;00:04:29:07;"Eine, die bekannt

fÈur klare Worte ist."
207;00:04:29:09;00:04:29:09;FABstNF Frau Strack-Zimmermann,ÿÿÉF
208;00:04:29:09;00:04:31:03;Frau Strack-Zimmermann,
209;00:04:31:05;00:04:31:05;FABstOd wem dient ein Streit( ( der so öff</u>f
210;00:04:31:05;00:04:31:05;FABst8entlich ausgetragen wird?ÿÿ)Ô
211;00:04:31:05;00:04:34:22;"wem dient ein Streit

der so Èoffentlich ausgetragen wird?"
212;00:04:36:20;00:04:36:20;FABstPd 66 Mio. Deutschen,( ( die sind vo<R
213;00:04:36:20;00:04:36:20;FABst4n dem Gesetz betroffen.`-ÑÂ
214;00:04:36:20;00:04:41:02;"66 Mio. Deutschen,

die sind von dem Gesetz betroffen."
215;00:04:43:22;00:04:43:22;FABstQVDie meisten wollen eine Veränderung.`K~
216;00:04:43:22;00:04:46:03;Die meisten wollen eine VerÈanderung.
217;00:04:47:02;00:04:47:02;FABstRL Sie wollen alles genau wissen.ÿÿ±ª
218;00:04:47:02;00:04:49:01;Sie wollen alles genau wissen.
219;00:04:55:06;00:04:55:06;FABstSVIch zähle nur die, die über 20 sind.ÿÿ¾
220;00:04:55:06;00:04:57:13;Ich zÈahle nur die, die Èuber 20 sind.
221;00:05:01:19;00:05:01:19;FABstTd Die haben ein Anrecht darauf,( ( dassb 
222;00:05:01:19;00:05:01:19;FABst8 man darüber diskutiert. ÿÿ)P¸
223;00:05:01:19;00:05:05:07;"Die haben ein Anrecht darauf,

dass man darÈuber diskutiert."
224;00:05:07:09;00:05:07:09;FABstUd Sie sind beunruhigt,( ( weil d[ô
225;00:05:07:09;00:05:07:09;"FABst&ie Kommunikationÿÿ;¨"
226;00:05:07:09;00:05:10:19;"Sie sind beunruhigt,

weil die Kommunikation"
227;00:05:10:21;00:05:10:21;FABstVd des Wirtschaftsministeriums( ( B
228;00:05:10:21;00:05:10:21;"FABst&ungünstig war.ÿÿ;}"
229;00:05:10:21;00:05:14:00;"des Wirtschaftsministeriums

ungÈunstig war."
230;00:05:18:14;00:05:18:14;FABstWd Diese Millionen wünschen sich( ( kei¹8
231;00:05:18:14;00:05:18:14;FABst6nen öffentlichen Streit.ÿÿ+È
232;00:05:18:14;00:05:22:05;"Diese Millionen wÈunschen sich

keinen Èoffentlichen Streit."
233;00:05:24:13;00:05:24:13;FABstXd Wieso geht das in der Ampel( ( n/
234;00:05:24:13;00:05:24:13;FABst,icht geschmeidiger,ÿÿ5&
235;00:05:24:13;00:05:27:09;"Wieso geht das in der Ampel

nicht geschmeidiger,"
236;00:05:27:12;00:05:27:12;FABstYVweshalb immer in der Öffentlichkeit?ÿÿ
237;00:05:27:12;00:05:29:21;weshalb immer in der ÈOffentlichkeit?
238;00:05:30:20;00:05:30:20;FABstZd Diese Menschen( ( wollen ei9¤
239;00:05:30:20;00:05:30:20;"FABst""ne Diskussion.ÿÿ?Ý2"
240;00:05:30:20;00:05:33:06;"Diese Menschen

wollen eine Diskussion."
241;00:05:38:17;00:05:38:17;FABst[d Ob die Diskussion laut ist( ( oder ¸
242;00:05:38:17;00:05:38:17;FABst0nicht, ist unwichtig.ÿÿ1Ð
243;00:05:38:17;00:05:42:00;"Ob die Diskussion laut ist

oder nicht, ist unwichtig."
244;00:05:44:06;00:05:44:06;FABst\d Wir müssen klarmachen, dass wir( ( einen
245;00:05:44:06;00:05:44:06;FABst> anderen Klimaschutz wollen.ÿÿ#Û
246;00:05:44:06;00:05:48:04;"Wir mÈussen klarmachen, dass wir

einen anderen Klimaschutz wollen."
247;00:05:48:24;00:05:48:24;FABst]d Wir müssen die Menschen( ( in DeÇ¶
248;00:05:48:24;00:05:48:24;FABst.utschland mitnehmen.ÿÿ3õB
249;00:05:48:24;00:05:51:23;"Wir mÈussen die Menschen

in Deutschland mitnehmen."
250;00:05:54:17;00:05:54:17;FABst^L Das ist der springende Punkt.ÿÿÏè
251;00:05:54:17;00:05:56:14;Das ist der springende Punkt.
252;00:05:58:02;00:05:58:02;FABst_d Wir müssen das Gesetz( ( nicht an ei©¸
253;00:05:58:02;00:05:58:02;FABst0nem Datum festmachen.ÿÿ1å<u>
254;00:05:58:02;00:06:01:12;"Wir mÈussen das Gesetz

nicht an einem Datum festmachen."
255;00:06:02:07;00:06:02:07;FABst`L Das ist ja kein Geburtstermin.ÿÿ¦Î
256;00:06:02:07;00:06:04:11;Das ist ja kein Geburtstermin.
257;00:06:05:23;00:06:05:23;FABstad Wir müssen sagen,( ( ob etwas na¤º
258;00:06:05:23;00:06:05:23;FABst(chgebessert wird.ÿÿ9
259;00:06:05:23;00:06:08:21;"Wir mÈussen sagen,

ob etwas nachgebessert wird."
260;00:06:11:24;00:06:11:24;FABstbVWir nehmen uns dazu die nötige Zeit.ÿÿ~
261;00:06:11:24;00:06:14:10;Wir nehmen uns dazu die nÈotige Zeit.
262;00:06:16:20;00:06:16:20;FABstcd Wir sollten das nicht( ( an der SomXÜ
263;00:06:16:20;00:06:16:20;FABst.merpause festmachen.ÿÿ3þD
264;00:06:16:20;00:06:19:24;"Wir sollten das nicht

an der Sommerpause festmachen."
265;00:06:21:16;00:06:21:16;FABstdH Frau Strack-Zimmermann ...ÿÿÍ
266;00:06:21:16;00:06:23:12;Frau Strack-Zimmermann ...
267;00:06:23:20;00:06:23:20;FABsted ... zuversichtlich,( ( dass wir
268;00:06:23:20;00:06:23:20;FABst(einen Weg finden.ÿÿ9àÂ
269;00:06:23:20;00:06:27:00;"... zuversichtlich,

dass wir einen Weg finden."
270;00:06:27:05;00:06:27:05;FABstfd Ich unterbreche.Ja.( ( Sie spreB
271;00:06:27:05;00:06:27:05;FABst,chen von Akzeptanz.ÿÿ5éò
272;00:06:27:05;00:06:30:14;"Ich unterbreche.Ja.

Sie sprechen von Akzeptanz."
273;00:06:31:01;00:06:31:01;FABstgVDiese Akzeptanz ist nicht gestiegen.ÿÿ
274;00:06:31:01;00:06:33:10;Diese Akzeptanz ist nicht gestiegen.
275;00:06:38:02;00:06:38:02;FABsthd Öffentlichen Streit( ( mag die B¿
276;00:06:38:02;00:06:38:02;FABst(evölkerung nicht.ÿÿ9
277;00:06:38:02;00:06:41:01;"ÈOffentlichen Streit

mag die BevÈolkerung nicht."
278;00:06:41:13;00:06:41:13;FABstid Könnte es sein,( ( dass die ´è
279;00:06:41:13;00:06:41:13;FABst Grünen sagen,ÿÿAR
280;00:06:41:13;00:06:43:19;"KÈonnte es sein,

dass die GrÈunen sagen,"
281;00:06:43:21;00:06:43:21;FABstjd besser nicht regieren( ( all
282;00:06:43:21;00:06:43:21;"FABst""s mit der FDP?ÿÿ?Í"
283;00:06:43:21;00:06:46:09;"besser nicht regieren

als mit der FDP?"
284;00:06:49:17;00:06:49:17;FABstkJ Nein, das glaube ich nicht.ÿÿ®ú
285;00:06:49:17;00:06:51:08;Nein, das glaube ich nicht.
286;00:06:53:12;00:06:53:12;FABstld Sie als Journalist( ( finden diV<u>
287;00:06:53:12;00:06:53:12;FABst(e Diskussion gut.`9`
288;00:06:53:12;00:06:56:12;"Sie als Journalist

finden die Diskussion gut."
289;00:06:57:17;00:06:57:17;FABstmB Hat was Prickelndes.`ä~
290;00:06:57:17;00:06:59:01;Hat was Prickelndes.
291;00:07:01:09;00:07:01:09;FABstnL Entscheidend ist das Ergebnis.ÿÿàf
292;00:07:01:09;00:07:03:10;Entscheidend ist das Ergebnis.
293;00:07:04:08;00:07:04:08;FABstoB Es gibt zwei Felder:ÿÿÙ@
294;00:07:04:08;00:07:05:19;Es gibt zwei Felder:
295;00:07:06:08;00:07:06:08;FABstpd Das eine ist( ( ein gutes ökolôÄ
296;00:07:06:08;00:07:06:08;"FABst&ogisches Gesetz.ÿÿ;Ë¸"
297;00:07:06:08;00:07:09:05;"Das eine ist

ein gutes Èokologisches Gesetz."
298;00:07:12:05;00:07:12:05;FABstqN Dass wir Heizungen austauschen,ÿÿ,
299;00:07:12:05;00:07:14:09;Dass wir Heizungen austauschen,
300;00:07:14:11;00:07:14:11;FABstrd damit wir in 30 Jahren ( ( ein ggb
301;00:07:14:11;00:07:14:11;"FABst.utes Ergebnis haben.ÿÿ3
*"
302;00:07:14:11;00:07:17:19;"damit wir in 30 Jahren

ein gutes Ergebnis haben."
303;00:07:19:10;00:07:19:10;FABstsd Andererseits, schauen wir uns( ( ma4x
304;00:07:19:10;00:07:19:10;FABst4l die Protagonisten an.ÿÿ-ªX
305;00:07:19:10;00:07:22:22;"Andererseits, schauen wir uns

mal die Protagonisten an."
306;00:07:24:08;00:07:24:08;FABsttd Die Felder sollte man( ( ni_´
307;00:07:24:08;00:07:24:08;FABst$cht vermischen.ÿÿ=&
308;00:07:24:08;00:07:27:01;"Die Felder sollte man

nicht vermischen."
309;00:07:27:20;00:07:27:20;FABstud Der Ampel ist gedient, wenn wir( ( ein JF
310;00:07:27:20;00:07:27:20;FABst<Gesetz auf den Weg bringen:ÿÿ%Çt
311;00:07:27:20;00:07:31:16;"Der Ampel ist gedient, wenn wir

ein Gesetz auf den Weg bringen:"
312;00:07:31:21;00:07:31:21;FABstvd Das die Menschen( ( nachvollziehI
313;00:07:31:21;00:07:31:21;FABst4en können, akzeptieren.ÿÿ-<
314;00:07:31:21;00:07:35:02;"Das die Menschen

nachvollziehen kÈonnen, akzeptieren."
315;00:07:37:18;00:07:37:18;FABstwd Wir sollten nicht in rascher Zeit( ( etw~
316;00:07:37:18;00:07:37:18;FABstFas Unklares auf den Weg bringen.ÿÿ¦p
317;00:07:37:18;00:07:41:23;"Wir sollten nicht in rascher Zeit

etwas Unklares auf den Weg bringen."
318;00:07:43:01;00:07:43:01;FABstxH Frau Strack-Zimmermann ...ÿÿÑô
319;00:07:43:01;00:07:44:22;Frau Strack-Zimmermann ...
