No.;Timecode In;Timecode Out;Subtitle
"86";"00:02:07:17";"00:02:10:23";"Die Summen

beziffern wir mit 200.000 Euro."
"87";"00:02:14:04";"00:02:14:04";"FABst!d Geld, das er als Rentner nicht hat( ( und &"
"88";"00:02:14:04";"00:02:14:04";"FABstFnicht als Kredit aufnehmen kann.ÿÿÀò"
"89";"00:02:14:04";"00:02:18:17";"Geld, das er als Rentner nicht hat

und nicht als Kredit aufnehmen kann."
"90";"00:02:18:19";"00:02:18:19";"FABst"H Die Unsicherheit ist groß.ÿÿ:Ð"
"91";"00:02:18:19";"00:02:20:20";"Die Unsicherheit ist groû."
"92";"00:02:21:00";"00:02:21:00";"FABst#d Grund ist ein Entwurf( ( zur F6"
"93";"00:02:21:00";"00:02:21:00";"FABst(Energieeffizienz ÿÿ9å("
"94";"00:02:21:00";"00:02:23:20";"Grund ist ein Entwurf

zur Energieeffizienz"
"95";"00:02:23:22";"00:02:23:22";"FABst$Vdes Wirtschafts- und Bauministeriums.ÿÿ¹"
"96";"00:02:23:22";"00:02:26:10";"des Wirtschafts- und Bauministeriums."
"97";"00:02:26:14";"00:02:26:14";"FABst%L Ab 2024 soll jede neue HeizungÿÿÑÐ"
"98";"00:02:26:14";"00:02:28:22";"Ab 2024 soll jede neue Heizung"
"99";"00:02:28:24";"00:02:28:24";"FABst&d zu 65 % mit erneuerbaren Energien( ( u"
"100";"00:02:28:24";"00:02:28:24";"FABst0 betrieben werden.ÿÿ1Ì"
"101";"00:02:28:24";"00:02:32:22";"zu 65 % mit erneuerbaren Energien

betrieben werden."
"102";"00:02:33:12";"00:02:33:12";"FABst'd Heißt: Pure Gas- und Ölheizungen ( ( sollezZ"
"103";"00:02:33:12";"00:02:33:12";"FABstBn nicht mehr eingebaut werden.ÿÿ÷."
"104";"00:02:33:12";"00:02:38:02";"Heiût: Pure Gas- und ÈOlheizungen

sollen nicht mehr eingebaut werden."
"105";"00:02:38:12";"00:02:38:12";"FABst(d Ausnahmen und Härtefälle( ( weÒ"
"106";"00:02:38:12";"00:02:38:12";"FABst&rden diskutiert,ÿÿ;ÿ\"
"107";"00:02:38:12";"00:02:41:16";"Ausnahmen und HÈartefÈalle

werden diskutiert,"
"108";"00:02:41:18";"00:02:41:18";"FABst)F auch heute im Bundestag.ÿÿr"
"109";"00:02:41:18";"00:02:43:15";"auch heute im Bundestag."
"110";"00:02:44:00";"00:02:44:00";"FABst*d Eine Wärmewende darf nicht ( ( zu L¤<u>"
"111";"00:02:44:00";"00:02:44:00";"FABst4asten der Mieter gehen.5ª"
"112";"00:02:44:00";"00:02:48:03";"Eine WÈarmewende darf nicht

zu Lasten der Mieter gehen."
"113";"00:02:49:01";"00:02:49:01";"FABst,d Wer sich entscheidet, eine neue( ( Hei@r"
"114";"00:02:49:01";"00:02:49:01";"FABst:zungsform zu installieren,/¹b"
"115";"00:02:49:01";"00:02:53:12";"Wer sich entscheidet, eine neue

Heizungsform zu installieren,"
"116";"00:02:53:23";"00:02:53:23";"FABst-d sollte dafür vom Staat( ( unte÷"
"117";"00:02:53:23";"00:02:53:23";"FABst&rstützt werden. ÿÿ;"Ì"
"118";"00:02:53:23";"00:02:57:08";"sollte dafÈur vom Staat

unterstÈutzt werden."
"119";"00:02:58:10";"00:02:58:10";"FABst.d Bauministerin Geywitz versucht,( ( X"
"120";"00:02:58:10";"00:02:58:10";"FABst4die Debatte einzufangenÿÿ-³ò"
"121";"00:02:58:10";"00:03:02:04";"Bauministerin Geywitz versucht,

die Debatte einzufangen"
"122";"00:03:02:11";"00:03:02:11";"FABst/F und bespricht Ausnahmen.ÿÿÌÜ"
"123";"00:03:02:11";"00:03:04:05";"und bespricht Ausnahmen."
"124";"00:03:04:22";"00:03:04:22";"FABst0d Wir wollen( ( keine reinen Ga "
"125";"00:03:04:22";"00:03:04:22";"FABst,s- und Ölheizungen,=7"
"126";"00:03:04:22";"00:03:08:11";"Wir wollen

keine reinen Gas- und ÈOlheizungen,"
"127";"00:03:08:20";"00:03:08:20";"FABst1N es wird hybride Lösungen geben.7."
"128";"00:03:08:20";"00:03:11:01";"es wird hybride LÈosungen geben."
"129";"00:03:11:21";"00:03:11:21";"FABst2dDarüber, wie diese aussehen könnten,( ( .z"
"130";"00:03:11:21";"00:03:11:21";"FABst0 rätseln vieleÿÿ1I^"
"131";"00:03:11:21";"00:03:15:11";"DarÈuber, wie diese aussehen kÈonnten,

rÈatseln viele"
"132";"00:03:16:08";"00:03:16:08";"FABst3d und rufen dann bei ihm an:( ( Heizungs2F"
"133";"00:03:16:08";"00:03:16:08";"FABst6bauer Kurze aus Stendal.ÿÿ+îØ"
"134";"00:03:16:08";"00:03:20:07";"und rufen dann bei ihm an:

Heizungsbauer Kurze aus Stendal."
"135";"00:03:22:04";"00:03:22:04";"FABst4PDie Leute haben regelrecht Angst,$"
"136";"00:03:22:04";"00:03:25:02";"Die Leute haben regelrecht Angst,"
"137";"00:03:25:04";"00:03:25:04";"FABst5ddass ihnen das Heizen mit fossilen( ( w"
"138";"00:03:25:04";"00:03:25:04";"FABst<Brennstoffen verboten wird.-ê,"
"139";"00:03:25:04";"00:03:29:03";"dass ihnen das Heizen mit fossilen

Brennstoffen verboten wird."
"140";"00:03:29:09";"00:03:29:09";"FABst6d Wir haben Kunden mit Geräten,( ( di¨r"
"141";"00:03:29:09";"00:03:29:09";"FABst2e zehn Jahre alt sind.ÿÿ/"
"142";"00:03:29:09";"00:03:33:11";"Wir haben Kunden mit GerÈaten,

die zehn Jahre alt sind."
"143";"00:03:33:13";"00:03:33:13";"FABst7d Wenn eine Reparatur ansteht,( ( °"
"144";"00:03:33:13";"00:03:33:13";"FABst" sagen sie:ÿÿ?ër"
"145";"00:03:33:13";"00:03:36:08";"Wenn eine Reparatur ansteht,

sagen sie:"
"146";"00:03:36:10";"00:03:36:10";"FABst8d Das Gerät läuft noch, aber( ( eigentlÚ"
"147";"00:03:36:10";"00:03:36:10";"FABst>ich will ich jetzt wechseln.ÿÿ#¸ð"
"148";"00:03:36:10";"00:03:40:10";"Das GerÈat lÈauft noch, aber

eigentlich will ich jetzt wechseln."
"149";"00:03:40:15";"00:03:40:15";"FABst9d Die Reparatur von bestehenden( ( Heizung|È"
"150";"00:03:40:15";"00:03:40:15";"FABst>en ist nach wie vor erlaubt,ÿÿ#ôø"
"151";"00:03:40:15";"00:03:44:15";"Die Reparatur von bestehenden

Heizungen ist nach wie vor erlaubt,"
"152";"00:03:44:19";"00:03:44:19";"FABst:H so der derzeitige Entwurf.ÿÿ°<u>"
"153";"00:03:44:19";"00:03:46:12";"so der derzeitige Entwurf."
"154";"00:03:46:14";"00:03:46:14";"FABst;dWer sich eine Umrüstung nicht leisten( ( </u>"
"155";"00:03:46:14";"00:03:46:14";"FABstB kann, solle Hilfe bekommen,ÿÿÌ"
"156";"00:03:46:14";"00:03:50:08";"Wer sich eine UmrÈustung nicht leisten

kann, solle Hilfe bekommen,"
"157";"00:03:50:12";"00:03:50:12";"FABst<Rverspricht der Wirtschaftsminister.ÿÿ"
"158";"00:03:50:12";"00:03:53:04";"verspricht der Wirtschaftsminister."
"159";"00:03:53:06";"00:03:53:06";"FABst=d Die soziale Frage( ( können und ô"
"160";"00:03:53:06";"00:03:53:06";"FABst.müssen wir abfedern.;(v"
"161";"00:03:53:06";"00:03:56:24";"Die soziale Frage

kÈonnen und mÈussen wir abfedern."
"162";"00:03:57:11";"00:03:57:11";"FABst>dDass also durch den Austausch, wenn( ( [ò"
"163";"00:03:57:11";"00:03:57:11";"FABst> ein Gaskessel kaputt ist,+"
"164";"00:03:57:11";"00:04:01:22";"Dass also durch den Austausch, wenn

ein Gaskessel kaputt ist,"
"165";"00:04:03:00";"00:04:03:00";"FABst?J keine soziale Not entsteht.ÿÿñ"
"166";"00:04:03:00";"00:04:05:17";"keine soziale Not entsteht."
"167";"00:04:08:16";"00:04:08:16";"FABst@P Noch ist kein Gesetz beschlossen.ÿÿö"
"168";"00:04:08:16";"00:04:11:04";"Noch ist kein Gesetz beschlossen."
"169";"00:04:11:06";"00:04:11:06";"FABstAd Hausbesitzer Toedter( ( will no;"
"170";"00:04:11:06";"00:04:11:06";"FABst*ch nicht sanieren.ÿÿ7¤"
"171";"00:04:11:06";"00:04:14:04";"Hausbesitzer Toedter

will noch nicht sanieren."
"172";"00:04:14:08";"00:04:14:08";"FABstBN Für ihn ist der Aufwand zu groß,ÿÿ´¬"
"173";"00:04:14:08";"00:04:16:12";"FÈur ihn ist der Aufwand zu groû,"
"174";"00:04:16:16";"00:04:16:16";"FABstCd so lange seine alte Heizung( ( ô"
"175";"00:04:16:16";"00:04:16:16";"FABst*noch funktioniert.ÿÿ7ôÈ"
"176";"00:04:16:16";"00:04:19:18";"so lange seine alte Heizung

noch funktioniert."
"177";"00:04:20:05";"00:04:20:05";"FABstDd Dazu begrüße ich im Studio( ( Dr.cª"
"178";"00:04:20:05";"00:04:20:05";"FABst, Matthias Sandrock,ÿÿ5ÊL"
"179";"00:04:20:05";"00:04:23:21";"Dazu begrÈuûe ich im Studio

Dr. Matthias Sandrock,"
"180";"00:04:23:23";"00:04:23:23";"FABstEdGeschäftsführer und Mitbegründer( ( æ¼"
"181";"00:04:23:23";"00:04:23:23";"FABst2des Hamburg Instituts.ÿÿ/¥`"
"182";"00:04:23:23";"00:04:27:05";"GeschÈaftsfÈuhrer und MitbegrÈunder

des Hamburg Instituts."
"183";"00:04:27:07";"00:04:27:07";"FABstFd Das berät und forscht( ( im Energµ<i>"
"184";"00:04:27:07";"00:04:27:07";"FABst0ie- und Umweltsektor.ÿÿ1º®"
"185";"00:04:27:07";"00:04:30:12";"Das berÈat und forscht

im Energie- und Umweltsektor."
"186";"00:04:30:14";"00:04:30:14";"FABstG: Guten Abend.ÿÿ#²r"
"187";"00:04:30:14";"00:04:31:16";"Guten Abend."
"188";"00:04:31:18";"00:04:31:18";"FABstHdEin Sorgenkind bei der Energiewende( ("
"189";"00:04:31:18";"00:04:31:18";"FABst: ist der Gebäudesektor.ÿÿ'¦"
"190";"00:04:31:18";"00:04:35:15";"Ein Sorgenkind bei der Energiewende

ist der GebÈaudesektor."
"191";"00:04:35:24";"00:04:35:24";"FABstId Aber prescht Minister Habeck( ( ni<"
"192";"00:04:35:24";"00:04:35:24";"FABst,cht zu schnell vor,ÿÿ5h"
"193";"00:04:35:24";"00:04:38:24";"Aber prescht Minister Habeck

nicht zu schnell vor,"
"194";"00:04:39:01";"00:04:39:01";"FABstJd wenn das Aus für Gas- und( ( Öl-Heiz8n"
"195";"00:04:39:01";"00:04:39:01";"FABst@ungen schon 2024 kommen soll?ÿÿ!ªt"
"196";"00:04:39:01";"00:04:42:23";"wenn das Aus fÈur Gas- und

ÈOl-Heizungen schon 2024 kommen soll?"
"197";"00:04:43:00";"00:04:43:00";"FABstKd Das Ziel der Klimaneutralität( ( bei"
"198";"00:04:43:00";"00:04:43:00";"FABst6 Gebäuden ist nicht neu.`+~"
"199";"00:04:43:00";"00:04:46:16";"Das Ziel der KlimaneutralitÈat

bei GebÈauden ist nicht neu."
"200";"00:04:47:20";"00:04:47:20";"FABstLd Das hat das Verfassungsgericht( ( )ò"
"201";"00:04:47:20";"00:04:47:20";"FABst.auf 2045 festgelegt.`3Å4"
"202";"00:04:47:20";"00:04:50:24";"Das hat das Verfassungsgericht

auf 2045 festgelegt."
"203";"00:04:53:05";"00:04:53:05";"FABstMVEine Heizung läuft 20 oder 25 Jahre.ÿÿØ"
"204";"00:04:53:05";"00:04:56:03";"Eine Heizung lÈauft 20 oder 25 Jahre."
"205";"00:04:57:22";"00:04:57:22";"FABstNd Also müssten wir( ( jetzt fossileÖ"
"206";"00:04:57:22";"00:04:57:22";"FABst, Heizungen beenden.ÿÿ5ð"
"207";"00:04:57:22";"00:05:01:10";"Also mÈussten wir

jetzt fossile Heizungen beenden."
"208";"00:05:05:22";"00:05:05:22";"FABstOF Klimaneutralität heißt,ÿÿ¡"
"209";"00:05:05:22";"00:05:07:17";"KlimaneutralitÈat heiût,"
"210";"00:05:07:19";"00:05:07:19";"FABstPddass wir keine fossilen Brennstoffe( ( r"
"211";"00:05:07:19";"00:05:07:19";"FABst. verfeuern.ÿÿ3°J"
"212";"00:05:07:19";"00:05:10:21";"dass wir keine fossilen Brennstoffe

verfeuern."
"213";"00:05:10:23";"00:05:10:23";"FABstQTViele Verbraucher haben das Gefühl:ÿÿuV"
"214";"00:05:10:23";"00:05:13:23";"Viele Verbraucher haben das GefÈuhl:"
"215";"00:05:15:02";"00:05:15:02";"FABstRd Diese Wende( ( wird auf meinem;"
"216";"00:05:15:02";"00:05:15:02";"FABst, Rücken ausgetragenÿÿ57ö"
"217";"00:05:15:02";"00:05:18:21";"Diese Wende

wird auf meinem RÈucken ausgetragen"
"218";"00:05:19:10";"00:05:19:10";"FABstSRund fühlen sich im Stich gelassen.ÿÿYª"
"219";"00:05:19:10";"00:05:22:05";"und fÈuhlen sich im Stich gelassen."
"220";"00:05:22:23";"00:05:22:23";"FABstTd Es geht nicht nur( ( um deCD"
"221";"00:05:22:23";"00:05:22:23";"FABst"n Klimaschutz.ÿÿ?Ñ@"
"222";"00:05:22:23";"00:05:25:12";"Es geht nicht nur

um den Klimaschutz."
"223";"00:05:25:19";"00:05:25:19";"FABstUd Das Versorgungssystem muss( ( resilie#b"
"224";"00:05:25:19";"00:05:25:19";"FABst6nter aufgestellt werden.ÿÿ+º<u>"
"225";"00:05:25:19";"00:05:29:16";"Das Versorgungssystem muss

resilienter aufgestellt werden."
"226";"00:05:29:18";"00:05:29:18";"FABstVd Der Krieg in der Ukraine( ( pÈ"
"227";"00:05:29:18";"00:05:29:18";"FABst hat gezeigt,ÿÿA*"
"228";"00:05:29:18";"00:05:32:06";"Der Krieg in der Ukraine

hat gezeigt,"
"229";"00:05:32:18";"00:05:32:18";"FABstWd wie riskant es ist,( ( sich auf t®"
"230";"00:05:32:18";"00:05:32:18";"FABst.Erdgas zu verlassen.ÿÿ3ú"
"231";"00:05:32:18";"00:05:36:08";"wie riskant es ist,

sich auf Erdgas zu verlassen."
"232";"00:05:36:24";"00:05:36:24";"FABstXD Davon müssen wir weg.ÿÿ<Þ"
"233";"00:05:36:24";"00:05:38:20";"Davon mÈussen wir weg."
"234";"00:05:39:04";"00:05:39:04";"FABstXb Das ist sicherheitspolitisch( ( f.Ò"
"235";"00:05:39:04";"00:05:39:04";"FABst.ür uns ganz wichtig.ÿÿ3eº"
"236";"00:05:39:04";"00:05:42:09";"Das ist sicherheitspolitisch

fÈur uns ganz wichtig."
"237";"00:05:42:14";"00:05:42:14";"FABstXb Und auch kostentechnisch( ( füþb"
"238";"00:05:42:14";"00:05:42:14";"FABst*r die Verbraucher.ÿÿ7¬"
"239";"00:05:42:14";"00:05:45:20";"Und auch kostentechnisch

fÈur die Verbraucher."
"240";"00:05:45:22";"00:05:45:22";"FABsthAuf lange Sicht ist es nicht nur( ( die Invª"
"241";"00:05:45:22";"00:05:45:22";"FABst8estition, die teuer ist, ÿÿ)"
"242";"00:05:45:22";"00:05:50:05";"Auf lange Sicht ist es nicht nur

die Investition, die teuer ist,"
"243";"00:05:52:15";"00:05:52:15";"FABsth sondern es sind auch die Kosten( ( für d"
"244";"00:05:52:15";"00:05:52:15";"FABst6ie Brennstoffversorgung.ÿÿ+Û("
"245";"00:05:52:15";"00:05:56:17";"sondern es sind auch die Kosten

fÈur die Brennstoffversorgung."
"246";"00:05:57:08";"00:05:57:08";"FABstVWärmepumpen sind auf Dauer billiger.ÿÿ}Þ"
"247";"00:05:57:08";"00:06:00:00";"WÈarmepumpen sind auf Dauer billiger."
"248";"00:06:01:00";"00:06:01:00";"FABsth Macht es einen Unterschied, ( ( auf WärÅ`"
"249";"00:06:01:00";"00:06:01:00";"FABst0mepumpen umzustellen?ÿÿ1"
"250";"00:06:01:00";"00:06:04:21";"Macht es einen Unterschied,

auf WÈarmepumpen umzustellen?"
"251";"00:06:05:20";"00:06:05:20";"FABst2 Ja.ÿÿ/Û"
"252";"00:06:05:20";"00:06:06:23";"Ja."
"253";"00:06:07:17";"00:06:07:17";"FABst]bEs gibt auch die große Möglichkeit( ( 7^"
"254";"00:06:07:17";"00:06:07:17";"FABst2 der Wärmenetze.ÿÿ/d"
"255";"00:06:07:17";"00:06:11:07";"Es gibt auch die groûe MÈoglichkeit

der WÈarmenetze."
"256";"00:06:16:04";"00:06:16:04";"FABst^d Dänemark hat sich( ( seit Jahr¡."
"257";"00:06:16:04";"00:06:16:04";"FABst$zehnten befasst`=°N"
"258";"00:06:16:04";"00:06:19:00";"DÈanemark hat sich

seit Jahrzehnten befasst"
"259";"00:06:19:11";"00:06:19:11";"FABst_Tmit Wärmeversorgung in der Zukunft.ÿÿ^Ð"
"260";"00:06:19:11";"00:06:22:07";"mit WÈarmeversorgung in der Zukunft."
"261";"00:06:23:18";"00:06:23:18";"FABst`NDie haben 60 Prozent Wärmenetze.ÿÿ&Ä"
"262";"00:06:23:18";"00:06:26:03";"Die haben 60 Prozent WÈarmenetze."
"263";"00:06:26:22";"00:06:26:22";"FABstad Mit so etwas können wir( ( Energieque<u>2"
"264";"00:06:26:22";"00:06:26:22";"FABst2llen effizient nutzen.ÿÿ/«"
"265";"00:06:26:22";"00:06:31:10";"Mit so etwas kÈonnen wir

Energiequellen effizient nutzen."
"266";"00:06:36:12";"00:06:36:12";"FABstbd Viele Kunden möchten vielleicht( ( von¶"
"267";"00:06:36:12";"00:06:36:12";"FABst: sich aus jetzt umsteigen.ÿÿ'¢<u>"
"268";"00:06:36:12";"00:06:40:17";"Viele Kunden mÈochten vielleicht

von sich aus jetzt umsteigen."
"269";"00:06:41:23";"00:06:41:23";"FABstbb Aber derzeit( ( gibt es ka\"
"270";"00:06:41:23";"00:06:41:23";"FABst$um Wärmepumpen.ÿÿ=8þ"
"271";"00:06:41:23";"00:06:44:19";"Aber derzeit

gibt es kaum WÈarmepumpen."
"272";"00:06:44:24";"00:06:44:24";"FABstbVOder Leute, die es einbauen könnten.ÿÿÚ"
"273";"00:06:44:24";"00:06:47:15";"Oder Leute, die es einbauen kÈonnten."
"274";"00:06:47:20";"00:06:47:20";"FABstcd Da reicht es nicht, wenn man( ( es i=8"
"275";"00:06:47:20";"00:06:47:20";"FABst2n der Politik so will.ÿÿ/ò"
"276";"00:06:47:20";"00:06:51:11";"Da reicht es nicht, wenn man

es in der Politik so will."
"277";"00:06:52:15";"00:06:52:15";"FABstdNViele schauen dann in die Röhre.ÿÿMv"
"278";"00:06:52:15";"00:06:55:04";"Viele schauen dann in die RÈohre."
"279";"00:06:55:17";"00:06:55:17";"FABsteH Das ist nicht so explizit.ÿÿ</u>Ü"
"280";"00:06:55:17";"00:06:58:01";"Das ist nicht so explizit."
"281";"00:06:59:20";"00:06:59:20";"FABstfd Man kann mit Gasheizungen( ( in Hycú"
"282";"00:06:59:20";"00:06:59:20";"FABst2bridlösungen arbeiten.ÿÿ/¢"
"283";"00:06:59:20";"00:07:03:13";"Man kann mit Gasheizungen

in HybridlÈosungen arbeiten."
"284";"00:07:05:04";"00:07:05:04";"FABstgd Man kann auch in manchen Dingen( ( foD¦"
"285";"00:07:05:04";"00:07:05:04";"FABst8ssile Heizungen einbauen.ÿÿ)ä@"
"286";"00:07:05:04";"00:07:09:10";"Man kann auch in manchen Dingen

fossile Heizungen einbauen."
"287";"00:07:10:01";"00:07:10:01";"FABsthd Die Ausnahmen-Regelungen( ( sind n,ð"
