Timecode In,Timecode Out,Subtitle
00:02:20:19,00:02:22:23,Der Gesetzentwurf ist besser geworden
00:02:23:00,00:02:25:09,im Vergleich zum urspruenglichen Entwurf.
00:02:25:11,00:02:27:16,Wir wollen aber technologieoffen sein.
00:02:27:19,00:02:29:21,Nicht ueberall passt die Waermepumpe.
00:02:29:23,00:02:33:01,"Die Union kritisiert, dass Buerger verunsichert werden."
00:02:33:03,00:02:37:00,Das Gesetz hat schon in der Koalition keine Mehrheit.
00:02:37:24,00:02:40:11,Das ist ein bemerkenswerter Vorgang.
00:02:40:13,00:02:43:13,Das Chaos bei der Waermewende geht weiter.
00:02:44:17,00:02:47:06,In einem sind sich Union und Ampel einig:
00:02:47:08,00:02:49:05,In 22 Jahren muss der Umstieg
00:02:49:07,00:02:52:13,auf treibhausneutrale Heizungen komplett geschafft sein.
00:02:52:18,00:02:56:14,"Der kostet Buerger viel Geld, hier setzt das Foerderprogramm an."
00:02:56:16,00:03:00:07,Bei der Grundfoerderung nutzt die Ampel das Giesskannenprinzip:
00:03:00:09,00:03:03:21,Alle profitieren - kleine Wohnungsbesitzer und Millionaere.
00:03:04:18,00:03:08:06,Deutsche Sicherheitsbehoerden sehen weiter eine grosse Gefahr
00:03:08:08,00:03:12:07,"fuer Unternehmen und Behoerden, Opfer von Cyberattacken zu werden."
00:03:12:09,00:03:14:23,Seit dem russischen Krieg gegen die Ukraine
00:03:15:00,00:03:18:01,haetten Angriffe pro-russischer Akteure zugenommen.
00:03:18:02,00:03:20:08,Das sagte BKA-Praesident Muench
00:03:20:17,00:03:23:23,bei einer Konferenz zur Cybersicherheit in Potsdam.
00:03:24:07,00:03:27:18,Das Bundesamt fuer IT-Sicherheit sieht die groesste Gefahr
00:03:27:20,00:03:32:17,"in Ransomware-Angriffen, bei denen die Taeter Loesegeld fordern."
00:03:35:00,00:03:36:19,Alarm in Potsdam.
00:03:37:05,00:03:40:09,Kurz vor dem Jahreswechsel warnen Sicherheitsbehoerden
00:03:40:11,00:03:43:09,die Stadtverwaltung vor einem Cyberangriff:
00:03:43:11,00:03:45:21,"Daten der Buerger koennten gestohlen werden,"
00:03:45:23,00:03:47:13,um Loesegeld zu erpressen.
00:03:47:15,00:03:50:17,"Um das zu verhindern, geht die Kommune sofort offline -"
00:03:50:19,00:03:51:23,vorsorglich.
00:03:52:00,00:03:53:24,Wir haetten damit nicht gerechnet.
00:03:54:01,00:03:57:12,"Aber das geht wohl jeder Kommune, Behoerde, Organisation so,"
00:03:57:14,00:03:58:24,der das passiert.
00:03:59:01,00:04:02:23,"Man weiss, dass Hackernetzwerke unterwegs sind."
00:04:03:12,00:04:07:04,"Aber wenn es einem selber passiert, ist man doch ueberrascht."
00:04:07:06,00:04:10:09,Zumal wir ein hohes Sicherheitsniveau hatten.
00:04:11:06,00:04:13:22,Datensicherheit in der Welt des Internets -
00:04:13:24,00:04:17:11,darum geht es beim Kongress fuer Cybersicherheit in Potsdam.
00:04:17:13,00:04:19:24,Und bei dieser NATO-ÈUbung in Estland.
00:04:20:01,00:04:23:21,Seit Beginn des Ukraine-Kriegs stieg die Zahl der Cyberangriffe
00:04:23:23,00:04:26:22,"auf Behoerden und Unternehmen, so IT-Experten."
00:04:27:21,00:04:30:08,"Deutschland muesse sich besser aufstellen,"
00:04:30:10,00:04:33:22,"fordert AG KRITIS, eine Nichtregierungs-Organisation."
00:04:35:20,00:04:38:08,Es braucht an der Stelle die Moeglichkeit:
00:04:38:10,00:04:40:24,Dass man die Experten aus der Wirtschaft
00:04:41:01,00:04:44:24,fuer ihre eigenen Arbeitgeber IT-Sicherheit herstellen.
00:04:45:17,00:04:48:08,"Und dafuer sorgen, dass sie erhalten bleibt."
00:04:48:10,00:04:52:06,Dass man diese Leute wie beim THW in den Einsatz schicken kann.
00:04:52:08,00:04:55:02,"Und in der Grossschadenslage dafuer sorgen kann,"
00:04:55:04,00:04:57:06,dass die Dinge wieder anfahren.
00:04:57:09,00:05:00:03,"Die Stadtverwaltung Potsdam ist nun, im April,"
00:05:00:05,00:05:02:09,nach drei Monaten wieder online.
00:05:02:11,00:05:05:18,Tausende Rechner bekamen ein Sicherheitsupdate.
00:05:07:05,00:05:09:20,Reisende muessen sich in den kommenden Tagen
00:05:09:22,00:05:12:03,wieder auf Einschraenkungen einstellen.
00:05:12:05,00:05:14:08,Fuer morgen und Freitag rief ver.di
00:05:14:10,00:05:18:04,Personal an mehreren Flughaefen zu Arbeitsniederlegungen auf.
00:05:18:19,00:05:20:24,Hunderte Fluege sollen ausfallen.
00:05:21:01,00:05:25:16,Die Gewerkschaft EVG kuendigte bei der Bahn am Freitagvormittag Streiks an.
00:05:25:18,00:05:29:09,Der Fernverkehr wird bis zum Mittag vollstaendig eingestellt.
00:05:30:15,00:05:33:11,Bahnfahren wird wieder schwierig bis unmoeglich.
00:05:33:13,00:05:37:01,Die Eisenbahnergewerkschaft EVG liegt das Schienennetz lahm.
00:05:37:03,00:05:39:24,Acht Stunden lang - am Freitag von 3 bis 11 Uhr.
00:05:40:01,00:05:42:08,Noch vor der naechsten Verhandlungsrunde
00:05:42:10,00:05:44:03,mit der Deutschen Bahn.
00:05:44:14,00:05:47:17,Wir haben bisher nichts Verhandlungsfaehiges bekommen.
00:05:47:19,00:05:50:02,"Irgendwann muessen wir den Druck erhoehen,"
00:05:50:04,00:05:52:18,damit wir verhandlungsfaehige Angebote haben.
00:05:52:20,00:05:55:01,Sonst vergehen die naechsten acht Wochen
00:05:55:03,00:05:56:17,und wir reden immer noch.
00:05:56:19,00:06:00:03,Die Gewerkschaft fordert:
00:06:06:02,00:06:09:10,Das Angebot der Deutschen Bahn bleibt deutlich darunter.
00:06:09:12,00:06:12:02,Die Bahn findet den erneuten Streik unnoetig.
00:06:12:04,00:06:14:14,Sie rechnet mit erheblichen Auswirkungen
00:06:14:16,00:06:16:02,auch nach Streikende.
00:06:16:09,00:06:19:07,"Die Zuege sind nicht mehr da, wo sie sein sollen,"
00:06:19:09,00:06:21:02,Mitarbeitende sind nicht da.
00:06:21:04,00:06:23:18,Es wird erhebliche Beeintraechtigungen geben.
00:06:23:20,00:06:26:03,"Wir werden im Laufe des Freitags sehen,"
00:06:26:05,00:06:28:14,inwieweit wir regional starten koennen.
00:06:30:02,00:06:32:04,Wir werden fuer unsere Reisenden
00:06:32:06,00:06:35:21,so viel Kulanz wie moeglich bereitstellen.
00:06:36:22,00:06:40:04,"Wer kann, so die Bahn, soll nicht am Freitag reisen."
00:06:40:06,00:06:41:21,Schon gekaufte Fahrkarten
00:06:41:23,00:06:44:22,sind schon jetzt und bis zum 25. April gueltig.
00:06:45:13,00:06:49:13,Auch Flughaefen werden vom Sicherheitspersonal bestreikt.
00:06:50:01,00:06:53:20,"Hamburg, Koeln/Bonn und Duesseldorf von morgen bis Freitagabend,"
00:06:53:22,00:06:55:17,Stuttgart nur am Freitag.
00:06:55:22,00:06:59:23,"Hunderte Starts fallen aus, einige Landungen seien moeglich."
00:07:01:07,00:07:05:12,Die EU will staerker gegen die Abholzung des Regenwaldes vorgehen.
00:07:05:14,00:07:09:12,Das EU-Parlament stimmte einem entsprechenden Gesetzentwurf zu:
00:07:09:14,00:07:13:00,"Firmen muessen kuenftig nachweisen, dass fuer ihre Produkte"
00:07:13:02,00:07:17:03,"keine Waelder gerodet wurden, wenn sie die in der EU verkaufen."
00:07:17:21,00:07:19:23,Bei Verstoessen drohen Geldbussen.
00:07:20:00,00:07:24:05,"Damit die Regeln in Kraft treten, muessen die Mitgliedslaender zustimmen."
00:07:24:07,00:07:26:07,Das gilt aber als Formsache.
00:07:27:02,00:07:29:00,Der Wald am Amazonas brennt.
00:07:29:02,00:07:31:02,Durch Brandrodung wird weltweit
00:07:31:04,00:07:35:02,ein Areal von 15.000 Fussballfeldern vernichtet Ð jeden Tag.
00:07:36:03,00:07:38:18,"Auf den Flaechen wird dann Kaffee angebaut,"
00:07:38:20,00:07:42:17,"Kakao oder Palmoel, das in Schokocremes oder Kosmetik steckt."
00:07:43:08,00:07:46:22,Oder es werden Rinder auf den gerodeten Flaechen gezuechtet.
00:07:46:24,00:07:49:03,"Das Fleisch landet in Restaurants,"
00:07:49:05,00:07:52:06,die Haut als Leder in den Sitzen von Premium-Autos.
00:07:52:08,00:07:56:11,Bislang ist die EU fuer 10 % der weltweiten Nachfrage verantwortlich.
00:07:56:22,00:08:00:18,"Die freiwilligen Verpflichtungen haben bisher nicht dazu gefuehrt,"
00:08:00:20,00:08:02:03,dass das sich aendert.
00:08:02:05,00:08:04:03,Daher haben wir in der EU gesagt:
00:08:04:05,00:08:07:09,Wir muessen Verantwortung fuer unseren Konsum uebernehmen.
00:08:07:11,00:08:09:23,"Deswegen muessen Unternehmen nun nachweisen,"
00:08:10:00,00:08:12:24,dass keine Waldzerstoerung in ihren Produkten steckt.
00:08:13:01,00:08:14:08,Das Gesetz gilt auch
00:08:14:10,00:08:16:14,"fuer Soja-Produkte, Holz und Kautschuk."
00:08:16:16,00:08:19:05,Die Produkte werden nicht pauschal verboten.
00:08:19:07,00:08:22:17,"Aber die Hersteller muessen kuenftig mit Geo-Daten nachweisen,"
00:08:22:19,00:08:26:08,dass fuer ihre Produkte keine neuen Waldflaechen gerodet werden.
00:08:26:10,00:08:29:12,"Das Gesetz sei ein Meilenstein, sagen Umweltschuetzer."
00:08:30:03,00:08:32:10,Werden genug Kontrollen durchgefuehrt?
00:08:32:12,00:08:35:23,"Werden genug Ressourcen auf nationaler Ebene vorhanden sein,"
00:08:36:00,00:08:38:23,"auch in Deutschland, um Kontrollen durchzufuehren?"
00:08:39:00,00:08:41:23,"Wer dieses Gesetz umgehen will, wird das schaffen."
00:08:42:00,00:08:44:12,"Daher ist es wichtig, dass starke Kontrollen"
00:08:44:14,00:08:47:05,auf Mitgliedsstaatebene durchgefuehrt werden.
00:08:47:07,00:08:48:09,Bei Verstoessen
00:08:48:11,00:08:51:24,koennen die Behoerden der Mitgliedsstaaten Strafen verhaengen.
00:08:52:01,00:08:53:07,Die Geldstrafe soll
00:08:53:09,00:08:57:08,bei mindestens 4 % des Jahresumsatzes in der EU liegen.
00:08:59:15,00:09:02:07,Afrika droht eine neue Hungerkatastrophe.
00:09:02:09,00:09:04:19,Laut des UN-Welternaehrungsprogramms
00:09:04:21,00:09:08:03,sind zentral- und westafrikanische Staaten betroffen.
00:09:08:05,00:09:10:10,48 Millionen Menschen koennten dort
00:09:10:12,00:09:13:16,in den kommenden Monaten nicht genug zu essen haben.
00:09:13:18,00:09:16:03,So viele wie seit zehn Jahren nicht mehr.
00:09:16:05,00:09:19:21,Allein in Burkina Faso drohen Zehntausende daran zu sterben.
00:09:19:23,00:09:22:03,Das Land liegt an der Sahelzone.
00:09:22:05,00:09:25:21,Dort herrschen zudem soziale Konflikte und Terror.
00:09:27:21,00:09:29:16,Die Landesregierung von NRW
00:09:29:18,00:09:33:02,entschuldigte sich fuer die Panne zum Start des Abiturs.
00:09:33:04,00:09:36:24,"Ministerpraesident Wuest erklaerte, so etwas duerfe nicht passieren."
00:09:37:01,00:09:39:09,Etwa 30.000 Schuelerinnen und Schueler
00:09:39:11,00:09:42:21,sollten heute ihre ersten Abiturpruefungen schreiben.
00:09:42:24,00:09:46:00,Das Schulministerium sagte den Start gestern ab
00:09:46:02,00:09:50:11,und begruendete das mit Problemen beim Herunterladen der Aufgaben.
00:09:52:18,00:09:55:22,Keine Abiturpruefung fuer die Schuelerinnen und Schueler
00:09:55:24,00:09:58:01,der Gesamtschule Mitte in Muenster.
00:09:58:03,00:10:01:05,Sie haetten heute die Biologie-Klausur schreiben sollen.
00:10:01:07,00:10:02:16,Gestern die Nachricht:
00:10:02:18,00:10:05:16,Wegen Computerproblemen werden die Abiturklausuren
00:10:05:18,00:10:08:16,von Mittwoch auf Freitag geschoben - in ganz NRW.
00:10:08:18,00:10:12:04,"Ich wollte heute anfangen, fuer das naechste Fach zu lernen."
00:10:12:06,00:10:14:03,Das wird jetzt knapper.
00:10:15:03,00:10:16:24,Ich war ueberrascht.
00:10:17:12,00:10:22:17,"Ich dachte, beim Abitur laeuft alles geregelt ab."
00:10:23:12,00:10:27:01,Den ganzen Tag ueber versuchten Schulleiterin Kathi Koesters
00:10:27:03,00:10:31:04,"und ihre Kollegen, die Aufgaben vom Schulserver des Landes zu laden."
00:10:31:07,00:10:35:22,Doch es tat sich nichts.
00:10:37:04,00:10:40:20,Da waren wir schon nervoes - man sucht ja den Fehler bei sich.
00:10:40:22,00:10:42:01,"Man denkt,"
00:10:42:03,00:10:45:19,es geht vielleicht mit einem anderen Browser oder Rechner.
00:10:45:21,00:10:47:13,"Dann kriegten wir aber mit,"
00:10:47:15,00:10:49:24,dass es an vielen Schulen Probleme gibt.
00:10:50:01,00:10:53:02,Heute muss Schulministerin Feller eingestehen:
00:10:53:04,00:10:56:09,Die komplette technische Infrastruktur der Abiturserver
00:10:56:12,00:11:00:04,ging in die Knie und die Ursache wurde noch nicht gefunden.
00:11:00:17,00:11:04:06,"Ich entschuldige mich bei Abiturientinnen und Abiturienten,"
00:11:04:09,00:11:07:05,"bei den Eltern, bei den Lehrerinnen und Lehrern."
00:11:07:07,00:11:09:08,"Gerade aber bei den Abiturienten,"
00:11:09:11,00:11:12:05,weil sie sich gezielt darauf vorbereitet haben.
00:11:12:07,00:11:15:23,Seit 12 Uhr funktioniert das Laden der Abituraufgaben wieder.
00:11:16:00,00:11:20:04,Die Klausuren sollen am Freitag nachgeholt werden - teils spaeter.
00:11:20:21,00:11:23:23,"Fuer Muslime ist am Freitag das Ende des Ramadan,"
00:11:24:00,00:11:25:23,ein religioeser Feiertag.
00:11:26:00,00:11:28:22,Sie duerfen sich auf Wunsch beurlauben lassen.
00:11:29:22,00:11:32:24,Mit einer grossen Gedenkveranstaltung wurde in Polen
00:11:33:00,00:11:37:03,an den 80. Jahrestag des Aufstands im Warschauer Ghetto erinnert.
00:11:37:05,00:11:41:08,"1943 leisteten juedische Aufstaendische wochenlang Widerstand,"
00:11:41:10,00:11:44:22,als die SS die Menschen in Lager deportieren wollte.
00:11:45:11,00:11:47:04,Bundespraesident Steinmeier
00:11:47:06,00:11:50:24,bat in seiner Rede um Vergebung fuer die Verbrechen der Deutschen.
00:11:51:01,00:11:55:05,Zugleich dankte er Polen und Israel fuer die Bereitschaft zur Versoehnung.
00:11:55:23,00:11:59:06,Es ist ein schwieriger Besuch fuer den Bundespraesidenten
00:11:59:08,00:12:00:12,in Warschau.
00:12:00:14,00:12:03:07,"Er spricht auf Deutsch, der Sprache der Taeter."
00:12:03:09,00:12:06:06,Zum ersten Mal darf ein deutsches Staatsoberhaupt
00:12:06:08,00:12:07:24,bei diesem Gedenken reden.
00:12:08:09,00:12:12:12,"Die entsetzlichen Verbrechen, die Deutsche hier veruebt haben,"
00:12:12:14,00:12:15:15,erfuellen mich mit tiefer Scham.
00:12:16:13,00:12:21:12,"Aber es erfuellt mich auch mit Dankbarkeit und Demut,"
00:12:23:23,00:12:26:17,dass ich an diesem Gedenken teilhaben kann.
00:12:26:19,00:12:28:02,Warschau 1940:
00:12:28:04,00:12:31:19,Die Nazis sperren ueber eine halbe Million Menschen
00:12:32:15,00:12:36:05,"in das Ghetto, durch eine Mauer getrennt vom Rest der Stadt."
00:12:36:07,00:12:39:00,"Die Menschen leiden unter Hunger, Krankheiten"
00:12:39:02,00:12:41:02,und der willkuerlichen Gewalt.
00:12:41:22,00:12:45:16,Ab Juli 1942 werden taeglich 6000 Menschen in Viehwagen
00:12:45:18,00:12:48:19,ins Vernichtungslager nach Treblinka deportiert.
00:12:48:22,00:12:51:15,Insgesamt sind es mindestens 350.000.
00:12:51:17,00:12:55:03,Die verbliebenen Menschen im Ghetto wagen den Aufstand.
00:12:55:06,00:12:57:11,"Mit den wenigen Waffen, die sie haben."
00:12:57:13,00:13:01:04,Doch gegen die ÈUbermacht der Deutschen haben sie keine Chance.
00:13:01:06,00:13:03:22,"Fuer Marian Kalwary, ÈUberlebender des Ghettos,"
00:13:04:00,00:13:06:12,war der Aufstand trotzdem nicht umsonst.
00:13:06:23,00:13:09:16,Die Menschen hatten nichts mehr zu verlieren.
00:13:09:18,00:13:12:16,Aber sie konnten einen ehrenvollen Tod gewinnen.
00:13:12:18,00:13:14:12,Das ist ihnen gelungen.
00:13:14:17,00:13:17:07,Sie haben das Ziel des Aufstandes erreicht.
00:13:17:09,00:13:20:03,Deshalb ehren wir heute seinen Jahrestag.
00:13:21:23,00:13:25:21,Steinmeier bittet in Warschau um Vergebung.
00:13:25:23,00:13:28:15,"Er macht klar, dass es keinen Schlussstrich"
00:13:28:17,00:13:32:03,unter dieses dunkle Kapitel der Geschichte geben wird.
00:13:33:24,00:13:36:07,In der DDR galt er als Legende:
00:13:36:09,00:13:39:11,Sportreporter Heinz Florian Oertel ist tot.
00:13:39:13,00:13:43:17,"Wie heute bekannt wurde, starb er am 27. Maerz mit 95 Jahren."
00:13:44:19,00:13:49:10,"Beruehmt wurde Oertel v.a. durch seinen Kommentar bei Olympia 1980,"
00:13:50:01,00:13:54:10,als der DDR-Marathonlaeufer Waldemar Cierpinski Gold holte.
00:13:56:07,00:14:00:00,"* (Originalton) Liebe junge Vaeter vielleicht, oder angehende: *"
00:14:00:02,00:14:01:05,* Haben Sie Mut. *
00:14:01:08,00:14:04:20,* Nennen Sie Ihre Neuankoemmlinge ruhig Waldemar. *
00:14:06:15,00:14:10:15,Die Lottozahlen:
00:14:26:09,00:14:30:02,"Nun die Wettervorhersage fuer Donnerstag, 20. April:"
00:14:31:16,00:14:34:24,Ein Hoehentief sorgt fuer kuehles und wechselhaftes Wetter.
00:14:35:01,00:14:37:11,Dahinter stroemt mildere Luft zu uns.
00:14:37:12,00:14:40:15,Heute Nacht breitet sich aus dem Osten ueber die Mitte
00:14:40:17,00:14:43:15,"bis in den Westen Regen aus, teils faellt Schnee."
00:14:43:17,00:14:46:04,Suedlich der Donau regnet es noch laenger.
00:14:46:06,00:14:47:24,"Morgen gibt es viele Wolken,"
00:14:48:01,00:14:51:05,"gebietsweise Regen oder Schauer, vereinzelt Gewitter."
00:14:51:07,00:14:54:23,"Hin und wieder zeigt sich die Sonne, am laengsten im Nordosten."
00:15:03:07,00:15:07:02,"Am Freitag im Suedwesten Sonne, Wolken, hier und da Schauer."
00:15:07:04,00:15:09:04,Nach Nordosten durchweg sonnig.
00:15:09:06,00:15:11:21,Der Samstag wird der waermste Tag der Woche.
00:15:11:23,00:15:15:21,"Im Verlauf ziehen von Westen Wolken mit Schauern und Gewittern auf,"
00:15:15:23,00:15:18:11,die am Sonntag auch den Osten erreichen.
00:15:20:06,00:15:23:07,In den tagesthemen um 22.15 Uhr mit Aline Abboud
00:15:23:09,00:15:26:24,geht es um die ausgefallenen Abiturpruefungen in NRW.
00:15:27:01,00:15:30:23,"Und um um die Frage, wer da seine Hausaufgaben nicht gemacht hat."
00:15:31:00,00:15:32:05,Und wir berichten
00:15:32:07,00:15:35:22,ueber das Scheitern der Waffenruhe im Sudan und die Folgen.
00:15:35:24,00:15:37:24,Ihnen noch einen guten Abend.
