Timecode In,Timecode Out,Subtitle
00:01:44:22,00:01:47:09,Die Leute haben alles verloren.
00:01:49:09,00:01:52:10,"Wenn sie herkommen, haben sie nicht mal Unterwaesche."
00:01:52:12,00:01:54:03,Darum brauchen wir alles.
00:01:54:08,00:01:57:24,"Cherson hat in den letzten Tagen 25 Angriffe erlebt,"
00:01:58:05,00:01:59:20,auch auf Wohngebiete.
00:02:00:01,00:02:02:10,Dieses Haus wurde Donnerstag getroffen.
00:02:02:12,00:02:05:00,"Es liegt am Fluss, und damit an der Front."
00:02:05:02,00:02:07:24,Viele Helfer duerfen deshalb nicht mehr ans Wasser -
00:02:08:01,00:02:09:15,sie koennten getoetet werden.
00:02:09:18,00:02:11:18,Zudem wird ein Unwetter erwartet.
00:02:11:20,00:02:14:08,Einige schrecken vor der Gefahr nicht zurueck
00:02:14:10,00:02:18:02,und bringen Hilfesuchenden Handyakkus und eine Mahlzeit.
00:02:19:01,00:02:22:16,"Die Hilfe ist angelaufen, aus der Ukraine und dem Ausland."
00:02:22:18,00:02:25:16,"Der Wasserpegel sinkt, damit wird die Not sichtbar."
00:02:25:20,00:02:30:02,"Was die Menschen hier erwartet, auch militaerisch: voellig unklar."
00:02:32:10,00:02:34:21,Beim Evangelischen Kirchentag in Nuernberg
00:02:35:00,00:02:37:22,standen heute politische Themen im Vordergrund.
00:02:38:01,00:02:41:10,So wie der Ukraine-Krieg und die Asylreform der EU.
00:02:41:15,00:02:44:24,Der Bundeskanzler verteidigte bei einer Podiums-Befragung
00:02:45:03,00:02:47:21,"das Vorhaben, die Asylverfahren zu verschaerfen."
00:02:48:00,00:02:50:11,Es gehe um Solidaritaet in Europa.
00:02:50:15,00:02:54:21,"Die EU-Staaten hatten vereinbart, dass Migranten an den Aussengrenzen"
00:02:55:00,00:02:59:19,zwingend registriert und dann weiterverteilt werden.
00:02:59:21,00:03:03:11,Abschiebungen sollen erleichtert werden.
00:03:03:13,00:03:08:07,Ihre Wut und Hilflosigkeit haben sie aufgeschrieben:
00:03:08:09,00:03:12:11,Jesse Huppenbauer von Sea-Watch und andere Seenotrettungs-Organisationen
00:03:12:15,00:03:15:14,haben auf dem Kirchentag eine Resolution verfasst.
00:03:15:18,00:03:17:23,"Die verurteilt den EU-Asylkompromiss,"
00:03:18:02,00:03:22:00,der kuenftig Verfahren an den EU-Aussengrenzen vorsieht.
00:03:22:15,00:03:25:16,Menschenrechte werden aufs Spiel gesetzt.
00:03:26:14,00:03:30:00,Am Ende leiden die Menschen an Europas Grenzen.
00:03:30:18,00:03:32:20,Die Resolution wurde angenommen.
00:03:33:00,00:03:35:12,Auch die Spitze der Evangelischen Kirche
00:03:35:16,00:03:38:09,lehnt Schnellverfahren an den Aussengrenzen ab.
00:03:38:13,00:03:42:15,Die Menschen kommen traumatisiert an den Aussengrenzen an.
00:03:42:19,00:03:46:08,"Das Erste, was passiert, ist, dass sie inhaftiert werden."
00:03:46:14,00:03:49:01,Kinder werden erst mal inhaftiert.
00:03:49:05,00:03:53:04,Auch unter den Kirchentagsbesuchern ueberwiegt die Skepsis.
00:03:53:08,00:03:57:07,Das Grundrecht auf Asyl sollte nicht eingeschraenkt werden.
00:03:57:14,00:04:01:02,"Eine Gesellschaft wie die europaeische sollte in der Lage sein,"
00:04:01:07,00:04:03:08,sich um Menschen in Not zu kuemmern.
00:04:03:12,00:04:06:01,"Sie erst mal aufzunehmen und dann zu gucken,"
00:04:06:05,00:04:09:03,was mit ihnen passiert: Das ist der richtigere Weg.
00:04:09:07,00:04:12:11,Bei seinem Auftritt in Nuernberg verteidigt Olaf Scholz
00:04:12:13,00:04:13:22,das neue Asylverfahren.
00:04:13:24,00:04:17:10,"Derzeit kaemen 80 Prozent der Antragsteller nach Deutschland,"
00:04:17:12,00:04:21:06,ohne vorher in einem EU-Land registriert worden zu sein.
00:04:21:13,00:04:24:17,Ich habe beim Europaeischen Rat den Witz gemacht:
00:04:24:21,00:04:28:19,Deutschland muss einen grossen Strand am Mittelmeer haben.
00:04:29:06,00:04:33:12,"Es kommen mehr Fluechtlinge, die ueber das Mittelmeer nach Europa kommen,"
00:04:33:14,00:04:36:20,"in Deutschland an, als in den Mittelmeeranrainerlaendern."
00:04:36:24,00:04:39:12,"Die Nichtregierungsorganisationen hoffen,"
00:04:39:16,00:04:42:22,dass das EU-Parlament die Regelungen entschaerft.
00:04:44:05,00:04:46:13,In Erding haben etwa 13.000 Menschen
00:04:46:17,00:04:50:07,gegen das Heizungsgesetz der Ampel-Koalition demonstriert.
00:04:50:11,00:04:54:08,"Den Protest unter dem Motto ""Stoppt die Heizungsideologie"""
00:04:54:12,00:04:58:04,hatte die Kabarettistin Monika Gruber mitorganisiert.
00:04:58:21,00:05:03:12,Unabhaengig von den Organisatoren rief auch die AfD zur Teilnahme auf.
00:05:03:22,00:05:07:03,Von ihnen durfte aber niemand auftreten.
00:05:07:11,00:05:11:03,Hauptredner war Bayerns Ministerpraesident Soeder.
00:05:11:08,00:05:13:19,Er wurde mit Protestrufen empfangen.
00:05:14:19,00:05:19:03,Mit Buhrufen wird Markus Soeder von Demonstrierenden empfangen.
00:05:19:07,00:05:20:17,"Es wird deutlich,"
00:05:20:22,00:05:24:14,dass es hier nicht nur um das Heizungsgesetz geht.
00:05:25:16,00:05:27:10,Die Regierung muss weg.
00:05:27:16,00:05:29:17,Das Parteiensystem gehoert weg.
00:05:29:21,00:05:33:12,"Wir sind 'n kleines Land, das die Welt retten will."
00:05:34:00,00:05:35:22,Das wird nicht funktionieren.
00:05:36:01,00:05:38:22,"Die Gruenen gehen uns auf die Nerven,"
00:05:39:04,00:05:42:04,weil sie eine reine Verbotspartei sind.
00:05:42:10,00:05:46:20,"Auch Soeder spart nicht mit Kritik an Berlin und attackiert die Gruenen,"
00:05:47:00,00:05:50:19,vier Monate vor der Landtagswahl in Bayern.
00:05:50:24,00:05:55:14,"Die Gruenen treiben die Dinge so weit mit Brachialkur voran,"
00:05:56:22,00:06:01:01,"und zwar nur mit Ideologie, ohne Pragmatismus oder Vernunft."
00:06:02:23,00:06:08:06,Diese Politik der Gruenen darf nicht die Mehrheit in Deutschland werden.
00:06:10:01,00:06:14:11,Nur wenige Demonstranten stellen sich der aufgeheizten Stimmung entgegen.
00:06:14:16,00:06:18:20,Der Bundesarbeitsminister verteidigt die Arbeit der Regierung.
00:06:19:01,00:06:21:00,Nichts tun ist keine Option.
00:06:21:05,00:06:24:02,"Nur zu protestieren, ist keine Politik."
00:06:24:12,00:06:27:21,"Wenn man sich als Politiker beteiligt, wie Herr Soeder,"
00:06:28:00,00:06:30:07,muss man auch mit Vorschlaegen kommen.
00:06:30:12,00:06:33:13,Und sich nicht nur an die Spitze von ÈAngsten setzen.
00:06:33:17,00:06:37:06,Die AfD durfte nach eigenen Angaben keinen Redner stellen.
00:06:37:09,00:06:41:01,Neben der Festwiese organisierte sie eine Kundgebung.
00:06:41:03,00:06:44:05,Die Grenzen zwischen den Veranstaltungen sind fliessend.
00:06:45:12,00:06:49:18,"Aussenministerin Baerbock warb auf ihrer Suedamerika-Reise dafuer,"
00:06:49:23,00:06:53:00,staerker mit Deutschland zusammenzuarbeiten.
00:06:53:05,00:06:56:21,Nach Brasilien und Kolumbien besuchte sie Panama.
00:06:57:00,00:07:00:14,"Sie erklaerte, die Bundesrepublik wolle die Handelsbeziehungen"
00:07:00:17,00:07:03:11,mit den lateinamerikanischen Laendern vertiefen.
00:07:03:15,00:07:06:01,Auch als Gegengewicht zu China.
00:07:06:06,00:07:09:20,Ein Bereich seien Technologien fuer den Klimaschutz.
00:07:11:04,00:07:15:09,"Aussenministerin Baerbock in Panama, hier endet ihre Suedamerika-Reise."
00:07:15:13,00:07:19:07,Beim Besuch des Panamakanals wird der Einfluss Chinas sichtbar.
00:07:19:11,00:07:22:11,Peking investierte Milliarden in den Hafen.
00:07:22:15,00:07:25:05,Was kann Deutschland Panama bieten?
00:07:25:10,00:07:28:00,Wir haben ueber gruenen Wasserstoff geredet.
00:07:28:03,00:07:31:08,Hier soll ein gruener Wasserstoff-Hub aufgebaut werden.
00:07:31:12,00:07:33:19,"Wir haben grosses Interesse daran,"
00:07:33:23,00:07:37:20,mit deutschen Unternehmen hier staerker zu investieren.
00:07:39:01,00:07:40:14,Deutschland will mehr.
00:07:40:18,00:07:42:22,Schon in Kolumbien sagte Baerbock:
00:07:43:00,00:07:46:11,Man will wichtiger Handelspartner fuer die Region werden.
00:07:46:15,00:07:49:17,Zurzeit importiert Deutschland Kohle aus Kolumbien.
00:07:49:21,00:07:52:14,2030 will Kolumbien aus der Kohle austeigen
00:07:52:18,00:07:55:02,und setzt auf deutsche Unterstuetzung.
00:07:58:23,00:08:01:08,"Wir haben verschiedenste Handelsabkommen,"
00:08:01:12,00:08:03:03,wir wollen keine Konflikte.
00:08:03:07,00:08:07:11,Deutschland kann uns das Know-how fuer die Energiewende zeigen.
00:08:10:07,00:08:13:22,"Chinas wirtschaftlichen Einfluss bekam Baerbock in Brasilien,"
00:08:13:24,00:08:16:02,Kolumbien und Panama vorgefuehrt.
00:08:16:07,00:08:17:09,Nun hofft sie:
00:08:18:02,00:08:21:12,"Dass sie sagen, mit euch wollen wir lieber kooperieren,"
00:08:21:15,00:08:23:10,weil wir euch vertrauen koennen.
00:08:23:14,00:08:26:02,Dafuer muessen wir faire Angebote machen:
00:08:26:06,00:08:30:06,"Wirtschaftliche, nachhaltige Beziehungen auf Augenhoehe."
00:08:31:12,00:08:33:10,Dabei setzt sie vor allem
00:08:33:16,00:08:36:23,auf die Themen Nachhaltigkeit und Klimaschutz.
00:08:38:00,00:08:41:09,Deutschland war lange nicht sehr praesent in Suedamerika.
00:08:41:13,00:08:44:15,Laender wie China investieren seit Jahren.
00:08:45:01,00:08:47:23,Nun knuepft Berlin Handelsbeziehungen.
00:08:48:14,00:08:50:06,Die Aussenministerin
00:08:50:14,00:08:53:23,wirbt fuer Deutschland als Partner auf Augenhoehe.
00:08:55:15,00:08:57:20,Es gilt als kleines Wunder:
00:08:58:05,00:09:01:09,40 Tage nach einem Flugzeugabsturz in Kolumbien
00:09:01:13,00:09:05:06,wurden vier vermisste Kinder aus dem Regenwald gerettet.
00:09:05:11,00:09:06:24,Anfang Mai waren sie
00:09:07:05,00:09:11:16,bei einem Flug von Araracuara nach San Jose Del Guaviare abgestuerzt.
00:09:11:24,00:09:15:21,Dabei starben die Mutter und alle weiteren Insassen.
00:09:17:11,00:09:21:17,Im Dschungel um Guaviare begann eine grosse Suchaktion.
00:09:25:11,00:09:28:03,Erste Fotos der wundersamen Rettung:
00:09:28:11,00:09:31:02,"Die Geschwister, ein bis 13 Jahre alt,"
00:09:31:08,00:09:34:17,"abgemagert, aber lebend, in Obhut von Soldaten."
00:09:35:08,00:09:38:15,Die Grosseltern hatten immer an die Rettung geglaubt
00:09:38:17,00:09:40:21,und koennen ihr Glueck kaum fassen.
00:09:41:17,00:09:45:01,"Das ist ein unglaublicher Moment, voller Glueck."
00:09:46:20,00:09:50:05,Ich will diesen Moment und meine Enkel umarmen.
00:09:52:02,00:09:56:10,Vorangegangen war eine Suche im Dschungel der Region Caqueta.
00:09:57:01,00:10:01:03,"Am 1. Mai stuerzte hier die Cessna ab, auch die Mutter starb."
00:10:01:10,00:10:05:14,Suchtrupps aus Soldaten und indigenen Helfern fanden Spuren der Kinder:
00:10:05:15,00:10:09:04,"Eine Trinkflasche, Fussabdruecke, angebissene Fruechte."
00:10:10:07,00:10:11:24,"Die Geschwister ueberlebten,"
00:10:12:03,00:10:15:11,weil sie eng verbunden mit der Natur aufgewachsen waren.
00:10:15:15,00:10:19:01,"Regen und schlechte Sicht behinderten die Suchtrupps,"
00:10:19:05,00:10:22:05,zudem sind im Dschungel Guerilla-Gruppen unterwegs.
00:10:22:09,00:10:26:21,Vor denen war der Vater geflohen und wollte die Kinder zu sich holen.
00:10:27:01,00:10:30:14,Sie werden im Militaerkrankenhaus in Bogota untersucht.
00:10:31:13,00:10:35:00,Ich habe ihre Gesichter und Augen voller Hoffnung gesehen.
00:10:35:02,00:10:36:13,Sie waren voller Leben.
00:10:36:22,00:10:39:10,ÈUber ihren Zustand ist noch wenig bekannt.
00:10:39:14,00:10:42:05,Sie seien dehydriert und von Muecken zerstochen.
00:10:42:09,00:10:45:14,Den Helfern dankte Kolumbiens Praesident persoenlich.
00:10:45:19,00:10:49:12,Die Zusammenarbeit zwischen Indigenen und Streitkraeften
00:10:49:16,00:10:50:24,war sehr effektiv.
00:10:51:02,00:10:53:07,"Das zeigt, was das Land leisten kann,"
00:10:53:11,00:10:55:16,wenn wir Allianzen schmieden.
00:10:56:16,00:10:59:22,Inzwischen ist der Praesident im Krankenhaus.
00:11:00:04,00:11:04:02,Nach 40 Tagen koennen die Kinder ihre Familie wiedersehen.
00:11:04:07,00:11:08:01,Ihr ÈUberleben duerfte in Kolumbiens Geschichte eingehen.
00:11:09:09,00:11:13:19,Junge Menschen aus Deutschland und Frankreich koennen sich ab Montag
00:11:14:01,00:11:18:18,um je 30.000 Gratis-Tickets fuer Zugreisen im Nachbarland bewerben.
00:11:19:12,00:11:22:22,"Anlass ist der 60. Jahrestag des Elysee-Vertrags,"
00:11:23:01,00:11:26:12,der die deutsch-franzoesische Freundschaft besiegelt.
00:11:26:17,00:11:30:14,18- bis 27-Jaehrige koennen mit dem Ticket von Juli bis Dezember
00:11:30:19,00:11:33:08,einen Monat das Nachbarland bereisen.
00:11:34:16,00:11:37:03,Es gilt im Fern- und Nahverkehr.
00:11:39:13,00:11:43:21,Der Waldbrand in Jueterbog in Brandenburg hat sich ausgebreitet.
00:11:44:01,00:11:46:24,Gestern wurde die Gefahrengrosslage ausgerufen.
00:11:47:03,00:11:49:14,So konnten Bundespolizei und Bundeswehr
00:11:49:18,00:11:51:18,die Loescharbeiten unterstuetzen.
00:11:51:22,00:11:55:19,Die betroffene Flaeche ist mehr als 700 Hektar gross.
00:11:55:23,00:11:58:18,"Zudem brach gestern ein weiteres Feuer aus,"
00:11:58:22,00:12:01:06,das Richtung Luckenwalde zieht.
00:12:01:10,00:12:02:24,Nach Angaben des Landes
00:12:03:02,00:12:07:07,wurden 2023 in Brandenburg mehr als 120 Waldbraende registriert.
00:12:09:08,00:12:11:14,Letzte Handgriffe vor dem Einsatz.
00:12:11:16,00:12:15:02,In diesen Loeschwasserbehaelter passen bis zu 2000 Liter.
00:12:15:04,00:12:18:02,Drei Hubschrauber von Bundespolizei und Bundeswehr
00:12:18:04,00:12:20:17,unterstuetzen seit dem Mittag die Feuerwehr.
00:12:20:20,00:12:24:11,"Sie versuchen, den Waldbrand auf einem alten Truppenuebungsplatz"
00:12:24:13,00:12:26:18,"bei Jueterbog nahe Berlin, einzudaemmen."
00:12:26:20,00:12:29:18,Und die umliegenden Ortschaften zu schuetzen.
00:12:30:10,00:12:32:15,Wir wurden bisher nicht gebraucht.
00:12:32:19,00:12:35:14,Aber gestern gab es eine Lageentwicklung.
00:12:35:18,00:12:37:03,Wir mussten feststellen:
00:12:37:07,00:12:39:10,"Es koennte sein, dass bewohntes Gebiet"
00:12:39:14,00:12:43:21,in Mitleidenschaft gezogen wird und Brandschneisen uebersprungen werden.
00:12:44:00,00:12:46:04,Da muss die Bundeswehr helfen.
00:12:46:08,00:12:50:11,"Aus der Luft kann geloescht werden, wo Munitionsbelastung ist."
00:12:51:09,00:12:54:24,"Abgesehen von kurzen Schauern, ist kaum Niederschlag in Sicht."
00:12:55:03,00:12:57:03,Der Wind facht das Feuer wieder an.
00:12:57:07,00:13:00:14,Die Trockenheit wird nicht nur in Brandenburg zum Problem.
00:13:00:18,00:13:04:16,"Diese Karte des Helmholtz-Zentrum fuer Umweltforschung zeigt Gebiete,"
00:13:04:20,00:13:07:09,in denen der Boden ungewoehnlich trocken ist.
00:13:07:13,00:13:10:16,Vor allem im Nordosten herrscht teils extreme Duerre.
00:13:10:20,00:13:11:24,Besonders betroffen:
00:13:12:03,00:13:15:05,"Mecklenburg-Vorpommern, Niedersachsen, Sachsen-Anhalt,"
00:13:15:09,00:13:16:21,Brandenburg und Sachsen.
00:13:17:00,00:13:21:14,"Der Regen zu Jahresbeginn habe daran nichts geaendert, so Hydrologen."
00:13:22:11,00:13:26:02,Die Niederschlaege im Winter haben die Oberboeden aufgefrischt.
00:13:26:06,00:13:29:12,Darunter sind aber viele Schichten sehr trocken.
00:13:29:15,00:13:31:23,"Bis das Wasser ins Grundwasser sickert,"
00:13:32:02,00:13:33:21,muessen die aufgefuellt werden.
00:13:34:01,00:13:35:15,Da ist ein grosses Defizit.
00:13:35:19,00:13:40:05,"Wir braeuchten Jahre mit starkem Niederschlag, um das auszugleichen."
00:13:40:11,00:13:43:12,Trockene Boeden machen der Landwirtschaft zu schaffen.
00:13:43:14,00:13:45:01,In Mecklenburg-Vorpommern
00:13:45:03,00:13:48:05,klagen Bauern ueber Raps- und Getreideschaeden.
00:13:50:01,00:13:51:08,Die Lottozahlen:
00:14:11:01,00:14:15:02,"Nun die Wettervorhersage fuer morgen, Sonntag, den 11. Juni:"
00:14:17:02,00:14:19:10,Die Woche geht unter Hochdruckeinfluss
00:14:19:12,00:14:22:08,meist sonnig und oft sehr warm bis heiss zu Ende.
00:14:22:21,00:14:26:22,Die Schauer und Gewitter des Abends fallen schnell in sich zusammen.
00:14:27:02,00:14:29:04,Die Nacht ist meist sternenklar.
00:14:29:10,00:14:32:17,Am Tag erwarten uns bis zu 16 Stunden Sonnenschein.
00:14:32:22,00:14:37:03,ÈUber dem oestlichen Bergland sowie im Sueden tauchen Quellwolken auf.
00:14:37:09,00:14:41:02,An den Alpen koennen sie Schauer und Gewitter bringen.
00:14:53:00,00:14:56:09,Auch am Montag ist es oft sonnig und sehr warm bis heiss.
00:14:56:11,00:15:00:07,In den folgenden Tagen sind Richtung Osten einige Wolken unterwegs.
00:15:00:09,00:15:02:01,Gebietsweise wird es nass.
00:15:05:11,00:15:08:11,In den tagesthemen um 23.15 Uhr mit Ingo Zamperoni
00:15:08:15,00:15:10:08,blicken wir in die Ukraine.
00:15:10:13,00:15:13:04,Dort soll die Gegenoffensive begonnen haben.
00:15:13:09,00:15:15:06,Wir zeigen Ihnen die Hoehepunkte
00:15:15:10,00:15:19:11,vom Champions-League-Finale Manchester City gegen Inter Mailand.
00:15:19:16,00:15:21:09,Ihnen einen schoenen Abend.
