Timecode In,Timecode Out,Subtitle
00:03:27:20,00:03:30:23,"Sie erhalten ab Oktober an 4,8 % mehr Geld"
00:03:31:00,00:03:33:22,"und weitere 3,3 % ab September 2024."
00:03:36:06,00:03:39:19,Ausserdem gibt es eine steuer- und abgabenfreie Praemie
00:03:39:21,00:03:43:08,zum Inflationsausgleich in Hoehe von 1500 Euro.
00:03:44:11,00:03:47:02,Die Laufzeit des Vertrages betraegt 24 Monate.
00:03:49:10,00:03:52:13,In Bulgarien wird morgen ein neues Parlament gewaehlt.
00:03:52:15,00:03:54:22,"Die Wahl musste angesetzt werden,"
00:03:54:24,00:03:57:20,weil die politischen Verhaeltnisse instabil sind.
00:03:58:05,00:04:01:10,"Umfragen deuten darauf hin, dass die Wahlbeteiligung"
00:04:01:12,00:04:04:02,von zuletzt 39 % weiter sinken koennte.
00:04:05:08,00:04:07:20,"Bulgarien ist seit 2007 in der EU,"
00:04:07:22,00:04:10:20,gilt als wirtschaftlich schwaechstes Mitglied.
00:04:12:12,00:04:16:16,Die Wirtschaft hat traditionell starke Verbindungen nach Russland.
00:04:17:03,00:04:20:14,In Staat und Verwaltung ist Korruption weit verbreitet.
00:04:22:20,00:04:24:14,Morgen sollen die Bulgaren
00:04:24:16,00:04:27:20,zum fuenften Mal binnen zwei Jahren an die Urne gehen.
00:04:28:02,00:04:30:10,Am aussichtsreichsten sind zwei Maenner:
00:04:30:17,00:04:32:22,"Ministerpraesident Bojko Borissov,"
00:04:32:24,00:04:36:02,der wegen Korruptionsvorwuerfen zuruecktreten musste.
00:04:36:20,00:04:40:10,"Und Kiril Petkow, Harvard-Absolvent, angetreten mit dem Ziel,"
00:04:40:12,00:04:42:03,die Korruption abzuschaffen.
00:04:42:10,00:04:44:05,Es sieht nach einem Patt aus.
00:04:45:01,00:04:46:21,Die Wahl wird ueberschattet
00:04:46:23,00:04:49:10,"von Unsicherheit, versuchter Einflussnahme."
00:04:49:17,00:04:52:04,Seit einer Woche machen Bombendrohungen
00:04:52:06,00:04:55:12,"gegen Schulen die Runde, wo am Sonntag Wahlurnen stehen."
00:04:55:14,00:04:57:05,Wer dahintersteckt - unklar.
00:04:57:14,00:05:01:00,Desinformationskampagnen aus Russland schwaechen das Land.
00:05:01:08,00:05:05:04,Zu diesem Schluss kommt eine Studie der Konrad Adenauer-Stiftung.
00:05:05:14,00:05:09:00,"Diese Falschinformationen sind schnell verbreitbar,"
00:05:09:10,00:05:12:16,weil wir von einer schwachen Medienlandschaft ausgehen.
00:05:13:09,00:05:16:14,Und fehlendem Vertrauen in die Institutionen.
00:05:17:20,00:05:21:00,Nikola Tuletchki analysiert den russischen Einfluss.
00:05:21:11,00:05:25:19,Taeglich wuerden die sozialen Netzwerke mit russischen Fake News geflutet.
00:05:27:21,00:05:30:08,Es ist das pro-russische Narrativ.
00:05:30:20,00:05:34:02,"Hier steht, dass NATO und EU Russland provozieren."
00:05:34:04,00:05:36:23,"Deshalb stationieren sie Atomraketen in Belarus,"
00:05:37:01,00:05:39:09,das ist von den Russen abgeschrieben.
00:05:39:16,00:05:43:04,"Die Menschen uebernehmen das, wiederholen die Nachrichten,"
00:05:43:06,00:05:46:24,werden zu Verstaerkern russischer Propaganda.
00:05:47:16,00:05:51:14,"Inwiefern sich das auf das Wahlergebnis auswirkt, ist unklar."
00:05:51:16,00:05:54:12,"Umfragen zufolge koennten pro-russische Parteien,"
00:05:54:23,00:05:58:14,"Sozialisten und Nationalisten, auf mehr als 20 % kommen."
00:06:01:24,00:06:04:13,In Israel gingen erneut zahlreiche Menschen
00:06:04:15,00:06:07:24,gegen die geplante Justizreform auf die Strasse.
00:06:08:06,00:06:11:03,"Die Demonstranten sehen die Demokratie in Gefahr,"
00:06:12:15,00:06:15:19,seit Wochen gibt es Proteste gegen das Vorhaben.
00:06:15:21,00:06:19:02,"Es sieht vor, dass das Parlament kuenftig Entscheidungen"
00:06:19:04,00:06:22:21,des hoechsten Gerichts mit einfacher Mehrheit aufheben koennte.
00:06:25:02,00:06:27:18,"""Ihr legt euch mit den Falschen an"","
00:06:27:20,00:06:31:02,rufen sie am Nachmittag in Rechovot suedlich von Tel Aviv.
00:06:31:09,00:06:33:22,Zu Hunderten protestieren sie hier erneut.
00:06:34:04,00:06:37:04,Dass Netanjahu einen voruebergehenden Stopp
00:06:37:06,00:06:40:09,"der Reformen angekuendigt hatte, reicht ihnen nicht."
00:06:42:08,00:06:44:16,Sie haben die Reformen nicht gestoppt.
00:06:45:01,00:06:47:11,"Sie sagen nur, dass sie sie verschieben."
00:06:47:13,00:06:49:06,Wir kennen diese Politiker.
00:06:49:08,00:06:52:07,"Wir trauen ihnen nicht, deshalb kaempfen wir weiter."
00:06:52:19,00:06:56:08,Am Abend in Tel Aviv - auch hier volle Strassen.
00:06:57:21,00:06:59:19,Sie fuerchten um die Demokratie.
00:07:01:07,00:07:05:01,In einem Monat tritt die Knesset nach einer Pause wieder zusammen.
00:07:05:07,00:07:08:10,"Jederzeit kann dann ein Gesetz verabschiedet werden,"
00:07:08:12,00:07:12:12,das der Regierung mehr Kontrolle ueber die Ernennung von Richtern gibt.
00:07:12:15,00:07:14:08,Ausserdem koennte das Parlament
00:07:14:10,00:07:17:05,Entscheidungen des Obersten Gerichts aushebeln.
00:07:17:11,00:07:20:04,Die Justizreformen belasten auch das Verhaeltnis
00:07:20:06,00:07:22:11,zwischen Israel und den USA.
00:07:23:24,00:07:26:12,"Israel koenne diesen Weg nicht weitergehen,"
00:07:26:14,00:07:28:06,so US-Praesident Biden.
00:07:28:24,00:07:31:12,Eine Einladung fuer Netanjahu ins Weisse Haus
00:07:31:14,00:07:33:19,werde es in naechster Zeit nicht geben.
00:07:34:00,00:07:37:11,Es ist eine der groessten Krisen in der 75-jaehrigen Geschichte
00:07:37:13,00:07:38:20,des Staates Israel.
00:07:39:04,00:07:40:20,Das Land ist gespalten.
00:07:40:22,00:07:43:10,Ein Kompromiss ist unwahrscheinlich.
00:07:43:19,00:07:46:19,Die Befuerworter beharren auf den Reformen.
00:07:47:03,00:07:50:16,"Die Gegner wollen demonstrieren, bis sie vom Tisch sind."
00:07:53:02,00:07:56:12,Papst Franziskus ist aus dem Krankenhaus entlassen worden.
00:07:56:14,00:07:59:03,Nach dreitaegiger stationaerer Behandlung
00:07:59:05,00:08:03:02,"wegen einer Bronchitis gehe es dem 86-Jaehrigen deutlich besser,"
00:08:03:12,00:08:04:19,so der Vatikan.
00:08:04:21,00:08:08:04,Nach seiner Entlassung traf Franziskus heute gut gelaunt
00:08:08:06,00:08:10:02,auf Passanten und Journalisten.
00:08:10:12,00:08:13:12,Morgen soll er wie geplant die Messe zum Palmsonntag
00:08:13:14,00:08:15:03,auf dem Petersplatz halten.
00:08:17:01,00:08:20:04,Heftige Unwetter haben im Mittleren Westen und Sueden
00:08:20:06,00:08:22:20,der USA zu Chaos und Verwuestungen gefuehrt.
00:08:23:01,00:08:26:10,"Mindestens 17 Menschen kamen laut Behoerden ums Leben,"
00:08:26:12,00:08:28:11,dutzende weitere wurden verletzt.
00:08:28:22,00:08:33:20,"Vielerorts zerstoerten die Stuerme und Tornados Haeuser, entwurzelten Baeume."
00:08:34:02,00:08:37:00,Zeitweise waren Zehntausende Menschen ohne Strom.
00:08:38:23,00:08:40:07,"Diese Autos zeigen,"
00:08:40:09,00:08:43:17,mit welcher Wucht der Tornado in Little Rock gewuetet hat.
00:08:44:05,00:08:46:22,Auch die Feuerwache hat der Sturm getroffen.
00:08:46:24,00:08:49:05,Das macht das Aufraeumen schwieriger.
00:08:50:03,00:08:53:00,"Die Gouverneurin hat den Notstand ausgerufen,"
00:08:53:03,00:08:56:22,"verspricht nach Telefonaten, auch mit US-Praesident Biden, Hilfe."
00:08:58:00,00:09:00:11,Uns wurde grosse Unterstuetzung zugesagt.
00:09:00:21,00:09:04:08,"Alle Mittel, die Arkansas braucht, werden wir bekommen."
00:09:06:00,00:09:09:00,Den Bundesstaat hat es besonders schlimm getroffen.
00:09:09:02,00:09:11:24,In Little Rock sterben mindestens fuenf Menschen.
00:09:12:01,00:09:15:16,"Eine Frau filmt gestern, wie der Sturm auf die Stadt zukommt."
00:09:15:18,00:09:19:02,"Auch in Wynne, 1,5 Stunden entfernt, sterben Menschen."
00:09:21:14,00:09:24:07,Es ist so schrecklich. All die Menschen hier.
00:09:24:10,00:09:26:18,"Wir wissen nicht, ob es ihnen gut geht."
00:09:27:00,00:09:29:13,In mehreren Bundesstaaten wueten Stuerme.
00:09:29:15,00:09:32:13,In Illinois stuerzt das Dach eines Theaters ein.
00:09:33:07,00:09:35:20,Das Unwettergebiet ist ungewoehnlich gross.
00:09:37:02,00:09:40:21,"Das ist das erste Mal in ueber zehn Jahren,"
00:09:40:23,00:09:43:13,dass wir zwei Hochrisikogebiete haben.
00:09:44:11,00:09:45:21,Das ist ungewoehnlich.
00:09:46:08,00:09:49:17,Sonst fokussiert sich die Wetterlage auf ein Gebiet.
00:09:53:20,00:09:56:09,Auch wenn sich der Sturm abgeschwaecht hat:
00:09:56:17,00:09:58:18,"Noch gibt es keine Entwarnung,"
00:09:58:20,00:10:01:14,weil sich die Wetterlage schnell veraendern kann.
00:10:03:05,00:10:05:18,Im Norden Norwegens wurden mehrere Gebiete
00:10:05:20,00:10:07:16,nach Lawinenabgaengen geraeumt.
00:10:08:01,00:10:11:13,Mindestens vier Menschen waren zuvor ums Leben gekommen.
00:10:11:19,00:10:14:22,Gestern wurde Touristengruppe in der Region Tromsoe
00:10:14:24,00:10:17:01,von den Schneemassen erfasst worden.
00:10:17:08,00:10:19:24,Auf der Insel Reinoeya starben zwei Menschen.
00:10:20:06,00:10:23:24,Sie wurden von einer Lawine mitsamt einem Haus und einer Scheune
00:10:24:01,00:10:25:03,ins Meer gerissen.
00:10:27:04,00:10:31:01,In der Fussball-Bundesliga hat Leipzig einen weiteren Rueckschlag
00:10:31:04,00:10:34:06,im Kampf um Plaetze in der Champions League kassiert.
00:10:34:15,00:10:37:02,Gegen Mainz verloren die Sachsen mit 0:3.
00:10:37:10,00:10:40:07,Die Mainzer sind seit sieben Spielen ungeschlagen
00:10:40:09,00:10:42:11,und das zweitbeste Rueckrundenteam.
00:10:44:19,00:10:46:08,57. Minute in Leipzig:
00:10:47:01,00:10:49:12,"Stach flankt, Ajorque haelt den Fuss rein,"
00:10:49:23,00:10:52:01,erzielt ein preisverdaechtiges Tor.
00:10:54:07,00:10:57:03,Er laesst den Ball beilaeufig ins Tor abtropfen:
00:10:57:18,00:11:00:14,Diese Leichtigkeit ist typisch fuer das Spiel.
00:11:01:22,00:11:05:18,"Ajorque, madegassische Wurzeln, im Winter aus Strassburg gekommen,"
00:11:05:20,00:11:07:20,mit seinem dritten Bundesligator.
00:11:08:06,00:11:12:00,Die Mainzer Demonstration der Staerke beginnt in der 9. Minute.
00:11:12:10,00:11:14:19,Konsequent dringen sie in den Strafraum.
00:11:15:02,00:11:18:24,"Blaswich haelt gegen Barreiro, gegen Ingvartsen ist er machtlos."
00:11:19:10,00:11:21:16,Der Daene mit seinem 9. Saisontor.
00:11:23:06,00:11:26:16,In der 67. Minute sorgt Kohr fuer den 0:3-Endstand.
00:11:28:05,00:11:32:07,"Eigentlich als Abraeumer bekannt, erzielt er hier sein 3. Saisontor."
00:11:33:09,00:11:36:08,"Leipzig verliert das dritte Pflichtspiel in Folge,"
00:11:36:10,00:11:38:12,bleibt zum dritten Mal ohne Tor.
00:11:39:05,00:11:42:20,Mainz dagegen feiert den ersten Sieg in Leipzig ueberhaupt.
00:11:45:02,00:11:47:21,"Union Berlin bleibt auf Champions-League-Kurs,"
00:11:47:23,00:11:50:01,siegt 3:0 gegen den VfB Stuttgart.
00:11:50:09,00:11:53:09,"Die Gaeste in der ersten Haelfte das bessere Team,"
00:11:53:11,00:11:56:24,das Tor von Perea zaehlte wegen Handspiels zu Recht nicht.
00:12:06:12,00:12:09:08,"Stuttgarts Trainer Labbadia verzweifelte,"
00:12:09:19,00:12:12:06,denn Union kam staerker aus der Kabine.
00:12:13:23,00:12:16:07,Roussillon bediente Becker - das 1:0.
00:12:20:14,00:12:23:21,Becker leitete auch das 2:0 von Behrens ein.
00:12:25:17,00:12:28:00,Die VfB-Abwehr nicht konsequent genug.
00:12:32:16,00:12:37:20,"Die Koepenicker legten eins drauf Ð das 3:0, ein Eigentor von Haraguchi."
00:12:40:08,00:12:42:15,Union gewinnt am Ende verdient.
00:12:45:12,00:12:47:02,Die weiteren Ergebnisse:
00:12:55:03,00:12:58:21,In der Partie Muenchen-Dortmund steht es kurz vor Schluss 4:1.
00:13:26:24,00:13:28:01,Die Lottozahlen:
00:13:48:19,00:13:52:12,"Die Wettervorhersage fuer morgen, Sonntag, den 2. April:"
00:13:54:13,00:13:58:05,Ein Hoch ueber Skandinavien lenkt kalte und trockene Luft heran.
00:13:58:07,00:14:00:10,Es wird von Norden zunehmend sonnig.
00:14:00:16,00:14:03:02,Dort klart es heute Nacht vielerorts auf.
00:14:03:04,00:14:05:10,Sonst teils laenger anhaltender Regen.
00:14:05:13,00:14:08:07,Fuer einige Berglagen gelten Unwetterwarnungen.
00:14:09:02,00:14:12:08,Morgen im Norden oft Sonnenschein und lockere Wolken.
00:14:12:16,00:14:15:22,"Sonst verbreitet Regen, im oestlichen Bergland Schnee."
00:14:16:06,00:14:19:05,Spaeter zieht sich der Regen in den Sueden zurueck.
00:14:19:15,00:14:22:23,Im Westen und Teilen der Mitte kommt die Sonne zum Zuge.
00:14:32:12,00:14:35:07,Am Montag im Osten und Sueden teilweise wolkig.
00:14:35:09,00:14:38:21,"An den Alpen Schneeschauer, sonst ueberwiegend freundlich."
00:14:38:23,00:14:42:03,In den folgenden Tagen in vielen Regionen Sonnenschein
00:14:42:05,00:14:44:05,"und meist trocken, es bleibt kuehl."
00:14:46:13,00:14:50:01,Gegen 23.15 Uhr schaut Ingo Zamperoni in den tagesthemen
00:14:50:03,00:14:52:10,auf die Heizungsplaene der Ampel.
00:14:52:24,00:14:56:18,"Und auf Fischer aus dem Senegal und Buesum,"
00:14:57:07,00:14:59:23,die gemeinsam den Klimawandel erforschen.
00:15:01:17,00:15:03:08,Ihnen einen schoenen Abend.
