Timecode In,Timecode Out,Subtitle
00:04:11:01,00:04:15:04,"Felor Badenberg, CDU-Politikerin und neue Justizsenatorin in Berlin."
00:04:15:09,00:04:17:04,Guten Abend.Guten Abend.
00:04:17:16,00:04:22:02,"Innenministerin Faeser sagte, dass die Massnahmen heute zeigten,"
00:04:22:05,00:04:26:16,dass der Rechtsstaat sich nicht auf der Nase herumtanzen liesse.
00:04:26:22,00:04:29:01,War das die letzten Monate so?
00:04:29:11,00:04:32:01,Das wuerde ich so nicht sagen.
00:04:35:23,00:04:40:12,"Aber die letzten Vorfaelle haben gezeigt, dass der Protest sich"
00:04:40:16,00:04:44:02,"veraendert hat, eine neue Qualitaet und Quantitaet."
00:04:44:06,00:04:47:13,"Das sind Sachverhalte, die neu bewertet werden."
00:04:47:17,00:04:49:01,Das ist heute geschehen.
00:04:51:14,00:04:54:00,Erfuellt denn die Letzte Generation
00:04:54:04,00:04:57:06,die Kriterien einer kriminellen Vereinigung?
00:04:58:20,00:05:01:23,Die Frage kann man pauschal nicht behaupten.
00:05:02:02,00:05:04:18,Es kommt auf den Einzelfall an.
00:05:06:00,00:05:08:03,Um welche Gruppe genau.
00:05:10:21,00:05:13:00,"Man kann nicht genau behaupten,"
00:05:13:02,00:05:16:12,dass die Letzte Generation kriminell ist.
00:05:16:17,00:05:19:05,"Unabhaengig davon ist es eine Frage,"
00:05:19:10,00:05:22:01,die die Gerichte zu entscheiden haben.
00:05:23:21,00:05:31:04,Sie wollen sie in Teilen als kriminell einstufen? Richtig?
00:05:32:24,00:05:33:24,Nein.
00:05:34:22,00:05:39:11,"Ich will nur sagen, dass man sie nicht als kriminelle Vereinigung"
00:05:39:15,00:05:40:17,einstufen kann.
00:05:42:00,00:05:44:18,Es geht immer um den Einzelfall.
00:05:44:21,00:05:47:20,Den haben die Gerichte zu bewerten.
00:05:49:15,00:05:50:17,"Man fragt sich,"
00:05:50:22,00:05:54:22,"wenn Menschen zu spaet zu Terminen kommen, ist das laestig."
00:05:57:19,00:06:01:06,Aber muss man dafuer so viele Razzien machen?
00:06:03:07,00:06:06:19,"Was die Massnahmen jetzt in Bayern angehen,"
00:06:06:23,00:06:10:00,von der dortigen Staatsanwaltschaft:
00:06:10:10,00:06:13:08,Die moechte ich nicht kommentieren.
00:06:13:20,00:06:16:24,Ich kenne den Sachverhalt nicht ganz.
00:06:17:10,00:06:20:20,Das ist nicht mein Verantwortungsbereich.
00:06:21:12,00:06:22:23,"In Berlin sehen wir,"
00:06:25:22,00:06:29:10,dass hier tagtaeglich Menschen genoetigt werden.
00:06:29:14,00:06:32:08,Mit Gewalt im juristischen Sinne.
00:06:32:21,00:06:35:10,Wie das der Film gezeigt hat.
00:06:36:05,00:06:39:15,Menschen kommen nicht puenktlich zur Arbeit.
00:06:39:19,00:06:42:20,Koennen ihre Kinder nicht puenktlich abholen.
00:06:43:00,00:06:45:19,Geschaeftstermine werden versaeumt.
00:06:46:06,00:06:48:23,Finanzielle Einbussen entstehen.
00:06:51:08,00:06:55:00,"Mehr Sorge macht die Tatsache, dass Feuerwehr"
00:06:57:22,00:07:01:24,"Polizeiwagen, Krankenwagen nicht mehr durchkommen."
00:07:04:07,00:07:08:21,Diesbezueglich sind wir in einem engen Austausch mit der Polizei.
00:07:09:00,00:07:11:10,Und mit der Innenverwaltung.
00:07:11:14,00:07:14:10,"Es gibt Faelle, wo nachweisbar ist,"
00:07:17:12,00:07:22:17,"dass Krankenwagen mit Verdacht auf Schlaganfall, Herzerkrankungen,"
00:07:23:06,00:07:27:06,bis zu 26 Minuten spaeter im Krankenhaus ankommen.
00:07:28:20,00:07:32:12,"Wir koennen alle froh sein, dass da nichts passierte."
00:07:32:16,00:07:35:06,"Ich moechte mir nicht ausmalen,"
00:07:37:05,00:07:40:01,"und auch nicht die Verantwortung tragen,"
00:07:40:03,00:07:42:18,dass die nicht puenktlich kommen.
00:07:42:20,00:07:45:01,Und womoeglich jemand stirbt.
00:07:45:05,00:07:47:22,Das hat die Protestbewegung auch nicht.
00:07:48:01,00:07:50:05,Die will das verhindern.
00:07:56:08,00:08:02:21,"Der Grund, warum in den Faellen die Fragen zu spaet ankamen, ist:"
00:08:03:15,00:08:06:24,grosse Teile der Stadt wurden lahmgelegt.
00:08:08:17,00:08:11:18,Man muss fuer sich die Verantwortung tragen.
00:08:11:22,00:08:13:12,Fuer sein Handeln.
00:08:16:14,00:08:17:19,Das tun sie doch.
00:08:19:13,00:08:23:07,Sie werden zu Haftstrafen und Geldstrafen verurteilt.
00:08:25:15,00:08:26:19,Fuer ihr Handeln.
00:08:28:16,00:08:30:23,Sie uebernehmen ja Verantwortung.
00:08:31:14,00:08:32:14,Klar.
00:08:32:16,00:08:35:07,Jeder Einzelfall wird geprueft.
00:08:35:19,00:08:40:14,Die Gerichte entscheiden aufgrund der Anklage der Staatsanwaltschaft
00:08:41:22,00:08:43:01,ueber jeden Fall.
00:08:46:00,00:08:51:03,"Wir haben gehoert, dass die Bewegung weitermachen wird."
00:08:52:00,00:08:54:23,"Glauben Sie nicht, dass Sie die Aktivisten"
00:08:56:02,00:09:00:20,und die noch demokratische Bewegung in die Radikalisierung treiben?
00:09:03:24,00:09:05:16,"Meine Aufgabe ist,"
00:09:06:00,00:09:16:00,im Rahmen meiner Moeglichkeiten fuer eine sachgerechte Justiz zu sorgen.
00:09:16:12,00:09:19:11,Das Strafgesetzbuch ist mein Rahmen.
00:09:21:08,00:09:24:22,Das ist Ausdruck eines gesellschaftlichen Konsens.
00:09:25:01,00:09:28:03,Da sind Regeln fuer ein Zusammenleben.
00:09:28:12,00:09:32:02,Die sind unerlaesslich in einer Gesellschaft.
00:09:32:06,00:09:34:19,"Werden die nicht eingehalten,"
00:09:36:04,00:09:39:24,muessen die Menschen zur Verantwortung gezogen werden.
00:09:40:02,00:09:41:18,Was ist Ihr Ziel?
00:09:43:01,00:09:46:08,Soll die Organisation aufgeloest werden?
00:09:46:11,00:09:49:09,Sollen sie in den Untergrund gehen?
00:09:51:11,00:09:53:11,"Das sind jetzt Dinge,"
00:09:54:17,00:09:57:20,fuer die ich nicht verantwortlich bin.
00:10:00:05,00:10:04:08,Ich will meinen Beitrag als Justizsenatorin leisten.
00:10:04:12,00:10:08:10,Fuer Recht und Ordnung hier im Land Berlin sorgen.
00:10:11:15,00:10:15:09,"Ob es die Letzte Generation in den Untergrund treibt,"
00:10:15:14,00:10:16:19,wird die entscheiden.
00:10:17:00,00:10:19:23,Vielen Dank fuer das Gespraech. Danke Ihnen.
00:10:22:23,00:10:25:12,"Wenn man diese rostigen Heizkoerper sieht,"
00:10:25:14,00:10:27:22,koennte man auf den Gedanken kommen:
00:10:27:24,00:10:31:07,Deren Look spiegele den Zustand der Ampel gut wieder.
00:10:31:09,00:10:35:03,"Es fehlt der Glanz nach aussen, weil auch innen die Waerme fehlt."
00:10:35:05,00:10:38:22,"Immer wieder geht es um verschiedene Vorstellungen der Partner,"
00:10:39:00,00:10:41:22,wie die Heizungslandschaft umgebaut werden soll.
00:10:41:24,00:10:46:10,Und um die Personalpolitik im gruenen Wirtschaftsministerium.
00:10:47:08,00:10:49:19,Das war heute im Bundestag nicht anders.
00:10:49:21,00:10:51:17,Aus Berlin: Kirsten Girschick.
00:10:53:19,00:10:57:12,Robert Habeck auf dem Weg zur Befragung in zwei Ausschuessen.
00:10:57:14,00:11:00:07,Es geht noch einmal um einen Staatssekretaer.
00:11:00:09,00:11:02:17,Der heisst diesmal nicht Patrick Graichen
00:11:02:19,00:11:05:20,sondern Udo Philipp und ist fuer Start-Ups zustaendig.
00:11:05:22,00:11:09:20,Und hat gleichzeitig in vier Unternehmen und Fonds investiert.
00:11:09:22,00:11:12:02,Die Opposition hat viele Fragen.
00:11:13:14,00:11:17:11,Wen haben Sie ueber ihre privaten Beteiligungen und Investitionen
00:11:17:13,00:11:18:21,genau informiert?
00:11:19:24,00:11:22:11,Wusste der Minister davon und wenn ja:
00:11:22:13,00:11:24:08,Wann und in welcher Form?
00:11:25:06,00:11:29:02,"Staatssekretaer Philipp antwortet, Minister Habeck fasst zusammen."
00:11:29:19,00:11:32:21,"Die Compliance-Regeln wurden nicht nur eingehalten,"
00:11:32:24,00:11:34:06,sondern uebererfuellt.
00:11:34:08,00:11:38:04,Udo Philipp hat mehr Transparenz geschaffen als viele andere.
00:11:38:13,00:11:41:19,Einigkeit in dieser Sache bei allen Ampel-Abgeordneten.
00:11:41:21,00:11:45:20,"Und Einigkeit versuchen sie, auch im Plenum zu demonstrieren."
00:11:46:03,00:11:49:03,In der Aktuellen Stunde zum Gebaeude-Energiegesetz
00:11:49:05,00:11:52:00,teilt Unions-Fraktionsvize Jens Spahn aus.
00:11:54:03,00:11:56:19,"Sie sorgen sich um Zeitplaene und Formalien,"
00:11:56:22,00:11:58:10,streiten auf Twitter.
00:11:58:17,00:12:03:07,"Nur um die existenziellen ÈAngste der Leute im realen Leben,"
00:12:03:09,00:12:05:08,um die kuemmert sich keiner.
00:12:05:19,00:12:08:00,Liebe Kolleginnen und Kollegen:
00:12:08:02,00:12:12:00,"Das ist machtvergessen, selbstbezogen, unwuerdig."
00:12:13:03,00:12:17:15,"Die SPD keilt zurueck, die Union habe keine eigenen Ideen."
00:12:19:11,00:12:22:02,"Wo sind denn bitte die Vorschlaege,"
00:12:22:05,00:12:25:15,das Thema Waerme von der CDU zu beantworten?
00:12:26:21,00:12:30:18,Die FDP sendet derweil Friedenssignale Richtung Gruene.
00:12:31:23,00:12:34:08,"Wir werden ein gutes Gesetz machen,"
00:12:34:10,00:12:37:05,das die Buergerinnen und Buerger weiterbringt.
00:12:37:07,00:12:40:08,"Ich freue mich auf die parlamentarischen Beratungen,"
00:12:40:10,00:12:42:14,die sicherlich bald beginnen werden.
00:12:43:03,00:12:47:09,"Doch in der Koalition scheint es fuer Erleichterung noch zu frueh,"
00:12:47:11,00:12:49:22,denn der naechste Konflikt schwelt laengst.
00:12:49:24,00:12:51:08,Und da geht's ums Geld.
00:12:51:11,00:12:53:21,Die Gruenen wollen darueber sprechen ...
00:12:53:23,00:12:57:02,"... wie man eine gerechtere Steuerpolitik machen kann,"
00:12:57:04,00:12:59:13,die Reiche staerker in die Pflicht nimmt.
00:12:59:15,00:13:02:08,Oder auch klimaschaedliche Subventionen kuerzt.
00:13:02:13,00:13:05:01,Ein No-Go fuer den FDP-Finanzminister.
00:13:05:06,00:13:06:13,Der macht klar:
00:13:08:13,00:13:12:15,Eine Haushaltskonsolidierung alleine auf dem Ruecken der Autofahrer
00:13:12:17,00:13:16:09,und des wirtschaftlichen Mittelstands waere nicht gestaltend.
00:13:16:24,00:13:18:06,Lindners Vorteil:
00:13:18:08,00:13:21:06,ÈUber seinen Haushalt kann die Ampel nicht streiten:
00:13:21:08,00:13:23:05,Er hat ihn noch nicht vorgelegt.
00:13:24:22,00:13:27:06,"Gehen wir vom Parlament auf den Platz,"
00:13:27:08,00:13:32:16,wo seit Monaten gegen den Ausverkauf des Fussballs protestiert wurde.
00:13:33:06,00:13:35:22,Diese Message haben die Fans schon lange:
00:13:35:24,00:13:40:03,"Noch mehr Kommerz aufhalten, der eigentlich nicht aufzuhalten ist."
00:13:40:05,00:13:42:23,Und doch koennen sie heute einen Sieg feiern.
00:13:43:00,00:13:45:15,"Denn es wird vorerst keinen Investor geben,"
00:13:45:17,00:13:49:12,der mit Milliarden Euro bei der Deutschen Fussball Liga einsteigt.
00:13:49:14,00:13:51:02,Die versprach sich damit
00:13:51:04,00:13:54:04,eine bessere Vermarktung der Bundesliga im Ausland.
00:13:54:06,00:13:57:05,Das hat die Mehrheit der DFL-Mitgliederversammlung
00:13:57:07,00:13:58:09,heute beschlossen.
00:14:00:19,00:14:03:00,Nein zum Investoren-Einstieg.
00:14:03:13,00:14:07:08,Seit Wochen massive Kritik in den Fussballstadien.
00:14:08:00,00:14:10:13,Bundesweit hatten sich Fan-Organisationen
00:14:10:15,00:14:14:11,"gegen Plaene der DFL formiert, Kapital in die Liga zu pumpen."
00:14:15:01,00:14:17:11,"Gross, die Sorgen und ÈAngste der Fans."
00:14:18:20,00:14:22:09,"In der Corona-Pandemie hat der Fussball immer wieder betont,"
00:14:22:11,00:14:25:05,dass er Demut und Nachhaltigkeit vorleben will.
00:14:25:07,00:14:26:11,Jetzt erleben wir
00:14:26:13,00:14:29:09,die erste grosse Entscheidung seit der Pandemie.
00:14:29:11,00:14:32:17,Es soll Vollgas Richtung mehr Kommerzialisierung gehen.
00:14:32:19,00:14:34:17,Deshalb sind die Fans dagegen.
00:14:35:12,00:14:39:10,"Es gibt Sorgen, die man sich gut vorstellen kann."
00:14:39:15,00:14:41:14,Es geht um Vermarktungsrechte.
00:14:41:16,00:14:43:11,Und wie gewinnen die an Wert?
00:14:43:13,00:14:45:23,Indem man den Spieltag weiter zerstueckelt
00:14:46:00,00:14:48:18,oder man Spiele im Ausland stattfinden laesst.
00:14:48:20,00:14:52:07,Die Entscheidung in Sachen Investoren-Einstieg faellt heute.
00:14:52:09,00:14:54:20,Die 36 Profi-Klubs einigen sich nicht.
00:14:54:22,00:14:59:02,Die erforderliche Zweidrittel-Mehrheit wurde verfehlt.
00:15:00:14,00:15:03:24,"Es ist klar, dass der Prozess zu Ende ist."
00:15:04:04,00:15:08:05,"Manchmal ist das Leben einfach, das ist Demokratie."
00:15:09:00,00:15:12:19,"Die DFL wollte Teile der Medienrechte ueber 20 Jahre verkaufen,"
00:15:12:21,00:15:14:12,fuer zwei Milliarden Euro.
00:15:14:15,00:15:16:23,300 Mio. davon sollte den Vereinen
00:15:17:00,00:15:20:04,fuer neue Spieler zur Verfuegung gestellt werden.
00:15:20:15,00:15:23:07,Vom FC St. Pauli gab es Kritik.
00:15:23:13,00:15:27:12,Kleinere Vereine haetten kaum von diesem Modell profitieren koennen.
00:15:27:19,00:15:31:09,"Allein, weil noch mehr Geld in diesen Kreislauf gepumpt wird"
00:15:31:11,00:15:34:20,und das Geld nach dem bekannten Schluessel verteilt wird:
00:15:34:22,00:15:38:13,Die reichen Klubs bekommen viel und die nicht so reichen Klubs
00:15:38:15,00:15:39:18,nicht so viel.
00:15:39:20,00:15:43:00,Da waeren Auswirkungen auf den Wettbewerb zu befuerchten.
00:15:43:02,00:15:47:04,Dass dieser ohnehin kaputte Wettbewerb sich weiter manifestiert.
00:15:47:19,00:15:51:12,Die DFL-Verantwortlichen waren heute sichtlich angeknockt.
00:15:51:14,00:15:54:18,"Keine zwei Milliarden Euro fuer den deutschen Fussball,"
00:15:54:20,00:15:57:12,um auch in Europa wettbewerbsfaehig zu bleiben.
00:15:57:24,00:16:01:09,"Ob das jeder ueberrissen hat, da bin ich mir nicht sicher."
00:16:01:11,00:16:04:22,Anders kann man gewisse Abstimmungsverhalten nicht erklaeren.
00:16:04:24,00:16:06:24,Trotzdem ist das zu respektieren.
00:16:07:01,00:16:09:11,Die Konsequenzen sind schwer abschaetzbar.
00:16:09:13,00:16:12:10,Wir sehen keinen leichten Zeiten entgegen.
00:16:12:23,00:16:16:04,Denn in Sachen Auslandsvermarktung kann die Bundesliga
00:16:16:06,00:16:19:23,mit den europaeischen Top-Ligen nicht mithalten.
00:16:22:08,00:16:25:09,Die DFL scheitert mit ihren Investorenplaenen.
00:16:25:11,00:16:29:00,Dazu die Meinung von Joscha Bartlitz vom Hessischen Rundfunk:
00:16:30:07,00:16:32:03,Was fuer ein Paukenschlag!
00:16:32:08,00:16:37:01,Eine schallende Ohrfeige fuer den Vermarkter des Fussballs Ð die DFL.
00:16:37:14,00:16:41:02,Jetzt geht ein Riss durch beide deutsche Profiligen.
00:16:41:04,00:16:43:21,Denn selten waren die Meinungen so gespalten.
00:16:43:23,00:16:48:19,Selten gingen sich Vereins- und Liga- Bosse gegenseitig so an die Gurgel.
00:16:49:07,00:16:51:20,"Die DFL hatte in letzter Minute versucht,"
00:16:51:22,00:16:54:07,kleine Klubs auf ihre Seite zu ziehen.
00:16:54:09,00:16:56:09,Sie scheiterte damit krachend.
00:16:56:11,00:17:00:01,"Der Einstieg eines Finanzinvestors, dessen Hauptziel es ist,"
00:17:00:03,00:17:03:18,"seinen eigenen Gewinn zu maximieren, wurde nicht gutgeheissen:"
00:17:03:20,00:17:06:18,Von fast der Haelfte der Erst- und Zweitligaklubs.
00:17:06:20,00:17:08:01,"Ein klares Zeichen,"
00:17:08:03,00:17:12:01,dass mehr Geld um jeden Preis doch nicht immer die beste Loesung ist.
00:17:12:03,00:17:16:10,"Die deutliche Kritik der Fans spielte dabei wohl eine entscheidende Rolle,"
00:17:16:12,00:17:17:15,zu Recht.
00:17:17:17,00:17:20:12,"Sie sind es, die dem Fussball Leben einhauchen."
00:17:20:14,00:17:24:08,Zu gross war ihre Angst vor noch weiter zersplitterten Spieltagen.
00:17:24:10,00:17:28:08,Zu gross die Zweifel bei den Vereinen an der moeglichen Einflussnahme
00:17:28:10,00:17:30:19,eines interessengesteuerten Geldgebers:
00:17:30:21,00:17:34:04,Auf wegweisende Entscheidungen fuer den deutschen Fussball.
00:17:34:06,00:17:37:07,Die Klubs werden mit den Konsequenzen leben muessen.
00:17:37:09,00:17:40:08,"Mit Geld um sich werfen, wie die englischen Klubs,"
00:17:40:10,00:17:42:09,werden sie auch kuenftig nicht.
00:17:42:11,00:17:45:11,Doch ist ein Mithalten im internationalen Wettbewerb
00:17:45:13,00:17:48:22,des sinnlosen Geldverbrennens wirklich so erstrebenswert?
00:17:48:24,00:17:52:23,2 Mrd. Euro ueber 20 Jahre haetten da ohnehin nicht ausgereicht.
00:17:53:08,00:17:56:16,Vielleicht ist das Scheitern daher vielmehr eine Chance.
00:17:56:18,00:18:01:11,"Allein, wenn man sieht, wie spannend die aktuelle Bundesliga-Saison ist."
00:18:01:24,00:18:04:01,Die Erkenntnis fuers Fussballherz:
00:18:04:03,00:18:07:17,Im sonst so durchkommerzialisierten deutschen Fussballbusiness
00:18:07:19,00:18:11:02,ist immerhin ein Rest Romantik noch immer vorhanden.
00:18:12:04,00:18:14:08,Die Meinung von Joscha Bartlitz.
00:18:15:21,00:18:17:10,Schauen wir in die USA.
00:18:17:12,00:18:19:14,Floridas Gouverneur Ron DeSantis
00:18:19:16,00:18:22:20,plaudert hier mit Trump freundschaftlich.
00:18:23:02,00:18:27:09,Er ist nun Trumps haertester Konkurrent bei den Republikanern.
00:18:27:15,00:18:30:12,Er will der naechste US-Praesident werden.
00:18:30:18,00:18:32:18,Das wurde laenger vermutet.
00:18:33:01,00:18:35:22,Nun hat der 44-Jaehrige seine Bewerbung
00:18:36:00,00:18:39:09,um die Praesidentschaftskandidatur bekannt gegeben.
00:18:39:14,00:18:40:19,Kerstin Klein.
00:18:42:10,00:18:47:08,Im November schien seine Praesidentschaftskandidatur greifbar.
00:18:48:02,00:18:51:20,"Mit grosser Mehrheit zum Gouverneur von Florida wiedergewaehlt,"
00:18:51:22,00:18:56:00,"ein strahlender Sieger, ein Nachwuchsstar der Republikaner."
00:18:56:11,00:19:00:06,"Seitdem arbeitet DeSantis an seinem Profil als Macher,"
00:19:00:08,00:19:03:19,unterzeichnet in Florida ein Gesetz nach dem naechsten:
00:19:03:21,00:19:08:00,"Ordnet an, dass an Floridas Schulen Themen wie Geschlechtsidentitaet und"
00:19:08:02,00:19:12:10,sexuelle Orientierung im Unterricht kaum noch behandelt werden duerfen.
00:19:12:12,00:19:16:05,"Setzt den Disney-Konzern unter Druck, weil der die kritisierte"
00:19:16:07,00:19:19:19,und sich mit der LGBTQ-Community solidarisierte.
00:19:20:05,00:19:22:19,Verbietet nahezu alle Abtreibungen
00:19:22:21,00:19:25:10,nach der sechsten Schwangerschaftswoche.
00:19:25:12,00:19:27:17,Und die Behandlung von Transkindern
00:19:27:19,00:19:31:13,mit Pubertaetsblockern oder geschlechtsangleichenden Operationen.
00:19:31:15,00:19:33:03,Vielen geht das zu weit:
00:19:33:05,00:19:37:02,"DeSantis drehe die Zeit zurueck, beraube Minderheiten ihrer Rechte."
00:19:37:04,00:19:41:12,Er sieht sich als vorderster Kaempfer gegen die politische Korrektheit.
00:19:43:21,00:19:48:09,"Wir bekaempfen Wokeness in der Gesetzgebung, in den Schulen,"
00:19:48:11,00:19:51:01,"in der Buerokratie, in der Wirtschaft."
00:19:51:03,00:19:53:16,Wir ergeben uns nicht dem woken Mob.
00:19:53:22,00:19:57:23,"Florida ist der Ort, an dem Wokeness sterben wird."
00:19:59:14,00:20:02:08,Seit Wochen tourt DeSantis durchs Land.
00:20:02:10,00:20:06:14,"Moechte sich mit seinen 44 Jahren als die Zukunft der Partei empfehlen,"
00:20:06:16,00:20:11:00,"als jemand, der nicht nur den parteiinternen Vorausscheid."
00:20:11:20,00:20:14:23,"Er koenne auch, die landesweite Wahl gewinnen."
00:20:16:07,00:20:20:06,In Florida fahren wir jeden Tag grosse Siege ein.
00:20:21:15,00:20:23:20,"Wir lehnen die Verlier-Kultur ab,"
00:20:23:22,00:20:27:19,die die republikanische Partei in den letzten Jahre befallen hat.
00:20:27:21,00:20:31:15,Wir wissen: Es gibt keine Alternative zum Sieg.
00:20:34:24,00:20:38:19,"Ein Seitenhieb gegen Trump, auf dessen Unterstuetzung DeSantis"
00:20:38:21,00:20:41:14,im Gouverneurswahlkampf 2018 setzte.
00:20:42:01,00:20:47:16,"Doch im direkten Duell praesentiert sich DeSantis nicht als Anti-Trump,"
00:20:47:18,00:20:51:15,sondern vielmehr als eine zupackendere Version von ihm.
00:20:52:02,00:20:55:13,Da liegt vielleicht die groesste Herausforderung:
00:20:55:15,00:20:59:04,"Trump schlagen, ohne dessen Basis zu verprellen."
00:21:00:11,00:21:02:15,Kerstin Klein in Washington:
00:21:02:17,00:21:07:07,"Wie gross sind DeSantis Chancen, sich gegen Trump durchzusetzen?"
00:21:10:21,00:21:14:06,Zurzeit liegt er 30 Prozent hinter Trump.
00:21:15:23,00:21:19:03,"Er ist der einzige, der ihm nahekommt."
00:21:19:16,00:21:21:18,Trump nimmt ihn ernst.
00:21:24:02,00:21:27:14,Er teilt gegen keinen anderen so sehr aus.
00:21:29:21,00:21:33:21,Aber momentan liegt der Vorteil weil Donald Trump.
00:21:34:13,00:21:38:06,Es zeichnet sich ein breites Bewerberfeld ab.
00:21:40:18,00:21:43:10,Er hat nach wie vor einen treuen Kern
00:21:43:12,00:21:46:05,der republikanischen Basis hinter sich.
