Timecode In,Timecode Out,Subtitle
00:02:26:02,00:02:29:18,"Der nationalistische Kandidat Ogan bekam etwa 5 %,"
00:02:29:21,00:02:32:20,aber noch gab keine Wahlempfehlung ab.
00:02:33:24,00:02:37:05,Und damit zu Katharina Willinger in Ankara.
00:02:37:07,00:02:40:14,Jetzt noch zwei Wochen Wahlkampf bis zur Stichwahl.
00:02:40:16,00:02:42:12,Was ist da zu erwarten?
00:02:45:22,00:02:48:15,"Als Favorit geht der Mann ins Rennen,"
00:02:49:00,00:02:52:05,der 95 Prozent der Medien in der Hand hat.
00:02:52:19,00:02:55:20,Der teure Wahlgeschenke machen kann.
00:03:01:01,00:03:03:10,Dass ist Staatspraesident Erdogan.
00:03:05:10,00:03:10:01,"Viele haben kritisiert, dass die Wahlen in keinem freien Umfeld"
00:03:10:10,00:03:11:21,stattgefunden haben.
00:03:15:19,00:03:19:10,"Man kann davon ausgehen, dass es so bleibt."
00:03:22:11,00:03:23:24,Danke nach Ankara.
00:03:26:22,00:03:31:14,Wie bei der Wahl 2018 haben die Wahlberechtigten in Deutschland
00:03:31:16,00:03:34:03,fuer Amtsinhaber Erdogan gestimmt.
00:03:34:08,00:03:37:20,Nach Angaben der staatlichen Nachrichtenagentur Anadolu
00:03:37:22,00:03:41:21,"erhielt Erdogan in Deutschland rund 65,4 Prozent der Stimmen."
00:03:42:03,00:03:46:23,"Oppositionsfuehrer Kilicdaroglu kam nur auf 32,6 Prozent."
00:03:47:06,00:03:52:00,Derzeit sind knapp 98 Prozent der Wahlurnen in Deutschland ausgezaehlt.
00:03:52:02,00:03:56:13,Offizielle Zahlen der Wahlbehoerde liegen aber noch nicht vor.
00:03:58:01,00:04:01:19,Um die Praesidentenwahl in der Tuerkei geht es heute Abend auch
00:04:01:22,00:04:05:04,bei der Sendung hart aber fair - um 21 Uhr hier im Ersten.
00:04:06:03,00:04:09:16,"In Bremen haelt sich Buergermeister Bovenschulte weiter offen,"
00:04:09:18,00:04:11:13,mit wem die SPD regieren will:
00:04:11:15,00:04:14:21,Ob wie bisher mit Gruenen und Linkspartei
00:04:14:23,00:04:18:03,oder in einem neuem Buendnis mit der CDU.
00:04:18:12,00:04:20:24,Hier die amtliche Hochrechnung:
00:04:27:01,00:04:30:06,Die mitregierenden Gruenen rutschen deutlich ab.
00:04:31:08,00:04:34:06,"Spitzenkandidatin Schaefer kuendigte heute an,"
00:04:34:08,00:04:36:17,sich aus dem Senat zurueckzuziehen.
00:04:40:18,00:04:45:02,"Die rechtskonservativen Buerger in Wut kommen auf 9,7,"
00:04:45:04,00:04:47:09,"die FDP auf 5,2 Prozent."
00:04:49:23,00:04:52:20,"Der SPD-Wahlsieger aus Bremen,"
00:04:52:22,00:04:55:15,ein gern gesehener Gast bei der Bundespartei.
00:04:55:17,00:04:59:02,Mit seiner buergernahen Politik war Bovenschulte erfolgreich.
00:04:59:04,00:05:01:08,Das wird auch in Berlin registriert.
00:05:01:10,00:05:03:03,Fuer die Bundes-SPD heisst das:
00:05:03:06,00:05:06:11,Sie will bei den Plaenen zur Heizungswende nachbessern.
00:05:06:15,00:05:09:22,"Wir wollen die soziale Foerderung auf den Weg bringen,"
00:05:10:06,00:05:11:24,gestaffelt nach Einkommen.
00:05:12:05,00:05:16:06,"Wir werden als SPD darauf achten, dass der Mieterschutz gestaerkt wird."
00:05:16:10,00:05:20:13,"Es kann nicht sein, dass die Kosten auf die Mieter umgelegt werden."
00:05:20:15,00:05:22:20,Der Streit um den Heizungsaustausch.
00:05:22:22,00:05:25:04,Er hat vor allem den Gruenen geschadet.
00:05:25:07,00:05:27:03,Dazu kam die Trauzeugen-Affaere
00:05:27:05,00:05:30:00,und der Streit um die Verkehrspolitik in Bremen.
00:05:30:02,00:05:33:23,Trotz ihrer Verluste wollen die Gruenen dort weiter mitregieren.
00:05:34:00,00:05:37:10,Wir sind fuer Sondierungsgespraeche und noch fuer mehr bereit.
00:05:37:12,00:05:40:19,"Wir hoffen, dass wir weiter mitwirken koennen."
00:05:41:01,00:05:44:12,"In der Bremer Regierung bleiben, das moechte auch die Linke."
00:05:44:15,00:05:47:10,Sie schaffte ein zweistelliges Ergebnis.
00:05:48:00,00:05:51:07,Es ist ein Grund zur Freude fuer die gesamte Partei.
00:05:51:10,00:05:56:18,Dieses Ergebnis wird uns Rueckenwind fuer die gesamte Partei geben.
00:05:56:23,00:05:59:21,Die CDU hatte sich in Bremen noch mehr erhofft.
00:05:59:23,00:06:04:21,Jetzt waere sie gern der Juniorpartner in einer grossen Koalition.
00:06:06:16,00:06:11:22,"Ich appelliere an die SPD, mit der CDU in Gespraeche zu treten,"
00:06:14:14,00:06:18:08,ueber eine moegliche Zusammenarbeit in Bremen.
00:06:18:24,00:06:20:21,"Erleichterung bei der FDP,"
00:06:20:23,00:06:24:08,sie zieht erneut in die Bremer Buergerschaft ein.
00:06:24:10,00:06:26:24,Der eigene Kurs in der Ampel soll bleiben:
00:06:27:05,00:06:30:10,"Wir arbeiten mit froehlicher Penetranz daran,"
00:06:30:12,00:06:35:08,"dass Deutschland liberaler, moderner und digitaler wird."
00:06:36:14,00:06:41:03,"Das Bremer Ergebnis koennte in der Ampel zu weiterem Streit fuehren,"
00:06:41:05,00:06:45:08,etwa ueber die richtigen Massnahmen zur Energiewende.
00:06:46:02,00:06:49:12,Altkanzler Schroeder darf trotz seiner Kontakte zu Russland
00:06:49:14,00:06:52:10,und dessen Praesidenten Putin in der SPD bleiben.
00:06:52:12,00:06:56:04,Das hat die Bundesschiedskommission der Partei heute entschieden.
00:06:56:06,00:06:59:05,Zugleich wurden die Einsprueche von zwei Ortsvereinen
00:06:59:07,00:07:02:10,gegen eine Entscheidung der Vorinstanz zurueckgewiesen.
00:07:02:12,00:07:05:19,Schroeder habe nicht gegen die Parteiordnung verstossen.
00:07:07:00,00:07:11:04,"Bundesaussenministerin Baerbock ist in Saudi-Arabien eingetroffen,"
00:07:11:06,00:07:14:09,auf der ersten Station ihrer Reise in die Golf-Region.
00:07:14:11,00:07:17:22,Nach einem Treffen mit Aussenminister Prinz Faisal bin Farhan
00:07:17:24,00:07:21:03,sprach sie sich fuer engere Wirtschaftsbeziehungen aus.
00:07:21:05,00:07:24:12,Etwa in den Bereichen gruener Wasserstoff und Windenergie.
00:07:24:14,00:07:27:16,Zugleich betonte sie die Bedeutung von Menschenrechten.
00:07:27:19,00:07:32:01,Auch die Krisen im Sudan und im Jemen sollen zur Sprache kommen.
00:07:33:09,00:07:36:21,Saudische Hilfslieferungen fuer den Krisenstaat Sudan Ð
00:07:36:23,00:07:39:17,"Bilder, die Saudi-Arabiens Fuehrung gerne zeigt."
00:07:39:20,00:07:43:21,"Die Monarchie am Golf praesentiert sich als konstruktive Regionalmacht,"
00:07:43:23,00:07:46:07,mit Einfluss auf die Nachbarstaaten.
00:07:46:09,00:07:47:14,Anders als im Sudan
00:07:47:16,00:07:51:21,trat Saudi-Arabien im Jemen zuletzt als Kriegspartei in Erscheinung.
00:07:51:23,00:07:55:04,"Sie unterstuetzten die Regierung gegen die Huthi-Rebellen,"
00:07:55:06,00:07:57:02,die vom Iran finanziert werden.
00:07:57:04,00:07:59:21,Das Verhaeltnis des sunnitischen Saudi-Arabiens
00:07:59:23,00:08:03:10,zum mehrheitlich schiitischen Nachbarn entspannt sich gerade.
00:08:03:12,00:08:06:11,Unter Vermittlung Chinas einigten sich die Staaten
00:08:06:14,00:08:09:12,auf die Wiederaufnahme diplomatischer Beziehungen.
00:08:09:16,00:08:12:10,Im Innern regiert der Kronprinz mit harter Hand.
00:08:12:14,00:08:15:19,"Kritiker werfen ihm vor: willkuerliche Verhaftungen,"
00:08:15:21,00:08:19:18,"Hinrichtungen, Unterdrueckung von Meinungsfreiheit und Frauenrechten."
00:08:19:20,00:08:21:18,Beim Thema Energieversorgung
00:08:21:20,00:08:24:07,ist die Welt auf Saudi-Arabien angewiesen.
00:08:24:10,00:08:26:24,Als einer der groessten ÈOlproduzenten der Erde
00:08:27:01,00:08:30:04,will das Land staerker auf alternative Energien setzen.
00:08:30:06,00:08:31:13,"Anflug auf Dschidda,"
00:08:31:22,00:08:35:00,wegen eines technischen Problems zwei Stunden spaeter.
00:08:35:10,00:08:38:24,"Der Antrittsbesuch in einem Land, von dem sich Deutschland"
00:08:39:03,00:08:42:24,mehr Zusammenarbeit in der Energiepolitik erhofft.
00:08:43:03,00:08:45:19,Zugleich will sie Menschenrechtsverletzungen
00:08:46:08,00:08:47:15,thematisieren.
00:08:48:01,00:08:52:09,"Bilder des umstrittenen Machthabers, Kronprinz Mohammed bin Salman,"
00:08:52:23,00:08:56:04,saeumen Baerbocks Weg zu ihrem saudischen Amtskollegen.
00:08:56:13,00:08:59:16,Sie spricht mit ihm ueber die Konflikte in der Region:
00:08:59:20,00:09:04:09,"Sudan, Jemen, sie lernt einen selbstbewussten Akteur kennen."
00:09:07:00,00:09:11:15,Bei meinen Gespraechen in Saudi-Arabien wurde deutlich:
00:09:11:17,00:09:14:01,"Saudi-Arabien will sein Gewicht,"
00:09:14:03,00:09:18:05,seinen Einfluss bei Krisenloesungen geltend machen.
00:09:18:10,00:09:22:00,Es will Stabilitaet und Sicherheit foerdern.
00:09:23:10,00:09:28:07,"Baerbock sieht Chancen fuer eine Klimapartnerschaft, aber:"
00:09:29:07,00:09:33:21,"Wirtschaftliche Kooperation kann nicht ohne Rechtsstaatlichkeit,"
00:09:33:23,00:09:37:19,Menschen- und Freiheitsrechten betrachtet werden.
00:09:38:03,00:09:40:09,"Das zu betonen, war ihr wichtig."
00:09:40:11,00:09:44:06,Zugleich hat sie vorsichtige Schritte der ÈOffnung gelobt.
00:09:44:08,00:09:45:16,Ein Balanceakt:
00:09:45:18,00:09:49:05,Deutschland hat am Golf auch Interessen.
00:09:49:15,00:09:53:07,Es will sich als Partner fuer Krisendiplomatie
00:09:53:09,00:09:57:22,und fuer den Umbau hin zu einer grueneren Wirtschaft praesentieren.
00:09:58:21,00:10:01:16,In Thailand hat die prodemokratische Opposition
00:10:01:21,00:10:05:08,die gestrige Parlamentswahl klar fuer sich entschieden.
00:10:08:16,00:10:12:05,In Bangkok feierte Parteichef Limjaroenrat seinen Sieg.
00:10:13:12,00:10:17:09,Nun laufen Koalitionsgespraeche mit fuenf weiteren Oppositionsparteien.
00:10:17:17,00:10:22:07,"Ob er die militaernahe Regierung von Premier Prayut abloesen kann,"
00:10:22:13,00:10:23:16,ist unklar.
00:10:23:23,00:10:27:14,Wegen des Wahlsystems und des grossen Einflusses des Militaers
00:10:27:19,00:10:31:15,ist der Regierungswechsel noch mit einigen Huerden versehen.
00:10:33:05,00:10:35:20,Nach dem abgesagten zweitaegigen Warnstreik
00:10:36:00,00:10:40:05,wollen sich die Bahn und die EVG am Mittwoch zu Gespraechen treffen.
00:10:41:22,00:10:45:07,"Dabei soll die naechste Verhandlungsrunde vorbereitet werden,"
00:10:45:09,00:10:47:16,die kommende Woche in Fulda stattfindet.
00:10:47:18,00:10:51:21,"Die Gewerkschaft betonte, Warnstreiks seien weiterhin eine Option."
00:10:52:03,00:10:53:09,Der Bahnverkehr
00:10:53:16,00:10:57:06,lief heute mit wenigen Ausnahmen wieder reibungslos an.
00:10:58:09,00:11:00:13,Die Eishockey-Nationalmannschaft
00:11:00:15,00:11:03:20,hat die dritte Niederlage in der WM-Vorrunde kassiert.
00:11:03:22,00:11:06:07,Das Team verlor mit 2:3 gegen die USA -
00:11:06:09,00:11:10:03,und bangt jetzt um den Einzug ins Viertelfinale.
00:11:11:05,00:11:14:17,"Starkes Spiel, grosser Kampf, wieder nicht belohnt."
00:11:14:19,00:11:16:15,Trotz vieler Chancen.
00:11:16:21,00:11:18:04,Mueller auf Tiffels.
00:11:18:06,00:11:22:14,"Die Effizienz ein grosses Thema, Top-Gelegenheiten, zu wenig Tore."
00:11:22:19,00:11:25:11,Klare Chancenplus auch im zweiten Drittel.
00:11:25:13,00:11:26:18,Pech beim 0:1.
00:11:26:20,00:11:29:00,Wissmann der Ungluecksrabe.
00:11:30:10,00:11:32:15,Deutschland blieb spielbestimmend.
00:11:32:17,00:11:37:14,"Samuel Soramies - 31. Minute, der Ausgleich, hochverdient."
00:11:37:18,00:11:40:22,"Sekunden vor der zweiten Pause, Schuetz:"
00:11:41:01,00:11:44:03,"Ein Sprint, ein Schuss, ein Tor! 2:1!"
00:11:44:14,00:11:49:10,"Die starke Teamleistung belohnt, jetzt auch mit individueller Klasse."
00:11:49:12,00:11:52:06,"Letztes Drittel, die USA drehen auf."
00:11:52:08,00:11:56:14,"Sean Farrell dreht auf, der 2:2-Ausgleich, 46. Minute."
00:11:56:16,00:11:58:20,Die Partie: hochspannend.
00:11:59:12,00:12:01:18,Mit dem besseren Ende fuer die USA.
00:12:01:20,00:12:05:02,"Matt Coronato, das 3:2 war der Siegtreffer."
00:12:05:09,00:12:08:11,"Deutschland nach der dritten Niederlage in Zugzwang,"
00:12:08:13,00:12:11:05,aber weiter mit Chancen auf das Viertelfinale.
00:12:12:07,00:12:15:09,Grund zur Freude hatten die Telekom Baskets Bonn:
00:12:15:11,00:12:19:05,Im Champions-League-Finale setzte sich das Team gestern Abend
00:12:19:07,00:12:23:12,in Malaga mit 77:70 gegen Hapoel Jerusalem durch.
00:12:23:20,00:12:26:16,Damit holte die Mannschaft den ersten Titel
00:12:26:18,00:12:29:11,in ihrer 28-jaehrigen Vereinsgeschichte.
00:12:31:17,00:12:36:06,Um kurz nach 15 Uhr wurde er den Fans praesentiert: der Pokal.
00:12:36:12,00:12:40:06,Die Bonner feierten vor der heimischen Halle
00:12:40:08,00:12:44:13,diesen historischen Triumph gegen Hapoel Jerusalem.
00:12:44:17,00:12:48:07,Heute wie gestern ein emotionaler Moment.
00:12:49:24,00:12:53:12,"Die Champions League zu gewinnen, ist nicht einfach."
00:12:53:14,00:12:57:06,"Das geschafft zu haben, als Underdog, ist ueberragend."
00:12:57:08,00:13:02:05,"Man ist ueberwaeltigt, wenn man bedenkt, wie viel Arbeit das war."
00:13:02:07,00:13:03:24,Es war eine lange Reise.
00:13:05:11,00:13:07:13,"TJ Shorts, der Spielmacher,"
00:13:07:15,00:13:11:04,war im Finale erfolgreichster Werfer mit 29 Punkten.
00:13:11:09,00:13:13:12,Nach einer 37:28-Fuehrung zur Pause
00:13:13:14,00:13:16:17,wurde es Ende des dritten Viertels noch mal spannend.
00:13:16:19,00:13:19:05,Jerusalem kam auf zwei Zaehler heran.
00:13:19:07,00:13:23:17,Am Ende durften Trainer Iisalo und das Team bei TJ Shorts danken.
00:13:23:19,00:13:26:00,Viel Zeit zum Feiern bleibt nicht.
00:13:26:02,00:13:29:14,Schon am Mittwoch steht das erste Playoff-Viertelfinalspiel
00:13:29:17,00:13:32:22,um die Meisterschaft gegen Chemnitz auf dem Programm.
00:13:34:11,00:13:38:06,"Die Wettervorhersage fuer morgen, Dienstag, den 16. Mai:"
00:13:39:23,00:13:42:17,Von der Nordsee her gelangt kuehle Luft zu uns.
00:13:42:19,00:13:46:14,"Dazu heute Nacht in der Westhaelfte teils Regen, anfangs Gewitter."
00:13:46:16,00:13:48:17,Sonst ist es oft trocken.
00:13:48:22,00:13:53:08,Morgen stellt sich von Nordwesten her ein Wechsel von Sonne und Wolken ein.
00:13:53:12,00:13:55:11,Dabei gibt es ein paar Schauer.
00:13:55:13,00:13:57:08,Nach Suedosten hin viele Wolken
00:13:57:10,00:14:01:02,und zum Teil kraeftige Regenfaelle und einzelne Gewitter.
00:14:01:04,00:14:03:06,Heute Nacht kuehlt es ab.
00:14:09:24,00:14:13:15,Auch am Mittwoch im Suedosten viele Wolken
00:14:13:17,00:14:17:13,"und zunaechst gebietsweise Regen, in Hochlagen auch Schnee."
00:14:17:15,00:14:19:23,Sonst teilweise laenger Sonnenschein.
00:14:20:00,00:14:23:11,Am Donnerstag in weiten Landesteilen mehr Sonne als Wolken.
00:14:23:13,00:14:26:14,"Am Freitag teils wolkig, aber nur vereinzelt Schauer."
00:14:26:17,00:14:28:23,Um 22.15 Uhr spricht Caren Miosga
00:14:29:01,00:14:32:06,mit dem ehemaligen deutschen Botschafter in Ankara:
00:14:32:13,00:14:33:18,Martin Erdmann.
00:14:33:20,00:14:34:23,"ÈUber die Frage,"
00:14:35:00,00:14:38:21,warum Erdogan bei der Wahl in der Tuerkei so gut abgeschnitten hat.
00:14:38:23,00:14:42:13,"Und wir berichten ueber einen verlassenen ÈOltanker vor Jemen,"
00:14:42:15,00:14:46:00,der das gesamte Rote Meer verseuchen koennte.
00:14:46:02,00:14:50:00,Ich wuensche Ihnen noch einen angenehmen Abend.
