Timecode In,Timecode Out,Subtitle
00:05:41:03,00:05:44:21,muss jedes Ressort selbst liefern.
00:05:55:18,00:06:00:03,"Ich wundere mich, dass die Gruenen diesen Paradigmen-Wechsel mitgehen,"
00:06:00:05,00:06:04:09,dass nicht mehr jeder Bereich fuer sich Klimaziele erreichen muss.
00:06:05:10,00:06:07:21,"Man kann das untereinander vermauscheln,"
00:06:07:23,00:06:10:02,welcher Sektor besser dasteht.
00:06:12:24,00:06:17:06,"Nur wenn die Regierung als gesamtes ihre Klimaziele einhaelt,"
00:06:17:10,00:06:23:08,kann ein Sektor dem anderen helfen.
00:06:24:22,00:06:28:17,Es kann nicht zur Verantwortungs- Diffusion kommen.
00:06:29:20,00:06:33:24,Dann muss der betreffende Sektor Verantwortung uebernehmen.
00:06:34:16,00:06:38:04,Kein Sektor wird aus der Verantwortung genommen.
00:06:38:08,00:06:43:09,Das ist ein Kompromiss.
00:06:50:00,00:06:52:03,"Wenn wir uns einig gewesen waeren,"
00:06:52:05,00:06:54:16,haetten wir nicht drei Tage verhandelt.
00:06:56:10,00:06:58:14,Bislang muessen bei Baumassnahmen
00:06:58:16,00:07:00:22,Ausgleichsflaechen bereitgestellt werden.
00:07:00:24,00:07:05:20,Stattdessen sollen jetzt auch Geldzahlungen fliessen koennen.
00:07:05:22,00:07:08:20,"Heisst das, man kann sich da freikaufen?"
00:07:10:22,00:07:13:20,"Nein. Es gibt zukuenftig eine Agentur, die bestimmt,"
00:07:14:16,00:07:20:15,wie kann eine Flaeche bestmoeglich genutzt werden.
00:07:20:20,00:07:26:16,Ich muss einen Ausgleich leisten.
00:07:29:12,00:07:36:04,In diesem Papier steckt ein grosser Fortschritt fuer den Naturschutz.
00:07:36:08,00:07:43:17,Da wird das Umweltministerium mit den Laendern arbeiten.
00:07:48:23,00:07:54:19,Es bleibt beim Paradigmenwechsel.
00:07:56:11,00:08:00:21,"Es klingt danach, als koenne nur die FDP zufrieden sein."
00:08:11:11,00:08:19:02,"Dass wir Verantwortung fuer das ganze Land uebernehmen, ist klar."
00:08:19:06,00:08:23:24,"Dass sich eine Regierung einigen muss, ist auch klar."
00:08:26:24,00:08:31:18,"Wir haben vereinbart, dass die Lkw Maut im naechsten Jahr steigt."
00:08:35:17,00:08:39:00,Der Erloes geht ueberwiegend an die Schiene.
00:08:46:24,00:08:51:21,Fuenf Milliarden Euro werden nur an die Schiene gehen.
00:08:56:18,00:09:00:17,Wir haben eine begrenzte Anzahl von Autobahnen beschleunigt.
00:09:04:18,00:09:09:03,"Es geht aber nur, wenn gleichzeitig Solaranlagen gebaut werden."
00:09:15:05,00:09:20:00,Jeder Kilometer Autobahn wird auch fuer erneuerbare Energien genutzt.
00:09:22:20,00:09:27:14,"Wir bekraeftigen gemeinsam, dass das Gebaeude-Energiegesetz kommen wird."
00:09:30:04,00:09:33:24,Wir werden einen sozialen Ausgleich dafuer machen.
00:09:42:23,00:09:45:21,Wir sprechen noch mit einem weiteren Teilnehmer
00:09:45:23,00:09:47:09,der Marathon-Sitzung.
00:09:47:11,00:09:49:17,Ebenfalls in unserem Hauptstadtstudio
00:09:49:19,00:09:52:15,begruesse ich den SPD-Co-Parteichef Lars Klingbeil.
00:09:54:09,00:09:56:09,"Guten Abend, Herr Klingbeil."
00:09:56:11,00:09:59:18,"Was ueberwiegt, die Freude ueber die erzielten Kompromisse"
00:09:59:20,00:10:03:07,"oder ueber die Aussicht, heute mal frueher schlafen zu koennen?"
00:10:04:01,00:10:06:14,Die Muedigkeit ist schon da.
00:10:09:06,00:10:13:11,Das waren gute Tage.
00:10:13:15,00:10:20:06,"Es hat laenger gedauert, als ich gedacht habe."
00:10:25:15,00:10:33:19,Wir haben viel Fortschritt fuers Land erreicht.
00:10:37:05,00:10:40:05,"War's am Ende so, dass es weniger schmerzhaft war,"
00:10:40:07,00:10:44:03,"hier oder da nachzugeben, als noch eine Nacht durch zu verhandeln?"
00:10:44:15,00:10:46:10,Nein.
00:10:47:19,00:10:50:18,Wir hatten grundsaetzliche Dinge zu klaeren.
00:10:53:01,00:10:55:16,Das haben wir sehr konstruktiv getan.
00:10:57:04,00:11:00:22,Wir hatten Unterbrechungen durch Regierungstermine.
00:11:06:05,00:11:08:21,Wir wollten sehr grundlegend reden.
00:11:09:06,00:11:12:11,Wir wollten keine Kompromisse durch Zeitdruck.
00:11:13:21,00:11:16:23,"Ich finde, das Ergebnis kann sich sehen lassen."
00:11:26:15,00:11:30:05,"Haben Sie am Sonntag gemerkt, oha, da hakt's grundsaetzlich."
00:11:30:07,00:11:33:18,"Und der Kanzler hat dann gesagt, wir ziehen das jetzt durch,"
00:11:33:20,00:11:35:08,bis es eine Loesung gibt?
00:11:35:10,00:11:37:01,Oder wie ist das gelaufen?
00:11:37:24,00:11:41:21,"Wir waren uns alle bewusst, dass wir Loesung brauchen."
00:11:43:10,00:11:47:13,"Wir koennen noch so oft sagen, dass wir vorankommen wollen,"
00:11:52:20,00:11:56:20,man muss klare Linien beschliessen.
00:12:04:14,00:12:08:01,Viele Sachen werden sehr schnell ins Parlament kommen.
00:12:10:05,00:12:13:03,"Wenn Sie sich das Ergebnis Papier anschauen,"
00:12:13:11,00:12:16:06,hat es ein hohen Konkretisierungsgrad.
00:12:23:21,00:12:29:14,"Es ist ja nicht einfach, diese ganzen Verfahren zu beschleunigen."
00:12:46:22,00:12:50:05,"Der Eindruck, den die Regierung jetzt vermittelte,"
00:12:50:07,00:12:52:05,war kein vertrauensvoller.
00:12:52:07,00:12:56:11,"Ministerpraesident Kretschmann fand, solche Marathonsitzungen zu machen,"
00:12:56:13,00:12:59:12,"sei ""ein Zeichen von Fuehrungsschwaeche des Kanzlers""."
00:12:59:14,00:13:02:14,"Verstehen Sie, dass sich dieser Eindruck verfestigt?"
00:13:05:10,00:13:09:21,"Wir haben zu Beginn gesagt, das ist eine Koalition auf Augenhoehe."
00:13:14:00,00:13:16:13,Wir muessen Dinge auf Augenhoehe klaeren.
00:13:18:10,00:13:20:05,Das ist modernes Fuehren.
00:13:22:23,00:13:26:09,"Der Kanzler hat klargemacht,"
00:13:26:22,00:13:31:14,dass er von seinem Machtwort wenig Gebrauch machen will.
00:13:37:22,00:13:41:24,Es ist in Ordnung sich zum Diskutieren diese Zeit zu nehmen.
00:13:46:01,00:13:49:14,Die Regierung will teure Heizung vorschreiben.
00:13:54:09,00:13:57:12,"Uns war wichtig, dass wir uns schnell einigen."
00:13:59:18,00:14:03:06,Wir nehmen die Sorgen der Menschen sehr ernst.
00:14:08:24,00:14:12:08,Wir werden Foerderprogramme auf den Weg bringen.
00:14:17:01,00:14:20:03,Wir wollen die Menschen nicht zuruecklassen.
00:14:23:15,00:14:26:15,Wir muessen zuegig zu einer Einigung kommen.
00:14:28:06,00:14:30:09,"Die Linie ist jetzt klar,"
00:14:31:08,00:14:34:07,auf dieser Grundlage arbeiten die Ministerien.
00:14:41:23,00:14:47:02,"Was macht sie zuversichtlich, dass jetzt wirklich regiert wird?"
00:14:50:06,00:14:51:10,"Vielleicht half,"
00:14:51:16,00:14:55:12,dass die Partei- und Fraktionsvorsitzenden dabei waren.
00:14:56:08,00:14:59:10,Es gab ruppige Diskussion.
00:14:59:14,00:15:01:19,Da hat mir vieles nicht gefallen.
00:15:08:18,00:15:10:21,Wir nehmen die Buerger jetzt mit.
00:15:14:19,00:15:16:16,"Lars Klingbeil, SPD-Chef."
00:15:21:08,00:15:24:19,Zur Koalitionsrunde hat der stellvertretende Leiter
00:15:24:21,00:15:28:09,"unseres Hauptstadt-Studios, Matthias Deiss, diese Meinung."
00:15:29:10,00:15:33:06,"Der Einzige, der am Ende dieses Spektakels noch grinsen konnte,"
00:15:33:08,00:15:34:20,war Olaf Scholz.
00:15:35:01,00:15:39:02,"Als seine Koalitionaere muede, abgekaempft und wenig euphorisch"
00:15:39:04,00:15:42:22,"die Ergebnisse verkuendeten, war er laengst von dannen."
00:15:43:08,00:15:47:08,Die Fassade der selbst ernannten Fortschrittskoalition
00:15:47:10,00:15:50:01,ist zuletzt empfindlich gebroeckelt.
00:15:50:07,00:15:53:18,Das kann auch dem Kanzler nicht entgangen sein.
00:15:53:20,00:15:56:14,"Der Krieg in der Ukraine, die Zeitenwende,"
00:15:56:16,00:15:58:09,der permanente Krisenmodus:
00:15:58:11,00:15:59:24,"All das hat verdeckt,"
00:16:00:01,00:16:03:18,wie weit die Ampel in vielen Fragen auseinander liegt.
00:16:04:01,00:16:08:21,Diese Mammut-Sitzungen waren so etwas wie zweite Koalitionsverhandlungen.
00:16:08:23,00:16:12:14,Das Abschlusspapier eine Art Koalitionsvertrag 2.0.
00:16:12:20,00:16:15:16,"Die FDP akzeptiert, dass mit der Lkw-Maut"
00:16:15:18,00:16:20:01,keine klassischen Steuern aber Gebuehren erhoeht werden.
00:16:20:16,00:16:23:17,Die den Transport auf der Strasse teurer machen
00:16:23:19,00:16:27:17,und damit der Wirtschaft schaden. Die Gruenen schlucken dafuer
00:16:27:20,00:16:31:08,und damit der Wirtschaft schaden. Die Gruenen schlucken dafuer
00:16:31:10,00:16:33:12,einen beschleunigten Autobahnausbau
00:16:33:14,00:16:36:03,und kassierte Sektorenziele fuer den Verkehr.
00:16:36:05,00:16:37:09,Und die SPD?
00:16:37:11,00:16:40:18,"Die Sozialdemokraten duerften sich kuenftig damit ruehmen,"
00:16:40:20,00:16:44:04,"den Einbau von klimafreundlichen, aber teureren Heizungen"
00:16:44:06,00:16:47:06,sozialvertraeglicher gestaltet zu haben.
00:16:47:08,00:16:50:12,Auch wenn die Gruenen das ganz genauso wollten.
00:16:50:14,00:16:53:08,"Wie viel die heutige Einigung wirklich wert ist,"
00:16:53:10,00:16:56:04,werden aber erst die kommenden Monate zeigen.
00:16:56:06,00:16:58:20,Denn neben diesem neuen Regierungsprogramm
00:16:58:22,00:17:02:21,braucht die Ampel auch einen Neustart im tagtaeglichen Regierungstrott.
00:17:02:23,00:17:04:06,Es geht um Vertrauen.
00:17:04:08,00:17:06:20,Ob das in 30 Stunden Verhandlungsmarathon
00:17:06:23,00:17:08:10,wirklich gewachsen ist?
00:17:09:17,00:17:12:01,Die Meinung von Matthias Deiss.
00:17:12:13,00:17:16:19,Sie werden auch weiterhin in Stadien nicht nebeneinander wehen:
00:17:17:00,00:17:19:24,Die Fahne des Internationalen Olympischen Komitees
00:17:20:01,00:17:21:22,und die Flagge Russlands.
00:17:21:24,00:17:25:15,"Aber Sportlerinnen und Sportler aus Russland sowie aus Belarus,"
00:17:25:18,00:17:29:14,"die seit Kriegsbeginn aus vielen Arenen ausgeschlossen waren,"
00:17:29:16,00:17:33:19,sollen nun zurueckkehren und an Wettbewerben teilnehmen koennen.
00:17:34:00,00:17:36:05,Sogar an den Olympischen Spielen.
00:17:36:07,00:17:39:00,Aber ohne Landesflagge und Hymne.
00:17:39:07,00:17:42:14,Das empfahl heute das IOC mehrheitlich.
00:17:42:16,00:17:45:10,Aber umstritten bleibt die Entscheidung.
00:17:45:12,00:17:49:05,Einzelheiten und Reaktionen von Benjamin Best und Robert Kempe.
00:17:51:03,00:17:54:19,Eine neue Hilfslieferung fuer die Ukrainer wird vorbereitet.
00:18:00:22,00:18:06:04,Der Verein sorgt fuer humanitaere Unterstuetzung.
00:18:08:02,00:18:11:02,Sportlerinnen und Sportler werden unterstuetzt.
00:18:13:15,00:18:17:00,"Das bekommen Kinder und Jugendliche, die trainieren."
00:18:18:18,00:18:22:01,"Er packt mit an, ein ukrainischer Skeleton-Fahrer."
00:18:34:07,00:18:39:17,"An manchen Tagen stehst du auf, und hoerst, dass Kollegen getoetet werden."
00:18:44:20,00:18:46:19,In Bayern versteht niemand
00:18:46:22,00:18:49:14,die Entscheidung des Olympischen Komitees.
00:18:58:03,00:19:03:04,Russische Athleten duerfen als neutrale Athleten antreten.
00:19:10:09,00:19:14:21,"Geht es nach dem IOC, duerfen sie ohne Flagge antreten."
00:19:23:08,00:19:25:23,Der DOSB akzeptiert die Entscheidung.
00:19:29:01,00:19:33:23,Das ist noch keine Entscheidung fuer die Olympischen Spiele.
00:19:44:18,00:19:47:00,Die Politiker der Ampel und der CDU
00:19:47:02,00:19:50:05,fordern den Ausschluss der russischen Athleten.
00:19:57:01,00:19:59:11,"Wir wollen ein klares Zeichen setzen,"
00:20:00:17,00:20:03:01,und diese Athleten ausschliessen.
00:20:06:23,00:20:09:24,Auch fuer Athleten ist ein schwieriger Tag.
00:20:16:12,00:20:18:12,Fuer sie stellen sich Fragen.
00:20:21:05,00:20:23:08,Wie sieht ein Neutralitaet aus?
00:20:25:03,00:20:29:19,"Was passiert, wenn die Neutralitaet nicht eingehalten wird?"
00:20:34:11,00:20:37:10,Er wird weiter Hilfstransporte organisieren.
00:20:44:16,00:20:47:15,Seit dem Angriff auf ihr Land vor ueber einem Jahr
00:20:47:17,00:20:51:12,sind viele Ukrainerinnen und Ukrainer aus ihrer Heimat geflohen.
00:20:51:14,00:20:54:01,Viele von ihnen leben in Fluechtlingsheimen
00:20:54:03,00:20:57:24,"jetzt zusammen mit Menschen aus Syrien, Afghanistan oder dem Irak."
00:20:58:01,00:20:59:13,"Egal, woher sie stammen:"
00:20:59:15,00:21:02:03,"Fuer alle ist es wichtig, Deutsch zu lernen."
00:21:02:05,00:21:04:17,"Der Schluessel fuer ein neues Leben,"
00:21:04:19,00:21:07:05,fuers Zurechtfinden in der neuen Umgebung.
00:21:07:07,00:21:10:03,"Und auch, um nicht nur unter sich zu bleiben."
00:21:10:05,00:21:13:24,Julia Henninger hat mittendrin im baden-wuerttembergischen Todtmoos
00:21:14:02,00:21:17:06,den Leiter eines Fluechtlingsheimes getroffen.
00:21:22:02,00:21:23:07,Am Morgen:
00:21:23:09,00:21:25:21,Majdouline kommt aus Tunesien.
00:21:25:23,00:21:29:00,Sie will ihre Post abholen - Briefe von den Behoerden.
00:21:29:02,00:21:31:18,"Sobald Hassan Aldib mit der Arbeit anfaengt,"
00:21:31:20,00:21:33:22,hat er keine ruhige Minute mehr.
00:21:33:24,00:21:36:03,"Jungs, wer hat eine Frage hat?"
00:21:36:09,00:21:39:05,Ein kleiner Raum in einem ehemaligen Hotel -
00:21:39:07,00:21:41:22,Aldibs Buero in der Fluechtlingsunterkunft.
00:21:41:24,00:21:46:07,Im syrischen Hama hat er Wirtschaftswissenschaften studiert.
00:21:49:03,00:21:51:15,Sorgen wegen der Aufenthaltserlaubnis.
00:21:51:17,00:21:53:17,Probleme bei der Kontoeroeffnung
00:21:53:19,00:21:56:22,und immer wieder das Problem mit dem Sprachkurs.
00:21:56:24,00:21:59:14,Er kann sich jetzt zum Sprachkurs anmelden.
00:21:59:16,00:22:04:06,"Er hat alle Unterlagen bereit, aber er kann keinen Platz haben."
00:22:05:01,00:22:06:22,Kennen Sie das Problem?
00:22:07:02,00:22:08:18,"Ja, das ist normal,"
00:22:08:20,00:22:13:16,"weil wir viele Leute haben, aber nicht genug Plaetze in den Schulen."
00:22:15:16,00:22:19:15,"Er meint, dann muessen sie eben mit Online-Videos lernen."
00:22:21:03,00:22:24:19,"Was in Deutschland ankommen bedeutet, hat er selbst erlebt."
00:22:24:21,00:22:27:20,Hassan ist 2015 aus Syrien gefluechtet.
00:22:27:22,00:22:29:21,Er ist damals kreativ geworden.
00:22:29:23,00:22:32:18,Ist taeglich einfach auf die Postfiliale.
00:22:33:03,00:22:36:01,Die haben mir jeden Tag einen Satz aufgeschrieben
00:22:36:03,00:22:38:11,und den Satz habe ich gelernt zu Hause.
00:22:38:14,00:22:42:06,"Odai ist neu in Deutschland angekommen, auch aus Syrien."
00:22:45:05,00:22:49:08,Was rate ich dir immer wieder? Dass ich Deutsch lernen soll.
00:22:50:09,00:22:52:04,Ich mach immer Druck.
00:22:52:06,00:22:56:16,Fuer mich persoenlich ist die Sprache der Schluessel dieses Landes
00:22:57:14,00:23:01:03,und ohne Sprache bleibt man auf demselben Niveau.
00:23:01:12,00:23:04:12,Sind sie da strenger als andere Heimleiter?
00:23:04:19,00:23:08:20,Eigentlich ist das nicht die Aufgabe von dem Heimleiter.
00:23:09:21,00:23:14:14,"Doch es ist eben sein Erfolgsrezept: Sprache lernen, Kontakte knuepfen."
00:23:14:16,00:23:17:10,"mitten im Schwarzwald, wo wenig los ist,"
00:23:17:12,00:23:21:03,viele skeptisch gegenueber der Unterkunft sind - nicht einfach.
00:23:21:05,00:23:24:08,"Majdouline findet gut, dass Hassan Druck macht."
00:23:27:24,00:23:30:18,"Wer hier her kommt, sieht dich als Vorbild"
00:23:30:20,00:23:33:02,und faengt selbst an zu lernen.
00:23:34:01,00:23:35:23,Genau das will er erreichen.
00:23:36:00,00:23:38:04,Sie sollen eine Perspektive haben.
00:23:38:06,00:23:40:05,Bald kommen neue Gefluechtete an.
00:23:40:07,00:23:41:13,Vorbereitungen.
00:23:41:15,00:23:44:05,Viele Menschen und doch oft Einsamkeit.
00:23:44:18,00:23:46:11,Keine Familie vor Ort.
00:23:46:13,00:23:48:12,Ob sie auch darueber reden?
00:23:49:02,00:23:52:01,ÈUber dieses Thema reden wir selten.
00:23:54:23,00:23:58:13,Dann haben wir die Ruhe nicht mehr. Das stoert.
00:23:59:03,00:24:03:05,"Wenn ich meine Geschichte erzaehle, dann weine ich bald."
00:24:04:11,00:24:06:08,Das ist bei jedem so.
00:24:07:09,00:24:09:14,Das ist ein schwieriges Thema.
00:24:09:24,00:24:12:24,Hassan Aldib kann abends in sein neues Leben
00:24:13:01,00:24:14:19,ein paar Kilometer weiter.
00:24:15:01,00:24:18:07,Mitten im Schwarzwald hat er seine Frau kennengelernt.
00:24:18:09,00:24:20:05,Angel kommt auch aus Syrien.
00:24:20:07,00:24:22:10,Ihr Sohn Fabian ist eineinhalb.
00:24:22:12,00:24:24:00,"Hallo, Veronika!"
00:24:25:02,00:24:27:24,Freunde treffen - heute selbstverstaendlich.
00:24:28:01,00:24:31:07,"Kurz nach der Ankunft hat er sich im Chor angemeldet,"
00:24:31:09,00:24:33:03,obwohl er nicht singen kann.
00:24:33:05,00:24:35:04,Es ging eben um Anschluss.
00:24:35:10,00:24:39:06,"Hassan hat sich bemueht, auch als er kaum Deutsch konnte,"
00:24:39:14,00:24:41:22,dass er mit dabei ist.
00:24:42:10,00:24:46:06,"Er hat im Chor mitgesungen, hat mir geholfen bei den Konzerten."
00:24:46:08,00:24:48:14,Er hatte ganz schnell den ÈUberblick
00:24:48:16,00:24:51:18,"und hat gesehen, was gemacht werden muss."
00:24:52:01,00:24:55:07,Er hat alles aufgesogen wie ein Schwamm.
00:24:58:13,00:25:02:11,"Im Chor singt er nicht mehr, aber die Kontakte sind geblieben."
00:25:02:14,00:25:04:21,Doch eines fehlt: die Eltern.
00:25:04:24,00:25:07:24,Sie telefonieren bei jeder Gelegenheit.
00:25:08:12,00:25:12:18,"Ich wuensche mir, dass ich bald meine Familie treffen kann."
00:25:13:04,00:25:16:15,Meine Eltern und auch die Mutter von meiner Frau.
00:25:17:08,00:25:20:11,"Fuer die Menschen in der Unterkunft wuenscht er sich,"
00:25:20:12,00:25:22:20,dass sie ihr eigenen Ziele erreichen.
00:25:22:21,00:25:24:18,Dabei will er weiter helfen.
00:25:26:24,00:25:30:02,"Mehr Nachrichten des Tages nun mit dir, Thorsten."
00:25:30:04,00:25:33:19,Die beginnen mit dem Jahresbericht von Amnesty International.
00:25:34:13,00:25:37:23,Amnesty International wirft westlichen Staaten Doppelmoral
00:25:38:00,00:25:40:16,im Umgang mit Menschenrechtsverletzungen vor.
00:25:40:18,00:25:44:19,Die Reaktion auf Russlands Krieg gegen die Ukraine stehe im Kontrast
00:25:44:21,00:25:47:24,zur Reaktion vergleichbare Handlungen von Verbuendeten.
00:25:48:01,00:25:50:08,Wie etwa Saudi-Arabien oder ÈAgypten.
00:25:50:10,00:25:52:17,Kritik gab es auch an Deutschland:
00:25:52:19,00:25:56:08,Amnesty bemaengelt die Einschraenkung der Versammlungsfreiheit
00:25:56:10,00:26:00:21,und Ausweitung der Polizeibefugnisse im mehreren Bundeslaendern.
00:26:02:12,00:26:05:03,Informationen ueber Privatinsolvenzen
00:26:05:05,00:26:09:00,werden kuenftig nur noch sechs Monate bei der Schufa gespeichert.
00:26:09:02,00:26:12:10,Bisher wurden solche Daten drei Jahre lang vorgehalten.
00:26:12:12,00:26:15:01,Die Schufa reagierte mit der Entscheidung
00:26:15:03,00:26:17:05,auf laufende Gerichtsverfahren.
00:26:17:08,00:26:21:03,Schufa steht fuer Schutzgemeinschaft fuer allgemeine Kreditsicherung.
00:26:21:05,00:26:22:15,"Sie ist keine Behoerde,"
00:26:22:17,00:26:26:16,sondern ein privatwirtschaftliches Unternehmen mit 900 Mitarbeitern.
00:26:26:18,00:26:29:22,Die Schufa hat Daten von etwa 68 Mio. Privatpersonen
00:26:29:24,00:26:32:06,und 6 Mio. Unternehmen gesammelt.
00:26:32:12,00:26:36:10,"Unter anderem ueber Girokonten, Kredite und Zahlungsausfaelle."
00:26:36:12,00:26:39:10,Sie erteilt pro Tag rund 300.000 Auskuenfte.
00:26:41:16,00:26:43:24,Die EU-Staaten haben heute in Bruessel
00:26:44:01,00:26:47:18,endgueltig das Aus fuer Autos mit Verbrennungsmotor beschlossen.
00:26:47:20,00:26:50:12,"Ausnahmen soll es nur fuer Fahrzeuge geben,"
00:26:50:14,00:26:53:14,die mit synthetischen Kraftstoffen betrieben werden.
00:26:53:16,00:26:57:10,Die Bundesregierung bzw. FDP hatte sich fuer E-Fuels stark gemacht.
00:26:57:12,00:26:58:23,Mehr dazu von Anja Kohl.
