Timecode In,Timecode Out,Subtitle
00:01:36:23,00:01:39:00,"Ich kann mir nicht vorstellen,"
00:01:39:02,00:01:43:12,dass wir vor der Sommerpause ein Ergebnis erzielen koennen.
00:01:44:20,00:01:49:04,Es gibt beim geplanten Heizungsgesetz noch viele Streitpunkte.
00:01:59:04,00:02:01:10,Das gruene Wirtschaftsministerium
00:02:01:12,00:02:04:14,zeigt sich bei einigen Details kompromissbereit.
00:02:04:16,00:02:08:08,Das Gesetz soll aber schnell in den Bundestag gebracht werden.
00:02:08:10,00:02:11:10,"Alle Streitpunkte koenne man im Parlament klaeren,"
00:02:11:12,00:02:14:08,meint die SPD und kritisiert die FDP:
00:02:14:10,00:02:18:18,"Es nervt auch die Fraktionsspitzen, und von daher hoffe ich immer noch,"
00:02:18:20,00:02:22:16,dass in den naechsten Stunden ein Umdenken moeglich ist.
00:02:22:18,00:02:24:24,"Die FDP muss in der Lage sein,"
00:02:25:02,00:02:28:19,zu belastbaren Beratungen im Bundestag zu kommen.
00:02:29:15,00:02:31:19,Kritik auch aus der Opposition.
00:02:31:21,00:02:33:05,"Die Union beklagt,"
00:02:33:08,00:02:35:19,die Diskussion verunsichere die Buerger.
00:02:35:21,00:02:39:16,"Der Streit der Ampel fuehrt zur Verunsicherung bei den Menschen,"
00:02:39:18,00:02:41:20,zu einer Haengepartie im Verfahren.
00:02:41:22,00:02:44:14,Er fuehrt zu einem Run auf ÈOl- und Gasheizungen.
00:02:44:16,00:02:46:08,"Zum exakten Gegenteil dessen,"
00:02:46:10,00:02:48:15,was mit der Waermewende bezweckt ist.
00:02:48:17,00:02:51:13,"Die Foerderprogramme, die jetzt diskutiert werden,"
00:02:51:15,00:02:54:04,muessen nach Einkommensklassen gestaffelt sein.
00:02:54:07,00:02:56:23,Um soziale Gerechtigkeit walten zu lassen.
00:02:57:02,00:03:00:02,Die FDP verlangt einen komplett neuen Gesetzentwurf.
00:03:00:04,00:03:03:23,"SPD und Gruene erinnern daran, dass die FDP in Koalitionsausschuss"
00:03:04:00,00:03:06:12,und Kabinett grundsaetzlich zugestimmt hat.
00:03:06:14,00:03:09:16,"Geht das Gesetz nicht diese Woche in die erste Lesung,"
00:03:09:18,00:03:12:24,bleiben nur noch drei Sitzungswochen bis zur Sommerpause.
00:03:13:02,00:03:17:00,"Eine sehr kurze Zeit, um die offenen Streitfragen zu klaeren."
00:03:19:08,00:03:21:24,Die Affaere um den Posten des Staatssekretaers
00:03:22:01,00:03:24:19,belastet die Gruenen und den Wirtschaftsminister.
00:03:24:21,00:03:27:00,Ist jetzt die Energiewende in Gefahr?
00:03:27:02,00:03:32:14,Mit dieser Frage beschaeftigt sich hart aber fair um 21 Uhr im Ersten.
00:03:33:12,00:03:37:19,Gas und Strom werden fuer Verbraucher in Deutschland wieder guenstiger.
00:03:37:21,00:03:41:16,"Mehrere Grundversorger kuendigten an, die Preise zu senken."
00:03:41:18,00:03:45:12,Das ergab eine Auswertung des Vergleichsportals Verivox.
00:03:45:14,00:03:49:13,Die Energie-Unternehmen reagieren auf sinkende Grosshandelspreise
00:03:49:15,00:03:53:13,und geben die Entlastungen zum Teil an die Kunden weiter.
00:03:53:15,00:03:55:16,Gas kostet inzwischen weniger
00:03:55:18,00:03:58:23,als vor dem russischen Angriff auf die Ukraine.
00:04:00:01,00:04:03:19,Hohe Energiepreise sind fuer diesen Baecker existenzbedrohend.
00:04:04:11,00:04:07:16,Bis August ist der an seinen den Stromvertrag gebunden.
00:04:07:19,00:04:11:07,"Danach koennte es teurer werden, so sein Versorger."
00:04:11:13,00:04:14:12,Von fallenden Preisen ist noch nichts zu spueren.
00:04:14:15,00:04:17:22,Man freut sich ueber das Sinken der Preise.
00:04:18:01,00:04:20:21,"Man fragt sich, wann das ankommt."
00:04:22:18,00:04:26:10,Die Einkaufspreise sinken seit Beginn des Jahres.
00:04:27:06,00:04:29:22,Erste Grundversorger geben das weiter.
00:04:30:20,00:04:33:09,Sie beliefern die meisten Haushalte.
00:04:35:20,00:04:38:00,Laut Verivox senken die Preise:
00:04:50:11,00:04:52:08,Das Preisniveau bleibt hoch.
00:04:53:04,00:04:55:18,Das haengt mit der Strategie zusammen.
00:04:56:15,00:04:59:16,Die Grundversorger kaufen eher langfristig ein.
00:04:59:18,00:05:01:05,Sie sind immer noch
00:05:01:07,00:05:04:17,mit den hohen Preisen der Energiekrise konfrontiert.
00:05:04:19,00:05:08:05,Sie koennen daher die Preise noch nicht senken.
00:05:08:07,00:05:11:07,Einige erhoehen sogar die Preise.
00:05:11:13,00:05:14:20,Viele Anbieter liegen noch deutlich ueber den Preisbremsen
00:05:14:22,00:05:18:10,von 40 Cent pro Kilowattstunde fuer Strom und 12 Cent fuer Gas.
00:05:20:19,00:05:25:01,Verbraucher koennen aber schon jetzt von sinkenden Preisen profitieren:
00:05:25:03,00:05:26:05,Als Neukunden.
00:05:27:05,00:05:29:18,"Wer neu abschliesst, zahlt meist weniger."
00:05:30:01,00:05:34:16,"Wenn ich in der Grundversorgung bin, kann ich binnen 14 Tagen wechseln."
00:05:36:04,00:05:41:00,Man wird jetzt sehr wahrscheinlich einen guenstigeren Anbieter finden.
00:05:41:15,00:05:44:22,Auch der Baecker ueberlegt einen Wechsel.
00:05:45:16,00:05:49:18,Damit er sich keine Gedanken ueber Strompreise machen muss.
00:05:53:14,00:05:56:10,Wegen Verstoessen gegen den europaeischen Datenschutz
00:05:56:13,00:06:00:23,"soll der Facebook-Mutterkonzern Meta eine Strafe von 1,2 Mrd. Euro zahlen:"
00:06:01:01,00:06:05:05,Wegen systematischer ÈUbermittlung von Nutzer-Daten in die USA.
00:06:05:07,00:06:08:11,"Und der Frage, ob diese vor staatlicher ÈUberwachung"
00:06:08:13,00:06:11:01,durch Geheimdienste geschuetzt sind.
00:06:13:21,00:06:17:12,"Meta kuendigte an, gegen die Entscheidung vorzugehen."
00:06:18:00,00:06:22:12,"Der Facebook-Mutterkonzern Meta schickt jeden Tag Daten in die USA,"
00:06:22:14,00:06:25:21,"ohne dass klar ist, was mit ihnen geschieht."
00:06:26:03,00:06:29:00,"Dabei geht es auch um persoenliche Informationen,"
00:06:29:02,00:06:31:12,die auf amerikanischen Grossservern lagern.
00:06:31:14,00:06:34:03,Darauf haben US-Geheimdienste Zugriff.
00:06:34:10,00:06:38:02,Meta habe die Regeln des EU-Datenschutzes gebrochen.
00:06:38:15,00:06:41:19,Der Konzern will offenbar Berufung einlegen.
00:06:52:11,00:06:55:03,"Auch andere, auch europaeische, Unternehmen"
00:06:55:05,00:06:58:07,uebermitteln jeden Tag Daten in die USA.
00:06:58:21,00:07:01:03,"Seit Jahren gibt es die Kritik,"
00:07:01:05,00:07:04:05,US-Behoerden fuehrten Massenueberwachungen durch.
00:07:04:07,00:07:07:20,"Bislang fehlt ein Abkommen zwischen der EU und den USA,"
00:07:07:22,00:07:09:03,das davor schuetzt:
00:07:10:23,00:07:14:16,Es geht um den Datenaustausch der EU und den USA.
00:07:18:11,00:07:22:06,"Wir sind dabei, ein Rahmenabkommen zu finalisieren."
00:07:25:09,00:07:29:03,"Zwei Versuche sind gescheitert, weil die Daten der Europaeer"
00:07:29:05,00:07:33:09,"nicht hinreichend geschuetzt seien, fand der Europaeische Gerichtshof."
00:07:33:11,00:07:35:22,In den USA koennen europaeische Nutzerdaten
00:07:35:24,00:07:38:12,von Sicherheitsbehoerden abgerufen werden.
00:07:38:14,00:07:40:16,Amerikanische Sicherheitsinteressen
00:07:40:19,00:07:43:19,stehen in Konkurrenz zu europaeischem Datenschutz.
00:07:44:05,00:07:46:06,Die Kommission muss klar machen:
00:07:46:08,00:07:48:17,Die Massenueberwachung europaeischer Buerger
00:07:48:19,00:07:51:02,durch US-Geheimdienste geht nicht mehr.
00:07:51:04,00:07:54:04,Im Spaetsommer soll ein Abkommen vorliegen.
00:07:54:06,00:07:56:06,Die spannende Frage wird sein:
00:07:56:08,00:08:00:06,Ob und wie weit sich die USA angesichts ihrer Interessen
00:08:00:08,00:08:02:19,dem EU-Datenschutz annaehern werden.
00:08:03:15,00:08:06:00,Griechenland steuert auf Neuwahlen zu.
00:08:06:02,00:08:10:07,Trotz des Sieges bei der Wahl lehnte Ministerpraesident Mitsotakis
00:08:10:09,00:08:14:07,"den Auftrag ab, eine Koalitionsregierung zu bilden."
00:08:16:00,00:08:20:02,"Mitsotakis setzt stattdessen auf eine ÈAnderung des Wahlrechts,"
00:08:20:04,00:08:22:09,die bei einer Neuwahl greift.
00:08:22:11,00:08:26:23,ÈUber eine Sonderregelung koennte seine konservative Partei Nea Dimokratia
00:08:27:00,00:08:31:20,dann die Mehrheit der Parlamentssitze erhalten und allein regieren.
00:08:33:13,00:08:36:14,Rueckenwind fuer den tuerkischen Praesidenten Erdogan
00:08:36:16,00:08:38:18,vor der Stichwahl am Wochenende:
00:08:38:20,00:08:42:05,"Der drittplatzierte Kandidat der ersten Wahlrunde, Ogan,"
00:08:42:07,00:08:45:20,"hat seine Waehler aufgerufen, fuer Erdogan zu stimmen."
00:08:45:22,00:08:49:01,Der Kandidat eines nationalistischen Buendnisses
00:08:49:03,00:08:52:16,kam in der ersten Runde auf gut 5 % der Stimmen.
00:08:52:18,00:08:57:18,In der Stichwahl am Sonntag tritt Erdogan gegen Kilicdaroglu an.
00:08:59:24,00:09:03:24,Die EU hat weitere Strafmassnahmen gegen den Iran verhaengt.
00:09:04:01,00:09:08:07,Die EU-Aussenminister setzten eine Einheit der Revolutionsgarden
00:09:08:09,00:09:12:12,und Mitglieder von Armee und Polizei auf die Sanktionsliste.
00:09:13:06,00:09:17:00,Gegen sie werden Einreise- und Vermoegenssperren verhaengt.
00:09:17:02,00:09:21:01,Mit dem achten Sanktionspaket reagiert die EU auf Hinrichtungen
00:09:21:03,00:09:23:14,von regimekritischen Demonstranten.
00:09:25:11,00:09:27:13,"Die Sommerreisewelle steht bevor,"
00:09:27:15,00:09:30:18,in manchen Bundeslaendern sind die Ferien nicht weit.
00:09:30:20,00:09:34:07,Doch der Tourismus steht vor einigen Herausforderungen.
00:09:34:09,00:09:38:04,Neben steigenden Preisen und dem Wunsch nach mehr Nachhaltigkeit
00:09:38:06,00:09:40:07,fehlt vielen Betrieben Personal.
00:09:40:09,00:09:44:10,"Die Branche bemueht sich, als Arbeitgeber attraktiv zu sein."
00:09:46:04,00:09:48:09,Rund 425.000 Feriengaeste
00:09:48:11,00:09:51:17,kommen jedes Jahr nach St. Peter Ording an der Nordsee.
00:09:51:19,00:09:53:12,Hier ist Wohnraum knapp Ð
00:09:53:14,00:09:57:12,"auch fuer Menschen, die in der Hotel- und Gastronomiebranche arbeiten."
00:09:57:14,00:10:00:11,"Daher haben sich Unternehmen zusammen geschlossen,"
00:10:00:13,00:10:02:24,um die Arbeitsplaetze attraktiver zu machen:
00:10:03:01,00:10:05:09,Mit einer Unterkunft nur fuer Mitarbeiter.
00:10:05:11,00:10:07:14,Das Mitarbeiterhaus ist essenziell.
00:10:07:16,00:10:10:23,"Wenn sie hier ankommen, koennen sie gleich wohnen."
00:10:11:00,00:10:13:06,"Ohne, dass sie gross was machen muessen."
00:10:13:08,00:10:17:06,"Wir haben ein Fitnessstudio, wir haben eine Crew Card."
00:10:17:16,00:10:20:08,Das Ankommen ist deutlich einfacher.
00:10:20:14,00:10:24:00,Ein Zimmer kostet zwischen 400 und 465 Euro warm pro Monat.
00:10:24:02,00:10:26:23,Einen Teil der Miete uebernehmen die Arbeitgeber.
00:10:28:07,00:10:29:14,"Es ist total cool,"
00:10:29:16,00:10:33:09,dass wir mit Mitarbeitern aus den verschiedenen Hotels wohnen.
00:10:33:12,00:10:36:23,"Man hat die Moeglichkeit, sich hoteluebergreifend zu verknuepfen"
00:10:37:00,00:10:40:04,und die Mitarbeiter der anderen Hotels kennen zu lernen.
00:10:40:06,00:10:41:14,Auf dem Tourismusgipfel
00:10:41:15,00:10:44:15,ist das Bemuehen um Fachkraefte eines der Hauptthemen.
00:10:44:17,00:10:49:04,Die Branche meldet steigende Buchungszahlen und Personalmangel.
00:10:49:06,00:10:50:12,"Ich wuerde schaetzen,"
00:10:50:14,00:10:53:13,momentan fehlen uns etwa 10 % unter Vollauslastung.
00:10:53:16,00:10:56:02,Das heisst: 300.000 bis 400.000 Menschen.
00:10:56:04,00:10:57:09,"Wir sind betroffen,"
00:10:57:11,00:11:01:03,aber es wird zu keinen Ausfaellen kommen.
00:11:01:05,00:11:04:16,In der Tourismusbranche arbeiten derzeit weniger Menschen
00:11:04:18,00:11:07:02,als noch 2019 Ð also vor der Corona-Zeit.
00:11:07:04,00:11:10:20,"Alle Register muessten gezogen werden, um Fachkraefte zu gewinnen,"
00:11:10:22,00:11:12:09,so Arbeitsminister Heil.
00:11:12:11,00:11:15:19,"Aus- und Weiterbildung, Frauenerwerbsbeteiligung,"
00:11:15:21,00:11:20:14,"Beschaeftigungsfaehigkeit ÈAlterer, Inklusion, Digitalisierung."
00:11:21:15,00:11:26:02,Die Betriebe des Nordsee Kollektivs mit ihrer Unterkunft fuer Mitarbeiter
00:11:26:04,00:11:29:04,"haben keine Probleme, Fachkraefte zu finden."
00:11:30:17,00:11:34:23,Extremwetter wie im Ahrtal vor zwei Jahren oder zuletzt in Norditalien
00:11:35:01,00:11:38:19,hinterlassen massive Schaeden - und kosten Menschenleben.
00:11:38:21,00:11:42:20,Laut UN gab es mehr als 2 Mio. Tote durch solche Ereignisse
00:11:42:22,00:11:45:06,in den vergangenen 50 Jahren.
00:11:45:09,00:11:49:06,Im Lauf der Jahre sei die Zahl der Opfer allerdings gesunken -
00:11:49:08,00:11:51:05,auch dank Fruehwarnsystemen.
00:11:51:22,00:11:56:07,ÈUber die Zukunft dieser Technik beraten zurzeit Experten in Genf.
00:11:57:07,00:12:01:20,Erst leidet Norditalien monatelang unter extremer Duerre und Trockenheit.
00:12:01:22,00:12:04:24,"Dann kommen ploetzliche, extrem starke Regenfaelle."
00:12:05:01,00:12:08:21,Innerhalb kuerzester Zeit so viel wie sonst in einem halben Jahr.
00:12:08:23,00:12:12:15,"Mindestens 14 Menschen sterben, viele verlieren Hab und Gut."
00:12:12:17,00:12:15:06,"Waeren die Bewohner frueher gewarnt worden,"
00:12:15:08,00:12:18:00,haetten sie rechtzeitig Schutz finden koennen.
00:12:18:02,00:12:22:16,Um ein Fruehwarnsystem vor solchen Wetterextremen geht es nun in Genf.
00:12:23:11,00:12:25:20,"Dort tagt die Weltwetterorganisation WMO,"
00:12:25:22,00:12:29:09,um ueber Ausbau und Finanzierung fuer so ein System zu beraten.
00:12:29:11,00:12:31:06,Die Hochwasser in Italien.
00:12:31:08,00:12:35:12,"Weiss man das drei Tage vorher, kann man sich in Sicherheit bringen."
00:12:35:14,00:12:37:23,"Oder denken Sie an die Wirbelstuerme,"
00:12:38:00,00:12:41:17,die eine Auswirkung haben von 2000 km Durchmesser.
00:12:42:09,00:12:46:18,Die Wissenschaft rechnet mit immer neuen Rekordtemperaturen.
00:12:46:20,00:12:50:10,Auch die Niederschlagsmuster werden sich wohl weiter aendern.
00:12:50:12,00:12:54:22,"Regenreichere Sommer in Sibirien, Teilen Europas oder der Sahelzone,"
00:12:54:24,00:12:58:16,weniger Niederschlag und Trockenheit im Amazonasgebiet.
00:12:58:18,00:13:01:08,"Umso wichtiger wird eine Infrastruktur,"
00:13:01:10,00:13:05:00,die rechtzeitig Warnungen auf Handys verschickt.
00:13:05:02,00:13:09:16,Mehr als 90 % der Weltbevoelkerung ist ueber Handys erreichbar.
00:13:09:18,00:13:12:07,Drei von vier Menschen haben eins.
00:13:12:09,00:13:16:04,"Ein Mobiltelefon ist ein unschlagbares Kommunikationsmittel,"
00:13:16:06,00:13:19:01,um Menschen im Risikogebiet zu erreichen.
00:13:21:04,00:13:24:05,"Als ein Zyklon Myanmar und Bangladesch verwuestete,"
00:13:24:07,00:13:25:17,gab es dort Warnungen.
00:13:25:19,00:13:30:00,Ohne sie haette es wahrscheinlich mehr Tote und Verletzte gegeben.
00:13:32:07,00:13:35:03,Unwetter gab es auch in Teilen Deutschlands.
00:13:35:05,00:13:38:04,Am Nachmittag bildeten sich insbesondere in NRW
00:13:38:06,00:13:42:06,"schwere Gewitter mit Dauerregen, teils mit bis zu 80 Litern pro qm."
00:13:42:08,00:13:44:20,"Weil die Kanalisation dem nicht standhielt,"
00:13:44:22,00:13:48:17,kam es zu ueberschwemmten Strassen und vollgelaufenen Kellern.
00:13:51:14,00:13:55:01,"Die Wettervorhersage fuer Dienstag, den 23. Mai:"
00:13:56:09,00:13:59:18,Ein Gewittertief sorgt heute Nacht fuer lokale Unwetter.
00:13:59:20,00:14:02:24,Es bestehen Warnungen des Deutschen Wetterdienstes.
00:14:03:01,00:14:05:21,Der Schwerpunkt liegt in der Westhaelfte
00:14:05:23,00:14:09:03,"mit teils heftigem Starkregen, Hagel und Sturmboeen."
00:14:09:05,00:14:12:21,"In der zweiten Nachthaelfte geht es in der Suedhaelfte ruhiger zu,"
00:14:12:23,00:14:15:05,waehrend im Norden die Gewitter anhalten.
00:14:15:07,00:14:17:19,Morgen verlagern sie langsam Richtung Osten.
00:14:17:21,00:14:21:17,Von den Alpen bis zum Bayerischen Wald breiten sich Gewitter aus.
00:14:21:19,00:14:23:15,"In der Westhaelfte meist trocken,"
00:14:23:17,00:14:27:13,spaeter wird es dort sowie an der Nordsee freundlicher.
00:14:35:03,00:14:37:23,"Am Mittwoch im Norden und an den Alpen Schauer,"
00:14:38:00,00:14:40:12,"sonst meist trocken, oft freundlich."
00:14:40:13,00:14:43:20,"In den folgenden Tagen vielerorts mehr Sonne als Wolken,"
00:14:43:22,00:14:45:12,es bleibt meist trocken.
00:14:47:10,00:14:52:05,"Um 22.15 Uhr fragen die tagesthemen, wann die sinkenden Energiepreise"
00:14:52:07,00:14:55:08,an die Verbraucher weitergegeben werden.
00:14:55:10,00:14:59:13,"Und es geht im Interview mit Tui-Chef Sebastian Ebel darum,"
00:14:59:15,00:15:03:04,wie Reisen nachhaltiger werden kann und bezahlbar bleibt.
00:15:03:06,00:15:05:16,Ich wuensche Ihnen einen schoenen Abend.
