Timecode In,Timecode Out,Subtitle
00:08:20:20,00:08:24:05,"Kleidung, Erinnerungsstuecke und noch viel mehr."
00:08:24:09,00:08:27:03,Ich konnte die Boxen noch nicht alle ansehen.
00:08:27:07,00:08:29:09,Das nimmt Zeit in Anspruch.
00:08:29:13,00:08:33:01,"Ich wollte das machen, bin aber sehr beschaeftigt."
00:08:34:24,00:08:37:08,"Laut Anklage soll Trump gewusst haben,"
00:08:37:10,00:08:41:03,dass die Kisten auch Geheimdokumente der Regierung enthielten.
00:08:41:05,00:08:43:18,Tonbandaufnahmen sollen das belegen.
00:08:43:20,00:08:47:20,"Vor Gericht schwieg Trump, ueberliess das Sprechen den Anwaelten."
00:08:47:22,00:08:50:06,Die plaedierten auf nicht schuldig.
00:08:50:08,00:08:52:24,"Dass Trump den Prozess fuer den Wahlkampf nutzt,"
00:08:53:01,00:08:56:01,kritisiert der demokratische Abgeordnete Schiff.
00:08:56:06,00:08:59:19,"Trump versucht, die ÈOffentlichkeit ueber sich richten zu lassen"
00:08:59:21,00:09:01:20,"und macht, was er immer tut:"
00:09:01:22,00:09:05:13,"Er spielt das Opfer, stellt Tatsachen falsch dar und hofft,"
00:09:05:15,00:09:08:23,dass er seine extremen Anhaenger ueberzeugen kann.
00:09:09:17,00:09:11:11,Das gelingt offenbar.
00:09:12:00,00:09:15:23,Die neueste Anklage scheint Trump bei republikanischen Waehlern
00:09:16:00,00:09:18:23,nach juengsten Umfragen bisher nicht zu schaden.
00:09:19:00,00:09:21:20,Danach liegt er vor seinen Konkurrenten
00:09:21:22,00:09:24:19,um die Praesidentschaftskandidatur der Republikaner.
00:09:26:02,00:09:29:12,"Die Finanzbranche hat heute mit Spannung beobachtet,"
00:09:29:14,00:09:33:00,ob die USA von ihrer strengen Geldpolitik abruecken.
00:09:33:04,00:09:37:19,Und tatsaechlich hebt die US-Notenbank den Leitzins nicht weiter an -
00:09:37:21,00:09:40:08,das erste Mal seit Anfang 2022.
00:09:41:00,00:09:44:20,"Er bleibt damit bei einer Spanne von 5 bis 5,25 %."
00:09:49:21,00:09:52:24,Bundesweit blieben heute viele Apotheken geschlossen.
00:09:53:01,00:09:55:08,Die Branche hatte zum Protesttag
00:09:55:10,00:09:57:19,gegen die Gesundheitspolitik aufgerufen.
00:09:57:21,00:10:02:05,In mehreren Staedten gingen Apotheker und Apothekerinnen auf die Strasse.
00:10:02:07,00:10:05:20,Sie fordern hoehere Honorare und weniger Buerokratie.
00:10:05:24,00:10:08:19,Gesundheitsminister Lauterbach
00:10:09:01,00:10:13:04,sieht fuer Honorarsteigerungen keinen finanziellen Spielraum.
00:10:14:06,00:10:17:18,Das Europaeische Parlament hat sich auf einen Gesetzentwurf
00:10:17:20,00:10:19:23,zum Einsatz von KI geeinigt.
00:10:20:03,00:10:22:06,Er sieht Risikogruppen vor:
00:10:22:08,00:10:25:05,"Je gefaehrlicher eine Anwendung sein koennte,"
00:10:25:07,00:10:27:07,desto hoeher die Auflagen.
00:10:27:19,00:10:30:12,Einige Techniken sollen ganz verboten werden -
00:10:30:14,00:10:34:10,wie automatische Gesichtserkennung im oeffentlichen Raum.
00:10:35:13,00:10:38:13,"In China existiert sie, die grossflaechige ÈUberwachung."
00:10:38:15,00:10:42:15,"Kameras kontrollieren die Bewohner Tag und Nacht, wie hier in Shanghai."
00:10:42:17,00:10:46:13,"Wer etwa seinen Muell falsch entsorgt oder Verkehrsregeln missachtet,"
00:10:46:15,00:10:48:09,wird registriert und bestraft.
00:10:48:11,00:10:50:15,Moeglich wird diese Massenueberwachung
00:10:50:17,00:10:54:08,durch Kuenstliche Intelligenz und biometrische Gesichtserkennung.
00:10:54:09,00:10:58:09,Das EU-Parlament will solch eine Nutzung in Europa nun verbieten.
00:11:00:20,00:11:02:24,"Auch in der EU gibt es Laender,"
00:11:03:01,00:11:05:13,die Probleme mit Rechtstaatlichkeit haben.
00:11:05:15,00:11:07:08,"Wir muessen entscheiden,"
00:11:07:10,00:11:11:01,wie wir als liberale Demokratie mit Technologie umgehen wollen.
00:11:11:03,00:11:14:22,ÈUberwachung durch KI-Technologie kennen wir aus Laendern wie China.
00:11:14:24,00:11:17:13,Das hat in der EU nichts zu suchen.
00:11:18:08,00:11:22:02,Die europaeischen Christdemokraten wollten das Verbot abschwaechen.
00:11:22:04,00:11:23:18,In bestimmten Faellen
00:11:23:20,00:11:26:15,sollten Behoerden eine ÈUberwachung nutzen duerfen.
00:11:26:19,00:11:30:23,"Wir haetten uns gewuenscht, dass man bei den Anwendungsfaellen"
00:11:31:00,00:11:33:20,auch vermisste Kinder erkennen kann.
00:11:35:11,00:11:39:07,Dass wir terroristische Akte durch KI besser erkennen
00:11:39:18,00:11:43:17,und schwerwiegende Kriminalitaet damit angehen koennen.
00:11:44:20,00:11:48:03,Fuer die Echtzeitueberwachung gab es jedoch keine Mehrheit.
00:11:48:05,00:11:51:07,Behoerden sollen aber aufgezeichnete ÈUberwachungsbilder
00:11:51:09,00:11:54:14,mit KI untersuchen duerfen Ð nach richterlichem Beschluss.
00:11:54:16,00:11:57:09,"Ausserdem soll es Regeln geben fuer KI-Programme,"
00:11:57:11,00:11:59:23,die solche kuenstlichen Inhalte erstellen.
00:12:00:00,00:12:03:13,"Ein Angriff auf den Papst - taeuschend echt, aber nie passiert."
00:12:03:15,00:12:05:19,Oder ein gestuerzter US-Praesident.
00:12:05:21,00:12:10:01,"Solche Inhalte sollen durch digitale Wasserzeichen gekennzeichnet werden,"
00:12:10:03,00:12:12:02,um Desinformation zu verhindern.
00:12:13:04,00:12:15:03,Mehr Kultur fuer junge Leute.
00:12:15:04,00:12:18:17,"Ein ungewoehnliches Angebot macht die Bundesregierung allen,"
00:12:18:19,00:12:21:05,die dieses Jahr 18 Jahre alt werden:
00:12:21:07,00:12:25:10,ÈUber eine App koennen sie sich fuer den KulturPass registrieren.
00:12:25:19,00:12:29:10,"Damit erhalten sie 200 Euro fuer Kulturangebote wie Kino,"
00:12:29:12,00:12:32:05,"Theater, Konzerte, Buecher und vieles mehr."
00:12:35:11,00:12:39:09,Kultur gratis mit wenigen Klicks - das verspricht der KulturPass.
00:12:39:13,00:12:42:23,"Mit einem digital lesbaren Personalausweis erhalten alle,"
00:12:43:00,00:12:47:20,"die 2023 ihren 18. Geburtstag feiern, 200 Euro Guthaben fuer Kunst und Co."
00:12:48:06,00:12:51:17,Vereinzelt kam es am Starttag zu technischen Problemen.
00:12:51:22,00:12:54:00,Ich finde das Konzept super.
00:12:54:02,00:12:56:15,Es hat nur bei mir nicht funktioniert.
00:12:56:17,00:12:59:13,"Ich habe auch von vielen anderen gehoert,"
00:12:59:15,00:13:02:06,dass es nicht geklappt hat - bei anderen schon.
00:13:02:08,00:13:04:09,Ich freue mich ueber den KulturPass.
00:13:04:11,00:13:07:01,ÈUber soziale Medien habe ich davon mitbekommen
00:13:07:03,00:13:08:19,und ueber meine Freunde.
00:13:08:20,00:13:11:14,Ich wuerde damit gerne ins Museum oder Kino gehen.
00:13:11:16,00:13:14:23,Ob Kino oder Konzerte Ð bei bundesweit ueber 5000 Anbietern
00:13:15:00,00:13:17:24,koennen die jungen Erwachsenen ihr Guthaben einloesen:
00:13:18:01,00:13:22:00,Von der Notenbuchhandlung bis zum Deutschen Fussballmuseum in Dortmund.
00:13:22:02,00:13:25:16,Nach der belastenden Pandemie will Kulturstaatsministerin Roth
00:13:25:18,00:13:27:13,so die Branche foerdern.
00:13:27:17,00:13:31:17,Auch junge Menschen haben massiv unter der Pandemie gelitten.
00:13:31:19,00:13:34:18,"Fuer die soll der KulturPass so wirken,"
00:13:34:21,00:13:38:05,wie eine Art Interrail-Ticket in die Kultur.
00:13:39:16,00:13:42:10,"Dass sie inspiriert werden, rauszugehen."
00:13:43:05,00:13:47:14,"Ein Impuls fuer 750.000 18-Jaehrige, wieder mehr Kultur zu erleben."
00:13:48:13,00:13:53:12,"Egal ob sie ihr Guthaben fuer Buecher, Klassik- oder Club-Konzerte ausgeben."
00:13:53:14,00:13:57:17,Zunaechst fliessen vom Bund 100 Mio. Euro in den KulturPass.
00:14:00:20,00:14:02:20,Die Berliner Staatsanwaltschaft
00:14:02:22,00:14:05:11,ermittelt gegen Rammstein-Saenger Lindemann.
00:14:05:13,00:14:08:14,Es geht um einen Anfangsverdacht auf ein Sexualdelikt
00:14:08:16,00:14:10:13,und um Betaeubungsmittel.
00:14:10:15,00:14:13:05,In den vergangenen Tagen hatten mehrere Frauen
00:14:13:07,00:14:17:12,"Vorwuerfe gegen Lindemann erhoben, und teilweise Anzeige erstattet."
00:14:18:08,00:14:21:20,Gut einen Monat vor Beginn der Fussball-WM der Frauen
00:14:21:22,00:14:25:15,haben sich ARD und ZDF die ÈUbertragungsrechte gesichert.
00:14:25:19,00:14:31:04,Nach der Einigung mit der FIFA und der Europaeischen Rundfunkunion EBU:
00:14:31:08,00:14:34:17,Alle Spiele werden live im oeffentlich-rechtlichen Programm
00:14:34:19,00:14:36:00,zu sehen sein.
00:14:36:02,00:14:39:04,Die WM findet zwischen dem 20.7. und dem 20.8.
00:14:39:06,00:14:41:22,in Australien und Neuseeland statt.
00:14:43:08,00:14:44:17,Die Lottozahlen:
00:15:01:23,00:15:05:20,"Die Wettervorhersage fuer morgen, Donnerstag, den 15. Juni:"
00:15:08:16,00:15:12:15,Den oestlichen Landesteilen bringt das Tief ueber Polen und Tschechien
00:15:12:17,00:15:15:05,"etwas Nass, ansonsten bleibt es trocken."
00:15:15:07,00:15:18:06,"Heute Nacht einige Wolkenfelder in der Osthaelfte,"
00:15:18:08,00:15:21:01,sonst loesen sich die Quellwolken vom Tag auf.
00:15:21:03,00:15:24:12,"Der Tag beginnt Richtung Westen und Sueden sonnig,"
00:15:24:14,00:15:26:20,spaeter kommen Quellwolken hinzu.
00:15:26:22,00:15:30:15,"Im Osten dichtere Wolken, oertlich Schauer oder Gewitter."
00:15:40:01,00:15:43:08,Am Freitag Sonnenschein im Westen und Suedwesten.
00:15:43:11,00:15:46:02,Nach Osten hin Schauer und Gewitter.
00:15:47:19,00:15:49:07,ÈAhnlich am Samstag.
00:15:49:10,00:15:52:22,"Am Sonntag oft sonnig, im aeussersten Osten Schauer."
00:15:55:16,00:16:00:04,"In den tagesthemen um 22.15 Uhr fragt Helge Fuhst Aussenministerin Baerbock,"
00:16:00:08,00:16:04:07,wie die neue Sicherheitsstrategie ihre Politik veraendern wird.
00:16:04:09,00:16:08:24,"Und wir blicken auf Heidelberg, wo es schon eine Waermeplanung gibt."
00:16:10:03,00:16:12:20,Ich wuensche Ihnen einen schoenen Abend.
