Timecode In,Timecode Out,Subtitle
00:02:06:18,00:02:09:04,setzte Selenskyi vor dem Gipfel.
00:02:10:15,00:02:15:15,"Doch eine Einladung zum Buendnis wurde ihm verwehrt, von Biden und Scholz."
00:02:16:01,00:02:20:06,Sie haben diese Einladung auf unbestimmte Zeit aufgeschoben.
00:02:20:08,00:02:24:20,Selenskyi wollte sie unbedingt und zeigt sich dennoch verstaendnisvoll.
00:02:25:10,00:02:28:20,"Wir verstehen, dass einige NATO-Staaten Angst haben,"
00:02:28:22,00:02:31:03,ueber eine Aufnahme zu sprechen.
00:02:32:00,00:02:34:12,Keiner moechte einen Weltkrieg.
00:02:37:20,00:02:41:03,Es gibt also keine rasche Einladung zur NATO.
00:02:41:13,00:02:44:21,Dennoch rueckt die Ukraine ans Buendnis heran.
00:02:47:01,00:02:49:07,"In der NATO haben wir beschlossen,"
00:02:49:09,00:02:52:09,uns regelmaessig mit der Ukraine auszutauschen.
00:02:52:11,00:02:54:07,Im neuen NATO-Ukraine-Rat.
00:02:55:02,00:02:59:07,Damit heben wir unsere Zusammenarbeit auf eine neue Ebene.
00:03:00:13,00:03:04:14,Die erste Sitzung am Nachmittag mit Praesident Selenskyi.
00:03:05:01,00:03:08:08,"Die Ukraine kann den Rat jederzeit einberufen,"
00:03:08:10,00:03:10:10,wenn sie es fuer notwendig haelt.
00:03:10:12,00:03:14:08,Sie erhaelt Zugang zu allen militaerischen und politischen Ebenen.
00:03:14:10,00:03:18:15,Die G7-Staaten vereinbaren Sicherheitszusagen fuer die Ukraine.
00:03:18:17,00:03:21:11,"Das Land soll faehig sein, sich zu verteidigen."
00:03:21:13,00:03:25:12,"Kurzfristig, und gegen russische Aggression in der Zukunft."
00:03:26:15,00:03:29:22,Die Unterstuetzung wird weit in die Zukunft reichen.
00:03:29:24,00:03:33:20,"Wir werden der Ukraine helfen, eine starke Verteidigung aufzubauen,"
00:03:33:22,00:03:35:21,"zu Lande, der Luft und zu Wasser."
00:03:35:23,00:03:39:17,"Wie die Sicherheitszusagen aussehen, ist noch Verhandlungssache."
00:03:39:19,00:03:42:09,Zur kurzfristigen Unterstuetzung gehoert auch
00:03:42:11,00:03:46:23,das 700 Mio. schwere Waffen- und Munitions-Paket aus Deutschland.
00:03:50:01,00:03:53:12,Neue Waffen und einige Zusagen fuer die Ukraine.
00:03:54:17,00:03:57:12,Viel Applaus fuer Selensky zum Schluss.
00:03:57:17,00:04:01:15,Und noch einige Worte des US-Praesidenten am Abend:
00:04:04:03,00:04:07:08,"Gib niemals auf, verliere niemals die Hoffnung."
00:04:07:10,00:04:09:18,"Jeden Tag muessen wir eine Wahl treffen,"
00:04:09:20,00:04:12:05,"um dafuer einzustehen, was richtig ist."
00:04:12:07,00:04:15:15,Was die Wahrheit ist und fuer die Freiheit einstehen.
00:04:15:17,00:04:19:11,"Das ist die Lektion, die wir aus der Geschichte lernen."
00:04:22:03,00:04:24:20,Pathos ist auch Selenskyi nicht fremd.
00:04:24:22,00:04:27:02,Die Einladung zur NATO-Mitgliedschaft
00:04:27:04,00:04:29:20,waere ihm aber sicher lieber gewesen.
00:04:33:09,00:04:36:01,Laesst die NATO die Ukraine zu lange warten?
00:04:36:03,00:04:39:05,Oder kaeme ein NATO-Beitritt jetzt viel zu schnell?
00:04:39:07,00:04:41:08,"Die Meinung von Helga Schmidt,"
00:04:41:10,00:04:44:14,Korrespondentin im ARD-Hoerfunkstudio Bruessel.
00:04:46:13,00:04:48:20,"Dass Selenskyj so sehr draengte,"
00:04:48:22,00:04:52:23,dass er eine Fahrplan sehen wollte fuer die NATO-Aufnahme:
00:04:53:02,00:04:54:20,Das ist verstaendlich.
00:04:55:06,00:04:59:07,Die Menschen in der Ukraine sehnen sich nach guten Nachrichten.
00:04:59:09,00:05:03:09,Die NATO-Mitgliedschaft koennte ein Licht am Ende des Tunnels sein.
00:05:03:11,00:05:06:00,"""Die Zukunft der Ukraine liegt in der NATO."""
00:05:06:02,00:05:10:02,Dieses alte und vage Versprechen wurde noch mal erneuert.
00:05:10:12,00:05:12:03,Mehr aber auch nicht.
00:05:12:05,00:05:15:18,"Kein Zeitplan, keine Einladung zu Beitrittsverhandlungen."
00:05:15:20,00:05:19:20,"Stattdessen die Erinnerung daran, dass es Bedingungen gibt."
00:05:21:00,00:05:24:14,Auch wenn wieder die Rede ist von Zoegern und Zaudern:
00:05:24:16,00:05:27:04,Vieles spricht fuer diese Vorsicht.
00:05:27:24,00:05:31:14,Eine Bedingung ist naemlich ein sicherer Frieden.
00:05:32:09,00:05:35:16,"Eine alte Regel im Buendnis, die sich bewaehrt hat."
00:05:35:18,00:05:39:00,"Niemandem ist gedient, wenn der Krieg gegen die Ukraine"
00:05:39:02,00:05:41:16,zu einem Krieg gegen die NATO-Laender wird.
00:05:41:18,00:05:45:13,Ausserdem hat die Ukraine im Krieg gar nicht die Chance
00:05:46:00,00:05:50:02,"auf die politischen Reformen, die auch eine Bedingung sind."
00:05:51:08,00:05:55:16,Die Regierung kaempft ums ÈUberleben - wie sollen da gleichzeitig
00:05:55:18,00:05:59:08,Rechtstaatreformen nach westlichen Standards gelingen?
00:05:59:10,00:06:02:15,"Noetig sind sie, aber im Moment unrealistisch."
00:06:02:21,00:06:05:06,Das braucht Frieden und Zeit.
00:06:05:17,00:06:09:02,Die NATO hat sich fuer den realistischen Weg entschieden:
00:06:09:04,00:06:11:06,Die Ukraine bekommt weitere Waffen
00:06:11:08,00:06:14:18,und Sicherheitszusagen auch fuer die Zeit nach dem Krieg.
00:06:14:20,00:06:16:05,"Und damit die Chance,"
00:06:16:07,00:06:19:12,die Bedingungen fuer die NATO-Aufnahme zu erfuellen.
00:06:20:17,00:06:22:16,Die Meinung von Helga Schmidt.
00:06:22:18,00:06:26:04,ÈUber das viele Verhandeln zu Sicherheit und Unterstuetzung
00:06:26:06,00:06:30:19,"verlieren wir zuweilen den Blick fuer die, die unter dem Krieg leiden."
00:06:30:21,00:06:32:17,Seit mehr als 16 Monaten.
00:06:32:19,00:06:36:06,"In den Wochen, nachdem ihr Land ueberfallen wurde,"
00:06:36:14,00:06:40:17,machten sich viele Ukrainer auf den Weg auch nach Deutschland.
00:06:40:21,00:06:45:11,"Mehr als eine Million suchten hier Schutz, vor allem Frauen und Kinder."
00:06:45:13,00:06:48:14,"Sie besuchen Kitas und Schulen, lernen Deutsch,"
00:06:48:16,00:06:50:24,versuchen sich zurechtzufinden.
00:06:51:11,00:06:53:19,Wollen sie auch hier bleiben?
00:06:53:22,00:06:58:20,ÈUber ein Leben voller Sorgen: Marina Onneken und Isabel Schayani.
00:07:01:24,00:07:04:12,"Sicher ist es hier, aber auch einsam."
00:07:04:14,00:07:07:18,"Alina floh vor einem Jahr mit ihrer Tochter hierher,"
00:07:07:20,00:07:09:16,in die Naehe von Osnabrueck.
00:07:09:18,00:07:13:08,Ohne ihren Mann - der ist Polizist nah an der Front.
00:07:13:12,00:07:16:11,Dort in Kramatorsk hat auch sie ihre Freunde.
00:07:17:18,00:07:20:13,"Ich vermisse es, mit Menschen zu kommunizieren."
00:07:20:15,00:07:23:11,"Ich moechte mit jemandem reden, mit Deutschen."
00:07:24:10,00:07:26:17,"Alina besucht noch keinen Deutschkurs,"
00:07:26:19,00:07:29:10,ihre Tochter bekam keinen Kindergartenplatz.
00:07:29:12,00:07:33:10,"Sie sind seit einem Jahr hier, aber irgendwie auch weit weg."
00:07:36:06,00:07:39:12,"Vor vier Wochen, im Zug von Kiew an den Donbass."
00:07:39:14,00:07:42:12,Hier begegneten wir Alina das erste Mal.
00:07:42:23,00:07:47:22,"Um uns herum viele Soldaten, und Alina war auf dem Weg zu ihrem Mann."
00:07:49:24,00:07:52:12,48 Stunden war sie da unterwegs.
00:07:53:10,00:07:57:06,"Im Moment denke ich, wir werden in die Ukraine zurueckkehren."
00:07:57:09,00:07:59:04,"Aber wann, weiss ich nicht."
00:08:00:08,00:08:03:10,"Kleiner Versuch, mit Alinas Tochter zu sprechen:"
00:08:03:12,00:08:04:13,Wie heisst du?
00:08:06:01,00:08:07:13,Ich heisse Slata.
00:08:08:04,00:08:12:02,Den Hotdog findet Slata natuerlich interessanter als uns.
00:08:12:04,00:08:15:22,"Sie werden nur drei Tage bleiben, aus Angst vor Angriffen."
00:08:16:02,00:08:19:14,Im Meer der Soldaten sieht Alina ihren Mann nicht.
00:08:19:18,00:08:21:19,"Die Gueterwaggons stehen da,"
00:08:21:21,00:08:25:09,um die Menschen vor Raketen und Splittern zu schuetzen.
00:08:25:20,00:08:27:00,Abschiede ...
00:08:27:24,00:08:29:14,... und Wiedersehen.
00:08:31:00,00:08:32:17,Meine Haende zittern.
00:08:37:09,00:08:41:03,ÈUber eine Million Ukrainer sind in Deutschland registriert.
00:08:41:05,00:08:42:08,Auch Alina.
00:08:42:10,00:08:45:10,"Drei von vier wollen bis Kriegsende bleiben,"
00:08:45:12,00:08:47:04,29 Prozent fuer immer.
00:08:47:11,00:08:50:17,"Und die Zahl steigt, je laenger der Krieg dauert."
00:08:51:10,00:08:55:06,"Wer zurueckkehrt, lebt oft von Ersparnissen, die endlich sind."
00:08:55:08,00:08:57:24,"Nach Hause fahren, gucken, was geht."
00:08:58:08,00:09:00:03,Yaroslava packt auch.
00:09:00:12,00:09:04:16,Damals kam sie mit ihren zwei Soehnen nach Koeln - und jetzt?
00:09:06:13,00:09:09:19,"Ich habe Angst, dass ich dort eine Fremde sein werde."
00:09:09:21,00:09:12:00,Aber hier bin ich auch eine Fremde.
00:09:12:02,00:09:14:10,Ich gehoere weder dort noch hier dazu.
00:09:14:12,00:09:16:10,Ich gehoere nirgendwo dazu.
00:09:17:02,00:09:20:13,Ihr 13-jaehriger Sohn ist hier nicht angekommen.
00:09:23:05,00:09:26:15,"Du wirst in der Schule gemobbt, weil du Ukrainer bist,"
00:09:26:17,00:09:28:06,vor allem von Tuerken.
00:09:28:13,00:09:30:16,Du fuehlst dich ueberfluessig.
00:09:32:04,00:09:34:03,Als waerst du eingesperrt.
00:09:34:05,00:09:37:07,"Die Behoerden, jeder hier kontrolliert dich."
00:09:41:11,00:09:45:01,Jetzt fahren sie zum ersten Mal in die Ukraine zurueck.
00:09:45:03,00:09:49:06,"Der Sohn will nicht zurueckzukommen, sondern bei den Grosseltern bleiben."
00:09:49:08,00:09:52:13,Seine Mutter hat aber das Rueckfahrticket schon gekauft.
00:09:52:15,00:09:54:04,Wieder ein Abschied?
00:09:54:06,00:09:57:05,Alina und Slata sind zurueck in Osnabrueck.
00:09:58:14,00:10:03:01,"Auch wenn sich ihr Mann wuenscht, dass alle drei in der Ukraine leben."
00:10:04:19,00:10:08:04,"Das Leben, wie es frueher war, wird es nicht mehr geben."
00:10:08:07,00:10:11:00,Deshalb treffe ich jetzt keine Entscheidungen.
00:10:11:02,00:10:12:18,Damit warten wir noch.
00:10:16:04,00:10:18:17,Im Sommer kommt Slata in die Grundschule.
00:10:18:19,00:10:22:07,Oft rollt die Macht des Faktischen ueber die Familien hinweg.
00:10:22:09,00:10:24:01,Das Glueck muss warten.
00:10:26:06,00:10:28:24,"Zur Politik und dem Neuen in der CDU,"
00:10:29:01,00:10:32:15,"der richten soll, was dem Vorgaenger wohl nicht gelang."
00:10:32:17,00:10:36:16,Der Merz-Vertraute Linnemann soll als neuer Generalsekretaer
00:10:36:18,00:10:39:04,mehr Profil und Schaerfe bringen.
00:10:39:17,00:10:42:04,"Diese beiden sind sich aehnlich,"
00:10:42:17,00:10:46:01,"gleicher Landesverband, gleiches Temperament."
00:10:46:15,00:10:49:02,Linnemann wurde ploetzlich berufen.
00:10:49:04,00:10:52:18,"Das laesst vermuten, dass auch der Chef Sorge hat,"
00:10:52:20,00:10:55:04,Profil und Schaerfe zu verlieren -
00:10:55:06,00:10:58:24,und vielleicht Sorge vor einem Machtkampf in der Partei.
00:10:59:03,00:11:00:12,Claudia Kornmeier.
00:11:01:10,00:11:03:08,Sofort. Sofort. Sofort. Sofort.
00:11:03:10,00:11:05:00,Ich muss an die Arbeit.
00:11:05:02,00:11:06:04,Es wird hart.
00:11:06:06,00:11:08:00,Der Neue steht unter Strom.
00:11:08:04,00:11:10:17,"Ich moechte meinen Beitrag leisten,"
00:11:10:19,00:11:14:24,"dass die Menschen wieder genau wissen, wofuer die CDU steht."
00:11:15:06,00:11:19:00,Dafuer brauche ich nicht zu anderen Parteien schauen.
00:11:19:19,00:11:23:11,Dafuer braucht es CDU pur. Was ist 100 Prozent CDU?
00:11:24:09,00:11:27:08,Die Partei ist mitten in der Diskussion
00:11:27:10,00:11:29:19,um ein neues Grundsatz-Programm.
00:11:29:22,00:11:33:21,Hohe Erwartungen an den Neuen und die kuenftige Ausrichtung.
00:11:33:23,00:11:37:04,Die Menschen erwarten von der groessten Oppositionspartei
00:11:37:06,00:11:39:06,nicht nur Kritik an der Regierung.
00:11:39:08,00:11:42:10,Sondern auch die Kommunikation alternativer Konzepte.
00:11:42:12,00:11:45:21,Die hat Linnemann in der Programmkommission miterarbeitet.
00:11:45:23,00:11:49:14,"Es ist dann in einer Hand mit der Funktion als Generalsekretaer,"
00:11:49:16,00:11:50:20,die rueberzubringen.
00:11:50:22,00:11:52:16,Einer formuliert die Hoffnung:
00:11:52:18,00:11:56:13,"Wenn der Generalsekretaer die konservative Waehlerschaft adressiere,"
00:11:56:15,00:11:59:10,koenne sich Parteichef Merz um die Mitte kuemmern.
00:11:59:12,00:12:02:24,"Entscheidend ist, dass sich die Union in der Mitte verortet."
00:12:03:01,00:12:05:01,"Jetzt hat Merz alle Moeglichkeiten,"
00:12:05:03,00:12:07:08,sich in diese Richtung zu orientieren.
00:12:07:10,00:12:11:15,Wenn der Generalsekretaer sich am konservativen Bereich orientiert.
00:12:12:05,00:12:14:19,Vom Sozialfluegel kommt die klare Ansage:
00:12:14:21,00:12:16:23,"Linnemann muss sich darum kuemmern,"
00:12:17:00,00:12:19:21,dass die CDU auch fuer Arbeitnehmer waehlbar ist.
00:12:20:05,00:12:24:08,Herr Linnemann hat seine Wurzeln im Wirtschafsfluegel der CDU.
00:12:24:10,00:12:28:08,Er war viele Jahre Vorsitzender der Mittelstandsvereinigung.
00:12:28:15,00:12:32:07,"Jetzt er hat er eine andere Rolle, die des Generalsekretaers."
00:12:32:09,00:12:35:12,Er ist fuer die ganze Breite der CDU verantwortlich.
00:12:35:21,00:12:37:02,Merz beteuert:
00:12:38:08,00:12:41:15,Wir fuehlen uns wirtschaftspolitischen Themen
00:12:41:17,00:12:45:12,genauso verpflichtet wie sozialpolitischen Themen.
00:12:45:14,00:12:49:05,Dies ist ein Personalwechsel und kein Richtungswechsel.
00:12:49:07,00:12:50:19,Dabei bleibt's auch.
00:12:51:12,00:12:54:08,Fuer Politikwissenschaftlerin Julia Reuschenbach
00:12:54:10,00:12:56:00,verdeutlicht der Wechsel:
00:12:56:02,00:12:59:01,Die Partei positioniert sich staerker konservativ.
00:12:59:03,00:13:02:19,An einem Grundproblem der CDU aendere der Neue nichts:
00:13:05:04,00:13:08:02,Wenn man breite Waehlerschichten adressieren will
00:13:08:04,00:13:12:15,"und auch jungen Menschen ein Angebot machen will, etwa beim Klimaschutz."
00:13:12:17,00:13:16:10,Die Sozialpolitik war bei der CDU mit hohen Kompetenzverlusten
00:13:16:12,00:13:18:16,in den letzten Wahlen verbunden.
00:13:18:18,00:13:22:20,"Wenn man das beantworten will, muss auch darueber sprechen,"
00:13:22:22,00:13:27:15,"wie andere Gruppen in der Partei, wie Frauen, sichtbarer werden."
00:13:32:00,00:13:33:18,Mit den Worten des Neuen:
00:13:33:20,00:13:36:01,Das wird eine richtig harte Arbeit.
00:13:36:03,00:13:39:15,"Fuer den Generalsekretaer, aber auch den Parteichef."
00:13:41:22,00:13:44:22,"Da ist der kommissarische Generalsekretaer der CDU,"
00:13:44:24,00:13:46:03,Carsten Linnemann.
00:13:46:05,00:13:47:08,Guten Abend.
00:13:47:10,00:13:49:05,"Guten Abend, Frau Miosga."
00:13:49:16,00:13:52:24,"In der Pressekonferenz haben Sie oft gesagt,"
00:13:53:08,00:13:56:21,dass Sie sofort beginnen mit der harten Arbeit.
00:13:58:08,00:14:00:17,War es vorher weich und behaebig?
00:14:02:11,00:14:05:04,"Nein, aber ich bin nicht zufrieden."
00:14:05:10,00:14:07:11,Wir muessen besser werden.
00:14:07:13,00:14:10:17,"Wir muessen klar sagen, dass wir nicht nur Nein sagen,"
00:14:10:19,00:14:12:04,was die Regierung sagt.
00:14:12:06,00:14:16:09,"Wir muessen sagen, was sind unsere Konzepte, Ziele und Visionen."
00:14:16:20,00:14:19:06,"Da sehe ich mich in der Verantwortung,"
00:14:19:08,00:14:22:04,"auch als Vorsitzender der Grundsatzkommission,"
00:14:22:06,00:14:24:14,das in der neuen Rolle anzugehen.
00:14:25:11,00:14:28:10,Im Herbst stehen Wahlen in Hessen und Bayern an
00:14:28:12,00:14:31:05,und 2024 in drei ostdeutschen Laendern.
00:14:31:16,00:14:34:22,Wir koennen zwei Maenner aus Nordrhein-Westfahlen
00:14:34:24,00:14:36:12,den Osten erobern?
00:14:38:13,00:14:42:04,"Ich trete total gerne im Osten auf, bin haeufig dort."
00:14:42:21,00:14:44:20,Ich hab dort promoviert.
00:14:45:07,00:14:47:08,Klartext wird dort geliebt.
00:14:48:07,00:14:51:23,"Den Menschen muss egal sein, wo man herkommt."
00:14:53:24,00:14:56:10,Wir sehen es beim Verteidigungsminister.
00:14:56:12,00:14:58:15,Da gab es keinen Proporz mehr.
00:14:58:17,00:15:02:16,"Trotzdem schaetze ich ihn, weil er die Sache gut macht."
00:15:04:04,00:15:06:14,Also Quote und Arithmetik nervt?
00:15:08:18,00:15:12:22,"Es ist grundsaetzlich wichtig, dass die Qualifikation zaehlt."
00:15:13:12,00:15:17:22,"Vielleicht sprechen wir in einem Jahr wieder, ob ich es schaffe."
00:15:18:10,00:15:20:12,Ich traue mir diesen Job zu.
00:15:20:14,00:15:24:05,"Wenn ich es schaffe, die CDU wieder breit aufzustellen,"
00:15:24:07,00:15:26:15,"Themen mit Koepfen zu versehen,"
00:15:27:03,00:15:30:04,Geschlossenheit an die Tagesordnung zu setzen ...
00:15:30:06,00:15:33:02,Gemeinsam mit Friedrich Merz an der Spitze.
00:15:33:04,00:15:36:10,"Und wir fuer Aufbruch und Erneuerung stehen,"
00:15:38:03,00:15:40:24,dann war es die richtige Entscheidung.
00:15:41:07,00:15:42:20,"Egal, woher ich kam."
00:15:43:04,00:15:47:11,"In Brandenburg und Thueringen liegt die AfD in Umfragen vorn,"
00:15:47:19,00:15:51:15,"deutlich vor der CDU, in Sachsen knapp hinter der CDU."
00:15:51:21,00:15:54:15,Merz wollte die AfD kleiner machen.
00:15:55:00,00:15:58:15,"Aber mit der Methode ""nur auf die Regierung hauen"""
00:15:58:19,00:16:00:11,hat es nicht geklappt.
00:16:00:13,00:16:02:21,Da waehlen die Leute lieber das Original.
00:16:02:23,00:16:04:22,Was haben Sie daraus gelernt?
00:16:05:23,00:16:09:05,"Wir duerfen nicht nach rechts oder links schauen,"
00:16:09:07,00:16:11:03,was andere Parteien machen.
00:16:11:05,00:16:13:15,Wir muessen fuer 100 Prozent Union stehen.
00:16:13:17,00:16:14:20,Was ist CDU pur?
00:16:14:22,00:16:16:13,Die Menschen muessen wissen:
00:16:16:16,00:16:19:12,Wenn sie CDU waehlen - wofuer machen sie das Kreuz?
00:16:19:14,00:16:22:20,"Deswegen habe ich versucht, Debatten anzufachen."
00:16:23:03,00:16:26:15,Das Thema Leisten muss wieder honoriert werden.
00:16:26:20,00:16:28:07,Fordern und Foerdern.
00:16:28:09,00:16:32:12,"Dass wir die Menschen foerdern, die nicht mehr arbeiten koennen."
00:16:33:02,00:16:35:24,"Wer 45 Jahre auf dem Bau gearbeitet hat,"
00:16:36:01,00:16:38:09,schafft es nicht zur Rente mit 63.
00:16:38:11,00:16:39:20,Wie staerken wir die?
00:16:39:22,00:16:44:02,"Beim Buergergeld kann man erwarten, dass Menschen, die arbeiten koennen,"
00:16:44:04,00:16:46:04,eine Arbeit annehmen muessen.
00:16:46:09,00:16:48:22,"Es braucht einen funktionsfaehigen Staat,"
00:16:48:24,00:16:51:13,in dem das Recht durchgesetzt wird.
00:16:51:19,00:16:55:00,"Das ist CDU pur, das muessen wir mit Leben fuellen."
00:16:55:09,00:16:58:21,"Mit solchen zentralen Themen sind sie bei Daniel Guenther,"
00:16:58:23,00:17:01:10,Ministerpraesident von Schleswig-Holstein.
00:17:01:12,00:17:04:17,"Der sagt, die CDU-Spitze sollte weniger reden"
00:17:04:20,00:17:09:03,ueber Nebensaechlichkeiten wie das Gendern in Nachrichtensendungen.
00:17:09:05,00:17:10:20,Sondern ueber Wichtiges.
00:17:10:22,00:17:11:24,Hat er Recht?
00:17:12:22,00:17:15:24,"Ich finde auch, es ist eine Nebensaechlichkeit."
00:17:16:08,00:17:19:09,Die Menschen regen sich zum Teil sehr darueber auf.
00:17:19:11,00:17:23:10,"Aber eine Volkspartei muss sich auf die Kernthemen konzentrieren,"
00:17:23:12,00:17:25:18,auf die Lebensrealitaet der Menschen.
00:17:25:20,00:17:30:12,Die Entkopplung der Ampel-Regierung zur Realitaet der normalen Leute
00:17:31:03,00:17:33:14,fuehrt zu Politikverdrossenheit.
00:17:35:08,00:17:37:08,Wir muessen dagegenhalten.
00:17:37:10,00:17:41:05,"Wir muessen uns mit der Lebensrealitaet beschaeftigen,"
00:17:41:07,00:17:43:22,nicht mit Nur-Berlin-Mitte-Themen.
00:17:45:16,00:17:49:17,Zu unserer Ehrenrettung sage ich: Wir gendern hier nicht.
00:17:49:23,00:17:53:18,Und keine andere Nachrichtensendung der ÈOffentlich-Rechtlichen.
00:17:53:20,00:17:55:13,Aber eine andere Frage:
00:17:55:15,00:18:00:03,Sind fuer Sie auch die Gruenen der Hauptgegner in der Regierung?
00:18:01:14,00:18:04:17,"Als Merz das juengst sagte, antwortet Habeck:"
00:18:04:19,00:18:08:12,"""Das war wohl ein Moment intellektueller Schwaeche."
00:18:10:23,00:18:14:13,"Wir regieren mit der CDU in der Haelfte der Bundeslaender."""
00:18:14:15,00:18:16:16,"Da hat er einen Punkt, oder?"
00:18:17:06,00:18:19:24,Merz hat die Bundesregierung gemeint.
00:18:20:09,00:18:23:19,Ich darf ja das Grundsatzprogramm verantworten.
00:18:24:17,00:18:27:08,"Die CDU nimmt die Menschen, wie sie sind."
00:18:27:10,00:18:29:11,"Nicht, wie sie sein sollten."
00:18:29:24,00:18:33:01,"Bei den Gruenen hab ich ab und zu das Gefuehl,"
00:18:33:03,00:18:37:10,"dass man vom Staat denkt und entscheidet, wie es sein muss."
00:18:40:10,00:18:43:12,Das Heizungsgesetz ist ein schoenes Beispiel.
00:18:43:14,00:18:46:20,"Da sagen mir viele, sie koennen es nicht bezahlen."
00:18:47:03,00:18:49:11,"""Wir haben 6 bis 8 Prozent Inflation,"
00:18:49:13,00:18:52:09,"und jetzt jagt man mir noch Angst ein."""
00:18:53:05,00:18:57:03,Das ist sehr weit weg von der Lebensrealitaet der Menschen.
00:18:57:05,00:18:58:12,Das ist nicht gut.
00:18:58:14,00:19:01:06,Also auch Ihr Hauptgegner sind die Gruenen?
00:19:01:08,00:19:02:24,Was heisst Hauptgegner?
00:19:03:01,00:19:04:15,In dieser Regierung.
00:19:04:22,00:19:09:17,"Aber am Ende des Tages duerfen wir nicht auf den Zeitgeist schauen,"
00:19:13:05,00:19:17:08,"darauf, was gerade in ist oder was andere Parteien sagen."
00:19:17:10,00:19:19:13,Die CDU hat ein tolles Wertefundament
00:19:19:15,00:19:21:19,mit dem christlichen Menschenbild.
00:19:21:21,00:19:25:07,Darauf aufbauend muessen wir unsere Positionen besetzen.
00:19:25:09,00:19:28:08,"Wir brauchen eine eigene Erkennungsmelodie,"
00:19:28:10,00:19:30:09,die Bock auf Zukunft macht.
00:19:30:15,00:19:32:16,"Und fuenf bis zehn Themen,"
00:19:33:13,00:19:37:04,die uns unterscheidbar machen von anderen Parteien.
00:19:37:06,00:19:39:19,Dann kommen wir wieder Richtung 30 Prozent.
00:19:39:21,00:19:44:07,"Sie haben mal gesagt, Sie wollen auf zwei DIN-A4-Seiten sagen,"
00:19:44:22,00:19:46:13,wofuer die CDU steht.
00:19:46:22,00:19:49:10,Geht's jetzt schon in zwei Saetzen?
00:19:49:18,00:19:52:02,Wie geht die Erkennungsmelodie?
00:19:54:18,00:19:57:24,Wir haben eine Umfrage gemacht unter 66.000.
00:19:58:24,00:20:03:01,"Leisten, Fordern und Foerdern und ein funktionsfaehiger Staat,"
00:20:03:11,00:20:05:05,das steht im Mittelpunkt.
00:20:05:07,00:20:08:16,Ich haette in Deutschland gerne eine Mentalitaet des Machens.
00:20:08:18,00:20:10:04,Einfach mal machen!
00:20:10:23,00:20:14:18,Nicht ersticken in Buerokratie und ÈUberregulierungen.
00:20:15:15,00:20:17:06,Das waere meine Vision.
00:20:18:03,00:20:21:19,"Herr Linnemann, kommissarischer CDU-Generalsekretaer."
00:20:22:06,00:20:24:19,Danke fuer Ihre Zeit. Ich danke Ihnen.
00:20:26:09,00:20:28:20,Das Interview haben wir aufgezeichnet.
00:20:28:22,00:20:31:10,Die EU will umweltfreundlicher werden.
00:20:31:12,00:20:34:00,"Das muss sie auch, wenn sie bis 2050"
