Timecode In,Timecode Out,Subtitle
00:08:22:04,00:08:26:23,dass Habecks Wirtschaftsministerium ein Gesetz mit Maengeln entwarf.
00:08:27:16,00:08:31:00,Dieser Entwurf wurde an die Bild-Zeitung durchgestochen.
00:08:33:22,00:08:36:12,Die hat daraufhin eine Kampagne gefahren.
00:08:37:09,00:08:40:01,Die FDP hat das parteipolitisch genutzt.
00:08:41:10,00:08:45:12,Ein FDP-Abgeordneter nutzte den Begriff Heizungsverbotsgesetz.
00:08:46:05,00:08:48:12,Dass sollte den Menschen Angst machen.
00:08:49:05,00:08:50:09,Das hat es auch.
00:08:51:08,00:08:54:16,Welchen politischen Schaden hat das angerichtet?
00:08:57:08,00:08:59:01,Ein dreifacher Schaden:
00:09:01:16,00:09:04:12,Die Koalition hat schlechte Umfragewerte.
00:09:04:17,00:09:08:06,Sie wird kein ehrgeizigeres Heizungsgesetz mehr entwickeln.
00:09:12:17,00:09:15:19,Es ist auch ein Schaden fuer die Demokratie.
00:09:16:15,00:09:20:10,"Haben die Buerger das Gefuehl, wir werden nicht vernuenftig regiert,"
00:09:20:15,00:09:22:13,verlieren sie das Vertrauen.
00:09:23:14,00:09:25:10,Das ist fuer niemanden gut.
00:09:26:14,00:09:30:17,Wir erinnern uns an ein Selfie von Rot-Gruen-Gelb.
00:09:35:01,00:09:39:05,"Weshalb ist kurze Zeit spaeter diese Koalition im Dauerstreit,"
00:09:39:10,00:09:42:03,und zwar vor aller ÈOffentlichkeit?
00:09:43:17,00:09:45:07,Es war etwas anders:
00:09:45:11,00:09:48:02,Im ersten Jahr war der Streit im Griff.
00:09:49:08,00:09:51:08,Streit gehoert zu einer Koalition.
00:09:55:19,00:09:59:00,Im ersten Jahr hat man sich mit Putin beschaeftigt.
00:09:59:05,00:10:02:06,2023 hat man sich mit sich selbst beschaeftigt.
00:10:02:09,00:10:05:08,Die FDP verlor fuenf Landtagswahlen nacheinander.
00:10:05:24,00:10:08:12,Sie flog aus drei Landesparlamenten.
00:10:10:03,00:10:12:08,"Lindner gab die Parole aus,"
00:10:12:10,00:10:16:01,man muesse sichtbarer in der Regierung werden.
00:10:16:07,00:10:19:15,Man kann es auch als Opposition in der Regierung sehen.
00:10:21:01,00:10:23:21,Wir reden ein halbes Jahr uebers Heizungsgesetz.
00:10:24:21,00:10:29:00,"Das ist zu lang - fuers Volk, fuers Klima, fuer die Regierung."
00:10:30:04,00:10:33:18,Sie verweisen auf den Bild-Artikel und auf die FDP.
00:10:37:09,00:10:39:12,"Wie konnte es Habeck passieren,"
00:10:39:14,00:10:44:10,"dass er bei diesem Thema versaeumt, die Menschen mitzunehmen?"
00:10:49:09,00:10:52:08,Robert Habeck hat etwas falsch verstanden.
00:10:53:05,00:10:57:06,Er wurde fuer seine pragmatische Politik im letzten Jahr gefeiert.
00:10:57:12,00:11:01:16,"Er hat Kohlekraftwerke laenger laufen lassen, auch drei AKW."
00:11:02:16,00:11:05:06,"Er dachte, wenn er dafuer gefeiert wird,"
00:11:06:13,00:11:09:07,"sich ueber Parteigrenzen hinwegzusetzen,"
00:11:11:01,00:11:13:14,dann seien die Leute auch so flexibel.
00:11:15:20,00:11:20:10,"Die Beharrungskraefte in der Gesellschaft, in den Medien,"
00:11:20:12,00:11:21:13,sind staerker.
00:11:24:07,00:11:27:05,"Hat er versaeumt, die Menschen mitzunehmen?"
00:11:28:01,00:11:30:23,"Er hat versaeumt, die Menschen mitzunehmen."
00:11:32:21,00:11:35:09,Man muss bei Klimapolitik ehrgeizig sein.
00:11:37:08,00:11:39:22,Man muss die Menschen aber auch mitnehmen.
00:11:40:10,00:11:42:24,Sonst nutzt das schoenste Gesetz nichts.
00:11:43:23,00:11:46:06,Das Mitnehmen hat Habeck versaeumt.
00:11:48:14,00:11:50:23,Sie haben die Akteure begleitet.
00:11:54:10,00:11:57:18,"Durch den Streit, haben sich die Personen veraendert?"
00:12:02:05,00:12:03:15,Es gibt Misstrauen.
00:12:04:21,00:12:06:19,Es kann nicht anders sein.
00:12:09:12,00:12:12:15,Robert Habeck hat sich am meisten veraendert.
00:12:12:18,00:12:15:07,Bei keinem anderen Regierungsmitglied
00:12:15:09,00:12:18:08,kann man das Auf und Ab so gut beobachten.
00:12:18:14,00:12:20:19,"Den Hoehenflug, dann die Krisen."
00:12:21:21,00:12:24:07,Auch die Gasumlage war eine Krise.
00:12:24:11,00:12:27:11,"Er hat sich gefangen, aber er zeigt das."
00:12:29:15,00:12:32:04,Scholz und Lindner sind zurueckhaltender.
00:12:33:00,00:12:34:13,Das sind andere Typen.
00:12:36:23,00:12:38:18,Habeck zeigt seine Tiefs.
00:12:39:24,00:12:42:00,Er hat einige durchlitten.
00:12:43:08,00:12:45:24,Vom Kanzler forderten viele ein Machtwort.
00:12:47:18,00:12:50:06,Bei der Atomkraft hatte er das gesprochen.
00:12:50:23,00:12:52:16,Wie bewerten Sie Scholz?
00:12:53:23,00:12:55:23,Scholz hat eine eigene Art.
00:12:58:10,00:13:01:02,"Was ihm vorgeworfen wird, das Zoegerliche,"
00:13:01:22,00:13:04:20,"nicht beim Klima, bei der Ukraine-Politik,"
00:13:06:02,00:13:08:05,wuerde ich ihm nicht anlasten.
00:13:08:08,00:13:11:21,"Wer so unter Druck steht, ich meine keine Umfragewerte:"
00:13:12:21,00:13:15:13,Druck vor einer Eskalation des Krieges.
00:13:18:02,00:13:21:22,"Dass er sich Zeit fuer Entscheidungen nimmt, ist verstaendlich."
00:13:23:04,00:13:26:03,Uns Journalisten geht es oft nicht schnell genug.
00:13:26:18,00:13:29:01,Das Draengeln ist unsere Aufgabe.
00:13:30:16,00:13:34:04,"Dass der Kanzler in so einer Situation sich Zeit nimmt,"
00:13:41:10,00:13:42:22,kann ich verstehen.
00:13:43:03,00:13:48:06,"Enttaeuschte Waehler bleiben oft der naechsten Wahl fern,"
00:13:48:11,00:13:51:08,aktuell scheinen sie alle zur AfD zu gehen.
00:13:51:10,00:13:56:03,"Was glauben Sie, steht die AfD durch diesen Streit so gut da?"
00:14:00:07,00:14:01:12,Ohne Zweifel.
00:14:02:21,00:14:05:14,Die Umfragewerte der Ampel-Parteien sinken.
00:14:06:00,00:14:11:07,Die der AfD haben sich verdoppelt gegenueber der Bundestagswahl.
00:14:13:05,00:14:14:05,Scholz sagt:
00:14:14:07,00:14:17:24,Das sei in anderen wohlhabenden Gesellschaften nicht anders.
00:14:18:02,00:14:20:03,Das erklaert es nur zum Teil.
00:14:24:05,00:14:26:09,"Es gibt einen Bodensatz, klar."
00:14:26:21,00:14:31:02,Natuerlich haengt das auch mit der Performance der Regierung zusammen.
00:14:31:20,00:14:35:12,Wir sind Montag auf Ihre Dokumentation gespannt.
00:14:36:22,00:14:38:16,"Danke, Stephan Lamby."
00:14:41:10,00:14:43:22,"Die Zeiten von zwei Supermaechten,"
00:14:43:24,00:14:48:00,"einer Welt im Osten und einer im Westen, sind laengst vorbei."
00:14:48:04,00:14:51:19,Kein globales Problem laesst sich ohne China loesen -
00:14:51:22,00:14:55:00,und womoeglich bald auch ohne Indien nicht mehr.
00:14:55:02,00:14:58:09,"2023 hat Indien China in der Einwohnerzahl ueberholt,"
00:14:58:11,00:15:02:07,"inzwischen leben in dem Land mehr als 1,4 Mrd. Menschen."
00:15:02:09,00:15:04:21,Wirtschaftlich steigt es weiter auf.
00:15:04:23,00:15:08:23,Politisch praesentiert sich Indien als Gastgeber der G20.
00:15:11:16,00:15:16:10,US-Praesident Joe Biden landete dort am fruehen Abend
00:15:16:14,00:15:19:18,und traf sich mit Regierungschef Modi.
00:15:19:20,00:15:24:14,Die USA treten bei dem Gipfel sichtbar als fuehrende Weltmacht auf.
00:15:24:19,00:15:29:21,Die Praesidenten zweier zentraler Mitglieder sagten das Treffen ab.
00:15:32:11,00:15:35:12,Aus Indiens Hauptstadt berichtet Oliver Mayer.
00:15:36:15,00:15:38:11,Neu-Delhi macht sich schick.
00:15:38:13,00:15:41:13,"Zahlreiche Wandmalereien, zig Statuen,"
00:15:41:19,00:15:44:08,ueber 100 neue Brunnen wurden gebaut.
00:15:44:24,00:15:49:01,Fuer den G20-Gipfel soll Indiens Hauptstadt glaenzen.
00:15:49:03,00:15:51:20,"So wie es sich fuer einen Gastgeber gehoert,"
00:15:51:22,00:15:55:24,der ein neues weltpolitisches Selbstverstaendnis entwickelt hat.
00:15:56:08,00:15:58:05,Indien ist sehr stark.
00:15:58:15,00:16:01:22,Wir sind die fuenftgroesste Volkswirtschaft der Welt
00:16:01:24,00:16:04:23,und werden in vier Jahren die drittgroesste sein.
00:16:05:00,00:16:06:20,In den letzten acht Jahren
00:16:06:22,00:16:10:00,haben wir viele Entwicklungen vorangetrieben.
00:16:11:04,00:16:13:03,"Indien will der Welt zeigen,"
00:16:13:05,00:16:16:17,dass das alte Rollenbild des Landes laengst ueberholt ist.
00:16:16:19,00:16:19:18,"Sich als moderne Technologienation praesentieren,"
00:16:19:20,00:16:22:01,die geopolitische Ambitionen hat.
00:16:22:03,00:16:24:03,Waehrend der G20-Praesidentschaft
00:16:24:05,00:16:27:05,schuf Indien auch eine neue Rolle fuer sich selbst:
00:16:27:07,00:16:29:21,Als Sprachrohr der Entwicklungslaender.
00:16:32:03,00:16:35:19,Indien ist heute die Stimme des globalen Suedens.
00:16:36:03,00:16:39:21,Unser Wohlstand schafft Moeglichkeiten fuer die ganze Welt.
00:16:40:16,00:16:43:23,Wir sind wichtiger Bestandteil der Weltwirtschaft.
00:16:44:00,00:16:45:15,"Ich kann mit Stolz sagen,"
00:16:45:17,00:16:48:22,dass Indien Stabilitaet in die Welt gebracht hat.
00:16:49:20,00:16:52:23,Indien als neuer weltpolitischer Stabilisator?
00:16:53:00,00:16:55:15,"Als eine Nation, die im Ukraine-Krieg"
00:16:55:21,00:16:59:08,zwischen Russland und dem Westen vermitteln koennte?
00:16:59:12,00:17:03:13,"Sagarika Ghose, Journalistin bei der Zeitung Times of India,"
00:17:03:17,00:17:06:04,betrachtet das als unrealistisch.
00:17:06:12,00:17:10:05,Zumal Indien durch den Kauf von guenstigem russischen Rohoel
00:17:10:07,00:17:12:07,indirekt vom Krieg profitiere.
00:17:13:01,00:17:15:20,In der Ukraine handelt es sich um einen Kampf
00:17:15:22,00:17:18:22,zwischen Demokratie und einem autoritaerem Regime.
00:17:18:24,00:17:22:22,Da haette sich Indien auf die Seite der Demokratie stellen sollen.
00:17:22:24,00:17:26:05,Die demokratischen Werte verteidigen muessen.
00:17:26:07,00:17:29:06,Stattdessen hat Indien auf die alte Beziehung
00:17:29:08,00:17:31:23,zur ehemaligen Sowjetunion gesetzt.
00:17:33:02,00:17:36:19,Das Problem: Indien steht in einem Konflikt mit China.
00:17:36:24,00:17:38:15,Im Nordosten Indiens
00:17:38:17,00:17:42:11,kam es immer wieder zu bewaffneten Auseinandersetzungen.
00:17:42:17,00:17:45:12,"Weil sie nicht isoliert dastehen wollen,"
00:17:45:14,00:17:48:20,sind ihnen auch die Beziehungen zum Westen wichtig.
00:17:48:23,00:17:52:22,Beim G20-Gipfel wird der Krieg in der Ukraine grosses Thema sein.
00:17:52:24,00:17:55:08,Indien muss nun Stellung beziehen.
00:17:55:16,00:18:00:02,"Wir sind davon ueberzeugt, dass dies keine ÈAra des Krieges sein sollte."
00:18:00:04,00:18:03:01,Diese Haltung floss in die Abschlusserklaerung
00:18:03:03,00:18:04:13,des letzten Gipfels.
00:18:04:15,00:18:09:05,"Wir wollen, dass sich das nun auch in unserer Erklaerung wiederfindet."
00:18:10:17,00:18:13:08,Das Ziel: Die G20 in Zeiten der Krise
00:18:13:10,00:18:16:12,zu einer gemeinsamen Abschlusserklaerung zu fuehren.
00:18:16:14,00:18:18:12,"Auch daran wird sich zeigen,"
00:18:18:14,00:18:22:11,ob Indien zentraler Akteur der Weltpolitik sein koennte.
00:18:24:16,00:18:29:02,Unser Korrespondent Oliver Mayer ist in Indiens Hauptstadt Neu-Delhi
00:18:29:05,00:18:31:03,und ordnet diesen Gipfel ein.
00:18:31:05,00:18:35:09,"Erstmals hat Chinas Staatschef bei einem G20-Gipfel abgesagt,"
00:18:35:11,00:18:38:18,und auch Russlands Praesident bleibt fern.
00:18:39:05,00:18:42:08,Sind die G20 dauerhaft geschwaecht?
00:18:45:18,00:18:49:15,Es ist in jedem Fall eine temporaere Schwaechung von G20.
00:18:49:17,00:18:54:07,Man haette so noch mit den Staatsoberhaeuptern reden koennen.
00:18:54:14,00:18:58:21,"Bilaterale Verhandlungen fuehren koennen, in denen man sich"
00:18:59:00,00:19:03:22,auf einen Minimalkompromiss im Ukraine-Krieg geeinigt haette.
00:19:05:17,00:19:09:19,"Deutschland hat schon gesagt, dass sie es nicht wollen,"
00:19:09:21,00:19:13:00,"dass sie eine Abschlusserklaerung unterschreiben,"
00:19:13:02,00:19:16:06,in der der Ukraine-Krieg nicht zur Sprache kommt.
00:19:16:08,00:19:19:09,Russland und China wollen genau das verhindern.
00:19:19:11,00:19:22:17,"Das zeigt, in welche Richtung es gehen koennte."
00:19:23:03,00:19:26:07,"Und wie schwierig es in Zukunft sein koennte,"
00:19:26:09,00:19:28:21,bei G20 einen Konsens zu finden.
00:19:31:04,00:19:35:08,"Wir sehen also, wie sich die Maechteverhaeltnisse verschieben."
00:19:35:12,00:19:37:19,Was folgt geopolitisch daraus?
00:19:39:20,00:19:43:00,Es ist eine schwierige geopolitische Lage.
00:19:43:22,00:19:48:03,"Es kann sein, dass gewisse Allianzen an Bedeutung gewinnen."
00:19:48:05,00:19:52:19,"Und dass es bei anderen Allianzen mit weniger Staaten einfacher ist,"
00:19:52:21,00:19:55:15,"auf Loesungen zu kommen, wie bei BRICS:"
00:19:55:17,00:19:59:19,"Brasilien, Russland, Indien, China und Suedafrika."
00:20:03:17,00:20:06:22,Das ist ein Gegengewicht zu G7 und G20.
00:20:08:09,00:20:12:20,Es drohen sich die Fronten weiter zu verhaerten.
00:20:13:12,00:20:16:20,Die Fronten zwischen Russland und dem Westen.
00:20:17:17,00:20:21:07,"Es koennte zum Beispiel auf Laender wie Indien ankommen,"
00:20:21:09,00:20:25:04,"die es noch schaffen, sich zwischen dem Konflikt zu bewegen."
00:20:25:06,00:20:28:17,Die Beziehungen zu Russland und dem Westen pflegen.
00:20:28:19,00:20:32:11,Diese Laender koennten eine Art Vermittlerrolle einnehmen.
00:20:32:13,00:20:37:06,"Die Frage ist, ob ein Land wie Indien diese Rolle annehmen kann und will."
00:20:38:02,00:20:40:11,"Danke, Oliver Mayer.Gerne."
00:20:44:07,00:20:46:00,"Gehen wir in ein Gebiet,"
00:20:46:02,00:20:50:00,wo der Konflikt seit Jahrzehnten immer wieder aufflammt:
00:20:50:04,00:20:53:05,In die Region Berg-Karabach in Vorderasien.
00:20:54:23,00:20:57:24,Die Kaukasusstaaten Armenien und Aserbaidschan
00:20:58:01,00:20:59:19,kaempfen um Berg-Karabach.
00:20:59:21,00:21:02:09,"Es liegt auf aserbaidschanischem Gebiet,"
00:21:02:11,00:21:05:07,wird aber mehrheitlich von Armeniern bewohnt.
00:21:05:09,00:21:08:11,Nach einem blutigen Krieg Anfang der 90er-Jahre
00:21:08:13,00:21:11:22,loeste sich die Region von Aserbaidschan.
00:21:12:21,00:21:17:03,2020 eroberte Aserbaidschan Teile von Berg-Karabach zurueck.
00:21:17:16,00:21:23:01,"Es gibt einen Zugang ins Mutterland Armenien, den ""Latschin-Korridor."""
00:21:25:17,00:21:28:06,Jetzt droht erneut eine Zuspitzung.
00:21:28:08,00:21:32:00,Es geht um die Versorgung von bis zu 100.000 Menschen.
00:21:32:02,00:21:34:16,"Aserbaidschan blockiert diesen Zugang,"
00:21:34:18,00:21:38:05,die Lebensader der Karabach-Armenier - Ina Ruck.
00:21:40:11,00:21:44:15,"Leere Strassen in Stepanakert, kaum jemand faehrt hier mit dem Auto."
