Timecode In,Timecode Out,Subtitle
00:09:27:02,00:09:31:10,"Vor Helgoland wollen die beiden Fischer heute nicht fischen,"
00:09:32:08,00:09:35:17,sondern Daten sammeln mit Hilfe dieses Sensors.
00:09:36:09,00:09:40:06,Er wurde vom Alfred-Wegener-Institut auf Helgoland entwickelt.
00:09:40:08,00:09:45:02,"Der senegalesische Projektkoordinator zeigt ihnen, wie er benutzt wird."
00:09:45:24,00:09:49:18,Kuenftig sollen die beiden der Wissenschaft zuarbeiten.
00:09:50:20,00:09:53:13,"Es soll uns helfen, die Beobachtungen"
00:09:53:15,00:09:56:17,an der senegalesischen Kueste zu verbessern.
00:09:57:06,00:10:00:21,Also kannst du es zu Wasser lassen - aber langsam.
00:10:04:22,00:10:08:08,"In zehn Metern Tiefe zeichnet der Sensor Stroemungsdaten,"
00:10:08:10,00:10:10:08,Salzgehalt und Temperatur auf.
00:10:10:10,00:10:14:18,Das sollen spaeter auch die Fischer vor Buesum und Dakar machen.
00:10:17:12,00:10:20:23,Nach einer Minute sind 60 Datensaetze aufgezeichnet.
00:10:22:12,00:10:24:23,Die Fischer haben aehnliche Probleme.
00:10:25:00,00:10:28:05,"Es wird immer schwieriger, von der Arbeit zu leben,"
00:10:28:07,00:10:30:24,u.a wegen der Erwaermung der Weltmeere.
00:10:31:24,00:10:36:00,Wenn ich Helgoland mit Inseln im Senegal vergleiche:
00:10:36:02,00:10:40:04,Hier ist alles ein bisschen organisierter und sauberer.
00:10:43:14,00:10:46:19,"Ihre Daten sollen kuenftig in eine App fliessen,"
00:10:46:21,00:10:50:13,"die sagt, wie erfolgversprechend eine Ausfahrt wird."
00:10:50:21,00:10:53:00,"Bei ihnen ist es sehr tief,"
00:10:53:08,00:10:57:09,"da steigt von unten kaltes, naehrstoffreiches Wasser auf."
00:10:57:11,00:11:00:15,"Wenn das Wasser da ist, sind auch die Fische da."
00:11:00:17,00:11:04:14,"Es ist fuer sie wichtig zu wissen, wann sie rausfahren sollten,"
00:11:04:16,00:11:06:04,wann es sich lohnt.
00:11:06:06,00:11:10:19,"Wenn man an mehreren Tagen hintereinander Messungen macht,"
00:11:10:21,00:11:14:13,koennen sie zur rechten Zeit am rechten Ort sein.
00:11:18:02,00:11:20:13,Auch das ist ein wichtiges Ziel:
00:11:20:15,00:11:23:01,"Austauschen, Gemeinsamkeiten feststellen"
00:11:23:03,00:11:26:16,"und zeigen, dass Wissenschaft verbinden kann."
00:11:28:11,00:11:31:07,"Fuer mich ist es wichtig, hieran teilzunehmen."
00:11:31:09,00:11:35:10,Bisher konnte ich nur auf das Wissen meines Grossvaters zurueckgreifen.
00:11:35:12,00:11:38:07,"Zu lernen, wie wissenschaftlich gearbeitet wird,"
00:11:38:08,00:11:41:14,"und dieses Wissen zu teilen, ist hilfreich."
00:11:42:19,00:11:45:08,"Er wuerde dann nur rausfahren,"
00:11:45:10,00:11:48:21,wenn die Chancen auf einen guten Fang gut sind.
00:11:49:04,00:11:51:22,"Laeuft das Projekt im Senegal gut an,"
00:11:51:24,00:11:56:10,soll es auf weitere afrikanische Kuestengebiete ausgeweitet werden.
00:11:58:03,00:11:59:11,Zum Sport.
00:11:59:18,00:12:03:05,Das Top-Thema dieser Woche war der Trainerwechsel
00:12:03:07,00:12:04:23,beim FC Bayern Muenchen.
00:12:05:00,00:12:08:16,Julian Nagelsmann musste gehen Ð Thomas Tuchel hat uebernommen.
00:12:09:12,00:12:13:05,Heute feierte er im Spitzenspiel gegen Tabellenfuehrer Dortmund
00:12:13:07,00:12:14:24,seinen Einstand Ð und wie.
00:12:15:01,00:12:16:03,Julia.
00:12:16:24,00:12:19:04,"Mit einem 4:2 Sieg,"
00:12:19:05,00:12:22:06,ausgerechnet gegen den BVB - gegen seinen Ex-Club.
00:12:22:08,00:12:25:11,Partystimmung in der ausverkauften Arena in Muenchen.
00:12:25:13,00:12:27:22,"Dem neuen Bayern-Trainer, Thomas Tuchel,"
00:12:27:24,00:12:29:13,gelingt ein Traumstart.
00:12:29:15,00:12:31:17,Die Dortmunder helfen mit.
00:12:32:04,00:12:36:23,"Tuchels Team geht durch einen Patzer von Torwart Kobel kurios in Fuehrung,"
00:12:37:02,00:12:41:00,fuehrt sogar schon 4:0 Ð bevor Dortmund zweimal trifft.
00:12:41:22,00:12:44:23,"Durch den Sieg ist Bayern wieder Tabellenfuehrer,"
00:12:45:00,00:12:46:18,zwei Punkte vor Dortmund.
00:12:47:19,00:12:51:10,"Auf Platz 3 steht Union Berlin, zu Hause unschlagbar."
00:12:51:12,00:12:53:12,"13 Spiele, null Niederlagen."
00:12:53:15,00:12:56:23,Dem Gegner aus Stuttgart gelingt heute nicht mal ein Tor.
00:12:57:00,00:12:59:05,Die Schwaben verlieren mit 0:3.
00:13:02:01,00:13:05:14,Das koennte das Aus fuer Trainer Bruno Labbadia bedeuten.
00:13:05:15,00:13:07:11,Nur ein Sieg aus elf Spielen.
00:13:07:13,00:13:09:15,"Als er im Dezember uebernommen hatte,"
00:13:09:17,00:13:12:01,war Stuttgart auf dem Relegationsplatz.
00:13:12:03,00:13:13:16,Jetzt: Tabellenletzter.
00:13:14:16,00:13:16:06,Dieses Bild sagt alles
00:13:16:08,00:13:20:08,ueber die Stimmungslage von Stuttgarts Trainer Labbadia aus.
00:13:21:02,00:13:23:24,"Ich bin enttaeuscht, dass wir ein Spiel,"
00:13:24:01,00:13:28:05,"das wir gewinnen koennen, vielleicht muessen, wieder verlieren."
00:13:28:07,00:13:31:04,Alles andere interessiert mich wenig.
00:13:32:24,00:13:35:22,"Labbadias Mannschaft, der Tabellenletzte,"
00:13:35:24,00:13:38:03,ist in der ersten Haelfte besser.
00:13:38:05,00:13:42:08,Zagadou vergibt eine gute Chance nach einer halben Stunde.
00:13:42:10,00:13:44:16,Labbadia fehlen die Torjaeger.
00:13:45:12,00:13:48:00,"Nach der Pause zeigen die Berliner,"
00:13:48:02,00:13:51:03,warum sie Champions-League-Kandidat sind.
00:13:51:11,00:13:56:00,Becker trifft nach fuenf Monaten Flaute mit der ersten Chance.
00:13:58:00,00:14:00:01,Die Berliner nun im Rausch.
00:14:03:09,00:14:06:20,Behrens erhoeht - und hat grossen Anteil am 3:0.
00:14:11:22,00:14:15:08,Der Ex-Unioner Haraguchi faelscht entscheidend ab.
00:14:15:22,00:14:19:09,Innerhalb von 17 Minuten macht Union drei Tore.
00:14:20:13,00:14:23:00,"Das sind Momente, die zeigen:"
00:14:23:13,00:14:28:10,"Wenn du unten stehst, musst du dir das Glueck hart erarbeiten."
00:14:29:14,00:14:32:00,"Stuttgarts Fans haben Redebedarf,"
00:14:32:02,00:14:35:01,denn ihre Mannschaft bleibt Tabellenletzter.
00:14:36:20,00:14:41:01,Auch bei Leipzig gibt es Redebedarf nach dem 0:3 gegen Mainz.
00:14:41:03,00:14:45:02,"Die Mainzer rocken die Liga, sind zweitbestes Rueckrunden-Team."
00:14:45:04,00:14:48:24,Leipzig bleibt im dritten Pflichtspiel ohne Treffer.
00:14:49:23,00:14:54:15,Da half auch das Gluecksritual von RB-Sportvorstand Eberl nichts.
00:14:55:03,00:15:00:00,Er isst angeblich vor jedem Spiel drei Butterbrezeln fuer drei Punkte.
00:15:00:15,00:15:02:21,Diesmal gab es drei Gegentore.
00:15:04:16,00:15:05:23,Was fuer ein Tor!
00:15:06:00,00:15:08:07,"Eins, dass du dir einrahmst,"
00:15:08:22,00:15:12:03,dieser Hackentrick von Ludovicque Ajorque.
00:15:12:07,00:15:15:12,Oder die Bewerbung fuer das Tor des Monats.
00:15:17:17,00:15:21:24,"Aber viel wichtiger ist, dass wir das Spiel gewonnen haben."
00:15:22:01,00:15:24:18,"Wenn es Tor des Monats wird, um so besser."
00:15:24:20,00:15:27:14,So eins habe ich noch nie geschossen.
00:15:31:07,00:15:33:24,Mainz 05 kommt mit dem Selbstverstaendnis
00:15:34:01,00:15:36:19,von sechs Spielen ohne Niederlage.
00:15:37:01,00:15:40:23,Geht in der 9. Minute verdient in Fuehrung durch Ingvartson.
00:15:41:00,00:15:44:01,"Den Ball von Barreiro kann Blaswich abwehren,"
00:15:44:03,00:15:47:13,dann Marcus Ingvartsen mit seinem 9. Saisontor.
00:15:48:03,00:15:51:08,"Leipzig wirkt verunsichert, Mainz bluehte auf."
00:15:51:13,00:15:53:20,Der FSV legt wunderschoen nach.
00:15:53:22,00:15:57:05,"Ein Gedicht, wie Ajorg den Ball ins Netz streichelt."
00:15:57:08,00:16:00:07,"So ein Tor habe er noch nie gemacht, sagt er."
00:16:00:09,00:16:03:01,Es war so gewollt in der 57. Minute.
00:16:03:24,00:16:07:20,Mainz war den Leipzigern in allen Belangen ueberlegen.
00:16:07:22,00:16:11:21,Die entfernen sich weiter von den Champions-League-Zielen.
00:16:11:23,00:16:15:23,Kohr mit dem 3:0 schiesst Mainz weiter Richtung Europa League.
00:16:16:00,00:16:19:04,Und Ajorque darf vom Tor des Monats traeumen.
00:16:23:07,00:16:25:00,Die weiteren Ergebnisse:
00:16:57:18,00:17:00:14,Dirk Nowitzki erhaelt eine besondere Ehre.
00:17:00:18,00:17:03:18,Der Ex-Basketballer wird als erster Deutscher
00:17:03:20,00:17:07:16,"in die Hall of Fame, die Ruhmeshalle der NBA, aufgenommen."
00:17:08:11,00:17:11:14,Nowitzki hatte bis zu seinem Karriereende 2019
00:17:11:16,00:17:14:03,fuer die Dallas Mavericks gespielt.
00:17:14:24,00:17:18:17,Der Wuerzburger fuehrte sein Team 2011 zur Meisterschaft
00:17:18:19,00:17:21:23,und holte damals als erster Deutscher den Titel.
00:17:23:04,00:17:26:11,Vorletzter Winter-Wettkampftag fuer die Skispringer.
00:17:26:13,00:17:30:05,In Slowenien gab es heute kurioserweise zwei Wettbewerbe.
00:17:30:08,00:17:32:24,Mit der Mannschaft landete das deutsche Team
00:17:33:01,00:17:34:15,chancenlos auf Rang 5.
00:17:34:17,00:17:38:12,"Der Sieg ging an ÈOsterreich, vor Slowenien und Norwegen."
00:17:39:08,00:17:42:14,Zuvor hatte der ÈOsterreicher Stefan Kraft
00:17:42:16,00:17:45:05,das nachgeholte Einzel-Skifliegen gewonnen.
00:17:45:07,00:17:48:21,"Er flog mit 239,5 Metern am weitesten und erhielt"
00:17:48:23,00:17:51:00,herausragende Haltungsnoten.
00:17:51:21,00:17:55:18,Mit einem weiteren Sieg morgen kann Kraft die Kristallkugel
00:17:55:20,00:17:58:17,als bester Skiflieger des Winters gewinnen.
00:18:01:08,00:18:03:12,Dann noch die Wetteraussichten.
00:18:03:14,00:18:06:02,"Und die, Karsten, bitte ohne Aprilscherz."
00:18:12:20,00:18:16:10,Ich habe ein Foto herausgesucht.
00:18:16:14,00:18:20:20,Das ist kein Aprilscherz.
00:18:20:24,00:18:27:12,Heute Abend in Flensburg war blauer Himmel.
00:18:28:20,00:18:34:04,Das Foto ist von 18.10 Uhr.
00:18:34:08,00:18:38:08,Kurze Zeit spaeter fast wolkenloser Himmel in Husum.
00:18:38:12,00:18:42:00,Was war im Norden los?
00:18:42:03,00:18:48:07,Es war trockene Luft aus Skandinavien.
00:18:52:01,00:18:56:01,Fast ueberall in Deutschland viel Regen.
00:18:56:05,00:19:01:22,Hier oben ist die trockene Luft.
00:19:02:01,00:19:05:21,Die wird sich morgen in Deutschland durchsetzen.
00:19:06:00,00:19:09:10,Die Wolken bewegen sich nach Sueden.
00:19:09:14,00:19:13:03,Im Norden wird die Nacht klar.
00:19:13:07,00:19:18:10,Der Regen morgen am Tag nur noch im Sueden.
00:19:18:14,00:19:21:22,Am Nachmittag vereinzelt mit Blitz und Donner.
00:19:22:01,00:19:26:17,Im Norden sonnig.
00:19:36:23,00:19:40:08,Die weiteren Aussichten:
00:19:40:12,00:19:42:23,Es gibt viel Sonne in den naechsten Tagen.
00:19:43:20,00:19:45:12,"Karsten Schwanke, danke."
00:19:46:09,00:19:48:10,Das waren die tagesthemen.
00:19:48:12,00:19:51:19,"Im Ersten geht es weiter mit dem ""Wort zum Sonntag""."
00:19:51:21,00:19:54:12,Mit Gedanken ueber die kommende Karwoche.
00:19:54:14,00:19:57:01,Die tagesthemen sind morgen wieder da.
00:19:57:03,00:19:59:13,Dann begruesst Sie hier Caren Miosga.
00:19:59:15,00:20:02:09,Wir wuenschen einen schoenen Palm-Sonntag.
00:20:02:11,00:20:03:15,Tschuess.
00:20:03:16,00:20:06:09,Tschuess - und bleiben sie zuversichtlich.
