Timecode In,Timecode Out,Subtitle
00:09:45:15,00:09:47:20,erneut vor Gericht gestellt werden?
00:09:47:22,00:09:51:14,Damit hat sich heute das Bundesverfassungsgericht beschaeftigt.
00:09:51:16,00:09:54:12,Es geht um einen Mordfall aus den 80er-Jahren.
00:09:54:16,00:09:57:06,"Ein Verdaechtiger war freigesprochen worden,"
00:09:57:08,00:10:00:20,"inzwischen gibt es aber neue Hinweise, die ihn belasten."
00:10:00:24,00:10:05:22,Eine Gesetzesaenderung von 2021 macht ein zweites Verfahren moeglich.
00:10:06:01,00:10:08:22,Doch dagegen wehrt sich der Verdaechtige.
00:10:10:09,00:10:13:11,In diesem Waldstueck wird im November 1981
00:10:13:13,00:10:17:18,die 17-jaehrige Frederike von Moehlmann vergewaltigt und ermordet.
00:10:17:20,00:10:20:15,Schnell geraet Ismet H. ins Visier.
00:10:20:19,00:10:24:15,1983 wird er rechtskraeftig freigesprochen.
00:10:26:11,00:10:31:10,2012 ergibt eine DNA-Analyse: Er koennte doch der Taeter sein.
00:10:31:15,00:10:36:12,Doch nach geltendem Recht war ein zweiter Prozess nicht erlaubt.
00:10:36:20,00:10:40:22,2021 aendert die Grosse Koalition die Strafprozessordnung.
00:10:41:02,00:10:45:13,"Gibt es neue Beweismittel, die jemanden dringend verdaechtig machen,"
00:10:45:15,00:10:49:11,ist bei schwersten Straftaten wie Mord ein neuer Prozess moeglich.
00:10:49:13,00:10:51:04,Ein Argument dafuer:
00:10:51:08,00:10:55:21,"Gerechtigkeit ist gerade bei Mord, Voelkermord besonders wichtig."
00:10:55:23,00:10:58:10,Es muss im Vordergrund stehen.
00:10:59:03,00:11:02:05,"Dagegen spricht, aus dem Grundgesetz ergibt sich:"
00:11:02:07,00:11:05:16,Niemand darf wegen derselben Tat zweimal vor Gericht stehen.
00:11:05:19,00:11:09:21,Eine Reaktion auf Machtmissbrauch in der NS-Zeit.
00:11:10:06,00:11:13:12,Das ist ein wichtiges Schutzinstrument.
00:11:13:14,00:11:18:18,"Man darf sich darauf verlassen, dass diese Rechtskraft haelt."
00:11:19:20,00:11:21:06,Karlsruhe muss klaeren:
00:11:21:07,00:11:23:07,Laesst die Verfassung beim Verdacht
00:11:23:09,00:11:28:11,schwerster Straftaten und neuen Beweismitteln einen neuen Prozess zu?
00:11:29:04,00:11:33:22,Es prallen zwei Prinzipien des Rechtsstaats aufeinander.
00:11:33:24,00:11:35:02,"Das Vertrauen,"
00:11:35:04,00:11:39:09,dass ein rechtskraeftiges Urteil nicht mehr angetastet wird.
00:11:39:11,00:11:42:15,"Und der Anspruch von Opfern und Staat,"
00:11:42:18,00:11:46:20,das schwerste Straftaten aufgeklaert und bestraft werden.
00:11:46:22,00:11:50:04,Das Grundsatzurteil wird in einigen Monaten erwartet.
00:11:52:11,00:11:55:00,Der umstrittene Einstieg eines Investors
00:11:55:02,00:11:57:14,in die Deutsche Fussball Liga ist vom Tisch.
00:11:57:16,00:12:01:01,Ein entsprechender Antrag fand bei den 36 Klubs
00:12:01:03,00:12:04:17,aus der ersten und zweiten Liga nicht die notwendige Mehrheit.
00:12:04:19,00:12:06:24,Dabei ging es um zwei Milliarden Euro.
00:12:07:02,00:12:09:20,"Geld, das in die Vermarktung der Bundesliga,"
00:12:09:22,00:12:13:01,aber auch direkt in die Vereinskassen fliessen sollte.
00:12:13:03,00:12:15:00,Viele Fans waren gegen den Deal.
00:12:15:02,00:12:18:15,Sie befuerchteten eine weitere Kommerzialisierung des Fussballs.
00:12:20:03,00:12:22:00,Keine Einigung der Profi-Klubs:
00:12:22:02,00:12:28:08,Keine zwei Milliarden Euro fuer die erste und zweite Liga von Investoren.
00:12:29:15,00:12:33:03,"Fuer uns ist klar, dass der Prozess heute zu Ende ist."
00:12:33:05,00:12:37:17,Manchmal ist das Leben einfach - das ist Demokratie.
00:12:38:04,00:12:41:15,"Mit dem Geld sollte die Gesamtvermarktung der Bundesliga,"
00:12:41:17,00:12:44:10,"gestaerkt werden, vorrangig im Ausland."
00:12:44:14,00:12:48:19,Der urspruengliche Plan der DFL sah die Gruendung einer Tochterfirma vor:
00:12:48:21,00:12:50:06,Die DFL Media Co.
00:12:50:08,00:12:51:12,Deren Kerngeschaeft:
00:12:51:14,00:12:55:09,Der Verkauf der nationalen und internationalen ÈUbertragungsrechte.
00:12:55:11,00:12:58:24,Der Investor sollte der DFL zwei Milliarden Euro ueberweisen.
00:12:59:01,00:13:02:19,"Als Gegenleistung waere er 20 Jahre mit 12,5 %"
00:13:02:21,00:13:06:07,an den Erloesen der neuen Firma beteiligt worden.
00:13:07:00,00:13:10:05,Seit Wochen gab es massive Proteste der Fans
00:13:10:07,00:13:12:18,gegen einen Investoreneinstieg.
00:13:13:00,00:13:16:18,Der Deal haette den Klubs einmalig etwa 300 Mio. Euro
00:13:16:20,00:13:18:16,fuer neue Spieler garantiert.
00:13:18:18,00:13:20:06,Doch weil das meiste Geld
00:13:20:08,00:13:26:04,"an die grossen und erfolgreichsten Klubs gehen sollte, gab es Kritik."
00:13:26:24,00:13:30:03,Speziell von kleineren Vereinen wie dem FC St. Pauli.
00:13:30:05,00:13:32:02,Auch etliche Zweitliga-Vereine
00:13:32:04,00:13:34:13,entschieden sich gegen die Plaene der DFL.
00:13:34:17,00:13:36:06,Das ist zu respektieren.
00:13:36:08,00:13:38:24,Die Konsequenzen sind schwer abschaetzbar.
00:13:39:03,00:13:41:22,Wir sehen keinen leichten Zeiten entgegen.
00:13:42:08,00:13:46:05,In Sachen Auslandsvermarktung kann die Bundesliga nicht mithalten
00:13:46:07,00:13:49:24,mit den europaeischen Topligen in England oder Spanien.
00:13:51:21,00:13:53:08,Die Lottozahlen:
00:14:10:05,00:14:15:16,"Und nun die Wettervorhersage fuer morgen, Donnerstag, den 25. Mai:"
00:14:16:15,00:14:19:17,Hoher Luftdruck sorgt mit kuehler und trockener Luft
00:14:19:19,00:14:21:13,fuer meist freundliches Wetter.
00:14:21:15,00:14:24:08,Auch der Regen im Sueden laesst heute Nacht nach.
00:14:24:10,00:14:26:17,Weiter noerdlich klart es vielerorts auf.
00:14:26:19,00:14:28:11,Es bilden sich Nebelfelder.
00:14:28:13,00:14:31:03,"Im Nordwesten beginnt der Tag teilweise trueb,"
00:14:31:05,00:14:34:00,sonst oft schon freundlich mit Sonnenschein.
00:14:34:02,00:14:37:22,"Ab und zu einige, meist lockere Wolken, es bleibt aber trocken."
00:14:37:24,00:14:41:17,Nur an den Alpen sind noch einzelne Schauer unterwegs.
00:14:45:01,00:14:48:03,Dort ist stellenweise Bodenfrost moeglich.
00:14:52:20,00:14:55:19,"Ab Freitag wird es waermer, dazu viel Sonnenschein,"
00:14:55:21,00:14:59:01,im Sueden etwas wolkiger und an den Alpen lokale Schauer.
00:14:59:03,00:15:01:04,ÈAhnliches Wetter auch am Samstag.
00:15:01:06,00:15:03:20,"Am Sonntag in der Nordhaelfte wieder wolkiger,"
00:15:03:21,00:15:06:09,"aber meist trocken, sonst aendert sich wenig."
00:15:07:02,00:15:11:08,Um 22.15 Uhr fragt Aline Abboud in den tagesthemen
00:15:11:10,00:15:14:08,die Berliner Justizsenatorin Felor Badenberg:
00:15:14:11,00:15:17:21,Wie soll die Letzte Generation juristisch eingestuft werden?
00:15:17:23,00:15:20:18,Und es geht um den Widerstand der Fussballvereine
00:15:20:21,00:15:23:22,gegen die Kommerzialisierung des Sports.
00:15:23:24,00:15:26:18,Ich wuensche Ihnen einen schoenen Abend.
