Timecode In,Timecode Out,Subtitle
00:03:20:23,00:03:23:16,"Mehr Frauen als frueher trauen sich offenbar,"
00:03:23:17,00:03:27:03,haeusliche Gewalt bei der Polizei zu melden.
00:03:27:24,00:03:32:22,Das Anzeigeverhalten der Frauen hat sich hoffentlich erhoeht.
00:03:33:06,00:03:37:13,"Die Frauen, die oft einen langen Prozess mitmachen,"
00:03:37:15,00:03:41:15,"bis sie Hilfe suchen, sind bereit, das anzuzeigen."
00:03:42:09,00:03:46:16,"Die Zahlen will die Innenministerin nicht bestaetigen, kuendigt aber an:"
00:03:47:01,00:03:50:21,"Es waere gut, wenn es Staatsanwaltschaften dafuer gaebe."
00:03:50:23,00:03:53:18,All dies werden wir auf den Weg bringen.
00:03:54:02,00:03:57:22,Ich werde im Juli die neusten Zahlen vorstellen
00:03:57:24,00:03:59:24,und auch Massnahmenpakete.
00:04:00:19,00:04:04:02,"Wenn Frauen zu Hause nicht vor Gewalt geschuetzt werden,"
00:04:04:04,00:04:07:22,weil der gewalttaetige Partner nicht auszieht oder sie aufsucht:
00:04:07:24,00:04:10:17,Dann ist das Frauenhaus oft der letzte Ausweg.
00:04:10:20,00:04:12:23,"Der bleibt vielen Frauen versperrt,"
00:04:13:01,00:04:15:24,warnt Heike Herold von der Frauenhauskoordinierung.
00:04:16:16,00:04:20:16,Uns fehlen etwa 14.000 Frauenhausplaetze bundesweit.
00:04:21:16,00:04:25:06,Die stehen etwa 7000 vorhandenen Plaetzen gegenueber.
00:04:25:08,00:04:30:04,"Frauenhaeuser haben den Auftrag, von Gewalt betroffene Frauen"
00:04:30:06,00:04:33:05,"und ihre Kinder aufzunehmen, sie zu beraten."
00:04:33:07,00:04:38:06,"Das koennen wir nicht in dem Mass erfuellen, wie es erforderlich waere."
00:04:39:01,00:04:42:20,Fachleute sehen als eine der Ursachen fuer den Anstieg der Gewalt
00:04:42:22,00:04:44:00,die Corona-Krise:
00:04:44:02,00:04:47:22,"Zu beengter Wohnraum, unsichere Jobs, Zukunftsangst."
00:04:47:24,00:04:51:11,All das haette familiaere Gewalt beguenstigt.
00:04:55:02,00:04:59:01,Trotz ihrer angespannten Beziehungen wollen sich die USA und China
00:04:59:03,00:05:02:03,kuenftig auf diplomatischer Ebene besser austauschen.
00:05:02:05,00:05:03:19,US-Aussenminister Blinken
00:05:03:21,00:05:07:11,traf sich mit seinem chinesischen Amtskollegen Qin in Peking.
00:05:07:13,00:05:10:12,Beide Seiten sprachen von konstruktiven Gespraechen.
00:05:10:14,00:05:13:14,"Die beiden Grossmaechte streiten ueber Handelsfragen,"
00:05:13:16,00:05:18:19,den Status von Taiwan und Pekings Haltung zum Krieg in der Ukraine.
00:05:20:10,00:05:23:13,Schon die Bilder sind ein diplomatischer Erfolg:
00:05:23:15,00:05:27:05,Der US-Aussenminister neben seinem chinesischen Amtskollegen.
00:05:27:07,00:05:30:13,Es ist der erste Besuch eines US-Aussenministers in China
00:05:30:16,00:05:32:07,seit fuenf Jahren.
00:05:32:13,00:05:36:02,Die Beziehung zwischen den Laendern ist auf einem Tiefpunkt.
00:05:36:04,00:05:39:09,Vor seinem Abflug stellte US-Aussenminister Blinken klar:
00:05:39:22,00:05:43:10,Ein intensiver Wettbewerb erfordert nachhaltige Diplomatie.
00:05:43:13,00:05:45:13,"Um sicherzustellen, dass es nicht"
00:05:45:15,00:05:48:11,in Konfrontation oder einen Konflikt umschlaegt.
00:05:48:13,00:05:52:12,Die beiden groessten Volkswirtschaften ringen im Pazifik um Einfluss
00:05:52:14,00:05:54:16,- auch mit militaerischer Praesenz.
00:05:54:18,00:05:57:18,In den letzten Monaten kam es Beinahe-Zusammenstoesse
00:05:57:20,00:05:59:19,in der Luft und auf dem Meer.
00:06:00:00,00:06:03:16,Auch im Hightech-Bereich kaempfen beide Staaten um Vormacht.
00:06:03:18,00:06:07:01,Die USA verwehren China den Zugang zu modernsten Chips.
00:06:07:03,00:06:09:18,Huawei etwa erlitt einen Gewinneinbruch.
00:06:10:18,00:06:14:00,"Peking wollte im Vorfeld den Eindruck vermitteln,"
00:06:14:02,00:06:17:19,dass vor allem die USA an einem Treffen interessiert sei.
00:06:17:21,00:06:21:13,China duerfte aber auch wirtschaftliche Ziele verfolgen.
00:06:21:23,00:06:25:18,"Die chinesische Seite hat ein Interesse zu zeigen,"
00:06:26:00,00:06:29:06,dass diese Beziehung nicht ausser Kontrolle geraet.
00:06:29:08,00:06:32:18,"China hat gewaltige Herausforderungen zu bewaeltigen,"
00:06:32:20,00:06:35:12,insbesondere in Bezug auf seine Wirtschaft.
00:06:35:14,00:06:37:24,"Das Land moechte Investoren versichern,"
00:06:38:01,00:06:43:06,dass die geopolitischen Spannungen nicht ausser Kontrolle geraten.
00:06:45:01,00:06:48:18,"Ob Blinken morgen Chinas Staatsfuehrer Xi Jinping treffen wird,"
00:06:48:20,00:06:49:23,ist weiter offen.
00:06:50:12,00:06:53:09,Erwartungen an die Ergebnisse aus dem Treffen
00:06:53:11,00:06:55:22,hatten beide Seiten versucht zu daempfen.
00:06:55:24,00:06:58:21,"Dass die beiden Aussenminister miteinander reden,"
00:06:58:23,00:07:00:07,ist ein Fortschritt.
00:07:00:09,00:07:05:07,Der Weg zur Normalisierung der Beziehungen beider ist weit.
00:07:07:14,00:07:10:16,Die ukrainische Gegenoffensive im Osten des Landes
00:07:10:18,00:07:14:01,kommt laut britischer Geheimdienste nur langsam voran.
00:07:14:03,00:07:17:07,Die ukrainischen und die russischen Truppen erlitten
00:07:17:10,00:07:19:16,bei schweren Kaempfen hohe Verluste.
00:07:19:18,00:07:22:24,Das twitterte das Verteidigungsministerium in London.
00:07:23:01,00:07:24:24,Auch die Lage im Grenzgebiet
00:07:25:01,00:07:29:02,um die Regionalhauptstadt Belgorod ist weiter angespannt.
00:07:29:06,00:07:32:14,Anfang Juni waren einige russische Orte nahe der Grenze
00:07:32:16,00:07:36:02,stark beschossen worden. Die Region ist schwer zugaenglich.
00:07:36:04,00:07:40:00,Unsere Korrespondentin konnte sich dort ein Bild machen.
00:07:49:01,00:07:53:13,Es sind nur elf Kilometer von hier bis zur ukrainischen Grenze.
00:07:53:17,00:07:56:00,Die Gegend wurde beschossen.
00:07:56:05,00:07:58:24,ÈUber 100 Haeuser wurden getroffen.
00:08:03:03,00:08:06:10,Das ist dem Buergermeister unerklaerlich.
00:08:07:13,00:08:09:04,2014 begann es.
00:08:11:08,00:08:14:05,Ploetzlich sah man uns als Feinde.
00:08:16:01,00:08:22:23,"2014 ist das Jahr, in dem Russland die Krim annektierte."
00:08:23:02,00:08:25:01,"Hier steht ""Schutzraum""."
00:08:26:05,00:08:28:20,Solche Schilder gibt es jetzt.
00:08:29:18,00:08:31:14,Der Krieg ist hier.
00:08:32:19,00:08:34:18,Damit auch die Angst.
00:08:36:24,00:08:39:09,Die Region wird beschossen.
00:08:44:07,00:08:45:21,Man ist nervoes.
00:08:47:23,00:08:50:10,Wir setzen alle auf Koffern.
00:08:50:14,00:08:52:13,Das Leben geht weiter.
00:08:53:15,00:08:56:12,Aber die Situation ist nicht gut.
00:08:59:06,00:09:02:13,Im Sportpalast sind Leute untergekommen.
00:09:02:17,00:09:05:11,Viele sind wuetend auf den Westen.
00:09:05:20,00:09:08:23,Er habe angeblich den Krieg begonnen.
00:09:10:03,00:09:12:11,Dass Putin das zulaesst ...
00:09:14:13,00:09:17:18,"Wir dachten immer, dass er uns beschuetzt."
00:09:17:22,00:09:20:04,Niemand hat uns beschuetzt.
00:09:23:08,00:09:27:07,Man wuenscht sich wieder einen friedlichen Himmel.
00:09:31:22,00:09:36:08,Der Himmel 40 Kilometer weiter ist alles andere als friedlich.
00:09:36:12,00:09:38:15,Das wird hier verdraengt.
00:09:41:08,00:09:43:14,Die Wahlberechtigten in der Schweiz
00:09:43:16,00:09:46:10,haben fuer ein strengeres Klimagesetz gestimmt.
00:09:46:12,00:09:48:22,"59,1 % sprachen sich in einem Referendum"
00:09:48:24,00:09:51:12,fuer das Klima- und Innovationsgesetz aus.
00:09:51:14,00:09:55:10,Das soll ihr Land vor allem durch den Ausbau erneuerbarer Energien
00:09:55:12,00:09:57:18,bis 2050 CO2-neutral machen.
00:09:58:14,00:10:01:19,Befuerworter des Gesetzes feierten das Ergebnis.
00:10:01:21,00:10:05:15,Die Schweiz ist auch wegen des Abschmelzens von Alpen-Gletschern
00:10:05:17,00:10:07:09,vom Klimawandel betroffen.
00:10:09:21,00:10:12:19,Rund einen Monat nach dem verheerenden Hochwasser
00:10:12:21,00:10:16:03,in Norditalien kaempfen die Menschen noch mit den Folgen.
00:10:16:05,00:10:19:08,Binnen weniger Stunden war im Mai in manchen Gebieten
00:10:19:11,00:10:23:02,der Emilia-Romagna die Regenmenge eines halben Jahres gefallen.
00:10:23:04,00:10:25:06,Die im Winter ausgetrockneten Boeden
00:10:25:08,00:10:27:21,konnten diese Wassermassen nicht aufnehmen.
00:10:27:23,00:10:31:22,"Die Region Emilia-Romagna gilt als ""Obstgarten"" Italiens."
00:10:31:24,00:10:35:20,Die Fluten zerstoerten vielerorts grosse Teile der Anbauflaechen.
00:10:35:22,00:10:38:03,Hier ein Beispiel aus Forli.
00:10:39:19,00:10:42:16,"Roberta Bombardini laedt die wenigen Pflanzen,"
00:10:42:18,00:10:46:12,"die sie vom Hochwasser gerettet hat, in ihren Lkw."
00:10:46:16,00:10:49:06,Sie will sie auf dem Wochenmarkt anbieten.
00:10:49:09,00:10:52:10,Der groesste Teil ihres Grundstuecks und ihres Betriebs
00:10:52:12,00:10:55:02,wurden bei den Starkregen im Mai verwuestet.
00:10:55:06,00:10:58:13,Von den fuenf Gewaechshaeusern ist nichts uebriggeblieben.
00:10:58:15,00:11:00:22,Viele Teile wurden weggeschwemmt.
00:11:02:00,00:11:04:18,Der kleine Hof liegt in einer Flussbiegung.
00:11:04:20,00:11:07:21,Aufgrund des Dauerregens verwandelte sich der Fluss
00:11:07:23,00:11:10:21,"in einen gefaehrlichen Strom, der alles mitriss."
00:11:11:17,00:11:14:02,"Auf dem Wochenmarkt ist wenig los,"
00:11:14:04,00:11:17:15,viele waren bis vor Kurzem von der Aussenwelt abgeschnitten.
00:11:18:20,00:11:20:18,Wir waren 27 Tage isoliert.
00:11:20:21,00:11:22:17,Sie haben uns mit Hubschraubern
00:11:22:19,00:11:26:17,"Essen, Futter fuer die Tiere, Generatoren und Treibstoff gebracht."
00:11:27:13,00:11:30:12,Fast jeden zweiten Betrieb hat es getroffen.
00:11:30:17,00:11:33:20,Der Schaden wird auf rund 9 Mrd. Euro geschaetzt Ð
00:11:33:22,00:11:36:23,die endgueltige Hoehe ist noch nicht abzusehen.
00:11:37:08,00:11:39:20,Bei einem Besuch im Katastrophengebiet
00:11:39:22,00:11:43:00,versprach Ministerpraesidentin Meloni schnelle Hilfe.
00:11:43:02,00:11:45:24,Angekommen ist in der Landwirtschaft noch nichts.
00:11:46:01,00:11:48:22,Die Ernteausfaelle haben Folgen fuer ganz Italien.
00:11:49:14,00:11:52:17,30 % der landwirtschaftlichen Produkte Italiens
00:11:52:19,00:11:54:20,kommen aus der Emilia-Romagna.
00:11:54:22,00:11:56:14,"Wenn dieser Motor stockt,"
00:11:56:16,00:11:59:12,hat das Auswirkungen auf die ganze Wirtschaft.
00:11:59:21,00:12:02:21,Auf dem Markt sind die Preise fuer Obst und Gemuese
00:12:02:23,00:12:05:03,um ein gutes Drittel gestiegen.
00:12:07:08,00:12:10:21,Die Special Olympics World Games haben in Berlin begonnen.
00:12:10:23,00:12:13:00,Die ersten Medaillen des Turniers
00:12:13:02,00:12:15:23,gab es heute in der Rhythmischen Sportgymnastik.
00:12:16:00,00:12:19:03,Bis zum 25. Juni werden ueber 7000 Teilnehmende
00:12:19:05,00:12:22:17,mit geistiger und mehrfacher Behinderung erwartet.
00:12:22:22,00:12:25:23,Die groesste inklusive Sportveranstaltung der Welt
00:12:26:00,00:12:29:20,wurde gestern Abend im Olympiastadion eroeffnet.
00:12:32:05,00:12:33:17,So viel gute Laune
00:12:33:19,00:12:36:13,hat das Berliner Olympiastadion selten erlebt.
00:12:36:15,00:12:39:17,Die Eroeffnungsfeier der Special Olympics World Games
00:12:39:19,00:12:42:23,"gestern Abend - stimmungsvoll, bunt und inklusiv."
00:12:43:09,00:12:46:07,Sophie Renzmann entzuendet die Olympische Flamme.
00:12:46:09,00:12:48:17,Sie brennt bis zum Ende der World-Games
00:12:48:20,00:12:52:21,und mahnt zum Miteinander von Menschen mit und ohne Behinderung.
00:12:53:00,00:12:57:06,Der Einzug der 7000 Athletinnen und Athleten aus fast 200 Laendern.
00:12:57:10,00:13:00:19,Die groesste Delegation stellt der Gastgeber Deutschland
00:13:00:21,00:13:02:17,mit ueber 400 Teilnehmenden.
00:13:03:01,00:13:05:24,"Ralf Andrasch, Fussballspieler aus Neckarsulm,"
00:13:06:01,00:13:09:03,spricht den besonderen Eid der Special-Olympics.
00:13:09:19,00:13:11:01,Ich will gewinnen.
00:13:11:05,00:13:15:23,"Doch wenn ich nicht gewinnen kann, so will ich mutig mein Bestes geben."
00:13:17:11,00:13:21:01,Erste Medaillen gibt es in der Rhythmischen Sportgymnastik.
00:13:21:03,00:13:23:18,Aus Deutschland keine Turnerinnen mit dabei.
00:13:23:19,00:13:26:03,Fuer sie geht es ab morgen um Edelmetall.
00:13:26:05,00:13:28:20,Seit 1991 ist die Rhythmische Sportgymnastik
00:13:28:22,00:13:32:19,im Programm der Special-Olympics und hier nehmen auch Maenner teil.
00:13:32:21,00:13:37:00,Ansonsten alles gleich wie bei den Menschen ohne geistige Behinderung.
00:13:37:02,00:13:41:00,"Die grosse Herausforderung fuer die Athletinnen mit Lernschwaeche ist,"
00:13:41:02,00:13:44:13,"sich die Kuer zu merken, die Abfolge der einzelnen ÈUbungen."
00:13:44:15,00:13:47:20,Dazu kommt die Praesentation und der Schwierigkeitsgrad.
00:13:47:22,00:13:51:09,"Wie im Special-Olympics-Eid gesagt, wollen alle gewinnen -"
00:13:51:11,00:13:54:02,oder ihr Bestes geben und Spass haben.
00:13:56:08,00:13:59:23,Der SC Magdeburg hat die Handball Champions League gewonnen.
00:14:00:00,00:14:03:10,In Koeln setzte sich der Aussenseiter vor 20.000 Zuschauern
00:14:03:12,00:14:06:12,mit 30:29 gegen Industria Kielce aus Polen durch.
00:14:06:14,00:14:09:09,Die Entscheidung fiel in der Verlaengerung.
00:14:09:11,00:14:13:08,Nach 21 Jahren holt sich der Bundesligist aus Magdeburg
00:14:13:10,00:14:15:09,erneut Europas Handballkrone.
00:14:17:08,00:14:21:00,"Die Wettervorhersage fuer morgen, Montag, den 19. Juni:"
00:14:22:11,00:14:24:23,Auf der Vorderseite des Tiefs bei Irland
00:14:25:00,00:14:28:13,gelangt sehr feuchte Luft aus Spanien und Frankreich zu uns.
00:14:28:15,00:14:31:22,Heute Nacht breiten sich Wolken Richtung Nordosten aus.
00:14:31:24,00:14:35:15,"In der Suedwesthaelfte kommt es zu Schauern oder leichtem Regen,"
00:14:35:17,00:14:37:06,vereinzelt zu Gewittern.
00:14:37:08,00:14:39:13,"Morgen anfangs im Nordosten sonnig,"
00:14:39:15,00:14:42:10,sonst neben Sonnenschein teils dichte Wolken.
00:14:42:12,00:14:45:02,ÈOrtlich Schauer oder kraeftige Gewitter.
00:14:56:13,00:14:59:09,Am Dienstag aus Suedwesten Schauer und Gewitter.
00:14:59:11,00:15:04:01,"Die fallen teils unwetterartig aus Ð mit Starkregen, Hagel und Sturmboeen."
00:15:04:03,00:15:07:16,Am Mittwoch verlagert sich die Unwettergefahr nach Suedosten.
00:15:07:18,00:15:10:23,Am Donnerstag sind wieder weite Landesteile betroffen.
00:15:12:19,00:15:16:12,Um 22.45 Uhr geht es bei Caren Miosga in den tagesthemen
00:15:16:14,00:15:20:01,um illegale und legale Migration aus Tunesien.
00:15:20:13,00:15:24:12,"Und wir portraetieren eine geistig beeintraechtigte Kugelstosserin,"
00:15:24:14,00:15:27:02,die bei den Special Olympics startet.
00:15:27:15,00:15:30:01,Ihnen noch einen schoenen Abend.
