Timecode In,Timecode Out,Subtitle
00:02:20:19,00:02:25:16,Zur gleichen Zeit im Bundestag ein Daempfer fuer Habeck und seine Arbeit.
00:02:26:01,00:02:30:11,Noch steht das Heizungsgesetz nicht auf der Tagesordnung.
00:02:32:00,00:02:35:13,"Dafuer muss sich dieses Gesetz fundamental aendern,"
00:02:37:21,00:02:39:07,es muss gut werden.
00:02:44:09,00:02:47:02,Das Gesetz wird 2024 in Kraft treten.
00:02:50:12,00:02:55:06,"Es wird nicht besser, wenn wir die Entscheidung in den Herbst vertagen."
00:02:55:21,00:02:59:21,Die CDU nimmt das Gesetz zum Anlass fuer eine Fundamentalkritik.
00:03:00:14,00:03:03:07,"Die Koaltion darf sich nicht wundern,"
00:03:03:09,00:03:07:10,wenn es immer mehr Proteste aus der Bevoelkerung gibt.
00:03:17:04,00:03:19:03,"Wenig spaeter, neuer Versuch."
00:03:19:11,00:03:22:24,Die Ampel verhandelt hinter den Kulissen weiter.
00:03:26:11,00:03:29:20,Lindner beraet sich mit seinen Leuten - gut gelaunt.
00:03:30:19,00:03:34:23,"Kurze Zeit spaeter sickert durch, dass Heizungsgesetz kommt."
00:03:36:07,00:03:40:22,"Habeck erklaert, welche Zugestaendnisse sie dafuer machen mussten."
00:03:42:07,00:03:44:24,Die FDP freut sich ueber Lockerungen.
00:03:48:08,00:03:52:06,"Es bestand die Sorge, dass Gasheizungen ab dem naechsten Jahr"
00:03:52:22,00:03:55:15,nicht mehr eingebaut werden koennen.
00:04:00:19,00:04:04:20,Der Kanzler heute Abend im Kreise der Sozialdemokraten.
00:04:09:20,00:04:12:13,Heute hat es sich zu Ende geruckelt.
00:04:12:23,00:04:15:15,Wir haben eine Verstaendigung erzielt.
00:04:18:16,00:04:21:13,Aus meiner Sicht ein wichtiger Schritt.
00:04:22:02,00:04:24:23,Auch Habeck hat noch einen Termin.
00:04:25:15,00:04:30:11,"Er laesst ausrichten, der Kern seines Gesetzes sei erhalten geblieben."
00:04:35:05,00:04:39:05,Die Gruenen-Fraktionschefin Katharina Droege ist uns nun zugeschaltet
00:04:39:07,00:04:43:06,"von dem Ort, wo die Gruenen heute 40 Jahre Bundestagsfraktion feiern."
00:04:43:08,00:04:44:20,Guten Abend Frau Droege.
00:04:45:01,00:04:46:18,Einen schoenen guten Abend.
00:04:46:23,00:04:51:08,"Was in den Fraktionen nicht klappte, mussten die Chefs richten."
00:04:51:10,00:04:54:11,Geht es in dieser Koalition nur noch mit Drama?
00:04:57:07,00:04:59:04,"Wir haetten uns gewuenscht,"
00:04:59:06,00:05:03:00,dass wir frueher zu einer Entscheidung gekommen waeren.
00:05:04:07,00:05:08:09,"Wir Gruenen haben immer gesagt, der parlamentarische Prozess beginnt,"
00:05:08:11,00:05:11:14,wenn die Abgeordneten mit der Arbeit anfangen.
00:05:12:08,00:05:16:10,Es war in dieser Koalition ein etwas komplizierterer Weg.
00:05:16:15,00:05:19:21,"Ich freue mich, dass wir es geschafft haben,"
00:05:19:23,00:05:22:16,einen Meilenschritt fuer den Klimaschutz.
00:05:22:17,00:05:23:22,Jetzt bringen wir
00:05:23:24,00:05:26:09,das Gebaeudeenergiegesetz wirklich voran.
00:05:26:11,00:05:30:08,"Es sieht so aus, als sei vor allem der gruene Minister Habeck"
00:05:30:10,00:05:32:14,in die Fraktionen zitiert worden.
00:05:32:16,00:05:36:18,"Von seinem urspruenglichen Gesetz ist nicht mehr viel uebrig, oder?"
00:05:38:22,00:05:42:09,Doch. Der urspruengliche und der neue Gesetzentwurf
00:05:42:11,00:05:47:13,"haben beide das Ziel, dass neue Heizungen klimaneutral sind."
00:05:51:10,00:05:55:10,"Es gab von vornherein verschiedene Optionen,"
00:05:55:12,00:05:58:05,wie das realisiert werden kann.
00:05:58:12,00:06:03:03,Sei es durch Fernwaerme oder die viel diskutierte Waermepumpe.
00:06:04:03,00:06:06:22,"Das war ein Punkt, der der FDP wichtig war,"
00:06:06:24,00:06:10:04,den wir ein wenig gestaerkt haben.
00:06:10:06,00:06:13:15,"Der zweite Punkt, der uns Gruenen sehr wichtig war,"
00:06:13:24,00:06:18:09,ist das Thema soziale Unterstuetzung von Menschen.
00:06:19:20,00:06:24:23,Die Bundesregierung hat eine sozial gestaffelte Foerderung vorgesehen.
00:06:25:03,00:06:27:13,Das wollen wir ausbauen.
00:06:32:24,00:06:37:13,"Das Ziel hat sich nicht geaendert, der Weg dorthin aber sehr wohl."
00:06:37:15,00:06:40:06,Der Staat soll in Vorleistung gehen.
00:06:40:08,00:06:43:01,Es gibt keine Vorgaben beim Heizungstausch
00:06:43:03,00:06:45:21,bis eine kommunale Waermeplanung da ist.
00:06:45:23,00:06:48:16,"Es gibt mehr Technologie-Offenheit,"
00:06:48:18,00:06:52:19,von der Waermepumpe als alleiniger Loesung ist nicht mehr die Rede.
00:06:52:21,00:06:55:16,Hat die FDP dieses Gesetz besser gemacht?
00:06:58:24,00:07:02:23,Das Gesetz hat sich nie alleine auf die Waermepumpe konzentriert.
00:07:03:00,00:07:05:21,"Es gab von vornherein acht Erfuellungsoptionen,"
00:07:05:23,00:07:09:00,wie man die klimaneutrale Heizung schaffen kann.
00:07:09:02,00:07:11:15,Es wird weiterhin ab 2024 gelten.
00:07:13:24,00:07:18:06,Wir haben uns jetzt verstaendigt auf eine Entscheidungszeit.
00:07:18:18,00:07:23:17,"Bis eine kommunale Waermeplanung, spaetestens 2028, vorliegt,"
00:07:23:19,00:07:27:09,haben die Menschen die Moeglichkeit zu warten.
00:07:27:17,00:07:30:16,Kommt die Fernwaerme in meinem Stadtteil?
00:07:30:18,00:07:33:07,Ist es ein Wasserstoffquartier?
00:07:33:13,00:07:37:00,Da sind mehr Entscheidungsoptionen moeglich.
00:07:37:04,00:07:40:20,"Heizungen, die in diesem Zeitraum eingebaut werden,"
00:07:40:22,00:07:45:02,"muessen bei Vorliegen der kommunalen Waermeplanung, diese erfuellen."
00:07:45:04,00:07:49:00,"Deswegen haben wir gesagt, das ist kein Weniger an Klimaschutz."
00:07:49:02,00:07:52:01,"Die Heizungen muessen klimaneutral sein,"
00:07:52:03,00:07:55:12,bzw. 60 Prozent Erneuerbare enthalten.
00:07:59:01,00:08:03:24,Es war ein massiver Streit. Wie selbstkritisch schauen Sie auf den?
00:08:04:01,00:08:07:00,"Die Gruenen verlieren gerade massiv in den Umfragen,"
00:08:07:02,00:08:11:08,weil sie die wirtschaftlichen ÈAngste der Hausbesitzer unterschaetzt haben.
00:08:11:10,00:08:15:04,"Glauben Sie, dass Sie die Menschen jetzt wieder mehr ueberzeugen?"
00:08:15:05,00:08:17:08,"Es war ein wichtiges Signal,"
00:08:17:10,00:08:20:16,dass die drei Fraktionsvorsitzenden gemeinsam sprachen.
00:08:20:18,00:08:24:17,"Das ist, was die Ampel unterstuetzt und im Sommer beschliessen wird."
00:08:24:20,00:08:27:24,"Auf der anderen Seite verstehe ich, dass die Menschen"
00:08:28:01,00:08:31:16,keinen Streit der Koalition zu dem Thema mehr hoeren moechten.
00:08:31:18,00:08:34:09,"Es ist gut, dass wir das jetzt geklaert haben."
00:08:34:11,00:08:36:10,Wir schaffen Planungssicherheit.
00:08:36:13,00:08:38:24,Das Gesetz tritt ja bald in Kraft.
00:08:39:01,00:08:42:17,"Die Menschen wissen dann, was auf sie zukommt."
00:08:43:00,00:08:46:18,"Frau Droege, was lernen die Gruenen daraus?"
00:08:47:18,00:08:52:08,"Klimaschutz wollen alle, aber nicht wenn es zu viel kostet."
00:08:52:10,00:08:56:04,Was heisst das zukuenftig fuer gruene Klimapolitik?
00:08:58:05,00:09:02:20,"Ich kann nachvollziehen, dass Menschen bei einer neuen Heizung"
00:09:02:22,00:09:06:18,"wissen moechten, ob sie die bezahlen koennen."
00:09:06:20,00:09:10:18,"Es waere gut gewesen, wenn neben dem Gesetzentwurf"
00:09:10:20,00:09:15:03,auch das Konzept zur sozialen Unterstuetzung da gewesen waere.
00:09:15:09,00:09:17:05,"Wenn das da gewesen waere,"
00:09:17:07,00:09:22:03,haetten wir viele Fragen der Menschen beantworten koennen.
00:09:22:05,00:09:28:14,"Wenn es um Veraenderung geht, muessen wir auch die Finanzierung beachten."
00:09:36:06,00:09:39:06,Das zeigt ein grundsaetzliches Dilemma.
00:09:39:12,00:09:43:13,"Vollgas fuer den Klimaschutz und gleichzeig bremsen,"
00:09:43:15,00:09:46:10,um die Menschen nicht zu ueberfordern.
00:09:46:15,00:09:48:10,Wie gehen Sie damit um?
00:09:51:08,00:09:57:05,"Die Klimakrise ist so aktuell, dass wir die Lebenszeit einer Heizung"
00:09:57:07,00:10:00:20,"nicht mehr haben, um die Ziele zu erreichen."
00:10:01:05,00:10:05:12,"Die Heizung haelt 30 Jahre, so viele Jahre haben wir nicht mehr."
00:10:05:14,00:10:07:21,Wir muessen dringend handeln.
00:10:07:23,00:10:10:17,Wir muessen die Menschen mitnehmen.
00:10:10:18,00:10:16:04,"Wir foerdern auch, dass sich Menschen eine Heizung leihen koennen,"
00:10:17:10,00:10:21:20,wenn Sie die Anschaffungskosten nicht tragen wollen.
00:10:22:20,00:10:27:08,"Wir bekommen die Rueckmeldung, dass die Menschen sagen,"
00:10:27:10,00:10:30:17,sie moechten Teil dieser Waermewende sein.
00:10:30:23,00:10:35:04,"Wenn ihr beantwortet, wie es geht, bin ich gerne dabei."
00:10:36:07,00:10:39:15,Das sagt die Fraktionschefin der Gruenen Katharina Droege.
00:10:39:17,00:10:40:21,Vielen Dank.
00:10:44:08,00:10:47:11,Zur spaeten Einigung der Bundesregierung
00:10:47:13,00:10:51:18,hat Oliver Sallet vom Hessischen Rundfunk folgende Meinung.
00:10:53:11,00:10:54:17,Was fuer ein Drama.
00:10:54:19,00:10:58:15,Auf den letzten Druecker haben sich die Koalitionspartner geeinigt.
00:10:58:17,00:11:00:23,Doch der Schaden fuer die Ampel bleibt.
00:11:01:00,00:11:04:03,"Monatelang wurde verhandelt, verworfen, zugestimmt -"
00:11:04:05,00:11:05:24,und dann wieder hinterfragt.
00:11:06:01,00:11:08:24,"Millionen Buerger wurden verunsichert, ueberfordert."
00:11:09:01,00:11:12:01,"Die rechtsextreme AfD profitiert nun in einem Masse,"
00:11:12:04,00:11:13:10,das historisch ist.
00:11:13:12,00:11:15:18,Dabei war man sich im Grunde einig:
00:11:15:20,00:11:18:15,Der Gebaeudesektor hat einen erheblichen Anteil
00:11:18:17,00:11:20:05,an den CO2-Emissionen.
00:11:20:07,00:11:24:12,"Fossile Brennstoffe, bis vor kurzem zu einem grossen Teil aus Russland,"
00:11:24:14,00:11:25:16,muessen weg.
00:11:25:23,00:11:29:16,"Stattdessen mehr erneuerbare Energien, mehr Unabhaengigkeit."
00:11:29:20,00:11:33:21,"Umso bedauerlicher, dass sich diese ""Koalition des Fortschritts"""
00:11:33:23,00:11:37:13,an ihrem zentralen Grundversprechen immer wieder verschluckt.
00:11:37:15,00:11:39:02,Einigung hin oder her -
00:11:39:04,00:11:41:16,das ist keine Politik des Fortschritts.
00:11:41:18,00:11:44:05,Diese Entwicklung birgt Instabilitaet.
00:11:44:08,00:11:48:07,Sie nimmt in ihren Folgeerscheinungen auch bedrohliche Ausmasse an.
00:11:48:09,00:11:50:06,Erst gestern
00:11:50:08,00:11:53:22,lud der Wirtschaftsminister zu einem Fernwaermegipfel.
00:11:53:24,00:11:56:21,"Vor allem Grossstadtwohnungen koennten profitieren,"
00:11:56:23,00:11:59:23,so soll es auch im Gesetz beruecksichtigt werden.
00:12:00:00,00:12:01:09,Warum nicht gleich so?
00:12:01:11,00:12:03:19,Eine kommunale Waermeplanung soll kommen
00:12:03:21,00:12:06:20,und vor allem fuer bereits bestehende Gebaeude gelten.
00:12:06:22,00:12:07:24,Das ist richtig.
00:12:08:01,00:12:11:00,Doch die Ampel haette sich viel ÈArger sparen koennen:
00:12:11:02,00:12:12:19,"Wenn sie sich geeinigt haette,"
00:12:12:21,00:12:15:24,bevor sie das Gesetz im April durchs Kabinett brachte.
00:12:16:02,00:12:20:06,Der heutige Tag weckt Erinnerungen an das Chaos der Gasumlage im Sommer.
00:12:20:08,00:12:23:24,"Ebenfalls erst beschlossen, dann, nach Kritik, wieder gekippt."
00:12:24:01,00:12:27:04,"So bleibt beim Gebaeudeenergiegesetz ein Beigeschmack,"
00:12:27:06,00:12:29:21,den diese Ampelregierung immer wieder hatte:
00:12:29:23,00:12:33:02,"Gute Ideen im Kern, doch oft zu spaet, zu undurchdacht,"
00:12:33:04,00:12:37:03,schlecht kommuniziert und am Ende bleiben mehr Fragen als Antworten.
00:12:38:02,00:12:40:03,Die Meinung von Oliver Sallet.
00:12:41:01,00:12:43:15,Es ist der privateste Ort ueberhaupt.
00:12:43:17,00:12:47:20,"Und so ist es mindestens kurios, dass Donald Trump ausgerechnet dort"
00:12:47:22,00:12:52:07,kistenweise Dokumente mit brisanten Informationen aufbewahrte.
00:12:53:08,00:12:57:13,Geheimnisse zum Wohl und Wehe der Nation - auf der Toilette.
00:12:58:10,00:13:01:06,"So geheime Dokumente, dass nun die USA"
00:13:01:08,00:13:04:20,klagen gegen ihren ehemaligen Praesidenten.
00:13:06:12,00:13:09:20,Dem koennte eine mehrjaehrige Haftstrafe drohen.
00:13:09:22,00:13:13:05,Donald Trump musste sich vor knapp anderthalb Stunden
00:13:13:06,00:13:15:12,im Gericht in Miami einfinden.
00:13:15:17,00:13:20:15,"Zuvor rief er seine Anhaenger auf, gegen diese Anklage zu protestieren."
00:13:20:17,00:13:21:20,Bettina Scharkus.
00:13:25:15,00:13:27:08,Aus allen Teilen des Landes
00:13:27:10,00:13:30:08,haben sich die Anhaenger Donald Trumps aufgemacht.
00:13:30:10,00:13:33:09,Vor dem Gerichtsgebaeude in der Innenstadt von Miami
00:13:33:11,00:13:36:10,versammeln sich weniger Demonstranten als gedacht.
00:13:36:12,00:13:40:10,"Aber die sind laut und ueberzeugt, der Ex-Praesident sei unschuldig."
00:13:41:05,00:13:43:00,Das ist ein trauriger Tag.
00:13:43:02,00:13:47:12,"Ich kann das alles nicht glauben, das ist der schlimmste Tag heute."
00:13:47:24,00:13:51:12,"Trump ist ein Millionaer, der alles gibt fuer Amerika."
00:13:54:01,00:13:56:24,"Er war der groesste Praesident, den wir je hatten."
00:13:57:01,00:13:58:19,Wir stehen hinter ihm.
00:14:01:01,00:14:05:00,Vor wenigen Stunden faehrt der 76-Jaehrige ins Gericht.
00:14:05:24,00:14:09:17,Sein Ton wurde in den letzten Tagen noch aggressiver.
00:14:09:22,00:14:12:02,In den sozialen Medien schimpft er
00:14:12:04,00:14:16:04,ueber das angeblich korrupte amerikanische Justizministerium.
00:14:16:17,00:14:21:04,Fuer Trump ist das Verfahren eine politische Hexenjagd gegen ihn.
00:14:23:00,00:14:26:16,Wir sind an einem Wendepunkt der amerikanischen Geschichte.
00:14:26:18,00:14:31:05,Sich mit einem Verfahren gegen einen politischen Gegner
00:14:31:07,00:14:34:18,"zu wenden, sieht man sonst nur in Diktaturen."
00:14:36:15,00:14:38:20,Darum geht es bei der Anklage:
00:14:39:00,00:14:44:04,In seinem Anwesen in Florida fanden Ermittler bei einer Razzia
00:14:44:06,00:14:47:21,stapelweise Kisten mit Regierungsdokumenten.
00:14:48:21,00:14:52:13,Er soll unter anderem streng vertrauliche Militaerakten
00:14:52:15,00:14:56:21,"illegal aufbewahrt haben, so einer der ueber 30 Anklagepunkte."
00:14:57:12,00:15:01:14,Der Prozessbeginn mitten im Vorwahlkampf um das Praesidentenamt
00:15:01:16,00:15:03:13,polarisiert die Bevoelkerung.
00:15:03:14,00:15:06:18,Ob er Trumps Image ankratzen wird: unklar.
00:15:08:10,00:15:10:22,Das Verfahren kann ihm schaden.
00:15:11:02,00:15:14:16,"Es kann Menschen beeinflussen, die ihn sowieso nicht moegen,"
00:15:14:18,00:15:17:06,"oder auch Waehler, die unentschieden sind."
00:15:17:08,00:15:20:06,"Aber fuer diejenigen, die ihn sowieso gut finden,"
00:15:20:08,00:15:24:11,ist das Verfahren ein weiteres Beispiel fuer die Hexenjagd.
00:15:27:06,00:15:30:06,"Doch die Auseinandersetzung koennte Folgen haben,"
00:15:30:09,00:15:32:07,weit ueber Donald Trump hinaus.
00:15:32:09,00:15:35:01,Sie koennte die traditionsreiche US-Demokratie
00:15:35:03,00:15:39:08,mir ihren Kontrollinstanzen ins Schlingern bringen.
00:15:40:17,00:15:45:23,"Das wirft Fragen auf, ob der Staat in diesem Fall korrekt handelt."
00:15:46:03,00:15:51:21,"Manche sagen, Amerika ist auf dem Weg zu einer einer Bananenrepublik."
00:15:55:11,00:15:59:21,Das Verfahren gegen Donald Trump kann Jahre dauern.
00:16:03:04,00:16:05:19,Donald Trump koennte Gefaengnis drohen.
00:16:05:21,00:16:07:13,Kerstin Klein in Miami:
00:16:07:15,00:16:10:15,Koennte er auf einem moeglichen Weg ins Gefaengnis
00:16:10:17,00:16:13:14,noch den Umweg uebers Weisse Haus schaffen?
00:16:16:23,00:16:18:05,Das ist moeglich.
00:16:19:03,00:16:23:13,"Seine Anwaelte werden alles daran setzen, den Prozess zu verzoegern."
00:16:24:20,00:16:30:07,"Selbst wenn es einen schnellen Prozess gaebe,"
00:16:31:00,00:16:33:21,"ist nicht klar, ob er verurteilt wird."
00:16:36:20,00:16:39:22,"Sein eigener Justizminister sagte am Wochenende,"
00:16:40:11,00:16:43:24,"wenn nur die Haelfte wahr ist, waere Trump erledigt."
00:16:47:05,00:16:51:07,"Den Prozess fuehrt eine Richterin, die von ihm ernannt wurde."
00:16:56:17,00:17:00:20,"Wenn er verurteilt wird, wird es Ihnen nicht daran hindern,"
00:17:01:05,00:17:04:01,fuer das Praesidentenamt zu kandidieren.
00:17:06:14,00:17:11:05,Schlechte Schlagzeilen haben Trump oft genutzt - hier auch?
00:17:14:09,00:17:18:14,Bei den eigenen Anhaengern schliessen sich die Reihen.
00:17:24:18,00:17:29:03,Er wird noch heute Abend in einem seiner Golfclubs auftreten.
00:17:31:13,00:17:35:01,Er wird sich als Opfer der Biden-Regierung benennen.
00:17:38:10,00:17:43:14,Er koennte mit dieser Opferrolle Kandidat seiner Partei werden.
00:17:45:01,00:17:48:09,Er muesse sich aber auch gegen Biden behaupten.
00:17:51:01,00:17:54:10,Viele Waehler fuehlen sich vor den Kopf gestossen.
00:17:57:21,00:18:01:20,Er hat die nationale Sicherheit der USA gefaehrdet.
00:18:04:21,00:18:06:19,Das kommt nicht gut an.
00:18:08:11,00:18:10:11,"Vielen Dank, Kerstin Klein."
00:18:14:03,00:18:16:22,"Die Frage, wer 2024 die US-Wahlen gewinnt,"
00:18:16:24,00:18:19:22,ist auch nicht unerheblich fuer die Ukraine.
00:18:19:24,00:18:23:17,Die Militaerhilfe aus den USA koennte mit einem neuen Praesidenten
00:18:23:20,00:18:26:12,deutlich zurueckgehen oder gar versiegen.
00:18:26:23,00:18:30:20,"Die Ukraine duerfte also versuchen, solange sie Unterstuetzung"
00:18:30:24,00:18:35:01,"aus den USA bekommt, so viele Gebiete wie moeglich zu befreien."
00:18:35:06,00:18:38:02,Wenige Tage nach dem Start der Grossoffensive
00:18:38:04,00:18:42:08,hat die Armee bereits einzelne Orte zurueckerobert.
00:18:43:16,00:18:45:24,Doch das sind erst kleine Schritte
00:18:46:01,00:18:49:10,angesichts einer ueber 1200 km langen Front.
00:18:50:24,00:18:52:22,Darko Jarkovlevic.
00:18:57:10,00:19:00:13,"Leichen werden abtransportiert, wieder einmal."
00:19:00:18,00:19:04:15,"Mindestens elf Menschen kommen ums Leben, in Krywji Rih,"
00:19:04:17,00:19:07:15,der Heimatstadt von Praesident Selenskyj.
00:19:07:17,00:19:10:07,Mindestens 28 Menschen werden verletzt.
00:19:10:17,00:19:12:14,Das Gebaeude Ð ein Wohnhaus.
00:19:12:24,00:19:16:12,Getroffen in der vergangenen Nacht von russischen Raketen.
00:19:16:14,00:19:17:16,Wieder einmal.
00:19:18:14,00:19:21:22,Wie soll man das ertragen? Das ist so bitter.
00:19:22:05,00:19:26:11,Jetzt verstehe ich all das Leid der Opfer in der Ukraine.
00:19:27:12,00:19:29:23,Bald schon 500 Tage Krieg.
00:19:31:03,00:19:32:13,Nirgendwo im Land
00:19:32:15,00:19:36:16,sind die Menschen sicher vor den brutalen Angriffen Russlands.
00:19:36:18,00:19:38:00,Wann hoert das auf?
00:19:38:18,00:19:41:20,"Das wissen auch diese ukrainischen Soldaten nicht,"
00:19:41:22,00:19:45:22,die hier von einer Kamera der ukrainischen Armee gefilmt werden.
00:19:45:24,00:19:49:00,Zentral in solchen Videos: die ukrainische Flagge.
00:19:49:02,00:19:50:05,Die Botschaft:
00:19:50:07,00:19:53:12,Wir haben eine russisch besetzte Ortschaft befreit.
00:19:53:13,00:19:57:15,ÈAhnlich seien in anderen Doerfern Russen zurueckgedraengt worden.
00:19:59:20,00:20:01:19,Im Moment koennen wir sagen:
00:20:01:21,00:20:06:06,Die Gegenoffensive hat begonnen und ist in der ersten Phase.
00:20:07:07,00:20:11:14,Es wird die Abwehr der russischen Truppen getestet.
00:20:12:02,00:20:17:03,Eine gross angelegte Gegenoffensive hat noch nicht begonnen.
00:20:22:01,00:20:25:08,Unterdessen tauchen auch solche Videos auf:
00:20:25:19,00:20:27:06,Beschaedigte Panzer.
00:20:27:15,00:20:29:14,Auf Russisch ist zu hoeren:
00:20:29:16,00:20:32:18,Das sind doch die deutschen Leopard-Panzer.
00:20:33:03,00:20:34:24,Und hier auch ein Bradley.
00:20:35:15,00:20:38:04,Bradley aus amerikanischer Produktion.
00:20:38:09,00:20:40:06,Moskau will damit belegen:
00:20:40:08,00:20:43:10,"In die Ukraine gelieferte Waffen, auch der Leopard,"
00:20:43:13,00:20:45:15,seien von Russen erbeutet worden.
00:20:45:17,00:20:46:22,"Doch, stimmt das?"
00:20:47:01,00:20:49:15,Eine unabhaengige ÈUberpruefung steht aus.
00:20:49:19,00:20:52:24,Fuer Militaerfachmann Oleg Zhdanov ist jedenfalls klar:
00:20:56:22,00:20:59:15,Normalerweise sind bei Offensivoperation
00:20:59:17,00:21:01:23,bis zu 30 % Verluste zu beklagen.
00:21:02:00,00:21:05:07,Ich spreche allerdings von Verwundeten und Gefallenen.
00:21:05:09,00:21:07:01,So wird das berechnet.
00:21:07:03,00:21:09:11,"Hoehere Verluste, etwa 50 %, bedeuten"
00:21:09:13,00:21:13:21,dass die Offensive der Ukraine nicht erfolgreich sein wird.
00:21:21:18,00:21:23:07,"Noch stehe sie bevor,"
00:21:23:09,00:21:26:11,die grosse Schlacht um russisch besetzte Gebiete.
00:21:26:13,00:21:30:24,"Viele Risiken Ð nicht kalkulierbar, etwa fuer das AKW Saporischschja."
00:21:32:23,00:21:34:17,Es finden Kaempfe statt.
00:21:35:00,00:21:36:08,"Wir sind besorgt,"
00:21:36:10,00:21:39:18,dass es Treffer auf das AKW geben koennte.
00:21:40:07,00:21:44:12,"Treffer, die wir schon ohne die ukrainische Gegenoffensive"
00:21:44:14,00:21:45:18,gehabt haben.
00:21:45:22,00:21:49:04,"Umso mehr sind wir besorgt, weil wir all diese Kaempfe"
00:21:49:06,00:21:52:11,"in AKW-Naehe sehen, wo etwas passieren koennte."
00:21:53:10,00:21:57:21,"Grossi will das AKW inspizieren, nach dem Dammbruch in der Naehe."
00:21:57:23,00:22:02:11,"Ist auf dem Weg Richtung Front, weil dort in der Naehe das AKW steht."
00:22:02:17,00:22:05:08,Und in der Region: immer wieder Kaempfe.
00:22:06:12,00:22:09:10,Und die Gegenoffensive hat erst begonnen.
00:22:12:02,00:22:15:22,"Die Maedchen tragen Roecke, die Jungs haben die Hosen an."
00:22:15:24,00:22:19:14,Diese Vorstellung der Geschlechter kennen wir schon lange.
00:22:19:16,00:22:22:23,Wissen inzwischen aber: Das geht auch vielfaeltiger.
00:22:23:05,00:22:27:01,"Die starren Geschlechterrollen aufbrechen,"
00:22:27:03,00:22:30:20,dass sich Jungs etwa auch wie Maedche kleiden koennen sollen:
00:22:30:22,00:22:33:17,Das liegt zwei Drag-Kuenstlern am Herzen.
00:22:33:19,00:22:35:22,"Drag heisst ""dressed as a girl""."
00:22:36:04,00:22:38:21,Und diese beiden Drags wollten genau das
00:22:38:23,00:22:41:24,Kindern ab vier Jahren in Muenchen vermitteln.
00:22:42:03,00:22:46:22,"Nur hat das nicht allen gefallen, erst recht nicht in Wahlkampfzeiten."
00:22:47:02,00:22:49:22,Wie eine Kinderlesung zum Politikum wird:
00:22:49:24,00:22:51:07,Moritz Steinbacher.
00:22:53:17,00:22:56:11,"Von einer Kinder-Lesung, war nichts zu spueren."
00:22:56:12,00:22:59:07,Die Stadtteil-Bibliothek in Muenchen-Bogenhausen
00:22:59:09,00:23:02:09,war umringt von rund 700 Demonstranten laut Polizei.
00:23:02:12,00:23:06:06,"Die meisten davon waren dem Aufruf von ""Muenchen ist bunt"" gefolgt."
00:23:06:08,00:23:08:05,Weniger Zulauf hatte die AfD.
00:23:09:02,00:23:11:20,Ich bin gegen diese fruehe Sexualisierung.
00:23:12:01,00:23:14:05,Ein Kind braucht seine Zeit.
00:23:16:14,00:23:20:03,Ich geh mit meiner Tochter auf die Drag-Lesung.
00:23:25:13,00:23:29:10,"Waehrend Drag-Kuenstler drinnen Kinderbuecher ueber Diversitaet lasen,"
00:23:29:12,00:23:31:18,wachten draussen 200 Polizeibeamte.
