Timecode In,Timecode Out,Subtitle
00:02:19:12,00:02:21:03,Das ist eine Hausnummer.
00:02:21:07,00:02:24:04,Fuer den Bund verhandelt Innenministerin Faeser.
00:02:24:08,00:02:28:10,"Sie zeigte sich zuversichtlich, dass es zu einer Loesung kommt."
00:02:28:14,00:02:32:05,Ansonsten koennte es einen flaechendeckenden Arbeitskampf geben.
00:02:33:08,00:02:36:15,Im Tarifstreit des Flughafen-Sicherheitspersonals
00:02:36:18,00:02:39:18,sind fuer Montag weitere Warnstreiks angekuendigt.
00:02:39:21,00:02:43:06,Betroffen ist diesmal der Hauptstadtflughafen BER.
00:02:43:20,00:02:46:17,Die Gewerkschaft ver.di fordert hoehere Zuschlaege
00:02:46:20,00:02:50:08,"fuer Nacht-, Sonn- und Feiertagsschichten sowie ÈUberstunden."
00:02:50:11,00:02:52:16,"Die Beschaeftigten sind aufgerufen,"
00:02:52:19,00:02:56:00,von 3.30 Uhr bis Mitternacht die Arbeit niederzulegen.
00:02:56:03,00:03:00:04,Dadurch koennen am Montag keine Passagierfluege starten.
00:03:01:18,00:03:04:23,Die FDP will sich von den Koalitionspartnern abgrenzen
00:03:05:01,00:03:07:12,und Eigenstaendigkeit demonstrieren:
00:03:07:16,00:03:10:21,Mit einem wirtschafts- und wachstumsfreundlichen Profil.
00:03:10:23,00:03:14:16,Am zweiten Tag ihres Parteitages verabschiedeten die Liberalen
00:03:14:21,00:03:17:14,einen entsprechenden Leitantrag des Vorstands.
00:03:17:18,00:03:20:17,Darin wurden die roten Linien bekraeftigt.
00:03:20:21,00:03:23:04,Dazu zaehlen ein Nein zu Steuererhoehungen
00:03:23:08,00:03:25:06,und ein Ja zur Schuldenbremse.
00:03:25:10,00:03:26:24,Widerstand formierte sich
00:03:27:03,00:03:30:13,gegen das vom Bundeskabinett beschlossene Heizungsgesetz.
00:03:31:07,00:03:33:24,Frank Schaeffler von der FDP Ostwestfalen-Lippe
00:03:34:01,00:03:35:04,hat heute viel vor:
00:03:35:08,00:03:37:17,Seine Partei soll ein Zeichen setzen
00:03:37:21,00:03:41:03,gegen das geplante Gesetz zum Austausch von Heizungen.
00:03:42:07,00:03:45:05,Den Gesetzesentwurf hatte das Kabinett gebilligt -
00:03:45:07,00:03:46:24,mit Vorbehalt der FDP.
00:03:48:10,00:03:52:00,Wir wollen das Gebaeude-Energiegesetz von Robert Habeck
00:03:52:05,00:03:54:08,vom Kopf auf die Fuesse stellen.
00:03:57:05,00:03:59:23,"Konkret will er, dass ÈOl- und Gasheizungen"
00:04:00:02,00:04:04:03,auch weiterhin in neuen und alten Haeusern eingebaut werden duerfen.
00:04:04:07,00:04:05:24,Das beschaeftige hier viele.
00:04:06:03,00:04:07:04,Am Nachmittag
00:04:07:05,00:04:10:24,kommt sein Dringlichkeitsantrag auf die grosse Buehne.
00:04:12:22,00:04:16:06,"Wir sollten den Menschen ueberlassen, worin sie investieren"
00:04:16:10,00:04:18:02,und nicht sie bevormunden.
00:04:18:06,00:04:21:16,Das muss die liberale Botschaft dieses Parteitages sein.
00:04:21:20,00:04:23:16,Ich bitte um Unterstuetzung.
00:04:23:23,00:04:25:17,Dann wird abgestimmt.
00:04:26:22,00:04:30:02,* Dann ist der Antrag insgesamt angenommen. *
00:04:33:21,00:04:35:13,Freude bei Frank Schaeffler.
00:04:35:15,00:04:36:18,Die Abstimmung:
00:04:36:20,00:04:38:00,Ein Auftrag an sich
00:04:38:02,00:04:41:01,und die anderen FDP-Abgeordneten im Bundestag.
00:04:41:21,00:04:45:02,"Jetzt konzentrieren wir uns darauf, was moeglich ist."
00:04:45:05,00:04:47:01,Z.B. neben der Waermepumpe
00:04:47:03,00:04:51:02,"Gasheizungen, die Wasserstoff verbrennen koennen."
00:04:52:10,00:04:55:00,Fuer viele Delegierte hier auf dem Parteitag
00:04:55:05,00:04:57:02,ist es ein wichtiges Zeichen:
00:04:57:06,00:05:00:13,Es gibt auch eine FDP ausserhalb der Ampel-Koalition.
00:05:00:17,00:05:04:13,Das Heizungs-Thema: Symbol fuer die Handschrift der FDP.
00:05:04:17,00:05:08:04,Aber auch in Sachen Gen-Technologie oder Strassennetz-Ausbau.
00:05:08:08,00:05:13:03,"Vieles, was heute beschlossen wurde, steht kontraer zum Koalitionspartner"
00:05:13:08,00:05:14:13,Die Gruenen.
00:05:15:19,00:05:20:02,Russland will mehr als 20 deutsche Diplomaten des Landes verweisen.
00:05:20:06,00:05:24:20,"Der Schritt sei eine Reaktion auf eine ""massenhafte Ausweisung"""
00:05:24:24,00:05:28:16,von russischen Botschaftsangehoerigen in Deutschland.
00:05:28:20,00:05:32:22,"Das Auswaertige Amt bestaetigte, beide Seiten haetten ueber das Personal"
00:05:33:01,00:05:35:22,in den diplomatischen Vertretungen gesprochen.
00:05:36:01,00:05:38:10,Nach Beginn des Ukraine-Krieges
00:05:38:14,00:05:42:10,hatten Berlin und Moskau bereits Diplomaten ausgewiesen.
00:05:46:08,00:05:48:15,Der Krisenstab im Auswaertigen Amt
00:05:48:19,00:05:52:08,hat sich mit der Sicherheit von Deutschen im Sudan befasst.
00:05:52:12,00:05:54:23,Mehrere Staaten bereiten Evakuierungsfluege
00:05:55:01,00:05:57:11,fuer ihre Diplomaten und Staatsbuerger vor.
00:05:57:15,00:06:00:05,"Die beiden Konfliktparteien haben zugesagt,"
00:06:00:09,00:06:02:08,dafuer die Flughaefen zu oeffnen.
00:06:02:12,00:06:05:07,In der Hauptstadt Khartum dauern seit einer Woche
00:06:05:11,00:06:08:22,Kaempfe zwischen der Armee und einer verfeindeten Miliz an.
00:06:09:01,00:06:12:24,Diese hatte sich aus der gemeinsamen Militaerregierung abgespalten.
00:06:14:11,00:06:17:20,Historiker sprechen vom ersten Voelkermord des 20. Jh.
00:06:17:24,00:06:22:13,Ab 1904 wurden im Suedwesten Afrikas unter deutscher Kolonialherrschaft
00:06:22:15,00:06:25:00,Zehntausende Herero und Nama ermordet.
00:06:28:20,00:06:30:10,An diesem Wochenende
00:06:30:14,00:06:34:11,erinnern die Nachfahren der Opfer in Namibia an das Verbrechen.
00:06:34:15,00:06:37:17,"U.a. wurde ein Gedenkstein auf Shark Island enthuellt,"
00:06:37:20,00:06:40:22,"dem Ort, wo Tausende damals interniert waren."
00:06:42:24,00:06:46:17,Sie sind auf dem Weg zu ihrem lange ersehnten Gedenkstein.
00:06:46:21,00:06:50:21,"Die Herero wurde waehrend des Voelkermords zu 80 % ausgeloescht,"
00:06:51:01,00:06:52:20,die Nama zu fast 70 %.
00:06:56:20,00:07:00:11,1904 erhoben sich die Herero gegen die deutsche Kolonialmacht.
00:07:00:15,00:07:02:18,Ein Jahr spaeter auch die Nama.
00:07:03:18,00:07:07:08,Die Deutschen schlugen mit aller Haerte die Aufstaende nieder.
00:07:07:12,00:07:09:20,"Die Herero wurden in die Wueste getrieben,"
00:07:09:24,00:07:12:14,dort verdursteten die meisten von ihnen.
00:07:13:02,00:07:16:18,Die Deutschen betrachteten nicht mal die Frauen und die Kinder
00:07:16:22,00:07:18:10,als menschliche Wesen.
00:07:18:14,00:07:22:06,"Das war Teil ihrer Strategie, unsere Vorfahren zu terrorisieren,"
00:07:22:10,00:07:24:16,ihren Lebenswillen zu brechen.
00:07:27:00,00:07:30:13,"Die ueberlebenden Nama und Herero wurden in Lager gesteckt,"
00:07:30:17,00:07:33:05,das Schlimmste war hier im Sueden des Landes.
00:07:33:09,00:07:36:18,"Der Gedenkstein, auf den sie so lange gewartet haben."
00:07:36:22,00:07:39:04,"""Ihr habt uns erschossen"", klagen sie an."
00:07:39:08,00:07:41:06,"""Ihr habt uns verhungern lassen,"
00:07:41:10,00:07:43:20,"ihr habt uns vergewaltigt und versklavt."""
00:07:43:24,00:07:46:24,Sie tragen Uniformen im Stil frueherer Kolonialmaechte.
00:07:47:03,00:07:48:05,Sie wollen zeigen:
00:07:48:09,00:07:51:15,"Am Ende haben doch wir gesiegt, denn wir sind noch da."
00:07:51:19,00:07:55:23,"Ein Versoehnungsabkommen, das zwischen deutscher und namibischer Regierung"
00:07:56:02,00:07:59:07,"vor zwei Jahren verhandelt wurde, lehnen sie ab."
00:07:59:11,00:08:03:11,"Das muesse mit ihnen verhandelt werden, sie seien die Betroffenen."
00:08:03:15,00:08:05:24,Das ist kein demokratisches Abkommen.
00:08:06:03,00:08:08:06,Das muss neu verhandelt werden.
00:08:08:10,00:08:11:13,"Wie konnten sie darueber reden, ohne uns einzubinden?"
00:08:11:17,00:08:13:18,Wir wussten nichts davon!
00:08:14:22,00:08:18:07,Die deutsche Regierung lehnt Neuverhandlungen ab.
00:08:21:08,00:08:22:14,Er ist 185 m lang
00:08:22:16,00:08:26:22,und eroeffnet einen weiten Blick auf Ostsee und Kreidekueste:
00:08:27:01,00:08:30:15,Auf der Insel Ruegen wurde der Skywalk eroeffnet.
00:08:30:22,00:08:35:20,Das ellipsenfoermige Bauwerk bietet einen Rundweg ueber den Koenigsstuhl.
00:08:36:00,00:08:39:21,Es ist Teil des dortigen Nationalpark-Zentrums.
00:08:40:15,00:08:42:13,Besucher koennen sich zudem
00:08:42:17,00:08:47:00,ueber Klima und Artenvielfalt in der Region informieren.
00:08:49:24,00:08:53:17,Er ist die neue Touristenattraktion in Mecklenburg-Vorpommern -
00:08:53:21,00:08:55:10,der Skywalk auf Ruegen.
00:08:55:16,00:08:58:14,Die Aussichtsplattform schwebt in 118 m Hoehe Ð
00:08:58:19,00:09:02:02,eingebettet in die eindrucksvolle Kreidekueste.
00:09:02:06,00:09:05:03,Zur Eroeffnung kamen mehr als 2000 Zuschauer.
00:09:06:17,00:09:10:21,"Erst mal das Bauwerk, dann dieser Ausblick zur Ostsee hin."
00:09:12:18,00:09:15:08,Der Megabau kostet Mecklenburg-Vorpommern
00:09:15:12,00:09:19:12,"mehr als 11 Mio. Euro, knapp 4 Mio. mehr als geplant."
00:09:19:16,00:09:21:01,"Zwei Jahre dauerte es,"
00:09:21:05,00:09:24:15,die 400 t schwere Brueckenkonstruktion zu errichten.
00:09:24:19,00:09:27:23,Der Skywalk liegt inmitten des Nationalparks.
00:09:28:02,00:09:29:24,Die Planer mussten zahlreiche
00:09:30:03,00:09:33:13,umwelt- und naturschutzrechtliche Anforderungen erfuellen.
00:09:33:17,00:09:37:11,Denn die Kreidekueste broeckelt - buesst jaehrlich 30 cm ein.
00:09:37:15,00:09:39:01,"Es gibt viele Kritiker,"
00:09:39:05,00:09:42:03,aber das Nationalpark-Zentrum verteidigt den Bau.
00:09:42:09,00:09:46:21,"Es ist das Ziel, die Gaeste vom Koenigsstuhl herunter zu holen,"
00:09:47:11,00:09:50:23,der jaehrlich von Hunderttausenden Gaesten betreten wurde.
00:09:51:02,00:09:53:12,Hier ueber den Skywalk zu lenken.
00:09:53:16,00:09:56:06,"In die alten Buchenwaelder zu schauen,"
00:09:56:11,00:10:00:02,"an die Kreidekueste zu kommen, die Natur zu erklaeren."
00:10:00:06,00:10:03:23,"Den Koenigsstuhl hier auf Ruegen besuchen jaehrlich 300.000 Gaeste,"
00:10:04:02,00:10:07:22,und mit dem neuen Skywalk werden es kuenftig wohl noch mehr.
00:10:09:19,00:10:12:00,Im Titelkampf der Fussball-Bundesliga
00:10:12:04,00:10:15:01,hat Bayern Muenchen einen Rueckschlag erlitten.
00:10:15:05,00:10:18:16,In Mainz verlor das Team von Trainer Tuchel mit 1:3.
00:10:19:23,00:10:23:21,Konsterniert und enttaeuscht erlebte Bayern-Trainer Thomas Tuchel
00:10:24:00,00:10:26:24,das Spielende in seiner frueheren Heimat Mainz.
00:10:27:03,00:10:31:00,Das 1:3 bei in der 2. Halbzeit von der Kulisse getragenen Mainzern
00:10:31:04,00:10:34:24,verschaerft die ohnehin angespannte Situation in Muenchen.
00:10:35:15,00:10:38:02,Das Spiel komplett aus der Hand gegeben.
00:10:38:06,00:10:42:09,"Das zweite Tor nicht gemacht, waren fahrlaessig mit Chancen."
00:10:43:05,00:10:46:16,Teilweise Pech mit Abseitsentscheidungen ...
00:10:46:21,00:10:50:14,"Die Chancen, zu erhoehen, haben wir liegenlassen."
00:10:50:21,00:10:53:23,Wir spielen nicht fehlerfrei zu Ende.
00:10:54:04,00:10:57:24,Dabei kamen die Bayern in den dunklen Trikots gut ins Spiel.
00:10:58:02,00:11:02:13,Die Fuehrung durch Sadio Manes ersten Treffer seit Oktober
00:11:03:01,00:11:06:10,in den 29. Minute entsprach dem Spielverlauf.
00:11:06:14,00:11:10:00,Alles deutete auf einen souveraenen Auswaertssieg hin.
00:11:10:04,00:11:13:15,"Bis nach der Pause erst Torhueter Sommer patzte,"
00:11:13:19,00:11:18:09,Ajorque in der 65. zum Ausgleich traf und die Bayern den Faden verloren.
00:11:18:14,00:11:21:19,Leandro Barrero acht Minuten nach dem 1:1
00:11:21:23,00:11:24:06,mit dem Mainzer Fuehrungstor.
00:11:24:12,00:11:28:11,Wiederum nur sechs Minuten spaeter der eingewechselte Aaron
00:11:28:16,00:11:30:19,mit dem Treffer zum 3:1-Endstand.
00:11:30:23,00:11:34:05,"Das besiegelte die Niederlage einer Bayern-Mannschaft,"
00:11:34:10,00:11:37:13,die in der zweiten Haelfte so mutlos wie leblos wirkte.
00:11:37:17,00:11:39:10,Im Moment ist die Birne leer.
00:11:39:14,00:11:41:00,Wir sind angeschlagen -
00:11:41:04,00:11:43:08,ich fuehle mich oder uns angeschlagen.
00:11:43:12,00:11:47:11,Nun sind die Bayern von den Ergebnissen der Dortmunder abhaengig.
00:11:48:18,00:11:51:21,Ernuechterung beim Comeback von Pal Dardai.
00:11:52:00,00:11:55:03,Werder geht frueh durch Ducksch in Fuehrung (6.).
00:11:55:18,00:11:59:18,"Obwohl Fuellkrug fehlt, brilliert Bremens Offensive."
00:12:02:04,00:12:04:04,Flanke Gross - 0:2 (27.).
00:12:05:09,00:12:08:07,Wieder durch Ducksch - sein 10. Saisontor.
00:12:08:16,00:12:11:04,Herthas Defensivspieler immer zu weit weg.
00:12:11:09,00:12:15:15,Beim 0:3 nach Flanke von Jung hat Ducksch zu viel Zeit im Strafraum.
00:12:16:02,00:12:19:21,63. Minute: Herthas Verunsicherung erreicht ihren Hoehepunkt.
00:12:20:00,00:12:23:04,"Torwart Christensen verliert den Ball an Weiser,"
00:12:23:08,00:12:25:07,der schiebt zum 0:4 ein.
00:12:27:18,00:12:30:06,Dardais Team baeumt sich noch mal auf.
00:12:30:10,00:12:33:23,Ngankam trifft zum 1:4 und wird kurz darauf gefoult.
00:12:34:02,00:12:38:24,Doch nach Lukebakjus 2:4 gelingt den Berlinern nichts mehr.
00:12:40:15,00:12:43:10,Auch Dardai kann den Trend nicht drehen.
00:12:43:19,00:12:46:02,Hertha bleibt Tabellenletzter.
00:12:57:00,00:13:01:02,Im Spiel Dortmund gegen Frankfurt steht es kurz vor Schluss 4:0.
00:13:12:23,00:13:14:21,"Muenchen ist weiter Erster,"
00:13:15:00,00:13:18:20,wuerde aber bei einem Dortmunder Erfolg an der Spitze abgeloest.
00:13:30:12,00:13:31:21,Die Lottozahlen:
00:13:51:22,00:13:56:01,"Und nun die Wettervorhersage fuer morgen, Sonntag, den 23. April."
00:13:57:13,00:13:59:06,Von Westen her sorgen Tiefs
00:13:59:10,00:14:02:10,"fuer wechselhaftes, nasses und wieder kuehleres Wetter."
00:14:02:15,00:14:06:24,Heute Nacht ziehen dichte Wolken mit Schauern von West nach Ost.
00:14:07:03,00:14:08:21,Dahinter lockert es auf.
00:14:09:00,00:14:11:21,Morgen im Osten und Suedosten zunaechst Regen.
00:14:12:01,00:14:14:05,Spaeter zeigt sich oefter die Sonne.
00:14:14:09,00:14:17:21,"Im Westen und Suedwesten ziehen neue, teils kraeftige Schauer,"
00:14:18:00,00:14:21:11,"Gewitter und Regenfaelle auf, oertlich mit Sturmboeen."
00:14:29:24,00:14:34:01,"Am Montag im Westen, Norden und Suedosten haeufig Regen."
00:14:34:07,00:14:36:23,"Sonst einzelne Schauer, oertlich Gewitter."
00:14:37:02,00:14:39:08,"Am Dienstag mal Sonne, mal Wolken"
00:14:39:11,00:14:42:04,und verbreitet Regen- oder Graupelschauer.
00:14:42:08,00:14:45:22,"Mittwoch im Norden wechselhaft, sonst ueberwiegend freundlich."
00:14:47:02,00:14:50:00,In den tagesthemen mit Aline Abboud um 23.15 Uhr
00:14:50:04,00:14:52:19,geht es um die Profilfrage der FDP.
00:14:52:23,00:14:57:11,Und wir berichten ueber den Streit um die Abtreibungspille in den USA.
00:14:57:15,00:15:00:05,Ich wuensche Ihnen einen schoenen Abend.
