Timecode In,Timecode Out,Subtitle
00:01:48:06,00:01:51:03,"muss eine noch aeltere Heizung nicht austauschen,"
00:01:51:05,00:01:52:21,solange sie funktioniert.
00:01:53:15,00:01:55:13,Bei kaputten Heizungen gilt:
00:01:56:04,00:02:00:03,Fuer eine ÈUbergangsfrist von drei Jahren darf eine neue Heizung
00:02:00:05,00:02:03:05,mit fossilen Brennstoffen wie Gas eingebaut werden.
00:02:03:12,00:02:05:21,Danach muss aber ausgetauscht werden.
00:02:06:06,00:02:09:23,"Oder die Heizung wird z.B. mit einer Waermepumpe so ergaenzt,"
00:02:10:00,00:02:13:24,dass mindestens zu 65 % mit erneuerbaren Energien geheizt wird.
00:02:15:19,00:02:18:18,Hausbesitzer ueber 80 Jahren sind bei Heizungen
00:02:18:20,00:02:22:06,im selbstgenutzten Haus von diesen Pflichten befreit.
00:02:24:10,00:02:28:00,"Neue Gasheizungen bleiben zulaessig, wenn sie in Zukunft"
00:02:28:02,00:02:30:23,mit 100 % Wasserstoff betrieben werden koennen.
00:02:33:02,00:02:37:01,"Sie duerfen aber nur eingebaut werden, wenn es in absehbarer Zeit"
00:02:37:03,00:02:40:21,"ein Gasnetz geben wird, durch das Wasserstoff geliefert wird."
00:02:40:23,00:02:43:22,"Der Heizungstausch soll staatlich gefoerdert werden,"
00:02:43:24,00:02:45:20,um soziale Haerten abzufedern.
00:02:45:22,00:02:48:03,Details hierzu gibt es aber noch nicht.
00:02:48:09,00:02:51:13,Ende des Jahres 2044 darf dann endgueltig nicht mehr
00:02:51:15,00:02:54:06,mit fossilen Brennstoffen geheizt werden.
00:02:57:19,00:03:00:20,Daniel Pokraka aus unserem Hauptstadtstudio:
00:03:01:10,00:03:05:07,Was sind die wesentlichen ÈAnderungen zum urspruenglichen Entwurf?
00:03:06:07,00:03:07:22,Es gibt einige.
00:03:08:10,00:03:11:14,"Es soll auch in einem Neubau moeglich bleiben,"
00:03:11:20,00:03:14:02,eine Hybridheizung einzubauen.
00:03:14:06,00:03:17:22,Zum Beispiel eine Kombination aus Gasheizung und Waermepumpe.
00:03:18:04,00:03:22:11,Es gibt mehr Ausnahmen und ÈUbergangsregelungen als geplant.
00:03:22:18,00:03:27:10,Es gibt so viele unterschiedliche Gegebenheiten und Erfordernisse.
00:03:29:09,00:03:33:07,"Wer ueber 80 ist, und die selbst genutzte Heizung geht kaputt,"
00:03:33:09,00:03:36:14,der kann noch mal eine fossile Heizung einbauen.
00:03:39:12,00:03:41:22,Da gibt es eine ÈUbergangsfrist.
00:03:42:03,00:03:46:09,"Gasheizungen, die auf 100 Prozent Wasserstoff umruestbar sind,"
00:03:46:13,00:03:48:08,sind erlaubt.
00:03:48:14,00:03:53:03,"Aber nur da, wo das Gasnetz das in absehbarer Zeit auch mitmacht."
00:03:53:10,00:03:56:01,Wer hat sich am Ende durchgesetzt?
00:03:57:08,00:03:59:15,"Robert Habeck war wichtig,"
00:03:59:21,00:04:03:05,dass bei allen Ausnahmen und ÈUbergangsfristen
00:04:03:08,00:04:06:19,der Umstieg auf Heizen mit erneuerbaren Energien
00:04:06:22,00:04:09:00,wirklich verbindlich kommt.
00:04:09:05,00:04:10:19,Das ist so.
00:04:10:23,00:04:14:10,Fuer die FDP war Technologie-Offenheit wichtig.
00:04:14:15,00:04:18:22,"Also weniger Fokus auf Waermepumpen, sondern auch Wasserstoff,"
00:04:19:02,00:04:22:16,und zwar nicht nur gruener Wasserstoff aus ÈOkostrom.
00:04:24:12,00:04:26:08,Auch das ist moeglich.
00:04:26:13,00:04:31:10,Die SPD hat immer besonders die Sozialvertraeglichkeit betont.
00:04:35:02,00:04:37:13,Da muessen wir noch etwas abwarten.
00:04:38:12,00:04:42:07,"Wer wie viel Zuschuss bekommt, ist noch nicht klar."
00:04:46:15,00:04:48:12,Daniel Pokraka in Berlin.
00:04:51:16,00:04:55:00,Das gab es so noch nie in der Geschichte der USA:
00:04:55:16,00:04:58:15,Ein ehemaliger Staatspraesident wird angeklagt.
00:04:59:03,00:05:03:05,"Es ist Donald Trump (76), der jetzt wieder Praesident werden moechte."
00:05:03:21,00:05:06:21,"Die Anklage gegen ihn ist nicht ueberraschend,"
00:05:06:23,00:05:09:10,sticht aber heraus in vielerlei Hinsicht:
00:05:09:18,00:05:13:17,Sie steht im Zusammenhang mit delikaten Vorwuerfen gegen Trump.
00:05:14:17,00:05:18:22,Konkret geht es um Schweigegeldzahlungen 2016
00:05:18:24,00:05:21:23,"an die Pornodarstellerin Stormy Daniels,"
00:05:22:17,00:05:25:01,die vermutlich falsch deklariert wurden.
00:05:25:03,00:05:28:14,"Ob daraus eine Verurteilung folgt, ist noch nicht abzusehen."
00:05:28:16,00:05:32:08,Trump sieht sich trotzdem wieder ins Weisse Haus einziehen.
00:05:32:10,00:05:35:05,Der Prozess koennte sich fuer Trump noch auszahlen.
00:05:35:07,00:05:36:10,Gudrun Engel.
00:05:37:16,00:05:40:02,Touristenattraktion ist er auch heute:
00:05:40:04,00:05:41:23,Der Trump Tower in New York.
00:05:42:04,00:05:46:05,Von demonstrierenden Anhaengern Trumps am Nachmittag keine Spur.
00:05:47:00,00:05:50:06,Fuer die Presse ist die Anklageerhebung Top-Thema.
00:05:51:08,00:05:53:11,Diese freut sich ueber die Anklage:
00:05:54:12,00:05:56:03,Ich fuehle mich gut.
00:05:56:20,00:05:59:02,Wir kommen der Gerechtigkeit naeher.
00:06:00:01,00:06:02:10,"Endlich wird vor Gericht verhandelt,"
00:06:02:12,00:06:04:20,nicht nur in der oeffentlichen Debatte.
00:06:05:10,00:06:07:18,Die wird schon lange erhitzt gefuehrt.
00:06:08:01,00:06:11:04,Fuer oder gegen Trump? Das bewegt weiterhin viele.
00:06:12:01,00:06:14:19,Heute sind die Zeitungen schnell vergriffen.
00:06:14:21,00:06:17:01,Einmal mehr spaltet Trump das Land.
00:06:18:04,00:06:20:05,"Ich hoffe, er geht ins Gefaengnis."
00:06:20:07,00:06:22:10,"Er verdient es, er ist kriminell."
00:06:22:12,00:06:25:18,Hab ein schoenes Leben in orangener Gefaengniskleidung!
00:06:27:05,00:06:29:17,"Ich weiss nicht, warum sie ihn verfolgen."
00:06:29:19,00:06:32:12,"Der Mann ist reich, warum belaestigen sie ihn?"
00:06:32:23,00:06:34:12,Es ist schrecklich.
00:06:34:14,00:06:37:11,Fuer Trump 2024! Biden Ð verpiss dich!
00:06:39:21,00:06:43:19,"Vor diesem Gericht in New York soll Trump am Dienstag vorfahren,"
00:06:43:21,00:06:46:01,drinnen seine Fingerabdruecke abgeben.
00:06:46:03,00:06:47:13,Auch hier heute:
00:06:47:15,00:06:50:22,"Viel Polizei, viele Journalisten, kaum Demonstranten."
00:06:50:24,00:06:53:08,"Warum genau Trump hier angeklagt wird,"
00:06:53:10,00:06:54:24,ist noch nicht bekannt.
00:06:55:05,00:06:57:21,Die Anklageschrift ist nicht veroeffentlicht.
00:06:58:03,00:07:02:02,V.a. geht es wohl um mutmasslich falsch deklariertes Schweigegeld
00:07:02:04,00:07:05:19,aus dem Jahr 2016 an Pornodarstellerin Stormy Daniels.
00:07:06:03,00:07:09:11,Sie soll eine Affaere mit Trump gehabt haben.
00:07:10:03,00:07:11:16,Der bestreitet das.
00:07:12:10,00:07:15:22,Der Ex-Praesident hat sich bisher nur schriftlich geaeussert.
00:07:16:05,00:07:19:21,"Den ganzen Tag postet er auf seinem Netzwerk ""Truth Social""."
00:07:19:23,00:07:22:16,Er spricht von einer Hexenjagd und empoert sich:
00:07:37:24,00:07:41:01,Der amtierende Praesident Biden will sich nicht aeussern.
00:07:41:08,00:07:42:11,Auf Nachfragen ...
00:07:43:08,00:07:44:20,No Comment.
00:07:45:08,00:07:46:18,... kein Kommentar.
00:07:46:20,00:07:49:07,Die Republikaner staerken Trump den Ruecken.
00:07:49:09,00:07:52:18,Seit gestern aeussern sich fuehrende Politiker der Partei.
00:07:52:20,00:07:56:02,"Selbst sein parteiintern schaerfster Konkurrent DeSantis,"
00:07:56:04,00:07:58:06,"Gouverneur von Florida, twittert:"
00:07:58:14,00:08:01:17,"""Die Justiz als Waffe zur Durchsetzung einer Agenda"
00:08:01:19,00:08:04:17,"stellt die Rechtsstaatlichkeit auf den Kopf."""
00:08:05:12,00:08:09:11,Auch Trumps ehemaliger Vize Mike Pence wittert politische Motive.
00:08:11:22,00:08:14:06,"Fuer die meisten Amerikaner ist klar,"
00:08:14:08,00:08:17:22,dass das nichts weniger ist als eine politische Verfolgung.
00:08:19:07,00:08:21:03,Um ihn dreht sich die Kritik:
00:08:21:11,00:08:24:20,"Alvin Bragg, leitender Oberstaatsanwalt in Manhattan."
00:08:24:22,00:08:29:02,"ÈUberall in den USA werden die Augen nun nicht nur auf Trump,"
00:08:29:04,00:08:32:06,sondern auch auf diesen Staatsanwalt gerichtet sein.
00:08:35:08,00:08:37:08,Gudrun Engel in Washington:
00:08:37:17,00:08:40:07,Trump und seine Anhaenger halten die Anklage
00:08:40:09,00:08:41:19,fuer politisch motiviert.
00:08:42:02,00:08:43:17,Ist die Kritik berechtigt?
00:08:45:24,00:08:49:20,"Dazu muss man wissen, dass Staatsanwaelte in den USA"
00:08:50:01,00:08:52:03,vom Volk gewaehlt werden.
00:08:53:04,00:08:56:20,Das gilt fuer fast alle oeffentlichen ÈAmter hier.
00:08:56:23,00:09:01:02,Auch ein Sheriff oder ein Gerichtsmediziner wird gewaehlt.
00:09:01:20,00:09:04:17,"Aber da es zwei grosse Parteien gibt,"
00:09:04:21,00:09:08:18,gehoeren sie zwangslaeufig zu der einen oder anderen.
00:09:10:01,00:09:14:12,Wir sprechen in diesem Fall von einem demokratischen Staatsanwalt
00:09:14:14,00:09:17:21,und dem ehemaligen republikanischen Praesidenten.
00:09:19:01,00:09:21:21,"Das nutzen die Republikaner und sagen,"
00:09:22:01,00:09:24:20,das Verfahren sei politisch motiviert.
00:09:24:24,00:09:28:18,"Die Anklage steht, doch wie geht es jetzt weiter?"
00:09:31:14,00:09:34:22,Die Anklage selbst kennen wir noch nicht.
00:09:35:01,00:09:38:07,Es soll sich um 30 Punkte insgesamt handeln.
00:09:38:11,00:09:41:01,Die wird man Donald Trump verlesen.
00:09:41:04,00:09:43:07,Voraussichtlich am Dienstag.
00:09:43:10,00:09:47:15,Da reist er nach New York und gibt seine Fingerabdruecke ab.
00:09:47:19,00:09:51:20,"Und macht diese Polizeifotos, die man aus dem Kino kennt."
00:09:52:07,00:09:55:18,Es gab eine Generalprobe dafuer in New York.
00:09:55:23,00:09:59:09,Die Behoerden wollen das Ganze diskret halten.
00:10:00:03,00:10:03:07,Auf der anderen Seite gibt es Donald Trump -
00:10:03:09,00:10:06:02,der sucht die maximale ÈOffentlichkeit.
00:10:06:05,00:10:10:08,"Er will allen erzaehlen, dass er ein Justizopfer ist."
00:10:10:12,00:10:12:10,Das wird noch spannend.
00:10:15:10,00:10:18:18,Was bedeutet das jetzt fuer seine Karriere?
00:10:21:22,00:10:23:19,Das bleibt abzuwarten.
00:10:24:01,00:10:27:17,In einem ersten Reflex haben sich alle Republikaner
00:10:27:21,00:10:29:17,hinter ihm versammelt.
00:10:29:21,00:10:33:01,Sie haben auf das Justizsystem geschimpft.
00:10:33:05,00:10:36:18,"Sogar die, die vielleicht gegen antreten wollen"
00:10:36:22,00:10:40:24,im parteiinternen Rennen um die Praesidentschaftskandidatur.
00:10:42:17,00:10:45:19,"Rechtlich kann Donald Trump auch antreten,"
00:10:45:22,00:10:49:17,wenn ein Verfahren laeuft oder er verurteilt wurde.
00:10:49:22,00:10:53:22,"Laut Verfassung muss er US-Buerger sein, aelter als 35,"
00:10:53:24,00:10:57:24,und er muss seit 14 Jahren am Stueck in den USA leben.
00:10:58:01,00:11:02:13,All das trifft auf ihn zu und wird ihn also nicht abhalten.
00:11:03:17,00:11:07:17,In den USA sind auch schon bereits verurteilte Maenner
00:11:07:21,00:11:09:11,Praesident geworden.
00:11:09:16,00:11:13:24,"Eine Geschichte, die heute alle hier erzaehlen:"
00:11:14:07,00:11:18:09,"1869, Praesident Grant, der wurde mehrfach festgenommen."
00:11:18:22,00:11:22:07,Er war mit der Kutsche zu schnell unterwegs.
00:11:22:21,00:11:26:19,Im Vergleich zur heutigen Dimension ein Bagatelldelikt.
00:11:27:13,00:11:31:22,"Aber man sieht, eine Verurteilung oder Anklage reichen nic ht."
00:11:32:21,00:11:34:15,"Danke, Gudrun Engel."
00:11:36:23,00:11:39:07,Anklage gegen Ex-Praesident Trump.
00:11:39:10,00:11:43:24,"Die Meinung dazu von unserer frueheren Washington-Korrespondentin,"
00:11:44:03,00:11:45:17,Verena Buenten vom WDR.
00:11:47:10,00:11:50:17,Nach dieser Anklage reibt sich einer die Haende:
00:11:50:19,00:11:51:22,Donald Trump.
00:11:52:04,00:11:54:21,"Fuer ihn, der noch mal Praesident werden will,"
00:11:54:23,00:11:57:12,koennte das Timing nicht besser sein.
00:11:57:14,00:11:59:10,Eben noch sank sein Stern.
00:11:59:12,00:12:03:15,"Parteifreunde suchten andere, weniger belastete Kandidaten."
00:12:03:19,00:12:06:24,Jetzt aber formiert sich die republikanische Wagenburg.
00:12:08:08,00:12:11:20,Selbst Konkurrenten stellen sich schuetzend vor Trump.
00:12:12:24,00:12:15:22,Der Staatsanwalt koennte Wahlkampfhelfer werden.
00:12:16:12,00:12:19:21,Selbstdarsteller Trump konnte eins schon immer gut:
00:12:20:14,00:12:24:04,"Er schafft eine Welle der Empoerung, dann surft er darauf."
00:12:24:22,00:12:26:19,Jetzt hat er die Chance
00:12:26:21,00:12:29:09,auf maximale Mobilisierung seiner Anhaenger.
00:12:29:21,00:12:33:15,Und auch bei gemaessigteren Waehlern koennte er als Opfer dastehen.
00:12:34:03,00:12:35:13,Eine Anklage -
00:12:35:15,00:12:39:10,ausgerechnet wegen mutmasslich falsch deklarierten Schweigegelds.
00:12:40:05,00:12:41:09,Muss das sein?
00:12:41:20,00:12:45:06,"Es gibt drei andere Verfahren, womoeglich schwerwiegender:"
00:12:45:08,00:12:48:06,"Geprueft werden auch Trumps Rolle beim Kapitolsturm,"
00:12:48:08,00:12:52:06,"die Aufforderung zum Wahlbetrug, die Mitnahme von Geheimdokumenten."
00:12:52:08,00:12:54:05,"Den Anfang macht eine Anklage,"
00:12:54:07,00:12:57:11,"bei der noch unklar ist, ob sie aehnliches Gewicht hat."
00:12:57:18,00:12:58:20,Muss das sein?
00:12:59:20,00:13:01:01,Ja.
00:13:01:08,00:13:05:05,Justiz kann ihre Entscheidungen nicht von Politik abhaengig machen.
00:13:05:07,00:13:08:23,Sie kann nicht die Kleinen schnappen - wie Trumps Anwalt Cohen -
00:13:09:00,00:13:10:18,und die Grossen laufen lassen.
00:13:10:20,00:13:13:02,Juristisch ist die Klage alternativlos.
00:13:13:09,00:13:15:12,Das Timing bleibt ungluecklich.
00:13:15:19,00:13:19:20,Die Staatsanwaltschaft sollte eine ueberzeugende Anklage vorlegen.
00:13:19:22,00:13:23:09,Sonst reibt sich nur einer die Haende: Donald Trump.
00:13:26:01,00:13:27:23,Die Meinung von Verena Buenten.
00:13:28:05,00:13:30:13,Schauen wir in die Ukraine.
00:13:31:17,00:13:34:17,Dort machten vor einem Jahr Bilder wie diese
00:13:34:19,00:13:36:24,das ganze Grauen des Krieges klar.
00:13:37:16,00:13:39:21,"Sie fuehrten der Welt vor Augen,"
00:13:39:23,00:13:43:00,wozu die russischen Angreifer offenbar faehig waren.
00:13:43:07,00:13:45:22,"Als ukrainische Truppen dort einzogen,"
00:13:45:24,00:13:48:20,"wo wochenlang die russischen Besatzer herrschten,"
00:13:49:03,00:13:52:12,fanden sie Leichen von Zivilisten auf den Strassen.
00:13:52:14,00:13:55:19,Viele Opfer waren in Massengraebern verscharrt worden.
00:13:55:21,00:13:59:24,"Das Bild stammt aus Butscha, eine Kleinstadt nordoestlich von Kiew,"
00:14:00:01,00:14:03:01,die zum Symbol von Kriegsverbrechen geworden ist.
00:14:03:10,00:14:05:24,Und die im Westen eine Diskussion ausloeste
00:14:06:01,00:14:08:11,ueber verstaerkte militaerische Hilfe.
00:14:08:23,00:14:12:18,ÈUber die aktuellen Kaempfe auch mithilfe deutscher Waffen
00:14:12:20,00:14:16:01,und das Gedenken am Jahrestag der Befreiung von Butscha.
00:14:16:03,00:14:17:09,Tobias Dammers.
00:14:18:23,00:14:21:16,Die Jablunska-Strasse in Butscha:
00:14:22:03,00:14:25:12,"Kaum etwas erinnert an die Bilder, die vor einem Jahr,"
00:14:25:14,00:14:29:12,"nach dem Rueckzug russischer Truppen, von hier aus um die Welt gingen."
00:14:29:20,00:14:31:07,Dieselbe Strasse damals.
00:14:31:15,00:14:33:16,Zahlreiche getoetete Zivilisten.
00:14:33:18,00:14:35:23,Manche auf dem Fahrrad erschossen.
00:14:36:05,00:14:38:03,Andere mit gefesselten Haenden.
00:14:38:11,00:14:42:11,"Kriegsverbrechen, fuer die Russland jede Verantwortung bestreitet."
00:14:42:19,00:14:46:18,Ein Jahr nach der Befreiung Butschas wird der Opfer gedacht.
00:14:47:11,00:14:50:01,Auch Praesident Selenskyj nimmt teil.
00:14:53:18,00:14:57:06,"Butscha wurde zu der Stadt, nach deren russischer Besatzung"
00:14:57:08,00:14:58:23,sich die Welt veraenderte.
00:14:59:11,00:15:01:07,Nach der die Welt aufwachte.
00:15:06:10,00:15:10:14,Butscha ist zum Symbol fuer die Grauen des Krieges geworden.
00:15:11:04,00:15:14:20,"Ein Krieg, der heute v.a. im Osten des Landes gekaempft wird."
00:15:15:02,00:15:18:18,Nach Butscha schliesslich auch mit schweren deutschen Waffen.
00:15:18:20,00:15:22:13,Wie mit dieser Panzerhaubitze 2000 in der Umgebung von Bachmut.
00:15:22:21,00:15:26:21,"Ein modernes Artilleriegeschuetz und eine der schlagkraeftigsten Waffen,"
00:15:26:23,00:15:28:17,die Deutschland geliefert hat.
00:15:28:23,00:15:31:07,Oleg ist Offizier in der Einheit.
00:15:31:13,00:15:35:10,"Er dankt fuer die Haubitze, lobt deren Mobilitaet und Feuerkraft."
00:15:37:12,00:15:40:04,"Wir treffen Befestigungen, Kommandoposten."
00:15:40:19,00:15:45:03,Aber meistens kaempfen wir gegen andere Artillerie-Haubitzen.
00:15:46:13,00:15:49:14,Deswegen soll der genaue Standort geheim bleiben.
00:15:49:20,00:15:52:20,Denn die Panzerhaubitze ist selbst prominentes Ziel.
00:15:53:03,00:15:56:11,Die Ukraine hat 14 solcher deutschen Systeme erhalten.
00:15:56:18,00:15:59:07,Aber inzwischen zeigt sich der Verschleiss.
00:15:59:15,00:16:01:24,Die Stiefel lassen die Soldaten draussen.
00:16:02:07,00:16:04:05,"Sie sagen, die Technik innen"
00:16:04:07,00:16:07:02,ist empfindlich gegen Schmutz und Feuchtigkeit.
00:16:07:14,00:16:11:04,Andrii wurde fuer den Einsatz in Deutschland ausgebildet.
00:16:11:06,00:16:13:23,"Er erzaehlt, bei der hiesigen Schussfrequenz"
00:16:14:00,00:16:18:05,"ueberhitze das System oefters, mit Auswirkungen auf die Zielerfassung."
00:16:19:18,00:16:21:05,Dann passieren Fehler.
00:16:21:11,00:16:25:12,"Die Einstellung geht nicht mehr, man muss die Maschine neu starten."
00:16:25:14,00:16:27:10,Und mit dem GPS das Gleiche.
00:16:28:16,00:16:32:09,"Die Reparaturen uebernehmen die Soldaten selbst, so gut es geht."
00:16:32:15,00:16:35:22,"Aber haeufig wuerden die Ersatzteile fehlen, so Andrii."
00:16:38:01,00:16:41:00,Auch die Schuesse muessen sie sich gut einteilen.
00:16:41:09,00:16:44:13,"Frueher haetten sie bis zu 220-mal am Tag gefeuert,"
00:16:44:15,00:16:46:15,jetzt herrsche Munitionsmangel.
00:16:49:00,00:16:51:04,"Wir liegen bei 50, 45."
00:16:52:17,00:16:53:21,Mehr geht nicht.
00:16:54:04,00:16:56:02,Die Munition wird gebraucht.
00:16:56:21,00:16:59:09,"Wir kriegen Munition, aber nur wenig."
00:17:02:03,00:17:04:23,Trotzdem hoffen Oleg und die anderen
00:17:05:00,00:17:07:09,"auf neue ukrainische Gegenoffensiven,"
00:17:07:11,00:17:10:21,"um Orte zu befreien, die unter russischer Besatzung sind."
00:17:11:12,00:17:14:18,"So, wie auch Butscha vor einem Jahr befreit worden ist."
00:17:15:02,00:17:17:13,Am Abend stellen Anwohner Kerzen auf.
00:17:17:23,00:17:21:18,"Ein Gedenken ohne die grosse Politik, ein Gedenken mit Traenen."
00:17:22:13,00:17:25:06,Fuer die Opfer des russischen Angriffskrieges.
00:17:25:14,00:17:29:07,"Ein Krieg, der weiterhin, Tag fuer Tag, neue Tote fordert."
00:17:32:09,00:17:34:21,Und wir muessen noch nach Russland schauen.
00:17:35:03,00:17:38:21,Putin hat eine neue aussenpolitische Strategie verabschiedet -
00:17:39:05,00:17:42:04,er erklaert die westlichen Laender zum Hauptfeind.
00:17:42:14,00:17:46:12,"Deren Dominanz, besonders der USA in der Welt wolle er abbauen -"
00:17:46:14,00:17:49:03,offenbar auch durch praeventive Massnahmen.
00:17:50:01,00:17:51:13,Ina Ruck in Moskau:
00:17:52:09,00:17:55:00,"""Praeventive Massnahmen"" Ð wie ernst ist es?"
00:17:57:01,00:17:59:16,Praeventiv ist aus russischer Sicht
00:17:59:20,00:18:02:22,auch der Einmarsch in der Ukraine gewesen.
00:18:03:02,00:18:07:20,Sonst haetten angeblich die Ukrainer mit der NATO Russland ueberfallen.
00:18:08:23,00:18:13:06,Die rote Linie in dem Papier ist: Der Feind steht im Westen.
00:18:13:20,00:18:15:16,Hauptfeind ist der USA.
00:18:16:04,00:18:19:11,Aber auch die Europaeer kriegen ihr Fett weg.
00:18:19:16,00:18:23:19,"Da ist nichts mehr zu lesen von frueheren Formulierungen,"
00:18:23:21,00:18:27:23,dass man zum Beispiel Visafreiheit mit Europa anstrebe.
00:18:28:06,00:18:31:23,Stattdessen eine Hinwendung nach China und Indien.
00:18:32:11,00:18:37:05,"Russland sieht sich als Opfer weltweiter Russlandfeindlichkeit,"
00:18:37:12,00:18:39:01,angefacht von den USA.
00:18:41:14,00:18:44:24,Der Westen sei eine existenzielle Bedrohung.
00:18:45:02,00:18:47:00,Eine interessante Wortwahl:
00:18:47:12,00:18:50:22,"Wenn Russland sich existenziell bedroht sieht,"
00:18:51:00,00:18:55:11,erlaubt die eigene Militaerdoktrin einen atomaren Erstschlag.
00:18:55:15,00:18:59:19,Es ist also wieder eine indirekte Drohung mit Atomwaffen.
00:19:01:10,00:19:03:05,"Interessant war auch,"
00:19:03:07,00:19:08:11,"wie viel Raum der Idee einer ""russischen Welt"" gegeben wird."
00:19:09:16,00:19:12:16,"Das ist ein russischsprachiger Kulturraum,"
00:19:12:20,00:19:15:18,den man sich hier vorstellt.
00:19:15:23,00:19:20:06,Russland sieht sich als Schutzpatron dieses Kulturraums.
00:19:21:14,00:19:24:21,Man wolle die russische Sprache schuetzen.
00:19:25:09,00:19:29:24,Laender mit grossen russischsprachigen Minderheiten wie Kasachstan
00:19:30:03,00:19:33:06,werden wohl nervoes auf das Papier schauen.
00:19:33:12,00:19:38:14,Russland schreibt auch von legitimen Interessen in diesem Kulturraum.
00:19:39:01,00:19:40:17,"Danke, Ina Ruck."
00:19:43:08,00:19:47:03,"Gehen wir in ein Land der EU, wo sich viele schwertun,"
00:19:47:08,00:19:51:01,den Krieg Russlands gegen die Ukraine zu verurteilen.
00:19:51:06,00:19:55:06,Bulgarien hat traditionell gute Verbindungen zu Russland.
00:19:55:09,00:19:58:04,Die Alexander-Newski-Kathedrale in Sofia
00:19:58:08,00:20:01:12,ist zu Ehren des Zaren Alexander II. benannt.
00:20:01:17,00:20:05:17,Der hat die Bulgaren einst von der Herrschaft der Osmanen befreit.
00:20:06:04,00:20:07:19,Das wirkt bis heute nach.
00:20:07:21,00:20:09:20,Jetzt finden dort am Sonntag
00:20:09:22,00:20:12:21,die fuenften Parlamentswahlen in zwei Jahren statt.
00:20:13:06,00:20:16:19,"Nach der letzten Wahl scheiterten die Parteien immer wieder,"
00:20:16:21,00:20:19:03,eine funktionierende Koalition zu bilden.
00:20:19:05,00:20:20:08,Anna Tillack.
00:20:21:17,00:20:25:19,"Tchavdar Nikolov ist einer der bekanntesten Karikaturisten hier,"
00:20:25:21,00:20:30:01,die bulgarische Politik eine nicht enden wollende Inspirationsquelle.
00:20:32:03,00:20:34:15,Eigentlich sollte das ein Schachspiel sein.
00:20:35:17,00:20:38:01,"Aber auf dem Balkan geht es immer darum,"
00:20:38:03,00:20:39:10,wer mehr Kraft hat.
00:20:39:13,00:20:43:01,"Borissow hat also einen Vorteil, er ist ein Ex-Sportler."
00:20:44:18,00:20:48:09,Zwei Ex-Ministerpraesidenten treten wieder gegeneinander an.
00:20:48:18,00:20:51:24,Der Ex-Kurzzeit-Ministerpraesident Petkow fordert
00:20:52:01,00:20:55:14,den Ex-Langzeit-Ministerpraesidenten Borissow heraus.
00:20:55:24,00:20:58:10,Es ist die fuenfte Wahl in zwei Jahren.
00:20:59:02,00:21:01:12,Wir kommen ins Guinness-Buch der Rekorde.
00:21:01:14,00:21:02:23,Das ist die gute Seite.
00:21:04:04,00:21:05:11,Und die schlechte?
00:21:06:06,00:21:09:08,"Dass wir desorientiert sind, einfach erstarrt."
00:21:10:14,00:21:16:08,Er will das aendern.
