Timecode In,Timecode Out,Subtitle
00:20:24:12,00:20:27:08,"Es ist schmerzhaft, Menschen Hilfe zu verweigern,"
00:20:27:10,00:20:30:15,die ihren Besitz und ihre Jobs verloren haben.
00:20:30:24,00:20:33:21,Antonina will aus dem kargen Hotelzimmer weg.
00:20:33:23,00:20:37:16,Aber die Mieten in Odessa sind wegen der vielen Vertriebenen
00:20:37:18,00:20:39:20,so hoch wie vor dem Krieg.
00:20:39:22,00:20:43:01,Ihre taegliche Wohnungssuche - aussichtslos.
00:20:45:03,00:20:49:08,"Ich wuensche mir, dass meine Kinder hier Arbeit finden."
00:20:49:10,00:20:52:23,"Dass wir ein Haus finden, wo wir alle leben koennen."
00:20:53:00,00:20:57:21,"Dass wir unser Leben geniessen koennen wie frueher, vielleicht besser."
00:21:00:10,00:21:03:01,"Nach Hause koennen sie nicht mehr,"
00:21:03:03,00:21:06:16,"aber ob sie es in Odessa schaffen, ist voellig ungewiss."
00:21:09:00,00:21:12:14,"Mit weiteren Nachrichten gehen wir jetzt ins Inland, Judith."
00:21:12:16,00:21:14:06,Und beginnen mit Streiks.
00:21:14:09,00:21:17:09,Warnstreiks des Flughafen-Sicherheitspersonals
00:21:17:11,00:21:21:03,"fuehrten in Hamburg, Koeln/Bonn und Duesseldorf zu Flugausfaellen."
00:21:21:05,00:21:25:20,"Ver.di fordert hoehere Zuschlaege fuer Nachtschichten, Sonn- und Feiertage."
00:21:25:22,00:21:30:06,Morgen wird der Warnstreik auf den Flughafen Stuttgart ausgedehnt.
00:21:30:08,00:21:33:06,Auch bei der Bahn ist ein Warnstreik angekuendigt:
00:21:33:08,00:21:37:23,Die Gewerkschaft EVG will den Betrieb von 3 bis 11 Uhr lahmlegen.
00:21:40:07,00:21:44:08,"Verteidigungsminister Pistorius hat weitere Schritte angekuendigt,"
00:21:44:10,00:21:46:13,um die Bundeswehr zu staerken.
00:21:46:15,00:21:49:14,"Ein Ansatz sei die eingeleitete Strukturreform,"
00:21:49:16,00:21:51:20,sagte der SPD-Politiker.
00:21:53:10,00:21:57:18,"Insgesamt stehe die Truppe aber am Anfang einer grossen Anstrengung,"
00:21:57:20,00:21:59:22,die viel Geld kosten werde.
00:21:59:24,00:22:01:14,"Die Union kritisierte,"
00:22:01:16,00:22:05:06,die Regierung habe das erste Jahr der Zeitenwende verschlafen.
00:22:05:08,00:22:09:11,Mit dem 100-Mrd.-Sondervermoegen sei wenig erreicht worden.
00:22:11:12,00:22:14:14,Mit Pfiffen empfingen Anwohner Kanzler Scholz
00:22:14:17,00:22:18:04,und Wirtschaftsminister Habeck in Binz auf Ruegen.
00:22:18:11,00:22:19:22,Thema des Besuchs
00:22:19:24,00:22:23:13,war das vor der Insel geplante Fluessigerdgas-Terminal.
00:22:23:15,00:22:25:13,"Die Demonstranten befuerchten,"
00:22:25:15,00:22:28:11,es koenne Umwelt und Tourismus beeintraechtigen.
00:22:28:13,00:22:32:15,"Scholz und Habeck sagten zu, mit Vertretern der Gemeinden und Verbaende"
00:22:32:17,00:22:34:13,nach Loesungen zu suchen.
00:22:34:15,00:22:37:10,Die Energiesicherheit sei aber wichtig.
00:22:39:07,00:22:41:00,In deutschen Haushalten
00:22:41:02,00:22:44:11,sollen digitale Stromzaehler Standard werden.
00:22:44:12,00:22:47:04,Der Bundestag hat dafuer einen Fahrplan
00:22:47:06,00:22:49:18,sowie Vorgaben fuer Geraete beschlossen.
00:22:49:20,00:22:51:05,"Die ""Smart Meter"""
00:22:51:07,00:22:55:11,uebertragen den Verbrauch automatisch an die Anbieter.
00:22:56:05,00:23:00:00,"Sichtbar wird der Verbrauch aber auch fuer die Haushalte,"
00:23:00:02,00:23:02:18,die ihren Konsum damit besser steuern koennen.
00:23:02:20,00:23:05:23,Etwa in Kombination mit variablen Stromtarifen.
00:23:07:00,00:23:10:07,Aktionaere koennen fuer das abgelaufene Geschaeftsjahr
00:23:10:09,00:23:12:09,auf hohe Dividenden hoffen.
00:23:12:11,00:23:17:16,Die boersennotierten Unternehmen wollen eine Rekordsumme ausschuetten.
00:23:17:18,00:23:20:16,Mehr dazu von Anja Kohl aus der Frankfurter Boerse.
00:23:20:22,00:23:23:06,"Moeglich wird der Dividenden-Regen,"
00:23:23:08,00:23:27:01,weil Grosskonzerne erneut hohe Gewinne eingefahren haben.
00:23:27:03,00:23:30:19,Sie konnten Preiserhoehungen gut an ihre Kunden weiterreichen.
00:23:30:21,00:23:34:20,"Am Erfolg der Unternehmen werden nun die Konzern-Eigentuemer,"
00:23:34:22,00:23:37:01,"die Aktionaere, grosszuegig beteiligt."
00:23:37:03,00:23:39:15,Insgesamt planen die 40 Dax-Konzerne
00:23:39:17,00:23:42:19,53 Mrd. Euro an Aktionaere auszuschuetten.
00:23:43:15,00:23:48:16,Damit duerfte die Vorjahres-Bestmarke um vier Prozent uebertroffen werden.
00:23:49:08,00:23:53:07,Dabei zahlen nur drei Konzerne ein Drittel der Dividendensumme:
00:23:53:09,00:23:56:01,"die Autobauer Mercedes, BMW und VW."
00:23:56:03,00:24:00:01,"Sie machten viel Gewinn, weshalb die Dividenden sprudeln."
00:24:00:11,00:24:03:01,Anders bei Immobilien-Unternehmen.
00:24:03:03,00:24:05:22,"Weil Finanzierungs- und Baukosten steigen,"
00:24:05:24,00:24:08:13,werden mehr Bauvorhaben storniert.
00:24:08:15,00:24:12:12,Ein Viertel der Baufirmen klagt ueber einen Auftragsmangel.
00:24:12:14,00:24:15:18,"Dies geht zu Lasten der Gewinne und Dividenden,"
00:24:15:20,00:24:18:07,die um zwei Drittel gekuerzt werden.
00:24:19:12,00:24:23:24,Eine Jury aus Fotojournalisten hat das Pressefoto des Jahres gekuert:
00:24:24:01,00:24:28:12,"Es zeigt ukrainische Rettungskraefte, die nach einem russischen Angriff"
00:24:28:14,00:24:32:12,eine verletzte Schwangere durch das zerstoerte Mariupol tragen.
00:24:32:14,00:24:35:15,Die Frau und ihr Kind starben wenig spaeter.
00:24:35:17,00:24:39:04,"Die Jury befand, das Foto von Evgeniy Maloletka"
00:24:39:06,00:24:44:09,"fange das Leid ein, das die russische Invasion in der Ukraine verursache."
00:24:47:21,00:24:50:14,Hier laesst es sich bestimmt prima leben.
00:24:51:00,00:24:56:00,"Was nuetzt eine traumhafte Landschaft, wenn man sich im Alter"
00:24:56:04,00:25:00:24,darin verloren fuehlt und einsam in die Ferne schaut?
00:25:01:04,00:25:05:08,Weil sich im Alter niemand um einen kuemmert?
00:25:06:20,00:25:10:16,Gegen dieses Einsamsein versucht nun eine neue Initiative
00:25:10:19,00:25:13:01,im Oberallgaeu entgegenzuwirken.
00:25:13:15,00:25:17:17,Michaela Neukirch war fuer uns mittendrin in Markt Sulzberg
00:25:17:19,00:25:20:14,"und hat die Arbeit der ""Kuemmerei"" miterlebt."
00:25:22:21,00:25:24:20,Hallo Frau Schaeffler.
00:25:24:21,00:25:27:12,Lange nicht gesehen.
00:25:27:14,00:25:31:13,"Stimmt, eine ganze Woche haben wir uns jetzt nicht gesehen."
00:25:32:01,00:25:33:10,Gruess Gott.
00:25:33:12,00:25:35:20,Es ist kurz vor 12 Uhr mittags.
00:25:35:22,00:25:38:14,Veronika Widmann hat Schlutzkrapfen dabei.
00:25:38:16,00:25:41:12,Dreimal pro Woche bringen Ehrenamtliche
00:25:41:14,00:25:44:00,Johanna Schaeffler ein warmes Essen.
00:25:44:02,00:25:47:05,Sie verbringen mit der 82-Jaehrigen ein bisschen Zeit.
00:25:47:07,00:25:49:00,Die Seniorin lebt alleine.
00:25:49:02,00:25:52:12,"Ihre Kinder sind weit weg, fuehren ihr eigenes Leben."
00:25:52:14,00:25:56:14,"Seit die Rentnerin nicht mehr Auto faehrt, kommt sie kaum unter Leute."
00:25:56:17,00:26:00:21,"Sonst bin ich allein, lieg nur noch auf der Couch rum und schlaf."
00:26:00:24,00:26:05:11,"Ich bin dankbar, wenn sich einer mit mir mal unterhaelt."
00:26:06:07,00:26:10:04,"Der Ortsteil, in dem sie lebt, gehoert zu Sulzberg im Oberallgaeu,"
00:26:10:06,00:26:12:19,etwa zehn Kilometer suedlich von Kempten.
00:26:12:21,00:26:14:22,Gut 4000 Menschen leben hier.
00:26:14:24,00:26:18:21,"Davon 1500 Senioren, verteilt auf knapp 80 Siedlungen,"
00:26:18:24,00:26:22:03,die oft nur aus einer Handvoll Haeuser bestehen.
00:26:22:05,00:26:25:19,Menschen ohne Auto kommen nur schwer in den Hauptort.
00:26:25:21,00:26:28:10,Deshalb hat Sulzbergs Seniorenbeauftragter
00:26:28:12,00:26:30:10,die Kuemmerei ins Leben gerufen.
00:26:30:12,00:26:33:11,"Eine ehrenamtlich getragene Nachbarschaftshilfe,"
00:26:33:13,00:26:35:17,die nicht nur Essen liefert.
00:26:36:21,00:26:39:23,Den Menschen fehlt es auch an anderen Themen.
00:26:40:00,00:26:42:17,"Es geht manchmal darum, dass sie alleine sind."
00:26:43:17,00:26:47:00,Mittlerweile engagieren sich 20 Ehrenamtliche aus Sulzberg
00:26:47:02,00:26:49:24,"und versuchen, Zeit mit den Senioren zu verbringen."
00:26:50:00,00:26:53:18,"Das, was ein Pflegedienst oder Menuelieferant nicht bieten kann."
00:26:54:09,00:26:58:02,Die Kuemmerei ist fuer mich eine Herzensangelegenheit.
00:26:58:04,00:27:01:08,"Dieses Gefuehl, da ist jemand fuer mich da,"
00:27:01:09,00:27:05:00,ich werde ernst genommen undda kuemmert sich jemand um mich.
00:27:05:02,00:27:07:08,Das ist vielen Menschen viel wert.
00:27:07:10,00:27:11:14,Studien zufolge fuehlt sich jeder Zehnte der ueber 80-Jaehrigen einsam.
00:27:11:16,00:27:14:13,Dabei ist Einsamkeit ein subjektives Gefuehl.
00:27:14:15,00:27:17:05,Das Deutsche Zentrum fuer Altersforschung
00:27:17:07,00:27:19:12,"spricht von Einsamkeit, wenn ..."
00:27:19:14,00:27:22:03,"""... das soziale Netz in Groesse und Qualitaet"
00:27:22:05,00:27:24:14,"von den eigenen Wuenschen abweicht."""
00:27:24:16,00:27:28:04,An der Hochschule in Kempten beschaeftigt sich Professorin
00:27:28:06,00:27:30:22,Petra Benzinger seit langem mit dem Thema.
00:27:30:24,00:27:33:07,Fuer die Altersmedizinerin ist wichtig:
00:27:33:09,00:27:35:18,"Auch wenn viele Senioren alleine leben,"
00:27:35:20,00:27:38:11,ist das nicht gleichbedeutend mit Einsamkeit.
00:27:38:13,00:27:41:09,Entscheidend ist der Kontakt zu anderen.
00:27:41:22,00:27:46:03,"Begegnungsangebote haben 'nen hohen Wert,"
00:27:48:03,00:27:51:22,um der Entstehung von Einsamkeit vorzubeugen.
00:27:53:06,00:27:57:01,"Sie ermoeglichen, neue Beziehungen herzustellen,"
00:27:57:03,00:28:00:09,das Netz an Beziehungen zu erweitern.
00:28:02:21,00:28:04:15,Wieder zurueck in Sulzberg.
00:28:04:17,00:28:08:07,Das gesellige Zusammensein beim gemeinsamen Spielenachmittag
00:28:08:09,00:28:10:24,der Kuemmerei gefaellt auch Johanna Schaeffler.
00:28:11:01,00:28:14:06,"Wer nicht mehr mobil ist, wird per Fahrdienst abgeholt."
00:28:14:08,00:28:17:08,Die gemeinsam verbrachte Zeit tut allen gut.
00:28:17:10,00:28:19:10,Weil's uns einfach Spass macht.
00:28:19:12,00:28:23:22,"Wenn man niemanden mehr hat, mit dem man was spielen kann,"
00:28:23:24,00:28:25:14,find ich das ganz gut.
00:28:25:16,00:28:28:09,Da trifft man andere wieder.
00:28:28:11,00:28:33:05,"Ich bin zwar nicht alleine, aber es ist trotzdem Abwechslung."
00:28:33:07,00:28:35:00,Einfach schoen.
00:28:36:08,00:28:39:11,Die Kuemmerei gibt es erst seit Anfang des Jahres.
00:28:39:13,00:28:42:23,Bald sind auch Seniorensport und Ausflugsfahrten geplant.
00:28:43:00,00:28:46:18,"Ideen, um die aelteren Menschen wieder mehr teilhaben zu lassen,"
00:28:46:20,00:28:48:21,gibt es in Sulzberg noch viele.
00:28:50:18,00:28:55:00,"Kommen wir zu einem Reiseziel, das man nicht pauschal buchen kann:"
00:28:55:02,00:28:56:12,Dem Mond.
00:28:56:14,00:28:58:11,Zum bislang letzten Mal
00:28:58:13,00:29:02:01,war ein Mensch vor ueber 50 Jahren dort oben.
00:29:02:03,00:29:05:13,Da wird es Zeit fuer den Anlauf zu einem neuen Trip.
00:29:05:15,00:29:09:09,Ein erster Schritt dorthin fand heute statt.
00:29:09:21,00:29:13:14,Eine Starship-Rakete des US-Raumfahrtunternehmens SpaceX
00:29:13:16,00:29:15:14,hob in Texas ab.
00:29:15:16,00:29:19:13,Die soll bemannt den Mond und sogar den Mars erreichen.
00:29:19:22,00:29:22:22,"Der Testflug dauerte aber nur ein paar Minuten,"
00:29:22:24,00:29:24:18,dann explodierte sie.
00:29:25:05,00:29:27:04,Sarah Schmidt ueber die Schlappe
00:29:27:05,00:29:30:09,der eigentlich leistungsstaerksten Rakete der Welt.
00:29:31:14,00:29:35:00,Das war so nicht geplant: Die Rakete geraet ins Trudeln.
00:29:35:02,00:29:38:02,Dann explodiert Starship ueber dem Golf von Mexico
00:29:38:04,00:29:39:24,in knapp 30 km Hoehe.
00:29:40:08,00:29:44:02,"Die Explosion Ð nicht geplant, aber absichtlich herbeigefuehrt,"
00:29:44:04,00:29:47:03,erklaert das Unternehmen per Pressemitteilung:
00:29:47:05,00:29:49:16,"""Wir haben den Absturz der Traegerrakete"
00:29:49:18,00:29:51:19,"und des Raumschiffs befohlen."""
00:29:51:21,00:29:54:18,"Ein Standardverfahren bei technischen Problemen,"
00:29:54:20,00:29:57:03,um am Boden niemanden zu gefaehrden.
00:29:57:05,00:29:59:24,Mit viel Rauch und Feuer war das Raketensystem
00:30:00:01,00:30:03:21,knapp vier Minuten vorher unter den Augen Schaulustiger gestartet.
00:30:03:23,00:30:07:20,Per Livestream uebertraegt Elon Musks Unternehmen SpaceX den Start.
00:30:07:22,00:30:11:02,Dort wird trotz Absturz fleissig weitergelaechelt.
00:30:11:14,00:30:13:23,"Man weiss nie genau, was passieren wird."
00:30:14:00,00:30:16:21,Aber wie versprochen: Aufregung garantiert.
00:30:16:23,00:30:20:05,"Das Raketensystem - ein Prestigeprojekt fuer Elon Musk,"
00:30:20:07,00:30:23:03,den Gruender des privaten Raumfahrtunternehmens.
00:30:23:05,00:30:25:23,Astronauten waren bei dem Flug nicht an Bord.
00:30:26:00,00:30:28:08,Eigentlich sollte er 90 Minuten dauern.
00:30:28:10,00:30:31:04,Der Testflug Ð Erfolg oder Misserfolg?
00:30:33:18,00:30:36:02,Das liegt im Auge des Betrachters.
00:30:36:04,00:30:39:20,"SpaceX hat es geschafft, die Erwartungen niedrig zu halten."
00:30:39:22,00:30:42:08,"Natuerlich waere es ihnen lieber gewesen,"
00:30:42:10,00:30:46:15,wenn sich Traegerrakete und Raumfaehre wie geplant getrennt haetten.
00:30:46:17,00:30:51:02,Ich wuerde eher von einem Erfolg als von Versagen sprechen.
00:30:56:11,00:31:00:04,Urspruenglich sollten sich die Raketenstufe und die Raumfaehre
00:31:00:06,00:31:03:11,waehrend des Testflugs voneinander trennen.
00:31:04:02,00:31:07:09,Doch dann traten technische Probleme auf.
00:31:10:02,00:31:12:18,"Es geht bei einem Test darum, herauszufinden,"
00:31:12:20,00:31:15:23,was schiefgehen kann und Dinge schiefgehen zu lassen.
00:31:16:00,00:31:18:03,Man kann das immer wieder durchgehen.
00:31:18:05,00:31:20:24,"Aber erst, wenn du das Teil wirklich startest,"
00:31:21:01,00:31:23:22,"wirst du sehen, was richtig und was falsch laeuft."
00:31:23:24,00:31:26:18,Die NASA hat den Start mit Interesse verfolgt.
00:31:26:20,00:31:29:19,Sie hat einen Vertrag mit Musks Firma geschlossen.
00:31:29:21,00:31:32:13,"Ein Teil des heute gestarteten Systems,"
00:31:32:15,00:31:36:21,"naemlich die Raumfaehre, soll Ende 2025 Menschen zum Mond bringen."
00:31:40:05,00:31:42:15,Beim Wetter blicken wir heute zurueck.
00:31:42:17,00:31:46:11,"Europa hat 2022 den waermsten je gemessenen Sommer erlebt,"
00:31:46:13,00:31:49:21,stellt der Bericht des EU-Klimawandel-Dienstes fest.
00:31:49:23,00:31:52:22,"Karsten, ist das der einzige fragwuerdige Rekord?"
00:31:54:05,00:31:55:20,Leider nicht.
00:31:56:03,00:31:59:23,2022 hat viele neue Rekorde aufgestellt.
00:32:02:10,00:32:06:16,"Bleiben wir beim Sommer - beim Juni, Juli und August."
00:32:07:01,00:32:11:18,Es gab noch nicht so viele Tage mit so extremen Hitzestress.
00:32:12:12,00:32:16:05,"Was hier unten pink oder violett ist,"
00:32:16:11,00:32:21:14,da gab es 60 bis 80 Tage mit mehr als 32 Grad.
00:32:23:19,00:32:27:22,"In Suedfrankreich gab es bis zu 60 Tage,"
00:32:28:01,00:32:31:02,die ueber 38 Grad erreichten.
00:32:31:11,00:32:35:12,Im Sueden Spaniens wurde es sogar noch heisser.
00:32:37:15,00:32:42:12,In ganz Europa hatten wir 15.000 bis 20.000 Hitzetote.
00:32:43:12,00:32:46:20,Schauen wir einmal vom Sommer auf das gesamte Jahr.
00:32:46:22,00:32:49:21,Hier sehen wir die Platzierung der Temperaturen.
00:32:49:23,00:32:51:18,"Wo ist dunkelrot ist,"
00:32:52:16,00:32:59:08,da war es am heissesten waehrend des gesamten Jahres.
00:33:02:15,00:33:06:03,So heiss war es noch nie vorher.
00:33:07:11,00:33:11:02,"Diese Waerme, gemeinsam mit zu geringen Niederschlaegen,"
00:33:11:04,00:33:15:11,"fuehrte dazu, dass die Fluesse zu wenig Wasser fuehrten."
00:33:18:11,00:33:21:09,"Es gab noch nie so viele Fluesse in Europa,"
00:33:21:11,00:33:24:02,die unter diesem Phaenomen litten.
00:33:24:05,00:33:27:24,63 Prozent aller Fluesse hatten Niedrigwasser.
00:33:28:08,00:33:30:13,Bleiben wir beim Wasserhaushalt.
00:33:30:15,00:33:33:07,Kommen wir zur Gletscherschmelze.
00:33:34:21,00:33:39:18,Alle Gletscher zusammen haben so viel Eis verloren wie noch nie.
00:33:40:05,00:33:41:21,Hier die Auswertung.
00:33:42:00,00:33:45:06,Dieser letzte rote Balken ist das letzte Jahr.
00:33:45:09,00:33:46:18,Im Durchschnitt
00:33:46:20,00:33:51:05,haben die Gletscher dreieinhalb Meter an Maechtigkeit verloren.
00:33:51:08,00:33:53:12,Ein weiterer trauriger Rekord.
00:33:53:17,00:33:56:21,Hier sehen wir ein Wolkenband.
00:33:57:02,00:34:00:10,Das reicht bis zum Bodensee.
00:34:01:17,00:34:05:12,Auf diesem Gebiet wird es heute Nacht regnen.
00:34:06:12,00:34:10:12,In diesem Gebiet bilden sich morgen neue Regenfelder.
00:34:10:18,00:34:14:19,Im Suedwesten kommen dann im Verlauf des Tages weitere Gewitter dazu.
00:34:14:21,00:34:16:14,Die Temperaturen:
00:34:27:14,00:34:29:10,Die weiteren Aussichten:
00:34:29:12,00:34:32:21,Der waermste Tag der Woche wird Samstag.
00:34:33:00,00:34:35:22,Da gibt es viel Sonne in der Osthaelfte.
00:34:36:13,00:34:39:03,Im Westen ist es dann noch trocken.
00:34:39:09,00:34:42:10,Der Sonntag wird insgesamt durchwachsen.
00:34:43:02,00:34:46:01,Er wird auch nicht so warm.
00:34:49:00,00:34:50:23,"Danke, Karsten Schwanke."
00:34:52:05,00:34:54:01,Das waren die tagesthemen.
00:34:54:03,00:34:57:06,Hier geht es weiter mit der Carolin Kebekus Show.
00:34:57:08,00:35:00:07,Mehr Informationen und einen Blick auf morgen
00:35:00:09,00:35:03:20,sehen Sie in unserem Nachrichtenkanal tagesschau24.
00:35:03:22,00:35:06:21,"Wir sehen uns morgen Abend wieder, tschuess."
00:35:06:23,00:35:08:03,Tschuess.
