Timecode In,Timecode Out,Subtitle
00:02:44:16,00:02:48:24,Dort siedeln sich Unternehmen an aus Wachstums- und Zukunftstechnologien.
00:02:49:03,00:02:51:19,Fuer sie gibt es Standortvorteile.
00:02:51:23,00:02:56:21,"Aber es faellt ihnen auch hier nicht leicht, passendes Personal zu finden."
00:02:59:09,00:03:03:18,Fliegen mit Wasserstoffantrieb - noch eine Computersimulation.
00:03:03:23,00:03:08:00,2024 plant die Firma Apus aus Brandenburg den Jungfernflug.
00:03:08:10,00:03:12:05,"Das Ziel, emissionsfrei zu fliegen, soll Wirklichkeit werden."
00:03:12:10,00:03:15:13,Seit neun Jahren arbeitet Phillip Scheffel daran.
00:03:15:17,00:03:17:21,Rund 50 Angestellte hat er.
00:03:18:00,00:03:22:02,"Genug Fachkraefte zu finden, um das Flugzeug zu fertigen,"
00:03:22:07,00:03:24:02,sei ein grosses Problem.
00:03:25:09,00:03:28:20,"Wir brauchen hochqualifiziertes Personal,"
00:03:29:07,00:03:31:17,"Informatiker, Konstrukteure."
00:03:33:19,00:03:36:13,"Handwerker, die mit Composit-Material umgehen."
00:03:36:20,00:03:40:15,"Das sind gefragte Leute, auch in anderen Industrien."
00:03:42:04,00:03:45:13,Das Problem hat ueber die Haelfte der Unternehmen im Osten
00:03:45:15,00:03:48:06,und ist grosses Thema auf dem Wirtschaftsforum.
00:03:48:08,00:03:52:04,Zur Eroeffnung nannte Scholz gute Loehne als wichtigen Standortfaktor
00:03:52:06,00:03:56:09,im Werben um Fachkraefte und mehr Offenheit gegenueber Zuwanderung.
00:03:56:14,00:04:00:22,Zudem braucht es einen Bewusstseinswandel im ganzen Land:
00:04:01:11,00:04:06:00,"Die Einsicht, dass auslaendische Kraefte nicht nur gebraucht werden,"
00:04:06:13,00:04:09:06,sondern wirklich willkommen sind.
00:04:09:16,00:04:12:23,Als Arbeitgeber koennen Sie dazu beitragen.
00:04:14:20,00:04:17:24,"Ein Bewusstseinswandel, auf den auch Scheffel setzt."
00:04:18:03,00:04:20:19,Bei seiner Suche etwa nach Computerspezialisten
00:04:20:23,00:04:23:02,wird er am ehesten im Ausland fuendig.
00:04:24:00,00:04:26:21,Die Koalition sucht weiter nach einem Kompromiss
00:04:26:23,00:04:29:02,im Streit ueber das Heizungsgesetz.
00:04:29:04,00:04:32:10,Bundeskanzler Scholz verteidigte das Vorhaben erneut.
00:04:32:15,00:04:36:07,"Es duerfe jedoch niemand finanziell ueberfordert werden,"
00:04:36:11,00:04:38:02,sagte er Antenne Bayern.
00:04:38:06,00:04:42:07,Kritiker bemaengeln bei den Plaenen zu starken Fokus auf Waermepumpen.
00:04:42:11,00:04:45:15,Auch deshalb fordert die FDP weiter Nachbesserungen.
00:04:45:20,00:04:48:07,Beim Heizen mit Holz und Pellets
00:04:48:11,00:04:51:23,zeigten sich die Gruenen zuletzt kompromissbereit.
00:04:53:01,00:04:56:19,Ein Hotel im Bayerischen Wald mit hohem Energiebedarf.
00:04:56:24,00:05:01:24,Eigentuemer Alfons Oswald suchte frueh nach einer Alternative zu ÈOl und Gas.
00:05:03:17,00:05:08:04,"Seit 18 Jahren heizt er mit Holz, Restholz aus dem Wald nebenan."
00:05:08:22,00:05:12:08,Das ist in vielen laendlichen Gebieten moeglich.
00:05:13:16,00:05:16:09,"Das Holz waechst bei uns, der Rohstoff ist da."
00:05:16:13,00:05:18:17,"Seit 18 Jahren hab ich kein Problem,"
00:05:18:19,00:05:21:18,"hab immer Energie, auch wenn Krisen sind."
00:05:21:23,00:05:23:11,"Er ist besorgt,"
00:05:23:15,00:05:28:02,dass das Gebaeude-Energie-Gesetz Heizen mit Holz verbieten koennte.
00:05:28:20,00:05:33:15,Im Bericht aus Berlin gibt sich die Gruenen-Vorsitzende kompromissbereit.
00:05:33:24,00:05:37:04,"Es gibt Faelle, in denen Holz 'ne gute Loesung ist."
00:05:37:08,00:05:40:09,Etwa wenn 'n Dorf auf Restholzabfaelle setzt
00:05:40:13,00:05:42:19,und das ueber die Nahwaerme benutzt.
00:05:42:23,00:05:45:05,Es gibt aber berechtigte Bedenken.
00:05:45:09,00:05:47:21,Auch bei Pellets schwankt der Preis stark.
00:05:48:00,00:05:51:04,"Und Holz ist 'ne wertvolle, oft knappe Ressource,"
00:05:51:08,00:05:53:08,die wir schuetzen sollten.
00:05:53:17,00:05:58:08,Noch sind sich die Koalitionsparteien nicht einig ueber Details im Gesetz.
00:05:58:12,00:06:01:24,"Wir brauchen ein Heizungsgesetz, was funktioniert."
00:06:02:03,00:06:04:24,"Die Heizung muss zum Haus passen, nicht umgekehrt."
00:06:05:03,00:06:08:20,Die Opposition lehnt das Gesetz in der jetzigen Form ab.
00:06:08:24,00:06:13:13,"Wir sind der Auffassung, dass das Gesetz so verkorkst ist,"
00:06:13:18,00:06:18:07,dass der Bundeswirtschaftsminister es komplett neu aufsetzen sollte.
00:06:18:22,00:06:21:15,Noch soll der ueberarbeitete Entwurf
00:06:21:20,00:06:25:17,vor der Sommerpause ins Parlament eingebracht werden.
00:06:27:16,00:06:30:18,Ein sehr politischer 38. Evangelischer Kirchentag
00:06:30:22,00:06:33:03,ist heute in Nuernberg geendet.
00:06:33:07,00:06:37:05,Die Kirche praesentierte sich als Forum fuer die Fragen der Zeit.
00:06:37:09,00:06:40:13,"Sie hatte zahlreiche Spitzenpolitiker eingeladen,"
00:06:40:17,00:06:42:15,mit Glaeubigen zu diskutieren.
00:06:42:19,00:06:46:06,"Krieg und Frieden, Asylpolitik, Klimakrise."
00:06:46:10,00:06:47:20,Die zentralen Themen
00:06:47:24,00:06:53:00,wurden in der Predigt des Abschluss- Gottesdienstes zur Sprache gebracht.
00:06:53:04,00:06:56:04,25.000 Glaeubige kamen dafuer zusammen.
00:06:58:21,00:07:03:01,"Jeder dritte junge Mann im Land findet es offenbar akzeptabel,"
00:07:03:05,00:07:07:16,wenn im Streit mit der Partnerin gelegentlich Gewalt angewendet wird.
00:07:07:21,00:07:12:08,Das besagt eine repraesentative Umfrage von Plan International.
00:07:13:09,00:07:17:04,Maenner zwischen 18 und 35 Jahren wurden befragt.
00:07:17:10,00:07:22:06,Viele von ihnen offenbarten ein traditionelleres Rollenverstaendnis.
00:07:22:11,00:07:26:18,"52 Prozent sehen ihre Rolle darin, genug Geld zu verdienen,"
00:07:26:23,00:07:31:01,damit die Frau sich hauptsaechlich um den Haushalt kuemmern kann.
00:07:31:24,00:07:34:17,Unter dem Titel Spannungsfeld Maennlichkeit
00:07:34:19,00:07:38:14,"untersucht die repraesentative Umfrage, wie junge Maenner ticken."
00:07:38:18,00:07:42:05,Die Mehrheit sehe sich immer noch in der Rolle des Versorgers
00:07:42:08,00:07:44:13,und die Frau eher bei der Hausarbeit.
00:07:44:15,00:07:46:24,"Knapp die Haelfte der Befragten stoere es,"
00:07:47:01,00:07:49:18,wenn Maenner ihre Homosexualitaet offen zeigen.
00:07:49:20,00:07:52:23,"53 % falle es schwer, ueber Gefuehle zu reden."
00:07:53:23,00:07:57:00,Die Ergebnisse der Umfrage sind besorgniserregend.
00:07:57:04,00:08:02:12,Unabhaengig von Herkunft und Bildung ist die Neigung zu Gewalt sehr hoch.
00:08:03:12,00:08:06:08,Der Bericht von Plan International offenbart:
00:08:06:12,00:08:09:03,Ein Drittel der 18- bis 35-jaehrigen Maenner
00:08:09:07,00:08:11:01,"finde es, so woertlich:"
00:08:11:08,00:08:13:15,"""Okay"", wenn ihnen im Beziehungsstreit"
00:08:13:19,00:08:15:24,"""gelegentlich die Hand ausrutscht""."
00:08:16:03,00:08:19:08,Fuer die Bundesfamilienministerin: nicht ueberraschend.
00:08:19:12,00:08:21:20,"Diese Einstellungen sind erschreckend,"
00:08:21:22,00:08:25:15,"weil wir wissen, dass aus Einstellungen auch Taten werden."
00:08:25:19,00:08:29:13,"In Deutschland sind, so steht es in der Kriminalstatistik,"
00:08:29:17,00:08:32:09,jede Stunde 13 Frauen Opfer von Gewalt.
00:08:32:13,00:08:34:09,Es geht noch darueber hinaus:
00:08:34:13,00:08:37:19,"An fast jedem Tag versucht ein Partner oder Expartner,"
00:08:37:23,00:08:39:11,seine Frau umzubringen.
00:08:39:15,00:08:42:12,An jedem dritten Tag ist er erfolgreich.
00:08:42:19,00:08:46:05,Je 1000 Maenner und Frauen wurden fuer den Bericht befragt.
00:08:46:09,00:08:50:04,"Er zeigt auch, wie weit Lebens- und Rollenvorstellungen"
00:08:50:08,00:08:52:16,noch immer auseinanderklaffen.
00:08:54:11,00:08:56:02,Fuer viele Inszenierungen
00:08:56:06,00:08:59:23,wurde Ballettchef John Neumeier weltweit gefeiert.
00:09:00:02,00:09:03:09,Zum 50-jaehrigen Jubilaeum des Hamburg Balletts
00:09:03:13,00:09:05:03,feiert ihn nun die Stadt:
00:09:05:07,00:09:10:00,Der Hamburger Senat ehrte Neumeier mit einem Empfang im Rathaus.
00:09:10:15,00:09:14:09,Dazu kamen auch 200 Ex-Mitglieder seiner Compagnie.
00:09:14:17,00:09:17:12,Natuerlich wurde dabei auch getanzt.
00:09:19:17,00:09:23:03,Eine Buehne fuer den Tanz im Hamburger Rathaus.
00:09:24:00,00:09:28:17,Das gestatten Buergermeister und Senat nur zu Ehren von John Neumeier.
00:09:29:09,00:09:32:05,Seit 50 Jahren ist der Ballettchef zustaendig
00:09:32:09,00:09:34:17,fuer Spitzentanz an der Elbe.
00:09:34:22,00:09:37:23,"Das Geheimnis ist, dass man nicht in 50 denkt,"
00:09:38:02,00:09:40:21,sondern in ganz vielen Anfaengen.
00:09:42:09,00:09:44:04,Dann ist man immer neu.
00:09:44:24,00:09:48:19,"Bahnbrechend seine Choreografien zu Gustav Mahlers Sinfonien,"
00:09:48:23,00:09:52:14,seine Handlungsballette wie der Sommernachtstraum.
00:09:52:19,00:09:56:15,"Oder die Matthaeuspassion, die er im Michel tanzen liess."
00:09:56:19,00:10:01:04,"Neumeier arbeitet passioniert mit seinem Ensemble an Kreationen,"
00:10:01:08,00:10:05:06,die teilweise laengst zum internationalen Repertoire zaehlen.
00:10:05:10,00:10:07:21,172 Choreografien hat er kreiert
00:10:08:00,00:10:11:16,und eine Schule in seinem Ballettzentrum gegruendet.
00:10:11:21,00:10:14:13,Nachwuchsarbeit ist seine Mission.
00:10:14:21,00:10:17:11,"Die Hansestadt dankt und feiert ihn dafuer,"
00:10:17:15,00:10:20:15,dass er Hamburg zur Balletthochburg gemacht hat.
00:10:20:22,00:10:23:16,"Diese 50 Jahre waren Kreativarbeit,"
00:10:24:16,00:10:29:01,"Arbeit, von der wir dachten, dass sie nie fertig ist."
00:10:29:07,00:10:31:08,Und das war gut.
00:10:31:23,00:10:34:21,Mit ganz jungen Taenzern
00:10:35:00,00:10:38:14,eroeffnet er das Festprogramm der Jubilaeums-Balletttage:
00:10:38:18,00:10:42:23,"""Romeo und Julia"", die Neuauflage seines ersten Erfolges von 1973,"
00:10:43:02,00:10:44:16,steht auf dem Programm.
00:10:44:20,00:10:48:23,Neumeier und die Stadt - eine glueckliche Liebesgeschichte.
00:10:51:16,00:10:54:10,Nach dem Sieg in der Fussball-Champions-League
00:10:54:12,00:10:58:00,ist das Team von Manchester City nach England zurueckgekehrt.
00:10:58:02,00:11:01:08,Dort findet morgen Abend eine grosse Siegesparade statt.
00:11:01:10,00:11:05:20,Das Team von Pep Guardiola hatte das gestrige Finale gegen Inter Mailand
00:11:05:22,00:11:07:12,in Istanbul 1:0 gewonnen.
00:11:08:08,00:11:11:07,Mit dem Henkelpott im Gepaeck ab Richtung Heimat.
00:11:11:09,00:11:14:12,Eine lange Nacht liegt hinter Guardiola und seinem Team
00:11:14:14,00:11:16:00,nach diesem Triumph.
00:11:16:09,00:11:18:23,"Um zu den wirklich guten Teams zu gehoeren,"
00:11:19:00,00:11:22:09,"muss man Europa gewinnen, und das haben wir geschafft."
00:11:22:22,00:11:26:01,Der erste Titel fuer die Citizens in der Koenigsklasse
00:11:26:05,00:11:28:05,wurde bis in die Nacht gefeiert.
00:11:28:09,00:11:31:16,Zuvor war es fuer Guardiolas Team ein hartes Stueck Arbeit.
00:11:31:20,00:11:33:05,Top-Torjaeger Haaland -
00:11:33:09,00:11:36:12,bis auf diese Szene von Inter aus dem Spiel genommen.
00:11:36:16,00:11:41:11,In der 68. Minute das Tor des Abends: Rodri mit dem entscheidenden Treffer.
00:11:41:21,00:11:44:12,Doch Manchester muss bis zum Ende zittern.
00:11:44:14,00:11:48:02,Mehrfach steht Inter in der Schlussphase vor dem Ausgleich.
00:11:48:04,00:11:51:10,Doch der grosse Favorit rettet den Sieg ueber die Zeit.
00:11:51:12,00:11:54:17,Das Triple fuer ManCity um Kapitaen Guendogan - perfekt.
00:11:54:23,00:11:57:04,Dieses Jahr mussten wir gewinnen.
00:11:57:08,00:12:01:09,"Wir haben Bayern Muenchen geschlagen, Real Madrid und Inter Mailand."
00:12:01:11,00:12:03:05,Wir haben es uns verdient.
00:12:03:10,00:12:07:15,Am fruehen Abend ist das Team wieder in Manchester gelandet.
00:12:07:18,00:12:11:16,"Die Fan-Party steigt erst morgen, mit einer Parade durch die Stadt."
00:12:12:08,00:12:15:01,Der THW Kiel ist Deutscher Handball-Meister.
00:12:15:06,00:12:16:16,Am letzten Spieltag
00:12:16:18,00:12:20:01,siegte die Mannschaft bei Frisch Auf! Goeppingen mit 34:27.
00:12:21:15,00:12:24:20,Der THW Kiel ist zum 23. Mal Deutscher Meister.
00:12:25:02,00:12:27:06,Keiner holte die Schale oefter.
00:12:27:20,00:12:30:21,Frisch Auf! Goeppingen und Trainer Markus Baur:
00:12:31:01,00:12:33:08,Heute nur in einer Statistenrolle.
00:12:33:10,00:12:36:16,Denn die Kieler dominieren diese Partie erwartungsgemaess.
00:12:36:18,00:12:40:22,Sander Sagosen in den ersten zehn Minuten mit vier Treffern.
00:12:41:12,00:12:45:06,Der Norweger verlaesst die Kieler nach drei Jahren.
00:12:45:21,00:12:48:08,Kiel fuehrt zur Pause mit 18:13
00:12:48:13,00:12:51:10,und bleibt auch in Haelfte zwei in Spiellaune.
00:12:51:14,00:12:54:15,"Der Hattrick, vollendet von Magnus Landin."
00:12:54:20,00:12:56:21,Sein Bruder Niklas feiert spaeter
00:12:57:00,00:13:00:18,seinen dritten und letzten Meistertitel mit Kiel.
00:13:01:03,00:13:03:02,Der zweimalige Welthandballer
00:13:03:04,00:13:06:07,verlaesst den THW in Richtung daenische Heimat.
00:13:07:13,00:13:10:09,Novak Djokovic gewinnt die French Open in Paris
00:13:10:11,00:13:14:06,"gegen den Norweger Ruud in drei Saetzen mit 7:5, 6:3 und 7:5."
00:13:14:11,00:13:17:22,"Das Finale ist umkaempft, Ruud der bessere Spieler."
00:13:18:02,00:13:21:17,Aber Djokovic holt sich den ersten Durchgang mit 7:6.
00:13:21:24,00:13:24:15,Danach erlahmt die Gegenwehr des Norwegers.
00:13:24:17,00:13:28:24,Djokovic spielt seine Routine aus und gewinnt mit 3:0 Saetzen.
00:13:30:04,00:13:34:17,Fuer Ruud ist es die zweite glatte Niederlage im French-Open-Finale.
00:13:35:02,00:13:39:06,Der 36-jaehrige Serbe sichert sich als aeltester Sieger des Turniers
00:13:39:10,00:13:41:09,seinen 23. Grand-Slam-Titel.
00:13:41:14,00:13:44:19,Damit schreibt er ein Stueck Tennisgeschichte.
00:13:47:15,00:13:49:15,Im brandenburgischen Jueterbog
00:13:49:17,00:13:55:18,hat die Feuerwehr den Waldbrand unter Kontrolle gebracht.
00:13:55:20,00:13:58:04,Die Grossschadenslage wurde aufgehoben.
00:13:58:06,00:14:01:11,Regen am Samstagabend und Loescharbeit mit Hubschraubern
00:14:01:13,00:14:04:04,"haetten die Lage entspannt, so der Landkreis."
00:14:04:08,00:14:06:12,Das Feuer auf dem alten Militaergelaende
00:14:06:14,00:14:10:06,war vor elf Tagen ausgebrochen und hat rund 730 Hektar erfasst.
00:14:10:10,00:14:13:10,Auch Bundeswehr und Bundespolizei loeschten mit.
00:14:15:09,00:14:19:00,"Nun die Wettervorhersage fuer morgen, Montag, den 12. Juni:"
00:14:21:07,00:14:24:22,Auch die neue Woche beginnt sonnig und sehr warm bis heiss.
00:14:25:01,00:14:27:20,Der benoetigte Regen laesst auf sich warten.
00:14:27:24,00:14:31:06,"Die letzten Wolken des Abends loesen sich bald auf,"
00:14:31:10,00:14:34:02,dann ist es nachts wieder sternenklar.
00:14:34:08,00:14:37:14,"Der Tag beschert uns 16, 17 Stunden Sonnenschein."
00:14:37:18,00:14:40:05,"ÈUberm Bergland tauchen ein paar Wolken auf,"
00:14:40:09,00:14:43:23,viel Schatten oder gar Regen spenden sie nicht.
00:14:53:18,00:14:55:20,"Auch am Dienstag viel Sonnenschein,"
00:14:55:22,00:14:59:10,im Osten auch einige Wolken und eventuell einzelne Schauer.
00:14:59:12,00:15:03:03,In den folgenden Tagen werden Wolken Richtung Osten zahlreicher
00:15:03:05,00:15:05:21,und bringen ein paar Schauer oder Gewitter.
00:15:08:15,00:15:14:02,Um 22.45 Uhr spricht Ingo Zamperoni mit dem US-Schriftsteller T.C. Boyle
00:15:14:17,00:15:18:12,ueber Hoffnungslosigkeit angesichts der Klimakrise.
00:15:19:06,00:15:23:23,"Und wir berichten ueber die Wolfsjagd, die in ÈOsterreich erlaubt ist."
00:15:25:00,00:15:27:04,Ihnen noch einen schoenen Abend.
