Timecode In,Timecode Out,Subtitle
00:02:51:20,00:02:53:11,verbindlich rueckzukoppeln.
00:02:53:15,00:02:56:17,Unter enormem Zeitdruck kann das Gesetz nun doch noch
00:02:56:19,00:02:59:23,vor der Sommerpause im Bundestag verabschiedet werden.
00:03:00:00,00:03:01:24,"Auch der Kanzler will verhindern,"
00:03:02:02,00:03:04:18,dass sich der Streit ueber den Sommer hinzieht.
00:03:04:20,00:03:07:22,"Wenn das Gesetz so kommt, haben betroffene Eigentuemer"
00:03:07:24,00:03:10:14,"nun vier Jahre Zeit, um sich zu entscheiden:"
00:03:10:16,00:03:13:01,Wie heizen sie kuenftig klimafreundlicher.
00:03:13:03,00:03:16:06,"Solange keine kommunale Waermeplanung fuer sie vorliegt,"
00:03:16:08,00:03:19:02,aendert sich fuer die Betroffenen vorerst nichts.
00:03:19:04,00:03:22:24,Der hitzige Streit in der Koalition hat tiefe Spuren hinterlassen.
00:03:28:11,00:03:32:09,Die Linkspartei streitet ueber den Umgang mit Sahra Wagenknecht.
00:03:32:11,00:03:36:22,Das wurde heute bei einer Sitzung der Bundestagsfraktion deutlich.
00:03:37:23,00:03:39:21,Abgeordnete bekraeftigten dort
00:03:39:23,00:03:43:03,ihre Kritik an einem Beschluss des Parteivorstands.
00:03:43:08,00:03:45:21,"Dieser hatte Wagenknecht aufgefordert,"
00:03:45:23,00:03:48:07,ihr Bundestagsmandat zurueckzugeben.
00:03:48:09,00:03:51:03,"Anlass sind die ÈUberlegungen der Politikerin,"
00:03:51:05,00:03:53:02,eine eigene Partei zu gruenden.
00:03:53:04,00:03:57:00,Spitzenfunktionen bei der Linken hat Wagenknecht nicht mehr inne.
00:03:57:23,00:04:00:20,In welche Richtung soll es gehen fuer die Linken?
00:04:00:22,00:04:03:04,Zunaechst schnell vorbei an den Kameras.
00:04:03:06,00:04:05:01,Rein in die Fraktionssitzung.
00:04:05:03,00:04:07:00,Nur wenige Fraktionsmitglieder
00:04:07:02,00:04:10:01,wollen sich zum Streit um Sahra Wagenknecht aeussern.
00:04:10:02,00:04:12:09,"Diejenigen, die es tun, sind deutlich:"
00:04:12:11,00:04:14:14,"Die Forderung des Parteivorstandes,"
00:04:14:16,00:04:17:24,"Wagenknecht solle ihr Mandat niederlegen, sei ein Fehler."
00:04:18:01,00:04:19:14,Das ist nicht nur Streit
00:04:19:16,00:04:22:15,zwischen Sahra Wagenknecht und dem Parteivorstand.
00:04:22:17,00:04:26:08,Hier wird einem Teil der Partei der Stuhl vor die Tuer gestellt.
00:04:26:10,00:04:28:06,"Das Tischtuch ist zerschnitten,"
00:04:28:08,00:04:31:01,die Schere in der Hand haelt der Parteivorstand.
00:04:31:03,00:04:34:15,Am Wochenende hatten die Vorsitzenden Schirdewan und Wissler
00:04:34:17,00:04:36:12,ihren Beschluss publik gemacht.
00:04:36:15,00:04:39:16,"Und damit begruendet, dass Wagenknecht daran arbeite,"
00:04:39:18,00:04:41:18,eine Konkurrenzpartei zu gruenden.
00:04:41:20,00:04:44:22,Auch vom Fraktionschef Bartsch Kritik an Wagenknecht.
00:04:45:01,00:04:49:09,"Wenn man den Versuch unternimmt, eine Partei zu gruenden"
00:04:49:11,00:04:53:20,"oder Gespraeche fuehrt, eine neue Partei ins Leben zu rufen."
00:04:53:22,00:04:57:20,"Wenn dort auch Menschen aus der Linken kontaktiert werden,"
00:04:57:22,00:05:00:16,das ist und bleibt fuer mich inakzeptabel.
00:05:01:07,00:05:04:21,"Sahra Wagenknecht war bei der Fraktionssitzung nicht dabei,"
00:05:04:23,00:05:06:00,wie so oft.
00:05:06:02,00:05:10:01,Zur Aufforderung des Parteivorstandes bisher keine Reaktion von ihr.
00:05:10:03,00:05:12:17,Der ist fuer Wagenknecht auch nicht bindend.
00:05:12:19,00:05:15:04,"Der Beschluss, eher ein symbolischer Akt."
00:05:15:06,00:05:17:21,"Von jetzt an gilt es, nach vorne zu schauen."
00:05:17:23,00:05:20:04,Wir konzentrieren uns auf die Inhalte.
00:05:20:08,00:05:21:18,Die Parteivorsitzenden
00:05:21:20,00:05:25:11,versuchen der Debatte um Sahra Wagenknecht ein Ende zu setzen.
00:05:25:13,00:05:28:20,Durch ihren Beschluss wurde der Streit weiter angefacht.
00:05:28:22,00:05:31:16,Der Riss durch die Partei scheint tiefer denn je.
00:05:32:15,00:05:35:04,Nach der Anklage in der Dokumenten-Affaere
00:05:35:06,00:05:39:04,muss der fruehere US-Praesident Trump erstmals vor Gericht erscheinen.
00:05:39:06,00:05:40:09,Der Republikaner
00:05:40:12,00:05:44:00,ist wegen Verstoessen gegen ein Anti-Spionage-Gesetz angeklagt.
00:05:44:02,00:05:45:24,Vor dem Bundesgericht in Miami
00:05:46:01,00:05:49:19,wird der 76-Jaehrige sich zu den Vorwuerfen aeussern koennen.
00:05:51:06,00:05:54:13,"Ihm wird vorgeworfen, zum Ende seiner Amtszeit"
00:05:54:15,00:05:59:08,geheime Regierungsdokumente in seine Privatresidenz mitgenommen zu haben.
00:05:59:17,00:06:03:01,Donald Trump auf dem Weg zum Gerichtsgebaeude.
00:06:03:03,00:06:05:22,Dort grosser Medienandrang und Demonstrierende Ð
00:06:05:24,00:06:09:11,bisher deutlich weniger als von den Behoerden befuerchtet.
00:06:09:15,00:06:11:06,In den letzten acht Jahren
00:06:11:09,00:06:14:21,wurde ueber ihn auf eine Million verschiedene Arten gelogen.
00:06:14:23,00:06:17:17,"Jeder war sich sicher, er ist schuldig fuer dies."
00:06:17:19,00:06:19:16,Am Ende war es immer eine Luege.
00:06:19:20,00:06:22:21,"Donald Trump aeussert sich heute in sozialen Medien,"
00:06:22:23,00:06:26:04,schreibt einmal mehr von Hexenjagd und Wahleinmischung.
00:06:26:06,00:06:29:19,In der Anklageschrift geht es um Dokumente aus diesen Boxen.
00:06:29:21,00:06:33:11,Gestapelt unter anderem in einem Badezimmer und einem Ballsaal
00:06:33:13,00:06:35:10,in seinem Anwesen in Florida.
00:06:35:12,00:06:38:21,Darin laut Anklage auch Informationen zu US-Atomwaffen
00:06:38:23,00:06:43:01,Trump soll die Dokumente mit auf sein Privatanwesen in Florida genommen
00:06:43:03,00:06:45:10,und vor den Behoerden versteckt haben.
00:06:45:12,00:06:49:13,Das FBI beschlagnahmte diese bei einer Razzia im vergangenen Sommer.
00:06:50:14,00:06:53:13,Sie sind sehr ernst. Das sind schwere Straftaten.
00:06:53:15,00:06:56:07,Auf viele von ihnen stehen 20 Jahre Gefaengnis.
00:06:56:11,00:06:58:20,Donald Trump bestreitet die Vorwuerfe.
00:06:58:22,00:07:01:22,In etwa einer Stunde soll er vor den Richter treten.
00:07:02:19,00:07:04:05,Kerstin Klein in Miami:
00:07:04:21,00:07:08:01,Was erwartet Ex-Praesident Trump vor Gericht?
00:07:11:12,00:07:14:19,Trump ist vor wenigen Minuten angekommen.
00:07:16:08,00:07:18:14,Er wird vor den Richter treten.
00:07:18:21,00:07:21:10,Dann wird ihm die Anklage vorgelesen.
00:07:23:03,00:07:26:10,Anschliessend wird er auf nicht schuldig plaedieren.
00:07:28:20,00:07:31:16,Anschliessend geht es um den Zeitplan.
00:07:34:03,00:07:38:07,Des Justizministerium moechte einen schnellen Auftakt.
00:07:39:05,00:07:43:24,"Trumps Anwaelte werden versuchen, den Prozessbeginn zu verzoegern."
00:07:44:06,00:07:47:09,Am besten bis nach den Praesidentschaftswahlen.
00:07:48:18,00:07:52:20,Dieser Prozess wird den Praesidentschaftswahlkampf betreffen.
00:07:54:08,00:07:56:14,"Danke, Kerstin Klein in Miami."
00:07:57:04,00:08:00:09,Dieses Urteil koennte Signalwirkung haben:
00:08:01:19,00:08:04:17,Das Erzbistum Koeln muss 300.000 Euro Schmerzensgeld
00:08:04:19,00:08:07:12,an ein Opfer von sexualisierter Gewalt zahlen.
00:08:07:14,00:08:10:08,Das hat das Landgericht Koeln heute entschieden.
00:08:10:10,00:08:12:19,Der Klaeger wurde in den siebziger Jahren
00:08:12:21,00:08:15:08,wiederholt von einem Priester missbraucht.
00:08:15:09,00:08:17:01,Insgesamt mehr als 300-mal.
00:08:17:03,00:08:21:11,"Bisher leistet die katholische Kirche freiwillige Zahlungen an Betroffene,"
00:08:21:13,00:08:23:15,die fallen aber viel niedriger aus.
00:08:24:12,00:08:27:17,"Der Klaeger, Georg Menne, erlitt als Kind in den 70ern"
00:08:27:19,00:08:31:04,ueber zehn Jahre sexualisierte Gewalt durch einen Priester.
00:08:31:06,00:08:33:19,"Immer wenn der Stress gross ist, wie heute,"
00:08:33:22,00:08:36:00,spuert er die koerperlichen Folgen.
00:08:36:16,00:08:38:05,Ich bin sehr nervoes.
00:08:38:09,00:08:41:05,Ich bekomme auch wieder einen Migraeneanfall.
00:08:41:09,00:08:44:09,"Sehstoerungen, 'ne Aura ... vom Druck."
00:08:45:18,00:08:48:13,Er forderte vom Erzbistum Koeln Schmerzensgeld:
00:08:48:15,00:08:51:12,Die Kirche haette ihn als Kind schuetzen muessen.
00:08:51:17,00:08:56:01,Trotz vorangehender Vorwuerfe wurde der Taeter weiter beschaeftigt.
00:08:56:10,00:08:59:06,Der Prozess koennte Signalwirkung haben.
00:08:59:17,00:09:01:01,"Nun ist klar,"
00:09:01:04,00:09:04:22,dass die Kirche in solchen Faellen haftbar gemacht werden kann.
00:09:04:24,00:09:08:09,Auch wenn der Taeter tot ist und die Taten verjaehrt sind.
00:09:08:11,00:09:10:20,"Lothar Jaeger, Experte fuer Schadensrecht,"
00:09:10:22,00:09:12:18,sieht das Urteil zwiespaeltig:
00:09:13:03,00:09:17:13,"Es ist ein Hoffnungsschimmer fuer die Missbrauchsopfer,"
00:09:17:15,00:09:21:13,die mit kleineren Betraegen abgefunden worden sind.
00:09:21:15,00:09:24:01,Nun kann man auf hoehere Betraege hoffen.
00:09:24:03,00:09:28:14,Jedoch haette diesem Klaeger bei Weitem mehr zugestanden.
00:09:29:23,00:09:32:12,Georg Menne ist dennoch erleichtert:
00:09:34:17,00:09:38:06,"Ich bin froh, dass mir Gerechtigkeit widerfaehrt."
00:09:38:11,00:09:40:24,Mir haben andere Opfer gesagt:
00:09:41:01,00:09:44:09,"Sie sind froh, dass ich das ausgehalten habe."
00:09:45:03,00:09:48:09,Das Erzbistum Koeln begruesste die schnelle Entscheidung
00:09:48:11,00:09:52:06,"und gab bekannt, dass es fuer die Taten eine Mitverantwortung trage."
00:09:52:22,00:09:54:13,In Mecklenburg-Vorpommern
00:09:54:15,00:09:58:19,kaempfen Hunderte Einsatzkraefte seit gestern gegen zwei grosse Waldbraende.
00:09:58:21,00:10:01:14,Munition im Boden erschwert die Loescharbeiten.
00:10:01:16,00:10:04:09,Betroffen ist der Suedwesten des Bundeslandes.
00:10:04:11,00:10:07:03,Ein Brandgebiet liegt nahe dem Ort Hagenow.
00:10:07:05,00:10:10:10,Das deutlich groessere Feuer befindet sich bei Luebtheen.
00:10:10:12,00:10:13:12,Dort musste bereits ein Ortsteil evakuiert werden.
00:10:13:14,00:10:16:19,Bei einem weiteren koennte die Raeumung noch noetig werden.
00:10:17:14,00:10:21:02,Bei Luebtheen brennt es auf einer Flaeche von 100 Hektar.
00:10:21:08,00:10:23:18,Hunderte Feuerwehrleute sind im Einsatz.
00:10:23:21,00:10:27:15,Wegen der Munition im Boden muessen sie 1000 Meter Abstand halten.
00:10:27:23,00:10:32:06,"Wir haben viele Detonationen, eine hohe Temperatur."
00:10:32:20,00:10:37:23,"Man sieht, dass da eine Menge Glut durch die Gegend fliegt."
00:10:40:04,00:10:45:04,"Aber im Moment haelt alles und wir hoffen, dass es so bleibt."
00:10:45:22,00:10:48:03,Beim kleineren Feuer bei Hagenow
00:10:48:05,00:10:50:22,ist ein Bergepanzer der Bundeswehr im Einsatz.
00:10:50:24,00:10:53:03,Hier brennen 50 Hektar Waldboden.
00:10:53:05,00:10:55:10,"Die Einsatzkraefte sind optimistisch,"
00:10:55:12,00:10:58:11,dass sich das Feuer hier nicht weiter ausbreitet.
00:10:58:13,00:11:00:17,Beim dem groesseren Feuer in Luebtheen
00:11:00:20,00:11:04:02,unterstuetzen Hubschrauber an schwer zugaenglichen Stellen.
00:11:04:04,00:11:07:03,Auch sind neue gelaendegaengige Fahrzeuge im Einsatz.
00:11:07:05,00:11:09:12,15 Mio. Euro hat Mecklenburg-Vorpommern
00:11:09:14,00:11:12:15,nach dem grossen Waldbrand vor vier Jahren investiert.
00:11:12:18,00:11:14:18,Wir haben mehrere Tatras gekauft.
00:11:14:20,00:11:16:23,"Grosse Fahrzeuge, die geeignet sind"
00:11:17:00,00:11:19:22,fuer solche schwierigen Gelaende mit Munition.
00:11:19:24,00:11:22:19,Wir haben mehrere davon im ganzen Land verteilt.
00:11:23:08,00:11:27:21,Vom Waldbrand 2019 liegt noch viel trockenes Totholz am Boden.
00:11:28:11,00:11:31:03,"Das beguenstigt die Ausbreitung der Flammen,"
00:11:31:05,00:11:34:03,wie auch die Munitionsreste und die Trockenheit.
00:11:34:05,00:11:35:19,"Die Einsatzkraefte hoffen,"
00:11:35:21,00:11:39:12,dass sich die Feuer nicht durch starken Wind weiter ausbreiten.
00:11:40:11,00:11:44:19,Sie sollte als schwimmender ÈOltank vor der Kueste des Jemen dienen.
00:11:44:24,00:11:47:15,"Doch seit in dem Land Buergerkrieg herrscht,"
00:11:47:17,00:11:51:04,rostet die FSO Safer ohne Verwendung vor sich hin.
00:11:51:06,00:11:53:09,Das wird immer mehr zur Gefahr:
00:11:53:11,00:11:55:24,"Einige Kilometer von der Kueste entfernt,"
00:11:56:01,00:11:59:08,koennte das Rohoel an Bord ins Rote Meer auslaufen.
00:11:59:10,00:12:01:24,Das Schiff koennte auch explodieren.
00:12:02:01,00:12:06:04,"Nun hat UN den Weg frei gemacht, das ÈOl umzupumpen."
00:12:08:08,00:12:11:07,Der Fischmarkt von Hodeidah an Jemens Westkueste.
00:12:11:09,00:12:13:11,"Was sie aus dem Roten Meer holen,"
00:12:13:13,00:12:16:15,"ernaehrt viele Familien, sorgt fuer ein Auskommen."
00:12:16:17,00:12:19:22,"In einem Land, das von Armut und Krieg gezeichnet ist."
00:12:19:24,00:12:22:19,"Die Sorgen sind gross, das alles schlimmer kommt."
00:12:23:17,00:12:24:22,"Wir haben Angst,"
00:12:24:24,00:12:28:02,dass dieser Tanker kaputt geht und alles verschmutzt.
00:12:28:04,00:12:32:01,"Die Umwelt, das Meer, das Leben Ð alles haengt von diesem Schiff ab."
00:12:32:06,00:12:35:17,"Das Schiff, das er meint, liegt einige Seemeilen entfernt,"
00:12:35:20,00:12:37:14,marode und manoevrierunfaehig.
00:12:37:16,00:12:40:08,Drinnen: mehr als eine Million Barrel Rohoel.
00:12:40:13,00:12:41:18,Die FSO Safer:
00:12:41:20,00:12:45:12,"Eine Zeitbombe, die die Weltgemeinschaft nun entschaerft."
00:12:46:08,00:12:50:05,Auf Einladung jemenitischer Behoerden duerfen Journalisten an Bord.
00:12:50:07,00:12:52:02,"Daneben liegt ein Schiff,"
00:12:52:05,00:12:56:07,von dem aus internationale Experten den Zustand der Safer ueberpruefen.
00:12:57:04,00:12:59:24,Koordiniert wird ihre Arbeit in New York.
00:13:00:16,00:13:03:18,Die ÈOltanks wurden auf explosive Gase untersucht.
00:13:03:20,00:13:08:01,"Es wurden genaehrte Gase produziert, die in die Tanks reingepumpt werden,"
00:13:08:03,00:13:10:08,um das Explosionsrisiko zu reduzieren.
00:13:10:10,00:13:13:06,"Es werden Schlaeuche und Pumpanlagen installiert,"
00:13:13:09,00:13:15:16,damit man das ÈOl umpumpen kann.
00:13:16:04,00:13:18:17,"Noch ist der Ersatztanker nicht vor Ort,"
00:13:18:19,00:13:21:17,doch bald koennte das Umpumpen beginnen.
00:13:22:18,00:13:23:23,Ungeklaert bleibt:
00:13:24:00,00:13:27:05,"Wem gehoert das ÈOl, das Millionen wert ist?"
00:13:28:04,00:13:31:04,Die international anerkannte Regierung des Jemen
00:13:31:06,00:13:35:03,und die Huthi-Miliz beanspruchen das ÈOl fuer sich.
00:13:35:11,00:13:39:21,"Die Fischer von Hodeidah hoffen, dass ihr Meer sauber bleibt."
00:13:41:15,00:13:45:09,"Die Wettervorhersage fuer morgen, Mittwoch, den 14. Juni:"
00:13:47:00,00:13:49:02,Unser Wetter wird weiter bestimmt
00:13:49:04,00:13:51:11,von der Hochdruckzone ueber Nordeuropa.
00:13:51:13,00:13:55:07,In den oestlichen Landesteilen macht sich ein Hoehentief bemerkbar.
00:13:55:09,00:13:58:08,"Dort ziehen heute Nacht gelegentlich Wolken durch,"
00:13:58:10,00:14:01:18,"die Schauer in Sachsen klingen ab, sonst oft sternenklar."
00:14:01:20,00:14:03:07,Der Tag beginnt sonnig.
00:14:03:09,00:14:06:07,Ab dem Vormittag und Mittag verbreitet Quellwolken.
00:14:06:09,00:14:08:17,Im Osten einzelne Schauer und Gewitter.
00:14:08:19,00:14:10:13,Oft aber auch dort trocken.
00:14:20:05,00:14:24:06,"Am Donnerstag mal Sonne, mal lockere, im Osten auch dichtere Wolken,"
00:14:24:08,00:14:26:05,oertlich Schauer oder Gewitter.
00:14:26:07,00:14:30:00,Die gibt es auch Freitag und Samstag vorrangig in der Osthaelfte.
00:14:30:02,00:14:32:13,Sonst oft sonnig und weiter trocken.
00:14:34:21,00:14:38:11,Um 22.15 Uhr fragt Caren Miosga in den tagesthemen
00:14:38:13,00:14:40:20,die gruene Fraktionschefin Droege:
00:14:40:24,00:14:45:08,Wie gerupft steht die Partei nach dem Hickhack um das Heizungsgesetz da.
00:14:45:12,00:14:46:16,Und:
00:14:46:18,00:14:48:08,Mit Pauken und Trompeten -
00:14:48:10,00:14:51:10,mittendrin bei den Spielmannszuegen in Brandenburg.
00:14:51:12,00:14:53:24,Ich wuensche Ihnen einen schoenen Abend.
