affiliation,0
AFD,0.08112820512820512
ARD,0.043407846556233656
CDU/CSU,0.03546629213483146
Die Grünen,0.05469958762886598
Die Linke,0.03570322580645161
Expert,0.03960682226211849
FDP,0.056976397515527945
Freie Wähler,0.0005
SPD,0.0555828125
